year,sex,plh0186,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2007,male,Very seldom,0.02467,241,9742,0.02159,0.02775
2007,male,Seldom,0.08267,856,9742,0.07720,0.08814
2007,male,Sometimes,0.30124,3531,9742,0.29213,0.31035
2007,male,Often,0.35508,4407,9742,0.34558,0.36459
2007,male,Very often,0.05931,707,9742,0.05462,0.06401
2007,female,Very seldom,0.02603,278,10698,0.02302,0.02905
2007,female,Seldom,0.09442,1056,10698,0.08888,0.09997
2007,female,Sometimes,0.28920,3549,10698,0.28061,0.29779
2007,female,Often,0.35260,4845,10698,0.34354,0.36165
2007,female,Very often,0.07748,970,10698,0.07241,0.08254
2008,male,Very seldom,0.02345,198,9167,0.02035,0.02655
2008,male,Seldom,0.08165,786,9167,0.07604,0.08725
2008,male,Sometimes,0.30586,3319,9167,0.29643,0.31530
2008,male,Often,0.35886,4207,9167,0.34905,0.36868
2008,male,Very often,0.05632,657,9167,0.05160,0.06104
2008,female,Very seldom,0.02861,287,10073,0.02535,0.03186
2008,female,Seldom,0.09153,969,10073,0.08590,0.09716
2008,female,Sometimes,0.29160,3367,10073,0.28272,0.30048
2008,female,Often,0.35991,4564,10073,0.35054,0.36928
2008,female,Very often,0.07194,886,10073,0.06689,0.07698
2009,male,Very seldom,0.02583,224,8562,0.02247,0.02920
2009,male,Seldom,0.09144,853,8562,0.08534,0.09755
2009,male,Sometimes,0.29736,3040,8562,0.28768,0.30705
2009,male,Often,0.36250,3874,8562,0.35231,0.37268
2009,male,Very often,0.05320,571,8562,0.04845,0.05796
2009,female,Very seldom,0.02918,270,9361,0.02577,0.03259
2009,female,Seldom,0.09776,959,9361,0.09175,0.10378
2009,female,Sometimes,0.29145,3193,9361,0.28225,0.30066
2009,female,Often,0.35382,4157,9361,0.34414,0.36351
2009,female,Very often,0.06964,782,9361,0.06448,0.07479
2010,male,Very seldom,0.02181,182,7902,0.01859,0.02503
2010,male,Seldom,0.07684,672,7902,0.07097,0.08272
2010,male,Sometimes,0.28123,2792,7902,0.27132,0.29115
2010,male,Often,0.32981,3705,7902,0.31944,0.34018
2010,male,Very often,0.05256,551,7902,0.04764,0.05748
2010,female,Very seldom,0.02207,235,8684,0.01898,0.02516
2010,female,Seldom,0.08298,844,8684,0.07718,0.08878
2010,female,Sometimes,0.26769,2931,8684,0.25838,0.27700
2010,female,Often,0.31967,3920,8684,0.30986,0.32948
2010,female,Very often,0.06413,754,8684,0.05898,0.06929
2011,male,Very seldom,0.02092,214,9742,0.01808,0.02376
2011,male,Seldom,0.07691,881,9742,0.07162,0.08220
2011,male,Sometimes,0.26651,3330,9742,0.25773,0.27529
2011,male,Often,0.34040,4498,9742,0.33099,0.34981
2011,male,Very often,0.05763,819,9742,0.05300,0.06226
2011,female,Very seldom,0.02229,284,10891,0.01952,0.02506
2011,female,Seldom,0.07913,1013,10891,0.07406,0.08420
2011,female,Sometimes,0.25120,3405,10891,0.24306,0.25935
2011,female,Often,0.33327,5076,10891,0.32442,0.34213
2011,female,Very often,0.07517,1113,10891,0.07022,0.08012
2012,male,Very seldom,0.01705,178,9625,0.01447,0.01964
2012,male,Seldom,0.06553,717,9625,0.06059,0.07048
2012,male,Sometimes,0.25942,3162,9625,0.25067,0.26818
2012,male,Often,0.36568,4771,9625,0.35606,0.37531
2012,male,Very often,0.06007,797,9625,0.05533,0.06482
2012,female,Very seldom,0.01809,234,10798,0.01557,0.02060
2012,female,Seldom,0.06959,890,10798,0.06479,0.07439
2012,female,Sometimes,0.24791,3357,10798,0.23976,0.25605
2012,female,Often,0.35239,5211,10798,0.34338,0.36141
2012,female,Very often,0.07874,1106,10798,0.07366,0.08382
2013,male,Very seldom,0.01429,197,11573,0.01213,0.01646
2013,male,Seldom,0.06342,828,11573,0.05898,0.06786
2013,male,Sometimes,0.25874,3643,11573,0.25076,0.26672
2013,male,Often,0.36143,5896,11573,0.35268,0.37019
2013,male,Very often,0.05790,1009,11573,0.05365,0.06216
2013,female,Very seldom,0.02446,316,14027,0.02190,0.02702
2013,female,Seldom,0.07213,1166,14027,0.06785,0.07641
2013,female,Sometimes,0.24598,4095,14027,0.23886,0.25311
2013,female,Often,0.36385,7070,14027,0.35589,0.37181
2013,female,Very often,0.07203,1380,14027,0.06775,0.07631
2014,male,Very seldom,0.01680,203,12392,0.01453,0.01906
2014,male,Seldom,0.06110,816,12392,0.05689,0.06532
2014,male,Sometimes,0.26782,3795,12392,0.26002,0.27562
2014,male,Often,0.41309,6402,12392,0.40442,0.42176
2014,male,Very often,0.07436,1176,12392,0.06974,0.07898
2014,female,Very seldom,0.01761,271,14611,0.01548,0.01974
2014,female,Seldom,0.07675,1159,14611,0.07243,0.08107
2014,female,Sometimes,0.25498,4137,14611,0.24791,0.26204
2014,female,Often,0.40321,7324,14611,0.39526,0.41117
2014,female,Very often,0.09261,1720,14611,0.08791,0.09731
2015,male,Very seldom,0.01566,188,11433,0.01338,0.01793
2015,male,Seldom,0.06166,747,11433,0.05725,0.06607
2015,male,Sometimes,0.27334,3543,11433,0.26517,0.28151
2015,male,Often,0.39048,5913,11433,0.38153,0.39942
2015,male,Very often,0.07424,1042,11433,0.06943,0.07905
2015,female,Very seldom,0.02190,272,13548,0.01943,0.02436
2015,female,Seldom,0.07497,1087,13548,0.07054,0.07941
2015,female,Sometimes,0.25030,3883,13548,0.24300,0.25759
2015,female,Often,0.39936,6798,13548,0.39111,0.40761
2015,female,Very often,0.08295,1508,13548,0.07830,0.08759
2016,male,Very seldom,0.01656,197,11030,0.01418,0.01894
2016,male,Seldom,0.06590,768,11030,0.06127,0.07053
2016,male,Sometimes,0.26308,3394,11030,0.25486,0.27130
2016,male,Often,0.41249,5726,11030,0.40330,0.42168
2016,male,Very often,0.06410,945,11030,0.05953,0.06867
2016,female,Very seldom,0.01970,284,13076,0.01732,0.02208
2016,female,Seldom,0.07270,1013,13076,0.06825,0.07715
2016,female,Sometimes,0.24651,3676,13076,0.23913,0.25390
2016,female,Often,0.41157,6638,13076,0.40314,0.42001
2016,female,Very often,0.09078,1465,13076,0.08586,0.09571
2017,male,Very seldom,0.01438,176,12189,0.01226,0.01649
2017,male,Seldom,0.05362,732,12189,0.04962,0.05762
2017,male,Sometimes,0.25420,3594,12189,0.24647,0.26193
2017,male,Often,0.42674,6558,12189,0.41796,0.43552
2017,male,Very often,0.07126,1129,12189,0.06669,0.07583
2017,female,Very seldom,0.01798,239,14190,0.01579,0.02016
2017,female,Seldom,0.06649,1018,14190,0.06239,0.07059
2017,female,Sometimes,0.23944,3817,14190,0.23242,0.24646
2017,female,Often,0.42412,7485,14190,0.41598,0.43225
2017,female,Very often,0.08956,1631,14190,0.08487,0.09426
2018,male,Very seldom,0.01247,184,11746,0.01046,0.01448
2018,male,Seldom,0.05826,744,11746,0.05402,0.06250
2018,male,Sometimes,0.25723,3530,11746,0.24932,0.26513
2018,male,Often,0.42439,6180,11746,0.41545,0.43333
2018,male,Very often,0.07069,1108,11746,0.06605,0.07532
2018,female,Very seldom,0.01516,243,13785,0.01312,0.01720
2018,female,Seldom,0.07070,1004,13785,0.06642,0.07498
2018,female,Sometimes,0.24842,3819,13785,0.24121,0.25564
2018,female,Often,0.42354,7155,13785,0.41529,0.43179
2018,female,Very often,0.08590,1564,13785,0.08122,0.09058
2019,male,Very seldom,0.01756,206,12260,0.01523,0.01988
2019,male,Seldom,0.05805,720,12260,0.05391,0.06219
2019,male,Sometimes,0.25196,3498,12260,0.24427,0.25964
2019,male,Often,0.41935,6599,12260,0.41062,0.42809
2019,male,Very often,0.07401,1237,12260,0.06938,0.07865
2019,female,Very seldom,0.01666,220,13417,0.01449,0.01882
2019,female,Seldom,0.06705,945,13417,0.06282,0.07128
2019,female,Sometimes,0.24450,3639,13417,0.23723,0.25177
2019,female,Often,0.41741,7006,13417,0.40907,0.42576
2019,female,Very often,0.09203,1607,13417,0.08714,0.09693
2020,male,Very seldom,0.01788,215,12250,0.01553,0.02023
2020,male,Seldom,0.06054,824,12250,0.05632,0.06476
2020,male,Sometimes,0.25109,3595,12250,0.24341,0.25877
2020,male,Often,0.42254,6391,12250,0.41380,0.43129
2020,male,Very often,0.06629,1225,12250,0.06188,0.07070
2020,female,Very seldom,0.01759,245,13358,0.01536,0.01982
2020,female,Seldom,0.07658,1032,13358,0.07207,0.08109
2020,female,Sometimes,0.24742,3716,13358,0.24010,0.25474
2020,female,Often,0.40811,6816,13358,0.39978,0.41645
2020,female,Very often,0.08421,1549,13358,0.07950,0.08892
2021,male,Very seldom,0.01444,130,8077,0.01183,0.01704
2021,male,Seldom,0.06270,595,8077,0.05742,0.06799
2021,male,Sometimes,0.22872,2115,8077,0.21956,0.23788
2021,male,Often,0.43180,4336,8077,0.42100,0.44261
2021,male,Very often,0.07457,901,8077,0.06884,0.08030
2021,female,Very seldom,0.01366,130,9099,0.01128,0.01605
2021,female,Seldom,0.07320,714,9099,0.06784,0.07855
2021,female,Sometimes,0.21736,2265,9099,0.20888,0.22583
2021,female,Often,0.42748,4873,9099,0.41732,0.43765
2021,female,Very often,0.09987,1117,9099,0.09371,0.10603
