year,sampreg,plh0186,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2011,West,Sometimes,0.25296,5075,15749,0.24618,0.25975
2011,West,Often,0.33849,7391,15749,0.33110,0.34588
2011,West,Very often,0.06794,1510,15749,0.06401,0.07187
2011,East,Very seldom,0.02549,139,4884,0.02107,0.02991
2011,East,Seldom,0.09271,480,4884,0.08457,0.10084
2011,East,Sometimes,0.28538,1660,4884,0.27272,0.29805
2011,East,Often,0.32868,2183,4884,0.31550,0.34186
2011,East,Very often,0.06024,422,4884,0.05357,0.06691
2012,West,Very seldom,0.01657,300,15591,0.01457,0.01858
2012,West,Seldom,0.06668,1221,15591,0.06276,0.07059
2012,West,Sometimes,0.24850,4858,15591,0.24171,0.25528
2012,West,Often,0.35686,7674,15591,0.34934,0.36438
2012,West,Very often,0.07266,1538,15591,0.06858,0.07673
2012,East,Very seldom,0.02238,112,4832,0.01821,0.02655
2012,East,Seldom,0.07200,386,4832,0.06471,0.07929
2012,East,Sometimes,0.27759,1661,4832,0.26496,0.29021
2012,East,Often,0.36863,2308,4832,0.35502,0.38223
2012,East,Very often,0.05499,365,4832,0.04856,0.06142
2013,West,Very seldom,0.01893,377,19879,0.01703,0.02082
2013,West,Seldom,0.06406,1471,19879,0.06066,0.06747
2013,West,Sometimes,0.24373,5855,19879,0.23776,0.24970
2013,West,Often,0.36009,10255,19879,0.35342,0.36677
2013,West,Very often,0.06516,1921,19879,0.06173,0.06859
2013,East,Very seldom,0.02202,136,5721,0.01822,0.02583
2013,East,Seldom,0.08574,523,5721,0.07848,0.09299
2013,East,Sometimes,0.29237,1883,5721,0.28058,0.30416
2013,East,Often,0.37477,2711,5721,0.36223,0.38731
2013,East,Very often,0.06479,468,5721,0.05841,0.07117
2014,West,Very seldom,0.01711,370,21432,0.01537,0.01884
2014,West,Seldom,0.06837,1566,21432,0.06499,0.07174
2014,West,Sometimes,0.25474,6155,21432,0.24890,0.26057
2014,West,Often,0.40929,10996,21432,0.40270,0.41587
2014,West,Very often,0.08636,2345,21432,0.08260,0.09012
2014,East,Very seldom,0.01769,104,5571,0.01423,0.02115
2014,East,Seldom,0.07232,409,5571,0.06552,0.07912
2014,East,Sometimes,0.29211,1777,5571,0.28017,0.30405
2014,East,Often,0.40224,2730,5571,0.38936,0.41512
2014,East,Very often,0.07083,551,5571,0.06409,0.07757
2015,West,Very seldom,0.01917,363,19741,0.01725,0.02108
2015,West,Seldom,0.06540,1403,19741,0.06195,0.06885
2015,West,Sometimes,0.25410,5724,19741,0.24803,0.26018
2015,West,Often,0.39697,10147,19741,0.39014,0.40379
2015,West,Very often,0.08258,2104,19741,0.07874,0.08641
2015,East,Very seldom,0.01721,97,5240,0.01369,0.02073
2015,East,Seldom,0.08270,431,5240,0.07524,0.09016
2015,East,Sometimes,0.29722,1702,5240,0.28485,0.30960
2015,East,Often,0.38557,2564,5240,0.37239,0.39875
2015,East,Very often,0.06015,446,5240,0.05372,0.06659
2016,West,Very seldom,0.01746,378,19087,0.01560,0.01932
2016,West,Seldom,0.06514,1339,19087,0.06164,0.06864
2016,West,Sometimes,0.25258,5509,19087,0.24642,0.25875
2016,West,Often,0.41482,9915,19087,0.40783,0.42181
2016,West,Very often,0.07885,1946,19087,0.07503,0.08267
2016,East,Very seldom,0.02138,103,5019,0.01738,0.02538
2016,East,Seldom,0.08914,442,5019,0.08126,0.09703
2016,East,Sometimes,0.26451,1561,5019,0.25230,0.27671
2016,East,Often,0.39835,2449,5019,0.38480,0.41189
2016,East,Very often,0.07149,464,5019,0.06436,0.07862
2017,West,Very seldom,0.01575,332,20804,0.01406,0.01744
2017,West,Seldom,0.05793,1298,20804,0.05475,0.06110
2017,West,Sometimes,0.24216,5739,20804,0.23634,0.24799
2017,West,Often,0.42834,11194,20804,0.42161,0.43506
2017,West,Very often,0.08271,2241,20804,0.07896,0.08645
2017,East,Very seldom,0.01832,83,5575,0.01480,0.02184
2017,East,Seldom,0.07068,452,5575,0.06395,0.07741
2017,East,Sometimes,0.26892,1672,5575,0.25728,0.28056
2017,East,Often,0.41120,2849,5575,0.39828,0.42412
2017,East,Very often,0.06976,519,5575,0.06307,0.07644
2018,West,Very seldom,0.01390,333,20055,0.01228,0.01552
2018,West,Seldom,0.06216,1322,20055,0.05882,0.06550
2018,West,Sometimes,0.25012,5627,20055,0.24413,0.25612
2018,West,Often,0.42539,10577,20055,0.41854,0.43223
2018,West,Very often,0.08137,2196,20055,0.07758,0.08515
2018,East,Very seldom,0.01349,94,5476,0.01044,0.01655
2018,East,Seldom,0.07597,426,5476,0.06895,0.08299
2018,East,Sometimes,0.26543,1722,5476,0.25374,0.27713
2018,East,Often,0.41681,2758,5476,0.40375,0.42987
2018,East,Very often,0.06386,476,5476,0.05738,0.07033
2019,West,Very seldom,0.01697,346,20072,0.01519,0.01876
2019,West,Seldom,0.06048,1253,20072,0.05718,0.06378
2019,West,Sometimes,0.24351,5469,20072,0.23757,0.24945
2019,West,Often,0.42048,10701,20072,0.41365,0.42731
2019,West,Very often,0.08560,2303,20072,0.08173,0.08947
2019,East,Very seldom,0.01782,77,5536,0.01433,0.02130
2019,East,Seldom,0.07275,407,5536,0.06591,0.07959
2019,East,Sometimes,0.27149,1655,5536,0.25977,0.28320
2019,East,Often,0.40686,2864,5536,0.39392,0.41981
2019,East,Very often,0.07048,533,5536,0.06374,0.07723
2020,West,Very seldom,0.01808,378,20305,0.01625,0.01992
2020,West,Seldom,0.06566,1437,20305,0.06226,0.06907
2020,West,Sometimes,0.24654,5688,20305,0.24061,0.25246
2020,West,Often,0.41687,10533,20305,0.41009,0.42365
2020,West,Very often,0.07690,2269,20305,0.07324,0.08057
2020,East,Very seldom,0.01598,82,5311,0.01261,0.01935
2020,East,Seldom,0.08276,419,5311,0.07535,0.09017
2020,East,Sometimes,0.26168,1627,5311,0.24986,0.27350
2020,East,Often,0.40696,2678,5311,0.39375,0.42017
2020,East,Very often,0.06761,505,5311,0.06085,0.07436
2021,West,Very seldom,0.01350,203,13563,0.01156,0.01544
2021,West,Seldom,0.06517,999,13563,0.06102,0.06933
2021,West,Sometimes,0.22103,3415,13563,0.21405,0.22802
2021,West,Often,0.43051,7319,13563,0.42218,0.43884
2021,West,Very often,0.09003,1627,13563,0.08521,0.09485
2021,East,Very seldom,0.01668,57,3620,0.01251,0.02086
2021,East,Seldom,0.08174,310,3620,0.07281,0.09067
2021,East,Sometimes,0.23301,969,3620,0.21924,0.24678
2021,East,Often,0.42522,1893,3620,0.40912,0.44133
2021,East,Very often,0.07397,391,3620,0.06544,0.08250
