year,bula_h,plh0186,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2008,Mecklenburg-Western Pomerania,Often,0.39975,246,480,0.35588,0.44362
2008,Mecklenburg-Western Pomerania,Very often,0.08274,42,480,0.05807,0.10741
2008,Saxony,Seldom,0.08992,128,1405,0.07495,0.10488
2008,Saxony,Sometimes,0.30512,483,1405,0.28103,0.32921
2008,Saxony,Often,0.39185,675,1405,0.36632,0.41739
2008,Saxony,Very often,0.06177,119,1405,0.04918,0.07436
2008,Saxony-Anhalt,Seldom,0.08767,76,792,0.06796,0.10738
2008,Saxony-Anhalt,Sometimes,0.30945,296,792,0.27724,0.34167
2008,Saxony-Anhalt,Often,0.41364,370,792,0.37932,0.44796
2008,Saxony-Anhalt,Very often,0.04289,50,792,0.02877,0.05701
2008,Thuringa,Seldom,0.09280,82,846,0.07324,0.11236
2008,Thuringa,Sometimes,0.35494,344,846,0.32268,0.38720
2008,Thuringa,Often,0.34326,374,846,0.31124,0.37527
2008,Thuringa,Very often,0.04254,46,846,0.02893,0.05614
2009,Schleswig-Holstein,Seldom,0.07260,48,494,0.04969,0.09550
2009,Schleswig-Holstein,Sometimes,0.33991,181,494,0.29810,0.38173
2009,Schleswig-Holstein,Often,0.34610,225,494,0.30411,0.38810
2009,Schleswig-Holstein,Very often,0.05884,40,494,0.03807,0.07961
2009,Hamburg,Sometimes,0.26660,82,196,0.20453,0.32866
2009,Hamburg,Often,0.37945,114,196,0.31134,0.44756
2009,Lower Saxony,Very seldom,0.02183,39,1619,0.01471,0.02895
2009,Lower Saxony,Seldom,0.09481,157,1619,0.08054,0.10909
2009,Lower Saxony,Sometimes,0.26146,495,1619,0.24005,0.28287
2009,Lower Saxony,Often,0.40022,797,1619,0.37634,0.42409
2009,Lower Saxony,Very often,0.05348,131,1619,0.04252,0.06444
2009,Bremen,Sometimes,0.32162,45,101,0.23007,0.41317
2009,Bremen,Often,0.40487,56,101,0.30866,0.50108
2009,North Rhine-Westphalia,Very seldom,0.03274,128,3615,0.02694,0.03855
2009,North Rhine-Westphalia,Seldom,0.10285,411,3615,0.09295,0.11276
2009,North Rhine-Westphalia,Sometimes,0.29114,1265,3615,0.27633,0.30595
2009,North Rhine-Westphalia,Often,0.35090,1578,3615,0.33534,0.36646
2009,North Rhine-Westphalia,Very often,0.05464,233,3615,0.04723,0.06205
2009,Hesse,Very seldom,0.03314,46,1209,0.02304,0.04323
2009,Hesse,Seldom,0.07881,108,1209,0.06362,0.09401
2009,Hesse,Sometimes,0.28130,404,1209,0.25595,0.30666
2009,Hesse,Often,0.34689,530,1209,0.32005,0.37373
2009,Hesse,Very often,0.07057,121,1209,0.05612,0.08501
2009,"Rhineland-Palatinate, Saarland",Very seldom,0.04482,43,1021,0.03212,0.05752
2009,"Rhineland-Palatinate, Saarland",Seldom,0.09748,129,1021,0.07927,0.11568
2009,"Rhineland-Palatinate, Saarland",Sometimes,0.30523,365,1021,0.27697,0.33350
2009,"Rhineland-Palatinate, Saarland",Often,0.30629,401,1021,0.27800,0.33457
2009,"Rhineland-Palatinate, Saarland",Very often,0.06755,83,1021,0.05215,0.08295
2009,Baden-Wuerttemberg,Very seldom,0.01661,38,2100,0.01114,0.02208
2009,Baden-Wuerttemberg,Seldom,0.08648,183,2100,0.07446,0.09851
2009,Baden-Wuerttemberg,Sometimes,0.31749,751,2100,0.29757,0.33740
2009,Baden-Wuerttemberg,Often,0.33907,962,2100,0.31882,0.35932
2009,Baden-Wuerttemberg,Very often,0.06605,166,2100,0.05542,0.07667
2009,Bavaria,Very seldom,0.02228,44,2589,0.01659,0.02796
2009,Bavaria,Seldom,0.09176,251,2589,0.08063,0.10288
2009,Bavaria,Sometimes,0.28130,881,2589,0.26398,0.29863
2009,Bavaria,Often,0.36647,1189,2589,0.34790,0.38503
2009,Bavaria,Very often,0.06969,224,2589,0.05988,0.07950
2009,Berlin,Seldom,0.10301,82,661,0.07982,0.12620
2009,Berlin,Sometimes,0.30406,233,661,0.26896,0.33915
2009,Berlin,Often,0.37239,298,661,0.33551,0.40928
2009,Berlin,Very often,0.05862,48,661,0.04070,0.07654
2009,Brandenburg,Very seldom,0.03669,31,786,0.02354,0.04984
2009,Brandenburg,Seldom,0.11392,88,786,0.09169,0.13615
2009,Brandenburg,Sometimes,0.29237,280,786,0.26055,0.32419
2009,Brandenburg,Often,0.34028,333,786,0.30714,0.37343
2009,Brandenburg,Very often,0.05443,54,786,0.03856,0.07030
2009,Mecklenburg-Western Pomerania,Seldom,0.07538,34,458,0.05118,0.09959
2009,Mecklenburg-Western Pomerania,Sometimes,0.34038,161,458,0.29694,0.38382
2009,Mecklenburg-Western Pomerania,Often,0.39065,230,458,0.34592,0.43538
2009,Mecklenburg-Western Pomerania,Very often,0.05877,33,458,0.03720,0.08033
2009,Saxony,Seldom,0.09567,122,1332,0.07986,0.11147
2009,Saxony,Sometimes,0.28149,481,1332,0.25733,0.30565
2009,Saxony,Often,0.39101,636,1332,0.36479,0.41722
2009,Saxony,Very often,0.06142,93,1332,0.04853,0.07432
2009,Saxony-Anhalt,Seldom,0.12155,88,757,0.09826,0.14485
2009,Saxony-Anhalt,Sometimes,0.32498,307,757,0.29160,0.35837
2009,Saxony-Anhalt,Often,0.37225,324,757,0.33779,0.40671
2009,Saxony-Anhalt,Very often,0.04517,38,757,0.03037,0.05998
2009,Thuringa,Seldom,0.10257,83,794,0.08145,0.12369
2009,Thuringa,Sometimes,0.30780,302,794,0.27567,0.33993
2009,Thuringa,Often,0.33688,358,794,0.30398,0.36978
2009,Thuringa,Very often,0.06152,51,794,0.04479,0.07824
2010,Schleswig-Holstein,Seldom,0.04249,33,428,0.02336,0.06163
2010,Schleswig-Holstein,Sometimes,0.27955,143,428,0.23698,0.32212
2010,Schleswig-Holstein,Often,0.35807,209,428,0.31259,0.40354
2010,Schleswig-Holstein,Very often,0.05357,43,428,0.03221,0.07493
2010,Hamburg,Sometimes,0.32518,94,218,0.26285,0.38750
2010,Hamburg,Often,0.34180,124,218,0.27869,0.40491
2010,Lower Saxony,Very seldom,0.01895,37,1497,0.01204,0.02586
2010,Lower Saxony,Seldom,0.06087,108,1497,0.04875,0.07298
2010,Lower Saxony,Sometimes,0.26838,497,1497,0.24592,0.29083
2010,Lower Saxony,Often,0.33042,722,1497,0.30659,0.35426
2010,Lower Saxony,Very often,0.06728,133,1497,0.05459,0.07998
2010,Bremen,Sometimes,0.35830,45,92,0.25978,0.45682
2010,Bremen,Often,0.29692,47,92,0.20304,0.39080
2010,North Rhine-Westphalia,Very seldom,0.02403,87,3367,0.01886,0.02920
2010,North Rhine-Westphalia,Seldom,0.10042,358,3367,0.09026,0.11057
2010,North Rhine-Westphalia,Sometimes,0.26277,1154,3367,0.24791,0.27764
2010,North Rhine-Westphalia,Often,0.30624,1526,3367,0.29067,0.32181
2010,North Rhine-Westphalia,Very often,0.05140,242,3367,0.04394,0.05886
2010,Hesse,Very seldom,0.02980,40,1115,0.01981,0.03978
2010,Hesse,Seldom,0.06416,82,1115,0.04977,0.07855
2010,Hesse,Sometimes,0.24829,374,1115,0.22292,0.27366
2010,Hesse,Often,0.31392,508,1115,0.28667,0.34118
2010,Hesse,Very often,0.07672,111,1115,0.06109,0.09235
2010,"Rhineland-Palatinate, Saarland",Seldom,0.07502,111,925,0.05804,0.09201
2010,"Rhineland-Palatinate, Saarland",Sometimes,0.31999,372,925,0.28991,0.35007
2010,"Rhineland-Palatinate, Saarland",Often,0.28484,382,925,0.25574,0.31395
2010,"Rhineland-Palatinate, Saarland",Very often,0.05314,60,925,0.03867,0.06760
2010,Baden-Wuerttemberg,Very seldom,0.01146,31,1950,0.00673,0.01618
2010,Baden-Wuerttemberg,Seldom,0.07988,171,1950,0.06784,0.09191
2010,Baden-Wuerttemberg,Sometimes,0.26476,673,1950,0.24518,0.28435
2010,Baden-Wuerttemberg,Often,0.33464,927,1950,0.31370,0.35559
2010,Baden-Wuerttemberg,Very often,0.05572,148,1950,0.04553,0.06590
2010,Bavaria,Very seldom,0.02277,60,2412,0.01681,0.02872
2010,Bavaria,Seldom,0.08014,229,2412,0.06931,0.09098
2010,Bavaria,Sometimes,0.26141,800,2412,0.24387,0.27895
2010,Bavaria,Often,0.32504,1095,2412,0.30635,0.34374
2010,Bavaria,Very often,0.06948,228,2412,0.05933,0.07963
2010,Berlin,Seldom,0.09151,74,622,0.06883,0.11419
2010,Berlin,Sometimes,0.29511,214,622,0.25924,0.33099
2010,Berlin,Often,0.32095,294,622,0.28423,0.35766
2010,Berlin,Very often,0.04536,40,622,0.02899,0.06173
2010,Brandenburg,Seldom,0.08126,73,687,0.06081,0.10171
2010,Brandenburg,Sometimes,0.28808,256,687,0.25419,0.32197
2010,Brandenburg,Often,0.33195,307,687,0.29671,0.36719
2010,Brandenburg,Very often,0.05053,51,687,0.03414,0.06693
2010,Mecklenburg-Western Pomerania,Sometimes,0.30617,137,363,0.25869,0.35365
2010,Mecklenburg-Western Pomerania,Often,0.38814,226,363,0.33793,0.43834
2010,Saxony,Seldom,0.09590,114,1218,0.07936,0.11245
2010,Saxony,Sometimes,0.28496,421,1218,0.25960,0.31032
2010,Saxony,Often,0.37003,604,1218,0.34291,0.39716
2010,Saxony,Very often,0.03555,79,1218,0.02514,0.04595
2010,Saxony-Anhalt,Seldom,0.07776,63,694,0.05782,0.09770
2010,Saxony-Anhalt,Sometimes,0.29605,262,694,0.26206,0.33003
2010,Saxony-Anhalt,Often,0.34679,321,694,0.31135,0.38222
2010,Saxony-Anhalt,Very often,0.07117,48,694,0.05203,0.09031
2010,Thuringa,Seldom,0.09669,57,729,0.07522,0.11815
2010,Thuringa,Sometimes,0.29879,281,729,0.26554,0.33204
2010,Thuringa,Often,0.31088,333,729,0.27726,0.34450
2010,Thuringa,Very often,0.06498,58,729,0.04708,0.08289
2011,Schleswig-Holstein,Seldom,0.07043,60,633,0.05048,0.09038
2011,Schleswig-Holstein,Sometimes,0.21845,169,633,0.18624,0.25067
2011,Schleswig-Holstein,Often,0.36541,327,633,0.32787,0.40295
2011,Schleswig-Holstein,Very often,0.08322,77,633,0.06168,0.10475
2011,Hamburg,Sometimes,0.33151,112,254,0.27350,0.38951
2011,Hamburg,Often,0.32515,142,254,0.26743,0.38288
2011,Lower Saxony,Very seldom,0.01570,33,1901,0.01011,0.02130
2011,Lower Saxony,Seldom,0.06442,153,1901,0.05338,0.07546
2011,Lower Saxony,Sometimes,0.26011,602,1901,0.24038,0.27983
2011,Lower Saxony,Often,0.34494,922,1901,0.32356,0.36631
2011,Lower Saxony,Very often,0.06932,191,1901,0.05790,0.08075
2011,Bremen,Sometimes,0.32028,49,100,0.22837,0.41219
2011,Bremen,Often,0.28665,51,100,0.19757,0.37573
2011,North Rhine-Westphalia,Very seldom,0.02136,96,4115,0.01694,0.02578
2011,North Rhine-Westphalia,Seldom,0.08262,385,4115,0.07421,0.09103
2011,North Rhine-Westphalia,Sometimes,0.25262,1316,4115,0.23935,0.26590
2011,North Rhine-Westphalia,Often,0.33214,1909,4115,0.31775,0.34653
2011,North Rhine-Westphalia,Very often,0.07160,409,4115,0.06372,0.07948
2011,Hesse,Very seldom,0.03288,45,1401,0.02354,0.04222
2011,Hesse,Seldom,0.06761,120,1401,0.05446,0.08077
2011,Hesse,Sometimes,0.21644,410,1401,0.19487,0.23801
2011,Hesse,Often,0.34385,685,1401,0.31897,0.36873
2011,Hesse,Very often,0.07064,141,1401,0.05722,0.08406
2011,"Rhineland-Palatinate, Saarland",Very seldom,0.02285,34,1181,0.01432,0.03137
2011,"Rhineland-Palatinate, Saarland",Seldom,0.07371,120,1181,0.05880,0.08862
2011,"Rhineland-Palatinate, Saarland",Sometimes,0.26694,412,1181,0.24170,0.29219
2011,"Rhineland-Palatinate, Saarland",Often,0.31268,522,1181,0.28623,0.33913
2011,"Rhineland-Palatinate, Saarland",Very often,0.06420,93,1181,0.05022,0.07819
2011,Baden-Wuerttemberg,Very seldom,0.01821,45,2478,0.01294,0.02348
2011,Baden-Wuerttemberg,Seldom,0.06061,175,2478,0.05121,0.07001
2011,Baden-Wuerttemberg,Sometimes,0.27679,914,2478,0.25917,0.29441
2011,Baden-Wuerttemberg,Often,0.33072,1141,2478,0.31220,0.34925
2011,Baden-Wuerttemberg,Very often,0.05876,203,2478,0.04950,0.06802
2011,Bavaria,Very seldom,0.02059,76,3165,0.01564,0.02554
2011,Bavaria,Seldom,0.08304,301,3165,0.07342,0.09265
2011,Bavaria,Sometimes,0.23664,980,3165,0.22183,0.25145
2011,Bavaria,Often,0.35614,1499,3165,0.33946,0.37283
2011,Bavaria,Very often,0.06691,309,3165,0.05820,0.07561
2011,Berlin,Seldom,0.10373,105,760,0.08204,0.12543
2011,Berlin,Sometimes,0.23694,201,760,0.20669,0.26719
2011,Berlin,Often,0.35549,368,760,0.32144,0.38954
2011,Berlin,Very often,0.07668,86,760,0.05775,0.09561
2011,Brandenburg,Seldom,0.11029,96,849,0.08920,0.13137
2011,Brandenburg,Sometimes,0.30633,307,849,0.27530,0.33735
2011,Brandenburg,Often,0.29646,369,849,0.26572,0.32720
2011,Brandenburg,Very often,0.04297,77,849,0.02932,0.05662
2011,Mecklenburg-Western Pomerania,Seldom,0.06916,42,499,0.04687,0.09144
2011,Mecklenburg-Western Pomerania,Sometimes,0.25090,155,499,0.21283,0.28898
2011,Mecklenburg-Western Pomerania,Often,0.40855,259,499,0.36538,0.45173
2011,Mecklenburg-Western Pomerania,Very often,0.04947,43,499,0.03043,0.06852
2011,Saxony,Very seldom,0.02389,33,1397,0.01588,0.03190
2011,Saxony,Seldom,0.08747,135,1397,0.07265,0.10229
2011,Saxony,Sometimes,0.29951,488,1397,0.27549,0.32354
2011,Saxony,Often,0.32266,628,1397,0.29813,0.34718
2011,Saxony,Very often,0.04960,113,1397,0.03821,0.06099
2011,Saxony-Anhalt,Seldom,0.08772,82,836,0.06854,0.10691
2011,Saxony-Anhalt,Sometimes,0.30658,319,836,0.27530,0.33785
2011,Saxony-Anhalt,Often,0.31954,375,836,0.28792,0.35117
2011,Saxony-Anhalt,Very often,0.05266,60,836,0.03751,0.06781
2011,Thuringa,Seldom,0.10557,88,854,0.08495,0.12620
2011,Thuringa,Sometimes,0.27187,301,854,0.24201,0.30173
2011,Thuringa,Often,0.29636,377,854,0.26571,0.32700
2011,Thuringa,Very often,0.09941,88,854,0.07933,0.11949
2012,Schleswig-Holstein,Seldom,0.05777,43,633,0.03958,0.07596
2012,Schleswig-Holstein,Sometimes,0.22149,180,633,0.18912,0.25387
2012,Schleswig-Holstein,Often,0.39197,339,633,0.35391,0.43003
2012,Schleswig-Holstein,Very often,0.07081,71,633,0.05081,0.09081
2012,Hamburg,Sometimes,0.29547,117,303,0.24402,0.34693
2012,Hamburg,Often,0.36888,152,303,0.31447,0.42330
2012,Hamburg,Very often,0.06693,34,303,0.03875,0.09512
2012,Lower Saxony,Very seldom,0.01547,32,1869,0.00987,0.02106
2012,Lower Saxony,Seldom,0.06289,137,1869,0.05188,0.07390
2012,Lower Saxony,Sometimes,0.25984,579,1869,0.23995,0.27973
2012,Lower Saxony,Often,0.34905,922,1869,0.32743,0.37067
2012,Lower Saxony,Very often,0.07677,199,1869,0.06470,0.08885
2012,Bremen,Sometimes,0.20268,37,100,0.12349,0.28187
2012,Bremen,Often,0.38932,63,100,0.29327,0.48537
2012,North Rhine-Westphalia,Very seldom,0.01667,69,4027,0.01271,0.02062
2012,North Rhine-Westphalia,Seldom,0.06739,314,4027,0.05964,0.07513
2012,North Rhine-Westphalia,Sometimes,0.25085,1249,4027,0.23746,0.26424
2012,North Rhine-Westphalia,Often,0.35996,2022,4027,0.34513,0.37479
2012,North Rhine-Westphalia,Very often,0.06803,373,4027,0.06025,0.07581
2012,Hesse,Very seldom,0.02185,34,1400,0.01419,0.02951
2012,Hesse,Seldom,0.05881,102,1400,0.04648,0.07114
2012,Hesse,Sometimes,0.22239,428,1400,0.20060,0.24419
2012,Hesse,Often,0.35329,694,1400,0.32824,0.37834
2012,Hesse,Very often,0.08136,142,1400,0.06703,0.09569
2012,"Rhineland-Palatinate, Saarland",Seldom,0.06797,107,1154,0.05344,0.08250
2012,"Rhineland-Palatinate, Saarland",Sometimes,0.26942,411,1154,0.24381,0.29503
2012,"Rhineland-Palatinate, Saarland",Often,0.34432,539,1154,0.31690,0.37175
2012,"Rhineland-Palatinate, Saarland",Very often,0.06360,97,1154,0.04952,0.07769
2012,Baden-Wuerttemberg,Very seldom,0.01437,38,2372,0.00958,0.01917
2012,Baden-Wuerttemberg,Seldom,0.06782,188,2372,0.05770,0.07794
2012,Baden-Wuerttemberg,Sometimes,0.25838,792,2372,0.24076,0.27600
2012,Baden-Wuerttemberg,Often,0.34382,1154,2372,0.32470,0.36294
2012,Baden-Wuerttemberg,Very often,0.07064,200,2372,0.06033,0.08095
2012,Bavaria,Very seldom,0.01813,67,3176,0.01349,0.02277
2012,Bavaria,Seldom,0.07318,258,3176,0.06412,0.08223
2012,Bavaria,Sometimes,0.23614,932,3176,0.22137,0.25091
2012,Bavaria,Often,0.36201,1564,3176,0.34529,0.37872
2012,Bavaria,Very often,0.07927,355,3176,0.06987,0.08867
2012,Berlin,Seldom,0.06899,66,790,0.05131,0.08668
2012,Berlin,Sometimes,0.26202,251,790,0.23134,0.29270
2012,Berlin,Often,0.35770,394,790,0.32426,0.39115
2012,Berlin,Very often,0.06953,79,790,0.05178,0.08728
2012,Brandenburg,Seldom,0.08694,78,841,0.06788,0.10599
2012,Brandenburg,Sometimes,0.28507,314,841,0.25454,0.31560
2012,Brandenburg,Often,0.35694,399,841,0.32454,0.38934
2012,Brandenburg,Very often,0.04273,50,841,0.02905,0.05640
2012,Mecklenburg-Western Pomerania,Sometimes,0.30080,163,465,0.25907,0.34253
2012,Mecklenburg-Western Pomerania,Often,0.38450,267,465,0.34023,0.42876
2012,Mecklenburg-Western Pomerania,Very often,0.05524,35,465,0.03445,0.07603
2012,Saxony,Very seldom,0.02626,39,1439,0.01800,0.03453
2012,Saxony,Seldom,0.06819,108,1439,0.05516,0.08122
2012,Saxony,Sometimes,0.28123,498,1439,0.25800,0.30447
2012,Saxony,Often,0.37278,674,1439,0.34779,0.39777
2012,Saxony,Very often,0.04869,120,1439,0.03756,0.05981
2012,Saxony-Anhalt,Seldom,0.08257,78,805,0.06354,0.10159
2012,Saxony-Anhalt,Sometimes,0.26694,269,805,0.23636,0.29752
2012,Saxony-Anhalt,Often,0.37553,391,805,0.34206,0.40901
2012,Saxony-Anhalt,Very often,0.05659,67,805,0.04062,0.07256
2012,Thuringa,Seldom,0.07492,66,836,0.05707,0.09278
2012,Thuringa,Sometimes,0.25781,299,836,0.22814,0.28748
2012,Thuringa,Often,0.36969,408,836,0.33695,0.40243
2012,Thuringa,Very often,0.06244,63,836,0.04603,0.07885
2013,Schleswig-Holstein,Seldom,0.05201,64,901,0.03751,0.06652
2013,Schleswig-Holstein,Sometimes,0.22882,232,901,0.20137,0.25626
2013,Schleswig-Holstein,Often,0.42258,508,901,0.39031,0.45486
2013,Schleswig-Holstein,Very often,0.06863,97,901,0.05211,0.08514
2013,Hamburg,Sometimes,0.29414,134,385,0.24856,0.33971
2013,Hamburg,Often,0.37048,216,385,0.32218,0.41879
2013,Hamburg,Very often,0.04036,35,385,0.02067,0.06004
2013,Lower Saxony,Very seldom,0.02477,52,2467,0.01863,0.03090
2013,Lower Saxony,Seldom,0.06656,181,2467,0.05672,0.07639
2013,Lower Saxony,Sometimes,0.23488,705,2467,0.21815,0.25161
