year,age_gr,quintil_oecd,plh0186,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2009,46-65 y.,4th Quintile,Seldom,0.07810,124,1373,0.06390,0.09230
2009,46-65 y.,4th Quintile,Sometimes,0.41315,558,1373,0.38709,0.43921
2009,46-65 y.,4th Quintile,Often,0.41959,614,1373,0.39348,0.44570
2009,46-65 y.,4th Quintile,Very often,0.05772,77,1373,0.04538,0.07006
2009,46-65 y.,5th Quintile,Very seldom,0.01995,47,2288,0.01422,0.02569
2009,46-65 y.,5th Quintile,Seldom,0.10642,217,2288,0.09378,0.11905
2009,46-65 y.,5th Quintile,Sometimes,0.32434,765,2288,0.30515,0.34352
2009,46-65 y.,5th Quintile,Often,0.49695,1130,2288,0.47646,0.51745
2009,46-65 y.,5th Quintile,Very often,0.04781,129,2288,0.03907,0.05656
2009,66 and older,1st Quintile,Very seldom,0.07485,54,692,0.05523,0.09447
2009,66 and older,1st Quintile,Seldom,0.22448,144,692,0.19337,0.25559
2009,66 and older,1st Quintile,Sometimes,0.39648,304,692,0.36001,0.43295
2009,66 and older,1st Quintile,Often,0.24260,190,692,0.21064,0.27457
2009,66 and older,2nd Quintile,Very seldom,0.05059,52,1033,0.03722,0.06396
2009,66 and older,2nd Quintile,Seldom,0.15986,157,1033,0.13750,0.18222
2009,66 and older,2nd Quintile,Sometimes,0.41222,445,1033,0.38219,0.44225
2009,66 and older,2nd Quintile,Often,0.31972,348,1033,0.29127,0.34817
2009,66 and older,2nd Quintile,Very often,0.02765,31,1033,0.01764,0.03765
2009,66 and older,3rd Quintile,Very seldom,0.04494,32,827,0.03082,0.05907
2009,66 and older,3rd Quintile,Seldom,0.13719,108,827,0.11373,0.16065
2009,66 and older,3rd Quintile,Sometimes,0.42119,371,827,0.38752,0.45487
2009,66 and older,3rd Quintile,Often,0.35022,316,827,0.31768,0.38275
2009,66 and older,4th Quintile,Seldom,0.09986,71,654,0.07687,0.12286
2009,66 and older,4th Quintile,Sometimes,0.36366,248,654,0.32677,0.40056
2009,66 and older,4th Quintile,Often,0.42078,296,654,0.38291,0.45864
2009,66 and older,4th Quintile,Very often,0.05091,39,654,0.03405,0.06777
2009,66 and older,5th Quintile,Very seldom,0.04051,31,834,0.02712,0.05390
2009,66 and older,5th Quintile,Seldom,0.11818,82,834,0.09625,0.14010
2009,66 and older,5th Quintile,Sometimes,0.34344,289,834,0.31119,0.37568
2009,66 and older,5th Quintile,Often,0.43743,367,834,0.40374,0.47112
2009,66 and older,5th Quintile,Very often,0.05578,65,834,0.04019,0.07136
2010,17-29 y.,1st Quintile,Seldom,0.08235,51,590,0.06015,0.10455
2010,17-29 y.,1st Quintile,Sometimes,0.29398,164,590,0.25719,0.33077
2010,17-29 y.,1st Quintile,Often,0.43218,291,590,0.39217,0.47219
2010,17-29 y.,1st Quintile,Very often,0.13094,84,590,0.10370,0.15818
2010,17-29 y.,2nd Quintile,Sometimes,0.29687,132,434,0.25384,0.33991
2010,17-29 y.,2nd Quintile,Often,0.45932,231,434,0.41238,0.50626
2010,17-29 y.,2nd Quintile,Very often,0.10966,71,434,0.08023,0.13910
2010,17-29 y.,3rd Quintile,Sometimes,0.24981,131,471,0.21067,0.28895
2010,17-29 y.,3rd Quintile,Often,0.51640,274,471,0.47122,0.56158
2010,17-29 y.,3rd Quintile,Very often,0.12441,66,471,0.09457,0.15425
2010,17-29 y.,4th Quintile,Sometimes,0.26938,119,470,0.22923,0.30953
2010,17-29 y.,4th Quintile,Often,0.48131,274,470,0.43609,0.52653
2010,17-29 y.,4th Quintile,Very often,0.15434,77,470,0.12165,0.18704
2010,17-29 y.,5th Quintile,Sometimes,0.24951,109,412,0.20767,0.29134
2010,17-29 y.,5th Quintile,Often,0.50462,241,412,0.45628,0.55296
2010,17-29 y.,5th Quintile,Very often,0.13901,62,412,0.10557,0.17246
2010,30-45 y.,1st Quintile,Seldom,0.16413,69,578,0.13391,0.19435
2010,30-45 y.,1st Quintile,Sometimes,0.34926,210,578,0.31036,0.38816
2010,30-45 y.,1st Quintile,Often,0.35580,241,578,0.31673,0.39486
2010,30-45 y.,1st Quintile,Very often,0.07734,58,578,0.05554,0.09914
2010,30-45 y.,2nd Quintile,Seldom,0.08131,52,716,0.06128,0.10135
2010,30-45 y.,2nd Quintile,Sometimes,0.33701,220,716,0.30236,0.37166
2010,30-45 y.,2nd Quintile,Often,0.40439,366,716,0.36842,0.44036
2010,30-45 y.,2nd Quintile,Very often,0.13588,78,716,0.11076,0.16100
2010,30-45 y.,3rd Quintile,Seldom,0.06074,53,853,0.04470,0.07678
2010,30-45 y.,3rd Quintile,Sometimes,0.35833,281,853,0.32613,0.39052
2010,30-45 y.,3rd Quintile,Often,0.47086,438,853,0.43734,0.50438
2010,30-45 y.,3rd Quintile,Very often,0.08883,81,853,0.06973,0.10793
2010,30-45 y.,4th Quintile,Seldom,0.06886,65,923,0.05251,0.08520
2010,30-45 y.,4th Quintile,Sometimes,0.32509,259,923,0.29486,0.35533
2010,30-45 y.,4th Quintile,Often,0.49614,507,923,0.46387,0.52841
2010,30-45 y.,4th Quintile,Very often,0.09641,92,923,0.07736,0.11547
2010,30-45 y.,5th Quintile,Seldom,0.05920,57,967,0.04432,0.07408
2010,30-45 y.,5th Quintile,Sometimes,0.34694,283,967,0.31693,0.37696
2010,30-45 y.,5th Quintile,Often,0.48868,522,967,0.45716,0.52021
2010,30-45 y.,5th Quintile,Very often,0.09732,105,967,0.07863,0.11601
2010,46-65 y.,1st Quintile,Very seldom,0.06680,41,724,0.04860,0.08500
2010,46-65 y.,1st Quintile,Seldom,0.23973,148,724,0.20861,0.27085
2010,46-65 y.,1st Quintile,Sometimes,0.39122,288,724,0.35565,0.42680
2010,46-65 y.,1st Quintile,Often,0.24928,213,724,0.21775,0.28082
2010,46-65 y.,1st Quintile,Very often,0.04635,34,724,0.03103,0.06168
2010,46-65 y.,2nd Quintile,Seldom,0.15458,107,804,0.12957,0.17958
2010,46-65 y.,2nd Quintile,Sometimes,0.37083,320,804,0.33742,0.40424
2010,46-65 y.,2nd Quintile,Often,0.39936,340,804,0.36549,0.43324
2010,46-65 y.,2nd Quintile,Very often,0.04421,37,804,0.02999,0.05843
2010,46-65 y.,3rd Quintile,Seldom,0.08252,82,944,0.06496,0.10009
2010,46-65 y.,3rd Quintile,Sometimes,0.42785,405,944,0.39627,0.45943
2010,46-65 y.,3rd Quintile,Often,0.41464,411,944,0.38319,0.44608
2010,46-65 y.,3rd Quintile,Very often,0.04492,46,944,0.03170,0.05814
2010,46-65 y.,4th Quintile,Seldom,0.09572,116,1282,0.07961,0.11184
2010,46-65 y.,4th Quintile,Sometimes,0.35406,463,1282,0.32787,0.38024
2010,46-65 y.,4th Quintile,Often,0.47388,623,1282,0.44654,0.50122
2010,46-65 y.,4th Quintile,Very often,0.05465,80,1282,0.04220,0.06710
2010,46-65 y.,5th Quintile,Very seldom,0.01735,38,2166,0.01185,0.02285
2010,46-65 y.,5th Quintile,Seldom,0.07888,159,2166,0.06753,0.09024
2010,46-65 y.,5th Quintile,Sometimes,0.37344,766,2166,0.35307,0.39382
2010,46-65 y.,5th Quintile,Often,0.46023,1067,2166,0.43924,0.48123
2010,46-65 y.,5th Quintile,Very often,0.06974,136,2166,0.05902,0.08047
2010,66 and older,1st Quintile,Very seldom,0.07078,56,708,0.05187,0.08968
2010,66 and older,1st Quintile,Seldom,0.20405,133,708,0.17434,0.23376
2010,66 and older,1st Quintile,Sometimes,0.42185,301,708,0.38545,0.45826
2010,66 and older,1st Quintile,Often,0.23443,184,708,0.20320,0.26565
2010,66 and older,1st Quintile,Very often,0.05587,34,708,0.03894,0.07280
2010,66 and older,2nd Quintile,Very seldom,0.04160,33,963,0.02898,0.05422
2010,66 and older,2nd Quintile,Seldom,0.12578,116,963,0.10482,0.14673
2010,66 and older,2nd Quintile,Sometimes,0.41215,408,963,0.38105,0.44326
2010,66 and older,2nd Quintile,Often,0.37495,366,963,0.34436,0.40554
2010,66 and older,2nd Quintile,Very often,0.03456,40,963,0.02302,0.04610
2010,66 and older,3rd Quintile,Very seldom,0.04440,37,831,0.03039,0.05842
2010,66 and older,3rd Quintile,Seldom,0.11320,87,831,0.09164,0.13475
2010,66 and older,3rd Quintile,Sometimes,0.40453,336,831,0.37114,0.43792
2010,66 and older,3rd Quintile,Often,0.39257,340,831,0.35935,0.42579
2010,66 and older,3rd Quintile,Very often,0.03742,31,831,0.02451,0.05033
2010,66 and older,4th Quintile,Seldom,0.10895,66,669,0.08532,0.13257
2010,66 and older,4th Quintile,Sometimes,0.33909,258,669,0.30319,0.37499
2010,66 and older,4th Quintile,Often,0.43458,306,669,0.39698,0.47217
2010,66 and older,4th Quintile,Very often,0.07590,39,669,0.05582,0.09598
2010,66 and older,5th Quintile,Seldom,0.10064,64,776,0.07946,0.12183
2010,66 and older,5th Quintile,Sometimes,0.34451,270,776,0.31105,0.37796
2010,66 and older,5th Quintile,Often,0.46199,389,776,0.42689,0.49709
2010,66 and older,5th Quintile,Very often,0.05934,53,776,0.04271,0.07598
2011,17-29 y.,1st Quintile,Seldom,0.07934,47,523,0.05615,0.10253
2011,17-29 y.,1st Quintile,Sometimes,0.19722,130,523,0.16309,0.23136
2011,17-29 y.,1st Quintile,Often,0.34725,250,523,0.30640,0.38809
2011,17-29 y.,1st Quintile,Very often,0.08602,96,523,0.06196,0.11007
2011,17-29 y.,2nd Quintile,Sometimes,0.20550,110,385,0.16508,0.24591
2011,17-29 y.,2nd Quintile,Often,0.35645,208,385,0.30855,0.40436
2011,17-29 y.,2nd Quintile,Very often,0.09655,67,385,0.06701,0.12609
2011,17-29 y.,3rd Quintile,Sometimes,0.24869,110,464,0.20932,0.28806
