year,migback,sex,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1986,Direct migration background,female,1305,4.28997,4.15571,4.42422,3.00000,4.00000,5.00000,0.00000,8.00000,4.0,4.00000,4.00000
1986,Indirect migration background,male,64,1.30382,0.83587,1.77177,0.00000,1.00000,1.14037,0.0,2.85093,1.0,0.00000,1.00000
1986,Indirect migration background,female,83,2.74605,2.16676,3.32535,1.00000,2.00000,3.00000,0.0,6.00000,2.0,1.00000,3.00000
1987,No migration background,male,3383,1.21117,1.16511,1.25723,0.00000,1.00000,2.00000,0.0,5.00000,1.0,1.00000,1.00000
1987,No migration background,female,3815,3.94662,3.86913,4.02411,2.00000,4.00000,5.00000,0.0,9.50000,4.0,4.00000,4.00000
1987,Direct migration background,male,1438,1.17691,1.10685,1.24697,0.00000,1.00000,2.00000,0.0,5.00000,1.0,1.00000,1.00000
1987,Direct migration background,female,1297,4.28927,4.15602,4.42252,2.00000,4.00000,6.00000,0.0,12.00000,4.0,4.00000,4.00000
1987,Indirect migration background,male,78,1.00015,0.81769,1.18261,0.00000,1.00000,1.70444,0.0,4.0,1.0,1.00000,1.00000
1987,Indirect migration background,female,92,3.01069,2.46651,3.55486,1.00000,2.00000,4.62548,0.0,10.06371,2.0,1.00000,3.00000
1988,No migration background,male,3250,1.16401,1.12059,1.20744,0.00000,1.00000,2.00000,0.0,5.00000,1.0,1.00000,1.00000
1988,No migration background,female,3625,3.84508,3.76590,3.92426,2.00000,3.00000,5.00000,0.0,9.50000,3.0,3.00000,4.00000
1988,Direct migration background,male,1340,1.16077,1.09130,1.23023,0.00000,1.00000,2.00000,0.0,5.00000,1.0,1.00000,1.00000
1988,Direct migration background,female,1254,4.22304,4.09292,4.35317,3.00000,4.00000,6.00000,0.0,10.50000,4.0,4.00000,4.00000
1988,Indirect migration background,male,100,1.14329,0.93284,1.35374,0.00000,1.00000,2.00000,0.0,3.0,1.0,1.00000,1.00000
1988,Indirect migration background,female,115,2.48324,2.07439,2.89210,1.00000,2.00000,2.00000,0.0,3.50000,2.0,2.00000,2.00000
1989,No migration background,male,3177,1.20021,1.15255,1.24786,0.00000,1.00000,2.00000,0.0,5.00000,1.0,1.00000,1.00000
1989,No migration background,female,3490,3.85283,3.77230,3.93336,2.00000,4.00000,5.00000,0.0,9.50000,4.0,3.00000,4.00000
1989,Direct migration background,male,1303,1.25047,1.17364,1.32731,0.00000,1.00000,2.00000,0.0,5.00000,1.0,1.00000,1.00000
1989,Direct migration background,female,1233,4.25533,4.11941,4.39125,2.00000,4.00000,6.00000,0.0,12.00000,4.0,4.00000,4.00000
1989,Indirect migration background,male,116,0.94804,0.73267,1.16342,0.00000,0.00000,2.00000,0.0,5.00000,0.0,0.00000,1.00000
1989,Indirect migration background,female,134,2.67631,2.26971,3.08292,1.00000,2.00000,4.00000,0.0,8.50000,2.0,1.00000,3.00000
1990,No migration background,male,5216,1.27336,1.22518,1.32154,0.00000,1.00000,2.00000,0.0,5.00000,1.0,1.00000,1.00000
1990,No migration background,female,5624,3.79626,3.71578,3.87674,2.00000,3.00000,5.00000,0.0,9.50000,3.0,3.00000,3.00000
1990,Direct migration background,male,1391,1.37086,1.26245,1.47928,0.00000,1.00000,2.00000,0.0,5.00000,1.0,1.00000,1.00000
1990,Direct migration background,female,1270,4.19130,4.02563,4.35698,2.00000,4.00000,6.00000,0.0,12.00000,4.0,3.00000,4.00000
1990,Indirect migration background,male,144,0.83639,0.68881,0.98397,0.00000,1.00000,1.00000,0.0,2.50000,1.0,0.00000,1.00000
1990,Indirect migration background,female,151,2.61115,2.27126,2.95104,1.00000,2.00000,4.00000,0.0,8.50000,2.0,1.00000,3.00000
1991,No migration background,male,5091,0.70398,0.67610,0.73185,0.00000,0.00000,1.00000,0.0,2.50000,0.0,0.00000,0.00000
1991,No migration background,female,5508,2.96785,2.91648,3.01922,2.00000,3.00000,4.00000,0.0,7.00000,3.0,3.00000,3.00000
1991,Direct migration background,male,1365,0.70612,0.64982,0.76241,0.00000,0.00000,1.00000,0.0,2.50000,0.0,0.00000,0.00000
1991,Direct migration background,female,1257,3.48258,3.36825,3.59691,2.00000,3.00000,5.00000,0.0,9.50000,3.0,3.00000,3.00000
1991,Indirect migration background,male,173,0.69813,0.53642,0.85983,0.00000,0.00000,1.00000,0.0,2.50000,0.0,0.00000,1.00000
1991,Indirect migration background,female,173,2.11963,1.83507,2.40419,1.00000,2.00000,3.00000,0.0,6.00000,2.0,1.00000,2.00000
1992,No migration background,male,4929,0.74610,0.71824,0.77395,0.00000,1.00000,1.00000,0.0,2.50000,1.0,0.00000,1.00000
1992,No migration background,female,5406,2.97820,2.92604,3.03037,2.00000,3.00000,4.00000,0.0,7.00000,3.0,3.00000,3.00000
1992,Direct migration background,male,1323,0.77121,0.70968,0.83274,0.00000,0.00000,1.00000,0.0,2.50000,0.0,0.00000,0.00000
1992,Direct migration background,female,1220,3.47754,3.36352,3.59157,2.00000,3.00000,5.00000,0.0,9.50000,3.0,3.00000,3.00000
1992,Indirect migration background,male,204,0.46004,0.34802,0.57206,0.00000,0.00000,1.00000,0.0,2.50000,0.0,0.00000,0.00000
1992,Indirect migration background,female,200,2.22628,1.95960,2.49296,1.00000,2.00000,3.00000,0.0,6.00000,2.0,1.00000,2.00000
1993,No migration background,male,4842,0.73309,0.70285,0.76333,0.00000,0.00000,1.00000,0.0,2.50000,0.0,0.00000,0.00000
1993,No migration background,female,5301,2.94217,2.88932,2.99502,2.00000,3.00000,4.00000,0.0,7.00000,3.0,3.00000,3.00000
1993,Direct migration background,male,1285,0.70260,0.64375,0.76145,0.00000,0.00000,1.00000,0.0,2.50000,0.0,0.00000,0.00000
1993,Direct migration background,female,1184,3.37221,3.24866,3.49576,2.00000,3.00000,4.00000,0.0,7.00000,3.0,3.00000,3.00000
1993,Indirect migration background,male,235,0.34677,0.26765,0.42589,0.00000,0.00000,1.00000,0.0,2.50000,0.0,0.00000,0.00000
1993,Indirect migration background,female,230,2.22772,1.94399,2.51145,1.00000,1.00000,3.00000,0.0,6.00000,1.0,1.00000,2.00000
1994,No migration background,male,4761,0.76762,0.74017,0.79506,0.00000,1.00000,1.00000,0.0,2.50000,1.0,1.00000,1.00000
1994,No migration background,female,5247,2.96917,2.91768,3.02066,2.00000,3.00000,4.00000,0.0,7.00000,3.0,3.00000,3.00000
1994,Direct migration background,male,1209,0.81039,0.74952,0.87126,0.00000,0.00000,1.00000,0.0,2.50000,0.0,0.00000,1.00000
1994,Direct migration background,female,1149,3.29308,3.17565,3.41052,2.00000,3.00000,4.00000,0.0,7.00000,3.0,3.00000,3.00000
1994,Indirect migration background,male,245,0.44499,0.36006,0.52993,0.00000,0.00000,1.00000,0.0,2.50000,0.0,0.00000,0.00000
1994,Indirect migration background,female,243,2.09232,1.85626,2.32839,1.00000,1.00000,3.00000,0.0,6.00000,1.0,1.00000,2.00000
1995,No migration background,male,4748,0.74337,0.71413,0.77260,0.00000,0.00000,1.00000,0.0,2.50000,0.0,0.00000,1.00000
1995,No migration background,female,5241,2.86743,2.81300,2.92186,1.00000,2.00000,4.00000,0.0,8.50000,2.0,2.00000,3.00000
1995,Direct migration background,male,1409,0.77333,0.71315,0.83352,0.00000,0.00000,1.00000,0.0,2.50000,0.0,0.00000,0.00000
1995,Direct migration background,female,1368,3.21174,3.09876,3.32472,2.00000,3.00000,4.00000,0.0,7.00000,3.0,3.00000,3.00000
1995,Indirect migration background,male,250,0.38865,0.30777,0.46954,0.00000,0.00000,1.00000,0.0,2.50000,0.0,0.00000,0.00000
1995,Indirect migration background,female,252,1.75226,1.54314,1.96137,1.00000,1.00000,2.00000,0.0,3.50000,1.0,1.00000,2.00000
1996,No migration background,male,4716,0.82527,0.79629,0.85425,0.00000,1.00000,1.00000,0.0,2.50000,1.0,1.00000,1.00000
1996,No migration background,female,5173,2.84381,2.79355,2.89407,1.00000,3.00000,4.00000,0.0,8.50000,3.0,2.00000,3.00000
1996,Direct migration background,male,1308,0.83853,0.78146,0.89559,0.00000,1.00000,1.00000,0.0,2.50000,1.0,0.00000,1.00000
1996,Direct migration background,female,1289,3.34315,3.23714,3.44916,2.00000,3.00000,4.00000,0.0,7.00000,3.0,3.00000,3.00000
1996,Indirect migration background,male,265,0.49542,0.41811,0.57273,0.00000,0.00000,1.00000,0.0,2.50000,0.0,0.00000,1.00000
1996,Indirect migration background,female,276,1.89554,1.70534,2.08574,1.00000,1.00000,3.00000,0.0,6.00000,1.0,1.00000,2.00000
1997,No migration background,male,4666,0.80759,0.77633,0.83886,0.00000,1.00000,1.00000,0.0,2.50000,1.0,1.00000,1.00000
1997,No migration background,female,5107,2.78664,2.73438,2.83889,1.00000,2.00000,4.00000,0.0,8.50000,2.0,2.00000,3.00000
1997,Direct migration background,male,1249,0.77809,0.71890,0.83728,0.00000,0.00000,1.00000,0.0,2.50000,0.0,0.00000,1.00000
1997,Direct migration background,female,1216,3.28892,3.17105,3.40679,2.00000,3.00000,4.00000,0.0,7.00000,3.0,3.00000,3.00000
1997,Indirect migration background,male,288,0.58735,0.49497,0.67974,0.00000,0.00000,1.00000,0.0,2.50000,0.0,0.00000,1.00000
1997,Indirect migration background,female,278,2.10637,1.82735,2.38540,1.00000,1.00000,3.00000,0.0,6.00000,1.0,1.00000,2.00000
1998,No migration background,male,5367,0.78389,0.75757,0.81021,0.00000,1.00000,1.00000,0.0,2.50000,1.0,1.00000,1.00000
1998,No migration background,female,5860,2.55884,2.50975,2.60793,1.00000,2.00000,4.00000,0.0,8.50000,2.0,2.00000,2.00000
1998,Direct migration background,male,1209,0.70151,0.64483,0.75819,0.00000,0.00000,1.00000,0.0,2.50000,0.0,0.00000,0.00000
1998,Direct migration background,female,1186,2.97260,2.85532,3.08987,2.00000,3.00000,4.00000,0.0,7.00000,3.0,3.00000,3.00000
1998,Indirect migration background,male,306,0.51116,0.42542,0.59691,0.00000,0.00000,1.00000,0.0,2.50000,0.0,0.00000,1.00000
1998,Indirect migration background,female,289,1.96646,1.75181,2.18111,1.00000,1.00000,3.00000,0.0,6.00000,1.0,1.00000,2.00000
1999,No migration background,male,5192,0.79953,0.77267,0.82639,0.00000,1.00000,1.00000,0.0,2.50000,1.0,1.00000,1.00000
1999,No migration background,female,5658,2.71389,2.66538,2.76240,1.00000,2.00000,4.00000,0.0,8.50000,2.0,2.00000,2.00000
1999,Direct migration background,male,1108,0.75803,0.69546,0.82060,0.00000,0.00000,1.00000,0.0,2.50000,0.0,0.00000,1.00000
1999,Direct migration background,female,1095,3.14861,3.03598,3.26125,2.00000,3.00000,4.00000,0.0,7.00000,3.0,3.00000,3.00000
1999,Indirect migration background,male,305,0.47853,0.40259,0.55448,0.00000,0.00000,1.00000,0.0,2.50000,0.0,0.00000,0.00000
1999,Indirect migration background,female,299,2.05520,1.84568,2.26473,1.00000,1.00000,3.00000,0.0,6.00000,1.0,1.00000,2.00000
2000,No migration background,male,9553,0.87186,0.85163,0.89210,0.00000,1.00000,1.00000,0.0,2.50000,1.0,1.00000,1.00000
2000,No migration background,female,10414,2.74024,2.70630,2.77417,1.00000,2.00000,4.00000,0.0,8.50000,2.0,2.00000,2.00000
2000,Direct migration background,male,1622,0.75396,0.70504,0.80289,0.00000,0.00000,1.00000,0.0,2.50000,0.0,0.00000,1.00000
2000,Direct migration background,female,1675,3.27068,3.17471,3.36665,2.00000,3.00000,4.00000,0.0,7.00000,3.0,3.00000,3.00000
2000,Indirect migration background,male,401,0.62309,0.53356,0.71261,0.00000,0.00000,1.00000,0.0,2.50000,0.0,0.00000,1.00000
2000,Indirect migration background,female,414,2.22265,2.04192,2.40338,1.00000,2.00000,3.00000,0.0,6.00000,2.0,1.00000,2.00000
2001,No migration background,male,8721,0.83483,0.81336,0.85630,0.00000,1.00000,1.00000,0.0,2.50000,1.0,1.00000,1.00000
2001,No migration background,female,9506,2.61981,2.58410,2.65551,1.00000,2.00000,4.00000,0.0,8.50000,2.0,2.00000,2.00000
2001,Direct migration background,male,1430,0.74673,0.69326,0.80021,0.00000,0.00000,1.00000,0.0,2.50000,0.0,0.00000,1.00000
2001,Direct migration background,female,1482,3.04151,2.94626,3.13676,2.00000,3.00000,4.00000,0.0,7.00000,3.0,3.00000,3.00000
2001,Indirect migration background,male,371,0.56728,0.47351,0.66104,0.00000,0.00000,1.00000,0.0,2.50000,0.0,0.00000,0.00000
2001,Indirect migration background,female,393,2.21835,2.00658,2.43011,1.00000,2.00000,3.00000,0.0,6.00000,2.0,1.00000,2.00000
2002,No migration background,male,9396,0.93163,0.91096,0.95230,0.00000,1.00000,1.00000,0.0,2.50000,1.0,1.00000,1.00000
2002,No migration background,female,10048,2.62701,2.59473,2.65930,1.00000,2.00000,4.00000,0.0,8.50000,2.0,2.00000,2.00000
2002,Direct migration background,male,1361,0.81081,0.75841,0.86321,0.00000,1.00000,1.00000,0.0,2.50000,1.0,0.00000,1.00000
2002,Direct migration background,female,1431,3.08275,2.98919,3.17632,2.00000,3.00000,4.00000,0.0,7.00000,3.0,3.00000,3.00000
2002,Indirect migration background,male,364,0.53910,0.45769,0.62051,0.00000,0.00000,1.00000,0.0,2.50000,0.0,0.00000,0.00000
2002,Indirect migration background,female,404,2.10001,1.92538,2.27463,1.00000,2.00000,3.00000,0.0,6.00000,2.0,1.00000,2.00000
2003,No migration background,male,9044,0.87113,0.85080,0.89146,0.00000,1.00000,1.00000,0.0,2.50000,1.0,1.00000,1.00000
2003,No migration background,female,9706,2.48778,2.45501,2.52054,1.00000,2.00000,3.00000,0.0,6.00000,2.0,2.00000,2.00000
2003,Direct migration background,male,1264,0.78581,0.72905,0.84257,0.00000,1.00000,1.00000,0.0,2.50000,1.0,0.00000,1.00000
2003,Direct migration background,female,1352,2.91212,2.81630,3.00793,2.00000,3.00000,4.00000,0.0,7.00000,3.0,3.00000,3.00000
2003,Indirect migration background,male,366,0.71538,0.61983,0.81092,0.00000,1.00000,1.00000,0.0,2.50000,1.0,0.00000,1.00000
2003,Indirect migration background,female,408,1.96419,1.77783,2.15055,1.00000,1.00000,2.00000,0.0,3.50000,1.0,1.00000,2.00000
2004,No migration background,male,8777,0.95982,0.93951,0.98014,0.00000,1.00000,1.00000,0.0,2.50000,1.0,1.00000,1.00000
2004,No migration background,female,9484,2.54630,2.51377,2.57883,1.00000,2.00000,3.00000,0.0,6.00000,2.0,2.00000,2.00000
2004,Direct migration background,male,1217,0.82940,0.77509,0.88371,0.00000,1.00000,1.00000,0.0,2.50000,1.0,1.00000,1.00000
2004,Direct migration background,female,1313,2.97120,2.87722,3.06518,2.00000,3.00000,4.00000,0.0,7.00000,3.0,3.00000,3.00000
2004,Indirect migration background,male,381,0.67606,0.58839,0.76373,0.00000,0.00000,1.00000,0.0,2.50000,0.0,0.00000,1.00000
2004,Indirect migration background,female,415,1.98097,1.83135,2.13058,1.00000,2.00000,3.00000,0.0,6.00000,2.0,1.00000,2.00000
2005,No migration background,male,8378,0.89561,0.87406,0.91717,0.00000,1.00000,1.00000,0.0,2.50000,1.0,1.00000,1.00000
2005,No migration background,female,9109,2.42844,2.39498,2.46189,1.00000,2.00000,3.00000,0.0,6.00000,2.0,2.00000,2.00000
2005,Direct migration background,male,1115,0.75723,0.70228,0.81219,0.00000,1.00000,1.00000,0.0,2.50000,1.0,0.00000,1.00000
2005,Direct migration background,female,1246,2.76130,2.67008,2.85251,2.00000,2.31316,4.00000,0.0,7.00000,3.0,2.00000,3.00000
2005,Indirect migration background,male,399,0.67649,0.58899,0.76400,0.00000,1.00000,1.00000,0.0,2.50000,1.0,0.00000,1.00000
2005,Indirect migration background,female,425,1.88070,1.73832,2.02308,1.00000,2.00000,3.00000,0.0,6.00000,2.0,1.00000,2.00000
2006,No migration background,male,8974,0.97712,0.95658,0.99766,0.00000,1.00000,1.00000,0.0,2.50000,1.0,1.00000,1.00000
2006,No migration background,female,9784,2.48099,2.44979,2.51220,1.00000,2.00000,3.00000,0.0,6.00000,2.0,2.00000,2.00000
2006,Direct migration background,male,1102,0.85442,0.79880,0.91003,0.00000,1.00000,1.00000,0.0,2.50000,1.0,1.00000,1.00000
2006,Direct migration background,female,1274,2.96927,2.87979,3.05875,2.00000,3.00000,4.00000,0.0,7.00000,3.0,3.00000,3.00000
2006,Indirect migration background,male,390,0.76153,0.68108,0.84199,0.00000,1.00000,1.00000,0.0,2.50000,1.0,1.00000,1.00000
2006,Indirect migration background,female,424,2.00634,1.86926,2.14342,1.00000,2.00000,3.00000,0.0,6.00000,2.0,1.00000,2.00000
2007,No migration background,male,8421,0.90660,0.88639,0.92680,0.00000,1.00000,1.00000,0.0,2.50000,1.0,1.00000,1.00000
2007,No migration background,female,9172,2.38433,2.35101,2.41764,1.00000,2.00000,3.00000,0.0,6.00000,2.0,2.00000,2.00000
2007,Direct migration background,male,978,0.82119,0.75547,0.88692,0.00000,1.00000,1.00000,0.0,2.50000,1.0,0.00000,1.00000
2007,Direct migration background,female,1139,2.76518,2.66974,2.86062,2.00000,3.00000,4.00000,0.0,7.00000,3.0,2.00000,3.00000
2007,Indirect migration background,male,366,0.70712,0.60881,0.80543,0.00000,1.00000,1.00000,0.0,2.50000,1.0,0.00000,1.00000
2007,Indirect migration background,female,413,1.95356,1.77534,2.13178,1.00000,1.00000,3.00000,0.0,6.00000,1.0,1.00000,2.00000
2008,No migration background,male,7956,0.92001,0.90010,0.93993,0.00000,1.00000,1.00000,0.0,2.50000,1.0,1.00000,1.00000
2008,No migration background,female,8677,2.35257,2.32010,2.38503,1.00000,2.00000,3.00000,0.0,6.00000,2.0,2.00000,2.00000
2008,Direct migration background,male,881,0.86486,0.79915,0.93056,0.00000,1.00000,1.00000,0.0,2.50000,1.0,1.00000,1.00000
2008,Direct migration background,female,1024,2.85611,2.75675,2.95548,2.00000,3.00000,4.00000,0.0,7.00000,3.0,2.00000,3.00000
2008,Indirect migration background,male,367,0.73833,0.66090,0.81577,0.00000,1.00000,1.00000,0.0,2.50000,1.0,1.00000,1.00000
2008,Indirect migration background,female,399,1.90307,1.76258,2.04356,1.00000,2.00000,3.00000,0.0,6.00000,2.0,1.00000,2.00000
2009,No migration background,male,7494,0.92364,0.90112,0.94617,0.00000,1.00000,1.00000,0.0,2.50000,1.0,1.00000,1.00000
2009,No migration background,female,8146,2.28712,2.25138,2.32287,1.00000,2.00000,3.00000,0.0,6.00000,2.0,2.00000,2.00000
2009,Direct migration background,male,760,0.79775,0.73060,0.86491,0.00000,1.00000,1.00000,0.0,2.50000,1.0,0.00000,1.00000
2009,Direct migration background,female,897,2.56413,2.46358,2.66469,2.00000,2.00000,3.00000,0.50000,4.50000,2.0,2.00000,2.00000
2009,Indirect migration background,male,340,0.81445,0.71102,0.91787,0.00000,1.00000,1.00000,0.0,2.50000,1.0,0.00000,1.00000
2009,Indirect migration background,female,369,1.73129,1.56851,1.89407,1.00000,1.00000,2.00000,0.0,3.50000,1.0,1.00000,2.00000
2010,No migration background,male,9084,1.00039,0.98064,1.02014,0.00000,1.00000,1.00000,0.0,2.50000,1.0,1.00000,1.00000
2010,No migration background,female,10803,2.24871,2.22145,2.27597,1.00000,2.00000,3.00000,0.0,6.00000,2.0,2.00000,2.00000
2010,Direct migration background,male,1329,0.93473,0.88349,0.98597,0.00000,1.00000,1.00000,0.0,2.50000,1.0,1.00000,1.00000
2010,Direct migration background,female,1655,2.75459,2.67449,2.83470,2.00000,2.00000,4.00000,0.0,7.00000,2.0,2.00000,3.00000
2010,Indirect migration background,male,494,0.81663,0.73830,0.89496,0.00000,1.00000,1.00000,0.0,2.50000,1.0,1.00000,1.00000
2010,Indirect migration background,female,594,1.78876,1.68559,1.89192,1.00000,1.00000,2.00000,0.0,3.50000,1.0,1.00000,2.00000
2011,No migration background,male,10825,0.90760,0.88948,0.92572,0.00000,1.00000,1.00000,0.0,2.50000,1.0,1.00000,1.00000
2011,No migration background,female,12954,2.18567,2.15957,2.21176,1.00000,2.00000,3.00000,0.0,6.00000,2.0,2.00000,2.00000
2011,Direct migration background,male,1465,0.86453,0.81655,0.91250,0.00000,1.00000,1.00000,0.0,2.50000,1.0,1.00000,1.00000
2011,Direct migration background,female,1881,2.58143,2.50596,2.65690,2.00000,2.00000,3.00000,0.50000,4.50000,2.0,2.00000,2.00000
2011,Indirect migration background,male,558,0.76098,0.68630,0.83566,0.00000,1.00000,1.00000,0.0,2.50000,1.0,0.97500,1.00000
2011,Indirect migration background,female,680,1.69867,1.59240,1.80494,1.00000,1.00000,2.00000,0.0,3.50000,1.0,1.00000,2.00000
2012,No migration background,male,10598,0.99948,0.98208,1.01689,0.00000,1.00000,1.00000,0.0,2.50000,1.0,1.00000,1.00000
2012,No migration background,female,12640,2.21259,2.18746,2.23772,1.00000,2.00000,3.00000,0.0,6.00000,2.0,2.00000,2.00000
2012,Direct migration background,male,1404,0.97030,0.92300,1.01760,0.00000,1.00000,1.00000,0.0,2.50000,1.0,1.00000,1.00000
2012,Direct migration background,female,1788,2.54154,2.47092,2.61216,1.00000,2.00000,3.00000,0.0,6.00000,2.0,2.00000,2.00000
2012,Indirect migration background,male,550,0.83816,0.76480,0.91152,0.00000,1.00000,1.00000,0.0,2.50000,1.0,1.00000,1.00000
2012,Indirect migration background,female,650,1.68944,1.59173,1.78716,1.00000,1.00000,2.00000,0.0,3.50000,1.0,1.00000,2.00000
2013,No migration background,male,9871,0.92517,0.90675,0.94359,0.00000,1.00000,1.00000,0.0,2.50000,1.0,1.00000,1.00000
2013,No migration background,female,11812,2.10193,2.07580,2.12806,1.00000,2.00000,3.00000,0.0,6.00000,2.0,2.00000,2.00000
2013,Direct migration background,male,1232,0.89533,0.83944,0.95122,0.00000,1.00000,1.00000,0.0,2.50000,1.0,1.00000,1.00000
2013,Direct migration background,female,1623,2.38738,2.31122,2.46353,1.00000,2.00000,3.00000,0.0,6.00000,2.0,2.00000,2.00000
2013,Indirect migration background,male,518,0.80565,0.73102,0.88028,0.00000,1.00000,1.00000,0.0,2.50000,1.0,1.00000,1.00000
2013,Indirect migration background,female,609,1.57842,1.47798,1.67887,1.00000,1.00000,2.00000,0.0,3.50000,1.0,1.00000,1.00000
2014,No migration background,male,9240,0.98436,0.96582,1.00290,0.00000,1.00000,1.00000,0.0,2.50000,1.0,1.00000,1.00000
2014,No migration background,female,10840,2.10826,2.08257,2.13396,1.00000,2.00000,3.00000,0.0,6.00000,2.0,2.00000,2.00000
2014,Direct migration background,male,2384,0.94244,0.90571,0.97917,0.00000,1.00000,1.00000,0.0,2.50000,1.0,1.00000,1.00000
2014,Direct migration background,female,2892,2.32967,2.27132,2.38802,1.00000,2.00000,3.00000,0.0,6.00000,2.0,2.00000,2.00000
2014,Indirect migration background,male,802,0.82358,0.76889,0.87826,0.00000,1.00000,1.00000,0.0,2.50000,1.0,1.00000,1.00000
2014,Indirect migration background,female,896,1.62410,1.54114,1.70706,1.00000,1.00000,2.00000,0.0,3.50000,1.0,1.00000,1.00000
2015,No migration background,male,8800,0.93024,0.91101,0.94948,0.00000,1.00000,1.00000,0.0,2.50000,1.0,1.00000,1.00000
2015,No migration background,female,10319,2.04685,2.01979,2.07391,1.00000,2.00000,3.00000,0.0,6.00000,2.0,2.00000,2.00000
2015,Direct migration background,male,2765,0.88279,0.84746,0.91813,0.00000,1.00000,1.00000,0.0,2.50000,1.0,1.00000,1.00000
2015,Direct migration background,female,3289,2.16538,2.11391,2.21686,1.00000,2.00000,3.00000,0.0,6.00000,2.0,2.00000,2.00000
2015,Indirect migration background,male,743,0.80711,0.74670,0.86752,0.00000,1.00000,1.00000,0.0,2.50000,1.0,1.00000,1.00000
2015,Indirect migration background,female,858,1.53837,1.45204,1.62471,1.00000,1.00000,2.00000,0.0,3.50000,1.0,1.00000,1.00000
2016,No migration background,male,8159,0.99721,0.97886,1.01556,0.00000,1.00000,1.00000,0.0,2.50000,1.0,1.00000,1.00000
2016,No migration background,female,9591,2.01249,1.98645,2.03853,1.00000,2.00000,3.00000,0.0,6.00000,2.0,2.00000,2.00000
2016,Direct migration background,male,2269,0.94786,0.91267,0.98304,0.00000,1.00000,1.00000,0.0,2.50000,1.0,1.00000,1.00000
2016,Direct migration background,female,2767,2.32913,2.27567,2.38260,1.00000,2.00000,3.00000,0.0,6.00000,2.0,2.00000,2.00000
2016,Indirect migration background,male,689,0.90498,0.83962,0.97035,0.00000,1.00000,1.00000,0.0,2.50000,1.0,1.00000,1.00000
2016,Indirect migration background,female,790,1.67127,1.58769,1.75485,1.00000,1.00000,2.00000,0.0,3.50000,1.0,1.00000,1.00000
2017,No migration background,male,9362,0.94852,0.93054,0.96650,0.00000,1.00000,1.00000,0.0,2.50000,1.0,1.00000,1.00000
2017,No migration background,female,10737,1.97206,1.94694,1.99717,1.00000,2.00000,3.00000,0.0,6.00000,2.0,2.00000,2.00000
2017,Direct migration background,male,4385,0.91558,0.88997,0.94119,0.00000,1.00000,1.00000,0.0,2.50000,1.0,1.00000,1.00000
2017,Direct migration background,female,4382,2.30934,2.26300,2.35567,1.00000,2.00000,3.00000,0.0,6.00000,2.0,2.00000,2.00000
2017,Indirect migration background,male,764,0.80271,0.74078,0.86463,0.00000,1.00000,1.00000,0.0,2.50000,1.0,1.00000,1.00000
2017,Indirect migration background,female,858,1.49593,1.41940,1.57247,1.00000,1.00000,2.00000,0.0,3.50000,1.0,1.00000,1.00000
2018,No migration background,male,9003,1.00159,0.98469,1.01849,1.00000,1.00000,1.00000,1.00000,1.00000,1.0,1.00000,1.00000
2018,No migration background,female,10395,1.92318,1.89952,1.94684,1.00000,2.00000,2.00000,0.0,3.50000,2.0,2.00000,2.00000
