year,sampreg,sex,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1984,West,male,2867,1.84583,1.79459,1.89707,1.00000,1.00000,2.00000,1.0,3.50000,1.0,1.00000,1.00000
1984,West,female,5827,5.31040,5.22393,5.39687,3.00000,5.00000,8.00000,1.0,15.50000,5.0,4.00000,5.00000
1985,West,male,4902,1.17121,1.13276,1.20966,0.00000,1.00000,2.00000,0.0,5.00000,1.0,1.00000,1.00000
1985,West,female,5521,4.06522,3.99744,4.13299,2.00000,4.00000,5.00000,0.0,9.50000,4.0,4.00000,4.00000
1986,West,male,4843,1.14250,1.10676,1.17825,0.00000,1.00000,2.00000,0.0,5.00000,1.0,1.00000,1.00000
1986,West,female,5297,3.95934,3.89141,4.02727,2.00000,4.00000,5.00000,0.0,9.50000,4.0,3.00000,4.00000
1987,West,male,4899,1.20619,1.16802,1.24437,0.00000,1.00000,2.00000,0.0,5.00000,1.0,1.00000,1.00000
1987,West,female,5204,3.97298,3.90650,4.03947,2.00000,4.00000,5.00000,0.0,9.50000,4.0,4.00000,4.00000
1988,West,male,4690,1.16353,1.12731,1.19974,0.00000,1.00000,2.00000,0.0,5.00000,1.0,1.00000,1.00000
1988,West,female,4994,3.87030,3.80295,3.93765,2.00000,4.00000,5.00000,0.0,9.50000,4.0,3.00000,4.00000
1989,West,male,4596,1.20379,1.16407,1.24352,0.00000,1.00000,2.00000,0.0,5.00000,1.0,1.00000,1.00000
1989,West,female,4857,3.88319,3.81476,3.95161,2.00000,4.00000,5.00000,0.0,9.50000,4.0,3.00000,4.00000
1990,West,male,4658,1.33271,1.27817,1.38724,0.00000,1.00000,2.00000,0.0,5.00000,1.0,1.00000,1.00000
1990,West,female,4764,4.01849,3.92624,4.11074,2.00000,3.00000,5.00000,0.0,9.50000,3.0,3.00000,3.00000
1990,East,male,2093,1.06062,1.00461,1.11663,0.00000,1.00000,1.00000,0.0,2.50000,1.0,1.00000,1.00000
1990,East,female,2281,3.03369,2.95075,3.11662,2.00000,3.00000,4.00000,0.0,7.00000,3.0,3.00000,3.00000
1991,West,male,4653,0.69065,0.66135,0.71994,0.00000,0.00000,1.00000,0.0,2.50000,0.0,0.00000,0.00000
1991,West,female,4780,3.04826,2.99071,3.10581,2.00000,3.00000,4.00000,0.0,7.00000,3.0,3.00000,3.00000
1991,East,male,1976,0.75709,0.71193,0.80225,0.00000,0.00000,1.00000,0.0,2.50000,0.0,0.00000,1.00000
1991,East,female,2158,2.86489,2.79395,2.93583,2.00000,3.00000,4.00000,0.0,7.00000,3.0,2.00000,3.00000
1992,West,male,4567,0.72457,0.69570,0.75344,0.00000,0.00000,1.00000,0.0,2.50000,0.0,0.00000,1.00000
1992,West,female,4752,3.07839,3.02081,3.13597,2.00000,3.00000,4.00000,0.0,7.00000,3.0,3.00000,3.00000
1992,East,male,1889,0.82832,0.77958,0.87706,0.00000,1.00000,1.00000,0.0,2.50000,1.0,1.00000,1.00000
1992,East,female,2074,2.79238,2.71797,2.86678,2.00000,2.00000,4.00000,0.0,7.00000,2.0,2.00000,3.00000
1993,West,male,4544,0.69294,0.66207,0.72381,0.00000,0.00000,1.00000,0.0,2.50000,0.0,0.00000,0.00000
1993,West,female,4708,3.01020,2.95192,3.06847,2.00000,3.00000,4.00000,0.0,7.00000,3.0,3.00000,3.00000
1993,East,male,1818,0.84213,0.79209,0.89218,0.00000,1.00000,1.00000,0.0,2.50000,1.0,0.00000,1.00000
1993,East,female,2007,2.84354,2.76430,2.92278,2.00000,2.00000,4.00000,0.0,7.00000,2.0,2.00000,3.00000
1994,West,male,4419,0.73124,0.70390,0.75858,0.00000,1.00000,1.00000,0.0,2.50000,1.0,0.00000,1.00000
1994,West,female,4662,3.02826,2.97222,3.08429,2.00000,3.00000,4.00000,0.0,7.00000,3.0,3.00000,3.00000
1994,East,male,1796,0.90854,0.85552,0.96157,0.00000,1.00000,1.00000,0.0,2.50000,1.0,1.00000,1.00000
1994,East,female,1977,2.83382,2.75463,2.91301,2.00000,2.00000,4.00000,0.0,7.00000,2.0,2.00000,3.00000
1995,West,male,4656,0.71704,0.68740,0.74667,0.00000,0.00000,1.00000,0.0,2.50000,0.0,0.00000,0.00000
1995,West,female,4921,2.94420,2.88623,3.00216,1.00000,3.00000,4.00000,0.0,8.50000,3.0,2.00000,3.00000
1995,East,male,1751,0.84223,0.79156,0.89289,0.00000,1.00000,1.00000,0.0,2.50000,1.0,1.00000,1.00000
1995,East,female,1940,2.68948,2.60824,2.77072,1.00000,2.00000,4.00000,0.0,8.50000,2.0,2.00000,2.00000
1996,West,male,4533,0.78989,0.76117,0.81861,0.00000,1.00000,1.00000,0.0,2.50000,1.0,1.00000,1.00000
1996,West,female,4817,2.93378,2.87979,2.98777,2.00000,3.00000,4.00000,0.0,7.00000,3.0,3.00000,3.00000
1996,East,male,1756,0.95130,0.89878,1.00383,0.00000,1.00000,1.00000,0.0,2.50000,1.0,1.00000,1.00000
1996,East,female,1921,2.71768,2.64388,2.79148,1.00000,2.00000,4.00000,0.0,8.50000,2.0,2.00000,3.00000
1997,West,male,4461,0.76986,0.73846,0.80126,0.00000,1.00000,1.00000,0.0,2.50000,1.0,0.00000,1.00000
1997,West,female,4714,2.87107,2.81428,2.92786,1.00000,3.00000,4.00000,0.0,8.50000,3.0,2.00000,3.00000
1997,East,male,1742,0.91789,0.86535,0.97044,0.00000,1.00000,1.00000,0.0,2.50000,1.0,1.00000,1.00000
1997,East,female,1887,2.69908,2.61846,2.77971,1.00000,2.00000,4.00000,0.0,8.50000,2.0,2.00000,3.00000
1998,West,male,5013,0.73668,0.71011,0.76326,0.00000,1.00000,1.00000,0.0,2.50000,1.0,0.00000,1.00000
1998,West,female,5344,2.63489,2.58148,2.68830,1.00000,2.00000,4.00000,0.0,8.50000,2.0,2.00000,2.00000
1998,East,male,1869,0.88200,0.83374,0.93027,0.00000,1.00000,1.00000,0.0,2.50000,1.0,1.00000,1.00000
1998,East,female,1991,2.44202,2.36701,2.51703,1.00000,2.00000,4.00000,0.0,8.50000,2.0,2.00000,2.00000
1999,West,male,4789,0.75742,0.72944,0.78540,0.00000,1.00000,1.00000,0.0,2.50000,1.0,0.00000,1.00000
1999,West,female,5094,2.79831,2.74614,2.85047,1.00000,2.00000,4.00000,0.0,8.50000,2.0,2.00000,3.00000
1999,East,male,1816,0.89924,0.85325,0.94523,0.00000,1.00000,1.00000,0.0,2.50000,1.0,1.00000,1.00000
1999,East,female,1958,2.55015,2.47246,2.62783,1.00000,2.00000,3.00000,0.0,6.00000,2.0,2.00000,2.00000
2000,West,male,8780,0.82148,0.80065,0.84230,0.00000,1.00000,1.00000,0.0,2.50000,1.0,1.00000,1.00000
2000,West,female,9455,2.85128,2.81376,2.88881,2.00000,3.00000,4.00000,0.0,7.00000,3.0,2.00000,3.00000
2000,East,male,2796,0.96919,0.93035,1.00803,0.00000,1.00000,1.00000,0.0,2.50000,1.0,1.00000,1.00000
2000,East,female,3048,2.55274,2.49716,2.60831,1.00000,2.00000,3.00000,0.0,6.00000,2.0,2.00000,2.00000
2001,West,male,7899,0.77108,0.74893,0.79323,0.00000,1.00000,1.00000,0.0,2.50000,1.0,1.00000,1.00000
2001,West,female,8570,2.70800,2.66897,2.74702,1.00000,2.00000,4.00000,0.0,8.50000,2.0,2.00000,2.00000
2001,East,male,2623,1.00739,0.96621,1.04857,0.00000,1.00000,1.00000,0.0,2.50000,1.0,1.00000,1.00000
2001,East,female,2811,2.46158,2.40169,2.52147,1.00000,2.00000,3.00000,0.0,6.00000,2.0,2.00000,2.00000
2002,West,male,8489,0.86845,0.84708,0.88981,0.00000,1.00000,1.00000,0.0,2.50000,1.0,1.00000,1.00000
2002,West,female,9088,2.70671,2.67150,2.74191,1.00000,2.00000,4.00000,0.0,8.50000,2.0,2.00000,2.00000
2002,East,male,2632,1.05987,1.02004,1.09970,0.00000,1.00000,1.00000,0.0,2.50000,1.0,1.00000,1.00000
2002,East,female,2795,2.51575,2.45817,2.57334,1.00000,2.00000,3.00000,0.0,6.00000,2.0,2.00000,2.00000
2003,West,male,8092,0.80889,0.78796,0.82982,0.00000,1.00000,1.00000,0.0,2.50000,1.0,1.00000,1.00000
2003,West,female,8709,2.54798,2.51235,2.58361,1.00000,2.00000,3.00000,0.0,6.00000,2.0,2.00000,2.00000
2003,East,male,2582,1.05173,1.00973,1.09372,0.00000,1.00000,2.00000,0.0,5.00000,1.0,1.00000,1.00000
2003,East,female,2757,2.43226,2.37148,2.49305,1.00000,2.00000,3.00000,0.0,6.00000,2.0,2.00000,2.00000
2004,West,male,7874,0.88634,0.86561,0.90707,0.00000,1.00000,1.00000,0.0,2.50000,1.0,1.00000,1.00000
2004,West,female,8495,2.62137,2.58603,2.65671,1.00000,2.00000,4.00000,0.0,8.50000,2.0,2.00000,2.00000
2004,East,male,2501,1.13345,1.09155,1.17534,0.00000,1.00000,2.00000,0.0,5.00000,1.0,1.00000,1.00000
2004,East,female,2717,2.41528,2.35767,2.47289,1.00000,2.00000,3.00000,0.0,6.00000,2.0,2.00000,2.00000
2005,West,male,7470,0.83053,0.80823,0.85284,0.00000,1.00000,1.00000,0.0,2.50000,1.0,1.00000,1.00000
2005,West,female,8168,2.46529,2.42936,2.50121,1.00000,2.00000,3.00000,0.0,6.00000,2.0,2.00000,2.00000
2005,East,male,2422,1.03364,0.99271,1.07458,0.00000,1.00000,1.00000,0.0,2.50000,1.0,1.00000,1.00000
2005,East,female,2612,2.39377,2.33520,2.45234,1.00000,2.00000,3.00000,0.0,6.00000,2.0,2.00000,2.00000
2006,West,male,7939,0.91230,0.89118,0.93342,0.00000,1.00000,1.00000,0.0,2.50000,1.0,1.00000,1.00000
2006,West,female,8740,2.56399,2.53022,2.59777,1.00000,2.00000,3.00000,0.0,6.00000,2.0,2.00000,2.00000
2006,East,male,2527,1.12176,1.08093,1.16259,0.00000,1.00000,1.00000,0.0,2.50000,1.0,1.00000,1.00000
2006,East,female,2742,2.37230,2.31692,2.42768,1.00000,2.00000,3.00000,0.0,6.00000,2.0,2.00000,2.00000
2007,West,male,7353,0.84935,0.82782,0.87087,0.00000,1.00000,1.00000,0.0,2.50000,1.0,1.00000,1.00000
2007,West,female,8130,2.42979,2.39379,2.46578,1.00000,2.00000,3.00000,0.0,6.00000,2.0,2.00000,2.00000
2007,East,male,2412,1.04502,1.00420,1.08583,0.00000,1.00000,1.00000,0.0,2.50000,1.0,1.00000,1.00000
2007,East,female,2594,2.35782,2.29593,2.41971,1.00000,2.00000,3.00000,0.0,6.00000,2.0,2.00000,2.00000
2008,West,male,6899,0.86840,0.84734,0.88946,0.00000,1.00000,1.00000,0.0,2.50000,1.0,1.00000,1.00000
2008,West,female,7638,2.42297,2.38753,2.45840,1.00000,2.00000,3.00000,0.0,6.00000,2.0,2.00000,2.00000
2008,East,male,2305,1.05638,1.01651,1.09625,0.00000,1.00000,1.00000,0.0,2.50000,1.0,1.00000,1.00000
2008,East,female,2462,2.28415,2.22615,2.34216,1.00000,2.00000,3.00000,0.0,6.00000,2.0,2.00000,2.00000
