year,pgisced97,pli0092_h,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1988,Lower Secondary Level,Seldom,0.08525,268,2687,0.07469,0.09581
1988,Lower Secondary Level,Never,0.69101,1775,2687,0.67354,0.70849
1988,Upper Secondary Level,At least once per week,0.24597,1169,4683,0.23364,0.25831
1988,Upper Secondary Level,At least once per month,0.05754,274,4683,0.05087,0.06421
1988,Upper Secondary Level,Seldom,0.14547,713,4683,0.13537,0.15557
1988,Upper Secondary Level,Never,0.53882,2527,4683,0.52454,0.55310
1988,Post-secondary Non-tertiary Level,At least once per week,0.30659,79,250,0.24932,0.36386
1988,Post-secondary Non-tertiary Level,Seldom,0.20107,48,250,0.15129,0.25085
1988,Post-secondary Non-tertiary Level,Never,0.41202,123,250,0.35089,0.47316
1988,First Stage of Tertiary Education,At least once per week,0.27991,159,536,0.24186,0.31795
1988,First Stage of Tertiary Education,At least once per month,0.06829,37,536,0.04692,0.08967
1988,First Stage of Tertiary Education,Seldom,0.17430,103,536,0.14215,0.20645
1988,First Stage of Tertiary Education,Never,0.46627,237,536,0.42400,0.50854
1988,Second Stage of Tertiary Education,At least once per week,0.38988,283,699,0.35370,0.42607
1988,Second Stage of Tertiary Education,At least once per month,0.06673,45,699,0.04822,0.08525
1988,Second Stage of Tertiary Education,Seldom,0.17621,130,699,0.14794,0.20447
1988,Second Stage of Tertiary Education,Never,0.36136,241,699,0.32572,0.39700
1990,Pre-primary Level,At least once per week,0.70054,125,125,0.61993,0.78116
1990,Primary Level,At least once per week,0.10754,46,613,0.08299,0.13208
1990,Primary Level,Seldom,0.12209,63,613,0.09615,0.14803
1990,Primary Level,Never,0.70774,504,613,0.67170,0.74377
1990,Lower Secondary Level,At least once per week,0.18100,553,2943,0.16709,0.19491
1990,Lower Secondary Level,At least once per month,0.05231,173,2943,0.04426,0.06035
1990,Lower Secondary Level,Seldom,0.13615,429,2943,0.12376,0.14855
1990,Lower Secondary Level,Never,0.61908,1788,2943,0.60153,0.63663
1990,Upper Secondary Level,At least once per week,0.25133,1583,6963,0.24114,0.26152
1990,Upper Secondary Level,At least once per month,0.08108,503,6963,0.07467,0.08750
1990,Upper Secondary Level,Seldom,0.19439,1278,6963,0.18510,0.20369
1990,Upper Secondary Level,Never,0.46297,3599,6963,0.45126,0.47468
1990,Post-secondary Non-tertiary Level,At least once per week,0.41033,133,341,0.35804,0.46262
1990,Post-secondary Non-tertiary Level,Seldom,0.22323,82,341,0.17896,0.26749
1990,Post-secondary Non-tertiary Level,Never,0.28182,126,341,0.23400,0.32964
1990,First Stage of Tertiary Education,At least once per week,0.27813,197,758,0.24621,0.31005
1990,First Stage of Tertiary Education,At least once per month,0.10198,71,758,0.08042,0.12354
1990,First Stage of Tertiary Education,Seldom,0.21349,155,758,0.18430,0.24268
1990,First Stage of Tertiary Education,Never,0.39698,335,758,0.36212,0.43183
1990,Second Stage of Tertiary Education,At least once per week,0.33875,482,1664,0.31600,0.36150
1990,Second Stage of Tertiary Education,At least once per month,0.08366,119,1664,0.07036,0.09697
1990,Second Stage of Tertiary Education,Seldom,0.21279,360,1664,0.19312,0.23246
1990,Second Stage of Tertiary Education,Never,0.34923,703,1664,0.32632,0.37215
1992,Pre-primary Level,At least once per week,0.64847,117,117,0.56158,0.73535
1992,Primary Level,At least once per week,0.08556,46,596,0.06308,0.10803
1992,Primary Level,Seldom,0.06727,43,596,0.04714,0.08740
1992,Primary Level,Never,0.79043,507,596,0.75773,0.82314
1992,Lower Secondary Level,At least once per week,0.15539,461,2720,0.14177,0.16900
1992,Lower Secondary Level,At least once per month,0.04121,140,2720,0.03374,0.04868
1992,Lower Secondary Level,Seldom,0.10958,351,2720,0.09784,0.12132
1992,Lower Secondary Level,Never,0.67042,1768,2720,0.65276,0.68809
1992,Upper Secondary Level,At least once per week,0.21678,1388,6590,0.20683,0.22673
1992,Upper Secondary Level,At least once per month,0.05743,377,6590,0.05181,0.06304
1992,Upper Secondary Level,Seldom,0.15899,1121,6590,0.15016,0.16782
1992,Upper Secondary Level,Never,0.54044,3704,6590,0.52841,0.55247
1992,Post-secondary Non-tertiary Level,At least once per week,0.34534,118,379,0.29740,0.39327
1992,Post-secondary Non-tertiary Level,At least once per month,0.09847,37,379,0.06843,0.12851
1992,Post-secondary Non-tertiary Level,Seldom,0.21953,82,379,0.17781,0.26126
1992,Post-secondary Non-tertiary Level,Never,0.33113,142,379,0.28369,0.37858
1992,First Stage of Tertiary Education,At least once per week,0.26071,176,755,0.22938,0.29205
1992,First Stage of Tertiary Education,At least once per month,0.08101,53,755,0.06154,0.10049
1992,First Stage of Tertiary Education,Seldom,0.19060,157,755,0.16257,0.21864
1992,First Stage of Tertiary Education,Never,0.44962,369,755,0.41411,0.48512
1992,Second Stage of Tertiary Education,At least once per week,0.30916,444,1638,0.28677,0.33155
1992,Second Stage of Tertiary Education,At least once per month,0.07799,104,1638,0.06500,0.09098
1992,Second Stage of Tertiary Education,Seldom,0.19246,362,1638,0.17336,0.21156
1992,Second Stage of Tertiary Education,Never,0.40711,728,1638,0.38331,0.43091
1994,Pre-primary Level,At least once per week,0.62197,131,217,0.55731,0.68664
1994,Pre-primary Level,Seldom,0.16303,48,217,0.11377,0.21229
1994,Pre-primary Level,Never,0.12628,38,217,0.08198,0.17057
1994,Primary Level,At least once per week,0.06364,36,542,0.04307,0.08422
1994,Primary Level,Seldom,0.09382,56,542,0.06925,0.11839
1994,Primary Level,Never,0.81033,450,542,0.77729,0.84336
1994,Lower Secondary Level,At least once per week,0.14440,374,2426,0.13041,0.15839
1994,Lower Secondary Level,At least once per month,0.04363,133,2426,0.03550,0.05176
1994,Lower Secondary Level,Seldom,0.11389,341,2426,0.10124,0.12653
1994,Lower Secondary Level,Never,0.66068,1578,2426,0.64184,0.67953
1994,Upper Secondary Level,At least once per week,0.20946,1319,6474,0.19954,0.21937
1994,Upper Secondary Level,At least once per month,0.05504,374,6474,0.04949,0.06060
1994,Upper Secondary Level,Seldom,0.17712,1195,6474,0.16782,0.18642
1994,Upper Secondary Level,Never,0.53879,3586,6474,0.52664,0.55093
1994,Post-secondary Non-tertiary Level,At least once per week,0.37389,128,360,0.32384,0.42394
1994,Post-secondary Non-tertiary Level,Seldom,0.22621,83,360,0.18293,0.26948
1994,Post-secondary Non-tertiary Level,Never,0.32463,149,360,0.27620,0.37307
1994,First Stage of Tertiary Education,At least once per week,0.22862,163,738,0.19830,0.25894
1994,First Stage of Tertiary Education,At least once per month,0.07688,57,738,0.05765,0.09612
1994,First Stage of Tertiary Education,Seldom,0.21309,164,738,0.18353,0.24266
1994,First Stage of Tertiary Education,Never,0.45928,354,738,0.42330,0.49526
1994,Second Stage of Tertiary Education,At least once per week,0.32528,446,1628,0.30252,0.34805
1994,Second Stage of Tertiary Education,At least once per month,0.08592,129,1628,0.07230,0.09953
1994,Second Stage of Tertiary Education,Seldom,0.19373,341,1628,0.17452,0.21293
1994,Second Stage of Tertiary Education,Never,0.38013,712,1628,0.35654,0.40372
1995,Pre-primary Level,At least once per week,0.72472,201,234,0.66737,0.78208
1995,Pre-primary Level,Seldom,0.09743,33,234,0.05936,0.13551
1995,Primary Level,Seldom,0.14539,65,495,0.11431,0.17648
1995,Primary Level,Never,0.76004,430,495,0.72238,0.79770
1995,Lower Secondary Level,At least once per week,0.17191,468,2463,0.15701,0.18682
1995,Lower Secondary Level,At least once per month,0.04412,136,2463,0.03600,0.05223
1995,Lower Secondary Level,Seldom,0.14769,384,2463,0.13367,0.16170
1995,Lower Secondary Level,Never,0.62254,1475,2463,0.60339,0.64169
1995,Upper Secondary Level,At least once per week,0.26683,1727,6678,0.25622,0.27744
1995,Upper Secondary Level,At least once per month,0.07666,500,6678,0.07028,0.08304
1995,Upper Secondary Level,Seldom,0.21902,1557,6678,0.20910,0.22894
1995,Upper Secondary Level,Never,0.42852,2894,6678,0.41665,0.44039
1995,Post-secondary Non-tertiary Level,At least once per week,0.39031,157,469,0.34612,0.43451
1995,Post-secondary Non-tertiary Level,At least once per month,0.09395,40,469,0.06752,0.12038
1995,Post-secondary Non-tertiary Level,Seldom,0.21718,119,469,0.17982,0.25453
1995,Post-secondary Non-tertiary Level,Never,0.29742,153,469,0.25600,0.33883
1995,First Stage of Tertiary Education,At least once per week,0.30759,212,753,0.27461,0.34058
1995,First Stage of Tertiary Education,At least once per month,0.07757,63,753,0.05845,0.09668
1995,First Stage of Tertiary Education,Seldom,0.27098,222,753,0.23921,0.30274
1995,First Stage of Tertiary Education,Never,0.34008,256,753,0.30622,0.37394
1995,Second Stage of Tertiary Education,At least once per week,0.38874,609,1744,0.36585,0.41162
1995,Second Stage of Tertiary Education,At least once per month,0.08915,162,1744,0.07577,0.10252
1995,Second Stage of Tertiary Education,Seldom,0.24169,484,1744,0.22159,0.26179
1995,Second Stage of Tertiary Education,Never,0.27109,489,1744,0.25022,0.29196
1996,Pre-primary Level,At least once per week,0.62541,167,292,0.56980,0.68102
1996,Pre-primary Level,At least once per month,0.11790,32,292,0.08085,0.15495
1996,Pre-primary Level,Seldom,0.16617,57,292,0.12340,0.20894
1996,Pre-primary Level,Never,0.08576,36,292,0.05359,0.11794
1996,Primary Level,Seldom,0.09574,51,455,0.06867,0.12280
1996,Primary Level,Never,0.79922,404,455,0.76237,0.83607
1996,Lower Secondary Level,At least once per week,0.14849,360,2365,0.13416,0.16283
1996,Lower Secondary Level,At least once per month,0.05343,144,2365,0.04436,0.06249
1996,Lower Secondary Level,Seldom,0.14029,401,2365,0.12629,0.15429
1996,Lower Secondary Level,Never,0.64316,1460,2365,0.62385,0.66248
1996,Upper Secondary Level,At least once per week,0.23047,1411,6565,0.22028,0.24066
1996,Upper Secondary Level,At least once per month,0.06758,459,6565,0.06151,0.07366
1996,Upper Secondary Level,Seldom,0.20086,1407,6565,0.19116,0.21055
1996,Upper Secondary Level,Never,0.49002,3288,6565,0.47793,0.50212
1996,Post-secondary Non-tertiary Level,At least once per week,0.31420,137,470,0.27219,0.35622
1996,Post-secondary Non-tertiary Level,At least once per month,0.07286,40,470,0.04933,0.09638
1996,Post-secondary Non-tertiary Level,Seldom,0.23637,104,470,0.19791,0.27482
1996,Post-secondary Non-tertiary Level,Never,0.37537,189,470,0.33155,0.41920
1996,First Stage of Tertiary Education,At least once per week,0.26891,194,758,0.23733,0.30050
1996,First Stage of Tertiary Education,At least once per month,0.07855,66,758,0.05938,0.09771
1996,First Stage of Tertiary Education,Seldom,0.23918,186,758,0.20879,0.26957
1996,First Stage of Tertiary Education,Never,0.40493,312,758,0.36996,0.43989
1996,Second Stage of Tertiary Education,At least once per week,0.33541,533,1748,0.31327,0.35755
1996,Second Stage of Tertiary Education,At least once per month,0.08508,144,1748,0.07199,0.09816
1996,Second Stage of Tertiary Education,Seldom,0.22819,423,1748,0.20852,0.24787
1996,Second Stage of Tertiary Education,Never,0.33774,648,1748,0.31556,0.35992
1997,Pre-primary Level,At least once per week,0.59187,172,285,0.53471,0.64903
1997,Pre-primary Level,Seldom,0.19016,71,285,0.14452,0.23580
1997,Pre-primary Level,Never,0.11263,42,285,0.07586,0.14940
1997,Primary Level,Seldom,0.14372,51,432,0.11060,0.17684
1997,Primary Level,Never,0.78441,381,432,0.74559,0.82324
1997,Lower Secondary Level,At least once per week,0.16400,391,2301,0.14887,0.17914
1997,Lower Secondary Level,At least once per month,0.04355,123,2301,0.03521,0.05189
1997,Lower Secondary Level,Seldom,0.13976,368,2301,0.12559,0.15393
1997,Lower Secondary Level,Never,0.63223,1419,2301,0.61253,0.65194
1997,Upper Secondary Level,At least once per week,0.22915,1399,6398,0.21885,0.23945
1997,Upper Secondary Level,At least once per month,0.05657,383,6398,0.05091,0.06223
1997,Upper Secondary Level,Seldom,0.18275,1237,6398,0.17328,0.19223
1997,Upper Secondary Level,Never,0.51150,3379,6398,0.49925,0.52375
1997,Post-secondary Non-tertiary Level,At least once per week,0.34901,145,446,0.30472,0.39330
1997,Post-secondary Non-tertiary Level,At least once per month,0.08094,36,446,0.05560,0.10628
1997,Post-secondary Non-tertiary Level,Seldom,0.23874,101,446,0.19913,0.27835
1997,Post-secondary Non-tertiary Level,Never,0.31052,164,446,0.26753,0.35352
1997,First Stage of Tertiary Education,At least once per week,0.26865,193,749,0.23688,0.30042
1997,First Stage of Tertiary Education,At least once per month,0.06600,50,749,0.04820,0.08379
1997,First Stage of Tertiary Education,Seldom,0.20957,175,749,0.18040,0.23874
1997,First Stage of Tertiary Education,Never,0.44188,331,749,0.40629,0.47747
1997,Second Stage of Tertiary Education,At least once per week,0.36742,582,1761,0.34490,0.38994
1997,Second Stage of Tertiary Education,At least once per month,0.06160,113,1761,0.05037,0.07283
1997,Second Stage of Tertiary Education,Seldom,0.20242,408,1761,0.18364,0.22119
1997,Second Stage of Tertiary Education,Never,0.36265,658,1761,0.34019,0.38511
1998,Pre-primary Level,At least once per week,0.64955,205,301,0.59556,0.70354
1998,Pre-primary Level,Seldom,0.15444,50,301,0.11355,0.19534
1998,Pre-primary Level,Never,0.10848,46,301,0.07329,0.14367
1998,Primary Level,At least once per week,0.09426,35,433,0.06670,0.12181
1998,Primary Level,Seldom,0.08879,41,433,0.06197,0.11562
1998,Primary Level,Never,0.77937,357,433,0.74026,0.81847
1998,Lower Secondary Level,At least once per week,0.19520,501,2512,0.17970,0.21070
1998,Lower Secondary Level,At least once per month,0.05284,153,2512,0.04409,0.06159
1998,Lower Secondary Level,Seldom,0.14838,423,2512,0.13447,0.16228
1998,Lower Secondary Level,Never,0.59218,1435,2512,0.57296,0.61140
1998,Upper Secondary Level,At least once per week,0.28102,1862,6960,0.27046,0.29159
1998,Upper Secondary Level,At least once per month,0.07704,551,6960,0.07077,0.08330
1998,Upper Secondary Level,Seldom,0.22477,1678,6960,0.21497,0.23458
1998,Upper Secondary Level,Never,0.40633,2869,6960,0.39479,0.41787
1998,Post-secondary Non-tertiary Level,At least once per week,0.39178,176,501,0.34899,0.43456
1998,Post-secondary Non-tertiary Level,At least once per month,0.10181,50,501,0.07530,0.12832
1998,Post-secondary Non-tertiary Level,Seldom,0.22948,125,501,0.19262,0.26634
1998,Post-secondary Non-tertiary Level,Never,0.26984,150,501,0.23093,0.30875
1998,First Stage of Tertiary Education,At least once per week,0.33010,260,814,0.29777,0.36242
1998,First Stage of Tertiary Education,At least once per month,0.07674,70,814,0.05845,0.09504
1998,First Stage of Tertiary Education,Seldom,0.25879,231,814,0.22868,0.28890
1998,First Stage of Tertiary Education,Never,0.32179,253,814,0.28968,0.35391
1998,Second Stage of Tertiary Education,At least once per week,0.40532,733,1954,0.38354,0.42709
1998,Second Stage of Tertiary Education,At least once per month,0.10454,195,1954,0.09097,0.11811
1998,Second Stage of Tertiary Education,Seldom,0.22631,511,1954,0.20775,0.24487
1998,Second Stage of Tertiary Education,Never,0.25719,515,1954,0.23781,0.27658
1999,Pre-primary Level,At least once per week,0.59194,178,291,0.53537,0.64850
1999,Pre-primary Level,Seldom,0.22899,71,291,0.18063,0.27735
1999,Pre-primary Level,Never,0.11434,42,291,0.07771,0.15097
1999,Primary Level,Seldom,0.09504,45,385,0.06571,0.12437
1999,Primary Level,Never,0.77122,340,385,0.72921,0.81324
1999,Lower Secondary Level,At least once per week,0.16325,415,2419,0.14852,0.17798
1999,Lower Secondary Level,At least once per month,0.04213,131,2419,0.03412,0.05014
1999,Lower Secondary Level,Seldom,0.14358,394,2419,0.12960,0.15755
1999,Lower Secondary Level,Never,0.64111,1479,2419,0.62199,0.66023
1999,Upper Secondary Level,At least once per week,0.23872,1561,6854,0.22863,0.24882
1999,Upper Secondary Level,At least once per month,0.06692,463,6854,0.06100,0.07283
1999,Upper Secondary Level,Seldom,0.19307,1433,6854,0.18373,0.20242
1999,Upper Secondary Level,Never,0.48752,3397,6854,0.47568,0.49935
1999,Post-secondary Non-tertiary Level,At least once per week,0.35804,158,496,0.31580,0.40027
1999,Post-secondary Non-tertiary Level,At least once per month,0.08155,52,496,0.05744,0.10566
1999,Post-secondary Non-tertiary Level,Seldom,0.21838,119,496,0.18198,0.25478
1999,Post-secondary Non-tertiary Level,Never,0.32304,167,496,0.28184,0.36424
1999,First Stage of Tertiary Education,At least once per week,0.26205,204,810,0.23175,0.29236
1999,First Stage of Tertiary Education,At least once per month,0.06658,55,810,0.04940,0.08376
1999,First Stage of Tertiary Education,Seldom,0.23412,212,810,0.20494,0.26330
1999,First Stage of Tertiary Education,Never,0.43109,339,810,0.39696,0.46522
1999,Second Stage of Tertiary Education,At least once per week,0.36980,659,1939,0.34831,0.39129
1999,Second Stage of Tertiary Education,At least once per month,0.07592,158,1939,0.06413,0.08772
1999,Second Stage of Tertiary Education,Seldom,0.20116,437,1939,0.18332,0.21901
1999,Second Stage of Tertiary Education,Never,0.34006,685,1939,0.31897,0.36115
2001,Pre-primary Level,At least once per week,0.58632,308,535,0.54455,0.62810
2001,Pre-primary Level,At least once per month,0.07997,43,535,0.05696,0.10298
2001,Pre-primary Level,Seldom,0.15629,87,535,0.12549,0.18710
2001,Pre-primary Level,Never,0.16635,97,535,0.13476,0.19793
2001,Primary Level,Never,0.79049,256,256,0.74054,0.84044
2001,Lower Secondary Level,At least once per week,0.16563,547,3049,0.15243,0.17882
2001,Lower Secondary Level,At least once per month,0.04115,136,3049,0.03410,0.04820
2001,Lower Secondary Level,Seldom,0.10128,350,3049,0.09057,0.11199
2001,Lower Secondary Level,Never,0.67885,2016,3049,0.66227,0.69542
2001,Upper Secondary Level,At least once per week,0.24290,2772,11470,0.23505,0.25075
2001,Upper Secondary Level,At least once per month,0.05699,670,11470,0.05274,0.06123
2001,Upper Secondary Level,Seldom,0.16228,1980,11470,0.15553,0.16903
2001,Upper Secondary Level,Never,0.52669,6048,11470,0.51755,0.53582
2001,Post-secondary Non-tertiary Level,At least once per week,0.34385,355,1059,0.31522,0.37247
2001,Post-secondary Non-tertiary Level,At least once per month,0.07915,89,1059,0.06289,0.09542
2001,Post-secondary Non-tertiary Level,Seldom,0.19981,217,1059,0.17572,0.22391
2001,Post-secondary Non-tertiary Level,Never,0.36857,398,1059,0.33950,0.39764
2001,First Stage of Tertiary Education,At least once per week,0.28875,455,1658,0.26693,0.31058
2001,First Stage of Tertiary Education,At least once per month,0.08390,135,1658,0.07055,0.09725
2001,First Stage of Tertiary Education,Seldom,0.17388,321,1658,0.15563,0.19213
2001,First Stage of Tertiary Education,Never,0.44002,747,1658,0.41612,0.46392
2001,Second Stage of Tertiary Education,At least once per week,0.38810,1357,3525,0.37201,0.40419
2001,Second Stage of Tertiary Education,At least once per month,0.07769,277,3525,0.06885,0.08653
2001,Second Stage of Tertiary Education,Seldom,0.18077,673,3525,0.16806,0.19347
2001,Second Stage of Tertiary Education,Never,0.34490,1218,3525,0.32921,0.36060
2003,Pre-primary Level,At least once per week,0.70294,432,615,0.66679,0.73909
2003,Pre-primary Level,At least once per month,0.04728,35,615,0.03049,0.06406
2003,Pre-primary Level,Seldom,0.11207,72,615,0.08711,0.13702
2003,Pre-primary Level,Never,0.12819,76,615,0.10175,0.15464
2003,Primary Level,Never,0.75991,220,220,0.70334,0.81648
2003,Lower Secondary Level,At least once per week,0.19137,528,2721,0.17659,0.20616
2003,Lower Secondary Level,At least once per month,0.05103,157,2721,0.04276,0.05930
2003,Lower Secondary Level,Seldom,0.13827,413,2721,0.12530,0.15125
2003,Lower Secondary Level,Never,0.61409,1623,2721,0.59580,0.63239
2003,Upper Secondary Level,At least once per week,0.29869,3488,11032,0.29015,0.30723
2003,Upper Secondary Level,At least once per month,0.07067,820,11032,0.06589,0.07546
2003,Upper Secondary Level,Seldom,0.20120,2245,11032,0.19372,0.20868
2003,Upper Secondary Level,Never,0.42206,4479,11032,0.41284,0.43127
2003,Post-secondary Non-tertiary Level,At least once per week,0.44739,523,1149,0.41863,0.47616
2003,Post-secondary Non-tertiary Level,At least once per month,0.07995,101,1149,0.06426,0.09564
2003,Post-secondary Non-tertiary Level,Seldom,0.19951,236,1149,0.17640,0.22263
2003,Post-secondary Non-tertiary Level,Never,0.26676,289,1149,0.24118,0.29235
2003,First Stage of Tertiary Education,At least once per week,0.38065,622,1673,0.35737,0.40392
2003,First Stage of Tertiary Education,At least once per month,0.09048,144,1673,0.07673,0.10423
2003,First Stage of Tertiary Education,Seldom,0.20672,377,1673,0.18731,0.22613
2003,First Stage of Tertiary Education,Never,0.31042,530,1673,0.28824,0.33260
2003,Second Stage of Tertiary Education,At least once per week,0.46298,2117,4331,0.44813,0.47784
2003,Second Stage of Tertiary Education,At least once per month,0.10111,432,4331,0.09213,0.11009
2003,Second Stage of Tertiary Education,Seldom,0.19327,858,4331,0.18150,0.20503
2003,Second Stage of Tertiary Education,Never,0.23689,924,4331,0.22423,0.24956
2005,Pre-primary Level,At least once per week,0.61356,406,648,0.57603,0.65108
2005,Pre-primary Level,At least once per month,0.07464,57,648,0.05439,0.09489
2005,Pre-primary Level,Seldom,0.14421,95,648,0.11714,0.17128
2005,Pre-primary Level,Never,0.16429,90,648,0.13573,0.19284
2005,Primary Level,Never,0.65637,181,181,0.58699,0.72575
2005,Lower Secondary Level,At least once per week,0.19036,472,2375,0.17456,0.20615
2005,Lower Secondary Level,At least once per month,0.05197,134,2375,0.04304,0.06089
2005,Lower Secondary Level,Seldom,0.14361,344,2375,0.12950,0.15771
2005,Lower Secondary Level,Never,0.60710,1425,2375,0.58745,0.62675
2005,Upper Secondary Level,At least once per week,0.27021,2905,10171,0.26158,0.27884
2005,Upper Secondary Level,At least once per month,0.07733,762,10171,0.07214,0.08252
2005,Upper Secondary Level,Seldom,0.18289,1942,10171,0.17538,0.19040
2005,Upper Secondary Level,Never,0.46025,4562,10171,0.45056,0.46994
2005,Post-secondary Non-tertiary Level,At least once per week,0.38397,458,1121,0.35549,0.41245
2005,Post-secondary Non-tertiary Level,At least once per month,0.10442,115,1121,0.08651,0.12233
2005,Post-secondary Non-tertiary Level,Seldom,0.20058,236,1121,0.17713,0.22403
2005,Post-secondary Non-tertiary Level,Never,0.30038,312,1121,0.27353,0.32723
2005,First Stage of Tertiary Education,At least once per week,0.33543,526,1549,0.31191,0.35895
2005,First Stage of Tertiary Education,At least once per month,0.07226,109,1549,0.05936,0.08516
2005,First Stage of Tertiary Education,Seldom,0.22265,351,1549,0.20193,0.24338
2005,First Stage of Tertiary Education,Never,0.35854,563,1549,0.33465,0.38243
2005,Second Stage of Tertiary Education,At least once per week,0.42456,1853,4145,0.40951,0.43961
2005,Second Stage of Tertiary Education,At least once per month,0.10236,400,4145,0.09313,0.11159
2005,Second Stage of Tertiary Education,Seldom,0.19064,805,4145,0.17868,0.20260
2005,Second Stage of Tertiary Education,Never,0.27469,1087,4145,0.26110,0.28828
2007,Pre-primary Level,At least once per week,0.34022,229,341,0.28986,0.39058
2007,Pre-primary Level,At least once per month,0.04342,34,341,0.02176,0.06508
2007,Pre-primary Level,Seldom,0.06213,38,341,0.03647,0.08778
2007,Pre-primary Level,Never,0.07651,40,341,0.04826,0.10476
2007,Primary Level,Never,0.74832,169,169,0.68270,0.81395
2007,Lower Secondary Level,At least once per week,0.16858,419,2184,0.15288,0.18429
2007,Lower Secondary Level,At least once per month,0.04716,114,2184,0.03827,0.05606
2007,Lower Secondary Level,Seldom,0.13526,278,2184,0.12091,0.14960
2007,Lower Secondary Level,Never,0.61608,1373,2184,0.59568,0.63648
2007,Upper Secondary Level,At least once per week,0.30140,3183,10254,0.29252,0.31028
2007,Upper Secondary Level,At least once per month,0.06801,702,10254,0.06313,0.07288
