year,bula_h,pli0092_h,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1995,Brandenburg,Seldom,0.21342,171,584,0.18016,0.24667
1995,Brandenburg,Never,0.42804,277,584,0.38787,0.46820
1995,Mecklenburg-Western Pomerania,At least once per week,0.14742,86,389,0.11214,0.18269
1995,Mecklenburg-Western Pomerania,Seldom,0.23269,128,389,0.19064,0.27473
1995,Mecklenburg-Western Pomerania,Never,0.36488,175,389,0.31698,0.41278
1995,Saxony,At least once per week,0.14152,220,1088,0.12080,0.16224
1995,Saxony,At least once per month,0.05331,76,1088,0.03996,0.06667
1995,Saxony,Seldom,0.19783,284,1088,0.17414,0.22151
1995,Saxony,Never,0.42425,508,1088,0.39487,0.45363
1995,Saxony-Anhalt,At least once per week,0.13939,121,685,0.11343,0.16534
1995,Saxony-Anhalt,At least once per month,0.02980,35,685,0.01706,0.04254
1995,Saxony-Anhalt,Seldom,0.19260,185,685,0.16305,0.22216
1995,Saxony-Anhalt,Never,0.48276,344,685,0.44531,0.52021
1995,Thuringa,At least once per week,0.14307,122,646,0.11605,0.17009
1995,Thuringa,At least once per month,0.04438,35,646,0.02849,0.06028
1995,Thuringa,Seldom,0.17483,175,646,0.14552,0.20414
1995,Thuringa,Never,0.43867,314,646,0.40037,0.47696
1996,Schleswig-Holstein,At least once per week,0.24773,82,250,0.19411,0.30135
1996,Schleswig-Holstein,Seldom,0.14908,53,250,0.10484,0.19332
1996,Schleswig-Holstein,Never,0.28395,115,250,0.22794,0.33995
1996,Hamburg,At least once per week,0.28457,36,96,0.19383,0.37530
1996,Hamburg,Never,0.40601,60,96,0.30726,0.50477
1996,Lower Saxony,At least once per week,0.22538,281,1035,0.19991,0.25085
1996,Lower Saxony,At least once per month,0.05114,73,1035,0.03771,0.06457
1996,Lower Saxony,Seldom,0.16635,205,1035,0.14365,0.18905
1996,Lower Saxony,Never,0.36466,476,1035,0.33532,0.39400
1996,Bremen,Never,0.52353,48,48,0.38074,0.66632
1996,North Rhine-Westphalia,At least once per week,0.21601,614,2542,0.20001,0.23201
1996,North Rhine-Westphalia,At least once per month,0.06972,211,2542,0.05982,0.07962
1996,North Rhine-Westphalia,Seldom,0.16823,536,2542,0.15369,0.18278
1996,North Rhine-Westphalia,Never,0.36397,1181,2542,0.34527,0.38268
1996,Hesse,At least once per week,0.22590,226,902,0.19859,0.25320
1996,Hesse,At least once per month,0.05052,48,902,0.03622,0.06483
1996,Hesse,Seldom,0.13203,146,902,0.10992,0.15413
1996,Hesse,Never,0.42053,482,902,0.38830,0.45277
1996,"Rhineland-Palatinate, Saarland",At least once per week,0.16746,143,688,0.13954,0.19538
1996,"Rhineland-Palatinate, Saarland",At least once per month,0.04775,43,688,0.03180,0.06369
1996,"Rhineland-Palatinate, Saarland",Seldom,0.14621,126,688,0.11979,0.17263
1996,"Rhineland-Palatinate, Saarland",Never,0.43268,376,688,0.39564,0.46973
1996,Baden-Wuerttemberg,At least once per week,0.20212,382,1693,0.18299,0.22126
1996,Baden-Wuerttemberg,At least once per month,0.05261,129,1693,0.04197,0.06325
1996,Baden-Wuerttemberg,Seldom,0.16379,363,1693,0.14616,0.18143
1996,Baden-Wuerttemberg,Never,0.38000,819,1693,0.35687,0.40313
1996,Bavaria,At least once per week,0.22413,437,1637,0.20392,0.24433
1996,Bavaria,At least once per month,0.06568,144,1637,0.05368,0.07769
1996,Bavaria,Seldom,0.16856,372,1637,0.15042,0.18670
1996,Bavaria,Never,0.35256,684,1637,0.32941,0.37571
1996,Berlin,At least once per week,0.19026,124,534,0.15694,0.22359
1996,Berlin,At least once per month,0.05332,35,534,0.03425,0.07240
1996,Berlin,Seldom,0.17315,118,534,0.14103,0.20527
1996,Berlin,Never,0.39745,257,534,0.35591,0.43900
1996,Brandenburg,At least once per week,0.10315,76,572,0.07820,0.12810
1996,Brandenburg,Seldom,0.18425,141,572,0.15245,0.21605
1996,Brandenburg,Never,0.51586,355,572,0.47486,0.55685
1996,Mecklenburg-Western Pomerania,At least once per week,0.10180,60,367,0.07082,0.13278
1996,Mecklenburg-Western Pomerania,Seldom,0.20794,99,367,0.16636,0.24952
1996,Mecklenburg-Western Pomerania,Never,0.45864,208,367,0.40759,0.50969
1996,Saxony,At least once per week,0.13209,184,1102,0.11209,0.15209
1996,Saxony,At least once per month,0.04496,76,1102,0.03272,0.05720
1996,Saxony,Seldom,0.14578,216,1102,0.12494,0.16663
1996,Saxony,Never,0.49914,626,1102,0.46961,0.52868
1996,Saxony-Anhalt,At least once per week,0.10797,102,637,0.08385,0.13209
1996,Saxony-Anhalt,Seldom,0.14133,136,637,0.11426,0.16841
1996,Saxony-Anhalt,Never,0.55159,399,637,0.51293,0.59024
1996,Thuringa,At least once per week,0.11393,105,624,0.08898,0.13888
1996,Thuringa,Seldom,0.15681,148,624,0.12825,0.18536
1996,Thuringa,Never,0.50325,371,624,0.46399,0.54251
1997,Schleswig-Holstein,At least once per week,0.29275,91,251,0.23634,0.34915
1997,Schleswig-Holstein,Seldom,0.13574,50,251,0.09328,0.17819
1997,Schleswig-Holstein,Never,0.30438,110,251,0.24734,0.36142
1997,Hamburg,At least once per week,0.31681,46,102,0.22607,0.40754
1997,Hamburg,Never,0.39747,56,102,0.30203,0.49291
1997,Lower Saxony,At least once per week,0.22444,289,1023,0.19886,0.25002
1997,Lower Saxony,At least once per month,0.05536,74,1023,0.04134,0.06938
1997,Lower Saxony,Seldom,0.14085,191,1023,0.11953,0.16218
1997,Lower Saxony,Never,0.37730,469,1023,0.34759,0.40702
1997,Bremen,Never,0.57686,52,52,0.44127,0.71246
1997,North Rhine-Westphalia,At least once per week,0.21134,632,2482,0.19528,0.22741
1997,North Rhine-Westphalia,At least once per month,0.05707,156,2482,0.04794,0.06619
1997,North Rhine-Westphalia,Seldom,0.15419,468,2482,0.13998,0.16840
1997,North Rhine-Westphalia,Never,0.39074,1226,2482,0.37154,0.40994
1997,Hesse,At least once per week,0.23670,216,834,0.20784,0.26557
1997,Hesse,At least once per month,0.04725,56,834,0.03284,0.06166
1997,Hesse,Seldom,0.11826,128,834,0.09634,0.14019
1997,Hesse,Never,0.41156,434,834,0.37814,0.44498
1997,"Rhineland-Palatinate, Saarland",At least once per week,0.18577,156,705,0.15704,0.21450
1997,"Rhineland-Palatinate, Saarland",At least once per month,0.03638,34,705,0.02255,0.05022
1997,"Rhineland-Palatinate, Saarland",Seldom,0.13603,122,705,0.11071,0.16136
1997,"Rhineland-Palatinate, Saarland",Never,0.44298,393,705,0.40629,0.47968
1997,Baden-Wuerttemberg,At least once per week,0.20426,411,1695,0.18506,0.22346
1997,Baden-Wuerttemberg,At least once per month,0.04347,102,1695,0.03376,0.05318
1997,Baden-Wuerttemberg,Seldom,0.14077,313,1695,0.12421,0.15733
1997,Baden-Wuerttemberg,Never,0.40838,869,1695,0.38497,0.43179
