year,age_gr,pgisced97,pli0092_h,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1988,17-29 y.,Upper Secondary Level,At least once per month,0.08324,103,1307,0.06826,0.09822
1988,17-29 y.,Upper Secondary Level,Seldom,0.22003,290,1307,0.19756,0.24250
1988,17-29 y.,Upper Secondary Level,Never,0.31732,449,1307,0.29208,0.34256
1988,17-29 y.,Post-secondary Non-tertiary Level,At least once per week,0.40379,45,76,0.29274,0.51483
1988,17-29 y.,Post-secondary Non-tertiary Level,Never,0.27477,31,76,0.17374,0.37580
1988,17-29 y.,Second Stage of Tertiary Education,At least once per week,0.46278,32,32,0.28726,0.63831
1988,30-45 y.,Primary Level,Never,0.78177,206,206,0.72523,0.83831
1988,30-45 y.,Lower Secondary Level,At least once per week,0.17921,78,511,0.14593,0.21250
1988,30-45 y.,Lower Secondary Level,Seldom,0.14922,69,511,0.11830,0.18014
1988,30-45 y.,Lower Secondary Level,Never,0.62000,364,511,0.57787,0.66212
1988,30-45 y.,Upper Secondary Level,At least once per week,0.28593,402,1484,0.26293,0.30893
1988,30-45 y.,Upper Secondary Level,At least once per month,0.07044,101,1484,0.05742,0.08346
1988,30-45 y.,Upper Secondary Level,Seldom,0.20053,272,1484,0.18015,0.22090
1988,30-45 y.,Upper Secondary Level,Never,0.43115,709,1484,0.40595,0.45636
1988,30-45 y.,Post-secondary Non-tertiary Level,Never,0.32416,43,43,0.18261,0.46572
1988,30-45 y.,First Stage of Tertiary Education,At least once per week,0.35819,78,196,0.29089,0.42548
1988,30-45 y.,First Stage of Tertiary Education,Seldom,0.25246,51,196,0.19149,0.31344
1988,30-45 y.,First Stage of Tertiary Education,Never,0.31463,67,196,0.24945,0.37981
1988,30-45 y.,Second Stage of Tertiary Education,At least once per week,0.44965,153,318,0.39488,0.50441
1988,30-45 y.,Second Stage of Tertiary Education,Seldom,0.21179,77,318,0.16682,0.25677
1988,30-45 y.,Second Stage of Tertiary Education,Never,0.25185,88,318,0.20406,0.29963
1988,46-65 y.,Primary Level,Never,0.95134,291,291,0.92657,0.97610
1988,46-65 y.,Lower Secondary Level,At least once per week,0.10854,82,847,0.08758,0.12951
1988,46-65 y.,Lower Secondary Level,Seldom,0.03982,36,847,0.02664,0.05299
1988,46-65 y.,Lower Secondary Level,Never,0.80457,729,847,0.77785,0.83129
1988,46-65 y.,Upper Secondary Level,At least once per week,0.19530,257,1403,0.17455,0.21605
1988,46-65 y.,Upper Secondary Level,At least once per month,0.04543,59,1403,0.03453,0.05633
1988,46-65 y.,Upper Secondary Level,Seldom,0.09633,133,1403,0.08089,0.11177
1988,46-65 y.,Upper Secondary Level,Never,0.64387,954,1403,0.61880,0.66894
1988,46-65 y.,Post-secondary Non-tertiary Level,Never,0.58612,34,34,0.41808,0.75417
1988,46-65 y.,First Stage of Tertiary Education,At least once per week,0.22805,44,138,0.15779,0.29831
1988,46-65 y.,First Stage of Tertiary Education,Never,0.52528,94,138,0.44166,0.60890
1988,46-65 y.,Second Stage of Tertiary Education,At least once per week,0.35263,87,213,0.28832,0.41695
1988,46-65 y.,Second Stage of Tertiary Education,Seldom,0.15837,34,213,0.10923,0.20752
1988,46-65 y.,Second Stage of Tertiary Education,Never,0.42146,92,213,0.35499,0.48793
1988,66 and older,Lower Secondary Level,Never,0.86951,332,332,0.83322,0.90580
1988,66 and older,Upper Secondary Level,At least once per week,0.08581,45,460,0.06019,0.11144
1988,66 and older,Upper Secondary Level,Never,0.84145,415,460,0.80803,0.87487
1988,66 and older,First Stage of Tertiary Education,Never,0.77684,55,55,0.66578,0.88789
1988,66 and older,Second Stage of Tertiary Education,Never,0.70556,39,39,0.56064,0.85048
1990,17-29 y.,Pre-primary Level,At least once per week,0.70216,125,125,0.62167,0.78265
1990,17-29 y.,Primary Level,Never,0.45805,69,69,0.33962,0.57647
1990,17-29 y.,Lower Secondary Level,At least once per week,0.38865,337,970,0.35796,0.41934
1990,17-29 y.,Lower Secondary Level,At least once per month,0.10426,99,970,0.08501,0.12350
1990,17-29 y.,Lower Secondary Level,Seldom,0.23503,218,970,0.20833,0.26173
1990,17-29 y.,Lower Secondary Level,Never,0.26437,316,970,0.23660,0.29213
1990,17-29 y.,Upper Secondary Level,At least once per week,0.34922,617,1954,0.32807,0.37036
1990,17-29 y.,Upper Secondary Level,At least once per month,0.10136,186,1954,0.08797,0.11474
1990,17-29 y.,Upper Secondary Level,Seldom,0.24781,442,1954,0.22866,0.26695
1990,17-29 y.,Upper Secondary Level,Never,0.29566,709,1954,0.27542,0.31590
1990,17-29 y.,Post-secondary Non-tertiary Level,At least once per week,0.46744,67,149,0.38706,0.54783
1990,17-29 y.,Post-secondary Non-tertiary Level,Seldom,0.25614,44,149,0.18581,0.32646
1990,17-29 y.,Post-secondary Non-tertiary Level,Never,0.17597,38,149,0.11462,0.23732
1990,17-29 y.,First Stage of Tertiary Education,At least once per week,0.47431,45,45,0.32676,0.62185
1990,17-29 y.,Second Stage of Tertiary Education,At least once per week,0.37652,70,215,0.31160,0.44144
1990,17-29 y.,Second Stage of Tertiary Education,Seldom,0.21329,47,215,0.15841,0.26818
1990,17-29 y.,Second Stage of Tertiary Education,Never,0.33862,98,215,0.27522,0.40203
1990,30-45 y.,Primary Level,Never,0.72584,153,153,0.65492,0.79676
1990,30-45 y.,Lower Secondary Level,At least once per week,0.18317,82,527,0.15011,0.21623
1990,30-45 y.,Lower Secondary Level,At least once per month,0.08927,35,527,0.06490,0.11363
1990,30-45 y.,Lower Secondary Level,Seldom,0.19064,86,527,0.15707,0.22420
1990,30-45 y.,Lower Secondary Level,Never,0.52799,324,527,0.48533,0.57065
1990,30-45 y.,Upper Secondary Level,At least once per week,0.30570,558,2249,0.28665,0.32474
1990,30-45 y.,Upper Secondary Level,At least once per month,0.09404,161,2249,0.08197,0.10610
1990,30-45 y.,Upper Secondary Level,Seldom,0.24605,492,2249,0.22825,0.26386
1990,30-45 y.,Upper Secondary Level,Never,0.34632,1038,2249,0.32665,0.36599
1990,30-45 y.,Post-secondary Non-tertiary Level,At least once per week,0.48316,51,92,0.38049,0.58584
1990,30-45 y.,Post-secondary Non-tertiary Level,Never,0.21500,41,92,0.13059,0.29941
1990,30-45 y.,First Stage of Tertiary Education,At least once per week,0.34861,91,268,0.29145,0.40577
1990,30-45 y.,First Stage of Tertiary Education,Seldom,0.28157,78,268,0.22762,0.33552
1990,30-45 y.,First Stage of Tertiary Education,Never,0.25026,99,268,0.19830,0.30222
1990,30-45 y.,Second Stage of Tertiary Education,At least once per week,0.37175,240,804,0.33832,0.40517
1990,30-45 y.,Second Stage of Tertiary Education,At least once per month,0.09911,69,804,0.07844,0.11977
1990,30-45 y.,Second Stage of Tertiary Education,Seldom,0.24942,205,804,0.21949,0.27935
1990,30-45 y.,Second Stage of Tertiary Education,Never,0.26975,290,804,0.23906,0.30045
1990,46-65 y.,Primary Level,Never,0.89127,263,263,0.85358,0.92897
1990,46-65 y.,Lower Secondary Level,At least once per week,0.12438,99,942,0.10330,0.14547
1990,46-65 y.,Lower Secondary Level,At least once per month,0.03450,33,942,0.02284,0.04616
1990,46-65 y.,Lower Secondary Level,Seldom,0.13874,113,942,0.11666,0.16083
1990,46-65 y.,Lower Secondary Level,Never,0.69200,697,942,0.66251,0.72150
1990,46-65 y.,Upper Secondary Level,At least once per week,0.20561,343,2083,0.18825,0.22297
1990,46-65 y.,Upper Secondary Level,At least once per month,0.07386,134,2083,0.06262,0.08509
1990,46-65 y.,Upper Secondary Level,Seldom,0.16358,293,2083,0.14769,0.17947
1990,46-65 y.,Upper Secondary Level,Never,0.54688,1313,2083,0.52550,0.56827
1990,46-65 y.,Post-secondary Non-tertiary Level,Never,0.48033,32,32,0.30445,0.65621
1990,46-65 y.,First Stage of Tertiary Education,At least once per week,0.22214,50,234,0.16877,0.27552
1990,46-65 y.,First Stage of Tertiary Education,Seldom,0.23646,50,234,0.18190,0.29102
1990,46-65 y.,First Stage of Tertiary Education,Never,0.42961,134,234,0.36604,0.49317
1990,46-65 y.,Second Stage of Tertiary Education,At least once per week,0.30980,150,526,0.27025,0.34936
1990,46-65 y.,Second Stage of Tertiary Education,At least once per month,0.08238,33,526,0.05886,0.10589
1990,46-65 y.,Second Stage of Tertiary Education,Seldom,0.19431,96,526,0.16046,0.22815
1990,46-65 y.,Second Stage of Tertiary Education,Never,0.38875,247,526,0.34706,0.43045
1990,66 and older,Lower Secondary Level,At least once per week,0.07235,35,486,0.04930,0.09541
1990,66 and older,Lower Secondary Level,Never,0.87531,451,486,0.84591,0.90471
1990,66 and older,Upper Secondary Level,At least once per week,0.09382,65,655,0.07147,0.11616
1990,66 and older,Upper Secondary Level,Seldom,0.07963,51,655,0.05888,0.10038
1990,66 and older,Upper Secondary Level,Never,0.76443,539,655,0.73191,0.79696
1990,66 and older,First Stage of Tertiary Education,Never,0.78076,80,80,0.68952,0.87199
1990,66 and older,Second Stage of Tertiary Education,Never,0.57991,68,68,0.46172,0.69810
1992,17-29 y.,Pre-primary Level,At least once per week,0.65363,117,117,0.56704,0.74022
1992,17-29 y.,Primary Level,Never,0.59955,75,75,0.48791,0.71119
1992,17-29 y.,Lower Secondary Level,At least once per week,0.34652,298,913,0.31564,0.37741
1992,17-29 y.,Lower Secondary Level,At least once per month,0.08095,81,913,0.06325,0.09865
1992,17-29 y.,Lower Secondary Level,Seldom,0.21486,200,913,0.18820,0.24152
1992,17-29 y.,Lower Secondary Level,Never,0.34360,334,913,0.31278,0.37443
1992,17-29 y.,Upper Secondary Level,At least once per week,0.35569,584,1743,0.33321,0.37817
1992,17-29 y.,Upper Secondary Level,At least once per month,0.08980,159,1743,0.07637,0.10322
1992,17-29 y.,Upper Secondary Level,Seldom,0.22447,394,1743,0.20488,0.24407
1992,17-29 y.,Upper Secondary Level,Never,0.32083,606,1743,0.29890,0.34275
1992,17-29 y.,Post-secondary Non-tertiary Level,At least once per week,0.48859,75,147,0.40750,0.56967
1992,17-29 y.,Post-secondary Non-tertiary Level,Seldom,0.18411,35,147,0.12124,0.24697
1992,17-29 y.,Post-secondary Non-tertiary Level,Never,0.21110,37,147,0.14490,0.27730
1992,17-29 y.,First Stage of Tertiary Education,At least once per week,0.52569,44,44,0.37644,0.67494
1992,17-29 y.,Second Stage of Tertiary Education,At least once per week,0.41483,60,152,0.33624,0.49341
1992,17-29 y.,Second Stage of Tertiary Education,Seldom,0.16744,33,152,0.10789,0.22699
1992,17-29 y.,Second Stage of Tertiary Education,Never,0.28833,59,152,0.21608,0.36058
1992,30-45 y.,Primary Level,Never,0.80244,157,157,0.73996,0.86493
1992,30-45 y.,Lower Secondary Level,At least once per week,0.13124,50,456,0.10022,0.16227
1992,30-45 y.,Lower Secondary Level,Seldom,0.22763,89,456,0.18910,0.26616
1992,30-45 y.,Lower Secondary Level,Never,0.58335,317,456,0.53805,0.62865
1992,30-45 y.,Upper Secondary Level,At least once per week,0.23672,455,2241,0.21912,0.25432
1992,30-45 y.,Upper Secondary Level,At least once per month,0.07308,135,2241,0.06230,0.08386
1992,30-45 y.,Upper Secondary Level,Seldom,0.22780,493,2241,0.21043,0.24517
1992,30-45 y.,Upper Secondary Level,Never,0.44971,1158,2241,0.42911,0.47031
1992,30-45 y.,Post-secondary Non-tertiary Level,At least once per week,0.29968,35,120,0.21737,0.38199
1992,30-45 y.,Post-secondary Non-tertiary Level,Seldom,0.29204,35,120,0.21034,0.37373
1992,30-45 y.,Post-secondary Non-tertiary Level,Never,0.29629,50,120,0.21425,0.37833
1992,30-45 y.,First Stage of Tertiary Education,At least once per week,0.26904,72,279,0.21691,0.32117
1992,30-45 y.,First Stage of Tertiary Education,Seldom,0.25594,80,279,0.20464,0.30724
1992,30-45 y.,First Stage of Tertiary Education,Never,0.32345,127,279,0.26846,0.37844
1992,30-45 y.,Second Stage of Tertiary Education,At least once per week,0.34909,232,825,0.31654,0.38163
1992,30-45 y.,Second Stage of Tertiary Education,At least once per month,0.10377,61,825,0.08295,0.12459
1992,30-45 y.,Second Stage of Tertiary Education,Seldom,0.25572,224,825,0.22593,0.28550
1992,30-45 y.,Second Stage of Tertiary Education,Never,0.28858,308,825,0.25764,0.31952
1992,46-65 y.,Primary Level,Never,0.91030,250,250,0.87480,0.94579
1992,46-65 y.,Lower Secondary Level,At least once per week,0.10179,82,834,0.08126,0.12232
1992,46-65 y.,Lower Secondary Level,Seldom,0.07238,53,834,0.05478,0.08998
1992,46-65 y.,Lower Secondary Level,Never,0.76254,699,834,0.73364,0.79144
1992,46-65 y.,Upper Secondary Level,At least once per week,0.16813,283,1918,0.15139,0.18487
1992,46-65 y.,Upper Secondary Level,At least once per month,0.04410,73,1918,0.03491,0.05329
1992,46-65 y.,Upper Secondary Level,Seldom,0.11884,212,1918,0.10436,0.13333
1992,46-65 y.,Upper Secondary Level,Never,0.63255,1350,1918,0.61097,0.65414
1992,46-65 y.,Post-secondary Non-tertiary Level,Never,0.59424,39,39,0.43811,0.75037
1992,46-65 y.,First Stage of Tertiary Education,At least once per week,0.22120,50,242,0.16880,0.27361
1992,46-65 y.,First Stage of Tertiary Education,Seldom,0.19027,48,242,0.14071,0.23983
1992,46-65 y.,First Stage of Tertiary Education,Never,0.52152,144,242,0.45845,0.58459
1992,46-65 y.,Second Stage of Tertiary Education,At least once per week,0.26573,133,516,0.22758,0.30388
1992,46-65 y.,Second Stage of Tertiary Education,Seldom,0.15803,100,516,0.12653,0.18954
1992,46-65 y.,Second Stage of Tertiary Education,Never,0.50750,283,516,0.46432,0.55067
1992,66 and older,Lower Secondary Level,At least once per week,0.07539,31,449,0.05094,0.09984
1992,66 and older,Lower Secondary Level,Never,0.86779,418,449,0.83642,0.89915
1992,66 and older,Upper Secondary Level,At least once per week,0.09449,66,656,0.07209,0.11689
1992,66 and older,Upper Secondary Level,Never,0.80860,590,656,0.77848,0.83873
1992,66 and older,First Stage of Tertiary Education,Never,0.78875,77,77,0.69697,0.88052
1992,66 and older,Second Stage of Tertiary Education,Never,0.71320,78,78,0.61218,0.81422
1994,17-29 y.,Pre-primary Level,At least once per week,0.62452,131,217,0.55994,0.68910
1994,17-29 y.,Pre-primary Level,Seldom,0.16370,48,217,0.11435,0.21304
1994,17-29 y.,Pre-primary Level,Never,0.12679,38,217,0.08242,0.17117
1994,17-29 y.,Primary Level,Never,0.60260,60,60,0.47773,0.72747
1994,17-29 y.,Lower Secondary Level,At least once per week,0.34089,230,756,0.30707,0.37470
1994,17-29 y.,Lower Secondary Level,At least once per month,0.10640,87,756,0.08440,0.12839
1994,17-29 y.,Lower Secondary Level,Seldom,0.22751,183,756,0.19760,0.25741
1994,17-29 y.,Lower Secondary Level,Never,0.30404,256,756,0.27123,0.33685
1994,17-29 y.,Upper Secondary Level,At least once per week,0.35029,531,1641,0.32720,0.37338
1994,17-29 y.,Upper Secondary Level,At least once per month,0.09364,154,1641,0.07954,0.10774
1994,17-29 y.,Upper Secondary Level,Seldom,0.23624,411,1641,0.21568,0.25680
1994,17-29 y.,Upper Secondary Level,Never,0.31236,545,1641,0.28992,0.33479
1994,17-29 y.,Post-secondary Non-tertiary Level,At least once per week,0.48362,78,159,0.40569,0.56154
1994,17-29 y.,Post-secondary Non-tertiary Level,Seldom,0.25380,42,159,0.18594,0.32166
1994,17-29 y.,Post-secondary Non-tertiary Level,Never,0.19851,39,159,0.13632,0.26071
1994,17-29 y.,First Stage of Tertiary Education,At least once per week,0.40681,39,71,0.29173,0.52189
1994,17-29 y.,First Stage of Tertiary Education,Seldom,0.28736,32,71,0.18135,0.39338
1994,17-29 y.,Second Stage of Tertiary Education,At least once per week,0.43774,63,144,0.35642,0.51905
1994,17-29 y.,Second Stage of Tertiary Education,Seldom,0.21925,40,144,0.15143,0.28706
1994,17-29 y.,Second Stage of Tertiary Education,Never,0.21316,41,144,0.14604,0.28029
1994,30-45 y.,Primary Level,Never,0.83161,125,125,0.76575,0.89748
1994,30-45 y.,Lower Secondary Level,At least once per week,0.13742,50,413,0.10417,0.17066
1994,30-45 y.,Lower Secondary Level,Seldom,0.23256,80,413,0.19176,0.27335
1994,30-45 y.,Lower Secondary Level,Never,0.56167,283,413,0.51376,0.60959
1994,30-45 y.,Upper Secondary Level,At least once per week,0.22402,444,2211,0.20664,0.24140
1994,30-45 y.,Upper Secondary Level,At least once per month,0.06050,128,2211,0.05056,0.07044
1994,30-45 y.,Upper Secondary Level,Seldom,0.26021,521,2211,0.24191,0.27850
1994,30-45 y.,Upper Secondary Level,Never,0.44851,1118,2211,0.42777,0.46925
1994,30-45 y.,Post-secondary Non-tertiary Level,At least once per week,0.39529,47,136,0.31282,0.47776
1994,30-45 y.,Post-secondary Non-tertiary Level,Seldom,0.23486,31,136,0.16335,0.30637
1994,30-45 y.,Post-secondary Non-tertiary Level,Never,0.26479,58,136,0.19036,0.33922
1994,30-45 y.,First Stage of Tertiary Education,At least once per week,0.26077,79,278,0.20906,0.31247
1994,30-45 y.,First Stage of Tertiary Education,Seldom,0.30804,84,278,0.25367,0.36241
1994,30-45 y.,First Stage of Tertiary Education,Never,0.31718,115,278,0.26237,0.37198
1994,30-45 y.,Second Stage of Tertiary Education,At least once per week,0.37750,237,804,0.34397,0.41103
1994,30-45 y.,Second Stage of Tertiary Education,At least once per month,0.10544,76,804,0.08420,0.12668
1994,30-45 y.,Second Stage of Tertiary Education,Seldom,0.22033,194,804,0.19166,0.24899
1994,30-45 y.,Second Stage of Tertiary Education,Never,0.28822,297,804,0.25689,0.31954
1994,46-65 y.,Primary Level,Never,0.89105,236,236,0.85121,0.93089
1994,46-65 y.,Lower Secondary Level,At least once per week,0.10824,71,764,0.08619,0.13028
1994,46-65 y.,Lower Secondary Level,Seldom,0.07574,66,764,0.05696,0.09451
1994,46-65 y.,Lower Secondary Level,Never,0.73988,627,764,0.70875,0.77101
