year,quintil_oecd,pli0092_h,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1986,3rd Quintile,At least once per month,0.04389,113,2087,0.03510,0.05268
1986,3rd Quintile,Seldom,0.10738,261,2087,0.09409,0.12066
1986,3rd Quintile,Never,0.46261,1191,2087,0.44122,0.48401
1986,4th Quintile,At least once per week,0.25483,621,2189,0.23657,0.27309
1986,4th Quintile,At least once per month,0.05059,126,2189,0.04140,0.05977
1986,4th Quintile,Seldom,0.11488,292,2189,0.10152,0.12824
1986,4th Quintile,Never,0.44534,1150,2189,0.42451,0.46616
1986,5th Quintile,At least once per week,0.27906,649,2072,0.25974,0.29838
1986,5th Quintile,At least once per month,0.06239,138,2072,0.05197,0.07280
1986,5th Quintile,Seldom,0.12629,304,2072,0.11199,0.14060
1986,5th Quintile,Never,0.42295,981,2072,0.40168,0.44423
1988,1st Quintile,At least once per week,0.11974,316,1946,0.10531,0.13417
1988,1st Quintile,At least once per month,0.02667,79,1946,0.01951,0.03384
1988,1st Quintile,Seldom,0.08135,208,1946,0.06920,0.09350
1988,1st Quintile,Never,0.54066,1343,1946,0.51851,0.56280
1988,2nd Quintile,At least once per week,0.16849,412,1966,0.15194,0.18504
1988,2nd Quintile,At least once per month,0.03826,96,1966,0.02978,0.04675
1988,2nd Quintile,Seldom,0.08539,230,1966,0.07303,0.09774
1988,2nd Quintile,Never,0.48589,1228,1966,0.46379,0.50799
1988,3rd Quintile,At least once per week,0.19906,482,1979,0.18146,0.21666
1988,3rd Quintile,At least once per month,0.04648,102,1979,0.03720,0.05575
1988,3rd Quintile,Seldom,0.11837,288,1979,0.10413,0.13260
1988,3rd Quintile,Never,0.45344,1107,1979,0.43150,0.47538
1988,4th Quintile,At least once per week,0.23717,548,2052,0.21876,0.25558
1988,4th Quintile,At least once per month,0.04971,118,2052,0.04030,0.05911
1988,4th Quintile,Seldom,0.12929,300,2052,0.11477,0.14381
1988,4th Quintile,Never,0.44509,1086,2052,0.42359,0.46660
1988,5th Quintile,At least once per week,0.31004,657,1920,0.28935,0.33074
1988,5th Quintile,At least once per month,0.05834,124,1920,0.04785,0.06882
1988,5th Quintile,Seldom,0.14613,305,1920,0.13033,0.16194
1988,5th Quintile,Never,0.38714,834,1920,0.36535,0.40893
1990,1st Quintile,At least once per week,0.12387,299,1869,0.10893,0.13881
1990,1st Quintile,At least once per month,0.04611,116,1869,0.03660,0.05562
1990,1st Quintile,Seldom,0.12288,276,1869,0.10799,0.13777
1990,1st Quintile,Never,0.47755,1178,1869,0.45490,0.50020
1990,2nd Quintile,At least once per week,0.21337,493,1880,0.19484,0.23189
1990,2nd Quintile,At least once per month,0.05435,136,1880,0.04410,0.06460
1990,2nd Quintile,Seldom,0.14816,359,1880,0.13210,0.16423
1990,2nd Quintile,Never,0.36011,892,1880,0.33841,0.38182
1990,3rd Quintile,At least once per week,0.24337,536,1902,0.22408,0.26266
1990,3rd Quintile,At least once per month,0.07055,165,1902,0.05904,0.08206
1990,3rd Quintile,Seldom,0.15132,347,1902,0.13521,0.16743
1990,3rd Quintile,Never,0.35040,854,1902,0.32896,0.37185
1990,4th Quintile,At least once per week,0.27248,568,1928,0.25260,0.29235
1990,4th Quintile,At least once per month,0.08985,191,1928,0.07708,0.10261
1990,4th Quintile,Seldom,0.20318,424,1928,0.18521,0.22114
1990,4th Quintile,Never,0.31910,745,1928,0.29829,0.33991
1990,5th Quintile,At least once per week,0.34734,695,1818,0.32545,0.36923
1990,5th Quintile,At least once per month,0.10129,194,1818,0.08742,0.11517
1990,5th Quintile,Seldom,0.19454,382,1818,0.17633,0.21274
1990,5th Quintile,Never,0.25477,547,1818,0.23474,0.27481
1992,1st Quintile,At least once per week,0.09040,323,2728,0.07964,0.10116
1992,1st Quintile,At least once per month,0.02462,96,2728,0.01880,0.03044
1992,1st Quintile,Seldom,0.08345,342,2728,0.07307,0.09383
1992,1st Quintile,Never,0.57398,1967,2728,0.55542,0.59254
1992,2nd Quintile,At least once per week,0.12260,448,2790,0.11043,0.13477
1992,2nd Quintile,At least once per month,0.04093,151,2790,0.03358,0.04828
1992,2nd Quintile,Seldom,0.11120,458,2790,0.09953,0.12287
1992,2nd Quintile,Never,0.46970,1733,2790,0.45118,0.48822
1992,3rd Quintile,At least once per week,0.17822,569,2615,0.16355,0.19290
1992,3rd Quintile,At least once per month,0.05263,151,2615,0.04407,0.06119
1992,3rd Quintile,Seldom,0.13763,480,2615,0.12442,0.15084
1992,3rd Quintile,Never,0.41586,1415,2615,0.39696,0.43475
1992,4th Quintile,At least once per week,0.22578,662,2586,0.20966,0.24190
1992,4th Quintile,At least once per month,0.06084,179,2586,0.05163,0.07006
1992,4th Quintile,Seldom,0.14148,448,2586,0.12805,0.15492
1992,4th Quintile,Never,0.41814,1297,2586,0.39912,0.43715
1992,5th Quintile,At least once per week,0.30553,782,2348,0.28689,0.32416
1992,5th Quintile,At least once per month,0.06756,185,2348,0.05740,0.07771
1992,5th Quintile,Seldom,0.16759,454,2348,0.15248,0.18270
1992,5th Quintile,Never,0.33951,927,2348,0.32036,0.35867
1994,1st Quintile,At least once per week,0.09478,298,2457,0.08320,0.10637
1994,1st Quintile,At least once per month,0.02419,94,2457,0.01811,0.03027
1994,1st Quintile,Seldom,0.09012,333,2457,0.07879,0.10144
1994,1st Quintile,Never,0.54161,1732,2457,0.52191,0.56132
1994,2nd Quintile,At least once per week,0.12196,416,2660,0.10952,0.13440
1994,2nd Quintile,At least once per month,0.03903,149,2660,0.03167,0.04639
1994,2nd Quintile,Seldom,0.11706,437,2660,0.10484,0.12928
1994,2nd Quintile,Never,0.48309,1658,2660,0.46410,0.50209
1994,3rd Quintile,At least once per week,0.17343,552,2654,0.15903,0.18784
1994,3rd Quintile,At least once per month,0.03816,132,2654,0.03087,0.04545
1994,3rd Quintile,Seldom,0.14737,525,2654,0.13388,0.16086
1994,3rd Quintile,Never,0.42784,1445,2654,0.40901,0.44666
1994,4th Quintile,At least once per week,0.22195,616,2513,0.20570,0.23820
1994,4th Quintile,At least once per month,0.06821,195,2513,0.05835,0.07807
1994,4th Quintile,Seldom,0.16443,497,2513,0.14993,0.17893
1994,4th Quintile,Never,0.38575,1205,2513,0.36671,0.40478
1994,5th Quintile,At least once per week,0.30013,766,2371,0.28168,0.31858
1994,5th Quintile,At least once per month,0.07062,203,2371,0.06030,0.08093
1994,5th Quintile,Seldom,0.17671,482,2371,0.16135,0.19206
1994,5th Quintile,Never,0.33473,920,2371,0.31574,0.35373
1995,1st Quintile,At least once per week,0.13802,444,2514,0.12454,0.15151
1995,1st Quintile,At least once per month,0.03426,122,2514,0.02715,0.04138
1995,1st Quintile,Seldom,0.13197,471,2514,0.11874,0.14520
1995,1st Quintile,Never,0.43216,1477,2514,0.41279,0.45152
1995,2nd Quintile,At least once per week,0.17584,630,2846,0.16185,0.18983
1995,2nd Quintile,At least once per month,0.05418,200,2846,0.04586,0.06250
1995,2nd Quintile,Seldom,0.14766,570,2846,0.13462,0.16070
1995,2nd Quintile,Never,0.40374,1446,2846,0.38571,0.42177
1995,3rd Quintile,At least once per week,0.20889,695,2699,0.19355,0.22423
1995,3rd Quintile,At least once per month,0.04384,155,2699,0.03612,0.05157
1995,3rd Quintile,Seldom,0.18389,668,2699,0.16928,0.19851
1995,3rd Quintile,Never,0.36787,1181,2699,0.34967,0.38606
1995,4th Quintile,At least once per week,0.26704,781,2657,0.25021,0.28386
1995,4th Quintile,At least once per month,0.07650,237,2657,0.06639,0.08661
1995,4th Quintile,Seldom,0.19074,640,2657,0.17579,0.20568
1995,4th Quintile,Never,0.32142,999,2657,0.30366,0.33918
1995,5th Quintile,At least once per week,0.34987,918,2463,0.33103,0.36871
1995,5th Quintile,At least once per month,0.08544,241,2463,0.07440,0.09648
1995,5th Quintile,Seldom,0.20469,579,2463,0.18876,0.22063
1995,5th Quintile,Never,0.24975,725,2463,0.23265,0.26685
1996,1st Quintile,At least once per week,0.12050,364,2519,0.10778,0.13321
1996,1st Quintile,At least once per month,0.04117,144,2519,0.03341,0.04894
1996,1st Quintile,Seldom,0.12309,443,2519,0.11025,0.13592
1996,1st Quintile,Never,0.46891,1568,2519,0.44942,0.48841
1996,2nd Quintile,At least once per week,0.14396,456,2704,0.13073,0.15720
1996,2nd Quintile,At least once per month,0.05153,186,2704,0.04319,0.05986
1996,2nd Quintile,Seldom,0.13504,530,2704,0.12216,0.14793
1996,2nd Quintile,Never,0.42892,1532,2704,0.41026,0.44758
1996,3rd Quintile,At least once per week,0.19378,578,2646,0.17872,0.20884
1996,3rd Quintile,At least once per month,0.04646,158,2646,0.03843,0.05448
1996,3rd Quintile,Seldom,0.15806,560,2646,0.14416,0.17197
1996,3rd Quintile,Never,0.42471,1350,2646,0.40587,0.44355
1996,4th Quintile,At least once per week,0.21637,671,2687,0.20080,0.23194
1996,4th Quintile,At least once per month,0.06567,215,2687,0.05630,0.07503
1996,4th Quintile,Seldom,0.19118,630,2687,0.17630,0.20605
1996,4th Quintile,Never,0.36829,1171,2687,0.35005,0.38653
1996,5th Quintile,At least once per week,0.31370,807,2382,0.29506,0.33234
1996,5th Quintile,At least once per month,0.07738,213,2382,0.06664,0.08811
1996,5th Quintile,Seldom,0.19568,529,2382,0.17974,0.21161
1996,5th Quintile,Never,0.30076,833,2382,0.28234,0.31918
1997,1st Quintile,At least once per week,0.12350,350,2343,0.11017,0.13682
1997,1st Quintile,At least once per month,0.03012,106,2343,0.02320,0.03704
1997,1st Quintile,Seldom,0.11017,376,2343,0.09749,0.12285
1997,1st Quintile,Never,0.48104,1511,2343,0.46081,0.50128
1997,2nd Quintile,At least once per week,0.14354,483,2743,0.13042,0.15666
1997,2nd Quintile,At least once per month,0.03592,140,2743,0.02896,0.04289
1997,2nd Quintile,Seldom,0.13988,530,2743,0.12689,0.15286
1997,2nd Quintile,Never,0.45384,1590,2743,0.43520,0.47247
1997,3rd Quintile,At least once per week,0.18495,563,2534,0.16983,0.20007
1997,3rd Quintile,At least once per month,0.04157,150,2534,0.03379,0.04934
1997,3rd Quintile,Seldom,0.15623,516,2534,0.14209,0.17037
1997,3rd Quintile,Never,0.41187,1305,2534,0.39270,0.43104
1997,4th Quintile,At least once per week,0.24838,727,2641,0.23189,0.26486
1997,4th Quintile,At least once per month,0.06125,183,2641,0.05210,0.07039
1997,4th Quintile,Seldom,0.16575,544,2641,0.15156,0.17993
1997,4th Quintile,Never,0.37356,1187,2641,0.35510,0.39201
1997,5th Quintile,At least once per week,0.31594,835,2427,0.29744,0.33444
1997,5th Quintile,At least once per month,0.06259,177,2427,0.05295,0.07222
1997,5th Quintile,Seldom,0.17610,507,2427,0.16094,0.19126
1997,5th Quintile,Never,0.33367,908,2427,0.31491,0.35244
1998,1st Quintile,At least once per week,0.15112,442,2315,0.13653,0.16572
1998,1st Quintile,At least once per month,0.03424,118,2315,0.02683,0.04165
1998,1st Quintile,Seldom,0.13361,459,2315,0.11975,0.14747
1998,1st Quintile,Never,0.42954,1296,2315,0.40937,0.44971
1998,2nd Quintile,At least once per week,0.17242,553,2549,0.15776,0.18709
1998,2nd Quintile,At least once per month,0.04640,168,2549,0.03823,0.05457
1998,2nd Quintile,Seldom,0.18117,616,2549,0.16622,0.19613
1998,2nd Quintile,Never,0.37100,1212,2549,0.35225,0.38976
1998,3rd Quintile,At least once per week,0.22468,641,2515,0.20836,0.24099
1998,3rd Quintile,At least once per month,0.05731,190,2515,0.04822,0.06639
1998,3rd Quintile,Seldom,0.17426,602,2515,0.15943,0.18909
1998,3rd Quintile,Never,0.35848,1082,2515,0.33973,0.37722
1998,4th Quintile,At least once per week,0.27386,805,2575,0.25663,0.29109
1998,4th Quintile,At least once per month,0.08083,232,2575,0.07030,0.09136
1998,4th Quintile,Seldom,0.20497,648,2575,0.18938,0.22057
1998,4th Quintile,Never,0.30184,890,2575,0.28410,0.31957
1998,5th Quintile,At least once per week,0.34892,874,2263,0.32928,0.36856
1998,5th Quintile,At least once per month,0.09574,246,2263,0.08362,0.10787
1998,5th Quintile,Seldom,0.20248,534,2263,0.18592,0.21904
1998,5th Quintile,Never,0.23569,609,2263,0.21820,0.25318
1999,1st Quintile,At least once per week,0.13223,423,2556,0.11909,0.14536
1999,1st Quintile,At least once per month,0.03736,131,2556,0.03001,0.04472
1999,1st Quintile,Seldom,0.11515,427,2556,0.10278,0.12753
1999,1st Quintile,Never,0.46664,1575,2556,0.44730,0.48599
1999,2nd Quintile,At least once per week,0.15609,530,2851,0.14276,0.16941
1999,2nd Quintile,At least once per month,0.04402,160,2851,0.03649,0.05155
1999,2nd Quintile,Seldom,0.14940,624,2851,0.13631,0.16249
1999,2nd Quintile,Never,0.44095,1537,2851,0.42272,0.45917
1999,3rd Quintile,At least once per week,0.17829,600,2795,0.16410,0.19248
1999,3rd Quintile,At least once per month,0.05045,183,2795,0.04234,0.05857
1999,3rd Quintile,Seldom,0.15570,562,2795,0.14225,0.16914
1999,3rd Quintile,Never,0.42059,1450,2795,0.40228,0.43889
1999,4th Quintile,At least once per week,0.25823,780,2750,0.24186,0.27459
1999,4th Quintile,At least once per month,0.06463,231,2750,0.05543,0.07382
1999,4th Quintile,Seldom,0.17784,606,2750,0.16354,0.19213
1999,4th Quintile,Never,0.35084,1133,2750,0.33300,0.36868
1999,5th Quintile,At least once per week,0.32421,937,2584,0.30616,0.34227
1999,5th Quintile,At least once per month,0.06786,214,2584,0.05816,0.07756
1999,5th Quintile,Seldom,0.18000,556,2584,0.16518,0.19482
1999,5th Quintile,Never,0.31533,877,2584,0.29741,0.33325
2001,1st Quintile,At least once per week,0.13328,658,3831,0.12251,0.14404
2001,1st Quintile,At least once per month,0.03648,172,3831,0.03054,0.04241
2001,1st Quintile,Seldom,0.09111,502,3831,0.08199,0.10022
2001,1st Quintile,Never,0.50285,2499,3831,0.48702,0.51869
2001,2nd Quintile,At least once per week,0.16963,897,4339,0.15846,0.18079
2001,2nd Quintile,At least once per month,0.03921,214,4339,0.03344,0.04499
2001,2nd Quintile,Seldom,0.11725,700,4339,0.10768,0.12683
2001,2nd Quintile,Never,0.45490,2528,4339,0.44008,0.46972
2001,3rd Quintile,At least once per week,0.20319,1123,4498,0.19143,0.21496
2001,3rd Quintile,At least once per month,0.05142,286,4498,0.04497,0.05788
2001,3rd Quintile,Seldom,0.14247,848,4498,0.13225,0.15269
2001,3rd Quintile,Never,0.42026,2241,4498,0.40583,0.43469
2001,4th Quintile,At least once per week,0.27332,1457,4570,0.26039,0.28624
2001,4th Quintile,At least once per month,0.06234,344,4570,0.05533,0.06935
2001,4th Quintile,Seldom,0.15124,817,4570,0.14085,0.16163
2001,4th Quintile,Never,0.36648,1952,4570,0.35251,0.38046
2001,5th Quintile,At least once per week,0.33455,1718,4482,0.32074,0.34837
2001,5th Quintile,At least once per month,0.06420,346,4482,0.05702,0.07137
2001,5th Quintile,Seldom,0.15431,808,4482,0.14373,0.16489
2001,5th Quintile,Never,0.33025,1610,4482,0.31648,0.34402
2003,1st Quintile,At least once per week,0.16839,721,3371,0.15576,0.18102
2003,1st Quintile,At least once per month,0.04216,185,3371,0.03537,0.04894
2003,1st Quintile,Seldom,0.13033,580,3371,0.11896,0.14169
2003,1st Quintile,Never,0.44182,1885,3371,0.42506,0.45859
2003,2nd Quintile,At least once per week,0.20828,967,3845,0.19545,0.22112
2003,2nd Quintile,At least once per month,0.04410,220,3845,0.03761,0.05059
2003,2nd Quintile,Seldom,0.14147,727,3845,0.13045,0.15249
2003,2nd Quintile,Never,0.39761,1931,3845,0.38213,0.41308
2003,3rd Quintile,At least once per week,0.24825,1273,4105,0.23504,0.26147
2003,3rd Quintile,At least once per month,0.06630,345,4105,0.05869,0.07392
2003,3rd Quintile,Seldom,0.16713,841,4105,0.15572,0.17855
2003,3rd Quintile,Never,0.33309,1646,4105,0.31867,0.34751
2003,4th Quintile,At least once per week,0.34271,1762,4404,0.32869,0.35673
2003,4th Quintile,At least once per month,0.07243,381,4404,0.06477,0.08008
2003,4th Quintile,Seldom,0.17129,933,4404,0.16017,0.18242
2003,4th Quintile,Never,0.26782,1328,4404,0.25474,0.28090
2003,5th Quintile,At least once per week,0.40672,3104,6300,0.39459,0.41885
2003,5th Quintile,At least once per month,0.08591,594,6300,0.07899,0.09283
2003,5th Quintile,Seldom,0.17081,1184,6300,0.16151,0.18010
2003,5th Quintile,Never,0.22715,1418,6300,0.21680,0.23749
2005,1st Quintile,At least once per week,0.15260,622,3131,0.14000,0.16520
2005,1st Quintile,At least once per month,0.05363,201,3131,0.04573,0.06152
2005,1st Quintile,Seldom,0.14430,567,3131,0.13199,0.15661
2005,1st Quintile,Never,0.43555,1741,3131,0.41818,0.45292
2005,2nd Quintile,At least once per week,0.18524,822,3660,0.17266,0.19783
2005,2nd Quintile,At least once per month,0.04874,229,3660,0.04176,0.05571
2005,2nd Quintile,Seldom,0.14458,660,3660,0.13318,0.15597
2005,2nd Quintile,Never,0.43480,1949,3660,0.41874,0.45086
2005,3rd Quintile,At least once per week,0.24195,1052,3717,0.22818,0.25572
2005,3rd Quintile,At least once per month,0.06779,294,3717,0.05971,0.07587
2005,3rd Quintile,Seldom,0.15356,730,3717,0.14196,0.16515
2005,3rd Quintile,Never,0.35828,1641,3717,0.34286,0.37370
2005,4th Quintile,At least once per week,0.29683,1507,4175,0.28297,0.31069
2005,4th Quintile,At least once per month,0.07106,338,4175,0.06327,0.07886
2005,4th Quintile,Seldom,0.17111,860,4175,0.15969,0.18254
2005,4th Quintile,Never,0.31493,1470,4175,0.30084,0.32902
2005,5th Quintile,At least once per week,0.39768,2747,5873,0.38516,0.41020
2005,5th Quintile,At least once per month,0.09023,556,5873,0.08290,0.09756
2005,5th Quintile,Seldom,0.15268,1048,5873,0.14348,0.16188
2005,5th Quintile,Never,0.25544,1522,5873,0.24429,0.26660
2007,1st Quintile,At least once per week,0.16874,663,3154,0.15567,0.18181
2007,1st Quintile,At least once per month,0.04463,178,3154,0.03743,0.05184
2007,1st Quintile,Seldom,0.14247,529,3154,0.13027,0.15467
2007,1st Quintile,Never,0.44055,1784,3154,0.42322,0.45788
2007,2nd Quintile,At least once per week,0.20285,859,3532,0.18958,0.21611
2007,2nd Quintile,At least once per month,0.05190,247,3532,0.04459,0.05922
2007,2nd Quintile,Seldom,0.13251,602,3532,0.12133,0.14370
2007,2nd Quintile,Never,0.39601,1824,3532,0.37988,0.41214
2007,3rd Quintile,At least once per week,0.26174,1200,3830,0.24781,0.27566
2007,3rd Quintile,At least once per month,0.05839,266,3830,0.05096,0.06582
2007,3rd Quintile,Seldom,0.14356,696,3830,0.13245,0.15467
2007,3rd Quintile,Never,0.35897,1668,3830,0.34378,0.37416
2007,4th Quintile,At least once per week,0.32472,1662,4299,0.31073,0.33872
2007,4th Quintile,At least once per month,0.06361,347,4299,0.05632,0.07091
2007,4th Quintile,Seldom,0.15921,838,4299,0.14827,0.17015
2007,4th Quintile,Never,0.29904,1452,4299,0.28535,0.31273
2007,5th Quintile,At least once per week,0.42195,2731,5572,0.40898,0.43492
2007,5th Quintile,At least once per month,0.07517,459,5572,0.06825,0.08210
2007,5th Quintile,Seldom,0.15983,963,5572,0.15020,0.16945
2007,5th Quintile,Never,0.23470,1419,5572,0.22357,0.24583
2008,1st Quintile,At least once per week,0.20619,764,2998,0.19171,0.22068
2008,1st Quintile,At least once per month,0.04536,172,2998,0.03791,0.05281
2008,1st Quintile,Seldom,0.12839,473,2998,0.11642,0.14037
2008,1st Quintile,Never,0.41430,1589,2998,0.39666,0.43193
2008,2nd Quintile,At least once per week,0.24184,988,3338,0.22731,0.25637
2008,2nd Quintile,At least once per month,0.05796,230,3338,0.05003,0.06589
2008,2nd Quintile,Seldom,0.15704,662,3338,0.14470,0.16939
2008,2nd Quintile,Never,0.34944,1458,3338,0.33326,0.36562
2008,3rd Quintile,At least once per week,0.30826,1401,3744,0.29347,0.32305
2008,3rd Quintile,At least once per month,0.06645,282,3744,0.05847,0.07443
2008,3rd Quintile,Seldom,0.17364,819,3744,0.16151,0.18578
2008,3rd Quintile,Never,0.27593,1242,3744,0.26161,0.29025
2008,4th Quintile,At least once per week,0.37989,1727,3911,0.36467,0.39510
2008,4th Quintile,At least once per month,0.06828,322,3911,0.06037,0.07619
2008,4th Quintile,Seldom,0.17664,792,3911,0.16468,0.18859
2008,4th Quintile,Never,0.22854,1070,3911,0.21538,0.24170
2008,5th Quintile,At least once per week,0.48410,2886,5217,0.47054,0.49766
2008,5th Quintile,At least once per month,0.08391,473,5217,0.07638,0.09143
2008,5th Quintile,Seldom,0.15498,898,5217,0.14516,0.16480
2008,5th Quintile,Never,0.16845,960,5217,0.15829,0.17861
2009,1st Quintile,At least once per week,0.17566,592,2857,0.16171,0.18962
2009,1st Quintile,At least once per month,0.04461,174,2857,0.03703,0.05218
2009,1st Quintile,Seldom,0.13650,456,2857,0.12391,0.14909
2009,1st Quintile,Never,0.44986,1635,2857,0.43161,0.46810
2009,2nd Quintile,At least once per week,0.21334,783,3147,0.19903,0.22766
2009,2nd Quintile,At least once per month,0.06184,209,3147,0.05342,0.07025
2009,2nd Quintile,Seldom,0.13298,562,3147,0.12112,0.14485
2009,2nd Quintile,Never,0.39327,1593,3147,0.37620,0.41034
2009,3rd Quintile,At least once per week,0.31326,1233,3411,0.29769,0.32883
2009,3rd Quintile,At least once per month,0.05857,231,3411,0.05069,0.06646
2009,3rd Quintile,Seldom,0.13991,608,3411,0.12826,0.15155
2009,3rd Quintile,Never,0.32311,1339,3411,0.30742,0.33881
2009,4th Quintile,At least once per week,0.35222,1506,3720,0.33687,0.36758
2009,4th Quintile,At least once per month,0.07574,319,3720,0.06724,0.08425
2009,4th Quintile,Seldom,0.18195,769,3720,0.16955,0.19435
2009,4th Quintile,Never,0.24098,1126,3720,0.22724,0.25473
2009,5th Quintile,At least once per week,0.43390,2399,4779,0.41985,0.44795
2009,5th Quintile,At least once per month,0.08081,397,4779,0.07308,0.08854
2009,5th Quintile,Seldom,0.15489,811,4779,0.14463,0.16515
2009,5th Quintile,Never,0.22315,1172,4779,0.21134,0.23496
2011,1st Quintile,At least once per week,0.17432,957,4503,0.16324,0.18541
2011,1st Quintile,At least once per month,0.04066,214,4503,0.03489,0.04643
2011,1st Quintile,Seldom,0.11757,677,4503,0.10816,0.12698
2011,1st Quintile,Never,0.47828,2655,4503,0.46369,0.49288
2011,2nd Quintile,At least once per week,0.21909,1236,4410,0.20688,0.23130
2011,2nd Quintile,At least once per month,0.04482,267,4410,0.03871,0.05093
2011,2nd Quintile,Seldom,0.14332,787,4410,0.13298,0.15367
2011,2nd Quintile,Never,0.40201,2120,4410,0.38754,0.41648
2011,3rd Quintile,At least once per week,0.30209,1465,4079,0.28800,0.31618
2011,3rd Quintile,At least once per month,0.05989,275,4079,0.05261,0.06718
2011,3rd Quintile,Seldom,0.15562,788,4079,0.14449,0.16674
2011,3rd Quintile,Never,0.31485,1551,4079,0.30059,0.32910
2011,4th Quintile,At least once per week,0.36160,1733,4018,0.34674,0.37646
2011,4th Quintile,At least once per month,0.06213,318,4018,0.05467,0.06960
2011,4th Quintile,Seldom,0.16577,774,4018,0.15427,0.17727
2011,4th Quintile,Never,0.25851,1193,4018,0.24497,0.27205
2011,5th Quintile,At least once per week,0.45007,2518,4774,0.43596,0.46419
2011,5th Quintile,At least once per month,0.08582,434,4774,0.07787,0.09377
2011,5th Quintile,Seldom,0.15555,815,4774,0.14527,0.16584
2011,5th Quintile,Never,0.19063,1007,4774,0.17949,0.20178
2013,1st Quintile,At least once per week,0.26174,1625,5108,0.24969,0.27380
2013,1st Quintile,At least once per month,0.03167,193,5108,0.02686,0.03647
2013,1st Quintile,Seldom,0.11596,729,5108,0.10718,0.12475
2013,1st Quintile,Never,0.38450,2561,5108,0.37115,0.39784
2013,2nd Quintile,At least once per week,0.33142,2076,5133,0.31854,0.34430
2013,2nd Quintile,At least once per month,0.03901,233,5133,0.03372,0.04431
2013,2nd Quintile,Seldom,0.11214,746,5133,0.10351,0.12078
2013,2nd Quintile,Never,0.33781,2078,5133,0.32487,0.35075
2013,3rd Quintile,At least once per week,0.38919,2360,4876,0.37550,0.40288
2013,3rd Quintile,At least once per month,0.04426,252,4876,0.03849,0.05003
2013,3rd Quintile,Seldom,0.12842,713,4876,0.11903,0.13782
2013,3rd Quintile,Never,0.27087,1551,4876,0.25840,0.28335
2013,4th Quintile,At least once per week,0.46157,2588,4843,0.44752,0.47561
2013,4th Quintile,At least once per month,0.05159,289,4843,0.04536,0.05782
2013,4th Quintile,Seldom,0.13251,764,4843,0.12296,0.14206
2013,4th Quintile,Never,0.21085,1202,4843,0.19936,0.22234
2013,5th Quintile,At least once per week,0.55110,3403,5419,0.53785,0.56434
2013,5th Quintile,At least once per month,0.04932,281,5419,0.04355,0.05508
2013,5th Quintile,Seldom,0.11181,701,5419,0.10342,0.12020
2013,5th Quintile,Never,0.17577,1034,5419,0.16563,0.18590
2015,1st Quintile,At least once per week,0.24509,1473,5034,0.23321,0.25697
2015,1st Quintile,At least once per month,0.04259,218,5034,0.03701,0.04817
2015,1st Quintile,Seldom,0.08562,557,5034,0.07789,0.09335
2015,1st Quintile,Never,0.42305,2786,5034,0.40940,0.43670
2015,2nd Quintile,At least once per week,0.27626,1801,5278,0.26420,0.28833
2015,2nd Quintile,At least once per month,0.03500,225,5278,0.03004,0.03996
2015,2nd Quintile,Seldom,0.10473,734,5278,0.09647,0.11299
2015,2nd Quintile,Never,0.40873,2518,5278,0.39547,0.42199
2015,3rd Quintile,At least once per week,0.34084,2044,4869,0.32753,0.35416
