year,quintil_oecd,regtyp,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1985,1st Quintile,Urban regions,688,7.650505736390929,7.302189485006791,7.998821987775066,0.8330000042915344,3.8329999446868896,11.763665826378029,0.0,28.159664559507767,3.833,3.249000072479248,4.748999834060669
1985,1st Quintile,Rural regions,213,7.364062678744134,6.783565080437831,7.944560277050438,0.9824328393776964,3.9677157293923466,11.176819103308121,0.0,26.468398499203758,4.0,2.75,5.5
1985,2nd Quintile,Urban regions,844,9.12786377570784,8.827518136448418,9.428209414967263,1.8329999446868896,5.833000183105469,13.916999816894531,0.0,32.042999625205994,5.833,4.749000549316406,6.833000183105469
1985,2nd Quintile,Rural regions,252,9.817230887834762,9.23764597873493,10.396815796934595,1.744084789617765,6.416999816894531,14.842811908206373,0.0,34.490902586089284,6.417,3.9169998168945312,7.586074638366699
1985,3rd Quintile,Urban regions,1050,9.651756796902808,9.387748858055986,9.91576473574963,2.4878971936719685,6.666999816894531,14.86501757477459,0.0,33.430698146428526,6.667,5.750999450683594,7.586074638366699
1985,3rd Quintile,Rural regions,278,10.218895229069586,9.682413025867472,10.7553774322717,2.5829999446868896,7.083000183105469,15.666999816894531,0.0,35.292999625205994,7.083,5.4118253707885735,8.583000183105469
1985,4th Quintile,Urban regions,1244,10.755263446880049,10.489530179732872,11.020996714027225,3.0829999446868896,7.666999816894531,15.303332161061354,0.0,33.63383048562305,7.667,6.664924812316894,8.416999816894531
1985,4th Quintile,Rural regions,269,11.78916528629877,11.191722787472846,12.386607785124694,3.6670000553131104,8.682817043015957,16.802636239438794,0.0,36.50609051562732,8.667,6.500999450683594,9.671174812316895
1985,5th Quintile,Urban regions,1278,12.48395216998976,12.204344148203022,12.763560191776497,4.0,9.916999816894531,18.91699981689453,0.0,41.29249954223633,9.917,8.916999816894531,10.916999816894531
1985,5th Quintile,Rural regions,313,14.598386931776785,14.003710684345137,15.193063179208433,5.166999816894531,12.068622763655975,23.61228997458794,0.0,44.917,12.083,9.6639253616333,14.583000183105469
1986,1st Quintile,Urban regions,584,7.3281744210444,6.980848716583588,7.675500125505212,0.75,2.9170000553131104,12.083000183105469,0.0,29.082500457763672,2.917,1.6670002937316895,3.751000165939331
1986,1st Quintile,Rural regions,156,7.087837159315357,6.446421049312648,7.7292532693180656,0.6669999957084656,3.5,10.77483125953435,0.0,25.936578155273175,3.5,-0.09135017395019762,4.91700005531311
1986,2nd Quintile,Urban regions,784,9.467906549149456,9.123229563789229,9.812583534509683,1.7165016913786282,5.833000183105469,13.583000183105469,0.0,31.382747920695728,5.833,4.999000549316406,6.585075187683105
