year,quintil_oecd,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1984,1st Quintile,939,8.16855,7.51445,8.82264,0.91700,4.00000,11.59383,0.0,27.60909,,,
1984,2nd Quintile,1247,9.59983,9.08449,10.11516,2.16700,6.62193,14.16700,0.0,32.16700,,,
1984,3rd Quintile,1430,9.96875,9.47795,10.45955,2.41700,6.66700,15.25000,0.0,34.49950,,,
1984,4th Quintile,1671,10.70271,10.24548,11.15993,3.33300,7.75000,15.08300,0.0,32.70800,,,
1984,5th Quintile,1789,12.59196,12.11443,13.06949,4.25000,10.08300,18.58300,0.0,40.08250,,,
1985,1st Quintile,903,7.37827,6.77631,7.98024,0.83300,3.75000,11.25000,0.0,26.87550,,,
1985,2nd Quintile,1093,9.23070,8.68826,9.77314,2.00000,6.08300,13.66700,0.0,31.16750,,,
1985,3rd Quintile,1328,10.04711,9.54179,10.55243,2.41700,6.91700,15.25000,0.0,34.49950,,,
1985,4th Quintile,1510,11.03741,10.53143,11.54339,3.08300,8.08300,15.77227,0.0,34.80617,,,
1985,5th Quintile,1595,12.76941,12.24767,13.29114,4.16700,10.25000,19.16700,0.0,41.66700,,,
1986,1st Quintile,742,7.06092,6.44187,7.67997,0.75000,2.88934,11.50000,0.0,27.62500,,,
1986,2nd Quintile,1043,9.41722,8.83761,9.99683,1.75000,6.00000,14.00000,0.0,32.37500,,,
1986,3rd Quintile,1272,10.30505,9.76645,10.84366,2.58300,6.98678,15.45888,0.0,34.77269,,,
1986,4th Quintile,1499,10.87326,10.39347,11.35306,3.25000,8.00000,15.91700,0.0,34.91750,,,
1986,5th Quintile,1523,12.64599,12.11643,13.17556,4.16700,9.75000,18.66527,0.0,40.41266,,,
1987,1st Quintile,716,7.82560,7.11565,8.53555,0.91700,3.58300,12.10212,0.0,28.87979,,,
1987,2nd Quintile,1075,9.24991,8.68583,9.81400,1.75000,6.08300,14.06096,0.0,32.52740,,,
