year,migback,quintil_oecd,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence,n
1986,direkter Migrationshintergrund,1. Quintil,1.5753604153784209,1.5103584273552424,1.6403624034015993,0.0,0.0,2.0,0.0,5.0,0.0,0.0,0.0,1763.0
1986,direkter Migrationshintergrund,2. Quintil,0.8523304188135573,0.7876256102926772,0.9170352273344374,0.0,0.0,1.0,0.0,2.5,0.0,0.0,0.0,688.0
1986,direkter Migrationshintergrund,3. Quintil,0.5530495451131711,0.45309309255798114,0.653005997668361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,238.0
1986,direkter Migrationshintergrund,4. Quintil,0.08829738182244264,0.0018673411961736969,0.1747274224487116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0
1986,direkter Migrationshintergrund,5. Quintil,,,,,,,,,,,,
1986,indirekter Migrationshintergrund,-6,,,,,,,,,,,,
1986,indirekter Migrationshintergrund,1. Quintil,0.6512635754629101,0.46763682593026257,0.8348903249955577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0
1986,indirekter Migrationshintergrund,2. Quintil,1.2653568538176114,0.711414262034576,1.8192994456006468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0
1986,indirekter Migrationshintergrund,3. Quintil,,,,,,,,,,,,
1986,indirekter Migrationshintergrund,4. Quintil,,,,,,,,,,,,
1986,indirekter Migrationshintergrund,5. Quintil,,,,,,,,,,,,
1987,kein Migrationshintergrund,-6,,,,,,,,,,,,
1987,kein Migrationshintergrund,1. Quintil,1.0982997187181291,1.0523040375350219,1.1442953999012364,0.0,0.0,1.0,0.0,2.5,0.0,0.0,0.0,3186.0
1987,kein Migrationshintergrund,2. Quintil,0.8155109179139245,0.7671966260747154,0.8638252097531336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2104.0
1987,kein Migrationshintergrund,3. Quintil,0.5344525089628129,0.489157122119319,0.5797478958063069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1278.0
1987,kein Migrationshintergrund,4. Quintil,0.4970311426999292,0.42743170538682784,0.5666305800130306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,544.0
1987,kein Migrationshintergrund,5. Quintil,0.5128819841932791,0.3821598918496857,0.6436040765368726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,204.0
1987,direkter Migrationshintergrund,-6,,,,,,,,,,,,
1987,direkter Migrationshintergrund,1. Quintil,1.7661646738964762,1.6932046333892736,1.8391247144036789,0.0,0.0,2.0,0.0,5.0,0.0,0.0,0.0,1636.0
1987,direkter Migrationshintergrund,2. Quintil,0.9028714815144506,0.835301602367584,0.9704413606613173,0.0,0.0,1.0,0.0,2.5,0.0,0.0,0.0,724.0
1987,direkter Migrationshintergrund,3. Quintil,0.5716735329947424,0.4751218843201124,0.6682251816693725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,309.0
1987,direkter Migrationshintergrund,4. Quintil,0.1809125484858845,0.049368170606804374,0.31245692636496464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0
1987,direkter Migrationshintergrund,5. Quintil,,,,,,,,,,,,
1987,indirekter Migrationshintergrund,-6,,,,,,,,,,,,
1987,indirekter Migrationshintergrund,1. Quintil,1.0144152490648293,0.7909208078953219,1.2379096902343365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0
1987,indirekter Migrationshintergrund,2. Quintil,1.7861716459980872,1.04349510802172,2.5288481839744543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0
1987,indirekter Migrationshintergrund,3. Quintil,,,,,,,,,,,,
1987,indirekter Migrationshintergrund,4. Quintil,,,,,,,,,,,,
1987,indirekter Migrationshintergrund,5. Quintil,,,,,,,,,,,,
1988,kein Migrationshintergrund,-6,,,,,,,,,,,,
1988,kein Migrationshintergrund,1. Quintil,1.151303627042251,1.1020761538190573,1.2005311002654446,0.0,0.0,1.0,0.0,2.5,0.0,0.0,0.0,2780.0
1988,kein Migrationshintergrund,2. Quintil,0.8692197290083064,0.8192728377208184,0.9191666202957943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2055.0
1988,kein Migrationshintergrund,3. Quintil,0.5695219611743605,0.519921134511109,0.619122787837612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1279.0
1988,kein Migrationshintergrund,4. Quintil,0.5376917355998719,0.4577111123436835,0.6176723588560603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,610.0
1988,kein Migrationshintergrund,5. Quintil,0.5044603856664194,0.3501988726838342,0.6587218986490045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226.0
1988,direkter Migrationshintergrund,-6,,,,,,,,,,,,
1988,direkter Migrationshintergrund,1. Quintil,1.6780324569312275,1.607268427089186,1.748796486773269,0.0,0.0,2.0,0.0,5.0,0.0,0.0,0.0,1465.0
1988,direkter Migrationshintergrund,2. Quintil,0.9571031111638285,0.8807136934015525,1.0334925289261045,0.0,0.0,1.0,0.0,2.5,0.0,0.0,0.0,770.0
1988,direkter Migrationshintergrund,3. Quintil,0.7048325051853749,0.5822562955731596,0.8274087147975902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,312.0
1988,direkter Migrationshintergrund,4. Quintil,0.38837567941401124,0.23705131412733635,0.5397000447006861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0
1988,direkter Migrationshintergrund,5. Quintil,,,,,,,,,,,,
1988,indirekter Migrationshintergrund,-6,,,,,,,,,,,,
1988,indirekter Migrationshintergrund,1. Quintil,0.9385214184110411,0.7278567877372953,1.1491860490847867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0
1988,indirekter Migrationshintergrund,2. Quintil,1.8871147340858923,1.3663427684743228,2.4078866996974617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0
1988,indirekter Migrationshintergrund,3. Quintil,,,,,,,,,,,,
1988,indirekter Migrationshintergrund,4. Quintil,,,,,,,,,,,,
1988,indirekter Migrationshintergrund,5. Quintil,,,,,,,,,,,,
1989,kein Migrationshintergrund,-6,,,,,,,,,,,,
1989,kein Migrationshintergrund,1. Quintil,1.2868057079586555,1.2265909784146536,1.3470204375026573,0.0,0.0,1.0,0.0,2.5,0.0,0.0,0.0,2304.0
1989,kein Migrationshintergrund,2. Quintil,0.9516709978483692,0.896568789992483,1.0067732057042553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2044.0
1989,kein Migrationshintergrund,3. Quintil,0.6227192974292385,0.5716485422821993,0.6737900525762777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1391.0
1989,kein Migrationshintergrund,4. Quintil,0.5489007040333637,0.47750039154011337,0.620301016526614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,710.0
1989,kein Migrationshintergrund,5. Quintil,0.6651479746305928,0.49695860052145135,0.8333373487397343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,258.0
1989,direkter Migrationshintergrund,-6,,,,,,,,,,,,
1989,direkter Migrationshintergrund,1. Quintil,1.7618842457439743,1.6828163113309016,1.840952180157047,0.0,0.0,2.0,0.0,5.0,0.0,0.0,0.0,1412.0
1989,direkter Migrationshintergrund,2. Quintil,1.075917111067799,0.9968523915733254,1.1549818305622725,0.0,0.0,1.0,0.0,2.5,0.0,0.0,0.0,731.0
1989,direkter Migrationshintergrund,3. Quintil,0.6295583751372527,0.5353975336918778,0.7237192165826275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,312.0
1989,direkter Migrationshintergrund,4. Quintil,0.482023269910747,0.31457221954972714,0.6494743202717669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0
1989,direkter Migrationshintergrund,5. Quintil,,,,,,,,,,,,
1989,indirekter Migrationshintergrund,-6,,,,,,,,,,,,
1989,indirekter Migrationshintergrund,1. Quintil,0.5474753325125095,0.39455742816713235,0.7003932368578866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.0
1989,indirekter Migrationshintergrund,2. Quintil,2.101595676798437,1.6647101176793448,2.538481235917529,0.0,0.0,2.0,0.0,5.0,0.0,-2.0,0.0,60.0
1989,indirekter Migrationshintergrund,3. Quintil,0.1017919061978193,-0.01635967969750711,0.21994349209314573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0
1989,indirekter Migrationshintergrund,4. Quintil,,,,,,,,,,,,
1989,indirekter Migrationshintergrund,5. Quintil,,,,,,,,,,,,
1990,kein Migrationshintergrund,-6,0.9655880172129209,0.9321619425642681,0.9990140918615736,0.0,0.0,1.0,0.0,2.5,0.0,0.0,0.0,4201.0
1990,kein Migrationshintergrund,1. Quintil,1.479080179673831,1.4077957282601088,1.5503646310875534,0.0,0.0,1.0,0.0,2.5,0.0,0.0,0.0,2069.0
1990,kein Migrationshintergrund,2. Quintil,1.1564312163376083,1.0919447081308542,1.2209177245443623,0.0,0.0,1.0,0.0,2.5,0.0,0.0,0.0,1914.0
1990,kein Migrationshintergrund,3. Quintil,0.6110483117722697,0.5624381208126082,0.6596585027319312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1409.0
1990,kein Migrationshintergrund,4. Quintil,0.5847986440329135,0.5075545493946739,0.662042738671153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,823.0
1990,kein Migrationshintergrund,5. Quintil,0.5628017018596476,0.43925989738679905,0.6863435063324962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,324.0
1990,direkter Migrationshintergrund,-6,0.3430436233930794,0.25744452431070963,0.4286427224754492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141.0
1990,direkter Migrationshintergrund,1. Quintil,1.9251245714566618,1.8324739876598772,2.0177751552534464,0.0,0.0,2.0,0.0,5.0,0.0,0.0,0.0,1268.0
1990,direkter Migrationshintergrund,2. Quintil,1.1121136977435104,1.0184448057825295,1.2057825897044914,0.0,0.0,1.0,0.0,2.5,0.0,0.0,0.0,760.0
1990,direkter Migrationshintergrund,3. Quintil,0.5213962476217645,0.4553291158963074,0.5874633793472216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,323.0
1990,direkter Migrationshintergrund,4. Quintil,0.2680298781421897,0.19391404622069275,0.34214571006368666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.0
1990,direkter Migrationshintergrund,5. Quintil,0.3079210029240492,0.10782735049746126,0.5080146553506372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0
1990,indirekter Migrationshintergrund,-6,,,,,,,,,,,,
1990,indirekter Migrationshintergrund,1. Quintil,1.5008559029427606,1.1428376556667583,1.858874150218763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.0
1990,indirekter Migrationshintergrund,2. Quintil,2.1836385868446397,1.6755014360117504,2.691775737677529,0.0,0.0,1.0,0.0,2.5,0.0,0.0,0.0,74.0
1990,indirekter Migrationshintergrund,3. Quintil,1.7555145557081058,1.2285095371297439,2.282519574286468,0.0,0.0,0.7955390681672814,0.0,1.9888476704182034,0.0,-1.0,0.0,44.0
1990,indirekter Migrationshintergrund,4. Quintil,,,,,,,,,,,,
1990,indirekter Migrationshintergrund,5. Quintil,,,,,,,,,,,,
1991,kein Migrationshintergrund,-6,0.9543235620337831,0.9204586020018245,0.9881885220657417,0.0,0.0,1.0,0.0,2.5,0.0,0.0,0.0,3970.0
1991,kein Migrationshintergrund,1. Quintil,1.2843836631680647,1.215377743672553,1.3533895826635765,0.0,0.0,1.0,0.0,2.5,0.0,0.0,0.0,1701.0
1991,kein Migrationshintergrund,2. Quintil,1.1543532714479092,1.090001507147597,1.2187050357482214,0.0,0.0,1.0,0.0,2.5,0.0,0.0,0.0,1777.0
1991,kein Migrationshintergrund,3. Quintil,0.8058165289517744,0.7442139632102039,0.8674190946933448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1519.0
1991,kein Migrationshintergrund,4. Quintil,0.5499056722896315,0.49294203694345634,0.6068693076358067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1080.0
1991,kein Migrationshintergrund,5. Quintil,0.47727875804508707,0.39214109451101886,0.5624164215791553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,421.0
1991,direkter Migrationshintergrund,-6,0.5279141590626857,0.384734516677241,0.6710938014481304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142.0
1991,direkter Migrationshintergrund,1. Quintil,1.712551083596777,1.615727249550166,1.809374917643388,0.0,0.0,2.0,0.0,5.0,0.0,0.0,0.0,1051.0
1991,direkter Migrationshintergrund,2. Quintil,1.246098507507636,1.1607251009010802,1.331471914114192,0.0,0.0,1.0,0.0,2.5,0.0,0.0,0.0,733.0
1991,direkter Migrationshintergrund,3. Quintil,0.775031028507507,0.6633188578170959,0.8867431991979182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,434.0
1991,direkter Migrationshintergrund,4. Quintil,0.29519420410088887,0.19525146891287767,0.39513693928890004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,199.0
1991,direkter Migrationshintergrund,5. Quintil,0.1074920404165397,0.017191025559514905,0.1977930552735645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0
1991,indirekter Migrationshintergrund,-6,,,,,,,,,,,,
1991,indirekter Migrationshintergrund,1. Quintil,1.3561755260417967,1.0924143564385718,1.6199366956450216,0.0,0.0,1.0,0.0,2.5,0.0,0.0,0.0,113.0
1991,indirekter Migrationshintergrund,2. Quintil,1.546218926856054,1.2042582368099515,1.8881796169021565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0
1991,indirekter Migrationshintergrund,3. Quintil,0.16850149851948237,0.007231896581884362,0.32977110045708036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0
1991,indirekter Migrationshintergrund,4. Quintil,,,,,,,,,,,,
1991,indirekter Migrationshintergrund,5. Quintil,,,,,,,,,,,,
1992,kein Migrationshintergrund,-6,,,,,,,,,,,,
1992,kein Migrationshintergrund,1. Quintil,1.341307474392901,1.2939096101952372,1.3887053385905648,0.0,0.0,1.0,0.0,2.5,0.0,0.0,0.0,3794.0
1992,kein Migrationshintergrund,2. Quintil,1.2238026857655402,1.1687053822808535,1.2788999892502269,0.0,0.0,1.0,0.0,2.5,0.0,0.0,0.0,2696.0
1992,kein Migrationshintergrund,3. Quintil,0.8703236289688456,0.8146036422974626,0.9260436156402286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1777.0
1992,kein Migrationshintergrund,4. Quintil,0.5918455654403675,0.5391057820075135,0.6445853488732215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1414.0
1992,kein Migrationshintergrund,5. Quintil,0.4950493450861317,0.41656141979140104,0.5735372703808623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,543.0
1992,direkter Migrationshintergrund,-6,,,,,,,,,,,,
1992,direkter Migrationshintergrund,1. Quintil,1.739935517208294,1.6345146595307356,1.8453563748858524,0.0,0.0,2.0,0.0,5.0,0.0,0.0,0.0,955.0
1992,direkter Migrationshintergrund,2. Quintil,1.2556872578382436,1.1713523945221027,1.3400221211543846,0.0,0.0,2.0,0.0,5.0,0.0,0.0,0.0,794.0
1992,direkter Migrationshintergrund,3. Quintil,0.7063398862009586,0.6149947450476985,0.7976850273542186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,504.0
1992,direkter Migrationshintergrund,4. Quintil,0.7784782067260659,0.6029675239461453,0.9539888895059866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,224.0
1992,direkter Migrationshintergrund,5. Quintil,0.5338084162816018,0.29297200444401184,0.7746448281191918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0
1992,indirekter Migrationshintergrund,-6,,,,,,,,,,,,
1992,indirekter Migrationshintergrund,1. Quintil,0.957984875006862,0.7254117721214157,1.1905579778923083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.0
1992,indirekter Migrationshintergrund,2. Quintil,0.9483839402335567,0.7275868130279393,1.169181067439174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0
1992,indirekter Migrationshintergrund,3. Quintil,0.9233241171160137,0.6535301321390063,1.193118102093021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0
1992,indirekter Migrationshintergrund,4. Quintil,,,,,,,,,,,,
1992,indirekter Migrationshintergrund,5. Quintil,,,,,,,,,,,,
1993,kein Migrationshintergrund,-6,,,,,,,,,,,,
1993,kein Migrationshintergrund,1. Quintil,1.2606844097065946,1.2043994602641648,1.3169693591490244,0.0,0.0,1.0,0.0,2.5,0.0,0.0,0.0,2921.0
1993,kein Migrationshintergrund,2. Quintil,1.3439899773778592,1.2874267479505588,1.4005532068051596,0.0,0.0,1.0,0.0,2.5,0.0,0.0,0.0,2743.0
1993,kein Migrationshintergrund,3. Quintil,0.9306159797130784,0.8726599056796337,0.9885720537465231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2143.0
1993,kein Migrationshintergrund,4. Quintil,0.5779850742986419,0.5247445920410695,0.6312255565562143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1514.0
1993,kein Migrationshintergrund,5. Quintil,0.5599308727911405,0.48928767616421853,0.6305740694180625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,691.0
1993,direkter Migrationshintergrund,-6,,,,,,,,,,,,
1993,direkter Migrationshintergrund,1. Quintil,1.3928744395223778,1.2940599093856755,1.49168896965908,0.0,0.0,1.0,0.0,2.5,0.0,0.0,0.0,893.0
1993,direkter Migrationshintergrund,2. Quintil,1.522366568249771,1.3899923516843007,1.6547407848152411,0.0,0.0,1.0,0.0,2.5,0.0,0.0,0.0,706.0
1993,direkter Migrationshintergrund,3. Quintil,1.0302169236959025,0.8948234594635945,1.1656103879282103,0.0,0.0,1.0,0.0,2.5,0.0,0.0,0.0,522.0
1993,direkter Migrationshintergrund,4. Quintil,0.7355247620424008,0.6079157352811785,0.8631337888036231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,257.0
1993,direkter Migrationshintergrund,5. Quintil,0.08482344383371396,0.032361544033826586,0.13728534363360134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0
1993,indirekter Migrationshintergrund,-6,,,,,,,,,,,,
1993,indirekter Migrationshintergrund,1. Quintil,0.8087271109588192,0.6481701574228225,0.969284064494816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.0
1993,indirekter Migrationshintergrund,2. Quintil,1.1542279042359875,0.8981692952884865,1.4102865131834885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.0
1993,indirekter Migrationshintergrund,3. Quintil,0.8319606350265669,0.6026152387538021,1.0613060312993319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0
1993,indirekter Migrationshintergrund,4. Quintil,0.0343699803191909,-0.011767099942127567,0.08050706058050935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0
1993,indirekter Migrationshintergrund,5. Quintil,,,,,,,,,,,,
1994,kein Migrationshintergrund,-6,,,,,,,,,,,,
1994,kein Migrationshintergrund,1. Quintil,1.2340079582090873,1.1733527124305962,1.2946632039875783,0.0,0.0,1.0,0.0,2.5,0.0,0.0,0.0,2261.0
1994,kein Migrationshintergrund,2. Quintil,1.3966671908643107,1.3387166212917356,1.4546177604368857,0.0,0.0,1.0,0.0,2.5,0.0,0.0,0.0,2793.0
1994,kein Migrationshintergrund,3. Quintil,1.083025272926977,1.0233456374051406,1.1427049084488132,0.0,0.0,1.0,0.0,2.5,0.0,0.0,0.0,2242.0
1994,kein Migrationshintergrund,4. Quintil,0.6791770953787274,0.6294857793733736,0.7288684113840812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1723.0
1994,kein Migrationshintergrund,5. Quintil,0.4761600533026097,0.4201486665602419,0.5321714400449775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,872.0
1994,direkter Migrationshintergrund,-6,,,,,,,,,,,,
1994,direkter Migrationshintergrund,1. Quintil,1.741237345830596,1.6152917137954823,1.8671829778657099,0.0,0.0,2.0,0.0,5.0,0.0,0.0,0.0,787.0
1994,direkter Migrationshintergrund,2. Quintil,1.381113488406353,1.259367174680209,1.5028598021324968,0.0,0.0,2.0,0.0,5.0,0.0,0.0,0.0,680.0
1994,direkter Migrationshintergrund,3. Quintil,0.7513248359002441,0.660006780260095,0.8426428915403933,0.0,0.0,1.0,0.0,2.5,0.0,0.0,0.0,505.0
1994,direkter Migrationshintergrund,4. Quintil,1.1828178390279975,0.9856194138021451,1.3800162642538498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,275.0
1994,direkter Migrationshintergrund,5. Quintil,0.06451755721250076,0.02909011168265529,0.09994500274234622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0
1994,indirekter Migrationshintergrund,-6,,,,,,,,,,,,
1994,indirekter Migrationshintergrund,1. Quintil,0.7389655124903546,0.5596011793561678,0.9183298456245413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0
1994,indirekter Migrationshintergrund,2. Quintil,0.6150841483737997,0.4691940516874673,0.760974245060132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137.0
1994,indirekter Migrationshintergrund,3. Quintil,0.6793880642775205,0.4192691341033449,0.9395069944516962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.0
1994,indirekter Migrationshintergrund,4. Quintil,0.28806274989895175,0.1623037020518172,0.4138217977460863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0
1994,indirekter Migrationshintergrund,5. Quintil,,,,,,,,,,,,
1995,kein Migrationshintergrund,-6,,,,,,,,,,,,
1995,kein Migrationshintergrund,1. Quintil,1.485756316048938,1.4111110792187747,1.5604015528791013,0.0,0.0,1.0,0.0,2.5,0.0,0.0,0.0,2150.0
1995,kein Migrationshintergrund,2. Quintil,1.3953597790217855,1.332069206072756,1.4586503519708152,0.0,0.0,1.0,0.0,2.5,0.0,0.0,0.0,2679.0
1995,kein Migrationshintergrund,3. Quintil,1.057309524972955,1.001959072403156,1.112659977542754,0.0,0.0,1.0,0.0,2.5,0.0,0.0,0.0,2363.0
1995,kein Migrationshintergrund,4. Quintil,0.723579858547858,0.6687929518758009,0.7783667652199151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1740.0
1995,kein Migrationshintergrund,5. Quintil,0.5558721526851941,0.4943613862071443,0.6173829191632438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,919.0
1995,direkter Migrationshintergrund,-6,,,,,,,,,,,,
1995,direkter Migrationshintergrund,1. Quintil,1.8980008047089656,1.782652352013189,2.0133492574047422,0.0,0.0,2.0,0.0,5.0,0.0,0.0,0.0,997.0
