year,sampreg,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence,n
1984,Westdeutschland,,,,,,,,,,,,
1985,Westdeutschland,0.7940964023338937,0.7746161831210303,0.813576621546757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10757.0
1986,Westdeutschland,0.8449965040364852,0.8239199922298961,0.8660730158430743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10317.0
1987,Westdeutschland,0.919323412635839,0.8962467708865378,0.9424000543851403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10214.0
1988,Westdeutschland,0.9334921785229602,0.9097756005798829,0.9572087564660374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9756.0
1989,Westdeutschland,0.9960051864148556,0.9701117834896815,1.0218985893400296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9480.0
1990,Westdeutschland,1.0910496721399927,1.0624878100653417,1.1196115342146438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9275.0
1990,Ostdeutschland,0.9436394071542386,0.9111877668641615,0.9760910474443156,0.0,0.0,1.0,0.0,2.5,0.0,0.0,0.0,4344.0
1991,Westdeutschland,1.0046585914615944,0.9782346124375635,1.0310825704856255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9279.0
1991,Ostdeutschland,0.939213892661722,0.9060519581130896,0.9723758272103543,0.0,0.0,1.0,0.0,2.5,0.0,0.0,0.0,4078.0
1992,Westdeutschland,1.107375189330155,1.0783676502746973,1.136382728385613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9186.0
1992,Ostdeutschland,0.9302690850104139,0.8988745424381102,0.9616636275827177,0.0,0.0,1.0,0.0,2.5,0.0,0.0,0.0,3897.0
1993,Westdeutschland,1.0917759881703257,1.061238468381667,1.1223135079589845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9121.0
1993,Ostdeutschland,0.9061159465163359,0.8735646763331657,0.938667216699506,0.0,0.0,1.0,0.0,2.5,0.0,0.0,0.0,3749.0
1994,Westdeutschland,1.1171894685255166,1.0871524043735779,1.1472265326774553,0.0,0.0,1.0,0.0,2.5,0.0,0.0,0.0,8975.0
