year,age_gr,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence,n
1989,9,,,,,,,,,,,,
1989,10,,,,,,,,,,,,
1989,11,,,,,,,,,,,,
1989,12,,,,,,,,,,,,
1989,13,,,,,,,,,,,,
1989,14,,,,,,,,,,,,
1989,15,,,,,,,,,,,,
1989,16,,,,,,,,,,,,
1989,17,,,,,,,,,,,,
1990,0,,,,,,,,,,,,
1990,18-29 J.,1.43879722343474,1.3802369332201851,1.4973575136492947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3605.0
1990,30-45 J.,2.065619704156506,2.01641714873901,2.1148222595740016,0.0,1.0,2.0,0.0,5.0,1.0,1.0,1.0,4295.0
1990,46-65 J.,0.3934320812658616,0.37236168930194546,0.41450247322977773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4258.0
1990,66 und älter,0.25370325093320434,0.22520893344362347,0.2821975684227852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1461.0
1990,5,,,,,,,,,,,,
1990,6,,,,,,,,,,,,
1990,7,,,,,,,,,,,,
1990,8,,,,,,,,,,,,
1990,9,,,,,,,,,,,,
1990,10,,,,,,,,,,,,
1990,11,,,,,,,,,,,,
1990,12,,,,,,,,,,,,
1990,13,,,,,,,,,,,,
1990,14,,,,,,,,,,,,
1990,15,,,,,,,,,,,,
1990,16,,,,,,,,,,,,
1990,17,,,,,,,,,,,,
1991,0,,,,,,,,,,,,
1991,18-29 J.,1.5079232224991497,1.4483196597703283,1.567526785227971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3475.0
1991,30-45 J.,1.8716169569860974,1.8278843548741952,1.9153495590979996,0.0,1.0,2.0,0.0,5.0,1.0,1.0,2.0,4308.0
1991,46-65 J.,0.33782575372986173,0.31919692220127754,0.3564545852584459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4130.0
1991,66 und älter,0.15022138865030504,0.1301928734009065,0.1702499038997036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1444.0
1991,5,,,,,,,,,,,,
1991,6,,,,,,,,,,,,
1991,7,,,,,,,,,,,,
1991,8,,,,,,,,,,,,
1991,9,,,,,,,,,,,,
1991,10,,,,,,,,,,,,
1991,11,,,,,,,,,,,,
1991,12,,,,,,,,,,,,
1991,13,,,,,,,,,,,,
1991,14,,,,,,,,,,,,
1991,15,,,,,,,,,,,,
1991,16,,,,,,,,,,,,
1991,17,,,,,,,,,,,,
1992,0,,,,,,,,,,,,
1992,18-29 J.,1.4760171875468195,1.4130666655652853,1.5389677095283538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3345.0
1992,30-45 J.,2.1327335413769037,2.083362414065881,2.1821046686879266,0.0,1.0,3.0,0.0,7.5,1.0,1.0,1.0,4257.0
1992,46-65 J.,0.34589512600443945,0.32733283080172165,0.36445742120715724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4032.0
1992,66 und älter,0.21307251457171053,0.19026406793423167,0.2358809612091894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1449.0
1992,5,,,,,,,,,,,,
1992,6,,,,,,,,,,,,
1992,7,,,,,,,,,,,,
1992,8,,,,,,,,,,,,
1992,9,,,,,,,,,,,,
1992,10,,,,,,,,,,,,
1992,11,,,,,,,,,,,,
1992,12,,,,,,,,,,,,
1992,13,,,,,,,,,,,,
1992,14,,,,,,,,,,,,
1992,15,,,,,,,,,,,,
1992,16,,,,,,,,,,,,
1992,17,,,,,,,,,,,,
1993,0,,,,,,,,,,,,
1993,18-29 J.,1.385207362758433,1.322116157022656,1.4482985684942098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3260.0
1993,30-45 J.,2.1676740157306496,2.112817892030061,2.222530139431238,0.0,1.0,3.0,0.0,7.5,1.0,1.0,2.0,4189.0
1993,46-65 J.,0.33039323411925814,0.3097988647133895,0.35098760352512676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3950.0
1993,66 und älter,0.17211280436934395,0.1529242648320821,0.1913013439066058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1471.0
1993,5,,,,,,,,,,,,
1993,6,,,,,,,,,,,,
1993,7,,,,,,,,,,,,
1993,8,,,,,,,,,,,,
1993,9,,,,,,,,,,,,
1993,10,,,,,,,,,,,,
1993,11,,,,,,,,,,,,
1993,12,,,,,,,,,,,,
1993,13,,,,,,,,,,,,
1993,14,,,,,,,,,,,,
1993,15,,,,,,,,,,,,
1993,16,,,,,,,,,,,,
1993,17,,,,,,,,,,,,
1994,0,,,,,,,,,,,,
1994,18-29 J.,1.4573178075339173,1.3894613940320686,1.525174221035766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3155.0
1994,30-45 J.,2.1813145252432635,2.1281456160846504,2.2344834344018767,0.0,1.0,3.0,0.0,7.5,1.0,1.0,1.0,4146.0
1994,46-65 J.,0.3546611744218192,0.33639870176508385,0.3729236470785546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3886.0
1994,66 und älter,0.16104172098035693,0.1437796873769208,0.17830375458379308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1492.0
1994,5,,,,,,,,,,,,
1994,6,,,,,,,,,,,,
1994,7,,,,,,,,,,,,
1994,8,,,,,,,,,,,,
1994,9,,,,,,,,,,,,
1994,10,,,,,,,,,,,,
1994,11,,,,,,,,,,,,
1994,12,,,,,,,,,,,,
1994,13,,,,,,,,,,,,
1994,14,,,,,,,,,,,,
1994,15,,,,,,,,,,,,
1994,16,,,,,,,,,,,,
1994,17,,,,,,,,,,,,
1995,0,,,,,,,,,,,,
1995,18-29 J.,1.4713923553740043,1.4030626139729596,1.539722096775049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3133.0
1995,30-45 J.,2.324881665665969,2.2686744750014776,2.3810888563304604,0.0,1.0,3.0,0.0,7.5,1.0,1.0,1.0,4439.0
1995,46-65 J.,0.37367113463375434,0.351240041423727,0.3961022278437817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3967.0
1995,66 und älter,0.19231453024637185,0.17126979352184996,0.21335926697089375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1522.0
1995,5,,,,,,,,,,,,
1995,6,,,,,,,,,,,,
1995,7,,,,,,,,,,,,
1995,8,,,,,,,,,,,,
1995,9,,,,,,,,,,,,
1995,10,,,,,,,,,,,,
1995,11,,,,,,,,,,,,
1995,12,,,,,,,,,,,,
1995,13,,,,,,,,,,,,
1995,14,,,,,,,,,,,,
1995,15,,,,,,,,,,,,
1995,16,,,,,,,,,,,,
1995,17,,,,,,,,,,,,
1996,0,,,,,,,,,,,,
1996,18-29 J.,1.6432456688975645,1.5650723063476724,1.7214190314474567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2943.0
1996,30-45 J.,2.5024029612829053,2.444483111267693,2.560322811298118,0.0,1.0,3.0,0.0,7.5,1.0,1.0,1.0,4430.0
1996,46-65 J.,0.4412400314105844,0.41265060958925187,0.4698294532319169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3900.0
1996,66 und älter,0.1339120924464482,0.11735334168637888,0.1504708432065175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1548.0
1996,5,,,,,,,,,,,,
1996,6,,,,,,,,,,,,
1996,7,,,,,,,,,,,,
1996,8,,,,,,,,,,,,
1996,9,,,,,,,,,,,,
1996,10,,,,,,,,,,,,
1996,11,,,,,,,,,,,,
1996,12,,,,,,,,,,,,
1996,13,,,,,,,,,,,,
1996,14,,,,,,,,,,,,
1996,15,,,,,,,,,,,,
1996,16,,,,,,,,,,,,
1996,17,,,,,,,,,,,,
1997,0,,,,,,,,,,,,
1997,18-29 J.,1.6488267262016918,1.5688628750774822,1.7287905773259014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2783.0
1997,30-45 J.,2.437114869654739,2.3765598297533574,2.497669909556121,0.0,1.0,3.0,0.0,7.5,1.0,1.0,2.0,4361.0
1997,46-65 J.,0.34695320961242954,0.325228153749111,0.36867826547574806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3851.0
1997,66 und älter,0.10903147006327775,0.09522051938601302,0.12284242074054248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1582.0
1997,5,,,,,,,,,,,,
1997,6,,,,,,,,,,,,
1997,7,,,,,,,,,,,,
1997,8,,,,,,,,,,,,
1997,9,,,,,,,,,,,,
1997,10,,,,,,,,,,,,
1997,11,,,,,,,,,,,,
1997,12,,,,,,,,,,,,
1997,13,,,,,,,,,,,,
1997,14,,,,,,,,,,,,
1997,15,,,,,,,,,,,,
1997,16,,,,,,,,,,,,
1997,17,,,,,,,,,,,,
1998,-1,,,,,,,,,,,,
1998,0,,,,,,,,,,,,
1998,18-29 J.,1.3501755202167227,1.2828491631959957,1.4175018772374497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2924.0
1998,30-45 J.,2.246056666152761,2.1911817552964066,2.300931577009115,0.0,1.0,2.0,0.0,5.0,1.0,1.0,2.0,4827.0
1998,46-65 J.,0.2795567822846668,0.26165702127583684,0.29745654329349674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4391.0
1998,66 und älter,0.07603302547691031,0.06479166436982974,0.08727438658399088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1855.0
1998,5,,,,,,,,,,,,
1998,6,,,,,,,,,,,,
1998,7,,,,,,,,,,,,
1998,8,,,,,,,,,,,,
1998,9,,,,,,,,,,,,
1998,10,,,,,,,,,,,,
1998,11,,,,,,,,,,,,
1998,12,,,,,,,,,,,,
1998,13,,,,,,,,,,,,
1998,14,,,,,,,,,,,,
1998,15,,,,,,,,,,,,
1998,16,,,,,,,,,,,,
1998,17,,,,,,,,,,,,
1999,0,,,,,,,,,,,,
1999,18-29 J.,1.4824618972404844,1.404121174181972,1.5608026202989969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2752.0
1999,30-45 J.,2.4303735626624166,2.3711265495065366,2.4896205758182965,0.0,1.0,3.0,0.0,7.5,1.0,1.0,2.0,4712.0
1999,46-65 J.,0.2886546821175355,0.2714154018418568,0.30589396239321415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4185.0
1999,66 und älter,0.11024141301021022,0.09651687393060206,0.12396595208981838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1799.0
1999,5,,,,,,,,,,,,
1999,6,,,,,,,,,,,,
1999,7,,,,,,,,,,,,
1999,8,,,,,,,,,,,,
1999,9,,,,,,,,,,,,
1999,10,,,,,,,,,,,,
1999,11,,,,,,,,,,,,
1999,12,,,,,,,,,,,,
1999,13,,,,,,,,,,,,
1999,14,,,,,,,,,,,,
1999,15,,,,,,,,,,,,
1999,16,,,,,,,,,,,,
1999,17,,,,,,,,,,,,
2000,-1,,,,,,,,,,,,
2000,0,,,,,,,,,,,,
2000,18-29 J.,1.2639317330031716,1.2087341909134286,1.3191292750929147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4191.0
2000,30-45 J.,2.38177191565709,2.337650600173349,2.4258932311408308,0.0,1.0,3.0,0.0,7.5,1.0,1.0,1.0,8164.0
2000,46-65 J.,0.2651878881388046,0.2533980267064834,0.2769777495711258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7765.0
2000,66 und älter,0.11759663117556292,0.1063268645550095,0.12886639779611633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3596.0
2000,5,,,,,,,,,,,,
2000,6,,,,,,,,,,,,
2000,7,,,,,,,,,,,,
2000,8,,,,,,,,,,,,
2000,9,,,,,,,,,,,,
2000,10,,,,,,,,,,,,
2000,11,,,,,,,,,,,,
2000,12,,,,,,,,,,,,
2000,13,,,,,,,,,,,,
2000,14,,,,,,,,,,,,
2000,15,,,,,,,,,,,,
2000,16,,,,,,,,,,,,
2000,17,,,,,,,,,,,,
2001,0,,,,,,,,,,,,
2001,18-29 J.,1.2004479624708144,1.1449078385168314,1.2559880864247974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3786.0
2001,30-45 J.,2.452948821331896,2.405687981443503,2.500209661220289,0.0,1.0,3.0,0.0,7.5,1.0,1.0,2.0,7329.0
2001,46-65 J.,0.2834951319843932,0.2704187247667835,0.29657153920200285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7094.0
2001,66 und älter,0.11410929457382861,0.10302277054019583,0.12519581860746137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3399.0
2001,5,,,,,,,,,,,,
2001,6,,,,,,,,,,,,
2001,7,,,,,,,,,,,,
2001,8,,,,,,,,,,,,
2001,9,,,,,,,,,,,,
2001,10,,,,,,,,,,,,
2001,11,,,,,,,,,,,,
2001,12,,,,,,,,,,,,
2001,13,,,,,,,,,,,,
2001,14,,,,,,,,,,,,
2001,15,,,,,,,,,,,,
2001,16,,,,,,,,,,,,
2001,17,,,,,,,,,,,,
2002,0,,,,,,,,,,,,
2002,18-29 J.,1.0985530654268663,1.0467178731603366,1.150388257693396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3772.0
2002,30-45 J.,2.5036382070183083,2.456451574403329,2.5508248396332878,0.0,1.0,3.0,0.0,7.5,1.0,1.0,1.0,7437.0
2002,46-65 J.,0.3189641587328679,0.30515315111071273,0.332775166355023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7854.0
2002,66 und älter,0.11022217783817656,0.10049678078228948,0.11994757489406364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3591.0
2002,5,,,,,,,,,,,,
2002,6,,,,,,,,,,,,
2002,7,,,,,,,,,,,,
2002,8,,,,,,,,,,,,
2002,9,,,,,,,,,,,,
2002,10,,,,,,,,,,,,
2002,11,,,,,,,,,,,,
2002,12,,,,,,,,,,,,
2002,13,,,,,,,,,,,,
2002,14,,,,,,,,,,,,
2002,15,,,,,,,,,,,,
2002,16,,,,,,,,,,,,
2002,17,,,,,,,,,,,,
2003,0,,,,,,,,,,,,
2003,18-29 J.,1.3461734528008324,1.2818464070233133,1.4105004985783516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3652.0
2003,30-45 J.,2.682577182847018,2.6299523029949405,2.735202062699096,0.0,1.0,3.0,0.0,7.5,1.0,1.0,2.0,6937.0
2003,46-65 J.,0.3316823764496252,0.31717841335869695,0.3461863395405535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7571.0
2003,66 und älter,0.10900747080697111,0.09871124832540307,0.11930369328853915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3650.0
2003,5,,,,,,,,,,,,
2003,6,,,,,,,,,,,,
2003,7,,,,,,,,,,,,
2003,8,,,,,,,,,,,,
2003,9,,,,,,,,,,,,
2003,10,,,,,,,,,,,,
2003,11,,,,,,,,,,,,
2003,12,,,,,,,,,,,,
2003,13,,,,,,,,,,,,
2003,14,,,,,,,,,,,,
2003,15,,,,,,,,,,,,
2003,16,,,,,,,,,,,,
2003,17,,,,,,,,,,,,
2004,0,,,,,,,,,,,,
2004,18-29 J.,1.1258730383843663,1.0685783637989565,1.183167712969776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3595.0
2004,30-45 J.,2.587439729056444,2.5352379546071866,2.6396415035057013,0.0,1.0,3.0,0.0,7.5,1.0,1.0,1.0,6530.0
2004,46-65 J.,0.31302604589619637,0.3000394779923436,0.32601261380004914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7365.0
2004,66 und älter,0.10119119700489916,0.09280649684579312,0.1095758971640052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3759.0
2004,5,,,,,,,,,,,,
2004,6,,,,,,,,,,,,
2004,7,,,,,,,,,,,,
2004,8,,,,,,,,,,,,
2004,9,,,,,,,,,,,,
2004,10,,,,,,,,,,,,
2004,11,,,,,,,,,,,,
2004,12,,,,,,,,,,,,
2004,13,,,,,,,,,,,,
2004,14,,,,,,,,,,,,
2004,15,,,,,,,,,,,,
2004,16,,,,,,,,,,,,
2004,17,,,,,,,,,,,,
2005,0,,,,,,,,,,,,
2005,18-29 J.,1.1627073862664234,1.1014721509839034,1.2239426215489435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3478.0
2005,30-45 J.,2.6652470507263546,2.607864236199005,2.722629865253704,0.0,0.0,3.0,0.0,7.5,0.0,-1.0,0.0,6089.0
2005,46-65 J.,0.34118757999305566,0.32568128064977075,0.35669387933634056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7016.0
2005,66 und älter,0.08716948498130664,0.07943366500757107,0.09490530495504221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3765.0
2005,5,,,,,,,,,,,,
2005,6,,,,,,,,,,,,
2005,7,,,,,,,,,,,,
2005,8,,,,,,,,,,,,
2005,9,,,,,,,,,,,,
2005,10,,,,,,,,,,,,
2005,11,,,,,,,,,,,,
2005,12,,,,,,,,,,,,
2005,13,,,,,,,,,,,,
2005,14,,,,,,,,,,,,
2005,15,,,,,,,,,,,,
2005,16,,,,,,,,,,,,
2005,17,,,,,,,,,,,,
2006,0,,,,,,,,,,,,
2006,18-29 J.,1.1594337150642469,1.1007383956854726,1.2181290344430211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3648.0
2006,30-45 J.,2.660680346465272,2.6055043441983248,2.7158563487322196,0.0,1.0,3.0,0.0,7.5,1.0,1.0,2.0,6281.0
2006,46-65 J.,0.3883690642252304,0.37088956214741176,0.405848566303049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7577.0
2006,66 und älter,0.0881144170603606,0.08052705562322435,0.09570177849749686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4429.0
2006,5,,,,,,,,,,,,
2006,6,,,,,,,,,,,,
2006,7,,,,,,,,,,,,
2006,8,,,,,,,,,,,,
2006,9,,,,,,,,,,,,
2006,10,,,,,,,,,,,,
2006,11,,,,,,,,,,,,
2006,12,,,,,,,,,,,,
2006,13,,,,,,,,,,,,
2006,14,,,,,,,,,,,,
2006,15,,,,,,,,,,,,
2006,16,,,,,,,,,,,,
2006,17,,,,,,,,,,,,
2007,0,,,,,,,,,,,,
2007,18-29 J.,1.2614389344249854,1.195480421454705,1.3273974473952659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3398.0
2007,30-45 J.,2.5716948260437746,2.514998099432954,2.628391552654595,0.0,0.0,3.0,0.0,7.5,0.0,-1.0,0.0,5710.0
2007,46-65 J.,0.4330858918018898,0.41256983127431057,0.453601952329469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7060.0
2007,66 und älter,0.11702889029819491,0.10779930336147767,0.12625847723491215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4341.0
2007,5,,,,,,,,,,,,
2007,6,,,,,,,,,,,,
2007,7,,,,,,,,,,,,
2007,8,,,,,,,,,,,,
2007,9,,,,,,,,,,,,
2007,10,,,,,,,,,,,,
2007,11,,,,,,,,,,,,
2007,12,,,,,,,,,,,,
2007,13,,,,,,,,,,,,
2007,14,,,,,,,,,,,,
2007,15,,,,,,,,,,,,
2007,16,,,,,,,,,,,,
2007,17,,,,,,,,,,,,
2008,0,,,,,,,,,,,,
2008,18-29 J.,1.0583246095276944,0.9962712213517396,1.120377997703649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3157.0
2008,30-45 J.,2.527657456175887,2.468107099248711,2.587207813103063,0.0,0.0,3.0,0.0,7.5,0.0,-1.0,0.0,5167.0
2008,46-65 J.,0.38753380682206656,0.37016218769699544,0.4049054259471377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6694.0
2008,66 und älter,0.14236399587785237,0.1324910762648793,0.15223691549082544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4295.0
2008,5,,,,,,,,,,,,
2008,6,,,,,,,,,,,,
2008,7,,,,,,,,,,,,
2008,8,,,,,,,,,,,,
2008,9,,,,,,,,,,,,
2008,10,,,,,,,,,,,,
2008,11,,,,,,,,,,,,
2008,12,,,,,,,,,,,,
2008,13,,,,,,,,,,,,
2008,14,,,,,,,,,,,,
2008,15,,,,,,,,,,,,
2008,16,,,,,,,,,,,,
2008,17,,,,,,,,,,,,
2009,-1,,,,,,,,,,,,
2009,0,,,,,,,,,,,,
2009,18-29 J.,1.003365704383584,0.9404494285557157,1.0662819802114523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2855.0
2009,30-45 J.,2.562403604631624,2.4980689901159683,2.62673821914728,0.0,0.0,3.0,0.0,7.5,0.0,0.0,0.0,4674.0
2009,46-65 J.,0.39141654001641973,0.37276981686951693,0.41006326316332253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6325.0
2009,66 und älter,0.11447683864331057,0.1054511175547511,0.12350255973187003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4161.0
2009,5,,,,,,,,,,,,
2009,6,,,,,,,,,,,,
2009,7,,,,,,,,,,,,
2009,8,,,,,,,,,,,,
2009,9,,,,,,,,,,,,
2009,10,,,,,,,,,,,,
2009,11,,,,,,,,,,,,
2009,12,,,,,,,,,,,,
2009,13,,,,,,,,,,,,
2009,14,,,,,,,,,,,,
2009,15,,,,,,,,,,,,
2009,16,,,,,,,,,,,,
2009,17,,,,,,,,,,,,
2010,0,,,,,,,,,,,,
2010,18-29 J.,1.0109284781548002,0.9580780760393969,1.0637788802702037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3920.0
2010,30-45 J.,2.403371244399965,2.360866906283645,2.445875582516285,0.0,0.0,3.0,0.0,7.5,0.0,-1.0,0.0,9071.0
