year,sex,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1984,male,,,,,,,,,,,,
1984,female,,,,,,,,,,,,
1985,male,5413,0.31141,0.28522,0.33760,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1985,female,5611,1.19830,1.12826,1.26834,0.00000,0.00000,1.00000,0.0,2.50000,,,
1986,male,5231,0.34250,0.31359,0.37142,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1986,female,5350,1.27758,1.20131,1.35384,0.00000,0.00000,1.00000,0.0,2.50000,,,
1987,male,5172,0.36284,0.33290,0.39279,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1987,female,5280,1.40110,1.31692,1.48529,0.00000,0.00000,1.00000,0.0,2.50000,,,
1988,male,4930,0.36945,0.33883,0.40007,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1988,female,5040,1.41388,1.32742,1.50033,0.00000,0.00000,1.00000,0.0,2.50000,,,
1989,male,4761,0.40208,0.36859,0.43558,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1989,female,4901,1.50923,1.41465,1.60380,0.00000,0.00000,1.00000,0.0,2.50000,,,
1990,No answer / don't know,,,,,,,,,,,,
1990,male,6766,0.43020,0.40144,0.45896,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1990,female,7094,1.61766,1.53484,1.70049,0.00000,0.00000,2.00000,0.0,5.00000,,,
1991,male,6629,0.39260,0.36712,0.41809,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1991,female,6945,1.51791,1.43949,1.59633,0.00000,0.00000,1.00000,0.0,2.50000,,,
1992,male,6460,0.43802,0.41105,0.46498,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1992,female,6849,1.63439,1.54955,1.71923,0.00000,0.00000,2.00000,0.0,5.00000,,,
1993,male,6362,0.38802,0.36035,0.41568,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1993,female,6725,1.65084,1.56093,1.74074,0.00000,0.00000,1.00000,0.0,2.50000,,,
1994,male,6212,0.44602,0.41578,0.47626,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1994,female,6652,1.64459,1.55549,1.73369,0.00000,0.00000,2.00000,0.0,5.00000,,,
1995,male,6410,0.45577,0.42340,0.48815,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1995,female,6872,1.74603,1.65292,1.83914,0.00000,0.00000,2.00000,0.0,5.00000,,,
1996,male,6290,0.50276,0.46928,0.53624,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1996,female,6751,1.87647,1.77531,1.97764,0.00000,0.00000,2.00000,0.0,5.00000,,,
1997,male,6206,0.43796,0.40623,0.46970,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1997,female,6611,1.82130,1.71982,1.92278,0.00000,0.00000,1.00000,0.0,2.50000,,,
1998,male,6887,0.40216,0.37479,0.42954,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1998,female,7349,1.58642,1.49789,1.67494,0.00000,0.00000,1.00000,0.0,2.50000,,,
1999,male,6606,0.40873,0.38034,0.43712,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1999,female,7063,1.74059,1.64310,1.83807,0.00000,0.00000,1.00000,0.0,2.50000,,,
2000,male,11580,0.41962,0.39580,0.44345,0.00000,0.00000,0.00000,0.00000,0.00000,,,
2000,female,12520,1.61855,1.55018,1.68693,0.00000,0.00000,1.00000,0.0,2.50000,,,
2001,male,10525,0.42723,0.40229,0.45217,0.00000,0.00000,0.00000,0.00000,0.00000,,,
2001,female,11396,1.63620,1.56449,1.70791,0.00000,0.00000,1.00000,0.0,2.50000,,,
2002,male,11126,0.42727,0.40505,0.44949,0.00000,0.00000,0.00000,0.00000,0.00000,,,
2002,female,11897,1.64473,1.57466,1.71481,0.00000,0.00000,1.00000,0.0,2.50000,,,
2003,male,10677,0.46337,0.43490,0.49184,0.00000,0.00000,0.00000,0.00000,0.00000,,,
