year,bula_h,rentown,hgeqpnrj,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2019,Thuringa,Owner,No,0.87575,205,205,0.83048,0.92101
2019,Thuringa,Tenant,No,0.85746,253,253,0.81430,0.90063
2020,Schleswig-Holstein,Owner,No,0.95221,274,274,0.92690,0.97751
2020,Schleswig-Holstein,Tenant,No,0.95802,250,250,0.93311,0.98293
2020,Hamburg,Owner,No,0.98374,96,96,0.95830,1.00917
2020,Hamburg,Tenant,No,0.97549,263,263,0.95677,0.99422
2020,Lower Saxony,Owner,Yes,0.05616,41,735,0.03950,0.07282
2020,Lower Saxony,Owner,No,0.94243,694,735,0.92558,0.95928
2020,Lower Saxony,Tenant,No,0.94769,730,730,0.93153,0.96385
2020,Bremen,Owner,No,0.99092,47,47,0.96351,1.01833
2020,Bremen,Tenant,No,0.96993,91,91,0.93465,1.00521
2020,North Rhine-Westphalia,Owner,Yes,0.03816,92,1355,0.02796,0.04837
2020,North Rhine-Westphalia,Owner,No,0.95722,1263,1355,0.94644,0.96800
2020,North Rhine-Westphalia,Tenant,Yes,0.02772,40,2025,0.02057,0.03488
2020,North Rhine-Westphalia,Tenant,No,0.94347,1985,2025,0.93341,0.95353
2020,Hesse,Owner,No,0.94810,442,442,0.92739,0.96880
2020,Hesse,Tenant,No,0.96408,630,630,0.94954,0.97862
2020,"Rhineland-Palatinate, Saarland",Owner,Yes,0.03999,32,436,0.02158,0.05841
2020,"Rhineland-Palatinate, Saarland",Owner,No,0.95755,404,436,0.93861,0.97650
2020,"Rhineland-Palatinate, Saarland",Tenant,No,0.94424,421,421,0.92229,0.96618
2020,Baden-Wuerttemberg,Owner,Yes,0.05544,77,878,0.04029,0.07058
2020,Baden-Wuerttemberg,Owner,No,0.94339,801,878,0.92809,0.95868
2020,Baden-Wuerttemberg,Tenant,No,0.94669,840,840,0.93149,0.96189
2020,Bavaria,Owner,Yes,0.05802,105,1168,0.04461,0.07144
2020,Bavaria,Owner,No,0.93993,1063,1168,0.92629,0.95356
2020,Bavaria,Tenant,Yes,0.02797,35,1439,0.01945,0.03649
2020,Bavaria,Tenant,No,0.95131,1404,1439,0.94019,0.96244
2020,Berlin,Owner,No,0.98367,134,134,0.96213,1.00521
2020,Berlin,Tenant,No,0.97994,714,714,0.96965,0.99023
2020,Brandenburg,Owner,Yes,0.06203,33,322,0.03564,0.08842
2020,Brandenburg,Owner,No,0.93613,289,322,0.90938,0.96288
2020,Brandenburg,Tenant,No,0.96576,345,345,0.94655,0.98498
2020,Mecklenburg-Western Pomerania,Owner,No,0.94852,115,115,0.90795,0.98908
2020,Mecklenburg-Western Pomerania,Tenant,No,0.98512,211,211,0.96875,1.00150
2020,Saxony,Owner,Yes,0.09956,39,366,0.06885,0.13028
2020,Saxony,Owner,No,0.87664,327,366,0.84291,0.91038
2020,Saxony,Tenant,No,0.97750,603,603,0.96565,0.98935
2020,Saxony-Anhalt,Owner,No,0.86824,223,223,0.82375,0.91273
2020,Saxony-Anhalt,Tenant,No,0.96080,310,310,0.93916,0.98244
2020,Thuringa,Owner,No,0.93858,235,235,0.90781,0.96934
2020,Thuringa,Tenant,No,0.97441,314,314,0.95692,0.99191
2021,Schleswig-Holstein,Owner,No,0.87537,208,208,0.83038,0.92037
2021,Schleswig-Holstein,Tenant,No,0.82955,156,156,0.77035,0.88875
2021,Hamburg,Owner,No,0.96010,70,70,0.91392,1.00628
2021,Hamburg,Tenant,No,0.85224,165,165,0.79793,0.90655
2021,Lower Saxony,Owner,No,0.84961,484,484,0.81773,0.88149
2021,Lower Saxony,Tenant,No,0.87454,432,432,0.84327,0.90582
2021,Bremen,Tenant,No,0.93455,49,49,0.86458,1.00452
2021,North Rhine-Westphalia,Owner,Yes,0.04472,61,938,0.03149,0.05796
2021,North Rhine-Westphalia,Owner,No,0.88224,877,938,0.86160,0.90288
2021,North Rhine-Westphalia,Tenant,No,0.83179,1094,1094,0.80962,0.85397
2021,Hesse,Owner,No,0.88187,274,274,0.84358,0.92016
2021,Hesse,Tenant,No,0.77649,318,318,0.73063,0.82235
2021,"Rhineland-Palatinate, Saarland",Owner,No,0.85234,245,245,0.80782,0.89685
2021,"Rhineland-Palatinate, Saarland",Tenant,No,0.84268,213,213,0.79366,0.89169
2021,Baden-Wuerttemberg,Owner,Yes,0.04997,56,579,0.03220,0.06773
2021,Baden-Wuerttemberg,Owner,No,0.84863,523,579,0.81941,0.87785
2021,Baden-Wuerttemberg,Tenant,No,0.78427,456,456,0.74647,0.82206
2021,Bavaria,Owner,Yes,0.04215,66,795,0.02818,0.05613
2021,Bavaria,Owner,No,0.89302,729,795,0.87153,0.91452
2021,Bavaria,Tenant,No,0.84161,753,753,0.81552,0.86771
2021,Berlin,Owner,No,0.84564,93,93,0.77182,0.91947
2021,Berlin,Tenant,No,0.90150,413,413,0.87272,0.93027
2021,Brandenburg,Owner,No,0.87047,180,180,0.82127,0.91966
2021,Brandenburg,Tenant,No,0.85694,195,195,0.80766,0.90621
2021,Mecklenburg-Western Pomerania,Owner,No,0.89009,87,87,0.82399,0.95620
2021,Mecklenburg-Western Pomerania,Tenant,No,0.83452,141,141,0.77296,0.89608
2021,Saxony,Owner,No,0.78972,224,224,0.73623,0.84320
2021,Saxony,Tenant,No,0.89790,425,425,0.86908,0.92672
2021,Saxony-Anhalt,Owner,No,0.76419,126,126,0.68977,0.83861
2021,Saxony-Anhalt,Tenant,No,0.81044,189,189,0.75441,0.86647
2021,Thuringa,Owner,No,0.90334,151,151,0.85605,0.95063
2021,Thuringa,Tenant,No,0.86632,189,189,0.81768,0.91497
2022,Schleswig-Holstein,Owner,Yes,0.05874,31,320,0.03294,0.08455
2022,Schleswig-Holstein,Owner,No,0.93765,289,320,0.91112,0.96419
2022,Schleswig-Holstein,Tenant,No,0.92774,317,317,0.89919,0.95628
2022,Hamburg,Owner,No,0.93818,91,91,0.88843,0.98794
2022,Hamburg,Tenant,No,0.95440,332,332,0.93193,0.97688
2022,Lower Saxony,Owner,Yes,0.08562,72,845,0.06674,0.10449
2022,Lower Saxony,Owner,No,0.91285,773,845,0.89382,0.93188
2022,Lower Saxony,Tenant,No,0.94747,758,758,0.93158,0.96336
2022,Bremen,Tenant,No,0.95636,96,96,0.91528,0.99744
2022,North Rhine-Westphalia,Owner,Yes,0.08375,188,1630,0.07030,0.09720
2022,North Rhine-Westphalia,Owner,No,0.91500,1442,1630,0.90145,0.92854
2022,North Rhine-Westphalia,Tenant,Yes,0.03413,103,2284,0.02668,0.04157
2022,North Rhine-Westphalia,Tenant,No,0.93495,2181,2284,0.92484,0.94507
2022,Hesse,Owner,Yes,0.05972,43,475,0.03839,0.08106
2022,Hesse,Owner,No,0.93766,432,475,0.91590,0.95943
2022,Hesse,Tenant,Yes,0.04889,38,772,0.03367,0.06411
2022,Hesse,Tenant,No,0.92685,734,772,0.90848,0.94523
2022,"Rhineland-Palatinate, Saarland",Owner,Yes,0.05738,36,419,0.03508,0.07967
2022,"Rhineland-Palatinate, Saarland",Owner,No,0.94248,383,419,0.92016,0.96480
2022,"Rhineland-Palatinate, Saarland",Tenant,No,0.92308,448,448,0.89838,0.94778
2022,Baden-Wuerttemberg,Owner,Yes,0.09545,138,1014,0.07736,0.11355
2022,Baden-Wuerttemberg,Owner,No,0.90337,876,1014,0.88518,0.92157
2022,Baden-Wuerttemberg,Tenant,Yes,0.02586,54,1271,0.01713,0.03459
2022,Baden-Wuerttemberg,Tenant,No,0.95061,1217,1271,0.93870,0.96253
2022,Bavaria,Owner,Yes,0.07717,153,1324,0.06279,0.09155
2022,Bavaria,Owner,No,0.92179,1171,1324,0.90732,0.93626
2022,Bavaria,Tenant,Yes,0.02465,57,1780,0.01744,0.03185
2022,Bavaria,Tenant,No,0.95695,1723,1780,0.94751,0.96638
2022,Berlin,Owner,No,0.99356,172,172,0.98157,1.00555
2022,Berlin,Tenant,No,0.97912,951,951,0.97003,0.98821
2022,Brandenburg,Owner,Yes,0.08787,37,328,0.05718,0.11855
2022,Brandenburg,Owner,No,0.91049,291,328,0.87955,0.94144
2022,Brandenburg,Tenant,No,0.94872,395,395,0.92694,0.97050
2022,Mecklenburg-Western Pomerania,Owner,No,0.84784,111,111,0.78072,0.91496
2022,Mecklenburg-Western Pomerania,Tenant,No,0.96063,282,282,0.93789,0.98337
2022,Saxony,Owner,Yes,0.09651,48,475,0.06993,0.12310
2022,Saxony,Owner,No,0.90349,427,475,0.87690,0.93007
2022,Saxony,Tenant,No,0.96748,802,802,0.95520,0.97977
2022,Saxony-Anhalt,Owner,Yes,0.07782,34,295,0.04720,0.10845
2022,Saxony-Anhalt,Owner,No,0.90693,261,295,0.87372,0.94014
2022,Saxony-Anhalt,Tenant,No,0.97238,377,377,0.95581,0.98894
2022,Thuringa,Owner,No,0.92881,231,231,0.89558,0.96204
2022,Thuringa,Tenant,No,0.96746,304,304,0.94749,0.98744
