year,age_gr,bula_h,plb0240,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2003,46-65 y.,Saxony,Full-time,0.09063,44,44,0.00482,0.17643
2004,17-29 y.,Schleswig-Holstein,Full-time,0.34094,37,37,0.18609,0.49578
2004,17-29 y.,Lower Saxony,Full-time,0.16878,60,60,0.07321,0.26436
2004,17-29 y.,North Rhine-Westphalia,Full-time,0.24316,196,315,0.19571,0.29061
2004,17-29 y.,North Rhine-Westphalia,Part-time,0.04758,42,315,0.02404,0.07113
2004,17-29 y.,North Rhine-Westphalia,Either,0.04811,43,315,0.02444,0.07179
2004,17-29 y.,North Rhine-Westphalia,I'm not sure yet,0.02822,34,315,0.00990,0.04653
2004,17-29 y.,Hesse,Full-time,0.23331,51,51,0.11608,0.35054
2004,17-29 y.,"Rhineland-Palatinate, Saarland",Full-time,0.25225,53,53,0.13421,0.37030
2004,17-29 y.,Baden-Wuerttemberg,Full-time,0.20335,114,146,0.13784,0.26886
2004,17-29 y.,Baden-Wuerttemberg,Part-time,0.05483,32,146,0.01778,0.09188
2004,17-29 y.,Bavaria,Full-time,0.18425,122,122,0.11517,0.25333
2004,17-29 y.,Berlin,Full-time,0.22566,42,42,0.09771,0.35362
2004,17-29 y.,Brandenburg,Full-time,0.25986,50,50,0.13707,0.38266
2004,17-29 y.,Saxony,Full-time,0.23633,78,78,0.14144,0.33122
2004,17-29 y.,Saxony-Anhalt,Full-time,0.35246,67,67,0.23720,0.46772
2004,17-29 y.,Thuringa,Full-time,0.23975,52,52,0.12258,0.35693
2004,30-45 y.,Lower Saxony,Part-time,0.06062,45,45,-0.00989,0.13112
2004,30-45 y.,North Rhine-Westphalia,Full-time,0.04366,59,149,0.01074,0.07658
2004,30-45 y.,North Rhine-Westphalia,Part-time,0.05930,90,149,0.02125,0.09735
2004,30-45 y.,Hesse,Part-time,0.07792,36,36,-0.01089,0.16672
2004,30-45 y.,"Rhineland-Palatinate, Saarland",Part-time,0.10119,39,39,0.00530,0.19707
2004,30-45 y.,Baden-Wuerttemberg,Full-time,0.02484,31,101,-0.00566,0.05535
2004,30-45 y.,Baden-Wuerttemberg,Part-time,0.09180,70,101,0.03521,0.14840
2004,30-45 y.,Bavaria,Full-time,0.05946,36,120,0.01697,0.10195
2004,30-45 y.,Bavaria,Part-time,0.08042,84,120,0.03156,0.12928
2004,30-45 y.,Saxony,Full-time,0.09421,36,36,-0.00257,0.19099
2004,46-65 y.,North Rhine-Westphalia,Full-time,0.04123,45,89,-0.00031,0.08277
2004,46-65 y.,North Rhine-Westphalia,Part-time,0.02584,44,89,-0.00731,0.05898
2004,46-65 y.,Saxony,Full-time,0.07169,37,37,-0.01258,0.15596
2005,17-29 y.,Lower Saxony,Full-time,0.17393,67,67,0.08248,0.26538
2005,17-29 y.,North Rhine-Westphalia,Full-time,0.23554,189,270,0.18483,0.28624
2005,17-29 y.,North Rhine-Westphalia,Part-time,0.05271,42,270,0.02601,0.07941
2005,17-29 y.,North Rhine-Westphalia,Either,0.04023,39,270,0.01675,0.06371
2005,17-29 y.,Hesse,Full-time,0.25325,56,56,0.13832,0.36818
2005,17-29 y.,"Rhineland-Palatinate, Saarland",Full-time,0.25106,52,52,0.13205,0.37007
2005,17-29 y.,Baden-Wuerttemberg,Full-time,0.22123,127,127,0.14875,0.29370
2005,17-29 y.,Bavaria,Full-time,0.21721,119,119,0.14281,0.29161
2005,17-29 y.,Berlin,Full-time,0.27885,44,44,0.14482,0.41289
2005,17-29 y.,Brandenburg,Full-time,0.25677,44,44,0.12620,0.38735
2005,17-29 y.,Saxony,Full-time,0.33646,96,128,0.25429,0.41864
2005,17-29 y.,Saxony,Either,0.12254,32,128,0.06551,0.17956
2005,17-29 y.,Saxony-Anhalt,Full-time,0.28219,58,58,0.16535,0.39903
2005,17-29 y.,Thuringa,Full-time,0.35632,55,55,0.22858,0.48405
2005,30-45 y.,Lower Saxony,Part-time,0.06024,43,43,-0.01172,0.13220
2005,30-45 y.,North Rhine-Westphalia,Full-time,0.04539,51,173,0.01428,0.07650
2005,30-45 y.,North Rhine-Westphalia,Part-time,0.06614,88,173,0.02900,0.10329
2005,30-45 y.,North Rhine-Westphalia,Either,0.03490,34,173,0.00747,0.06232
2005,30-45 y.,Baden-Wuerttemberg,Part-time,0.09569,77,77,0.02955,0.16183
2005,30-45 y.,Bavaria,Part-time,0.07013,71,71,0.01031,0.12995
2005,46-65 y.,North Rhine-Westphalia,Full-time,0.03814,45,81,-0.00383,0.08012
2005,46-65 y.,North Rhine-Westphalia,Part-time,0.02834,36,81,-0.00803,0.06470
2005,46-65 y.,Saxony,Full-time,0.07206,33,33,-0.01753,0.16166
2006,17-29 y.,Lower Saxony,Full-time,0.20358,70,70,0.10857,0.29859
2006,17-29 y.,North Rhine-Westphalia,Full-time,0.22074,167,252,0.16943,0.27205
2006,17-29 y.,North Rhine-Westphalia,Part-time,0.05370,47,252,0.02581,0.08159
2006,17-29 y.,North Rhine-Westphalia,Either,0.05628,38,252,0.02777,0.08479
2006,17-29 y.,Hesse,Full-time,0.17901,46,46,0.06700,0.29102
2006,17-29 y.,"Rhineland-Palatinate, Saarland",Full-time,0.16741,44,44,0.05582,0.27901
2006,17-29 y.,Baden-Wuerttemberg,Full-time,0.18415,127,127,0.11647,0.25183
2006,17-29 y.,Bavaria,Full-time,0.16745,109,109,0.09703,0.23787
2006,17-29 y.,Berlin,Full-time,0.24033,40,40,0.10622,0.37443
2006,17-29 y.,Brandenburg,Full-time,0.22519,44,44,0.10034,0.35004
2006,17-29 y.,Saxony,Full-time,0.21981,84,121,0.14571,0.29390
2006,17-29 y.,Saxony,Either,0.12767,37,121,0.06796,0.18738
2006,17-29 y.,Saxony-Anhalt,Full-time,0.23861,53,53,0.12276,0.35446
2006,17-29 y.,Thuringa,Full-time,0.19864,32,32,0.05819,0.33909
2006,30-45 y.,Lower Saxony,Part-time,0.08529,59,59,0.01340,0.15717
2006,30-45 y.,North Rhine-Westphalia,Full-time,0.04799,51,201,0.01837,0.07761
2006,30-45 y.,North Rhine-Westphalia,Part-time,0.07792,114,201,0.04077,0.11508
2006,30-45 y.,North Rhine-Westphalia,Either,0.02932,36,201,0.00594,0.05270
2006,30-45 y.,Hesse,Part-time,0.09111,42,42,0.00303,0.17920
2006,30-45 y.,"Rhineland-Palatinate, Saarland",Part-time,0.07999,32,32,-0.01551,0.17548
2006,30-45 y.,Baden-Wuerttemberg,Part-time,0.09083,78,78,0.02665,0.15502
2006,30-45 y.,Bavaria,Full-time,0.05175,34,121,0.01211,0.09138
2006,30-45 y.,Bavaria,Part-time,0.08346,87,121,0.03398,0.13295
2006,46-65 y.,North Rhine-Westphalia,Full-time,0.03489,43,84,-0.00459,0.07437
2006,46-65 y.,North Rhine-Westphalia,Part-time,0.02372,41,84,-0.00902,0.05646
2006,46-65 y.,Bavaria,Part-time,0.03128,31,31,-0.03101,0.09357
2007,17-29 y.,Lower Saxony,Full-time,0.16329,56,56,0.06560,0.26098
2007,17-29 y.,North Rhine-Westphalia,Full-time,0.19615,141,223,0.14391,0.24838
2007,17-29 y.,North Rhine-Westphalia,Part-time,0.06300,45,223,0.03104,0.09496
2007,17-29 y.,North Rhine-Westphalia,Either,0.05693,37,223,0.02645,0.08741
2007,17-29 y.,Hesse,Full-time,0.18126,46,46,0.06870,0.29382
2007,17-29 y.,"Rhineland-Palatinate, Saarland",Full-time,0.22124,49,49,0.10381,0.33867
2007,17-29 y.,Baden-Wuerttemberg,Full-time,0.15152,102,133,0.09036,0.21269
2007,17-29 y.,Baden-Wuerttemberg,Either,0.07957,31,133,0.03340,0.12574
2007,17-29 y.,Bavaria,Full-time,0.15833,95,95,0.08453,0.23213
2007,17-29 y.,Saxony,Full-time,0.20834,70,70,0.11251,0.30416
2007,17-29 y.,Saxony-Anhalt,Full-time,0.20139,43,43,0.08010,0.32268
2007,17-29 y.,Thuringa,Full-time,0.22759,39,39,0.09428,0.36090
2007,30-45 y.,Lower Saxony,Part-time,0.06685,46,46,-0.00613,0.13982
2007,30-45 y.,North Rhine-Westphalia,Full-time,0.04181,46,140,0.00853,0.07508
2007,30-45 y.,North Rhine-Westphalia,Part-time,0.07325,94,140,0.02994,0.11657
2007,30-45 y.,Hesse,Part-time,0.06962,33,33,-0.01856,0.15781
2007,30-45 y.,Baden-Wuerttemberg,Part-time,0.07447,51,51,0.00170,0.14724
2007,30-45 y.,Bavaria,Part-time,0.07303,72,72,0.01251,0.13355
2007,46-65 y.,North Rhine-Westphalia,Part-time,0.03016,33,33,-0.02910,0.08942
2008,17-29 y.,Lower Saxony,Full-time,0.20344,61,61,0.10158,0.30530
2008,17-29 y.,North Rhine-Westphalia,Full-time,0.20209,139,171,0.14173,0.26245
2008,17-29 y.,North Rhine-Westphalia,Part-time,0.05205,32,171,0.01866,0.08544
2008,17-29 y.,Hesse,Full-time,0.13825,33,33,0.01866,0.25784
2008,17-29 y.,"Rhineland-Palatinate, Saarland",Full-time,0.21919,45,45,0.09695,0.34143
2008,17-29 y.,Baden-Wuerttemberg,Full-time,0.16289,98,98,0.08940,0.23638
2008,17-29 y.,Bavaria,Full-time,0.13501,75,75,0.05715,0.21287
2008,17-29 y.,Berlin,Full-time,0.22237,35,35,0.08259,0.36215
2008,17-29 y.,Brandenburg,Full-time,0.24834,34,34,0.10093,0.39576
2008,17-29 y.,Saxony,Full-time,0.21400,55,55,0.10461,0.32339
2008,17-29 y.,Saxony-Anhalt,Full-time,0.30089,42,42,0.16050,0.44129
2008,17-29 y.,Thuringa,Full-time,0.23196,37,37,0.09408,0.36984
2008,30-45 y.,Lower Saxony,Part-time,0.07460,44,44,-0.00393,0.15314
2008,30-45 y.,North Rhine-Westphalia,Full-time,0.02985,33,107,-0.00254,0.06225
2008,30-45 y.,North Rhine-Westphalia,Part-time,0.05670,74,107,0.01267,0.10072
2008,30-45 y.,Hesse,Part-time,0.08682,35,35,-0.00782,0.18147
2008,30-45 y.,Baden-Wuerttemberg,Part-time,0.05990,46,46,-0.00944,0.12923
2008,30-45 y.,Bavaria,Part-time,0.07273,56,56,0.00409,0.14136
2008,46-65 y.,North Rhine-Westphalia,Part-time,0.03101,39,39,-0.02411,0.08613
2009,17-29 y.,Lower Saxony,Full-time,0.25050,56,56,0.13598,0.36501
2009,17-29 y.,North Rhine-Westphalia,Full-time,0.19573,126,157,0.13347,0.25799
2009,17-29 y.,North Rhine-Westphalia,Either,0.06790,31,157,0.02842,0.10738
2009,17-29 y.,Hesse,Full-time,0.15340,37,37,0.03568,0.27112
2009,17-29 y.,"Rhineland-Palatinate, Saarland",Full-time,0.17105,38,38,0.04972,0.29238
2009,17-29 y.,Baden-Wuerttemberg,Full-time,0.14333,74,74,0.06295,0.22372
2009,17-29 y.,Bavaria,Full-time,0.13687,81,81,0.06155,0.21218
2009,17-29 y.,Brandenburg,Full-time,0.25188,31,31,0.09654,0.40721
2009,17-29 y.,Saxony,Full-time,0.14622,47,47,0.04411,0.24832
2009,17-29 y.,Saxony-Anhalt,Full-time,0.16784,32,32,0.03628,0.29940
2009,17-29 y.,Thuringa,Full-time,0.21052,38,38,0.07916,0.34188
2009,30-45 y.,Lower Saxony,Part-time,0.05498,32,32,-0.02526,0.13522
2009,30-45 y.,North Rhine-Westphalia,Part-time,0.06334,71,71,0.00628,0.12041
2009,30-45 y.,Hesse,Part-time,0.09746,32,32,-0.00694,0.20187
2009,30-45 y.,Baden-Wuerttemberg,Part-time,0.07586,46,46,-0.00150,0.15322
2009,30-45 y.,Bavaria,Part-time,0.05494,43,43,-0.01398,0.12385
2010,17-29 y.,Lower Saxony,Full-time,0.20301,76,132,0.13412,0.27189
2010,17-29 y.,Lower Saxony,Part-time,0.07580,56,132,0.03048,0.12113
2010,17-29 y.,North Rhine-Westphalia,Full-time,0.22886,193,363,0.18558,0.27213
2010,17-29 y.,North Rhine-Westphalia,Part-time,0.05036,112,363,0.02783,0.07289
2010,17-29 y.,North Rhine-Westphalia,Either,0.05383,58,363,0.03058,0.07708
2010,17-29 y.,Hesse,Full-time,0.15439,45,78,0.07369,0.23510
2010,17-29 y.,Hesse,Part-time,0.04204,33,78,-0.00279,0.08686
2010,17-29 y.,"Rhineland-Palatinate, Saarland",Full-time,0.18025,39,39,0.05803,0.30247
2010,17-29 y.,Baden-Wuerttemberg,Full-time,0.16212,91,179,0.10797,0.21626
2010,17-29 y.,Baden-Wuerttemberg,Part-time,0.03727,56,179,0.00944,0.06510
2010,17-29 y.,Baden-Wuerttemberg,Either,0.03655,32,179,0.00898,0.06411
2010,17-29 y.,Bavaria,Full-time,0.11783,95,188,0.07162,0.16404
2010,17-29 y.,Bavaria,Part-time,0.03893,58,188,0.01121,0.06665
2010,17-29 y.,Bavaria,Either,0.04816,35,188,0.01748,0.07885
2010,17-29 y.,Berlin,Full-time,0.19735,40,40,0.07244,0.32227
2010,17-29 y.,Brandenburg,Full-time,0.22845,36,36,0.08936,0.36755
2010,17-29 y.,Saxony,Full-time,0.23264,83,115,0.15508,0.31021
2010,17-29 y.,Saxony,Part-time,0.04823,32,115,0.00890,0.08756
2010,17-29 y.,Saxony-Anhalt,Full-time,0.27194,48,48,0.14473,0.39915
2010,17-29 y.,Thuringa,Full-time,0.23914,44,44,0.11164,0.36664
2010,30-45 y.,Schleswig-Holstein,Part-time,0.07558,60,60,0.00813,0.14302
2010,30-45 y.,Lower Saxony,Full-time,0.04540,41,151,0.01209,0.07872
2010,30-45 y.,Lower Saxony,Part-time,0.06006,110,151,0.02204,0.09809
2010,30-45 y.,North Rhine-Westphalia,Full-time,0.04891,119,485,0.02969,0.06813
2010,30-45 y.,North Rhine-Westphalia,Part-time,0.07187,301,485,0.04886,0.09488
2010,30-45 y.,North Rhine-Westphalia,Either,0.02320,65,485,0.00979,0.03661
2010,30-45 y.,Hesse,Full-time,0.03392,34,150,0.00485,0.06299
2010,30-45 y.,Hesse,Part-time,0.08933,116,150,0.04353,0.13512
2010,30-45 y.,"Rhineland-Palatinate, Saarland",Part-time,0.06155,63,63,0.00173,0.12138
2010,30-45 y.,Baden-Wuerttemberg,Full-time,0.02668,38,248,0.00658,0.04677
2010,30-45 y.,Baden-Wuerttemberg,Part-time,0.07369,210,248,0.04111,0.10627
2010,30-45 y.,Bavaria,Full-time,0.04932,54,272,0.02354,0.07511
2010,30-45 y.,Bavaria,Part-time,0.06000,218,272,0.03173,0.08828
2010,30-45 y.,Berlin,Part-time,0.04971,40,40,-0.01850,0.11793
2010,30-45 y.,Saxony,Full-time,0.06812,46,103,0.01922,0.11701
2010,30-45 y.,Saxony,Part-time,0.03398,57,103,-0.00118,0.06914
2010,46-65 y.,North Rhine-Westphalia,Full-time,0.04586,51,82,0.00031,0.09142
2010,46-65 y.,North Rhine-Westphalia,Part-time,0.01688,31,82,-0.01117,0.04494
2010,46-65 y.,Bavaria,Part-time,0.02754,42,42,-0.02255,0.07763
2011,17-29 y.,Schleswig-Holstein,Full-time,0.17028,43,43,0.05660,0.28396
2011,17-29 y.,Lower Saxony,Full-time,0.20633,91,129,0.13622,0.27643
2011,17-29 y.,Lower Saxony,Part-time,0.04293,38,129,0.00781,0.07804
2011,17-29 y.,North Rhine-Westphalia,Full-time,0.20935,220,345,0.16636,0.25235
2011,17-29 y.,North Rhine-Westphalia,Part-time,0.03578,78,345,0.01615,0.05541
2011,17-29 y.,North Rhine-Westphalia,Either,0.03342,47,345,0.01443,0.05241
2011,17-29 y.,Hesse,Full-time,0.17796,65,65,0.08426,0.27167
2011,17-29 y.,"Rhineland-Palatinate, Saarland",Full-time,0.21538,47,47,0.09658,0.33418
2011,17-29 y.,Baden-Wuerttemberg,Full-time,0.18902,135,176,0.13101,0.24703
2011,17-29 y.,Baden-Wuerttemberg,Part-time,0.04792,41,176,0.01627,0.07956
2011,17-29 y.,Bavaria,Full-time,0.12333,117,158,0.07190,0.17477
2011,17-29 y.,Bavaria,Part-time,0.03653,41,158,0.00718,0.06587
2011,17-29 y.,Berlin,Full-time,0.18883,38,38,0.06272,0.31493
2011,17-29 y.,Saxony,Full-time,0.22937,71,71,0.13088,0.32786
2011,17-29 y.,Saxony-Anhalt,Full-time,0.16978,35,35,0.04358,0.29598
2011,17-29 y.,Thuringa,Full-time,0.26848,42,42,0.13283,0.40414
2011,30-45 y.,Schleswig-Holstein,Part-time,0.10215,57,57,0.02283,0.18147
2011,30-45 y.,Lower Saxony,Full-time,0.03444,36,153,0.00545,0.06343
2011,30-45 y.,Lower Saxony,Part-time,0.06709,117,153,0.02732,0.10686
2011,30-45 y.,North Rhine-Westphalia,Full-time,0.04494,103,410,0.02486,0.06501
2011,30-45 y.,North Rhine-Westphalia,Part-time,0.06298,265,410,0.03944,0.08652
2011,30-45 y.,North Rhine-Westphalia,Either,0.01949,42,410,0.00609,0.03289
2011,30-45 y.,Hesse,Full-time,0.06675,35,126,0.02300,0.11051
2011,30-45 y.,Hesse,Part-time,0.08050,91,126,0.03281,0.12820
2011,30-45 y.,"Rhineland-Palatinate, Saarland",Part-time,0.08796,56,56,0.01310,0.16281
2011,30-45 y.,Baden-Wuerttemberg,Full-time,0.02894,31,201,0.00571,0.05217
2011,30-45 y.,Baden-Wuerttemberg,Part-time,0.07264,170,201,0.03667,0.10861
2011,30-45 y.,Bavaria,Full-time,0.01655,37,225,-0.00016,0.03326
2011,30-45 y.,Bavaria,Part-time,0.06423,188,225,0.03212,0.09633
2011,30-45 y.,Berlin,Part-time,0.08461,38,38,-0.00507,0.17428
2011,30-45 y.,Saxony,Full-time,0.05692,42,91,0.00905,0.10478
2011,30-45 y.,Saxony,Part-time,0.03338,49,91,-0.00373,0.07048
2011,30-45 y.,Saxony-Anhalt,Full-time,0.05059,34,34,-0.02418,0.12537
2011,46-65 y.,North Rhine-Westphalia,Full-time,0.03684,47,100,-0.00026,0.07395
2011,46-65 y.,North Rhine-Westphalia,Part-time,0.02123,53,100,-0.00717,0.04963
2011,46-65 y.,Bavaria,Part-time,0.02201,45,45,-0.02134,0.06536
2011,46-65 y.,Saxony,Full-time,0.05154,32,32,-0.02629,0.12938
2012,17-29 y.,Schleswig-Holstein,Full-time,0.22304,51,51,0.10765,0.33843
2012,17-29 y.,Lower Saxony,Full-time,0.18771,79,113,0.11539,0.26003
2012,17-29 y.,Lower Saxony,Part-time,0.06706,34,113,0.02074,0.11339
2012,17-29 y.,North Rhine-Westphalia,Full-time,0.20629,219,321,0.16196,0.25063
2012,17-29 y.,North Rhine-Westphalia,Part-time,0.04079,71,321,0.01911,0.06246
2012,17-29 y.,North Rhine-Westphalia,Either,0.02424,31,321,0.00739,0.04109
2012,17-29 y.,Hesse,Full-time,0.12911,51,51,0.03617,0.22206
2012,17-29 y.,"Rhineland-Palatinate, Saarland",Full-time,0.15612,44,44,0.04763,0.26461
2012,17-29 y.,Baden-Wuerttemberg,Full-time,0.19058,119,119,0.11971,0.26144
2012,17-29 y.,Bavaria,Full-time,0.13502,115,146,0.07939,0.19064
2012,17-29 y.,Bavaria,Part-time,0.02801,31,146,0.00115,0.05487
2012,17-29 y.,Berlin,Full-time,0.28281,48,48,0.15405,0.41157
2012,17-29 y.,Brandenburg,Full-time,0.23890,35,35,0.09557,0.38224
2012,17-29 y.,Saxony,Full-time,0.22438,67,67,0.12374,0.32503
2012,17-29 y.,Saxony-Anhalt,Full-time,0.32524,41,41,0.18006,0.47042
2012,17-29 y.,Thuringa,Full-time,0.22589,40,40,0.09465,0.35713
2012,30-45 y.,Schleswig-Holstein,Part-time,0.07100,37,37,-0.01289,0.15490
2012,30-45 y.,Lower Saxony,Part-time,0.06249,87,87,0.01133,0.11364
2012,30-45 y.,North Rhine-Westphalia,Full-time,0.04834,85,311,0.02447,0.07222
2012,30-45 y.,North Rhine-Westphalia,Part-time,0.06956,226,311,0.04124,0.09788
2012,30-45 y.,Hesse,Part-time,0.10265,93,93,0.04063,0.16467
2012,30-45 y.,"Rhineland-Palatinate, Saarland",Part-time,0.05858,49,49,-0.00786,0.12501
2012,30-45 y.,Baden-Wuerttemberg,Part-time,0.07528,138,138,0.03110,0.11946
2012,30-45 y.,Bavaria,Full-time,0.03244,32,194,0.00744,0.05743
2012,30-45 y.,Bavaria,Part-time,0.05904,162,194,0.02579,0.09229
2012,30-45 y.,Berlin,Part-time,0.07650,35,35,-0.01284,0.16584
2012,30-45 y.,Saxony,Part-time,0.05133,45,45,-0.01387,0.11653
2012,46-65 y.,Lower Saxony,Part-time,0.01991,31,31,-0.03008,0.06991
2012,46-65 y.,North Rhine-Westphalia,Full-time,0.03311,56,115,0.00026,0.06596
2012,46-65 y.,North Rhine-Westphalia,Part-time,0.02666,59,115,-0.00291,0.05624
2012,46-65 y.,Hesse,Part-time,0.04644,38,38,-0.02137,0.11424
2012,46-65 y.,Baden-Wuerttemberg,Part-time,0.04292,45,45,-0.01697,0.10281
2012,46-65 y.,Bavaria,Part-time,0.02114,52,52,-0.01834,0.06062
2012,46-65 y.,Brandenburg,Full-time,0.08700,31,31,-0.01385,0.18785
2012,46-65 y.,Saxony,Full-time,0.04120,31,31,-0.02992,0.11232
2013,17-29 y.,Schleswig-Holstein,Full-time,0.21943,53,53,0.10694,0.33192
2013,17-29 y.,Lower Saxony,Full-time,0.18692,134,168,0.12779,0.24605
2013,17-29 y.,Lower Saxony,Part-time,0.03833,34,168,0.00921,0.06745
2013,17-29 y.,North Rhine-Westphalia,Full-time,0.18363,294,483,0.14907,0.21820
2013,17-29 y.,North Rhine-Westphalia,Part-time,0.05627,100,483,0.03570,0.07685
2013,17-29 y.,North Rhine-Westphalia,Either,0.03801,48,483,0.02094,0.05509
2013,17-29 y.,North Rhine-Westphalia,I'm not sure yet,0.03530,41,483,0.01883,0.05178
2013,17-29 y.,Hesse,Full-time,0.15239,82,82,0.07412,0.23065
2013,17-29 y.,"Rhineland-Palatinate, Saarland",Full-time,0.14693,52,52,0.04976,0.24410
2013,17-29 y.,Baden-Wuerttemberg,Full-time,0.20637,148,188,0.14837,0.26438
2013,17-29 y.,Baden-Wuerttemberg,Part-time,0.03254,40,188,0.00711,0.05796
2013,17-29 y.,Bavaria,Full-time,0.18292,166,247,0.13461,0.23123
2013,17-29 y.,Bavaria,Part-time,0.03502,49,247,0.01205,0.05800
2013,17-29 y.,Bavaria,Either,0.03477,32,247,0.01187,0.05766
2013,17-29 y.,Berlin,Full-time,0.19466,49,49,0.08264,0.30667
2013,17-29 y.,Saxony,Full-time,0.14723,50,50,0.04802,0.24645
2013,17-29 y.,Saxony-Anhalt,Full-time,0.21904,46,46,0.09819,0.33988
2013,30-45 y.,Schleswig-Holstein,Part-time,0.07813,49,49,0.00220,0.15405
2013,30-45 y.,Lower Saxony,Full-time,0.04954,40,137,0.01307,0.08601
2013,30-45 y.,Lower Saxony,Part-time,0.07326,97,137,0.02946,0.11705
2013,30-45 y.,North Rhine-Westphalia,Full-time,0.06877,141,457,0.04554,0.09199
2013,30-45 y.,North Rhine-Westphalia,Part-time,0.06843,268,457,0.04525,0.09160
2013,30-45 y.,North Rhine-Westphalia,Either,0.02201,48,457,0.00854,0.03547
2013,30-45 y.,Hesse,Part-time,0.08464,95,95,0.02837,0.14091
2013,30-45 y.,"Rhineland-Palatinate, Saarland",Part-time,0.05097,50,50,-0.01061,0.11255
2013,30-45 y.,Baden-Wuerttemberg,Full-time,0.04901,50,220,0.02042,0.07761
2013,30-45 y.,Baden-Wuerttemberg,Part-time,0.07923,170,220,0.04346,0.11501
2013,30-45 y.,Bavaria,Full-time,0.03347,51,215,0.00937,0.05756
2013,30-45 y.,Bavaria,Part-time,0.07679,164,215,0.04112,0.11246
2013,30-45 y.,Berlin,Part-time,0.07467,42,42,-0.00579,0.15513
2013,30-45 y.,Saxony,Part-time,0.02891,42,42,-0.02238,0.08020
2013,30-45 y.,Saxony-Anhalt,Full-time,0.08681,33,33,-0.01074,0.18437
2013,46-65 y.,Lower Saxony,Part-time,0.02548,36,36,-0.02673,0.07768
2013,46-65 y.,North Rhine-Westphalia,Full-time,0.03366,74,132,0.00278,0.06455
2013,46-65 y.,North Rhine-Westphalia,Part-time,0.01933,58,132,-0.00425,0.04291
2013,46-65 y.,Hesse,Part-time,0.03426,32,32,-0.02977,0.09830
2013,46-65 y.,Baden-Wuerttemberg,Part-time,0.03165,50,50,-0.01737,0.08067
2013,46-65 y.,Bavaria,Full-time,0.02785,45,98,-0.00489,0.06060
2013,46-65 y.,Bavaria,Part-time,0.03099,53,98,-0.00349,0.06548
2014,17-29 y.,Schleswig-Holstein,Full-time,0.14920,34,34,0.02764,0.27076
2014,17-29 y.,Lower Saxony,Full-time,0.18420,109,109,0.11109,0.25732
2014,17-29 y.,North Rhine-Westphalia,Full-time,0.17406,215,372,0.13548,0.21264
2014,17-29 y.,North Rhine-Westphalia,Part-time,0.05331,90,372,0.03045,0.07617
2014,17-29 y.,North Rhine-Westphalia,Either,0.03534,35,372,0.01655,0.05413
2014,17-29 y.,North Rhine-Westphalia,I'm not sure yet,0.02455,32,372,0.00880,0.04030
2014,17-29 y.,Hesse,Full-time,0.19385,60,60,0.09298,0.29472
2014,17-29 y.,"Rhineland-Palatinate, Saarland",Full-time,0.18238,61,61,0.08467,0.28009
2014,17-29 y.,Baden-Wuerttemberg,Full-time,0.20982,131,162,0.14692,0.27272
2014,17-29 y.,Baden-Wuerttemberg,Part-time,0.02576,31,162,0.00129,0.05023
2014,17-29 y.,Bavaria,Full-time,0.13219,130,163,0.08003,0.18434
2014,17-29 y.,Bavaria,Part-time,0.02554,33,163,0.00124,0.04983
2014,17-29 y.,Berlin,Full-time,0.14159,35,35,0.02440,0.25877
2014,17-29 y.,Saxony,Full-time,0.09399,32,32,-0.00874,0.19672
2014,17-29 y.,Saxony-Anhalt,Full-time,0.27547,42,42,0.13872,0.41222
2014,30-45 y.,Lower Saxony,Full-time,0.03168,32,124,0.00073,0.06263
2014,30-45 y.,Lower Saxony,Part-time,0.09256,92,124,0.04134,0.14378
2014,30-45 y.,North Rhine-Westphalia,Full-time,0.05401,99,323,0.02932,0.07870
2014,30-45 y.,North Rhine-Westphalia,Part-time,0.08524,224,323,0.05474,0.11574
2014,30-45 y.,Hesse,Part-time,0.08021,67,67,0.01468,0.14574
2014,30-45 y.,"Rhineland-Palatinate, Saarland",Part-time,0.07929,41,41,-0.00445,0.16302
2014,30-45 y.,Baden-Wuerttemberg,Full-time,0.03502,33,164,0.00680,0.06324
2014,30-45 y.,Baden-Wuerttemberg,Part-time,0.09035,131,164,0.04634,0.13436
2014,30-45 y.,Bavaria,Full-time,0.03760,34,171,0.00901,0.06620
2014,30-45 y.,Bavaria,Part-time,0.08154,137,171,0.04040,0.12268
2014,30-45 y.,Berlin,Part-time,0.08649,32,32,-0.01246,0.18543
2014,30-45 y.,Saxony,Part-time,0.04675,35,35,-0.02421,0.11771
2014,46-65 y.,Lower Saxony,Part-time,0.02677,31,31,-0.03099,0.08454
2014,46-65 y.,North Rhine-Westphalia,Full-time,0.03089,59,130,0.00103,0.06075
2014,46-65 y.,North Rhine-Westphalia,Part-time,0.02875,71,130,-0.00009,0.05758
2014,46-65 y.,Baden-Wuerttemberg,Part-time,0.04405,52,52,-0.01227,0.10037
2014,46-65 y.,Bavaria,Full-time,0.01599,32,75,-0.01259,0.04457
2014,46-65 y.,Bavaria,Part-time,0.02100,43,75,-0.01167,0.05366
2015,17-29 y.,Schleswig-Holstein,Full-time,0.18318,36,36,0.05503,0.31133
2015,17-29 y.,Lower Saxony,Full-time,0.24341,135,135,0.17075,0.31607
2015,17-29 y.,North Rhine-Westphalia,Full-time,0.21795,253,424,0.17861,0.25730
2015,17-29 y.,North Rhine-Westphalia,Part-time,0.06036,79,424,0.03766,0.08306
