year,rentown,sampreg,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1993,Owner,East,551,0.59596,0.51841,0.67350,0.00000,0.00000,1.00000,0.00000,2.50000,0.00000,0.00000,0.00000
1993,Tenant,West,2913,0.35673,0.32902,0.38443,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1993,Tenant,East,1334,0.48245,0.43958,0.52532,0.00000,0.00000,1.00000,0.00000,2.50000,0.00000,0.00000,0.00000
1994,Owner,West,1773,0.51354,0.47072,0.55635,0.00000,0.00000,1.00000,0.00000,2.50000,0.00000,0.00000,0.00000
1994,Owner,East,558,0.58682,0.51062,0.66301,0.00000,0.00000,1.00000,0.00000,2.50000,0.00000,0.00000,0.00000
1994,Tenant,West,2860,0.35281,0.32503,0.38060,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1994,Tenant,East,1302,0.44774,0.40522,0.49026,0.00000,0.00000,1.00000,0.00000,2.50000,0.00000,0.00000,0.00000
1995,Owner,West,1804,0.52143,0.47847,0.56439,0.00000,0.00000,1.00000,0.00000,2.50000,0.00000,0.00000,0.00000
1995,Owner,East,560,0.55914,0.48550,0.63278,0.00000,0.00000,1.00000,0.00000,2.50000,0.00000,0.00000,0.00000
1995,Tenant,West,3067,0.36179,0.33437,0.38922,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1995,Tenant,East,1266,0.41675,0.37543,0.45807,0.00000,0.00000,1.00000,0.00000,2.50000,0.00000,0.00000,0.00000
1996,Owner,West,1811,0.52279,0.47958,0.56601,0.00000,0.00000,1.00000,0.00000,2.50000,0.00000,0.00000,0.00000
1996,Owner,East,584,0.56926,0.49758,0.64094,0.00000,0.00000,1.00000,0.00000,2.50000,0.00000,0.00000,0.00000
1996,Tenant,West,2982,0.35070,0.32339,0.37801,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1996,Tenant,East,1254,0.39782,0.35719,0.43846,0.00000,0.00000,1.00000,0.00000,2.50000,0.00000,0.00000,0.00000
1997,Owner,West,1845,0.53633,0.49337,0.57930,0.00000,0.00000,1.00000,0.00000,2.50000,0.00000,0.00000,0.00000
1997,Owner,East,599,0.54716,0.47691,0.61741,0.00000,0.00000,1.00000,0.00000,2.50000,0.00000,0.00000,0.00000
1997,Tenant,West,2880,0.34949,0.32219,0.37679,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1997,Tenant,East,1222,0.38133,0.34040,0.42227,0.00000,0.00000,1.00000,0.00000,2.50000,0.00000,0.00000,0.00000
1998,Owner,West,2218,0.52917,0.48990,0.56843,0.00000,0.00000,1.00000,0.00000,2.50000,0.00000,0.00000,0.00000
1998,Owner,East,683,0.52524,0.46110,0.58939,0.00000,0.00000,1.00000,0.00000,2.50000,0.00000,0.00000,0.00000
1998,Tenant,West,3239,0.35656,0.33044,0.38269,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1998,Tenant,East,1277,0.36954,0.33069,0.40839,0.00000,0.00000,1.00000,0.00000,2.50000,0.00000,0.00000,0.00000
1999,Owner,West,2176,0.54351,0.50314,0.58388,0.00000,0.00000,1.00000,0.00000,2.50000,0.00000,0.00000,0.00000
1999,Owner,East,683,0.49930,0.43698,0.56161,0.00000,0.00000,1.00000,0.00000,2.50000,0.00000,0.00000,0.00000
1999,Tenant,West,3037,0.34098,0.31468,0.36728,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1999,Tenant,East,1247,0.34376,0.30579,0.38172,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
2000,Owner,West,4668,0.48770,0.46207,0.51334,0.00000,0.00000,1.00000,0.00000,2.50000,0.00000,0.00000,0.00000
2000,Owner,East,1157,0.49340,0.44498,0.54181,0.00000,0.00000,1.00000,0.00000,2.50000,0.00000,0.00000,0.00000
2000,Tenant,West,5208,0.37268,0.35153,0.39382,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
2000,Tenant,East,1917,0.31705,0.28675,0.34736,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
2001,Owner,West,4164,0.47928,0.45217,0.50638,0.00000,0.00000,1.00000,0.00000,2.50000,0.00000,0.00000,0.00000
2001,Owner,East,1103,0.45480,0.40709,0.50251,0.00000,0.00000,1.00000,0.00000,2.50000,0.00000,0.00000,0.00000
2001,Tenant,West,4673,0.37025,0.34810,0.39240,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
2001,Tenant,East,1740,0.28713,0.25738,0.31688,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
2002,Owner,West,4735,0.48304,0.45805,0.50802,0.00000,0.00000,1.00000,0.00000,2.50000,0.00000,0.00000,0.00000
2002,Owner,East,1109,0.47965,0.43007,0.52924,0.00000,0.00000,1.00000,0.00000,2.50000,0.00000,0.00000,0.00000
2002,Tenant,West,4635,0.37153,0.34913,0.39392,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
2002,Tenant,East,1733,0.26784,0.23846,0.29722,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
2003,Owner,West,4551,0.46941,0.44421,0.49461,0.00000,0.00000,1.00000,0.00000,2.50000,0.00000,0.00000,0.00000
2003,Owner,East,1108,0.46145,0.41149,0.51141,0.00000,0.00000,1.00000,0.00000,2.50000,0.00000,0.00000,0.00000
2003,Tenant,West,4448,0.37405,0.35128,0.39681,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
2003,Tenant,East,1697,0.25064,0.22162,0.27967,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
2004,Owner,West,4456,0.45294,0.42807,0.47782,0.00000,0.00000,1.00000,0.00000,2.50000,0.00000,0.00000,0.00000
2004,Owner,East,1105,0.42118,0.37234,0.47001,0.00000,0.00000,1.00000,0.00000,2.50000,0.00000,0.00000,0.00000
2004,Tenant,West,4326,0.36678,0.34403,0.38954,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
2004,Tenant,East,1656,0.24148,0.21253,0.27043,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
2005,Owner,West,4280,0.44392,0.41887,0.46898,0.00000,0.00000,1.00000,0.00000,2.50000,0.00000,0.00000,0.00000
2005,Owner,East,1105,0.39948,0.35326,0.44571,0.00000,0.00000,1.00000,0.00000,2.50000,0.00000,0.00000,0.00000
2005,Tenant,West,4227,0.35748,0.33484,0.38012,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
2005,Tenant,East,1586,0.25519,0.22441,0.28597,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
2006,Owner,West,4794,0.42912,0.40570,0.45254,0.00000,0.00000,1.00000,0.00000,2.50000,0.00000,0.00000,0.00000
2006,Owner,East,1209,0.36607,0.32215,0.41000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
2006,Tenant,West,4542,0.34693,0.32520,0.36865,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
2006,Tenant,East,1718,0.24219,0.21400,0.27039,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
2007,Owner,West,4480,0.41640,0.39267,0.44014,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
2007,Owner,East,1140,0.34994,0.30556,0.39433,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
2007,Tenant,West,4213,0.34166,0.31900,0.36433,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
2007,Tenant,East,1620,0.21656,0.18929,0.24383,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
2008,Owner,West,4275,0.39911,0.37509,0.42312,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
2008,Owner,East,1104,0.31418,0.27072,0.35765,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
2008,Tenant,West,3896,0.31569,0.29310,0.33828,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
2008,Tenant,East,1547,0.22170,0.19278,0.25062,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
2009,Owner,West,3979,0.38808,0.36346,0.41270,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
2009,Owner,East,1084,0.33649,0.29061,0.38237,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
2009,Tenant,West,3643,0.28916,0.26682,0.31150,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
2009,Tenant,East,1471,0.23148,0.20124,0.26171,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
2010,Owner,West,5091,0.37112,0.34956,0.39267,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
2010,Owner,East,1240,0.28667,0.24901,0.32434,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
2010,Tenant,West,5548,0.29489,0.27643,0.31334,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
2010,Tenant,East,1920,0.21438,0.18744,0.24132,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
2011,Owner,West,6308,0.38066,0.36099,0.40034,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
2011,Owner,East,1413,0.29995,0.26380,0.33611,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
2011,Tenant,West,6551,0.29954,0.28252,0.31656,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
2011,Tenant,East,2331,0.23587,0.21048,0.26126,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
2012,Owner,West,6217,0.36786,0.34837,0.38735,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
2012,Owner,East,1379,0.29158,0.25597,0.32718,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
2012,Tenant,West,6374,0.29881,0.28162,0.31601,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
2012,Tenant,East,2333,0.23617,0.21055,0.26180,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
2013,Owner,West,6371,0.34872,0.32996,0.36748,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
2013,Owner,East,1337,0.28259,0.24586,0.31931,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
2013,Tenant,West,7842,0.31332,0.29735,0.32928,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
2013,Tenant,East,2320,0.23804,0.21223,0.26386,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
2014,Owner,West,5819,0.34511,0.32553,0.36470,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
2014,Owner,East,1233,0.29828,0.25919,0.33737,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
2014,Tenant,West,6628,0.30148,0.28422,0.31873,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
2014,Tenant,East,2148,0.25554,0.22714,0.28394,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
2015,Owner,West,5545,0.33336,0.31391,0.35280,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
2015,Owner,East,1194,0.30335,0.26478,0.34191,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
2015,Tenant,West,6937,0.30242,0.28548,0.31937,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
2015,Tenant,East,2088,0.25899,0.22934,0.28865,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
2016,Owner,West,5146,0.33646,0.31601,0.35691,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
2016,Owner,East,1156,0.33161,0.29105,0.37218,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
2016,Tenant,West,6081,0.30724,0.28905,0.32544,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
2016,Tenant,East,1918,0.25623,0.22555,0.28692,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
2017,Owner,West,5750,0.33150,0.31211,0.35088,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
2017,Owner,East,1313,0.33747,0.29937,0.37557,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
2017,Tenant,West,8010,0.31382,0.29739,0.33025,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
2017,Tenant,East,2408,0.26005,0.23225,0.28785,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
2018,Owner,West,5504,0.31975,0.30035,0.33915,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
2018,Owner,East,1254,0.35223,0.31237,0.39210,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
2018,Tenant,West,8594,0.30957,0.29374,0.32540,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
2018,Tenant,East,2526,0.26976,0.24172,0.29781,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
2019,Owner,West,6319,0.32198,0.30389,0.34007,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
2019,Owner,East,1549,0.33937,0.30225,0.37650,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
2019,Tenant,West,8138,0.32348,0.30698,0.33998,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
2019,Tenant,East,2358,0.25683,0.22872,0.28494,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
2020,Owner,West,5631,0.34133,0.32165,0.36102,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
2020,Owner,East,1365,0.33633,0.29780,0.37485,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
2020,Tenant,West,9856,0.32800,0.31299,0.34302,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
2020,Tenant,East,2477,0.27115,0.24328,0.29903,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
2021,Owner,West,4145,0.32876,0.30635,0.35118,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
2021,Owner,East,954,0.36577,0.31665,0.41490,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
2021,Tenant,West,5830,0.32448,0.30517,0.34379,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
2021,Tenant,East,1634,0.26219,0.22985,0.29452,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
2022,Owner,West,6319,0.35139,0.33259,0.37019,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
2022,Owner,East,1552,0.36013,0.32209,0.39817,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
2022,Tenant,West,9732,0.31651,0.30157,0.33145,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
2022,Tenant,East,2839,0.26359,0.23854,0.28865,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
