year,quintil_oecd_hh,sampreg,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1990,1st Quintile,East,2158,0.51665,0.48555,0.55057,0.00000,0.00000,1.00000,0.00000,2.50000,0.00000,0.00000,0.00000
1990,2nd Quintile,West,1152,0.54266,0.48986,0.59856,0.00000,0.00000,1.00000,0.00000,2.50000,0.00000,0.00000,0.00000
1990,3rd Quintile,West,1183,0.52607,0.48148,0.57659,0.00000,0.00000,1.00000,0.00000,2.50000,0.00000,0.00000,0.00000
1990,4th Quintile,West,1152,0.35119,0.30415,0.39366,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1990,5th Quintile,West,1065,0.23179,0.19664,0.26582,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1991,1st Quintile,West,62,0.27326,0.11409,0.37744,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1991,1st Quintile,East,1987,0.52919,0.49298,0.56714,0.00000,0.00000,1.00000,0.00000,2.50000,0.00000,0.00000,0.00000
1991,2nd Quintile,West,1135,0.51008,0.45139,0.56534,0.00000,0.00000,1.00000,0.00000,2.50000,0.00000,0.00000,0.00000
1991,3rd Quintile,West,1189,0.55454,0.50268,0.60602,0.00000,0.00000,1.00000,0.00000,2.50000,0.00000,0.00000,0.00000
1991,4th Quintile,West,1193,0.36204,0.32183,0.40551,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1991,5th Quintile,West,1063,0.23103,0.19908,0.27264,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1992,1st Quintile,West,572,0.46742,0.38146,0.55434,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1992,1st Quintile,East,827,0.42820,0.37718,0.47579,0.00000,0.00000,1.00000,0.00000,2.50000,0.00000,0.00000,0.00000
1992,2nd Quintile,West,881,0.61603,0.55416,0.68528,0.00000,0.00000,1.00000,0.00000,2.50000,0.00000,0.00000,0.00000
1992,2nd Quintile,East,619,0.72639,0.65702,0.80214,0.00000,0.00000,1.00000,0.00000,2.50000,0.00000,-1.00000,0.00000
1992,3rd Quintile,West,1022,0.50821,0.44724,0.56767,0.00000,0.00000,1.00000,0.00000,2.50000,0.00000,0.00000,0.00000
1992,3rd Quintile,East,314,0.49264,0.41472,0.57296,0.00000,0.00000,1.00000,0.00000,2.50000,0.00000,0.00000,0.00000
1992,4th Quintile,West,1141,0.34262,0.29789,0.38625,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1992,4th Quintile,East,128,0.40951,0.29281,0.52249,0.00000,0.00000,1.00000,0.00000,2.50000,0.00000,0.00000,0.00000
1992,5th Quintile,West,1039,0.24144,0.20851,0.28187,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1992,5th Quintile,East,58,0.38943,0.22192,0.54701,0.00000,0.00000,1.00000,0.00000,2.00000,0.00000,0.00000,0.00000
1993,1st Quintile,West,694,0.45890,0.37680,0.51616,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1993,1st Quintile,East,612,0.41274,0.35649,0.47184,0.00000,0.00000,1.00000,0.00000,2.50000,0.00000,0.00000,0.00000
1993,2nd Quintile,West,868,0.58002,0.51469,0.64812,0.00000,0.00000,1.00000,0.00000,2.50000,0.00000,0.00000,0.00000
1993,2nd Quintile,East,630,0.61967,0.55629,0.68934,0.00000,0.00000,1.00000,0.00000,2.50000,0.00000,0.00000,0.00000
1993,3rd Quintile,West,996,0.51522,0.46502,0.58519,0.00000,0.00000,1.00000,0.00000,2.50000,0.00000,0.00000,0.00000
1993,3rd Quintile,East,377,0.66160,0.56127,0.74239,0.00000,0.00000,1.00000,0.00000,2.50000,0.00000,-1.00000,0.00000
1993,4th Quintile,West,1095,0.35497,0.30951,0.39617,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1993,4th Quintile,East,197,0.36439,0.25115,0.44512,0.00000,0.00000,1.00000,0.00000,2.00000,0.00000,0.00000,0.00000
1993,5th Quintile,West,1030,0.23786,0.20338,0.28271,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1993,5th Quintile,East,69,0.28240,0.12679,0.40244,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1994,1st Quintile,West,805,0.47101,0.39154,0.54210,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1994,1st Quintile,East,531,0.45087,0.37576,0.50562,0.00000,0.00000,1.00000,0.00000,2.50000,0.00000,0.00000,0.00000
1994,2nd Quintile,West,837,0.61701,0.54580,0.69430,0.00000,0.00000,1.00000,0.00000,2.50000,0.00000,0.00000,0.00000
1994,2nd Quintile,East,573,0.55374,0.47760,0.61284,0.00000,0.00000,1.00000,0.00000,2.50000,0.00000,0.00000,0.00000
1994,3rd Quintile,West,961,0.48970,0.43718,0.55223,0.00000,0.00000,1.00000,0.00000,2.50000,0.00000,0.00000,0.00000
1994,3rd Quintile,East,403,0.57198,0.49157,0.63194,0.00000,0.00000,1.00000,0.00000,2.50000,0.00000,0.00000,0.00000
1994,4th Quintile,West,1019,0.35968,0.31364,0.40486,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1994,4th Quintile,East,237,0.35105,0.24493,0.42872,0.00000,0.00000,1.00000,0.00000,2.50000,0.00000,0.00000,0.00000
1994,5th Quintile,West,1010,0.23136,0.19292,0.26753,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1994,5th Quintile,East,115,0.30233,0.16944,0.42795,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1995,1st Quintile,West,933,0.59636,0.53138,0.67577,0.00000,0.00000,1.00000,0.00000,2.50000,0.00000,0.00000,0.00000
1995,1st Quintile,East,464,0.51937,0.43962,0.60228,0.00000,0.00000,1.00000,0.00000,2.50000,0.00000,0.00000,0.00000
1995,2nd Quintile,West,933,0.56706,0.50468,0.62025,0.00000,0.00000,1.00000,0.00000,2.50000,0.00000,0.00000,0.00000
1995,2nd Quintile,East,537,0.47046,0.40020,0.52872,0.00000,0.00000,1.00000,0.00000,2.50000,0.00000,0.00000,0.00000
1995,3rd Quintile,West,993,0.48476,0.43078,0.55563,0.00000,0.00000,1.00000,0.00000,2.50000,0.00000,0.00000,0.00000
1995,3rd Quintile,East,406,0.47365,0.39569,0.53435,0.00000,0.00000,1.00000,0.00000,2.50000,0.00000,0.00000,0.00000
1995,4th Quintile,West,997,0.33664,0.28341,0.38310,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1995,4th Quintile,East,287,0.34118,0.26920,0.40861,0.00000,0.00000,1.00000,0.00000,2.00000,0.00000,0.00000,0.00000
1995,5th Quintile,West,1011,0.23208,0.19666,0.26632,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1995,5th Quintile,East,132,0.32589,0.20677,0.43163,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1996,1st Quintile,West,937,0.53671,0.46345,0.61941,0.00000,0.00000,1.00000,0.00000,2.50000,0.00000,0.00000,0.00000
1996,1st Quintile,East,442,0.47761,0.39307,0.53768,0.00000,0.00000,1.00000,0.00000,2.50000,0.00000,0.00000,0.00000
1996,2nd Quintile,West,938,0.60366,0.52138,0.67928,0.00000,0.00000,1.00000,0.00000,2.50000,0.00000,0.00000,0.00000
1996,2nd Quintile,East,513,0.52371,0.45577,0.59322,0.00000,0.00000,1.00000,0.00000,2.50000,0.00000,0.00000,0.00000
1996,3rd Quintile,West,945,0.45127,0.40385,0.52111,0.00000,0.00000,1.00000,0.00000,2.50000,0.00000,0.00000,0.00000
1996,3rd Quintile,East,442,0.40596,0.33754,0.46734,0.00000,0.00000,1.00000,0.00000,2.50000,0.00000,0.00000,0.00000
1996,4th Quintile,West,1020,0.35974,0.29474,0.40872,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1996,4th Quintile,East,284,0.36196,0.29445,0.42689,0.00000,0.00000,1.00000,0.00000,2.50000,0.00000,0.00000,0.00000
1996,5th Quintile,West,948,0.23216,0.19141,0.27600,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1996,5th Quintile,East,157,0.31517,0.20663,0.42704,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1997,1st Quintile,West,885,0.54329,0.47195,0.62241,0.00000,0.00000,1.00000,0.00000,2.50000,0.00000,0.00000,0.00000
1997,1st Quintile,East,435,0.54762,0.46491,0.62978,0.00000,0.00000,1.00000,0.00000,2.50000,0.00000,0.00000,0.00000
1997,2nd Quintile,West,932,0.57991,0.50883,0.64729,0.00000,0.00000,1.00000,0.00000,2.50000,0.00000,0.00000,0.00000
1997,2nd Quintile,East,516,0.41966,0.34479,0.47941,0.00000,0.00000,1.00000,0.00000,2.50000,0.00000,0.00000,0.00000
1997,3rd Quintile,West,948,0.49751,0.43410,0.56311,0.00000,0.00000,1.00000,0.00000,2.50000,0.00000,0.00000,0.00000
1997,3rd Quintile,East,407,0.42870,0.35747,0.48640,0.00000,0.00000,1.00000,0.00000,2.50000,0.00000,0.00000,0.00000
1997,4th Quintile,West,991,0.35391,0.30314,0.40036,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1997,4th Quintile,East,309,0.29927,0.21681,0.37182,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1997,5th Quintile,West,968,0.23227,0.18420,0.27506,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1997,5th Quintile,East,154,0.29468,0.19846,0.38347,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1998,1st Quintile,West,1056,0.57177,0.50063,0.63726,0.00000,0.00000,1.00000,0.00000,2.50000,0.00000,0.00000,0.00000
1998,1st Quintile,East,439,0.49818,0.40062,0.58180,0.00000,0.00000,1.00000,0.00000,2.50000,0.00000,0.00000,0.00000
1998,2nd Quintile,West,1089,0.61980,0.56972,0.67797,0.00000,0.00000,1.00000,0.00000,2.50000,0.00000,0.00000,0.00000
1998,2nd Quintile,East,512,0.46631,0.40546,0.54174,0.00000,0.00000,1.00000,0.00000,2.50000,0.00000,0.00000,0.00000
1998,3rd Quintile,West,1041,0.46468,0.40245,0.52617,0.00000,0.00000,1.00000,0.00000,2.50000,0.00000,0.00000,0.00000
1998,3rd Quintile,East,485,0.38647,0.32426,0.44879,0.00000,0.00000,1.00000,0.00000,2.50000,0.00000,0.00000,0.00000
1998,4th Quintile,West,1131,0.30574,0.25167,0.34652,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1998,4th Quintile,East,345,0.31499,0.25991,0.37943,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1998,5th Quintile,West,1136,0.24818,0.20228,0.28256,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1998,5th Quintile,East,179,0.30982,0.19724,0.40965,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1999,1st Quintile,West,990,0.56581,0.49909,0.63540,0.00000,0.00000,1.00000,0.00000,2.50000,0.00000,0.00000,0.00000
1999,1st Quintile,East,481,0.53075,0.44326,0.60391,0.00000,0.00000,1.00000,0.00000,2.50000,0.00000,0.00000,0.00000
1999,2nd Quintile,West,1004,0.55187,0.49223,0.61748,0.00000,0.00000,1.00000,0.00000,2.50000,0.00000,0.00000,0.00000
1999,2nd Quintile,East,534,0.37390,0.30502,0.43024,0.00000,0.00000,1.00000,0.00000,2.50000,0.00000,0.00000,0.00000
1999,3rd Quintile,West,1044,0.50648,0.44630,0.56901,0.00000,0.00000,1.00000,0.00000,2.50000,0.00000,0.00000,0.00000
1999,3rd Quintile,East,467,0.36660,0.28735,0.43149,0.00000,0.00000,1.00000,0.00000,2.50000,0.00000,0.00000,0.00000
1999,4th Quintile,West,1091,0.34589,0.29946,0.39340,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1999,4th Quintile,East,295,0.27462,0.20724,0.34310,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1999,5th Quintile,West,1084,0.23332,0.18945,0.28183,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1999,5th Quintile,East,153,0.25861,0.13227,0.37160,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
2000,1st Quintile,West,1797,0.51946,0.47768,0.56271,0.00000,0.00000,1.00000,0.00000,2.50000,0.00000,0.00000,0.00000
2000,1st Quintile,East,739,0.44184,0.37654,0.50632,0.00000,0.00000,1.00000,0.00000,2.50000,0.00000,0.00000,0.00000
2000,2nd Quintile,West,1858,0.58655,0.54094,0.62820,0.00000,0.00000,1.00000,0.00000,2.50000,0.00000,0.00000,0.00000
2000,2nd Quintile,East,862,0.38611,0.32331,0.43680,0.00000,0.00000,1.00000,0.00000,2.50000,0.00000,0.00000,0.00000
2000,3rd Quintile,West,1929,0.48018,0.43755,0.52163,0.00000,0.00000,1.00000,0.00000,2.50000,0.00000,0.00000,0.00000
2000,3rd Quintile,East,747,0.33709,0.28296,0.38459,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
2000,4th Quintile,West,2112,0.34685,0.31936,0.37816,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
2000,4th Quintile,East,465,0.32613,0.26021,0.37713,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
2000,5th Quintile,West,2175,0.23903,0.21204,0.26450,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
2000,5th Quintile,East,260,0.29849,0.17183,0.40863,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
2001,1st Quintile,West,1526,0.51626,0.46354,0.55896,0.00000,0.00000,1.00000,0.00000,2.50000,0.00000,0.00000,0.00000
2001,1st Quintile,East,687,0.44419,0.36655,0.50833,0.00000,0.00000,1.00000,0.00000,2.50000,0.00000,0.00000,0.00000
2001,2nd Quintile,West,1676,0.58230,0.53188,0.62915,0.00000,0.00000,1.00000,0.00000,2.50000,0.00000,0.00000,0.00000
2001,2nd Quintile,East,786,0.34249,0.29133,0.38808,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
2001,3rd Quintile,West,1782,0.47116,0.43152,0.50630,0.00000,0.00000,1.00000,0.00000,2.50000,0.00000,0.00000,0.00000
2001,3rd Quintile,East,678,0.29925,0.24190,0.34977,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
2001,4th Quintile,West,1913,0.35771,0.31819,0.39483,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
2001,4th Quintile,East,455,0.27758,0.21217,0.33125,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
2001,5th Quintile,West,1938,0.22228,0.19294,0.24568,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
2001,5th Quintile,East,237,0.23648,0.11188,0.31232,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
2002,1st Quintile,West,1430,0.53787,0.49215,0.59850,0.00000,0.00000,1.00000,0.00000,2.50000,0.00000,0.00000,0.00000
2002,1st Quintile,East,660,0.43754,0.36290,0.49608,0.00000,0.00000,1.00000,0.00000,2.50000,0.00000,0.00000,0.00000
2002,2nd Quintile,West,1529,0.55892,0.50922,0.60592,0.00000,0.00000,1.00000,0.00000,2.50000,0.00000,0.00000,0.00000
2002,2nd Quintile,East,707,0.27800,0.22699,0.33068,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
2002,3rd Quintile,West,1671,0.50402,0.46656,0.54922,0.00000,0.00000,1.00000,0.00000,2.50000,0.00000,0.00000,0.00000
2002,3rd Quintile,East,610,0.33671,0.27421,0.39152,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
2002,4th Quintile,West,1853,0.34368,0.31525,0.37243,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
2002,4th Quintile,East,507,0.30844,0.23374,0.36830,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
2002,5th Quintile,West,2886,0.21842,0.19520,0.24068,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
2002,5th Quintile,East,354,0.26049,0.16165,0.34779,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
2003,1st Quintile,West,1400,0.49098,0.43755,0.54303,0.00000,0.00000,1.00000,0.00000,2.50000,0.00000,0.00000,0.00000
2003,1st Quintile,East,619,0.40631,0.33522,0.47833,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
2003,2nd Quintile,West,1480,0.56138,0.51796,0.61177,0.00000,0.00000,1.00000,0.00000,2.50000,0.00000,0.00000,0.00000
2003,2nd Quintile,East,737,0.34041,0.28724,0.38990,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
2003,3rd Quintile,West,1632,0.51353,0.46765,0.56661,0.00000,0.00000,1.00000,0.00000,2.50000,0.00000,0.00000,0.00000
2003,3rd Quintile,East,634,0.26518,0.21865,0.31487,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
2003,4th Quintile,West,1814,0.33800,0.30083,0.37501,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
2003,4th Quintile,East,456,0.25824,0.19577,0.32128,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
2003,5th Quintile,West,2669,0.22859,0.20621,0.25175,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
2003,5th Quintile,East,359,0.24544,0.16018,0.32671,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
2004,1st Quintile,West,1332,0.47549,0.41867,0.53518,0.00000,0.00000,1.00000,0.00000,2.50000,0.00000,0.00000,0.00000
2004,1st Quintile,East,616,0.41131,0.32844,0.48179,0.00000,0.00000,1.00000,0.00000,2.50000,0.00000,0.00000,0.00000
2004,2nd Quintile,West,1469,0.56013,0.50597,0.60961,0.00000,0.00000,1.00000,0.00000,2.50000,0.00000,0.00000,0.00000
2004,2nd Quintile,East,716,0.28076,0.23567,0.32101,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
2004,3rd Quintile,West,1578,0.48986,0.44215,0.53868,0.00000,0.00000,1.00000,0.00000,2.50000,0.00000,0.00000,0.00000
2004,3rd Quintile,East,608,0.25675,0.19172,0.30834,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
2004,4th Quintile,West,1766,0.33864,0.30197,0.37293,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
2004,4th Quintile,East,480,0.23272,0.16484,0.28338,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
2004,5th Quintile,West,2634,0.21123,0.18078,0.23670,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
2004,5th Quintile,East,341,0.23774,0.14442,0.30831,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
2005,1st Quintile,West,1313,0.47646,0.42769,0.52565,0.00000,0.00000,1.00000,0.00000,2.50000,0.00000,0.00000,0.00000
2005,1st Quintile,East,644,0.42524,0.33142,0.49954,0.00000,0.00000,1.00000,0.00000,2.50000,0.00000,0.00000,0.00000
2005,2nd Quintile,West,1400,0.51850,0.46429,0.57624,0.00000,0.00000,1.00000,0.00000,2.50000,0.00000,0.00000,0.00000
2005,2nd Quintile,East,692,0.29528,0.23831,0.35124,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
2005,3rd Quintile,West,1511,0.46356,0.41579,0.50887,0.00000,0.00000,1.00000,0.00000,2.50000,0.00000,0.00000,0.00000
2005,3rd Quintile,East,576,0.22659,0.17087,0.27730,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
2005,4th Quintile,West,1761,0.35328,0.30848,0.38996,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
2005,4th Quintile,East,460,0.23836,0.18349,0.29682,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
2005,5th Quintile,West,2520,0.21307,0.18678,0.23606,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
2005,5th Quintile,East,319,0.20342,0.11595,0.27672,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
2006,1st Quintile,West,1419,0.44865,0.40075,0.49609,0.00000,0.00000,1.00000,0.00000,2.50000,0.00000,0.00000,0.00000
2006,1st Quintile,East,662,0.34552,0.27679,0.40306,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
2006,2nd Quintile,West,1492,0.48704,0.43451,0.53740,0.00000,0.00000,1.00000,0.00000,2.50000,0.00000,0.00000,0.00000
2006,2nd Quintile,East,742,0.30214,0.23189,0.35647,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
2006,3rd Quintile,West,1736,0.47045,0.42218,0.51504,0.00000,0.00000,1.00000,0.00000,2.50000,0.00000,0.00000,0.00000
2006,3rd Quintile,East,672,0.21530,0.16740,0.25127,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
2006,4th Quintile,West,1978,0.34439,0.30985,0.38643,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
2006,4th Quintile,East,503,0.27444,0.20438,0.33858,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
2006,5th Quintile,West,2707,0.20719,0.18267,0.22962,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
2006,5th Quintile,East,348,0.19423,0.11030,0.26613,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
2007,1st Quintile,West,1329,0.41395,0.36632,0.46700,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
2007,1st Quintile,East,607,0.28539,0.22342,0.33361,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
2007,2nd Quintile,West,1478,0.50413,0.45150,0.54902,0.00000,0.00000,1.00000,0.00000,2.50000,0.00000,0.00000,0.00000
2007,2nd Quintile,East,664,0.29933,0.23381,0.35469,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
2007,3rd Quintile,West,1558,0.44053,0.39238,0.48520,0.00000,0.00000,1.00000,0.00000,2.50000,0.00000,0.00000,0.00000
