year,age_gr,bula_h,plh0187,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2007,17-29 y.,Schleswig-Holstein,Seldom,0.29154,31,64,0.17932,0.40377
2007,17-29 y.,Schleswig-Holstein,Sometimes,0.31949,33,64,0.20435,0.43463
2007,17-29 y.,Lower Saxony,Very seldom,0.13244,41,275,0.09230,0.17257
2007,17-29 y.,Lower Saxony,Seldom,0.32166,110,275,0.26635,0.37697
2007,17-29 y.,Lower Saxony,Sometimes,0.28465,93,275,0.23122,0.33808
2007,17-29 y.,Lower Saxony,Often,0.10293,31,275,0.06695,0.13891
2007,17-29 y.,North Rhine-Westphalia,Very seldom,0.23118,157,607,0.19761,0.26474
2007,17-29 y.,North Rhine-Westphalia,Seldom,0.24596,186,607,0.21167,0.28025
2007,17-29 y.,North Rhine-Westphalia,Sometimes,0.27524,187,607,0.23968,0.31080
2007,17-29 y.,North Rhine-Westphalia,Often,0.10745,77,607,0.08279,0.13211
2007,17-29 y.,Hesse,Very seldom,0.11770,41,172,0.06940,0.16600
2007,17-29 y.,Hesse,Seldom,0.29185,64,172,0.22371,0.35999
2007,17-29 y.,Hesse,Sometimes,0.34957,67,172,0.27810,0.42104
2007,17-29 y.,"Rhineland-Palatinate, Saarland",Very seldom,0.21171,45,162,0.14860,0.27481
2007,17-29 y.,"Rhineland-Palatinate, Saarland",Seldom,0.23121,60,162,0.16609,0.29634
2007,17-29 y.,"Rhineland-Palatinate, Saarland",Sometimes,0.34388,57,162,0.27051,0.41725
2007,17-29 y.,Baden-Wuerttemberg,Very seldom,0.20833,109,441,0.17038,0.24627
2007,17-29 y.,Baden-Wuerttemberg,Seldom,0.33057,155,441,0.28661,0.37453
2007,17-29 y.,Baden-Wuerttemberg,Sometimes,0.25242,125,441,0.21183,0.29301
2007,17-29 y.,Baden-Wuerttemberg,Often,0.07854,52,441,0.05340,0.10367
2007,17-29 y.,Bavaria,Very seldom,0.15687,88,451,0.12327,0.19047
2007,17-29 y.,Bavaria,Seldom,0.31366,162,451,0.27079,0.35653
2007,17-29 y.,Bavaria,Sometimes,0.29981,152,451,0.25747,0.34214
2007,17-29 y.,Bavaria,Often,0.10621,49,451,0.07774,0.13468
2007,17-29 y.,Berlin,Seldom,0.33699,55,93,0.24040,0.43358
2007,17-29 y.,Berlin,Sometimes,0.22327,38,93,0.13817,0.30837
2007,17-29 y.,Brandenburg,Seldom,0.33057,47,93,0.23444,0.42670
2007,17-29 y.,Brandenburg,Sometimes,0.29936,46,93,0.20578,0.39295
2007,17-29 y.,Mecklenburg-Western Pomerania,Sometimes,0.30747,33,33,0.14759,0.46736
2007,17-29 y.,Saxony,Very seldom,0.10737,36,267,0.07017,0.14458
2007,17-29 y.,Saxony,Seldom,0.32825,106,267,0.27182,0.38469
2007,17-29 y.,Saxony,Sometimes,0.37480,92,267,0.31663,0.43298
2007,17-29 y.,Saxony,Often,0.12827,33,267,0.08809,0.16846
2007,17-29 y.,Saxony-Anhalt,Very seldom,0.20841,39,142,0.14136,0.27545
2007,17-29 y.,Saxony-Anhalt,Seldom,0.27058,48,142,0.19725,0.34391
2007,17-29 y.,Saxony-Anhalt,Sometimes,0.34755,55,142,0.26895,0.42615
2007,17-29 y.,Thuringa,Seldom,0.27919,58,113,0.19611,0.36227
2007,17-29 y.,Thuringa,Sometimes,0.34180,55,113,0.25396,0.42965
2007,30-45 y.,Schleswig-Holstein,Very seldom,0.25911,44,134,0.18465,0.33358
2007,30-45 y.,Schleswig-Holstein,Seldom,0.30677,46,134,0.22839,0.38514
2007,30-45 y.,Schleswig-Holstein,Sometimes,0.30249,44,134,0.22442,0.38055
2007,30-45 y.,Lower Saxony,Very seldom,0.23103,127,511,0.19444,0.26761
2007,30-45 y.,Lower Saxony,Seldom,0.29095,166,511,0.25153,0.33037
2007,30-45 y.,Lower Saxony,Sometimes,0.30673,149,511,0.26671,0.34675
2007,30-45 y.,Lower Saxony,Often,0.13435,69,511,0.10475,0.16395
2007,30-45 y.,North Rhine-Westphalia,Very seldom,0.23930,335,1229,0.21544,0.26316
2007,30-45 y.,North Rhine-Westphalia,Seldom,0.29689,382,1229,0.27134,0.32245
2007,30-45 y.,North Rhine-Westphalia,Sometimes,0.31503,361,1229,0.28905,0.34102
2007,30-45 y.,North Rhine-Westphalia,Often,0.11902,118,1229,0.10090,0.13713
2007,30-45 y.,North Rhine-Westphalia,Very often,0.02710,33,1229,0.01802,0.03618
2007,30-45 y.,Hesse,Very seldom,0.18026,87,416,0.14328,0.21725
2007,30-45 y.,Hesse,Seldom,0.31162,132,416,0.26706,0.35618
2007,30-45 y.,Hesse,Sometimes,0.30124,136,416,0.25709,0.34538
2007,30-45 y.,Hesse,Often,0.16981,61,416,0.13369,0.20594
2007,30-45 y.,"Rhineland-Palatinate, Saarland",Very seldom,0.26333,89,314,0.21454,0.31212
2007,30-45 y.,"Rhineland-Palatinate, Saarland",Seldom,0.27562,100,314,0.22611,0.32512
2007,30-45 y.,"Rhineland-Palatinate, Saarland",Sometimes,0.27545,88,314,0.22596,0.32495
2007,30-45 y.,"Rhineland-Palatinate, Saarland",Often,0.16158,37,314,0.12080,0.20236
2007,30-45 y.,Baden-Wuerttemberg,Very seldom,0.23187,178,721,0.20104,0.26270
2007,30-45 y.,Baden-Wuerttemberg,Seldom,0.33098,275,721,0.29661,0.36536
2007,30-45 y.,Baden-Wuerttemberg,Sometimes,0.32028,203,721,0.28619,0.35436
2007,30-45 y.,Baden-Wuerttemberg,Often,0.08727,65,721,0.06665,0.10789
2007,30-45 y.,Bavaria,Very seldom,0.19224,174,842,0.16561,0.21888
2007,30-45 y.,Bavaria,Seldom,0.33503,293,842,0.30313,0.36693
2007,30-45 y.,Bavaria,Sometimes,0.32447,282,842,0.29283,0.35611
2007,30-45 y.,Bavaria,Often,0.10919,93,842,0.08811,0.13026
2007,30-45 y.,Berlin,Seldom,0.33403,58,109,0.24508,0.42299
2007,30-45 y.,Berlin,Sometimes,0.36460,51,109,0.27382,0.45538
2007,30-45 y.,Brandenburg,Very seldom,0.18361,39,172,0.12558,0.24164
2007,30-45 y.,Brandenburg,Seldom,0.25473,62,172,0.18943,0.32004
2007,30-45 y.,Brandenburg,Sometimes,0.35390,71,172,0.28223,0.42557
2007,30-45 y.,Mecklenburg-Western Pomerania,Very seldom,0.20274,32,110,0.12727,0.27822
2007,30-45 y.,Mecklenburg-Western Pomerania,Seldom,0.36570,44,110,0.27528,0.45611
2007,30-45 y.,Mecklenburg-Western Pomerania,Sometimes,0.23883,34,110,0.15879,0.31888
2007,30-45 y.,Saxony,Very seldom,0.17907,68,375,0.14021,0.21792
2007,30-45 y.,Saxony,Seldom,0.30566,149,375,0.25897,0.35235
2007,30-45 y.,Saxony,Sometimes,0.34040,127,375,0.29237,0.38842
2007,30-45 y.,Saxony,Often,0.12849,31,375,0.09457,0.16240
2007,30-45 y.,Saxony-Anhalt,Very seldom,0.23460,42,177,0.17199,0.29720
2007,30-45 y.,Saxony-Anhalt,Seldom,0.33978,75,177,0.26981,0.40976
2007,30-45 y.,Saxony-Anhalt,Sometimes,0.28743,60,177,0.22057,0.35430
2007,30-45 y.,Thuringa,Very seldom,0.19329,53,197,0.13801,0.24857
2007,30-45 y.,Thuringa,Seldom,0.31315,65,197,0.24822,0.37808
2007,30-45 y.,Thuringa,Sometimes,0.34748,79,197,0.28081,0.41414
2007,46-65 y.,Schleswig-Holstein,Very seldom,0.32872,77,191,0.26193,0.39552
2007,46-65 y.,Schleswig-Holstein,Seldom,0.30891,65,191,0.24321,0.37461
2007,46-65 y.,Schleswig-Holstein,Sometimes,0.22080,49,191,0.16182,0.27978
2007,46-65 y.,Hamburg,Seldom,0.32046,41,41,0.17584,0.46507
2007,46-65 y.,Lower Saxony,Very seldom,0.22677,143,564,0.19218,0.26136
2007,46-65 y.,Lower Saxony,Seldom,0.30380,190,564,0.26581,0.34179
2007,46-65 y.,Lower Saxony,Sometimes,0.34349,187,564,0.30427,0.38272
2007,46-65 y.,Lower Saxony,Often,0.07432,44,564,0.05266,0.09599
2007,46-65 y.,North Rhine-Westphalia,Very seldom,0.26483,364,1411,0.24179,0.28786
2007,46-65 y.,North Rhine-Westphalia,Seldom,0.29358,446,1411,0.26981,0.31735
2007,46-65 y.,North Rhine-Westphalia,Sometimes,0.29915,425,1411,0.27525,0.32305
2007,46-65 y.,North Rhine-Westphalia,Often,0.11282,143,1411,0.09631,0.12934
2007,46-65 y.,North Rhine-Westphalia,Very often,0.02639,33,1411,0.01802,0.03475
2007,46-65 y.,Hesse,Very seldom,0.16387,89,480,0.13072,0.19702
2007,46-65 y.,Hesse,Seldom,0.31244,176,480,0.27093,0.35394
2007,46-65 y.,Hesse,Sometimes,0.38567,177,480,0.34208,0.42926
2007,46-65 y.,Hesse,Often,0.08390,38,480,0.05907,0.10873
2007,46-65 y.,"Rhineland-Palatinate, Saarland",Very seldom,0.21441,87,385,0.17336,0.25546
2007,46-65 y.,"Rhineland-Palatinate, Saarland",Seldom,0.30476,135,385,0.25872,0.35080
2007,46-65 y.,"Rhineland-Palatinate, Saarland",Sometimes,0.32745,124,385,0.28051,0.37439
2007,46-65 y.,"Rhineland-Palatinate, Saarland",Often,0.08959,39,385,0.06103,0.11816
2007,46-65 y.,Baden-Wuerttemberg,Very seldom,0.19689,173,810,0.16948,0.22429
2007,46-65 y.,Baden-Wuerttemberg,Seldom,0.33137,274,810,0.29893,0.36381
2007,46-65 y.,Baden-Wuerttemberg,Sometimes,0.32185,255,810,0.28966,0.35405
2007,46-65 y.,Baden-Wuerttemberg,Often,0.09676,73,810,0.07638,0.11713
2007,46-65 y.,Baden-Wuerttemberg,Very often,0.04807,35,810,0.03333,0.06281
2007,46-65 y.,Bavaria,Very seldom,0.18136,205,1016,0.15766,0.20507
2007,46-65 y.,Bavaria,Seldom,0.33506,365,1016,0.30603,0.36410
2007,46-65 y.,Bavaria,Sometimes,0.30540,313,1016,0.27707,0.33374
2007,46-65 y.,Bavaria,Often,0.12833,97,1016,0.10775,0.14891
2007,46-65 y.,Bavaria,Very often,0.04459,36,1016,0.03189,0.05729
2007,46-65 y.,Berlin,Very seldom,0.14215,52,262,0.09978,0.18451
2007,46-65 y.,Berlin,Seldom,0.39460,112,262,0.33530,0.45390
2007,46-65 y.,Berlin,Sometimes,0.34065,98,262,0.28315,0.39814
2007,46-65 y.,Brandenburg,Very seldom,0.24725,64,261,0.19481,0.29968
2007,46-65 y.,Brandenburg,Seldom,0.33135,95,261,0.27413,0.38856
2007,46-65 y.,Brandenburg,Sometimes,0.30529,102,261,0.24931,0.36127
2007,46-65 y.,Mecklenburg-Western Pomerania,Very seldom,0.15420,34,172,0.10007,0.20833
2007,46-65 y.,Mecklenburg-Western Pomerania,Seldom,0.34169,74,172,0.27060,0.41277
2007,46-65 y.,Mecklenburg-Western Pomerania,Sometimes,0.38837,64,172,0.31532,0.46142
2007,46-65 y.,Saxony,Very seldom,0.13828,81,520,0.10858,0.16798
2007,46-65 y.,Saxony,Seldom,0.34441,202,520,0.30353,0.38529
2007,46-65 y.,Saxony,Sometimes,0.35306,179,520,0.31194,0.39418
2007,46-65 y.,Saxony,Often,0.13801,58,520,0.10834,0.16769
2007,46-65 y.,Saxony-Anhalt,Very seldom,0.22033,64,302,0.17351,0.26715
2007,46-65 y.,Saxony-Anhalt,Seldom,0.31256,92,302,0.26020,0.36493
2007,46-65 y.,Saxony-Anhalt,Sometimes,0.29907,109,302,0.24735,0.35080
2007,46-65 y.,Saxony-Anhalt,Often,0.10325,37,302,0.06887,0.13762
2007,46-65 y.,Thuringa,Very seldom,0.16187,45,270,0.11785,0.20588
2007,46-65 y.,Thuringa,Seldom,0.35964,121,270,0.30229,0.41699
2007,46-65 y.,Thuringa,Sometimes,0.35249,104,270,0.29539,0.40958
2007,66 and older,Schleswig-Holstein,Very seldom,0.33307,54,131,0.25205,0.41409
2007,66 and older,Schleswig-Holstein,Seldom,0.27089,37,131,0.19449,0.34728
2007,66 and older,Schleswig-Holstein,Sometimes,0.33980,40,131,0.25838,0.42122
2007,66 and older,Lower Saxony,Very seldom,0.19750,95,406,0.15873,0.23627
2007,66 and older,Lower Saxony,Seldom,0.29820,136,406,0.25364,0.34275
2007,66 and older,Lower Saxony,Sometimes,0.35809,136,406,0.31139,0.40478
2007,66 and older,Lower Saxony,Often,0.10456,39,406,0.07476,0.13436
2007,66 and older,North Rhine-Westphalia,Very seldom,0.22679,224,896,0.19936,0.25423
2007,66 and older,North Rhine-Westphalia,Seldom,0.29712,287,896,0.26718,0.32706
2007,66 and older,North Rhine-Westphalia,Sometimes,0.31664,280,896,0.28617,0.34712
2007,66 and older,North Rhine-Westphalia,Often,0.12684,105,896,0.10504,0.14864
2007,66 and older,Hesse,Very seldom,0.25709,69,225,0.19986,0.31432
2007,66 and older,Hesse,Seldom,0.22083,61,225,0.16651,0.27515
2007,66 and older,Hesse,Sometimes,0.37788,95,225,0.31438,0.44137
2007,66 and older,"Rhineland-Palatinate, Saarland",Very seldom,0.20532,59,225,0.15242,0.25822
2007,66 and older,"Rhineland-Palatinate, Saarland",Seldom,0.23580,61,225,0.18021,0.29139
2007,66 and older,"Rhineland-Palatinate, Saarland",Sometimes,0.29369,69,225,0.23405,0.35334
2007,66 and older,"Rhineland-Palatinate, Saarland",Often,0.15032,36,225,0.10352,0.19712
2007,66 and older,Baden-Wuerttemberg,Very seldom,0.20295,99,437,0.16520,0.24070
2007,66 and older,Baden-Wuerttemberg,Seldom,0.23260,124,437,0.19295,0.27226
2007,66 and older,Baden-Wuerttemberg,Sometimes,0.38309,163,437,0.33745,0.42872
2007,66 and older,Baden-Wuerttemberg,Often,0.11798,51,437,0.08770,0.14826
2007,66 and older,Bavaria,Very seldom,0.17937,120,579,0.14809,0.21065
2007,66 and older,Bavaria,Seldom,0.36783,217,579,0.32852,0.40715
2007,66 and older,Bavaria,Sometimes,0.30947,177,579,0.27178,0.34716
2007,66 and older,Bavaria,Often,0.11974,65,579,0.09327,0.14620
2007,66 and older,Berlin,Seldom,0.37175,46,93,0.27299,0.47050
2007,66 and older,Berlin,Sometimes,0.32390,47,93,0.22827,0.41952
2007,66 and older,Brandenburg,Very seldom,0.25580,59,193,0.19408,0.31752
2007,66 and older,Brandenburg,Seldom,0.22625,63,193,0.16706,0.28543
2007,66 and older,Brandenburg,Sometimes,0.34275,71,193,0.27562,0.40989
2007,66 and older,Mecklenburg-Western Pomerania,Seldom,0.37688,38,73,0.26494,0.48882
2007,66 and older,Mecklenburg-Western Pomerania,Sometimes,0.32142,35,73,0.21355,0.42930
2007,66 and older,Saxony,Very seldom,0.20483,67,307,0.15961,0.25005
2007,66 and older,Saxony,Seldom,0.33173,114,307,0.27898,0.38449
2007,66 and older,Saxony,Sometimes,0.31780,95,307,0.26563,0.36997
2007,66 and older,Saxony,Often,0.11317,31,307,0.07767,0.14867
2007,66 and older,Saxony-Anhalt,Very seldom,0.19075,36,164,0.13043,0.25107
2007,66 and older,Saxony-Anhalt,Seldom,0.37196,77,164,0.29776,0.44616
2007,66 and older,Saxony-Anhalt,Sometimes,0.27621,51,164,0.20757,0.34485
2007,66 and older,Thuringa,Very seldom,0.21060,42,176,0.15019,0.27101
2007,66 and older,Thuringa,Seldom,0.34986,75,176,0.27920,0.42052
2007,66 and older,Thuringa,Sometimes,0.26829,59,176,0.20265,0.33394
2008,17-29 y.,Lower Saxony,Very seldom,0.21633,65,259,0.16609,0.26657
2008,17-29 y.,Lower Saxony,Seldom,0.27010,90,259,0.21592,0.32428
2008,17-29 y.,Lower Saxony,Sometimes,0.26173,70,259,0.20809,0.31537
2008,17-29 y.,Lower Saxony,Often,0.14570,34,259,0.10265,0.18875
2008,17-29 y.,North Rhine-Westphalia,Very seldom,0.24603,152,585,0.21110,0.28096
2008,17-29 y.,North Rhine-Westphalia,Seldom,0.30928,194,585,0.27179,0.34676
2008,17-29 y.,North Rhine-Westphalia,Sometimes,0.23286,169,585,0.19858,0.26714
2008,17-29 y.,North Rhine-Westphalia,Often,0.10176,70,585,0.07724,0.12628
2008,17-29 y.,Hesse,Very seldom,0.16551,38,167,0.10897,0.22204
2008,17-29 y.,Hesse,Seldom,0.29775,74,167,0.22819,0.36731
2008,17-29 y.,Hesse,Sometimes,0.31992,55,167,0.24896,0.39088
2008,17-29 y.,"Rhineland-Palatinate, Saarland",Very seldom,0.13629,32,136,0.07841,0.19417
