year,bula_h,plh0187,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2008,Mecklenburg-Western Pomerania,Sometimes,0.29278,161,475,0.25181,0.33374
2008,Mecklenburg-Western Pomerania,Often,0.07755,36,475,0.05347,0.10163
2008,Saxony,Very seldom,0.14051,241,1430,0.12249,0.15852
2008,Saxony,Seldom,0.30852,548,1430,0.28457,0.33247
2008,Saxony,Sometimes,0.29862,474,1430,0.27489,0.32235
2008,Saxony,Often,0.10276,136,1430,0.08702,0.11851
2008,Saxony,Very often,0.01486,31,1430,0.00858,0.02113
2008,Saxony-Anhalt,Very seldom,0.17143,159,813,0.14551,0.19736
2008,Saxony-Anhalt,Seldom,0.30835,295,813,0.27658,0.34011
2008,Saxony-Anhalt,Sometimes,0.26893,253,813,0.23843,0.29943
2008,Saxony-Anhalt,Often,0.09590,73,813,0.07565,0.11615
2008,Saxony-Anhalt,Very often,0.03350,33,813,0.02112,0.04587
2008,Thuringa,Very seldom,0.19458,171,847,0.16791,0.22126
2008,Thuringa,Seldom,0.30019,328,847,0.26930,0.33108
2008,Thuringa,Sometimes,0.25097,264,847,0.22175,0.28019
2008,Thuringa,Often,0.10069,84,847,0.08041,0.12097
2009,Schleswig-Holstein,Very seldom,0.21201,156,491,0.17582,0.24820
2009,Schleswig-Holstein,Seldom,0.29893,178,491,0.25839,0.33946
2009,Schleswig-Holstein,Sometimes,0.21063,119,491,0.17452,0.24673
2009,Schleswig-Holstein,Often,0.08571,38,491,0.06093,0.11050
2009,Hamburg,Very seldom,0.18036,59,235,0.13110,0.22963
2009,Hamburg,Seldom,0.35197,99,235,0.29078,0.41316
2009,Hamburg,Sometimes,0.27253,77,235,0.21548,0.32958
2009,Lower Saxony,Very seldom,0.16609,340,1621,0.14797,0.18421
2009,Lower Saxony,Seldom,0.27049,570,1621,0.24885,0.29212
2009,Lower Saxony,Sometimes,0.26020,465,1621,0.23883,0.28156
2009,Lower Saxony,Often,0.10750,195,1621,0.09242,0.12259
2009,Lower Saxony,Very often,0.02777,51,1621,0.01977,0.03578
2009,Bremen,Very seldom,0.28967,39,108,0.20372,0.37562
2009,Bremen,Seldom,0.21925,36,108,0.14086,0.29765
2009,Bremen,Sometimes,0.28888,33,108,0.20300,0.37476
2009,North Rhine-Westphalia,Very seldom,0.18826,877,3613,0.17551,0.20100
2009,North Rhine-Westphalia,Seldom,0.27976,1244,3613,0.26512,0.29440
2009,North Rhine-Westphalia,Sometimes,0.24846,1030,3613,0.23437,0.26255
2009,North Rhine-Westphalia,Often,0.08913,364,3613,0.07984,0.09842
2009,North Rhine-Westphalia,Very often,0.02817,98,3613,0.02277,0.03356
2009,Hesse,Very seldom,0.15658,249,1206,0.13606,0.17710
2009,Hesse,Seldom,0.26270,388,1206,0.23785,0.28755
2009,Hesse,Sometimes,0.26451,385,1206,0.23960,0.28941
2009,Hesse,Often,0.08683,132,1206,0.07093,0.10273
2009,Hesse,Very often,0.03962,52,1206,0.02860,0.05063
2009,"Rhineland-Palatinate, Saarland",Very seldom,0.15489,207,1021,0.13268,0.17709
2009,"Rhineland-Palatinate, Saarland",Seldom,0.23621,313,1021,0.21015,0.26228
2009,"Rhineland-Palatinate, Saarland",Sometimes,0.28657,337,1021,0.25882,0.31432
2009,"Rhineland-Palatinate, Saarland",Often,0.09689,113,1021,0.07874,0.11504
2009,"Rhineland-Palatinate, Saarland",Very often,0.04680,51,1021,0.03384,0.05977
2009,Baden-Wuerttemberg,Very seldom,0.14622,396,2101,0.13111,0.16133
2009,Baden-Wuerttemberg,Seldom,0.28629,766,2101,0.26695,0.30562
2009,Baden-Wuerttemberg,Sometimes,0.27737,673,2101,0.25822,0.29652
2009,Baden-Wuerttemberg,Often,0.08970,199,2101,0.07748,0.10192
2009,Baden-Wuerttemberg,Very often,0.02751,67,2101,0.02052,0.03451
2009,Bavaria,Very seldom,0.16491,516,2591,0.15062,0.17920
2009,Bavaria,Seldom,0.28352,905,2591,0.26616,0.30088
2009,Bavaria,Sometimes,0.26330,835,2591,0.24634,0.28026
2009,Bavaria,Often,0.08888,265,2591,0.07792,0.09984
2009,Bavaria,Very often,0.02903,70,2591,0.02257,0.03550
2009,Berlin,Very seldom,0.16612,145,657,0.13764,0.19460
2009,Berlin,Seldom,0.31369,231,657,0.27819,0.34920
2009,Berlin,Sometimes,0.27428,218,657,0.24014,0.30842
2009,Berlin,Often,0.07453,63,657,0.05443,0.09463
2009,Brandenburg,Very seldom,0.16277,185,765,0.13659,0.18895
2009,Brandenburg,Seldom,0.28476,284,765,0.25275,0.31676
2009,Brandenburg,Sometimes,0.27414,223,765,0.24251,0.30578
2009,Brandenburg,Often,0.09918,73,765,0.07799,0.12038
2009,Mecklenburg-Western Pomerania,Very seldom,0.14540,74,448,0.11272,0.17808
2009,Mecklenburg-Western Pomerania,Seldom,0.33786,186,448,0.29401,0.38171
2009,Mecklenburg-Western Pomerania,Sometimes,0.27273,154,448,0.23144,0.31402
2009,Mecklenburg-Western Pomerania,Often,0.10185,34,448,0.07381,0.12989
2009,Saxony,Very seldom,0.15340,231,1357,0.13422,0.17258
2009,Saxony,Seldom,0.27762,483,1357,0.25379,0.30146
2009,Saxony,Sometimes,0.29900,474,1357,0.27463,0.32336
2009,Saxony,Often,0.09052,127,1357,0.07524,0.10579
2009,Saxony,Very often,0.03254,42,1357,0.02310,0.04198
2009,Saxony-Anhalt,Very seldom,0.18936,153,747,0.16124,0.21747
2009,Saxony-Anhalt,Seldom,0.32811,299,747,0.29442,0.36180
2009,Saxony-Anhalt,Sometimes,0.25766,228,747,0.22627,0.28904
2009,Saxony-Anhalt,Often,0.07788,67,747,0.05865,0.09711
2009,Thuringa,Very seldom,0.18005,175,795,0.15333,0.20678
2009,Thuringa,Seldom,0.27494,281,795,0.24388,0.30600
2009,Thuringa,Sometimes,0.25909,248,795,0.22862,0.28957
2009,Thuringa,Often,0.09522,91,795,0.07480,0.11563
2010,Schleswig-Holstein,Very seldom,0.13955,99,431,0.10680,0.17230
2010,Schleswig-Holstein,Seldom,0.30707,171,431,0.26347,0.35067
2010,Schleswig-Holstein,Sometimes,0.21904,125,431,0.17995,0.25813
2010,Schleswig-Holstein,Often,0.07802,36,431,0.05267,0.10337
2010,Hamburg,Very seldom,0.20520,66,242,0.15421,0.25619
2010,Hamburg,Seldom,0.26318,97,242,0.20758,0.31877
2010,Hamburg,Sometimes,0.27698,79,242,0.22048,0.33348
2010,Lower Saxony,Very seldom,0.14382,298,1496,0.12603,0.16161
2010,Lower Saxony,Seldom,0.25243,521,1496,0.23041,0.27445
2010,Lower Saxony,Sometimes,0.24618,472,1496,0.22435,0.26802
2010,Lower Saxony,Often,0.08136,167,1496,0.06750,0.09522
2010,Lower Saxony,Very often,0.02111,38,1496,0.01382,0.02839
2010,Bremen,Seldom,0.23934,38,38,0.10185,0.37683
2010,North Rhine-Westphalia,Very seldom,0.17563,890,3369,0.16278,0.18848
2010,North Rhine-Westphalia,Seldom,0.24156,1094,3369,0.22711,0.25602
2010,North Rhine-Westphalia,Sometimes,0.22256,974,3369,0.20851,0.23661
2010,North Rhine-Westphalia,Often,0.07699,309,3369,0.06799,0.08599
2010,North Rhine-Westphalia,Very often,0.02999,102,3369,0.02423,0.03575
2010,Hesse,Very seldom,0.13214,206,1116,0.11226,0.15201
2010,Hesse,Seldom,0.24548,385,1116,0.22021,0.27074
2010,Hesse,Sometimes,0.22875,351,1116,0.20410,0.25341
2010,Hesse,Often,0.09735,138,1116,0.07995,0.11475
2010,Hesse,Very often,0.03044,36,1116,0.02036,0.04052
2010,"Rhineland-Palatinate, Saarland",Very seldom,0.17364,223,953,0.14958,0.19771
2010,"Rhineland-Palatinate, Saarland",Seldom,0.24951,309,953,0.22202,0.27700
2010,"Rhineland-Palatinate, Saarland",Sometimes,0.20689,267,953,0.18116,0.23262
2010,"Rhineland-Palatinate, Saarland",Often,0.09170,114,953,0.07337,0.11004
2010,"Rhineland-Palatinate, Saarland",Very often,0.03413,40,953,0.02259,0.04566
2010,Baden-Wuerttemberg,Very seldom,0.13599,354,1950,0.12077,0.15121
2010,Baden-Wuerttemberg,Seldom,0.25515,730,1950,0.23580,0.27451
2010,Baden-Wuerttemberg,Sometimes,0.25886,623,1950,0.23941,0.27830
2010,Baden-Wuerttemberg,Often,0.07591,192,1950,0.06415,0.08767
2010,Baden-Wuerttemberg,Very often,0.01980,51,1950,0.01361,0.02598
2010,Bavaria,Very seldom,0.15467,518,2411,0.14023,0.16910
2010,Bavaria,Seldom,0.25543,843,2411,0.23802,0.27284
2010,Bavaria,Sometimes,0.23651,735,2411,0.21954,0.25347
2010,Bavaria,Often,0.09009,258,2411,0.07866,0.10153
2010,Bavaria,Very often,0.02110,57,2411,0.01536,0.02684
2010,Berlin,Very seldom,0.16473,149,625,0.13563,0.19384
2010,Berlin,Seldom,0.27910,221,625,0.24390,0.31429
2010,Berlin,Sometimes,0.19870,175,625,0.16739,0.23001
2010,Berlin,Often,0.11134,80,625,0.08666,0.13602
2010,Brandenburg,Very seldom,0.16117,155,681,0.13354,0.18881
2010,Brandenburg,Seldom,0.23423,223,681,0.20240,0.26607
2010,Brandenburg,Sometimes,0.25615,230,681,0.22334,0.28896
2010,Brandenburg,Often,0.09425,73,681,0.07229,0.11621
2010,Mecklenburg-Western Pomerania,Very seldom,0.12616,76,410,0.09399,0.15834
2010,Mecklenburg-Western Pomerania,Seldom,0.30448,165,410,0.25988,0.34908
2010,Mecklenburg-Western Pomerania,Sometimes,0.27411,134,410,0.23088,0.31734
2010,Mecklenburg-Western Pomerania,Often,0.07161,35,410,0.04662,0.09660
2010,Saxony,Very seldom,0.13366,221,1210,0.11448,0.15284
2010,Saxony,Seldom,0.27362,450,1210,0.24849,0.29875
2010,Saxony,Sometimes,0.26961,421,1210,0.24459,0.29462
2010,Saxony,Often,0.10375,118,1210,0.08656,0.12094
2010,Saxony-Anhalt,Very seldom,0.16427,137,690,0.13661,0.19194
2010,Saxony-Anhalt,Seldom,0.31073,275,690,0.27617,0.34528
2010,Saxony-Anhalt,Sometimes,0.23742,211,690,0.20565,0.26919
2010,Saxony-Anhalt,Often,0.08059,67,690,0.06027,0.10092
2010,Thuringa,Very seldom,0.14672,131,735,0.12112,0.17232
2010,Thuringa,Seldom,0.30083,288,735,0.26765,0.33400
2010,Thuringa,Sometimes,0.23221,226,735,0.20167,0.26276
2010,Thuringa,Often,0.09928,90,735,0.07765,0.12092
2011,Schleswig-Holstein,Very seldom,0.18043,163,631,0.15040,0.21046
2011,Schleswig-Holstein,Seldom,0.26217,229,631,0.22783,0.29652
2011,Schleswig-Holstein,Sometimes,0.23231,196,631,0.19933,0.26529
2011,Schleswig-Holstein,Often,0.05905,43,631,0.04064,0.07745
2011,Hamburg,Very seldom,0.15726,70,284,0.11484,0.19967
2011,Hamburg,Seldom,0.29087,113,284,0.23796,0.34379
2011,Hamburg,Sometimes,0.29023,101,284,0.23735,0.34311
2011,Lower Saxony,Very seldom,0.14745,379,1901,0.13150,0.16339
2011,Lower Saxony,Seldom,0.24341,651,1901,0.22412,0.26271
2011,Lower Saxony,Sometimes,0.26024,623,1901,0.24051,0.27997
2011,Lower Saxony,Often,0.07942,193,1901,0.06726,0.09158
2011,Lower Saxony,Very often,0.02386,55,1901,0.01700,0.03073
2011,Bremen,Seldom,0.18326,47,81,0.09848,0.26804
2011,Bremen,Sometimes,0.22814,34,81,0.13619,0.32010
2011,North Rhine-Westphalia,Very seldom,0.17575,999,4117,0.16412,0.18738
2011,North Rhine-Westphalia,Seldom,0.24288,1342,4117,0.22978,0.25598
2011,North Rhine-Westphalia,Sometimes,0.23872,1251,4117,0.22570,0.25174
2011,North Rhine-Westphalia,Often,0.08301,420,4117,0.07458,0.09144
2011,North Rhine-Westphalia,Very often,0.02070,105,4117,0.01635,0.02505
2011,Hesse,Very seldom,0.13778,261,1400,0.11971,0.15584
2011,Hesse,Seldom,0.21377,443,1400,0.19229,0.23526
2011,Hesse,Sometimes,0.26055,488,1400,0.23755,0.28356
2011,Hesse,Often,0.08657,157,1400,0.07184,0.10131
2011,Hesse,Very often,0.03270,51,1400,0.02338,0.04202
2011,"Rhineland-Palatinate, Saarland",Very seldom,0.13761,238,1185,0.11799,0.15723
2011,"Rhineland-Palatinate, Saarland",Seldom,0.23453,363,1185,0.21040,0.25867
2011,"Rhineland-Palatinate, Saarland",Sometimes,0.23293,391,1185,0.20885,0.25700
2011,"Rhineland-Palatinate, Saarland",Often,0.10229,142,1185,0.08503,0.11955
2011,"Rhineland-Palatinate, Saarland",Very often,0.03518,51,1185,0.02468,0.04567
2011,Baden-Wuerttemberg,Very seldom,0.13643,433,2477,0.12291,0.14995
2011,Baden-Wuerttemberg,Seldom,0.25480,907,2477,0.23764,0.27196
2011,Baden-Wuerttemberg,Sometimes,0.25462,840,2477,0.23746,0.27178
2011,Baden-Wuerttemberg,Often,0.08087,231,2477,0.07013,0.09161
2011,Baden-Wuerttemberg,Very often,0.01896,66,2477,0.01359,0.02433
2011,Bavaria,Very seldom,0.14674,647,3166,0.13441,0.15907
2011,Bavaria,Seldom,0.25349,1056,3166,0.23834,0.26865
2011,Bavaria,Sometimes,0.24751,996,3166,0.23247,0.26254
2011,Bavaria,Often,0.09662,384,3166,0.08632,0.10691
2011,Bavaria,Very often,0.01887,83,3166,0.01413,0.02361
2011,Berlin,Very seldom,0.18495,169,755,0.15723,0.21266
2011,Berlin,Seldom,0.26605,266,755,0.23451,0.29760
2011,Berlin,Sometimes,0.21610,234,755,0.18672,0.24548
2011,Berlin,Often,0.10701,86,755,0.08494,0.12907
2011,Brandenburg,Very seldom,0.13758,184,859,0.11453,0.16063
2011,Brandenburg,Seldom,0.26660,294,859,0.23701,0.29619
2011,Brandenburg,Sometimes,0.26307,270,859,0.23361,0.29253
2011,Brandenburg,Often,0.10193,111,859,0.08168,0.12217
2011,Mecklenburg-Western Pomerania,Very seldom,0.16258,106,496,0.13007,0.19508
2011,Mecklenburg-Western Pomerania,Seldom,0.28148,190,496,0.24186,0.32110
2011,Mecklenburg-Western Pomerania,Sometimes,0.27332,158,496,0.23406,0.31258
2011,Mecklenburg-Western Pomerania,Often,0.06035,42,496,0.03937,0.08132
2011,Saxony,Very seldom,0.13298,254,1397,0.11517,0.15079
2011,Saxony,Seldom,0.25671,466,1397,0.23379,0.27962
2011,Saxony,Sometimes,0.28880,506,1397,0.26503,0.31257
2011,Saxony,Often,0.08768,138,1397,0.07284,0.10252
2011,Saxony,Very often,0.01881,33,1397,0.01169,0.02594
2011,Saxony-Anhalt,Very seldom,0.16473,174,834,0.13954,0.18992
2011,Saxony-Anhalt,Seldom,0.30296,313,834,0.27175,0.33417
2011,Saxony-Anhalt,Sometimes,0.22338,279,834,0.19510,0.25167
2011,Saxony-Anhalt,Often,0.06776,68,834,0.05069,0.08483
2011,Thuringa,Very seldom,0.18680,211,855,0.16066,0.21294
2011,Thuringa,Seldom,0.24804,266,855,0.21908,0.27701
2011,Thuringa,Sometimes,0.25843,290,855,0.22907,0.28779
2011,Thuringa,Often,0.08023,88,855,0.06201,0.09845
2012,Schleswig-Holstein,Very seldom,0.20118,183,635,0.16997,0.23238
2012,Schleswig-Holstein,Seldom,0.28313,231,635,0.24806,0.31820
2012,Schleswig-Holstein,Sometimes,0.20735,176,635,0.17579,0.23891
2012,Schleswig-Holstein,Often,0.05532,45,635,0.03752,0.07311
2012,Hamburg,Very seldom,0.17202,84,301,0.12931,0.21472
2012,Hamburg,Seldom,0.29985,124,301,0.24800,0.35170
2012,Hamburg,Sometimes,0.25163,93,301,0.20252,0.30073
2012,Lower Saxony,Very seldom,0.15499,400,1868,0.13857,0.17141
2012,Lower Saxony,Seldom,0.27513,693,1868,0.25487,0.29539
2012,Lower Saxony,Sometimes,0.25057,571,1868,0.23091,0.27022
2012,Lower Saxony,Often,0.06719,162,1868,0.05583,0.07854
2012,Lower Saxony,Very often,0.01669,42,1868,0.01088,0.02251
2012,Bremen,Seldom,0.28090,49,86,0.18536,0.37645
2012,Bremen,Sometimes,0.23758,37,86,0.14710,0.32806
2012,North Rhine-Westphalia,Very seldom,0.18241,1020,4028,0.17049,0.19434
2012,North Rhine-Westphalia,Seldom,0.26665,1437,4028,0.25299,0.28031
2012,North Rhine-Westphalia,Sometimes,0.21991,1113,4028,0.20712,0.23271
2012,North Rhine-Westphalia,Often,0.07433,356,4028,0.06623,0.08243
2012,North Rhine-Westphalia,Very often,0.02075,102,4028,0.01635,0.02515
2012,Hesse,Very seldom,0.16237,294,1398,0.14303,0.18171
2012,Hesse,Seldom,0.24218,491,1398,0.21971,0.26465
2012,Hesse,Sometimes,0.22498,422,1398,0.20309,0.24688
2012,Hesse,Often,0.07748,146,1398,0.06346,0.09150
2012,Hesse,Very often,0.03003,45,1398,0.02108,0.03898
2012,"Rhineland-Palatinate, Saarland",Very seldom,0.14821,235,1150,0.12766,0.16875
2012,"Rhineland-Palatinate, Saarland",Seldom,0.28043,433,1150,0.25445,0.30640
2012,"Rhineland-Palatinate, Saarland",Sometimes,0.21916,343,1150,0.19524,0.24308
2012,"Rhineland-Palatinate, Saarland",Often,0.09345,139,1150,0.07662,0.11028
2012,Baden-Wuerttemberg,Very seldom,0.16112,494,2376,0.14633,0.17590
2012,Baden-Wuerttemberg,Seldom,0.25512,837,2376,0.23758,0.27265
2012,Baden-Wuerttemberg,Sometimes,0.24195,773,2376,0.22472,0.25917
2012,Baden-Wuerttemberg,Often,0.07576,216,2376,0.06512,0.08641
2012,Baden-Wuerttemberg,Very often,0.02140,56,2376,0.01558,0.02723
2012,Bavaria,Very seldom,0.18159,776,3176,0.16818,0.19500
2012,Bavaria,Seldom,0.26275,1104,3176,0.24744,0.27806
2012,Bavaria,Sometimes,0.22176,915,3176,0.20731,0.23622
2012,Bavaria,Often,0.08296,294,3176,0.07337,0.09256
2012,Bavaria,Very often,0.01980,87,3176,0.01496,0.02465
2012,Berlin,Very seldom,0.18134,184,790,0.15446,0.20823
2012,Berlin,Seldom,0.26561,282,790,0.23479,0.29643
2012,Berlin,Sometimes,0.22504,241,790,0.19590,0.25418
2012,Berlin,Often,0.08906,83,790,0.06918,0.10893
2012,Brandenburg,Very seldom,0.18905,198,842,0.16258,0.21551
2012,Brandenburg,Seldom,0.24002,285,842,0.21116,0.26889
2012,Brandenburg,Sometimes,0.24746,258,842,0.21829,0.27662
2012,Brandenburg,Often,0.09607,101,842,0.07615,0.11598
2012,Mecklenburg-Western Pomerania,Very seldom,0.13922,91,488,0.10847,0.16996
2012,Mecklenburg-Western Pomerania,Seldom,0.31343,202,488,0.27223,0.35463
2012,Mecklenburg-Western Pomerania,Sometimes,0.27113,161,488,0.23165,0.31061
2012,Mecklenburg-Western Pomerania,Often,0.05528,34,488,0.03498,0.07558
2012,Saxony,Very seldom,0.14529,293,1440,0.12708,0.16349
2012,Saxony,Seldom,0.28662,527,1440,0.26326,0.30999
2012,Saxony,Sometimes,0.25860,461,1440,0.23597,0.28122
2012,Saxony,Often,0.08378,127,1440,0.06946,0.09809
2012,Saxony,Very often,0.02365,32,1440,0.01580,0.03150
