"year","alter_gr","sampreg","mean","median","n","lower_confidence","upper_confidence"
"1998","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","6.48","7","2175","6.39","6.57"
"1998","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","6.87","7","5327","6.81","6.93"
"1998","66 und älter","Ostdeutschland, neue Bundeslaender","7.76","8","477","7.59","7.93"
"1998","66 und älter","Westdeutschland, alte Bundeslaender","8.09","8","1387","7.98","8.2"
"1999","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","6.52","7","1169","6.4","6.64"
"1999","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","6.78","7","3423","6.7","6.86"
"1999","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","6.52","7","2127","6.43","6.61"
"1999","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","6.82","7","5151","6.76","6.88"
"1999","66 und älter","Ostdeutschland, neue Bundeslaender","7.95","8","488","7.79","8.11"
"1999","66 und älter","Westdeutschland, alte Bundeslaender","8.33","9","1320","8.22","8.44"
"2000","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","6.59","7","1673","6.48","6.7"
"2000","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","6.91","7","5447","6.85","6.97"
"2000","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","6.6","7","3295","6.52","6.68"
"2000","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","6.95","7","10130","6.9","7"
"2000","66 und älter","Ostdeutschland, neue Bundeslaender","7.78","8","879","7.65","7.91"
"2000","66 und älter","Westdeutschland, alte Bundeslaender","8.26","9","2735","8.19","8.33"
"2001","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","6.81","7","1536","6.71","6.91"
"2001","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","6.93","7","4741","6.87","6.99"
"2001","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","6.59","7","3059","6.51","6.67"
"2001","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","6.91","7","9203","6.86","6.96"
"2001","66 und älter","Ostdeutschland, neue Bundeslaender","8.01","8","847","7.88","8.14"
"2001","66 und älter","Westdeutschland, alte Bundeslaender","8.28","9","2572","8.21","8.35"
"2002","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","6.75","7","1489","6.64","6.86"
"2002","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","6.72","7","4665","6.66","6.78"
"2002","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","6.68","7","3046","6.6","6.76"
"2002","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","6.89","7","10227","6.85","6.93"
"2002","66 und älter","Ostdeutschland, neue Bundeslaender","7.81","8","893","7.69","7.93"
"2002","66 und älter","Westdeutschland, alte Bundeslaender","8.16","8","2717","8.09","8.23"
"2003","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","6.65","7","1460","6.54","6.76"
"2003","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","6.85","7","4405","6.79","6.91"
"2003","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","6.58","7","2980","6.5","6.66"
"2003","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","6.87","7","9698","6.83","6.91"
"2003","66 und älter","Ostdeutschland, neue Bundeslaender","7.72","8","914","7.6","7.84"
"2003","66 und älter","Westdeutschland, alte Bundeslaender","8.24","8","2753","8.17","8.31"
"2004","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","6.82","7","1427","6.71","6.93"
"2004","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","6.8","7","4196","6.74","6.86"
"2004","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","6.6","7","2837","6.52","6.68"
"2004","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","6.79","7","9367","6.75","6.83"
"2004","66 und älter","Ostdeutschland, neue Bundeslaender","7.69","8","959","7.57","7.81"
"2004","66 und älter","Westdeutschland, alte Bundeslaender","8.14","8","2803","8.07","8.21"
"2005","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","6.65","7","1345","6.53","6.77"
"2005","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","6.88","7","3974","6.81","6.95"
"2005","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","6.54","7","2721","6.46","6.62"
"2005","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","6.72","7","8876","6.67","6.77"
"2005","66 und älter","Ostdeutschland, neue Bundeslaender","7.75","8","965","7.63","7.87"
"2005","66 und älter","Westdeutschland, alte Bundeslaender","8.15","9","2821","8.08","8.22"
"2006","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","6.52","7","1286","6.4","6.64"
"2006","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","6.72","7","3837","6.65","6.79"
"2006","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","6.52","7","2857","6.44","6.6"
"2006","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","6.72","7","9538","6.67","6.77"
"2006","66 und älter","Ostdeutschland, neue Bundeslaender","7.63","8","1137","7.52","7.74"
"2006","66 und älter","Westdeutschland, alte Bundeslaender","8.06","8","3322","7.99","8.13"
"2007","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","6.45","7","1223","6.33","6.57"
"2007","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","6.78","7","3489","6.71","6.85"
"2007","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","6.51","7","2657","6.43","6.59"
"2007","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","6.67","7","8797","6.62","6.72"
"2007","66 und älter","Ostdeutschland, neue Bundeslaender","7.72","8","1129","7.61","7.83"
"2007","66 und älter","Westdeutschland, alte Bundeslaender","8.04","8","3235","7.97","8.11"
"2008","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","6.81","7","1142","6.69","6.93"
"2008","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","6.96","7","3222","6.89","7.03"
"2008","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","6.62","7","2511","6.54","6.7"
"2008","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","6.8","7","8170","6.75","6.85"
"2008","66 und älter","Ostdeutschland, neue Bundeslaender","7.76","8","1128","7.65","7.87"
"2008","66 und älter","Westdeutschland, alte Bundeslaender","8.06","8","3201","8","8.12"
"2009","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","6.7","7","1038","6.58","6.82"
"2009","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","6.89","7","2957","6.82","6.96"
"2009","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","6.61","7","2388","6.53","6.69"
"2009","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","6.78","7","7488","6.73","6.83"
"2009","66 und älter","Ostdeutschland, neue Bundeslaender","7.82","8","1118","7.71","7.93"
"2009","66 und älter","Westdeutschland, alte Bundeslaender","8.07","8","3074","8","8.14"
"2010","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","6.72","7","1544","6.61","6.83"
"2010","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","6.98","7","5033","6.92","7.04"
"2010","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","6.59","7","2864","6.51","6.67"
"2010","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","6.72","7","10502","6.68","6.76"
"2010","66 und älter","Ostdeutschland, neue Bundeslaender","7.69","8","1065","7.58","7.8"
"2010","66 und älter","Westdeutschland, alte Bundeslaender","8.02","8","2992","7.95","8.09"
"2011","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","6.85","7","899","6.71","6.99"
"2011","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","6.98","7","2908","6.9","7.06"
"2011","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","6.71","7","2367","6.62","6.8"
"2011","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","6.84","7","7564","6.79","6.89"
"2011","66 und älter","Ostdeutschland, neue Bundeslaender","7.82","8","1129","7.72","7.92"
"2011","66 und älter","Westdeutschland, alte Bundeslaender","8.15","8","3353","8.09","8.21"
"2012","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","6.99","7","875","6.85","7.13"
"2012","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","7.1","7","3006","7.03","7.17"
"2012","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","6.73","7","2509","6.65","6.81"
"2012","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","6.88","7","8006","6.83","6.93"
"2012","66 und älter","Ostdeutschland, neue Bundeslaender","7.79","8","1225","7.69","7.89"
"2012","66 und älter","Westdeutschland, alte Bundeslaender","8.11","8","3673","8.05","8.17"
"2013","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","7.04","7","767","6.89","7.19"
"2013","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","7.13","8","2845","7.05","7.21"
"2013","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","6.81","7","2440","6.72","6.9"
"2013","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","6.98","7","7724","6.93","7.03"
"2013","66 und älter","Ostdeutschland, neue Bundeslaender","7.82","8","1224","7.72","7.92"
"2013","66 und älter","Westdeutschland, alte Bundeslaender","8.1","8","3719","8.04","8.16"
"2014","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","6.92","7","1182","6.79","7.05"
"2014","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","7.07","7","5396","7.01","7.13"
"2014","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","6.84","7","3184","6.77","6.91"
"2014","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","6.86","7","12387","6.82","6.9"
"2014","66 und älter","Ostdeutschland, neue Bundeslaender","8","8","1231","7.9","8.1"
"2014","66 und älter","Westdeutschland, alte Bundeslaender","8.07","8","3751","8.01","8.13"
"2015","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","7.05","7","1046","6.92","7.18"
"2015","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","7.16","8","4706","7.1","7.22"
"2015","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","6.85","7","2987","6.78","6.92"
"2015","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","6.88","7","11416","6.84","6.92"
"2015","66 und älter","Ostdeutschland, neue Bundeslaender","7.88","8","1228","7.78","7.98"
"2015","66 und älter","Westdeutschland, alte Bundeslaender","8.01","8","3689","7.95","8.07"
"2016","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","7.06","7","973","6.93","7.19"
"2016","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","7.13","7","4617","7.07","7.19"
"2016","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","6.92","7","2890","6.84","7"
"2016","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","6.89","7","10990","6.85","6.93"
"2016","66 und älter","Ostdeutschland, neue Bundeslaender","7.89","8","1182","7.79","7.99"
"2016","66 und älter","Westdeutschland, alte Bundeslaender","8.03","8","3555","7.97","8.09"
"2017","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","7.06","7","1119","6.94","7.18"
"2017","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","7.2","7","5034","7.14","7.26"
"2017","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","6.88","7","3262","6.81","6.95"
"2017","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","6.88","7","12101","6.84","6.92"
"2017","66 und älter","Ostdeutschland, neue Bundeslaender","7.91","8","1235","7.81","8.01"
"2017","66 und älter","Westdeutschland, alte Bundeslaender","7.98","8","3766","7.92","8.04"
"2018","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","6.89","7","1087","6.77","7.01"
"2018","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","7.12","7","4894","7.06","7.18"
"2018","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","6.87","7","3160","6.8","6.94"
"2018","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","6.82","7","11464","6.78","6.86"
"2018","66 und älter","Ostdeutschland, neue Bundeslaender","7.74","8","1245","7.64","7.84"
"2018","66 und älter","Westdeutschland, alte Bundeslaender","7.99","8","3781","7.93","8.05"
"2019","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","7.06","7","962","6.93","7.19"
"2019","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","7.28","8","4461","7.22","7.34"
"2019","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","6.9","7","3295","6.83","6.97"
"2019","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","6.96","7","11805","6.92","7"
"2019","66 und älter","Ostdeutschland, neue Bundeslaender","7.83","8","1298","7.73","7.93"
"2019","66 und älter","Westdeutschland, alte Bundeslaender","8.06","8","3892","8","8.12"
