"year","alter_gr","sex","mean","median","n","lower_confidence","upper_confidence"
"1989","16-34 J.","weiblich","6.59","6.5","1823","6.48","6.7"
"1989","35-65 J.","männlich","6.84","6.5","2424","6.75","6.93"
"1989","35-65 J.","weiblich","6.86","6.5","2432","6.76","6.96"
"1989","66 und älter","männlich","8.19","7.5","391","8","8.38"
"1989","66 und älter","weiblich","8.17","7.5","610","8.01","8.33"
"1990","16-34 J.","männlich","","","","",""
"1990","16-34 J.","weiblich","","","","",""
"1990","35-65 J.","männlich","","","","",""
"1990","35-65 J.","weiblich","","","","",""
"1990","66 und älter","männlich","","","","",""
"1990","66 und älter","weiblich","","","","",""
"1991","16-34 J.","männlich","6.54","6.5","2583","6.45","6.63"
"1991","16-34 J.","weiblich","6.31","6.5","2555","6.21","6.41"
"1991","35-65 J.","männlich","6.62","6.5","3471","6.54","6.7"
"1991","35-65 J.","weiblich","6.56","6.5","3489","6.48","6.64"
"1991","66 und älter","männlich","8.43","8.5","548","8.27","8.59"
"1991","66 und älter","weiblich","8.23","8.5","879","8.1","8.36"
"1992","16-34 J.","männlich","6.55","6.5","2472","6.46","6.64"
"1992","16-34 J.","weiblich","6.37","6.5","2476","6.28","6.46"
"1992","35-65 J.","männlich","6.67","6.5","3406","6.59","6.75"
"1992","35-65 J.","weiblich","6.7","6.5","3453","6.62","6.78"
"1992","66 und älter","männlich","8.32","8.5","548","8.16","8.48"
"1992","66 und älter","weiblich","8.34","8.5","882","8.21","8.47"
"1993","16-34 J.","männlich","6.61","6.5","2447","6.52","6.7"
"1993","16-34 J.","weiblich","6.5","6.5","2424","6.41","6.59"
"1993","35-65 J.","männlich","6.56","6.5","3342","6.48","6.64"
"1993","35-65 J.","weiblich","6.53","6.5","3369","6.45","6.61"
"1993","66 und älter","männlich","8.05","7.5","544","7.87","8.23"
"1993","66 und älter","weiblich","8.03","7.5","901","7.89","8.17"
"1994","16-34 J.","männlich","6.53","6.5","2363","6.43","6.63"
"1994","16-34 J.","weiblich","6.39","6.5","2411","6.3","6.48"
"1994","35-65 J.","männlich","6.53","6.5","3257","6.45","6.61"
"1994","35-65 J.","weiblich","6.47","6.5","3283","6.39","6.55"
"1994","66 und älter","männlich","8.13","8.5","563","7.97","8.29"
"1994","66 und älter","weiblich","8.09","7.5","907","7.95","8.23"
"1995","16-34 J.","männlich","","","","",""
"1995","16-34 J.","weiblich","","","","",""
"1995","35-65 J.","männlich","","","","",""
"1995","35-65 J.","weiblich","","","","",""
"1995","66 und älter","männlich","","","","",""
"1995","66 und älter","weiblich","","","","",""
"1996","16-34 J.","männlich","6.71","6.5","2346","6.62","6.8"
"1996","16-34 J.","weiblich","6.66","6.5","2395","6.57","6.75"
"1996","35-65 J.","männlich","6.77","6.5","3330","6.69","6.85"
"1996","35-65 J.","weiblich","6.8","6.5","3393","6.72","6.88"
"1996","66 und älter","männlich","8.22","8.5","598","8.06","8.38"
"1996","66 und älter","weiblich","8.16","8.5","934","8.03","8.29"
"1997","16-34 J.","männlich","6.66","6.5","2283","6.57","6.75"
"1997","16-34 J.","weiblich","6.57","6.5","2305","6.48","6.66"
"1997","35-65 J.","männlich","6.7","6.5","3254","6.62","6.78"
"1997","35-65 J.","weiblich","6.69","6.5","3350","6.61","6.77"
"1997","66 und älter","männlich","8.2","7.5","628","8.05","8.35"
"1997","66 und älter","weiblich","8.14","7.5","929","8.01","8.27"
"1998","16-34 J.","männlich","6.79","6.5","2401","6.7","6.88"
"1998","16-34 J.","weiblich","6.78","6.5","2444","6.69","6.87"
"1998","35-65 J.","männlich","6.79","6.5","3697","6.72","6.86"
"1998","35-65 J.","weiblich","6.81","6.5","3776","6.74","6.88"
"1998","66 und älter","männlich","7.98","7.5","753","7.84","8.12"
"1998","66 und älter","weiblich","8.09","7.5","1075","7.97","8.21"
"1999","16-34 J.","männlich","6.8","6.5","2245","6.71","6.89"
"1999","16-34 J.","weiblich","6.7","6.5","2320","6.61","6.79"
"1999","35-65 J.","männlich","6.76","6.5","3584","6.69","6.83"
"1999","35-65 J.","weiblich","6.79","6.5","3662","6.72","6.86"
"1999","66 und älter","männlich","8.27","8.5","742","8.14","8.4"
"1999","66 und älter","weiblich","8.24","8.5","1031","8.11","8.37"
"2000","16-34 J.","männlich","6.84","6.5","3407","6.77","6.91"
"2000","16-34 J.","weiblich","6.87","6.5","3638","6.8","6.94"
"2000","35-65 J.","männlich","6.84","6.5","6604","6.78","6.9"
"2000","35-65 J.","weiblich","6.95","6.5","6779","6.89","7.01"
"2000","66 und älter","männlich","8.22","8.5","1529","8.13","8.31"
"2000","66 und älter","weiblich","8.14","7.5","2042","8.05","8.23"
"2001","16-34 J.","männlich","6.93","6.5","2994","6.85","7.01"
"2001","16-34 J.","weiblich","6.87","6.5","3228","6.79","6.95"
"2001","35-65 J.","männlich","6.78","6.5","6013","6.72","6.84"
"2001","35-65 J.","weiblich","6.94","6.5","6208","6.88","7"
"2001","66 und älter","männlich","8.33","8.5","1468","8.24","8.42"
"2001","66 und älter","weiblich","8.17","7.5","1907","8.08","8.26"
"2002","16-34 J.","männlich","6.77","6.5","2943","6.69","6.85"
"2002","16-34 J.","weiblich","6.7","6.5","3158","6.62","6.78"
"2002","35-65 J.","männlich","6.79","6.5","6523","6.74","6.84"
"2002","35-65 J.","weiblich","6.9","6.5","6722","6.85","6.95"
"2002","66 und älter","männlich","8.22","7.5","1606","8.13","8.31"
"2002","66 und älter","weiblich","8.02","7.5","1954","7.93","8.11"
"2003","16-34 J.","männlich","6.89","6.5","2785","6.81","6.97"
"2003","16-34 J.","weiblich","6.79","6.5","3034","6.71","6.87"
"2003","35-65 J.","männlich","6.77","6.5","6209","6.72","6.82"
"2003","35-65 J.","weiblich","6.87","6.5","6437","6.82","6.92"
"2003","66 und älter","männlich","8.22","7.5","1645","8.14","8.3"
"2003","66 und älter","weiblich","8.09","7.5","1970","8.01","8.17"
"2004","16-34 J.","männlich","6.88","6.5","2682","6.8","6.96"
"2004","16-34 J.","weiblich","6.73","6.5","2902","6.65","6.81"
"2004","35-65 J.","männlich","6.72","6.5","5940","6.66","6.78"
"2004","35-65 J.","weiblich","6.81","6.5","6238","6.76","6.86"
"2004","66 und älter","männlich","8.15","7.5","1699","8.06","8.24"
"2004","66 und älter","weiblich","8","7.5","2009","7.92","8.08"
"2005","16-34 J.","männlich","6.89","6.5","2526","6.8","6.98"
"2005","16-34 J.","weiblich","6.8","6.5","2757","6.72","6.88"
"2005","35-65 J.","männlich","6.64","6.5","5598","6.58","6.7"
"2005","35-65 J.","weiblich","6.76","6.5","5973","6.7","6.82"
"2005","66 und älter","männlich","8.15","7.5","1723","8.06","8.24"
"2005","66 und älter","weiblich","8.02","7.5","2010","7.93","8.11"
"2006","16-34 J.","männlich","6.78","6.5","2415","6.69","6.87"
"2006","16-34 J.","weiblich","6.61","6.5","2680","6.53","6.69"
"2006","35-65 J.","männlich","6.64","6.5","5949","6.58","6.7"
"2006","35-65 J.","weiblich","6.74","6.5","6425","6.68","6.8"
"2006","66 und älter","männlich","8.08","7.5","2073","8","8.16"
"2006","66 und älter","weiblich","7.91","7.5","2325","7.83","7.99"
"2007","16-34 J.","männlich","6.81","6.5","2222","6.72","6.9"
"2007","16-34 J.","weiblich","6.61","6.5","2459","6.52","6.7"
"2007","35-65 J.","männlich","6.59","6.5","5483","6.53","6.65"
"2007","35-65 J.","weiblich","6.7","6.5","5951","6.64","6.76"
"2007","66 und älter","männlich","8.05","7.5","2025","7.97","8.13"
"2007","66 und älter","weiblich","7.91","7.5","2278","7.83","7.99"
"2008","16-34 J.","männlich","7.02","6.5","2058","6.93","7.11"
"2008","16-34 J.","weiblich","6.82","6.5","2274","6.73","6.91"
"2008","35-65 J.","männlich","6.7","6.5","5096","6.64","6.76"
"2008","35-65 J.","weiblich","6.83","6.5","5566","6.77","6.89"
"2008","66 und älter","männlich","8.03","7.5","2024","7.95","8.11"
"2008","66 und älter","weiblich","8","7.5","2241","7.92","8.08"
"2009","16-34 J.","männlich","6.88","6.5","1900","6.79","6.97"
"2009","16-34 J.","weiblich","6.82","6.5","2060","6.73","6.91"
"2009","35-65 J.","männlich","6.69","6.5","4701","6.63","6.75"
"2009","35-65 J.","weiblich","6.79","6.5","5158","6.73","6.85"
"2009","66 und älter","männlich","8","7.5","1969","7.92","8.08"
"2009","66 und älter","weiblich","8.02","7.5","2168","7.94","8.1"
"2010","16-34 J.","männlich","7.05","6.5","2758","6.97","7.13"
"2010","16-34 J.","weiblich","6.82","6.5","3781","6.75","6.89"
"2010","35-65 J.","männlich","6.7","6.5","6211","6.65","6.75"
"2010","35-65 J.","weiblich","6.71","6.5","7140","6.66","6.76"
"2010","66 und älter","männlich","7.97","7.5","1915","7.89","8.05"
"2010","66 und älter","weiblich","7.92","7.5","2091","7.84","8"
"2011","16-34 J.","männlich","7.07","7.5","1784","6.97","7.17"
"2011","16-34 J.","weiblich","6.83","6.5","1990","6.73","6.93"
"2011","35-65 J.","männlich","6.75","6.5","4649","6.69","6.81"
"2011","35-65 J.","weiblich","6.87","6.5","5271","6.81","6.93"
"2011","66 und älter","männlich","8.12","7.5","2116","8.05","8.19"
"2011","66 und älter","weiblich","8.04","7.5","2300","7.96","8.12"
"2012","16-34 J.","männlich","7.22","7.5","1842","7.13","7.31"
"2012","16-34 J.","weiblich","6.92","6.5","2011","6.83","7.01"
"2012","35-65 J.","männlich","6.79","6.5","4847","6.73","6.85"
"2012","35-65 J.","weiblich","6.91","6.5","5654","6.85","6.97"
"2012","66 und älter","männlich","8.09","7.5","2353","8.02","8.16"
"2012","66 und älter","weiblich","8.01","7.5","2493","7.94","8.08"
"2013","16-34 J.","männlich","7.24","7.5","1688","7.14","7.34"
"2013","16-34 J.","weiblich","6.95","6.5","1896","6.85","7.05"
"2013","35-65 J.","männlich","6.87","6.5","4672","6.81","6.93"
"2013","35-65 J.","weiblich","7.02","7.5","5480","6.96","7.08"
"2013","66 und älter","männlich","8.07","7.5","2365","8","8.14"
"2013","66 und älter","weiblich","8.01","7.5","2518","7.94","8.08"
"2014","16-34 J.","männlich","7.15","7.5","2962","7.07","7.23"
"2014","16-34 J.","weiblich","6.91","6.5","3564","6.84","6.98"
"2014","35-65 J.","männlich","6.81","6.5","7019","6.76","6.86"
"2014","35-65 J.","weiblich","6.9","6.5","8529","6.85","6.95"
"2014","66 und älter","männlich","8.03","7.5","2416","7.96","8.1"
"2014","66 und älter","weiblich","8.09","7.5","2510","8.02","8.16"
"2015","16-34 J.","männlich","7.32","7.5","2614","7.24","7.4"
"2015","16-34 J.","weiblich","6.96","6.5","3099","6.88","7.04"
"2015","35-65 J.","männlich","6.85","6.5","6427","6.8","6.9"
"2015","35-65 J.","weiblich","6.88","6.5","7952","6.83","6.93"
"2015","66 und älter","männlich","7.97","7.5","2375","7.9","8.04"
"2015","66 und älter","weiblich","8.01","7.5","2477","7.94","8.08"
"2016","16-34 J.","männlich","7.19","6.5","2539","7.11","7.27"
"2016","16-34 J.","weiblich","7.05","6.5","3003","6.97","7.13"
"2016","35-65 J.","männlich","6.88","6.5","6187","6.83","6.93"
"2016","35-65 J.","weiblich","6.9","6.5","7665","6.85","6.95"
"2016","66 und älter","männlich","8.03","7.5","2294","7.96","8.1"
"2016","66 und älter","weiblich","7.99","7.5","2381","7.92","8.06"
"2017","16-34 J.","männlich","7.25","7.5","2868","7.18","7.32"
"2017","16-34 J.","weiblich","7.09","6.5","3221","7.02","7.16"
"2017","35-65 J.","männlich","6.86","6.5","6864","6.81","6.91"
"2017","35-65 J.","weiblich","6.89","6.5","8463","6.84","6.94"
"2017","66 und älter","männlich","7.95","7.5","2438","7.88","8.02"
"2017","66 und älter","weiblich","7.97","7.5","2490","7.9","8.04"
"2018","16-34 J.","männlich","7.22","6.5","2800","7.15","7.29"
"2018","16-34 J.","weiblich","6.95","6.5","3134","6.87","7.03"
"2018","35-65 J.","männlich","6.81","6.5","6500","6.76","6.86"
"2018","35-65 J.","weiblich","6.85","6.5","8092","6.8","6.9"
"2018","66 und älter","männlich","7.94","7.5","2429","7.87","8.01"
"2018","66 und älter","weiblich","7.96","7.5","2529","7.89","8.03"
"2019","16-34 J.","männlich","7.4","7.5","2571","7.32","7.48"
"2019","16-34 J.","weiblich","7.07","6.5","2845","6.99","7.15"
"2019","35-65 J.","männlich","6.94","6.5","7096","6.89","6.99"
"2019","35-65 J.","weiblich","6.95","6.5","8037","6.9","7"
"2019","66 und älter","männlich","8.01","7.5","2622","7.94","8.08"
"2019","66 und älter","weiblich","8.02","7.5","2563","7.95","8.09"
"2020","16-34 J.","männlich","7.15","7.5","3110","7.07","7.23"
"2020","16-34 J.","weiblich","6.92","6.5","3178","6.84","7"
"2020","35-65 J.","männlich","6.9","6.5","6714","6.85","6.95"
"2020","35-65 J.","weiblich","6.79","6.5","7738","6.74","6.84"
"2020","66 und älter","männlich","8.02","7.5","2440","7.95","8.09"
"2020","66 und älter","weiblich","7.99","7.5","2467","7.91","8.07"
