syear,age_gr,sex,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence,n
1985,66 und älter,female,8.11726164582363,8.03871981549428,8.19580347615298,7.0,8.0,10.0,2.5,10.0,8.0,7.0,8.0,653.0
1986,17-29 J.,male,7.1380135255077715,7.085393464327646,7.1906335866878965,6.0,8.0,9.0,1.5,10.0,8.0,8.0,9.0,1582.0
1986,17-29 J.,female,6.983419832844135,6.926606549665644,7.040233116022625,5.0,7.0,9.0,0.0,10.0,7.0,6.0,7.0,1461.0
1986,30-45 J.,male,6.738398563525458,6.680941288384363,6.7958558386665535,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,1576.0
1986,30-45 J.,female,6.6203551829570655,6.564543357263358,6.676167008650773,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,1683.0
1986,46-65 J.,male,7.2069411551667635,7.150050450865025,7.263831859468502,6.0,8.0,9.0,1.5,10.0,8.0,8.0,8.0,1638.0
1986,46-65 J.,female,7.1213127267437475,7.062001686809145,7.18062376667835,5.0,8.0,9.0,0.0,10.0,8.0,8.0,8.0,1577.0
1986,66 und älter,male,8.4116747375479,8.322280982446962,8.501068492648837,7.0,9.0,10.0,2.5,10.0,9.0,9.0,9.0,415.0
1986,66 und älter,female,8.18706861491908,8.10727121867964,8.266866011158518,7.0,9.0,10.0,2.5,10.0,9.0,9.0,10.0,603.0
1987,17-29 J.,male,7.147907476739618,7.095639040939621,7.200175912539614,6.0,8.0,9.0,1.5,10.0,8.0,8.0,9.0,1559.0
1987,17-29 J.,female,6.998641910448505,6.941967877349292,7.055315943547718,5.0,7.0,9.0,0.0,10.0,7.0,6.0,7.0,1432.0
1987,30-45 J.,male,6.638934890229571,6.582072808691534,6.695796971767607,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,1541.0
1987,30-45 J.,female,6.651914563193183,6.594655415876224,6.709173710510143,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,1612.0
1987,46-65 J.,male,7.404820270940537,7.351015433726821,7.458625108154252,6.0,8.0,9.0,1.5,10.0,8.0,8.0,8.0,1623.0
1987,46-65 J.,female,7.301846209674116,7.243437903464492,7.36025451588374,6.0,8.0,9.0,1.5,10.0,8.0,8.0,8.0,1571.0
1987,66 und älter,male,8.155669677575295,8.062088343729108,8.249251011421482,7.0,9.0,10.0,2.5,10.0,9.0,9.0,10.0,421.0
1987,66 und älter,female,8.231049044590709,8.155429184633789,8.306668904547628,7.0,9.0,10.0,2.5,10.0,9.0,9.0,10.0,638.0
1988,17-29 J.,male,6.926477639700636,6.871564476606373,6.981390802794898,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,1481.0
1988,17-29 J.,female,6.784569837925669,6.724067335197766,6.845072340653571,5.0,7.0,8.910246681997698,0.0,10.0,7.0,7.0,7.0,1374.0
1988,30-45 J.,male,6.4962127736128625,6.439611915960244,6.552813631265481,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,1439.0
1988,30-45 J.,female,6.535751323844082,6.477259385179374,6.5942432625087894,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,1508.0
1988,46-65 J.,male,7.160132433963125,7.1046235581003545,7.215641309825895,6.0,8.0,9.0,1.5,10.0,8.0,8.0,9.0,1572.0
1988,46-65 J.,female,7.147785283749541,7.090506322506361,7.205064244992721,5.0,8.0,9.0,0.0,10.0,8.0,8.0,8.0,1528.0
1988,66 und älter,male,8.125606599404259,8.030522059687582,8.220691139120936,7.0,9.0,10.0,2.5,10.0,9.0,9.0,10.0,414.0
1988,66 und älter,female,8.09050800319444,8.01120453992657,8.16981146646231,7.0,8.0,10.0,2.5,10.0,8.0,7.0,8.0,612.0
1989,17-29 J.,male,6.949247491368342,6.893330472905235,7.00516450983145,5.0,7.0,9.0,0.0,10.0,7.0,6.0,7.0,1452.0
1989,17-29 J.,female,6.684237761492554,6.626858432253318,6.74161709073179,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,1361.0
1989,30-45 J.,male,6.385435096040126,6.32398863107045,6.4468815610098025,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,1374.0
1989,30-45 J.,female,6.459439141634081,6.399242956291286,6.519635326976876,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,1459.0
1989,46-65 J.,male,7.074689413156103,7.018622350348591,7.130756475963616,6.0,8.0,9.0,1.5,10.0,8.0,8.0,9.0,1521.0
1989,46-65 J.,female,7.033094380422289,6.973428054080044,7.092760706764535,5.0,8.0,9.0,0.0,10.0,8.0,8.0,9.0,1435.0
1989,66 und älter,male,8.19121672695432,8.100163110300848,8.282270343607792,7.0,8.0,10.0,2.5,10.0,8.0,7.0,8.0,391.0
1989,66 und älter,female,8.16962670366245,8.097058994384946,8.242194412939954,7.0,8.0,10.0,2.5,10.0,8.0,7.0,8.0,610.0
1990,17-29 J.,male,,,,,,,,,,,,
1990,17-29 J.,female,,,,,,,,,,,,
1990,30-45 J.,male,,,,,,,,,,,,
1990,30-45 J.,female,,,,,,,,,,,,
1990,46-65 J.,male,,,,,,,,,,,,
1990,46-65 J.,female,,,,,,,,,,,,
1990,66 und älter,male,,,,,,,,,,,,
1990,66 und älter,female,,,,,,,,,,,,
1991,17-29 J.,male,6.756804261376771,6.70579369503624,6.807814827717301,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,1864.0
1991,17-29 J.,female,6.457573474048424,6.404235816035478,6.510911132061369,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,1818.0
1991,30-45 J.,male,6.100769088540364,6.050435720398839,6.1511024566818895,5.0,7.0,8.0,0.5,10.0,7.0,7.0,8.0,2106.0
1991,30-45 J.,female,6.068294787733354,6.018289192233497,6.118300383233211,4.0,6.0,8.0,0.0,10.0,6.0,5.974999999999994,6.0,2197.0
1991,46-65 J.,male,6.890389653306733,6.840551556939779,6.940227749673687,5.0,7.0,9.0,0.0,10.0,7.0,6.0,7.0,2084.0
1991,46-65 J.,female,6.811012703467803,6.7593918892663805,6.8626335176692255,5.0,7.0,9.0,0.0,10.0,7.0,6.0,7.0,2029.0
1991,66 und älter,male,8.428388255280865,8.353809197266129,8.502967313295601,8.0,9.0,10.0,5.0,10.0,9.0,9.0,9.0,548.0
1991,66 und älter,female,8.234580653265299,8.172002167432943,8.297159139097655,8.0,9.0,10.0,5.0,10.0,9.0,9.0,10.0,879.0
1992,17-29 J.,male,6.776965300583623,6.727657445470605,6.82627315569664,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,1785.0
1992,17-29 J.,female,6.597047026925231,6.547305715811794,6.646788338038667,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,1766.0
1992,30-45 J.,male,6.2121249581934075,6.16436053666808,6.259889379718735,5.0,7.0,8.0,0.5,10.0,7.0,7.0,8.0,2054.0
1992,30-45 J.,female,6.096438233035004,6.048951093403609,6.1439253726663985,5.0,6.0,8.0,0.5,10.0,6.0,6.0,6.0,2191.0
1992,46-65 J.,male,6.895549858811318,6.845598184734554,6.945501532888082,5.0,7.0,9.0,0.0,10.0,7.0,6.0,7.0,2039.0
1992,46-65 J.,female,6.988859284481308,6.9392874253495185,7.038431143613098,5.0,7.0,9.0,0.0,10.0,7.0,6.0,7.0,1972.0
1992,66 und älter,male,8.320113366899736,8.243261127591353,8.39696560620812,8.0,9.0,10.0,5.0,10.0,9.0,9.0,10.0,548.0
1992,66 und älter,female,8.340955228637515,8.282437365684512,8.399473091590519,8.0,9.0,10.0,5.0,10.0,9.0,9.0,10.0,882.0
1993,17-29 J.,male,6.8450805581710625,6.792940253694325,6.8972208626478,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,1735.0
1993,17-29 J.,female,6.736158684589432,6.68510679559266,6.787210573586203,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,1731.0
1993,30-45 J.,male,6.156265144979606,6.107369421676567,6.205160868282646,5.0,7.0,8.0,0.5,10.0,7.0,7.0,8.0,2038.0
1993,30-45 J.,female,6.098759230509606,6.0501512242627085,6.147367236756504,5.0,6.0,8.0,0.5,10.0,6.0,5.0,6.0,2145.0
1993,46-65 J.,male,6.783291769463049,6.732588292673983,6.833995246252115,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,2016.0
1993,46-65 J.,female,6.755623080233519,6.704225705892059,6.80702045457498,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,1917.0
1993,66 und älter,male,8.050657485286012,7.964692042879896,8.136622927692127,7.0,8.0,10.0,2.5,10.0,8.0,7.0,8.0,544.0
1993,66 und älter,female,8.030452111666076,7.963838895184579,8.097065328147574,7.0,8.0,10.0,2.5,10.0,8.0,7.0,8.0,901.0
1994,17-29 J.,male,6.788232163028685,6.734627701643794,6.841836624413575,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,1638.0
1994,17-29 J.,female,6.69299878442708,6.638950705045339,6.747046863808821,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,1688.0
1994,30-45 J.,male,6.082820363362423,6.033342914371658,6.132297812353188,5.0,6.0,8.0,0.5,10.0,6.0,5.0,6.0,2026.0
1994,30-45 J.,female,5.911406686473555,5.861991089210032,5.960822283737078,4.0,6.0,8.0,0.0,10.0,6.0,6.0,6.0,2101.0
1994,46-65 J.,male,6.780525726085065,6.730100124556965,6.830951327613165,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,1956.0
1994,46-65 J.,female,6.76308800774418,6.711503528686363,6.814672486801998,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,1905.0
1994,66 und älter,male,8.133192315403985,8.053873521906288,8.212511108901682,7.0,8.862521604498031,10.0,2.5,10.0,9.0,9.0,10.0,563.0
1994,66 und älter,female,8.08682301047338,8.021200290732548,8.152445730214211,7.0,8.0,10.0,2.5,10.0,8.0,7.0,8.0,907.0
1995,17-29 J.,male,,,,,,,,,,,,
1995,17-29 J.,female,,,,,,,,,,,,
1995,30-45 J.,male,,,,,,,,,,,,
1995,30-45 J.,female,,,,,,,,,,,,
1995,46-65 J.,male,,,,,,,,,,,,
1995,46-65 J.,female,,,,,,,,,,,,
1995,66 und älter,male,,,,,,,,,,,,
1995,66 und älter,female,,,,,,,,,,,,
1996,17-29 J.,male,6.939689929078504,6.888357759269777,6.991022098887232,5.819981562106718,7.0,8.0,2.5499539052667948,10.0,7.0,6.0,7.0,1531.0
1996,17-29 J.,female,6.834703235377459,6.7826116504497636,6.8867948203051546,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,1619.0
1996,30-45 J.,male,6.273943567352054,6.228069891664163,6.319817243039946,5.0,7.0,8.0,0.5,10.0,7.0,7.0,8.0,2179.0
1996,30-45 J.,female,6.325871879643726,6.28015553011685,6.3715882291706025,5.0,7.0,8.0,0.5,10.0,7.0,7.0,8.0,2247.0
1996,46-65 J.,male,7.083182544923118,7.035047568626811,7.131317521219425,6.0,8.0,9.0,1.5,10.0,8.0,8.0,9.0,1966.0
1996,46-65 J.,female,7.088859695299023,7.03901776315183,7.138701627446216,6.0,8.0,9.0,1.5,10.0,8.0,8.0,9.0,1922.0
1996,66 und älter,male,8.215290828216558,8.139397261316361,8.291184395116755,8.0,9.0,10.0,5.0,10.0,9.0,9.0,10.0,598.0
1996,66 und älter,female,8.155778986881982,8.092827792687595,8.218730181076369,7.0,9.0,10.0,2.5,10.0,9.0,9.0,10.0,934.0
1997,17-29 J.,male,6.928385129708936,6.876860413492324,6.9799098459255475,6.0,7.0,8.0,3.0,10.0,7.0,7.0,7.0,1478.0
1997,17-29 J.,female,6.7653263137902115,6.709929873578831,6.820722754001592,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,1536.0
1997,30-45 J.,male,6.21603556414651,6.169067658287663,6.263003470005357,5.0,7.0,8.0,0.5,10.0,7.0,7.0,8.0,2142.0
1997,30-45 J.,female,6.186220684696951,6.139418801852246,6.233022567541656,5.0,7.0,8.0,0.5,10.0,7.0,7.0,8.0,2205.0
1997,46-65 J.,male,6.997762387258864,6.948720840686153,7.046803933831574,6.0,7.0,9.0,1.5,10.0,7.0,6.0,7.0,1917.0
1997,46-65 J.,female,7.016555763696691,6.967226144995028,7.0658853823983545,5.0,8.0,9.0,0.0,10.0,8.0,8.0,9.0,1914.0
1997,66 und älter,male,8.199017506142969,8.128462085252737,8.2695729270332,7.0,8.0,10.0,2.5,10.0,8.0,7.0,8.0,628.0
1997,66 und älter,female,8.13571089583428,8.070502467918674,8.200919323749885,7.0,8.0,10.0,2.5,10.0,8.0,7.0,8.0,929.0
1998,17-29 J.,male,7.078860736886119,7.026429132947804,7.131292340824434,6.0,7.0,9.0,1.5,10.0,7.0,6.0,7.0,1556.0
1998,17-29 J.,female,6.966957833828642,6.914559138079024,7.0193565295782605,5.0,7.0,9.0,0.0,10.0,7.0,6.0,7.0,1592.0
1998,30-45 J.,male,6.33771747009364,6.294264472881623,6.381170467305657,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,2368.0
1998,30-45 J.,female,6.419900669594413,6.375562194283833,6.464239144904993,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,2441.0
1998,46-65 J.,male,7.054579732751775,7.0083275572066945,7.100831908296856,6.0,7.0,9.0,1.5,10.0,7.0,6.0,7.0,2174.0
1998,46-65 J.,female,7.062545511588699,7.016340106842386,7.108750916335011,5.0,8.0,9.0,0.0,10.0,8.0,8.0,9.0,2187.0
1998,66 und älter,male,7.979866998196814,7.909634946265721,8.050099050127908,7.0,8.0,10.0,2.5,10.0,8.0,8.0,8.0,753.0
1998,66 und älter,female,8.085426858334337,8.026881836853454,8.14397187981522,7.0,8.0,10.0,2.5,10.0,8.0,7.0,8.0,1075.0
1999,17-29 J.,male,7.124551146273192,7.070537611556645,7.178564680989739,6.0,8.0,9.0,1.5,10.0,8.0,8.0,9.0,1443.0
1999,17-29 J.,female,6.825123128859851,6.77159918803837,6.878647069681333,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,1513.0
1999,30-45 J.,male,6.248113656997672,6.2038499799248745,6.29237733407047,5.0,7.0,8.0,0.5,10.0,7.0,7.0,8.0,2318.0
1999,30-45 J.,female,6.325701689903677,6.28120578493268,6.370197594874674,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,2376.0
1999,46-65 J.,male,7.07556011365518,7.028984372624613,7.122135854685746,6.0,8.0,9.0,1.5,10.0,8.0,8.0,9.0,2068.0
1999,46-65 J.,female,7.1356892947531705,7.089034353025758,7.182344236480583,6.0,8.0,9.0,1.5,10.0,8.0,8.0,9.0,2093.0
1999,66 und älter,male,8.265672656744856,8.200634044950577,8.330711268539135,8.0,9.0,10.0,5.0,10.0,9.0,9.0,10.0,742.0
1999,66 und älter,female,8.238199976164013,8.179154675290889,8.297245277037138,8.0,9.0,10.0,5.0,10.0,9.0,9.0,10.0,1031.0
2000,17-29 J.,male,7.062026870579512,7.0184204171667615,7.105633323992262,6.0,7.0,9.0,1.5,10.0,7.0,6.0,7.0,2215.0
2000,17-29 J.,female,7.067558683605305,7.0236828365363015,7.111434530674308,6.0,7.0,9.0,1.5,10.0,7.0,6.0,7.0,2340.0
2000,30-45 J.,male,6.406926167389749,6.372752879614042,6.441099455165455,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,3983.0
2000,30-45 J.,female,6.524390088082628,6.489672881287499,6.559107294877757,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,4157.0
2000,46-65 J.,male,7.132360010083308,7.097546236804625,7.16717378336199,6.0,8.0,9.0,1.5,10.0,8.0,8.0,8.0,3813.0
2000,46-65 J.,female,7.214247386779501,7.179557206493913,7.24893756706509,6.0,8.0,9.0,1.5,10.0,8.0,8.0,8.0,3920.0
2000,66 und älter,male,8.223461109097737,8.178664242607871,8.268257975587604,7.0,9.0,10.0,2.5,10.0,9.0,9.0,10.0,1529.0
2000,66 und älter,female,8.13981419145777,8.099070170978326,8.180558211937214,7.0,8.0,10.0,2.5,10.0,8.0,7.0,8.0,2042.0
2001,17-29 J.,male,7.104516766461965,7.057509574631402,7.151523958292529,6.0,8.0,9.0,1.5,10.0,8.0,8.0,9.0,1971.0
2001,17-29 J.,female,7.052004364811248,7.007962744712826,7.09604598490967,6.0,7.0,9.0,1.5,10.0,7.0,7.0,7.0,2113.0
2001,30-45 J.,male,6.375887231075537,6.340038075393337,6.411736386757737,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,3529.0
2001,30-45 J.,female,6.48442630661179,6.449018404869699,6.519834208353881,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,3778.0
2001,46-65 J.,male,7.123754325830214,7.087799016040343,7.159709635620086,6.0,8.0,9.0,1.5,10.0,8.0,8.0,8.0,3507.0
2001,46-65 J.,female,7.2384389812947605,7.202996492007791,7.27388147058173,6.0,8.0,9.0,1.5,10.0,8.0,8.0,8.0,3545.0
2001,66 und älter,male,8.32912066117609,8.28409441418006,8.374146908172118,8.0,9.0,10.0,5.0,10.0,9.0,9.0,10.0,1468.0
2001,66 und älter,female,8.168943363595384,8.126994852551578,8.21089187463919,7.0,8.0,10.0,2.5,10.0,8.0,7.0,8.0,1907.0
2002,17-29 J.,male,6.975115279593386,6.929407989523486,7.020822569663287,6.0,7.0,8.0,3.0,10.0,7.0,7.0,7.0,2005.0
2002,17-29 J.,female,6.90650548835203,6.861439353715732,6.951571622988328,5.0,7.0,9.0,0.0,10.0,7.0,7.0,7.0,2107.0
2002,30-45 J.,male,6.372467610607678,6.337146467625148,6.407788753590207,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,3552.0
2002,30-45 J.,female,6.4436252502873685,6.409742420100042,6.477508080474695,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,3865.0
2002,46-65 J.,male,7.0807830574954265,7.047655589402104,7.113910525588749,6.0,8.0,9.0,1.5,10.0,8.0,8.0,9.0,3909.0
2002,46-65 J.,female,7.170192429509127,7.136777385099056,7.203607473919198,6.0,8.0,9.0,1.5,10.0,8.0,8.0,8.0,3908.0
2002,66 und älter,male,8.217960973673218,8.175899964414475,8.260021982931962,7.0,8.0,10.0,2.5,10.0,8.0,7.0,8.0,1606.0
2002,66 und älter,female,8.01710081635462,7.974665233330235,8.059536399379006,7.0,8.0,10.0,2.5,10.0,8.0,8.0,8.0,1954.0
2003,17-29 J.,male,7.076062878266904,7.029644585340282,7.122481171193526,6.0,7.0,9.0,1.5,10.0,7.0,6.0,7.0,1923.0
2003,17-29 J.,female,6.888894167940047,6.842884275737921,6.934904060142173,5.0,7.0,9.0,0.0,10.0,7.0,7.0,7.0,2071.0
2003,30-45 J.,male,6.4109864468622195,6.375055275062545,6.446917618661894,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,3323.0
2003,30-45 J.,female,6.439400592019657,6.404767276554977,6.474033907484338,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,3598.0
2003,46-65 J.,male,7.037718459570163,7.004074270128411,7.071362649011915,6.0,7.0,9.0,1.5,10.0,7.0,6.0,7.0,3748.0
2003,46-65 J.,female,7.183106073120932,7.14988468876051,7.216327457481354,6.0,8.0,9.0,1.5,10.0,8.0,8.0,8.0,3802.0
2003,66 und älter,male,8.220523548149622,8.179083220336027,8.261963875963216,8.0,8.0,10.0,5.0,10.0,8.0,8.0,8.0,1645.0
2003,66 und älter,female,8.08768322679988,8.046657496543475,8.128708957056286,7.0,8.0,10.0,2.5,10.0,8.0,8.0,8.0,1970.0
2004,17-29 J.,male,7.112092962028399,7.066789337989212,7.157396586067586,6.0,7.0,9.0,1.5,10.0,7.0,6.0,7.0,1904.0
2004,17-29 J.,female,6.867749831735992,6.822171941959038,6.913327721512946,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,2040.0
2004,30-45 J.,male,6.3380742776392935,6.301293510364129,6.374855044914458,5.0,7.0,8.0,0.5,10.0,7.0,7.0,8.0,3114.0
2004,30-45 J.,female,6.4097015325893505,6.373958096532783,6.445444968645918,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,3383.0
2004,46-65 J.,male,6.974611115433766,6.9398531264935075,7.0093691043740245,6.0,7.0,8.0,3.0,10.0,7.0,6.0,7.0,3604.0
2004,46-65 J.,female,7.080650873884381,7.046658540429659,7.114643207339103,6.0,8.0,9.0,1.5,10.0,8.0,8.0,9.0,3718.0
2004,66 und älter,male,8.153228196220669,8.109819796101085,8.196636596340252,8.0,8.0,10.0,5.0,10.0,8.0,7.0,8.0,1699.0
2004,66 und älter,female,7.996028336751562,7.954599144177072,8.037457529326051,7.0,8.0,10.0,2.5,10.0,8.0,8.0,8.0,2008.0
2005,17-29 J.,male,7.16024076954038,7.11182089185931,7.20866064722145,6.0,7.0,9.0,1.5,10.0,7.0,6.0,7.0,1818.0
2005,17-29 J.,female,6.915061699588172,6.869225325661837,6.960898073514507,6.0,7.0,8.0,3.0,10.0,7.0,7.0,7.0,1990.0
2005,30-45 J.,male,6.351163440103172,6.311012582376496,6.391314297829848,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,2893.0
2005,30-45 J.,female,6.368642406782025,6.330828543115285,6.406456270448766,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,3172.0
2005,46-65 J.,male,6.826859385600796,6.79005510835542,6.8636636628461725,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,3413.0
2005,46-65 J.,female,7.065303838330066,7.0301447751353745,7.100462901524757,6.0,8.0,9.0,1.5,10.0,8.0,8.0,9.0,3569.0
2005,66 und älter,male,8.148154557953035,8.103912954693113,8.192396161212956,7.0,8.0,10.0,2.5,10.0,8.0,7.0,8.0,1723.0
2005,66 und älter,female,8.017931531185464,7.973172809257716,8.062690253113214,7.0,8.0,10.0,2.5,10.0,8.0,8.0,8.0,2009.0
2006,17-29 J.,male,7.009122121936328,6.960108159565985,7.058136084306671,6.0,7.0,9.0,1.5,10.0,7.0,7.0,7.0,1753.0
2006,17-29 J.,female,6.691665485744689,6.640739918448416,6.742591053040963,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,1908.0
2006,30-45 J.,male,6.224564671028795,6.185258668418879,6.263870673638712,5.0,7.0,8.0,0.5,10.0,7.0,7.0,8.0,2969.0
2006,30-45 J.,female,6.381705720240015,6.3433061440808896,6.420105296399141,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,3293.0
2006,46-65 J.,male,6.9254010437821485,6.88999671123118,6.960805376333117,6.0,7.0,8.0,3.0,10.0,7.0,7.0,7.0,3642.0
2006,46-65 J.,female,6.994795556267364,6.960449202411319,7.029141910123408,5.0,8.0,9.0,0.0,10.0,8.0,8.0,9.0,3905.0
2006,66 und älter,male,8.083957897391043,8.04444262373487,8.123473171047216,7.0,8.0,10.0,2.5,10.0,8.0,8.0,8.0,2073.0
2006,66 und älter,female,7.907266820546962,7.865333279063186,7.949200362030738,7.0,8.0,10.0,2.5,10.0,8.0,8.0,8.0,2324.0
2007,17-29 J.,male,6.919828933236674,6.869350433803881,6.9703074326694665,6.0,7.0,8.0,3.0,10.0,7.0,7.0,7.0,1621.0
2007,17-29 J.,female,6.635157486875384,6.583004729062627,6.687310244688141,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,1763.0
2007,30-45 J.,male,6.408416186712958,6.368179919481156,6.44865245394476,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,2698.0
2007,30-45 J.,female,6.417601033684353,6.379110501570335,6.4560915657983715,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,2994.0
2007,46-65 J.,male,6.734082716951142,6.697639699293117,6.7705257346091665,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,3386.0
2007,46-65 J.,female,6.9157691305130395,6.880998249577539,6.95054001144854,5.0,7.0,8.0,0.5,10.0,7.0,6.0,7.0,3654.0
2007,66 und älter,male,8.049658365164346,8.009162057209018,8.090154673119674,7.0,8.0,10.0,2.5,10.0,8.0,8.0,8.0,2025.0
2007,66 und älter,female,7.902328186391735,7.860242762581306,7.944413610202163,7.0,8.0,10.0,2.5,10.0,8.0,8.0,8.0,2277.0
2008,17-29 J.,male,7.231581372549597,7.181987221064563,7.28117552403463,6.0,8.0,9.0,1.5,10.0,8.0,8.0,9.0,1506.0
2008,17-29 J.,female,6.871156704158493,6.82035245946656,6.921960948850427,6.0,7.0,8.0,3.0,10.0,7.0,7.0,7.0,1639.0
2008,30-45 J.,male,6.461940308808492,6.421781815113232,6.502098802503752,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,2461.0
2008,30-45 J.,female,6.572611296724998,6.532732105834649,6.6124904876153465,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,2705.0
2008,46-65 J.,male,6.875219374125444,6.8392872380854275,6.91115151016546,6.0,7.0,8.0,3.0,10.0,7.0,7.0,7.0,3187.0
2008,46-65 J.,female,7.020416714959995,6.985197983591881,7.055635446328109,5.109356737274791,8.0,9.0,0.0,10.0,8.0,8.0,9.0,3497.0
2008,66 und älter,male,8.029714587858633,7.9910964790836285,8.068332696633638,7.0,8.0,10.0,2.5,10.0,8.0,8.0,8.0,2024.0
