"year","bildungsniveau","quintil_oecd","mean","median","n","percentile_10","percentile_25","percentile_75","percentile_90","percentile_99","lower_confidence_mean","upper_confidence_mean","minimum","maximum","lower_confidence_median","upper_confidence_median"
"1996","(Fach-)Abitur","1 Einkommensschwächstes Quintil","6.63","6.5","333","3","5","8","10","10","6.38","6.88","0","10","7","7"
"1996","(Fach-)Abitur","2","6.55","6.5","284","3","5","8","9","10","6.28","6.82","0","10","6","7"
"1996","(Fach-)Abitur","3","6.66","6.5","210","3","5","8","10","10","6.36","6.96","1","10","7","7"
"1996","(Fach-)Abitur","4","7","7.5","130","3","6","9","10","10","6.61","7.39","0","10","7","8"
"1996","(Fach-)Abitur","5 Einkommensstärkstes Quintil","6.68","6.5","70","4","5","8","9","10","6.19","7.17","1","10","6","8"
"1996","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","7.35","7.5","415","5","6","9","10","10","7.14","7.56","0","10","7","8"
"1996","(noch) kein Abschluss","2","7.23","7.5","251","4","6","9","10","10","6.96","7.5","0","10","7","8"
"1996","(noch) kein Abschluss","3","7.3","6.5","89","4","6","9","10","10","6.82","7.78","2","10","7","8"
"1996","(noch) kein Abschluss","4","7.47","7.5","53","5","6","9","10","10","6.92","8.02","2","10","7","8"
"1996","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","","","","","","","","","","","",""
"1996","AkademikerIn","1 Einkommensschwächstes Quintil","6.02","5.5","294","3","5","8","10","10","5.73","6.31","0","10","6","7"
"1996","AkademikerIn","2","6.4","6.5","468","3","5","8","9","10","6.18","6.62","0","10","6","7"
"1996","AkademikerIn","3","6.55","6.5","360","3","5","8","10","10","6.3","6.8","0","10","6","7"
"1996","AkademikerIn","4","6.97","6.5","334","4","6","8","10","10","6.73","7.21","0","10","7","7"
"1996","AkademikerIn","5 Einkommensstärkstes Quintil","6.55","6.5","305","3","5","8","9","10","6.28","6.82","0","10","7","7"
"1996","Hauptschule","1 Einkommensschwächstes Quintil","7.16","7.5","2301","4","6","9","10","10","7.06","7.26","0","10","7","7"
