"plh0184","year","bildungsniveau","regtyp","n","percent","lower_confidence_percent","upper_confidence_percent"
"Sehr oft","2008","AkademikerIn","Laendlicher Raum","52","0.0444508244478096","0.0329003109018198","0.0560013379937993"
"Sehr oft","2008","AkademikerIn","Staedtischer Raum","93","0.0312737151429977","0.0250033545692533","0.0375440757167421"
"Sehr oft","2008","Hauptschule","Laendlicher Raum","110","","",""
"Sehr oft","2008","Hauptschule","Staedtischer Raum","191","","",""
"Sehr oft","2008","Realschule","Laendlicher Raum","109","","",""
"Sehr oft","2008","Realschule","Staedtischer Raum","141","","",""
"Sehr selten","2008","(Fach-)Abitur","Laendlicher Raum","41","0.0893651211205473","0.065237355102416","0.113492887138679"
"Sehr selten","2008","(Fach-)Abitur","Staedtischer Raum","143","","",""
"Sehr selten","2008","(noch) kein Abschluss","Laendlicher Raum","15","","",""
"Sehr selten","2008","(noch) kein Abschluss","Staedtischer Raum","43","0.108232907165749","0.0769139297070535","0.139551884624443"
"Sehr selten","2008","AkademikerIn","Laendlicher Raum","107","","",""
"Sehr selten","2008","AkademikerIn","Staedtischer Raum","309","0.0972582344179774","0.08658374296096","0.107932725874995"
"Sehr selten","2008","Hauptschule","Laendlicher Raum","296","","",""
"Sehr selten","2008","Hauptschule","Staedtischer Raum","529","0.127163713950869","0.11723477059222","0.137092657309518"
"Sehr selten","2008","Realschule","Laendlicher Raum","152","","",""
"Sehr selten","2008","Realschule","Staedtischer Raum","262","","",""
"Selten","2008","(Fach-)Abitur","Laendlicher Raum","130","","",""
"Selten","2008","(Fach-)Abitur","Staedtischer Raum","364","0.199546308815936","0.180150358379886","0.218942259251986"
"Selten","2008","(noch) kein Abschluss","Laendlicher Raum","33","0.206758652330975","0.144965459285413","0.268551845376538"
"Selten","2008","(noch) kein Abschluss","Staedtischer Raum","102","","",""
"Selten","2008","AkademikerIn","Laendlicher Raum","303","0.23673249126891","0.212909176747194","0.260555805790626"
"Selten","2008","AkademikerIn","Staedtischer Raum","776","0.266111111706331","0.250190897890683","0.282031325521979"
"Selten","2008","Hauptschule","Laendlicher Raum","651","0.26083803303152","0.243518235509345","0.278157830553694"
"Selten","2008","Hauptschule","Staedtischer Raum","1143","","",""
"Selten","2008","Realschule","Laendlicher Raum","441","0.206268132311459","0.189023819915423","0.223512444707495"
"Selten","2008","Realschule","Staedtischer Raum","658","0.222762273943047","0.207847720510971","0.237676827375123"
"Manchmal","2009","(Fach-)Abitur","Laendlicher Raum","216","","",""
"Manchmal","2009","(Fach-)Abitur","Staedtischer Raum","611","0.429330099933479","0.404137924763807","0.454522275103151"
"Manchmal","2009","(noch) kein Abschluss","Laendlicher Raum","64","0.483449142594124","0.400073251534637","0.566825033653611"
"Manchmal","2009","(noch) kein Abschluss","Staedtischer Raum","136","","",""
"Manchmal","2009","AkademikerIn","Laendlicher Raum","545","0.454830894155008","0.426831376580892","0.482830411729124"
"Manchmal","2009","AkademikerIn","Staedtischer Raum","1165","","",""
"Manchmal","2009","Hauptschule","Laendlicher Raum","923","0.416684570259697","0.396425811532778","0.436943328986617"
"Manchmal","2009","Hauptschule","Staedtischer Raum","1490","","",""
"Manchmal","2009","Realschule","Laendlicher Raum","927","0.465937918390619","0.444248588274697","0.487627248506542"
"Manchmal","2009","Realschule","Staedtischer Raum","1158","","",""
"Oft","2009","(Fach-)Abitur","Laendlicher Raum","122","","",""
"Oft","2009","(Fach-)Abitur","Staedtischer Raum","351","0.238192463312427","0.216512219802276","0.259872706822578"
"Oft","2009","(noch) kein Abschluss","Laendlicher Raum","21","","",""
"Oft","2009","(noch) kein Abschluss","Staedtischer Raum","75","0.241774438317426","0.19652915917095","0.287019717463901"
"Oft","2009","AkademikerIn","Laendlicher Raum","210","","",""
"Oft","2009","AkademikerIn","Staedtischer Raum","475","0.169459100178698","0.15558315742952","0.183335042927875"
"Oft","2009","Hauptschule","Laendlicher Raum","339","0.146384583855665","0.131858913415273","0.160910254296057"
"Oft","2009","Hauptschule","Staedtischer Raum","657","0.174381780217806","0.162479412205209","0.186284148230403"
"Oft","2009","Realschule","Laendlicher Raum","412","0.198993383736117","0.181634427455916","0.216352340016319"
"Oft","2009","Realschule","Staedtischer Raum","551","0.208973095673356","0.19382134487888","0.224124846467833"
"Sehr oft","2009","(Fach-)Abitur","Laendlicher Raum","21","","",""
"Sehr oft","2009","(Fach-)Abitur","Staedtischer Raum","59","0.0347126667428094","0.0253962306630124","0.0440291028226064"
"Sehr oft","2009","(noch) kein Abschluss","Laendlicher Raum","6","0.071505819215667","0.02851568171263","0.114495956718704"
"Sehr oft","2009","(noch) kein Abschluss","Staedtischer Raum","14","","",""
"Sehr oft","2009","AkademikerIn","Laendlicher Raum","34","0.0275022536859281","0.0183064774324311","0.0366980299394252"
"Sehr oft","2009","AkademikerIn","Staedtischer Raum","97","0.0358047166180209","0.0289324158060592","0.0426770174299827"
"Sehr oft","2009","Hauptschule","Laendlicher Raum","84","0.0387102679233165","0.0307834728488035","0.0466370629978294"
"Sehr oft","2009","Hauptschule","Staedtischer Raum","177","","",""
"Sehr oft","2009","Realschule","Laendlicher Raum","86","0.0360882002816295","0.0279788231179394","0.0441975774453195"
"Sehr oft","2009","Realschule","Staedtischer Raum","136","","",""
"Sehr selten","2009","(Fach-)Abitur","Laendlicher Raum","30","0.0635246888311971","0.0425206578360258","0.0845287198263684"
"Sehr selten","2009","(Fach-)Abitur","Staedtischer Raum","118","","",""
"Sehr selten","2009","(noch) kein Abschluss","Laendlicher Raum","13","","",""
"Sehr selten","2009","(noch) kein Abschluss","Staedtischer Raum","40","0.091422562785262","0.0609663050306225","0.121878820539902"
"Sehr selten","2009","AkademikerIn","Laendlicher Raum","113","","",""
"Sehr selten","2009","AkademikerIn","Staedtischer Raum","298","","",""
"Sehr selten","2009","Hauptschule","Laendlicher Raum","303","0.132011462841991","0.118101684569211","0.145921241114771"
"Sehr selten","2009","Hauptschule","Staedtischer Raum","534","0.139605429889977","0.128733837220513","0.150477022559441"
"Sehr selten","2009","Realschule","Laendlicher Raum","145","","",""
"Sehr selten","2009","Realschule","Staedtischer Raum","259","","",""
"Selten","2009","(Fach-)Abitur","Laendlicher Raum","129","","",""
"Selten","2009","(Fach-)Abitur","Staedtischer Raum","344","0.226788115820809","0.205475491868087","0.248100739773531"
"Selten","2009","(noch) kein Abschluss","Laendlicher Raum","34","0.252007379953243","0.179569816475863","0.324444943430622"
"Selten","2009","(noch) kein Abschluss","Staedtischer Raum","79","0.187021897105676","0.145816460244435","0.228227333966917"
"Selten","2009","AkademikerIn","Laendlicher Raum","313","0.245447171691841","0.221248930913923","0.269645412469758"
"Selten","2009","AkademikerIn","Staedtischer Raum","773","0.272234245672735","0.255770951998266","0.288697539347204"
"Selten","2009","Hauptschule","Laendlicher Raum","626","0.26620911511933","0.24804747742225","0.284370752816409"
"Selten","2009","Hauptschule","Staedtischer Raum","1046","","",""
"Selten","2009","Realschule","Laendlicher Raum","462","0.227444612268931","0.209218716643863","0.245670507894"
"Selten","2009","Realschule","Staedtischer Raum","662","0.241618411233778","0.225665832166948","0.257570990300607"
"Manchmal","2010","(Fach-)Abitur","Laendlicher Raum","214","","",""
"Manchmal","2010","(Fach-)Abitur","Staedtischer Raum","616","0.455651161632038","0.42965594590756","0.481646377356515"
"Manchmal","2010","(noch) kein Abschluss","Laendlicher Raum","47","0.506276673116684","0.411985292346295","0.600568053887072"
"Manchmal","2010","(noch) kein Abschluss","Staedtischer Raum","121","","",""
"Manchmal","2010","AkademikerIn","Laendlicher Raum","514","0.453727869546989","0.424648757161282","0.482806981932696"
"Manchmal","2010","AkademikerIn","Staedtischer Raum","1213","","",""
"Manchmal","2010","Hauptschule","Laendlicher Raum","825","0.419444762850229","0.397962482579401","0.440927043121056"
"Manchmal","2010","Hauptschule","Staedtischer Raum","1473","","",""
"Manchmal","2010","Realschule","Laendlicher Raum","842","0.442051505183186","0.419554295257708","0.464548715108663"
"Manchmal","2010","Realschule","Staedtischer Raum","1139","","",""
"Oft","2010","(Fach-)Abitur","Laendlicher Raum","101","","",""
"Oft","2010","(Fach-)Abitur","Staedtischer Raum","261","","",""
"Oft","2010","(noch) kein Abschluss","Laendlicher Raum","17","","",""
"Oft","2010","(noch) kein Abschluss","Staedtischer Raum","69","0.254767936140852","0.205786732866995","0.303749139414709"
"Oft","2010","AkademikerIn","Laendlicher Raum","164","","",""
"Oft","2010","AkademikerIn","Staedtischer Raum","429","0.185191819747358","0.17053412381566","0.199849515679056"
"Oft","2010","Hauptschule","Laendlicher Raum","265","","",""
"Oft","2010","Hauptschule","Staedtischer Raum","509","0.129992786752259","0.118930243842735","0.141055329661783"
"Oft","2010","Realschule","Laendlicher Raum","355","0.190387196876082","0.172602243853484","0.208172149898679"
"Oft","2010","Realschule","Staedtischer Raum","511","0.209993087580641","0.194294818246563","0.22569135691472"
"Sehr oft","2010","(Fach-)Abitur","Laendlicher Raum","12","","",""
"Sehr oft","2010","(Fach-)Abitur","Staedtischer Raum","53","0.0376871439572201","0.0277469858595161","0.047627302054924"
"Sehr oft","2010","(noch) kein Abschluss","Laendlicher Raum","5","0.00687125488001652","-0.00870837078692628","0.0224508805469593"
"Sehr oft","2010","(noch) kein Abschluss","Staedtischer Raum","6","0.0210463341194514","0.00491090209473403","0.0371817661441688"
"Sehr oft","2010","AkademikerIn","Laendlicher Raum","25","","",""
"Sehr oft","2010","AkademikerIn","Staedtischer Raum","72","0.0188365524435237","0.0137067751819491","0.0239663297050984"
"Sehr oft","2010","Hauptschule","Laendlicher Raum","55","0.0235442411401404","0.0169435433261436","0.0301449389541373"
"Sehr oft","2010","Hauptschule","Staedtischer Raum","108","","",""
"Sehr oft","2010","Realschule","Laendlicher Raum","61","0.0341894562241934","0.0259577997750347","0.0424211126733521"
"Sehr oft","2010","Realschule","Staedtischer Raum","83","0.03781445134063","0.0304626773505282","0.0451662253307317"
"Sehr selten","2010","(Fach-)Abitur","Laendlicher Raum","39","0.0661215735125037","0.0440289791899953","0.0882141678350121"
"Sehr selten","2010","(Fach-)Abitur","Staedtischer Raum","137","","",""
"Sehr selten","2010","(noch) kein Abschluss","Laendlicher Raum","12","","",""
"Sehr selten","2010","(noch) kein Abschluss","Staedtischer Raum","32","0.11291167761357","0.0773351005921245","0.148488254635016"
"Sehr selten","2010","AkademikerIn","Laendlicher Raum","122","","",""
"Sehr selten","2010","AkademikerIn","Staedtischer Raum","251","","",""
"Sehr selten","2010","Hauptschule","Laendlicher Raum","270","","",""
"Sehr selten","2010","Hauptschule","Staedtischer Raum","508","0.152338662259701","0.140517772398701","0.164159552120701"
"Sehr selten","2010","Realschule","Laendlicher Raum","145","","",""
"Sehr selten","2010","Realschule","Staedtischer Raum","241","","",""
"Selten","2010","(Fach-)Abitur","Laendlicher Raum","120","","",""
"Selten","2010","(Fach-)Abitur","Staedtischer Raum","343","0.258484555383396","0.235632991099211","0.28133611966758"
"Selten","2010","(noch) kein Abschluss","Laendlicher Raum","27","","",""
"Selten","2010","(noch) kein Abschluss","Staedtischer Raum","76","0.231556655881222","0.184138368945483","0.278974942816961"
"Selten","2010","AkademikerIn","Laendlicher Raum","301","0.246843188456174","0.221658755688639","0.27202762122371"
"Selten","2010","AkademikerIn","Staedtischer Raum","733","0.277051335590357","0.260164006284545","0.29393866489617"
"Selten","2010","Hauptschule","Laendlicher Raum","612","0.309016342288686","0.288900147674913","0.329132536902459"
"Selten","2010","Hauptschule","Staedtischer Raum","952","0.264961107920762","0.250443998860601","0.279478216980923"
"Selten","2010","Realschule","Laendlicher Raum","469","0.249251328952005","0.229655610266097","0.268847047637913"
"Selten","2010","Realschule","Staedtischer Raum","612","0.226825656748713","0.210685095346619","0.242966218150806"
"Manchmal","2011","(Fach-)Abitur","Laendlicher Raum","273","","",""
"Manchmal","2011","(Fach-)Abitur","Staedtischer Raum","754","0.44809587370647","0.425051749168306","0.471139998244634"
"Manchmal","2011","(noch) kein Abschluss","Laendlicher Raum","78","0.438533410011423","0.362122761414737","0.514944058608109"
"Manchmal","2011","(noch) kein Abschluss","Staedtischer Raum","171","","",""
"Manchmal","2011","AkademikerIn","Laendlicher Raum","570","0.417285332146768","0.391164265838883","0.443406398454654"
"Manchmal","2011","AkademikerIn","Staedtischer Raum","1387","","",""
"Manchmal","2011","Hauptschule","Laendlicher Raum","952","0.376288960398047","0.357950953230874","0.39462696756522"
"Manchmal","2011","Hauptschule","Staedtischer Raum","1737","","",""
"Manchmal","2011","Realschule","Laendlicher Raum","996","0.422079818718302","0.402178954122335","0.44198068331427"
"Manchmal","2011","Realschule","Staedtischer Raum","1354","","",""
"Oft","2011","(Fach-)Abitur","Laendlicher Raum","122","","",""
"Oft","2011","(Fach-)Abitur","Staedtischer Raum","369","0.194225725509454","0.175894014768422","0.212557436250487"
"Oft","2011","(noch) kein Abschluss","Laendlicher Raum","29","","",""
"Oft","2011","(noch) kein Abschluss","Staedtischer Raum","71","0.194307185288647","0.155435288708556","0.233179081868737"
"Oft","2011","AkademikerIn","Laendlicher Raum","223","","",""
"Oft","2011","AkademikerIn","Staedtischer Raum","535","0.160164807370642","0.14747532767777","0.172854287063513"
"Oft","2011","Hauptschule","Laendlicher Raum","392","0.140014380239119","0.126879334185138","0.153149426293101"
"Oft","2011","Hauptschule","Staedtischer Raum","654","0.145022867276356","0.13464202841547","0.155403706137243"
"Oft","2011","Realschule","Laendlicher Raum","455","0.183948173342416","0.168336576362344","0.199559770322487"
"Oft","2011","Realschule","Staedtischer Raum","576","0.199914160077446","0.185892057151694","0.213936263003198"
"Sehr oft","2011","(Fach-)Abitur","Laendlicher Raum","32","0.0319188792417738","0.0183319192442251","0.0455058392393225"
"Sehr oft","2011","(Fach-)Abitur","Staedtischer Raum","60","0.0298968245565694","0.022005236347382","0.0377884127657568"
"Sehr oft","2011","(noch) kein Abschluss","Laendlicher Raum","6","0.0305450922018531","0.00404635911090734","0.0570438252927988"
"Sehr oft","2011","(noch) kein Abschluss","Staedtischer Raum","20","","",""
"Sehr oft","2011","AkademikerIn","Laendlicher Raum","38","0.034505484366982","0.0248368455579975","0.0441741231759666"
"Sehr oft","2011","AkademikerIn","Staedtischer Raum","92","0.0277572067881618","0.0220734108253918","0.0334410027509319"
"Sehr oft","2011","Hauptschule","Laendlicher Raum","103","","",""
"Sehr oft","2011","Hauptschule","Staedtischer Raum","221","","",""
"Sehr oft","2011","Realschule","Laendlicher Raum","104","","",""
"Sehr oft","2011","Realschule","Staedtischer Raum","142","","",""
"Sehr selten","2011","(Fach-)Abitur","Laendlicher Raum","58","0.0808791478384438","0.0598051370768527","0.101953158600035"
"Sehr selten","2011","(Fach-)Abitur","Staedtischer Raum","165","","",""
"Sehr selten","2011","(noch) kein Abschluss","Laendlicher Raum","13","","",""
"Sehr selten","2011","(noch) kein Abschluss","Staedtischer Raum","43","0.122405875139829","0.0902059738630604","0.154605776416598"
"Sehr selten","2011","AkademikerIn","Laendlicher Raum","145","","",""
"Sehr selten","2011","AkademikerIn","Staedtischer Raum","364","0.118029449441784","0.106866332735186","0.129192566148382"
"Sehr selten","2011","Hauptschule","Laendlicher Raum","424","0.161746658924252","0.147808513550923","0.17568480429758"
"Sehr selten","2011","Hauptschule","Staedtischer Raum","677","0.159765219256578","0.148963860185761","0.170566578327396"
"Sehr selten","2011","Realschule","Laendlicher Raum","239","","",""
"Sehr selten","2011","Realschule","Staedtischer Raum","327","0.101914360566406","0.0913071876634766","0.112521533469335"
"Selten","2011","(Fach-)Abitur","Laendlicher Raum","158","","",""
"Selten","2011","(Fach-)Abitur","Staedtischer Raum","441","0.242441788365157","0.222582912310137","0.262300664420176"
"Selten","2011","(noch) kein Abschluss","Laendlicher Raum","36","0.235153914841004","0.169847820038443","0.300460009643565"
"Selten","2011","(noch) kein Abschluss","Staedtischer Raum","93","0.216229361937224","0.175784963215632","0.256673760658816"
"Selten","2011","AkademikerIn","Laendlicher Raum","393","0.274651226600153","0.251007791256703","0.298294661943602"
"Selten","2011","AkademikerIn","Staedtischer Raum","831","0.249105151465023","0.234141273790326","0.26406902913972"
"Selten","2011","Hauptschule","Laendlicher Raum","810","0.291107649417504","0.273912076986725","0.308303221848284"
"Selten","2011","Hauptschule","Staedtischer Raum","1131","","",""
"Selten","2011","Realschule","Laendlicher Raum","572","0.233699061028887","0.216647313905369","0.250750808152406"
"Selten","2011","Realschule","Staedtischer Raum","726","0.226388003806083","0.21171525836391","0.241060749248255"
"Manchmal","2012","(Fach-)Abitur","Laendlicher Raum","276","","",""
"Manchmal","2012","(Fach-)Abitur","Staedtischer Raum","776","0.429644797539493","0.406570183630137","0.452719411448849"
"Manchmal","2012","(noch) kein Abschluss","Laendlicher Raum","60","0.33773794373916","0.265793226328974","0.409682661149345"
"Manchmal","2012","(noch) kein Abschluss","Staedtischer Raum","151","","",""
"Manchmal","2012","AkademikerIn","Laendlicher Raum","574","0.403872143277698","0.378012135042295","0.429732151513102"
"Manchmal","2012","AkademikerIn","Staedtischer Raum","1376","","",""
"Manchmal","2012","Hauptschule","Laendlicher Raum","1052","","",""
"Manchmal","2012","Hauptschule","Staedtischer Raum","1588","","",""
"Manchmal","2012","Realschule","Laendlicher Raum","994","0.429264049887881","0.409285863318254","0.449242236457508"
"Manchmal","2012","Realschule","Staedtischer Raum","1311","","",""
"Oft","2012","(Fach-)Abitur","Laendlicher Raum","121","","",""
"Oft","2012","(Fach-)Abitur","Staedtischer Raum","328","0.172734811821747","0.155114269498603","0.190355354144892"
"Oft","2012","(noch) kein Abschluss","Laendlicher Raum","35","0.269923875450282","0.202393561248437","0.337454189652127"
"Oft","2012","(noch) kein Abschluss","Staedtischer Raum","78","0.217076155651216","0.175516875938728","0.258635435363703"
"Oft","2012","AkademikerIn","Laendlicher Raum","209","","",""
"Oft","2012","AkademikerIn","Staedtischer Raum","482","0.140865165962542","0.128921479874162","0.152808852050921"
"Oft","2012","Hauptschule","Laendlicher Raum","372","0.136038507200037","0.123126258482058","0.148950755918017"
"Oft","2012","Hauptschule","Staedtischer Raum","640","0.143457344303828","0.132874919460243","0.154039769147413"
"Oft","2012","Realschule","Laendlicher Raum","429","0.178807131487881","0.16334066185327","0.194273601122491"
"Oft","2012","Realschule","Staedtischer Raum","538","0.171584666233279","0.158267661681464","0.184901670785095"
"Sehr oft","2012","(Fach-)Abitur","Laendlicher Raum","19","","",""
"Sehr oft","2012","(Fach-)Abitur","Staedtischer Raum","62","0.0388637189119908","0.029854821850799","0.0478726159731825"
"Sehr oft","2012","(noch) kein Abschluss","Laendlicher Raum","11","","",""
"Sehr oft","2012","(noch) kein Abschluss","Staedtischer Raum","19","","",""
"Sehr oft","2012","AkademikerIn","Laendlicher Raum","27","","",""
"Sehr oft","2012","AkademikerIn","Staedtischer Raum","67","0.0206343900272167","0.015753779488678","0.0255150005657553"
"Sehr oft","2012","Hauptschule","Laendlicher Raum","106","","",""
"Sehr oft","2012","Hauptschule","Staedtischer Raum","180","","",""
"Sehr oft","2012","Realschule","Laendlicher Raum","102","","",""
"Sehr oft","2012","Realschule","Staedtischer Raum","132","","",""
"Sehr selten","2012","(Fach-)Abitur","Laendlicher Raum","58","0.081736669305413","0.0607879491391969","0.102685389471629"
"Sehr selten","2012","(Fach-)Abitur","Staedtischer Raum","160","","",""
"Sehr selten","2012","(noch) kein Abschluss","Laendlicher Raum","23","","",""
"Sehr selten","2012","(noch) kein Abschluss","Staedtischer Raum","44","0.114087625445371","0.0820384511006774","0.146136799790064"
"Sehr selten","2012","AkademikerIn","Laendlicher Raum","152","","",""
"Sehr selten","2012","AkademikerIn","Staedtischer Raum","379","0.116456167339099","0.105443279727763","0.127469054950434"
"Sehr selten","2012","Hauptschule","Laendlicher Raum","398","0.131963060085914","0.119215735231546","0.144710384940282"
"Sehr selten","2012","Hauptschule","Staedtischer Raum","595","0.143367790290537","0.132788116005797","0.153947464575276"
"Sehr selten","2012","Realschule","Laendlicher Raum","262","","",""
"Sehr selten","2012","Realschule","Staedtischer Raum","300","0.0884308675534982","0.0784022748196578","0.0984594602873386"
"Selten","2012","(Fach-)Abitur","Laendlicher Raum","183","","",""
"Selten","2012","(Fach-)Abitur","Staedtischer Raum","442","0.266988464515563","0.24636751713027","0.287609411900856"
"Selten","2012","(noch) kein Abschluss","Laendlicher Raum","37","0.237841623990394","0.173073608373532","0.302609639607256"
"Selten","2012","(noch) kein Abschluss","Staedtischer Raum","86","0.22714461050807","0.184906689917039","0.269382531099101"
"Selten","2012","AkademikerIn","Laendlicher Raum","421","0.29608512299634","0.272024583215105","0.320145662777575"
"Selten","2012","AkademikerIn","Staedtischer Raum","955","0.292977711300364","0.277352001501325","0.308603421099402"
"Selten","2012","Hauptschule","Laendlicher Raum","780","0.297901215128859","0.280676223914855","0.315126206342863"
"Selten","2012","Hauptschule","Staedtischer Raum","1212","","",""
"Selten","2012","Realschule","Laendlicher Raum","571","0.241848692876478","0.224565419201005","0.259131966551951"
