"plh0184","year","bildungsniveau","sex","n","percent","lowerconfidence_percent","upperconfidence_percent"
"Selten","2007","Hauptschule","weiblich","912","0.238965195596099","0.225337943791381","0.252592447400817"
"Selten","2007","Realschule","maennlich","463","0.207612294828775","0.190923451343111","0.224301138314439"
"Selten","2007","Realschule","weiblich","566","0.177935904276165","0.16451151087291","0.191360297679421"
"Manchmal","2008","(Fach-)Abitur","maennlich","414","0.445554072715592","0.414162378505621","0.476945766925562"
"Manchmal","2008","(Fach-)Abitur","weiblich","513","0.430773405782412","0.402814407942383","0.458732403622442"
"Manchmal","2008","(noch) kein Abschluss","maennlich","105","0.447227249995942","0.385593934850882","0.508860565141003"
"Manchmal","2008","(noch) kein Abschluss","weiblich","108","0.369201031545794","0.313943532996436","0.424458530095152"
"Manchmal","2008","AkademikerIn","maennlich","965","0.415683954822123","0.395498623303425","0.435869286340821"
"Manchmal","2008","AkademikerIn","weiblich","857","0.429921155162487","0.407619625387292","0.452222684937681"
"Manchmal","2008","Hauptschule","maennlich","1319","0.407690801643361","0.390894182238252","0.42448742104847"
"Manchmal","2008","Hauptschule","weiblich","1420","0.418689570504603","0.402359341916187","0.435019799093018"
"Manchmal","2008","Realschule","maennlich","956","0.44523890620453","0.424255595796351","0.466222216612708"
"Manchmal","2008","Realschule","weiblich","1366","0.441098218117596","0.42318092156511","0.459015514670082"
"Oft","2008","(Fach-)Abitur","maennlich","191","0.205828638470866","0.180293103599797","0.231364173341935"
"Oft","2008","(Fach-)Abitur","weiblich","266","0.233950097636947","0.210047521307082","0.257852673966811"
"Oft","2008","(noch) kein Abschluss","maennlich","42","0.138805016601079","0.0959470646569404","0.181662968545218"
"Oft","2008","(noch) kein Abschluss","weiblich","75","0.288508985624791","0.236631530598997","0.340386440650584"
"Oft","2008","AkademikerIn","maennlich","389","0.185867383420289","0.169935045117376","0.201799721723201"
"Oft","2008","AkademikerIn","weiblich","332","0.191063937106864","0.173353909268272","0.208773964945456"
"Oft","2008","Hauptschule","maennlich","572","0.174216561405295","0.161251935499136","0.187181187311454"
"Oft","2008","Hauptschule","weiblich","563","0.156315394512157","0.144294602773783","0.168336186250532"
"Oft","2008","Realschule","maennlich","431","0.204467323383417","0.187439253603981","0.221495393162853"
"Oft","2008","Realschule","weiblich","589","0.21243172635172","0.197671572694735","0.227191880008705"
"Sehr oft","2008","(Fach-)Abitur","maennlich","38","0.0538197802573991","0.0395672215053303","0.0680723390094679"
"Sehr oft","2008","(Fach-)Abitur","weiblich","68","0.0466143423050318","0.0347115554901376","0.0585171291199259"
"Sehr oft","2008","(noch) kein Abschluss","maennlich","7","","",""
"Sehr oft","2008","(noch) kein Abschluss","weiblich","13","","",""
"Sehr oft","2008","AkademikerIn","maennlich","62","0.0293118399211974","0.0224032127527971","0.0362204670895976"
"Sehr oft","2008","AkademikerIn","weiblich","83","0.0415267263141685","0.0325394801871652","0.0505139724411717"
"Sehr oft","2008","Hauptschule","maennlich","138","0.0437929806143082","0.0367984205686875","0.0507875406599288"
"Sehr oft","2008","Hauptschule","weiblich","163","0.0415487260138595","0.034943221243583","0.0481542307841361"
"Sehr oft","2008","Realschule","maennlich","105","0.049911138514109","0.0407171214520416","0.0591051555761764"
"Sehr oft","2008","Realschule","weiblich","145","0.0539980342924993","0.0458421308108675","0.062153937774131"
"Sehr selten","2008","(Fach-)Abitur","maennlich","92","0.0935623095644505","0.0751692324314991","0.111955386697402"
"Sehr selten","2008","(Fach-)Abitur","weiblich","92","0.082698925231001","0.0671478489578008","0.0982500015042012"
"Sehr selten","2008","(noch) kein Abschluss","maennlich","31","0.125500278707137","0.084434480425987","0.166566076988287"
"Sehr selten","2008","(noch) kein Abschluss","weiblich","27","","",""
"Sehr selten","2008","AkademikerIn","maennlich","244","0.0989639814660399","0.0867335999264323","0.111194363005647"
"Sehr selten","2008","AkademikerIn","weiblich","172","0.0938351521301053","0.0806992721806126","0.106971032079598"
"Sehr selten","2008","Hauptschule","maennlich","393","0.118854842893699","0.107793334402445","0.129916351384952"
"Sehr selten","2008","Hauptschule","weiblich","432","0.127166541950584","0.116138605399238","0.13819447850193"
"Sehr selten","2008","Realschule","maennlich","182","0.0788065743174173","0.0674307967043341","0.0901823519305006"
"Sehr selten","2008","Realschule","weiblich","232","0.0801511152061088","0.0703528292289319","0.0899494011832857"
"Selten","2008","(Fach-)Abitur","maennlich","228","0.201235198991693","0.175913293675175","0.226557104308211"
"Selten","2008","(Fach-)Abitur","weiblich","266","0.205963229044608","0.183129874466814","0.228796583622403"
"Selten","2008","(noch) kein Abschluss","maennlich","65","0.265451828317282","0.210714816081956","0.320188840552608"
"Selten","2008","(noch) kein Abschluss","weiblich","70","0.207424279673046","0.160997938543171","0.253850620802921"
"Selten","2008","AkademikerIn","maennlich","630","0.270172840370351","0.251985834595726","0.288359846144976"
"Selten","2008","AkademikerIn","weiblich","449","0.243653029286376","0.224314687683756","0.262991370888995"
"Selten","2008","Hauptschule","maennlich","866","0.255444813443337","0.24053819353771","0.270351433348964"
"Selten","2008","Hauptschule","weiblich","928","0.256279767018796","0.241828560957464","0.270730973080129"
"Selten","2008","Realschule","maennlich","481","0.221576057580527","0.20404153434644","0.239110580814613"
"Selten","2008","Realschule","weiblich","618","0.212320906032077","0.197563564720808","0.227078247343345"
"Manchmal","2009","(Fach-)Abitur","maennlich","346","0.41315278768272","0.380730093740219","0.44557548162522"
"Manchmal","2009","(Fach-)Abitur","weiblich","481","0.430714036256506","0.401649030868236","0.459779041644777"
"Manchmal","2009","(noch) kein Abschluss","maennlich","97","0.430709615875837","0.368831120425889","0.492588111325784"
"Manchmal","2009","(noch) kein Abschluss","weiblich","103","0.466575331147707","0.402926633144421","0.530224029150993"
"Manchmal","2009","AkademikerIn","maennlich","880","0.408637393166438","0.388001853716922","0.429272932615955"
"Manchmal","2009","AkademikerIn","weiblich","830","0.452177950133718","0.429455253617113","0.474900646650323"
"Manchmal","2009","Hauptschule","maennlich","1190","0.407229846131119","0.389625079968776","0.424834612293461"
"Manchmal","2009","Hauptschule","weiblich","1223","0.380527113215966","0.363670861270386","0.397383365161546"
"Manchmal","2009","Realschule","maennlich","872","0.437251869560571","0.41559311729918","0.458910621821961"
"Manchmal","2009","Realschule","weiblich","1213","0.423466319470013","0.405108830889946","0.44182380805008"
"Oft","2009","(Fach-)Abitur","maennlich","209","0.22691243579507","0.199333676610899","0.254491194979242"
"Oft","2009","(Fach-)Abitur","weiblich","264","0.256505667741046","0.230872754281654","0.282138581200439"
"Oft","2009","(noch) kein Abschluss","maennlich","47","0.184960700448869","0.136441957185842","0.233479443711895"
"Oft","2009","(noch) kein Abschluss","weiblich","49","0.226957269445667","0.173517338448851","0.280397200442483"
"Oft","2009","AkademikerIn","maennlich","335","0.163524179232804","0.14799896759732","0.179049390868287"
"Oft","2009","AkademikerIn","weiblich","350","0.180499350876775","0.162940426978635","0.198058274774916"
"Oft","2009","Hauptschule","maennlich","506","0.179061764246031","0.165323749827348","0.192799778664713"
"Oft","2009","Hauptschule","weiblich","490","0.151401317618612","0.138956943377589","0.163845691859634"
"Oft","2009","Realschule","maennlich","403","0.190535555225179","0.173388187183528","0.20768292326683"
"Oft","2009","Realschule","weiblich","560","0.216280507349853","0.200984414822637","0.231576599877069"
"Sehr oft","2009","(Fach-)Abitur","maennlich","29","","",""
"Sehr oft","2009","(Fach-)Abitur","weiblich","51","0.0408387940749094","0.0292218228255534","0.0524557653242654"
"Sehr oft","2009","(noch) kein Abschluss","maennlich","8","","",""
"Sehr oft","2009","(noch) kein Abschluss","weiblich","12","","",""
"Sehr oft","2009","AkademikerIn","maennlich","64","0.0306084799676379","0.0233776136280796","0.0378393463071962"
"Sehr oft","2009","AkademikerIn","weiblich","67","0.0375321957268901","0.0288549775963869","0.0462094138573934"
"Sehr oft","2009","Hauptschule","maennlich","128","0.0462169467452929","0.0386939179734423","0.0537399755171436"
"Sehr oft","2009","Hauptschule","weiblich","133","0.0398232311428997","0.033034307819394","0.0466121544664054"
"Sehr oft","2009","Realschule","maennlich","86","0.0415562971322039","0.0328424027565941","0.0502701915078136"
"Sehr oft","2009","Realschule","weiblich","136","0.0474011666427809","0.039506368580385","0.0552959647051768"
"Sehr selten","2009","(Fach-)Abitur","maennlich","77","0.0720221859271312","0.0549993005078145","0.0890450713464479"
"Sehr selten","2009","(Fach-)Abitur","weiblich","71","0.0666143109645023","0.0519782234951378","0.0812503984338667"
"Sehr selten","2009","(noch) kein Abschluss","maennlich","33","0.0996516395197914","0.0622209307600804","0.137082348279502"
"Sehr selten","2009","(noch) kein Abschluss","weiblich","20","","",""
"Sehr selten","2009","AkademikerIn","maennlich","257","0.109801203898783","0.0966771835081943","0.122925224289371"
"Sehr selten","2009","AkademikerIn","weiblich","154","0.0926710773955922","0.0794325430353874","0.105909611755797"
"Sehr selten","2009","Hauptschule","maennlich","386","0.121558843134367","0.109849921127532","0.133267765141203"
"Sehr selten","2009","Hauptschule","weiblich","451","0.151714512781691","0.139259572740877","0.164169452822506"
"Sehr selten","2009","Realschule","maennlich","179","0.0820528910791284","0.0700698695708515","0.0940359125874053"
"Sehr selten","2009","Realschule","weiblich","225","0.0866007764077689","0.0761515846367922","0.0970499681787456"
"Selten","2009","(Fach-)Abitur","maennlich","225","0.255708308331327","0.226982303103025","0.284434313559629"
"Selten","2009","(Fach-)Abitur","weiblich","248","0.205327190963036","0.181617381343068","0.229037000583004"
"Selten","2009","(noch) kein Abschluss","maennlich","61","0.237066163385885","0.183921610038866","0.290210716732904"
"Selten","2009","(noch) kein Abschluss","weiblich","52","0.1719883164952","0.123842362703951","0.22013427028645"
"Selten","2009","AkademikerIn","maennlich","644","0.287428743734338","0.268431128282904","0.306426359185771"
"Selten","2009","AkademikerIn","weiblich","442","0.237119425867024","0.217701749033024","0.256537102701024"
"Selten","2009","Hauptschule","maennlich","782","0.24593259974319","0.230502084436504","0.261363115049877"
"Selten","2009","Hauptschule","weiblich","890","0.276533825240832","0.261004939115243","0.292062711366421"
"Selten","2009","Realschule","maennlich","475","0.248603387002918","0.229732222392026","0.26747455161381"
"Selten","2009","Realschule","weiblich","649","0.226251230129584","0.210706365363486","0.241796094895683"
"Manchmal","2010","(Fach-)Abitur","maennlich","368","0.438806201069718","0.405386758955471","0.472225643183965"
"Manchmal","2010","(Fach-)Abitur","weiblich","462","0.46917047464223","0.438970733583901","0.499370215700559"
"Manchmal","2010","(noch) kein Abschluss","maennlich","91","0.428189025312331","0.361893347758569","0.494484702866092"
"Manchmal","2010","(noch) kein Abschluss","weiblich","77","0.395839508885846","0.327723181193499","0.463955836578193"
"Manchmal","2010","AkademikerIn","maennlich","898","0.429130901887484","0.407746920494407","0.450514883280562"
"Manchmal","2010","AkademikerIn","weiblich","829","0.461486862683263","0.438236455457613","0.484737269908914"
"Manchmal","2010","Hauptschule","maennlich","1084","0.423220602259077","0.404546447228175","0.441894757289979"
"Manchmal","2010","Hauptschule","weiblich","1214","0.423027582373947","0.405009383949846","0.441045780798048"
"Manchmal","2010","Realschule","maennlich","828","0.420635524309789","0.398296686285933","0.442974362333644"
"Manchmal","2010","Realschule","weiblich","1153","0.43612222135381","0.416994353186238","0.455250089521381"
"Oft","2010","(Fach-)Abitur","maennlich","147","0.168016058604085","0.142837013600605","0.193195103607566"
"Oft","2010","(Fach-)Abitur","weiblich","215","0.181578382388717","0.15825019665312","0.204906568124314"
"Oft","2010","(noch) kein Abschluss","maennlich","41","0.200644792816713","0.146987957399029","0.254301628234397"
"Oft","2010","(noch) kein Abschluss","weiblich","45","0.266236866164445","0.204672765994113","0.327800966334776"
"Oft","2010","AkademikerIn","maennlich","283","0.177909703535438","0.16138685259904","0.194432554471837"
"Oft","2010","AkademikerIn","weiblich","310","0.182184607977621","0.164181966911457","0.200187249043785"
"Oft","2010","Hauptschule","maennlich","406","0.144424678482215","0.131138425449881","0.157710931514549"
"Oft","2010","Hauptschule","weiblich","368","0.114310513114063","0.102705828858939","0.125915197369187"
"Oft","2010","Realschule","maennlich","369","0.202038772505488","0.183869399972488","0.220208145038487"
"Oft","2010","Realschule","weiblich","497","0.202811042026212","0.18730159165038","0.218320492402044"
"Sehr oft","2010","(Fach-)Abitur","maennlich","30","0.0349009641602483","0.0225411756624622","0.0472607526580345"
"Sehr oft","2010","(Fach-)Abitur","weiblich","35","0.0350009269105223","0.0238794217458951","0.0461224320751494"
"Sehr oft","2010","(noch) kein Abschluss","maennlich","3","","",""
"Sehr oft","2010","(noch) kein Abschluss","weiblich","8","","",""
"Sehr oft","2010","AkademikerIn","maennlich","50","0.0199508798392","0.0139095805166325","0.0259921791617675"
"Sehr oft","2010","AkademikerIn","weiblich","47","0.025755748425798","0.0183678017089199","0.0331436951426761"
"Sehr oft","2010","Hauptschule","maennlich","66","0.0252621066987905","0.0193310592648353","0.0311931541327457"
"Sehr oft","2010","Hauptschule","weiblich","97","0.0273024829282885","0.0213590211750191","0.033245944681558"
"Sehr oft","2010","Realschule","maennlich","59","0.0373363067511336","0.0287573466428993","0.045915266859368"
"Sehr oft","2010","Realschule","weiblich","85","0.0356492631008208","0.028497505949337","0.0428010202523046"
"Sehr selten","2010","(Fach-)Abitur","maennlich","79","0.0761820160019566","0.0583160779963926","0.0940479540075207"
"Sehr selten","2010","(Fach-)Abitur","weiblich","97","0.0792129710987506","0.0628697334901748","0.0955562087073264"
"Sehr selten","2010","(noch) kein Abschluss","maennlich","24","","",""
"Sehr selten","2010","(noch) kein Abschluss","weiblich","20","","",""
"Sehr selten","2010","AkademikerIn","maennlich","232","0.0959582419630353","0.0832331540104589","0.108683329915612"
"Sehr selten","2010","AkademikerIn","weiblich","141","0.0716183860975964","0.0595921902556646","0.0836445819395281"
"Sehr selten","2010","Hauptschule","maennlich","371","0.134008767054813","0.121132913061257","0.146884621048368"
"Sehr selten","2010","Hauptschule","weiblich","407","0.149473174541241","0.136469229254456","0.162477119828027"
"Sehr selten","2010","Realschule","maennlich","159","0.0894762215447375","0.0765601292990819","0.102392313790393"
"Sehr selten","2010","Realschule","weiblich","227","0.10268365848411","0.090975369656176","0.114391947312044"
"Selten","2010","(Fach-)Abitur","maennlich","223","0.282094760163992","0.251788143408867","0.312401376919117"
"Selten","2010","(Fach-)Abitur","weiblich","240","0.23503724495978","0.209377706757328","0.260696783162232"
"Selten","2010","(noch) kein Abschluss","maennlich","55","0.238766320894522","0.181646513372006","0.295886128417039"
"Selten","2010","(noch) kein Abschluss","weiblich","48","0.210145820278992","0.153397980424393","0.266893660133592"
"Selten","2010","AkademikerIn","maennlich","595","0.277050272774842","0.257714624120988","0.296385921428697"
"Selten","2010","AkademikerIn","weiblich","439","0.258954394815721","0.238523525193061","0.279385264438381"
"Selten","2010","Hauptschule","maennlich","762","0.273083845505105","0.256243815729701","0.289923875280509"
"Selten","2010","Hauptschule","weiblich","802","0.285886247042461","0.269407286005255","0.302365208079666"
"Selten","2010","Realschule","maennlich","461","0.250513174888852","0.230905370709838","0.270120979067866"
"Selten","2010","Realschule","weiblich","620","0.222733815035048","0.20668481651459","0.238782813555505"
"Manchmal","2011","(Fach-)Abitur","maennlich","457","0.437394371817251","0.407601530836335","0.467187212798166"
"Manchmal","2011","(Fach-)Abitur","weiblich","570","0.442847234643545","0.416515592303377","0.469178876983713"
"Manchmal","2011","(noch) kein Abschluss","maennlich","129","0.441746319155105","0.382402674103236","0.501089964206974"
"Manchmal","2011","(noch) kein Abschluss","weiblich","120","0.396633405338212","0.340426862718607","0.452839947957818"
"Manchmal","2011","AkademikerIn","maennlich","1028","0.438971811911781","0.419365182419086","0.458578441404476"
"Manchmal","2011","AkademikerIn","weiblich","929","0.43593158109931","0.414808234707448","0.457054927491172"
"Manchmal","2011","Hauptschule","maennlich","1269","0.383819102789397","0.36747495867169","0.400163246907103"
"Manchmal","2011","Hauptschule","weiblich","1420","0.386105745693835","0.370418483853058","0.401793007534612"
"Manchmal","2011","Realschule","maennlich","977","0.417751189622409","0.397586746557953","0.437915632686865"
"Manchmal","2011","Realschule","weiblich","1373","0.430388872583482","0.413214994271898","0.447562750895066"
"Oft","2011","(Fach-)Abitur","maennlich","197","0.178941943889013","0.155921362060196","0.201962525717831"
"Oft","2011","(Fach-)Abitur","weiblich","294","0.211993012997265","0.190326469075806","0.233659556918723"
"Oft","2011","(noch) kein Abschluss","maennlich","45","0.1956551745772","0.148248580311932","0.243061768842468"
"Oft","2011","(noch) kein Abschluss","weiblich","55","0.20619392077649","0.159710644027864","0.252677197525117"
"Oft","2011","AkademikerIn","maennlich","363","0.15233489391028","0.138137647034294","0.166532140786266"
"Oft","2011","AkademikerIn","weiblich","395","0.179644696815873","0.163291756278448","0.195997637353298"
"Oft","2011","Hauptschule","maennlich","516","0.152514817907316","0.140432038351435","0.164597597463197"
"Oft","2011","Hauptschule","weiblich","530","0.13470297474137","0.123702322704689","0.14570362677805"
"Oft","2011","Realschule","maennlich","413","0.198673536796496","0.182360011036938","0.214987062556054"
"Oft","2011","Realschule","weiblich","618","0.18931438953281","0.175726041033854","0.202902738031765"
"Sehr oft","2011","(Fach-)Abitur","maennlich","34","0.0248883702466373","0.0155321877439787","0.0342445527492959"
"Sehr oft","2011","(Fach-)Abitur","weiblich","58","0.0354580041757403","0.0256544952663332","0.0452615130851473"
"Sehr oft","2011","(noch) kein Abschluss","maennlich","10","","",""
"Sehr oft","2011","(noch) kein Abschluss","weiblich","16","","",""
"Sehr oft","2011","AkademikerIn","maennlich","54","0.0198569925695713","0.0143451888471844","0.0253687962919583"
"Sehr oft","2011","AkademikerIn","weiblich","76","0.0414234647470239","0.0329350953760112","0.0499118341180365"
"Sehr oft","2011","Hauptschule","maennlich","143","0.0456126700136072","0.0386005416893963","0.0526247983378181"
"Sehr oft","2011","Hauptschule","weiblich","181","0.0381768479337761","0.0320024462961981","0.0443512495713542"
"Sehr oft","2011","Realschule","maennlich","85","0.038479828693462","0.0306153698575893","0.0463442875293346"
"Sehr oft","2011","Realschule","weiblich","161","0.054776579966955","0.0468841029630344","0.0626690569708755"
"Sehr selten","2011","(Fach-)Abitur","maennlich","113","0.0945993558800165","0.0770226382289633","0.11217607353107"
"Sehr selten","2011","(Fach-)Abitur","weiblich","110","0.074710257070487","0.0607725021689103","0.0886480119720637"
"Sehr selten","2011","(noch) kein Abschluss","maennlich","30","0.13311734429323","0.0925226355000981","0.173712053086362"
"Sehr selten","2011","(noch) kein Abschluss","weiblich","26","","",""
"Sehr selten","2011","AkademikerIn","maennlich","315","0.12195612346274","0.109027502621416","0.134884744304065"
"Sehr selten","2011","AkademikerIn","weiblich","194","0.100595662154192","0.0877825455691132","0.11340877873927"
"Sehr selten","2011","Hauptschule","maennlich","522","0.152581282815896","0.140496344665491","0.164666220966301"
"Sehr selten","2011","Hauptschule","weiblich","579","0.167794356212475","0.155753670183639","0.179835042241311"
"Sehr selten","2011","Realschule","maennlich","246","0.101155708793799","0.0888272011200164","0.113484216467581"
"Sehr selten","2011","Realschule","weiblich","320","0.108512087903607","0.0977239765353672","0.119300199271848"
"Selten","2011","(Fach-)Abitur","maennlich","264","0.264175958167082","0.237696632587101","0.290655283747063"
"Selten","2011","(Fach-)Abitur","weiblich","335","0.234991491112963","0.212515283496635","0.257467698729291"
"Selten","2011","(noch) kein Abschluss","maennlich","55","0.203686143011246","0.155558473776608","0.251813812245885"
"Selten","2011","(noch) kein Abschluss","weiblich","74","0.236381800671754","0.187567536172518","0.28519606517099"
"Selten","2011","AkademikerIn","maennlich","701","0.266880178145627","0.249404343589618","0.284356012701636"
"Selten","2011","AkademikerIn","weiblich","523","0.242404595183601","0.224149808932184","0.260659381435018"
"Selten","2011","Hauptschule","maennlich","951","0.265472126473785","0.250631289999514","0.280312962948056"
"Selten","2011","Hauptschule","weiblich","990","0.273220075418544","0.258861710270447","0.287578440566641"
"Selten","2011","Realschule","maennlich","577","0.243939736093835","0.226381027939156","0.261498444248514"
"Selten","2011","Realschule","weiblich","721","0.217008070013146","0.202710401726252","0.23130573830004"
"Manchmal","2012","(Fach-)Abitur","maennlich","436","0.393867572734987","0.364411864453209","0.423323281016765"
"Manchmal","2012","(Fach-)Abitur","weiblich","616","0.4323196605808","0.406067837892513","0.458571483269087"
"Manchmal","2012","(noch) kein Abschluss","maennlich","105","0.407243860344631","0.346702366379022","0.467785354310241"
"Manchmal","2012","(noch) kein Abschluss","weiblich","106","0.344693011612318","0.290087027864431","0.399298995360205"
"Manchmal","2012","AkademikerIn","maennlich","989","0.407826023565016","0.388410262866762","0.427241784263271"
"Manchmal","2012","AkademikerIn","weiblich","961","0.440329003419252","0.419494876520354","0.46116313031815"
"Manchmal","2012","Hauptschule","maennlich","1271","0.383166891700793","0.366677003636483","0.399656779765103"
"Manchmal","2012","Hauptschule","weiblich","1369","0.39143909177661","0.375460142660556","0.407418040892665"
"Manchmal","2012","Realschule","maennlich","943","0.432042355683265","0.411673573462869","0.452411137903661"
"Manchmal","2012","Realschule","weiblich","1362","0.430831890239722","0.41358004973441","0.448083730745034"
"Oft","2012","(Fach-)Abitur","maennlich","191","0.17752116560563","0.154485644931159","0.200556686280101"
"Oft","2012","(Fach-)Abitur","weiblich","258","0.187299032121726","0.166624380634336","0.207973683609115"
"Oft","2012","(noch) kein Abschluss","maennlich","46","0.212947227636714","0.162501341866777","0.263393113406651"
"Oft","2012","(noch) kein Abschluss","weiblich","67","0.246009742564733","0.196526218986322","0.295493266143143"
"Oft","2012","AkademikerIn","maennlich","332","0.14341632424172","0.129568661600383","0.157263986883056"
"Oft","2012","AkademikerIn","weiblich","359","0.161120271865545","0.145691008184659","0.176549535546431"
"Oft","2012","Hauptschule","maennlich","523","0.15816615115082","0.145789309152816","0.170542993148824"
"Oft","2012","Hauptschule","weiblich","489","0.124364490167028","0.113560753996705","0.13516822633735"
"Oft","2012","Realschule","maennlich","377","0.163554971717616","0.148346187271195","0.178763756164037"
"Oft","2012","Realschule","weiblich","590","0.183596065080674","0.1701081301245","0.197084000036848"
"Sehr oft","2012","(Fach-)Abitur","maennlich","30","0.0338932224282652","0.0229843567908791","0.0448020880656512"
"Sehr oft","2012","(Fach-)Abitur","weiblich","51","0.0391402876686472","0.0288637447317823","0.0494168306055122"
"Sehr oft","2012","(noch) kein Abschluss","maennlich","9","","",""
"Sehr oft","2012","(noch) kein Abschluss","weiblich","21","","",""
"Sehr oft","2012","AkademikerIn","maennlich","37","0.0144402419488385","0.0097269862611017","0.0191534976365753"
"Sehr oft","2012","AkademikerIn","weiblich","57","0.0258487380678312","0.0191890616229105","0.0325084145127519"
"Sehr oft","2012","Hauptschule","maennlich","120","0.0406372740680287","0.0339400691746057","0.0473344789614517"
"Sehr oft","2012","Hauptschule","weiblich","166","0.0409500082366303","0.0344619952542137","0.0474380212190468"
"Sehr oft","2012","Realschule","maennlich","93","0.0408192120835184","0.0326829211042101","0.0489555030628266"
"Sehr oft","2012","Realschule","weiblich","141","0.04732507797585","0.0399276751392061","0.0547224808124938"
