syear,quintil_oecd,sex,plh0184,proportion,n,lower_confidence,upper_confidence
2007,2. Quintil,female,4.0,0.023076170920113426,20850,0.021038118891584013,0.02511422294864284
2007,2. Quintil,female,2.0,0.018578273198396403,20850,0.016745395241092153,0.020411151155700653
2007,3. Quintil,female,1.0,0.017013787034320917,20850,0.015258382357158165,0.018769191711483668
2007,2. Quintil,male,4.0,0.016084873374401096,20850,0.014377255533525889,0.017792491215276304
2007,2. Quintil,male,2.0,0.015693751833382223,20850,0.014006687853268472,0.017380815813495973
2007,5. Quintil,male,1.0,0.01496039894397184,20850,0.013312610417967432,0.01660818746997625
2007,4. Quintil,female,1.0,0.013884814706169942,20850,0.012296498712002297,0.015473130700337588
2007,5. Quintil,female,1.0,0.013249242202014276,20850,0.011697204397357379,0.014801280006671174
2007,3. Quintil,male,1.0,0.012955901046250122,20850,0.011420912528768238,0.014490889563732007
2007,4. Quintil,male,1.0,0.01261366969785861,20850,0.011098827745422106,0.014128511650295114
2007,3. Quintil,female,5.0,0.010218050259118022,20850,0.008852974282709251,0.011583126235526792
2007,2. Quintil,female,1.0,0.008995795443434047,20850,0.007714171607450805,0.010277419279417289
2007,4. Quintil,female,5.0,0.008360222939278381,20850,0.0071243069790564995,0.009596138899500263
2007,2. Quintil,male,1.0,0.007773540627750073,20850,0.006581426375811442,0.008965654879688704
2007,2. Quintil,female,5.0,0.00748019947198592,20850,0.006310621389642283,0.008649777554329557
2007,5. Quintil,female,5.0,0.006795736775202894,20850,0.005680567992562605,0.007910905557843184
2007,4. Quintil,male,5.0,0.006697956389948177,20850,0.005590784976623136,0.007805127803273217
2007,3. Quintil,male,5.0,0.006502395619438741,20850,0.005411399644081173,0.007593391594796309
2007,5. Quintil,male,5.0,0.0061112740784198686,20850,0.005053390673147848,0.007169157483691889
2007,2. Quintil,male,5.0,0.004791238877481177,20850,0.0038539271539739474,0.005728550600988406
2008,4. Quintil,female,3.0,0.06560780649849476,19571,0.06213890536244531,0.06907670763454422
2008,5. Quintil,female,3.0,0.0641025641025641,19571,0.06067092670218557,0.06753420150294263
2008,5. Quintil,male,3.0,0.06181874805356587,19571,0.05844468619367162,0.06519280991346012
2008,3. Quintil,female,3.0,0.059950171286203675,19571,0.05662418683690032,0.06327615573550703
2008,4. Quintil,male,3.0,0.05699159140454687,19571,0.05374361595711727,0.06023956685197647
2008,3. Quintil,male,3.0,0.05372158206166303,19571,0.05056269988547133,0.056880464237854735
2008,5. Quintil,male,2.0,0.03960344648603758,19571,0.03687106489726372,0.04233582807481144
2008,2. Quintil,female,3.0,0.03700820097581231,19571,0.03436329739762278,0.03965310455400184
2008,5. Quintil,female,2.0,0.03550295857988166,19571,0.032910377868021215,0.0380955392917421
2008,3. Quintil,female,2.0,0.03482819474722309,19571,0.03225947125027359,0.037396918244172586
2008,4. Quintil,male,2.0,0.034724384926814074,19571,0.03215935455785277,0.037289415295775376
2008,4. Quintil,female,2.0,0.03280390324924738,19571,0.03030833419479841,0.03529947230369635
2008,3. Quintil,male,2.0,0.03155818540433925,19571,0.029108883382805657,0.03400748742587285
2008,3. Quintil,female,4.0,0.02865151043288695,19571,0.026314229811154766,0.030988791054619134
2008,2. Quintil,male,3.0,0.027613412228796843,19571,0.025317638504167912,0.029909185953425774
2008,4. Quintil,female,4.0,0.025070071628776083,19571,0.02287971893316121,0.027260424324390957
2008,4. Quintil,male,4.0,0.024914356898162567,19571,0.022730642766362292,0.027098071029962843
2008,5. Quintil,male,4.0,0.02418768815529949,19571,0.022035253925639937,0.026340122384959044
2008,5. Quintil,female,4.0,0.023616734143049933,19571,0.02148923375986353,0.025744234526236337
2008,3. Quintil,male,4.0,0.021800062285892246,19571,0.019754125337429262,0.02384599923435523
2008,2. Quintil,female,2.0,0.0203986297103706,19571,0.018418130142063355,0.022379129278677846
2008,2. Quintil,female,4.0,0.019671960967507528,19571,0.017726336128547078,0.021617585806467977
2008,5. Quintil,male,1.0,0.01660957126544171,19571,0.014818999374147235,0.018400143156736187
2008,2. Quintil,male,2.0,0.0155195681511471,19571,0.013787787339886233,0.017251348962407966
2008,2. Quintil,male,4.0,0.015467663240942594,19571,0.013738735234176066,0.01719659124770912
2008,3. Quintil,female,1.0,0.01437766012664798,19571,0.012709841043504262,0.0160454792097917
2008,5. Quintil,female,1.0,0.014014325755216444,19571,0.012367411572892206,0.015661239937540684
2008,4. Quintil,female,1.0,0.013910515934807433,19571,0.012269626398406062,0.015551405471208804
2008,4. Quintil,male,1.0,0.013858611024602927,19571,0.012220742605728214,0.01549647944347764
2008,3. Quintil,male,1.0,0.013131942281739853,19571,0.011537005066823768,0.014726879496655937
2008,2. Quintil,female,1.0,0.008460500363334372,19571,0.007177275998715702,0.009743724727953042
2008,3. Quintil,female,5.0,0.006851448146994706,19571,0.005695740844718755,0.008007155449270657
2008,4. Quintil,female,5.0,0.00669573341638119,19571,0.00555314506926252,0.00783832176349986
2008,2. Quintil,male,1.0,0.006384303955154157,19571,0.005268428917781765,0.007500178992526549
2008,5. Quintil,female,5.0,0.006228589224540642,19571,0.00512632006292317,0.007330858386158113
2008,2. Quintil,female,5.0,0.005553825391882072,19571,0.004512620225231626,0.006595030558532518
2008,4. Quintil,male,5.0,0.005190491020450535,19571,0.004183736127884345,0.006197245913016724
2008,5. Quintil,male,5.0,0.005138586110246029,19571,0.004136851507803638,0.00614032071268842
2008,2. Quintil,male,5.0,0.00446382227758746,19571,0.003529855272279501,0.005397789282895419
2008,3. Quintil,male,5.0,0.003996678085746911,19571,0.003112724339031747,0.004880631832462076
2009,5. Quintil,female,3.0,0.06456464820901342,18254,0.060999469271579634,0.0681298271464472
2009,4. Quintil,female,3.0,0.06161216645312239,18254,0.05812396569226176,0.06510036721398302
2009,5. Quintil,male,3.0,0.06055372959723692,18254,0.057093670869547496,0.06401378832492635
2009,3. Quintil,female,3.0,0.0598295359589995,18254,0.0563889044106622,0.0632701675073368
2009,4. Quintil,male,3.0,0.05654281098546042,18254,0.05319217811295432,0.05989344385796652
2009,3. Quintil,male,3.0,0.05041501866191299,18254,0.04724089433928787,0.05358914298453811
2009,5. Quintil,male,2.0,0.04417581193248287,18254,0.04119483698111541,0.04715678688385033
2009,5. Quintil,female,2.0,0.03799231240599409,18254,0.03521890172729769,0.040765723084690494
2009,4. Quintil,male,2.0,0.03643251072363657,18254,0.03371442801217937,0.039150593435093764
2009,4. Quintil,female,2.0,0.03587543869422316,18254,0.033177436914232736,0.038573440474213586
2009,3. Quintil,female,2.0,0.03470558743245502,18254,0.032050329931868515,0.03736084493304152
2009,2. Quintil,female,3.0,0.03353573617068687,18254,0.03092403267418662,0.03614743966718712
2009,3. Quintil,male,2.0,0.028633502311848923,18254,0.026214112515990942,0.031052892107706905
2009,3. Quintil,female,4.0,0.026962286223608713,18254,0.024612543884793215,0.029312028562424212
2009,4. Quintil,female,4.0,0.026739457411843352,18254,0.024399176976849696,0.029079737846837008
2009,5. Quintil,female,4.0,0.02640521419419531,18254,0.024079207205370472,0.028731221183020145
2009,2. Quintil,male,3.0,0.02640521419419531,18254,0.024079207205370472,0.028731221183020145
2009,5. Quintil,male,4.0,0.025681020555957886,18254,0.023386279061656353,0.02797576205025942
2009,4. Quintil,male,4.0,0.025402484541251182,18254,0.023119895141539237,0.027685073940963128
2009,2. Quintil,female,2.0,0.02105732271182664,18254,0.01897447625525498,0.023140169168398297
2009,3. Quintil,male,4.0,0.02077878669711994,18254,0.018709467211333056,0.02284810618290682
2009,2. Quintil,female,4.0,0.018383376970642303,18254,0.016434606694494893,0.020332147246789712
2009,5. Quintil,male,1.0,0.017269232911815497,18254,0.015379367623698185,0.01915909819993281
2009,2. Quintil,male,2.0,0.016489332070636735,18254,0.014641901534373572,0.018336762606899898
2009,5. Quintil,female,1.0,0.015208066402985906,18254,0.013432706979704783,0.016983425826267027
2009,2. Quintil,male,4.0,0.014762408779455184,18254,0.013012859625249302,0.016511957933661066
2009,3. Quintil,female,1.0,0.014595287170631162,18254,0.012855521776603413,0.016335052564658913
2009,3. Quintil,male,1.0,0.014595287170631162,18254,0.012855521776603413,0.016335052564658913
2009,4. Quintil,female,1.0,0.014483872764748482,18254,0.01275066244355762,0.016217083085939343
2009,4. Quintil,male,1.0,0.01403821514121776,18254,0.012331492159965925,0.015744938122469593
2009,2. Quintil,female,1.0,0.008077544426494346,18254,0.006779003664418358,0.009376085188570334
2009,4. Quintil,female,5.0,0.007353350788256921,18254,0.006113934980692222,0.00859276659582162
2009,2. Quintil,male,1.0,0.0069634003676675394,18254,0.005757058616392533,0.008169742118942546
2009,5. Quintil,male,5.0,0.005459305888251351,18254,0.00439035674956541,0.006528255026937292
2009,4. Quintil,male,5.0,0.005347891482368671,18254,0.004289846955155564,0.006405936009581777
2009,3. Quintil,female,5.0,0.00529218427942733,18254,0.004239635353005047,0.006344733205849613
2009,5. Quintil,female,5.0,0.00529218427942733,18254,0.004239635353005047,0.006344733205849613
2009,2. Quintil,female,5.0,0.004735112250013927,18254,0.0037392218888494927,0.00573100261117836
2009,3. Quintil,male,5.0,0.004178040220600524,18254,0.003242302350642129,0.005113778090558919
2009,2. Quintil,male,5.0,0.0031753105676563978,18254,0.002359142600432007,0.003991478534880789
2010,5. Quintil,female,3.0,0.07317661241711874,24328,0.06990405322696003,0.07644917160727746
2010,4. Quintil,female,3.0,0.06775165762507535,24328,0.06459353753561248,0.07090977771453821
2010,5. Quintil,male,3.0,0.06738999397227245,24328,0.06423970341160423,0.07054028453294067
2010,4. Quintil,male,3.0,0.06106088004822182,24328,0.05805201219457836,0.06406974790186529
2010,3. Quintil,female,3.0,0.057504520795660034,24328,0.05457906527083285,0.060429976320487216
2010,3. Quintil,male,3.0,0.049789029535864976,24328,0.04705577725921177,0.05252228181251818
2010,5. Quintil,male,2.0,0.04737793851717902,24328,0.04470830734171068,0.05004756969264736
2010,5. Quintil,female,2.0,0.04309825195901145,24328,0.04054633598961249,0.04565016792841041
2010,4. Quintil,female,2.0,0.03743218806509946,24328,0.03504689831314861,0.039817477817050306
2010,4. Quintil,male,2.0,0.036949969861362265,24328,0.034579500553251846,0.039320439169472685
2010,3. Quintil,female,2.0,0.03345388788426763,24328,0.031194257242009873,0.03571351852652539
2010,2. Quintil,female,3.0,0.03146473779385172,24328,0.02927106098093444,0.033658414606769
2010,3. Quintil,male,2.0,0.02869198312236287,24328,0.026594194924341882,0.03078977132038386
2010,5. Quintil,female,4.0,0.02652200120554551,24328,0.02450284888076159,0.028541153530329433
2010,5. Quintil,male,4.0,0.02531645569620253,24328,0.023342505745796237,0.027290405646608826
2010,4. Quintil,female,4.0,0.02531645569620253,24328,0.023342505745796237,0.027290405646608826
2010,4. Quintil,male,4.0,0.02423146473779385,24328,0.022299202323696924,0.02616372715189078
2010,2. Quintil,male,3.0,0.024110910186859555,24328,0.022183341326085338,0.02603847904763377
2010,3. Quintil,female,4.0,0.02308619650391802,24328,0.021199043186687097,0.024973349821148946
2010,3. Quintil,male,4.0,0.01838456901748041,24328,0.016696460804186894,0.020072677230773925
2010,2. Quintil,female,2.0,0.01832429174201326,24328,0.01663890144698705,0.02000968203703947
2010,5. Quintil,male,1.0,0.018203737191078963,24328,0.01652379694877725,0.019883677433380674
2010,3. Quintil,female,1.0,0.01681735985533454,24328,0.015201517911666806,0.018433201799002274
2010,2. Quintil,male,2.0,0.01675708257986739,24328,0.015144089567060391,0.01837007559267439
2010,5. Quintil,female,1.0,0.016636528028933093,24328,0.01502924909799487,0.018243806959871316
2010,4. Quintil,male,1.0,0.016033755274261603,24328,0.014455378821779552,0.017612131726743654
2010,2. Quintil,female,4.0,0.014647377938517179,24328,0.013137719670478144,0.016157036206556213
2010,4. Quintil,female,1.0,0.014406268836648584,24328,0.01290890413327469,0.01590363354002248
2010,3. Quintil,male,1.0,0.013200723327305606,24328,0.01176650210854608,0.014634944546065131
2010,2. Quintil,male,4.0,0.010186859553948161,24328,0.008925033080962165,0.011448686026934158
2010,2. Quintil,female,1.0,0.006992163954189271,24328,0.005945071554689941,0.0080392563536886
2010,2. Quintil,male,1.0,0.005786618444846293,24328,0.004833481961547704,0.006739754928144882
2010,3. Quintil,female,5.0,0.004761904761904762,24328,0.003896823876418327,0.005626985647391197
2010,5. Quintil,female,5.0,0.00433996383363472,24328,0.0035139231054484377,0.005166004561821002
2010,4. Quintil,female,5.0,0.004219409282700422,24328,0.003404872833120909,0.005033945732279934
2010,5. Quintil,male,5.0,0.004098854731766124,24328,0.0032959902470194387,0.00490171921651281
2010,3. Quintil,male,5.0,0.003737191078963231,24328,0.0029704257295852295,0.004503956428341232
2010,2. Quintil,female,5.0,0.003737191078963231,24328,0.0029704257295852295,0.004503956428341232
2010,4. Quintil,male,5.0,0.0030138637733574444,24328,0.0023250382409741475,0.003702689305740741
2010,2. Quintil,male,5.0,0.0019891500904159133,24328,0.001429258072418942,0.0025490421084128846
2011,5. Quintil,female,3.0,0.06886198547215497,28898,0.06594241490405107,0.07178155604025886
2011,5. Quintil,male,3.0,0.06634382566585957,28898,0.06347426163229371,0.06921338969942543
2011,4. Quintil,female,3.0,0.06038740920096852,28898,0.05764097125679303,0.06313384714514401
2011,4. Quintil,male,3.0,0.05559322033898305,28898,0.05295134304621241,0.05823509763175369
2011,3. Quintil,female,3.0,0.05554479418886198,28898,0.05290400008707498,0.05818558829064899
2011,5. Quintil,male,2.0,0.04484261501210654,28898,0.04245642451251829,0.04722880551169479
2011,3. Quintil,male,3.0,0.044116222760290556,28898,0.041748537971641006,0.04648390754894011
2011,5. Quintil,female,2.0,0.042566585956416464,28898,0.04023897240185849,0.04489419951097444
2011,4. Quintil,female,2.0,0.03641646489104116,28898,0.03425665385704476,0.03857627592503756
2011,4. Quintil,male,2.0,0.03520581113801453,28898,0.033080871024869674,0.03733075125115938
2011,3. Quintil,female,2.0,0.03292978208232446,28898,0.03087225476105419,0.03498730940359473
2011,2. Quintil,female,3.0,0.032639225181598064,28898,0.030590487596127716,0.03468796276706841
2011,3. Quintil,male,2.0,0.029830508474576273,28898,0.02786906267057518,0.03179195427857737
2011,5. Quintil,female,4.0,0.027893462469733656,28898,0.02599487625327686,0.02979204868619045
2011,4. Quintil,female,4.0,0.027312348668280872,28898,0.025433082033633418,0.029191615302928325
2011,5. Quintil,male,4.0,0.026924939467312347,28898,0.02505867702251163,0.028791201912113065
2011,2. Quintil,male,3.0,0.025569007263922517,28898,0.023749077383078507,0.027388937144766527
2011,4. Quintil,male,4.0,0.022033898305084745,28898,0.02034139412844903,0.02372640248172046
2011,3. Quintil,female,4.0,0.02198547215496368,28898,0.020294787038624123,0.023676157271303237
2011,5. Quintil,male,1.0,0.019612590799031476,28898,0.018013811471397856,0.021211370126665095
2011,2. Quintil,female,2.0,0.0187409200968523,28898,0.017177378367120834,0.02030446182658377
2011,4. Quintil,male,1.0,0.01801452784503632,28898,0.016481019473055355,0.019548036217017287
2011,4. Quintil,female,1.0,0.017627118644067796,28898,0.016109890030904468,0.019144347257231124
2011,5. Quintil,female,1.0,0.017433414043583534,28898,0.01592439612801366,0.01894243195915341
2011,3. Quintil,female,1.0,0.017142857142857144,28898,0.015646245980273362,0.018639468305440925
2011,2. Quintil,female,4.0,0.016997578692493947,28898,0.015507212460323768,0.018487944924664126
2011,3. Quintil,male,4.0,0.016610169491525422,28898,0.015136595097002385,0.01808374388604846
2011,2. Quintil,male,2.0,0.01656174334140436,28898,0.015090282353395039,0.01803320432941368
2011,3. Quintil,male,1.0,0.014430992736077482,28898,0.01305595758339193,0.015806027888763032
2011,2. Quintil,male,4.0,0.011476997578692494,28898,0.010248908942398112,0.012705086214986876
2011,2. Quintil,female,1.0,0.008813559322033898,28898,0.007735914813599504,0.009891203830468293
2011,2. Quintil,male,1.0,0.008571428571428572,28898,0.007508560163839308,0.009634296979017836
2011,4. Quintil,female,5.0,0.006392251815980629,28898,0.005473376467760472,0.007311127164200786
2011,5. Quintil,female,5.0,0.006295399515738499,28898,0.005383467471947611,0.007207331559529387
2011,2. Quintil,female,5.0,0.006101694915254237,28898,0.005203814709223019,0.006999575121285456
2011,3. Quintil,female,5.0,0.005811138014527845,28898,0.004934768584827531,0.006687507444228158
2011,5. Quintil,male,5.0,0.0047457627118644066,28898,0.003953366837922864,0.005538158585805949
2011,4. Quintil,male,5.0,0.0042130750605326875,28898,0.003466273896747617,0.004959876224317758
2011,3. Quintil,male,5.0,0.00397094430992736,28898,0.003245832330619396,0.004696056289235325
2011,2. Quintil,male,5.0,0.0034382566585956418,28898,0.002763350439712201,0.0041131628774790825
2012,5. Quintil,female,3.0,0.075353525468513,28166,0.07227081220568053,0.07843623873134546
2012,5. Quintil,male,3.0,0.06855213583206929,28166,0.06560104039469847,0.07150323126944011
2012,4. Quintil,female,3.0,0.0654694916083574,28166,0.06258074326102166,0.06835823995569314
2012,4. Quintil,male,3.0,0.05690659098693546,28166,0.054201062421570974,0.05961211955229994
2012,5. Quintil,male,2.0,0.05191564319616382,28166,0.04932465106641675,0.054506635325910886
2012,3. Quintil,female,3.0,0.05083916426089935,28166,0.04827371995867611,0.05340460856312259
2012,5. Quintil,female,2.0,0.04692469540539218,28166,0.044454917942615114,0.04939447286816925
2012,3. Quintil,male,3.0,0.04203160933600822,28166,0.039688151829466625,0.04437506684254981
2012,4. Quintil,male,2.0,0.04036796007241767,28166,0.0380693555569574,0.04266656458787794
2012,4. Quintil,female,2.0,0.03997651318686696,28166,0.037688614080159014,0.0422644122935749
2012,3. Quintil,female,2.0,0.03415374076430004,28166,0.03203261400062872,0.03627486752797136
2012,2. Quintil,female,3.0,0.028575622645202328,28166,0.026629833242407933,0.030521412047996722
2012,3. Quintil,male,2.0,0.02818417575965161,28166,0.026251370332677878,0.030116981186625345
2012,5. Quintil,male,4.0,0.027890590595488575,28166,0.02596758781285034,0.02981359337812681
2012,5. Quintil,female,4.0,0.026863042520917944,28166,0.024974798723326332,0.028751286318509556
2012,4. Quintil,female,4.0,0.024416499486225964,28166,0.022614032132220647,0.02621896684023128
2012,3. Quintil,female,4.0,0.022067818172921663,28166,0.020352172688951474,0.02378346365689185
2012,2. Quintil,male,3.0,0.02113813181973871,28166,0.019458216114665364,0.022818047524812052
2012,5. Quintil,male,1.0,0.02104027009835103,28166,0.01936416382020508,0.022716376376496976
2012,4. Quintil,male,4.0,0.020159514605861916,28166,0.018518126774718813,0.02180090243700502
2012,5. Quintil,female,1.0,0.019474482556148164,28166,0.017860659567525996,0.02108830554477033
2012,4. Quintil,female,1.0,0.017664040710476097,28166,0.016125643324064024,0.01920243809688817
2012,2. Quintil,female,2.0,0.016979008660762344,28166,0.015470210851813116,0.01848780646971157
2012,4. Quintil,male,1.0,0.016685423496599305,28166,0.015189503596936367,0.01818134339626224
2012,3. Quintil,male,4.0,0.015511082839947154,28166,0.014067904645731587,0.016954261034162723
2012,3. Quintil,female,1.0,0.015511082839947154,28166,0.014067904645731587,0.016954261034162723
2012,2. Quintil,male,2.0,0.015462151979253314,28166,0.014021216082157752,0.016903087876348876
2012,2. Quintil,female,4.0,0.015021774233008758,28166,0.013601188613149873,0.01644235985286764
2012,3. Quintil,male,1.0,0.012917747223173655,28166,0.011598993961920491,0.014236500484426819
2012,2. Quintil,male,4.0,0.010275480745706316,28166,0.009097734513470585,0.011453226977942047
2012,2. Quintil,male,1.0,0.007975730293095855,28166,0.006936911345829017,0.009014549240362693
2012,2. Quintil,female,1.0,0.00743749082546362,28166,0.006434064157734979,0.00844091749319226
2012,3. Quintil,female,5.0,0.005920634143954592,28166,0.005024675164939102,0.006816593122970083
2012,5. Quintil,female,5.0,0.005724910701179233,28166,0.004843798689773371,0.0066060227125850956
2012,4. Quintil,female,5.0,0.005284532954934677,28166,0.00443780046453268,0.006131265445336674
2012,2. Quintil,female,5.0,0.00499094779077164,28166,0.004167950296016949,0.005813945285526331
2012,4. Quintil,male,5.0,0.004795224347996281,28166,0.003988446110191123,0.005602002585801439
2012,5. Quintil,male,5.0,0.003571952830650291,28166,0.002875215126407867,0.0042686905348927155
2012,3. Quintil,male,5.0,0.003474091109262612,28166,0.0027869302991366494,0.004161251919388574
2012,2. Quintil,male,5.0,0.00249547389538582,28166,0.0019127974838300831,0.003078150306941557
2013,5. Quintil,female,3.0,0.07176884029675908,31177,0.0689037722197244,0.07463390837379376
2013,4. Quintil,female,3.0,0.0646622413119875,31177,0.06193233011244608,0.06739215251152891
2013,5. Quintil,male,3.0,0.06392034361577509,31177,0.061205062096074535,0.06663562513547565
2013,3. Quintil,female,3.0,0.05767278406872316,31177,0.055085016680245555,0.06026055145720076
2013,4. Quintil,male,3.0,0.055993752440452946,31177,0.05344166158979357,0.05854584329111232
2013,5. Quintil,male,2.0,0.046661460367044126,31177,0.04432024347804225,0.049002677256046005
2013,5. Quintil,female,2.0,0.04373291682936353,31177,0.04146288087812327,0.0460029527806038
2013,3. Quintil,male,3.0,0.041194845763373684,31177,0.038988744057455074,0.043400947469292295
2013,4. Quintil,female,2.0,0.04088246778602109,31177,0.0386843883849711,0.04308054718707108
2013,4. Quintil,male,2.0,0.03713393205778993,31177,0.03503495679554919,0.039232907320030666
2013,3. Quintil,female,2.0,0.0348691917219836,31177,0.03283283930866414,0.03690554413530306
2013,4. Quintil,female,4.0,0.031393986723935965,31177,0.029458297084919108,0.03332967636295282
2013,2. Quintil,female,3.0,0.030925419757907066,31177,0.029003765235515466,0.03284707428029867
2013,3. Quintil,male,2.0,0.029363529871144083,31177,0.02748952228965108,0.031237537452637087
2013,5. Quintil,female,4.0,0.02787973447871925,31177,0.026052294065545305,0.029707174891893198
2013,3. Quintil,female,4.0,0.027840687231550174,31177,0.026014490311541034,0.029666884151559315
2013,5. Quintil,male,4.0,0.024599765716516987,31177,0.022880290885611373,0.0263192405474226
2013,4. Quintil,male,4.0,0.022100741897696213,31177,0.020468857483604226,0.0237326263117882
2013,2. Quintil,male,3.0,0.02046075751659508,31177,0.018889270910435102,0.022032244122755056
2013,2. Quintil,female,4.0,0.02018742678641156,31177,0.01862625427326253,0.02174859929956059
2013,5. Quintil,male,1.0,0.018976962124170247,31177,0.017462383377129465,0.02049154087121103
2013,3. Quintil,male,4.0,0.018391253416634126,31177,0.01689978595202524,0.019882720881243012
2013,2. Quintil,female,2.0,0.017063647012885593,31177,0.015626048755067883,0.018501245270703303
2013,5. Quintil,female,1.0,0.016360796563842248,31177,0.014952613726759548,0.017768979400924947
2013,4. Quintil,female,1.0,0.01491604841858649,31177,0.013570490414430739,0.016261606422742242
2013,4. Quintil,male,1.0,0.01440843420538852,31177,0.01308562931173829,0.01573123909903875
2013,2. Quintil,male,2.0,0.014017961733697775,31177,0.012712945702704839,0.015322977764690712
2013,3. Quintil,female,1.0,0.011792268645060524,31177,0.010593979250069867,0.01299055804005118
2013,3. Quintil,male,1.0,0.011557985162046076,31177,0.01037151840405281,0.012744451920039342
2013,2. Quintil,male,4.0,0.01108941819601718,31177,0.009926974831745046,0.012251861560289314
2013,3. Quintil,female,5.0,0.009215150331901602,31177,0.008154481515880227,0.010275819147922976
2013,2. Quintil,female,5.0,0.007887543928153065,31177,0.0069055919338636765,0.008869495922442454
2013,4. Quintil,female,5.0,0.006598984771573604,31177,0.005700232972599451,0.007497736570547757
2013,2. Quintil,female,1.0,0.006286606794221008,31177,0.005409247198630061,0.007163966389811954
2013,5. Quintil,female,5.0,0.006091370558375634,31177,0.005227657172305843,0.0069550839444454254
2013,2. Quintil,male,1.0,0.005661850839515814,31177,0.004828965586120075,0.006494736092911553
2013,3. Quintil,male,5.0,0.004412338930105428,31177,0.0036766180272586615,0.005148059832952193
2013,4. Quintil,male,5.0,0.004295197188598204,31177,0.003569265484251089,0.005021128892945318
2013,5. Quintil,male,5.0,0.004295197188598204,31177,0.003569265484251089,0.005021128892945318
2013,2. Quintil,male,5.0,0.003436157750878563,31177,0.002786584668886239,0.004085730832870887
2014,5. Quintil,female,3.0,0.0706169732410526,27654,0.0675975151232001,0.07363643135890509
2014,5. Quintil,male,3.0,0.0649542914245531,27654,0.06204961715574216,0.06785896569336404
2014,4. Quintil,female,3.0,0.06284466486546504,27654,0.05998432861374145,0.06570500111718863
2014,4. Quintil,male,3.0,0.05292571893852474,27654,0.05028694311347245,0.055564494763577034
2014,3. Quintil,female,3.0,0.05188941115511307,27654,0.04927516810735654,0.0545036542028696
2014,5. Quintil,male,2.0,0.0467448832303194,27654,0.04425689280743198,0.049232873653206825
2014,5. Quintil,female,2.0,0.04185943225137866,27654,0.03949901721126378,0.044219847291493544
2014,3. Quintil,male,3.0,0.039823827676820016,27654,0.03751907645287954,0.042128578900760494
2014,4. Quintil,female,2.0,0.03830637699396721,27654,0.03604417698659525,0.04056857700133917
2014,4. Quintil,male,2.0,0.03627077241940856,27654,0.034067171172560584,0.03847437366625654
2014,3. Quintil,female,2.0,0.031459343424997226,27654,0.029401980793992737,0.03351670605600171
2014,2. Quintil,female,3.0,0.031015211517820794,27654,0.028971954753045863,0.033058468282595725
2014,3. Quintil,female,4.0,0.030793145564232578,27654,0.028756983424036892,0.03282930770442827
2014,5. Quintil,female,4.0,0.030015914726673823,27654,0.028004807679024676,0.03202702177432297
2014,4. Quintil,female,4.0,0.02942373885043858,27654,0.027431961207576877,0.03141551649330028
2014,3. Quintil,male,2.0,0.02812835412117399,27654,0.026179614978615907,0.03007709326373207
2014,5. Quintil,male,4.0,0.025204485732262482,27654,0.023357035391631892,0.027051936072893072
2014,2. Quintil,male,3.0,0.02305784818090973,27654,0.02128887640417527,0.02482681995764419
2014,4. Quintil,male,4.0,0.022650727265998,27654,0.020897076680432454,0.024404377851563547
2014,5. Quintil,male,1.0,0.019319737962174767,27654,0.017697399646954867,0.020942076277394667
2014,3. Quintil,male,4.0,0.018986639031792443,27654,0.017378074086244748,0.02059520397734014
2014,2. Quintil,female,4.0,0.018875606054998335,27654,0.017271660651122397,0.020479551458874274
