year,plh0184,regtyp,sex,proportion,n,lower_confidence,upper_confidence
2008,Sometimes,Urban regions,female,0.34561595524747657,23673,0.3395577683848136,0.35167414211013953
2008,Sometimes,Urban regions,male,0.2994041104219871,23673,0.2935697655905898,0.30523845525338444
2008,Sometimes,Rural regions,female,0.185455429891767,23673,0.18050427371754607,0.19040658606598793
2008,Sometimes,Rural regions,male,0.16952450443876932,23673,0.16474471158850326,0.17430429728903538
2008,Often,Urban regions,female,0.3566374186243985,23673,0.35053543868850184,0.3627393985602952
2008,Often,Urban regions,male,0.30342485140107556,23673,0.29756834011703015,0.30928136268512096
2008,Often,Rural regions,female,0.17237475233512595,23673,0.16756322325074116,0.17718628141951073
2008,Often,Rural regions,male,0.16756297763939995,23673,0.16280530944547292,0.17232064583332699
2008,Very often,Urban regions,female,0.3635294117647059,23673,0.3574018405284424,0.36965698300096933
2008,Very often,Urban regions,male,0.27647058823529413,23673,0.2707731190416887,0.28216805742889955
2008,Very often,Rural regions,female,0.21058823529411766,23673,0.20539427922316705,0.21578219136506827
2008,Very often,Rural regions,male,0.14941176470588236,23673,0.1448704509739821,0.1539530784377826
2009,Very seldom,Urban regions,female,0.3467443091582848,21983,0.3404527416152509,0.3530358767013187
2009,Very seldom,Urban regions,male,0.3298041291688724,21983,0.3235891237784383,0.33601913455930654
2009,Very seldom,Rural regions,male,0.1725780836421387,21983,0.16758269913553395,0.17757346814874345
2009,Very seldom,Rural regions,female,0.15087347803070408,21983,0.14614190829296936,0.1556050477684388
2009,Seldom,Urban regions,female,0.32657068062827227,21983,0.3203713157667671,0.33277004548977746
2009,Seldom,Urban regions,male,0.325043630017452,21983,0.31885176797739795,0.3312354920575061
2009,Seldom,Rural regions,female,0.18106457242582896,21983,0.17597414602347428,0.18615499882818365
2009,Seldom,Rural regions,male,0.16732111692844678,21983,0.16238680336476197,0.1722554304921316
2009,Sometimes,Urban regions,female,0.3391269199676637,21983,0.3328686721725878,0.3453851677627396
2009,Sometimes,Urban regions,male,0.2941255726219348,21983,0.2881021586990727,0.3001489865447969
2009,Sometimes,Rural regions,female,0.1918620317973592,21983,0.18665668262905624,0.19706738096566215
2009,Sometimes,Rural regions,male,0.1748854756130423,21983,0.1698638240086885,0.1799071272173961
2009,Often,Urban regions,female,0.35479987962684323,21983,0.34847501050592883,0.36112474874775763
2009,Often,Urban regions,male,0.30153475774902194,21983,0.2954680415221278,0.3076014739759161
2009,Often,Rural regions,female,0.17724947336743907,21983,0.17220124314351154,0.1822977035913666
2009,Often,Rural regions,male,0.16641588925669576,21983,0.16149226729351213,0.1713395112198794
2009,Very often,Urban regions,female,0.373806275579809,21983,0.36741054381979876,0.38020200733981924
2009,Very often,Urban regions,male,0.30013642564802184,21983,0.29407773693353145,0.30619511436251223
2009,Very often,Rural regions,female,0.18144611186903137,21983,0.17635151220718254,0.1865407115308802
2009,Very often,Rural regions,male,0.1446111869031378,21983,0.13996180394076535,0.14926056986551023
2010,Very seldom,Urban regions,female,0.3430005577244841,35837,0.33808559575702374,0.3479155196919445
2010,Very seldom,Urban regions,male,0.3234802007808143,35837,0.3186367559680012,0.3283236455936274
2010,Very seldom,Rural regions,male,0.1689905186837702,35837,0.16511058406861237,0.17287045329892806
2010,Very seldom,Rural regions,female,0.1645287228109314,35837,0.16069008733087872,0.16836735829098406
2010,Seldom,Urban regions,female,0.32589696412143515,35837,0.321044151226956,0.3307497770159143
2010,Seldom,Urban regions,male,0.31830726770929163,35837,0.3134843721498433,0.32313016326873994
2010,Seldom,Rural regions,female,0.17893284268629256,35837,0.1749643588190195,0.1829013265535656
2010,Seldom,Rural regions,male,0.1768629254829807,35837,0.17291249219915453,0.18081335876680685
2010,Sometimes,Urban regions,female,0.3473713568539953,35837,0.342441658840473,0.35230105486751756
2010,Sometimes,Urban regions,male,0.3052572862920095,35837,0.30048929703841465,0.31002527554560433
2010,Sometimes,Rural regions,female,0.18449309719704365,35837,0.18047709326292505,0.18850910113116226
2010,Sometimes,Rural regions,male,0.1628782596569516,35837,0.15905515560175768,0.16670136371214553
2010,Often,Urban regions,female,0.3601725377426312,35837,0.35520230204481207,0.3651427734404503
2010,Often,Urban regions,male,0.304097771387491,35837,0.2993348766842081,0.3088606660907739
2010,Often,Rural regions,female,0.17397555715312724,35837,0.17005063709688834,0.17790047720936614
2010,Often,Rural regions,male,0.16175413371675054,35837,0.15794168814433296,0.16556657928916813
2010,Very often,Urban regions,female,0.3971774193548387,35837,0.3921112782856953,0.40224356042398207
2010,Very often,Urban regions,male,0.2762096774193548,35837,0.2715803693885281,0.28083898545018154
2010,Very often,Rural regions,female,0.17338709677419356,35837,0.16946742478387794,0.17730676876450918
2010,Very often,Rural regions,male,0.1532258064516129,35837,0.14949639746613663,0.15695521543708918
2011,Very seldom,Urban regions,female,0.3232484076433121,41903,0.3187700749586927,0.3277267403279315
2011,Very seldom,Urban regions,male,0.3192675159235669,41903,0.31480377359141093,0.32373125825572285
2011,Very seldom,Rural regions,male,0.17914012738853502,41903,0.1754684504209025,0.18281180435616753
2011,Very seldom,Rural regions,female,0.17834394904458598,41903,0.1746786641984773,0.18200923389069465
2011,Seldom,Urban regions,female,0.3241665097005086,41903,0.31968486482774383,0.32864815457327334
2011,Seldom,Urban regions,male,0.3006215859860614,41903,0.2962312303050436,0.30501194166707923
2011,Seldom,Rural regions,male,0.19118478056131097,41903,0.18741960848878383,0.1949499526338381
2011,Seldom,Rural regions,female,0.18402712375211905,41903,0.18031679584075308,0.18773745166348502
2011,Sometimes,Urban regions,female,0.34896388395500294,41903,0.34440008720585275,0.35352768070415314
2011,Sometimes,Urban regions,male,0.3053878034339846,41903,0.30097788497396744,0.30979772189400173
2011,Sometimes,Rural regions,female,0.1827116637063351,41903,0.1790116417647269,0.1864116856479433
2011,Sometimes,Rural regions,male,0.16293664890467732,41903,0.1594005690278578,0.16647272878149685
2011,Often,Urban regions,female,0.3532239819004525,41903,0.3486474598622533,0.3578005039386517
2011,Often,Urban regions,male,0.2932692307692308,41903,0.2889101615758912,0.29762829996257034
2011,Often,Rural regions,female,0.19683257918552036,41903,0.19302556016716554,0.20063959820387517
2011,Often,Rural regions,male,0.15667420814479638,41903,0.15319380174573738,0.16015461454385538
2011,Very often,Urban regions,female,0.40189125295508277,41903,0.3971968770095755,0.40658562890059
2011,Very often,Urban regions,male,0.25177304964539005,41903,0.24761724803931742,0.25592885125146264
2011,Very often,Rural regions,female,0.19858156028368795,41903,0.19476183052967205,0.20240129003770385
2011,Very often,Rural regions,male,0.14775413711583923,41903,0.14435643118144076,0.1511518430502377
2012,Very seldom,Urban regions,female,0.31533388293487224,40229,0.3107933044175462,0.3198744614521983
2012,Very seldom,Urban regions,male,0.3107996702390767,40229,0.30627695269491023,0.3153223877832431
2012,Very seldom,Rural regions,female,0.19084913437757625,40229,0.18700900106382248,0.19468926769133002
2012,Very seldom,Rural regions,male,0.18301731244847486,40229,0.1792386424419194,0.18679598245503032
2012,Seldom,Urban regions,female,0.32202178960528666,40229,0.3174557786356726,0.3265878005749007
2012,Seldom,Urban regions,male,0.3163064833005894,40229,0.3117621389756997,0.3208508276254791
2012,Seldom,Rural regions,female,0.18181818181818182,40229,0.17804914812201128,0.18558721551435237
2012,Seldom,Rural regions,male,0.17985354527594213,40229,0.17610043210514706,0.1836066584467372
2012,Sometimes,Urban regions,female,0.3483724269985639,40229,0.34371647958828144,0.3530283744088464
2012,Sometimes,Urban regions,male,0.2892532312111058,40229,0.28482242241389605,0.29368404000831555
2012,Sometimes,Rural regions,female,0.19028243178554333,40229,0.18644666158949594,0.19411820198159072
2012,Sometimes,Rural regions,male,0.172091910004787,40229,0.16840334243706911,0.17578047757250487
2012,Often,Urban regions,female,0.34751131221719456,40229,0.34285805114602375,0.35216457328836537
2012,Often,Urban regions,male,0.29170437405731525,40229,0.2872625106087307,0.2961462375058998
2012,Often,Rural regions,female,0.19728506787330316,40229,0.1933962801996464,0.20117385554695993
2012,Often,Rural regions,male,0.16349924585218703,40229,0.15988533447656914,0.16711315722780493
2012,Very often,Urban regions,female,0.37786774628879893,40229,0.37312971719505234,0.38260577538254553
2012,Very often,Urban regions,male,0.25775978407557354,40229,0.2534854715518897,0.26203409659925736
2012,Very often,Rural regions,female,0.22672064777327935,40229,0.22262898157227104,0.23081231397428767
2012,Very often,Rural regions,male,0.13765182186234817,40229,0.13428501068919116,0.1410186330355052
2013,Very seldom,Urban regions,male,0.31171875,44486,0.30741438763999274,0.31602311236000724
2013,Very seldom,Urban regions,female,0.307421875,44486,0.3031339600633364,0.3117097899366636
2013,Very seldom,Rural regions,male,0.19453125,44486,0.19085281209548133,0.19820968790451865
2013,Very seldom,Rural regions,female,0.186328125,44486,0.1827097943434847,0.18994645565651533
2013,Seldom,Urban regions,female,0.32415222863912335,44486,0.31980268851488847,0.32850176876335824
2013,Seldom,Urban regions,male,0.3034207019102621,44486,0.29914849499544394,0.30769290882508027
2013,Seldom,Rural regions,female,0.19369169258107508,44486,0.1900192885374021,0.19736409662474805
2013,Seldom,Rural regions,male,0.17873537686953947,44486,0.17517503902565237,0.18229571471342657
2013,Sometimes,Urban regions,female,0.35215595889753193,44486,0.3477173472587183,0.3565945705363456
2013,Sometimes,Urban regions,male,0.2801306059733026,44486,0.275957575773103,0.2843036361735022
2013,Sometimes,Rural regions,female,0.20128685297224624,44486,0.19756081296144887,0.20501289298304362
2013,Sometimes,Rural regions,male,0.16642658215691924,44486,0.1629653744014953,0.16988778991234318
2013,Often,Urban regions,female,0.3868908278357097,44486,0.3823649011342993,0.39141675453712016
2013,Often,Urban regions,male,0.2636731219408385,44486,0.25957851092811435,0.2677677329535626
2013,Often,Rural regions,female,0.1979144498829538,44486,0.1942119633240696,0.20161693644183803
2013,Often,Rural regions,male,0.15152160034049797,44486,0.14818962282390186,0.15485357785709408
2013,Very often,Urban regions,female,0.4172297297297297,44486,0.41264745936459113,0.4218120000948683
2013,Very often,Urban regions,male,0.24324324324324326,44486,0.23925627350852516,0.24723021297796136
2013,Very often,Rural regions,female,0.22719594594594594,44486,0.22330209451357105,0.23108979737832083
2013,Very often,Rural regions,male,0.11233108108108109,44486,0.10939667733298977,0.1152654848291724
2014,Very seldom,Urban regions,female,0.31812169312169314,38694,0.31348098411177167,0.3227624021316146
2014,Very seldom,Urban regions,male,0.30753968253968256,38694,0.30294154154787983,0.3121378235314853
2014,Very seldom,Rural regions,male,0.19378306878306878,38694,0.18984468413825714,0.19772145342788042
2014,Very seldom,Rural regions,female,0.18055555555555555,38694,0.1767229030649771,0.184388208046134
2014,Seldom,Urban regions,male,0.32845975680370587,38694,0.32378012845734894,0.3331393851500628
2014,Seldom,Urban regions,female,0.3220903300521135,38694,0.31743437246667616,0.32674628763755087
2014,Seldom,Rural regions,female,0.18094962362478287,38694,0.1771137136435356,0.18478553360603014
2014,Seldom,Rural regions,male,0.1685002895193978,38694,0.16477066050654327,0.17222991853225234
2014,Sometimes,Urban regions,female,0.3590866728797763,38694,0.35430661062966884,0.36386673512988377
2014,Sometimes,Urban regions,male,0.2894687791239515,38694,0.28494994182051026,0.2939876164273928
2014,Sometimes,Rural regions,female,0.18574091332712023,38694,0.1818659343298317,0.18961589232440876
2014,Sometimes,Rural regions,male,0.16570363466915192,38694,0.16199887149716677,0.16940839784113707
2014,Often,Urban regions,female,0.387929323009728,38694,0.3830740757826541,0.39278457023680186
2014,Often,Urban regions,male,0.27417113361127654,38694,0.26972623110512384,0.27861603611742924
2014,Often,Rural regions,female,0.19733968632122295,38694,0.19337410034838134,0.20130527229406456
2014,Often,Rural regions,male,0.1405598570577725,38694,0.13709669568684513,0.14402301842869986
2014,Very often,Urban regions,female,0.42380591357088704,38694,0.4188820936368783,0.4287297335048958
2014,Very often,Urban regions,male,0.2623199393479909,38694,0.2579368135866383,0.26670306510934355
2014,Very often,Rural regions,female,0.21076573161485973,38694,0.20670188577463622,0.21482957745508324
2014,Very often,Rural regions,male,0.10310841546626232,38694,0.10007835504526626,0.10613847588725837
2015,Very seldom,Urban regions,male,0.3403377110694184,38036,0.3355758741536474,0.3450995479851894
2015,Very seldom,Urban regions,female,0.3320825515947467,38036,0.3273494799861969,0.3368156232032965
2015,Very seldom,Rural regions,female,0.16585365853658537,38036,0.16211563264978965,0.1695916844233811
2015,Very seldom,Rural regions,male,0.16172607879924952,38036,0.15802573856301563,0.1654264190354834
2015,Seldom,Urban regions,female,0.3300639025115173,38036,0.32533811318968525,0.33478969183334933
2015,Seldom,Urban regions,male,0.30598900282359937,38036,0.3013577900193821,0.3106202156278166
2015,Seldom,Rural regions,female,0.18323673651359787,38036,0.1793488549727705,0.18712461805442523
2015,Seldom,Rural regions,male,0.18071035815128547,38036,0.17684340502817011,0.18457731127440083
2015,Sometimes,Urban regions,female,0.35277638819409707,38036,0.3479742397251879,0.35757853666300626
2015,Sometimes,Urban regions,male,0.29084542271135566,38036,0.2862812694022753,0.29540957602043605
2015,Sometimes,Rural regions,female,0.19479739869934967,38036,0.19081721778226862,0.19877757961643072
2015,Sometimes,Rural regions,male,0.1615807903951976,38036,0.15788179214232173,0.16527978864807347
2015,Often,Urban regions,female,0.3758359340169416,38036,0.3709684203055979,0.3807034477282853
2015,Often,Urban regions,male,0.2708426214890771,38036,0.26637652816632806,0.27530871481182617
2015,Often,Rural regions,female,0.2059741417744093,38036,0.2019098738858654,0.21003840966295317
2015,Often,Rural regions,male,0.147347302719572,38036,0.14378512295513182,0.15090948248401218
2015,Very often,Urban regions,female,0.4198198198198198,38036,0.4148599352973608,0.4247797043422788
2015,Very often,Urban regions,male,0.23693693693693693,38036,0.23266371693440913,0.24121015693946474
2015,Very often,Rural regions,female,0.1990990990990991,38036,0.19508597406884748,0.2031122241293507
2015,Very often,Rural regions,male,0.14414414414414414,38036,0.1406142842556854,0.1476740040326029
2016,Very seldom,Urban regions,female,0.3402653280745787,41132,0.33568644386524543,0.344844212283912
2016,Very seldom,Urban regions,male,0.32843313015417713,41132,0.32389440098138544,0.3329718593269688
2016,Very seldom,Rural regions,male,0.1746145571889566,41132,0.1709456664052733,0.1782834479726399
2016,Very seldom,Rural regions,female,0.15668698458228755,41132,0.1531739937153875,0.1601999754491876
2016,Seldom,Urban regions,female,0.32846829880728184,41132,0.32392944548733943,0.33300715212722426
2016,Seldom,Urban regions,male,0.3130885122410546,41132,0.30860673657792176,0.31757028790418745
2016,Seldom,Rural regions,female,0.1842435655994978,41132,0.1804969203261716,0.18799021087282403
2016,Seldom,Rural regions,male,0.17419962335216574,41132,0.17053417333351306,0.17786507337081842
2016,Sometimes,Urban regions,female,0.34794776119402987,41132,0.3433445131614912,0.3525510092265685
2016,Sometimes,Urban regions,male,0.28876451077943616,41132,0.28438480661841165,0.29314421494046067
2016,Sometimes,Rural regions,female,0.1994195688225539,41132,0.19555810002936053,0.20328103761574728
2016,Sometimes,Rural regions,male,0.1638681592039801,41132,0.16029089656785311,0.16744542184010708
2016,Often,Urban regions,female,0.3923444976076555,41132,0.38762572925200584,0.39706326596330516
2016,Often,Urban regions,male,0.2715311004784689,41132,0.26723295159170607,0.27582924936523173
2016,Often,Rural regions,female,0.19043062200956937,41132,0.18663606058767288,0.19422518343146586
2016,Often,Rural regions,male,0.1456937799043062,41132,0.14228425829412839,0.14910330151448403
2016,Very often,Urban regions,female,0.4261565836298932,41132,0.4213774688555554,0.43093569840423107
2016,Very often,Urban regions,male,0.24199288256227758,41132,0.23785379993711053,0.24613196518744462
2016,Very often,Rural regions,female,0.20551601423487545,41132,0.20161091957260793,0.20942110889714297
2016,Very often,Rural regions,male,0.12633451957295375,41132,0.12312381931715731,0.12954521982875017
2017,Very seldom,Urban regions,female,0.3323272971160295,45410,0.32799473160188086,0.3366598626301781
2017,Very seldom,Urban regions,male,0.3286384976525822,45410,0.3243181593471876,0.33295883595797676
2017,Very seldom,Rural regions,male,0.16968477531857815,45410,0.1662323582117678,0.1731371924253885
2017,Very seldom,Rural regions,female,0.16934942991281018,45410,0.16589972955578122,0.17279913026983915
2017,Seldom,Urban regions,male,0.31848983543078413,45410,0.31420470271169104,0.3227749681498772
2017,Seldom,Urban regions,female,0.3168303139261513,45410,0.3125511593192942,0.32110946853300837
2017,Seldom,Rural regions,male,0.18517494122528005,45410,0.1816021830927604,0.1887476993577997
2017,Seldom,Rural regions,female,0.17950490941778455,45410,0.17597505755882228,0.1830347612767468
2017,Sometimes,Urban regions,female,0.35865574696413444,45410,0.35424446496993495,0.3630670289583339
2017,Sometimes,Urban regions,male,0.28551256707144873,45410,0.28135833999520793,0.28966679414768953
2017,Sometimes,Rural regions,female,0.1943895321472277,45410,0.19074971716759878,0.19802934712685663
2017,Sometimes,Rural regions,male,0.16144215381718913,45410,0.15805795939524359,0.16482634823913467
2017,Often,Urban regions,female,0.37324581258488004,45410,0.36879718127051264,0.37769444389924745
2017,Often,Urban regions,male,0.2759167043911272,45410,0.27180555194009515,0.28002785684215925
2017,Often,Rural regions,female,0.19782707107288366,45410,0.19416305658878139,0.20149108555698594
2017,Often,Rural regions,male,0.1530104119511091,45410,0.14969925437994275,0.15632156952227544
2017,Very often,Urban regions,female,0.4175531914893617,45410,0.413017282217773,0.4220891007609504
2017,Very often,Urban regions,male,0.24645390070921985,45410,0.24249017967287884,0.25041762174556087
2017,Very often,Rural regions,female,0.21099290780141844,45410,0.2072401139999608,0.21474570160287607
2017,Very often,Rural regions,male,0.125,45410,0.12195813907952675,0.12804186092047323
2018,Very seldom,Urban regions,male,0.33310765064319564,43121,0.3286589638484565,0.3375563374379348
2018,Very seldom,Urban regions,female,0.3290453622207177,43121,0.3246104387910298,0.33348028565040555
2018,Very seldom,Rural regions,female,0.17027758970886933,43121,0.16672980860202422,0.17382537081571445
2018,Very seldom,Rural regions,male,0.16756939742721733,43121,0.16404420334574812,0.17109459150868653
2018,Seldom,Urban regions,male,0.316505955757232,43121,0.3121159006681445,0.3208960108463195
2018,Seldom,Urban regions,female,0.31366988088485537,43121,0.3092904810470007,0.31804928072271005
2018,Seldom,Rural regions,male,0.18902439024390244,43121,0.18532887941863363,0.19271990106917125
2018,Seldom,Rural regions,female,0.18079977311401021,43121,0.17716727303871901,0.18443227318930142
2018,Sometimes,Urban regions,female,0.35887738853503187,43121,0.35434992194168285,0.3634048551283809
2018,Sometimes,Urban regions,male,0.2884156050955414,43121,0.2841396390834753,0.2926915711076076
2018,Sometimes,Rural regions,female,0.19576035031847133,43121,0.1920152214483535,0.19950547918858916
2018,Sometimes,Rural regions,male,0.15694665605095542,43121,0.15351332864203243,0.16037998345987842
2018,Often,Urban regions,female,0.39289831680885406,43121,0.3882885127913739,0.39750812082633424
2018,Often,Urban regions,male,0.27507493659211435,43121,0.27086007102084303,0.27928980216338567
2018,Often,Rural regions,female,0.18722619322112058,43121,0.18354422689256927,0.19090815954967189
2018,Often,Rural regions,male,0.144800553377911,43121,0.14147908229462916,0.14812202446119285
2018,Very often,Urban regions,female,0.43717277486910994,43121,0.43249083575055247,0.4418547139876674
2018,Very often,Urban regions,male,0.24520069808027922,43121,0.24114011635727323,0.24926127980328522
2018,Very often,Rural regions,female,0.20506108202443282,43121,0.20125024688260834,0.2088719171662573
2018,Very often,Rural regions,male,0.112565445026178,43121,0.10958224500509207,0.11554864504726393
2019,Very seldom,Urban regions,male,0.3640194489465154,42417,0.3594404524837365,0.36859844540929426
2019,Very seldom,Urban regions,female,0.2991896272285251,42417,0.29483190419858574,0.30354735025846447
2019,Very seldom,Rural regions,male,0.17828200972447325,42417,0.17463949551216168,0.18192452393678482
2019,Very seldom,Rural regions,female,0.15850891410048623,42417,0.15503325076953628,0.16198457743143618
2019,Seldom,Urban regions,male,0.32362414227699204,42417,0.31917167637934124,0.32807660817464285
2019,Seldom,Urban regions,female,0.3187228679456659,42417,0.3142882662896002,0.3231574696017316
2019,Seldom,Rural regions,male,0.18512813331466182,42417,0.18143183537807256,0.1888244312512511
2019,Seldom,Rural regions,female,0.1725248564626803,42417,0.16892910709638376,0.17612060582897682
2019,Sometimes,Urban regions,female,0.3496259862690849,42417,0.3450879335256261,0.35416403901254373
2019,Sometimes,Urban regions,male,0.29654677733374324,42417,0.29220017095570977,0.3008933837117767
2019,Sometimes,Rural regions,female,0.1937698534685931,42417,0.19000837379937535,0.19753133313781085
2019,Sometimes,Rural regions,male,0.16005738292857874,42417,0.15656799896297768,0.1635467668941798
2019,Often,Urban regions,female,0.3724676592628753,42417,0.3678666994711628,0.3770686190545878
2019,Often,Urban regions,male,0.28533072980229435,42417,0.28103325910018806,0.28962820050440063
2019,Often,Rural regions,female,0.18623382963143764,42417,0.18252902595012088,0.1899386333127544
2019,Often,Rural regions,male,0.15596778130339273,42417,0.15251488881277234,0.15942067379401312
2019,Very often,Urban regions,female,0.4289772727272727,42417,0.42426717481051157,0.43368737064403384
2019,Very often,Urban regions,male,0.24526515151515152,42417,0.241170648254515,0.24935965477578803
2019,Very often,Rural regions,female,0.19128787878787878,42417,0.18754481870288536,0.1950309388728722
2019,Very often,Rural regions,male,0.13446969696969696,42417,0.13122301724695692,0.137716376692437
2020,Very seldom,Urban regions,male,0.37188279301745636,42741,0.3673007715530109,0.37646481448190183
2020,Very seldom,Urban regions,female,0.31483790523690774,42741,0.3104346495652334,0.31924116090858207
2020,Very seldom,Rural regions,male,0.16770573566084787,42741,0.164163755365956,0.17124771595573973
2020,Very seldom,Rural regions,female,0.14557356608478803,42741,0.1422299813769134,0.14891715079266266
2020,Seldom,Urban regions,male,0.3423230593607306,42741,0.3378246588818763,0.3468214598395849
2020,Seldom,Urban regions,female,0.317208904109589,42741,0.3127967533745636,0.32162105484461445
2020,Seldom,Rural regions,male,0.1716609589041096,42741,0.16808597933312763,0.17523593847509156
2020,Seldom,Rural regions,female,0.1688070776255708,42741,0.16525583801762977,0.1723583172335118
2020,Sometimes,Urban regions,female,0.3548100641341885,42741,0.3502740386166367,0.35934608965174025
2020,Sometimes,Urban regions,male,0.29876665022200294,42741,0.29442723636028484,0.30310606408372104
2020,Sometimes,Rural regions,female,0.18648248643315243,42741,0.18278985288595068,0.1901751199803542
2020,Sometimes,Rural regions,male,0.15994079921065615,42741,0.15646569118706996,0.16341590723424235
2020,Often,Urban regions,female,0.3819772942289499,42741,0.37737096769120976,0.38658362076669
2020,Often,Urban regions,male,0.28642384105960267,42741,0.28213777875529744,0.2907099033639079
2020,Often,Rural regions,female,0.18117313150425735,42741,0.1775215863971741,0.18482467661134058
2020,Often,Rural regions,male,0.15042573320719016,42741,0.1470365466509991,0.1538149197633812
2020,Very often,Urban regions,female,0.41610087293889425,42741,0.4114278064712347,0.4207739394065538
2020,Very often,Urban regions,male,0.26576139670223087,42741,0.2615734775626448,0.2699493158418169
2020,Very often,Rural regions,female,0.17943743937924345,42741,0.17579957828448553,0.18307530047400136
2020,Very often,Rural regions,male,0.13870029097963144,42741,0.1354234937469928,0.14197708821227006
2021,Very seldom,Urban regions,male,0.34989473684210526,27598,0.34426772522026183,0.3555217484639487
2021,Very seldom,Urban regions,female,0.3061052631578947,27598,0.3006677607616601,0.31154276555412935
2021,Very seldom,Rural regions,male,0.17221052631578948,27598,0.16775594323726914,0.17666510939430982
2021,Very seldom,Rural regions,female,0.17178947368421052,27598,0.16733920826352783,0.1762397391048932
2021,Seldom,Urban regions,male,0.34471304668758074,27598,0.3391056421687185,0.35032045120644295
2021,Seldom,Urban regions,female,0.3170326628529249,27598,0.31154270212853846,0.3225226235773114
2021,Seldom,Rural regions,male,0.1734637386971766,27598,0.16899636201327578,0.17793111538107742
2021,Seldom,Rural regions,female,0.16479055176231777,27598,0.1604135056752024,0.16916759784943314
2021,Sometimes,Urban regions,female,0.37961762799740767,27598,0.3738920389124747,0.38534321708234065
2021,Sometimes,Urban regions,male,0.29196370706416075,27598,0.28659945149675475,0.29732796263156674
2021,Sometimes,Rural regions,female,0.17935839274141283,27598,0.17483197237611434,0.18388481310671131
2021,Sometimes,Rural regions,male,0.14906027219701878,27598,0.14485835373017245,0.15326219066386512
2021,Often,Urban regions,female,0.38783570300157977,27598,0.3820869300320202,0.3935844759711393
2021,Often,Urban regions,male,0.26224328593996843,27598,0.2570537796761647,0.26743279220377214
2021,Often,Rural regions,female,0.1970774091627172,27598,0.19238417171821262,0.2017706466072218
2021,Often,Rural regions,male,0.1528436018957346,27598,0.14859816201140466,0.15708904178006453
2021,Very often,Urban regions,female,0.40441176470588236,27598,0.3986214494190586,0.41020207999270614
2021,Very often,Urban regions,male,0.2485294117647059,27598,0.24343068010838245,0.25362814342102935
2021,Very often,Rural regions,female,0.21911764705882353,27598,0.2142373220149776,0.22399797210266945
2021,Very often,Rural regions,male,0.12794117647058822,27598,0.12400027727214998,0.13188207566902646
