year,pgisced97,sampreg,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1991,Second Stage of Tertiary Education,East,750,717.5651054354573,707.4609324049051,727.6692784660096,554.2422529766686,665.0,818.0,158.60563244167156,1213.636620534997,665.0,645.975,676.05
1992,Pre-primary Level,West,,,,,,,,,,,,
1992,Pre-primary Level,East,,,,,,,,,,,,
1992,Primary Level,West,296,988.0495501271348,965.9265754179739,1010.1725248362957,716.0,971.0,1227.0,128.0,1993.5,971.0,919.0,1073.0
1992,Primary Level,East,,,,,,,,,,,,
1992,Lower Secondary Level,West,1181,810.3558798860631,797.1331579877871,823.5786017843392,358.8444515795246,818.0,1176.0,0.0,2401.733322630713,818.0,767.0,913.175
1992,Lower Secondary Level,East,141,417.148687569484,396.92092350835173,437.3764516306163,226.4181832672952,367.32417323645575,562.0,58.0,1065.3727250990573,368.0,326.775,453.075
1992,Upper Secondary Level,West,2893,1160.9155094827709,1150.7007837128908,1171.130235252651,803.0544729116092,1127.9068189744337,1483.0,0.0,2502.918290632586,1128.0,1080.0,1131.0
1992,Upper Secondary Level,East,1347,709.8919914786597,702.2990860197858,717.4848969375337,562.0,665.0,818.0,178.0,1202.0,665.0,634.9,665.0
1992,Post-secondary Non-tertiary Level,West,206,1171.8817571282905,1132.5778679403497,1211.1856463162312,818.0,1125.0,1483.0,102.0,2480.5,1125.0,1031.0,1227.0
1992,Post-secondary Non-tertiary Level,East,40,879.0575781023871,834.6316143226641,923.4835418821101,665.0,812.1923652969041,1024.5357623991924,325.0,1563.839405997981,818.0,716.3249999999998,928.0
1992,First Stage of Tertiary Education,West,377,1406.305484719156,1371.2781898153098,1441.3327796230024,974.5826151302031,1278.0,1790.0,116.0,3013.126077304695,1278.0,1181.0,1329.0
1992,First Stage of Tertiary Education,East,175,877.6442040243153,850.5726525432256,904.715755505405,654.523040496048,818.0,1023.0,101.80760124012,1575.715439255928,818.0,767.0,869.0
1992,Second Stage of Tertiary Education,West,576,1980.6691571861056,1941.4371557169309,2019.9011586552804,1304.95229505188,1943.0,2556.0,47.0,4432.57155742218,1943.0,1861.7749999999999,2078.0
1992,Second Stage of Tertiary Education,East,680,906.8889051057099,893.4899473345589,920.2878628768609,704.3214574294111,869.0,1060.871620838777,169.4962123153622,1595.696865952826,869.0,848.0,902.125
1993,Pre-primary Level,West,,,,,,,,,,,,
1993,Pre-primary Level,East,,,,,,,,,,,,
1993,Primary Level,West,295,956.834382508278,934.3155693744505,979.3531956421056,675.9709920616096,971.0,1227.0,58.0,2053.5435119075855,971.0,919.0,1022.0
1993,Primary Level,East,,,,,,,,,,,,
1993,Lower Secondary Level,West,1140,853.4795029112075,839.2499521983495,867.7090536240655,399.2120902990589,869.0,1191.5083625398058,0.0,2379.952770900926,869.0,818.0,971.65
1993,Lower Secondary Level,East,124,459.34975204293215,439.3213992143161,479.3781048715482,260.64669532236303,409.0,683.3562420362554,26.0,1241.0,409.0,309.95,470.0
1993,Upper Secondary Level,West,2863,1247.9217777788208,1234.1482849299705,1261.695270627671,869.0,1176.0,1551.0132807738892,0.0,2574.033201934723,1176.0,1125.0,1176.0
1993,Upper Secondary Level,East,1258,839.7564919785649,827.3523360152572,852.1606479418726,628.149523245605,818.0,997.0420628003183,74.8107139135351,1550.380872132388,818.0,818.0,863.0
1993,Post-secondary Non-tertiary Level,West,212,1208.500270250756,1171.64228580588,1245.3582546956322,817.5689688902552,1176.0,1534.0,102.0,2608.6465466646173,1176.0,1074.0,1278.0
1993,Post-secondary Non-tertiary Level,East,42,950.6681107426848,904.5186158232978,996.8176056620719,763.4699261749895,869.0,1090.5402764950768,366.0,1581.1458019752076,869.0,715.0,957.0
1993,First Stage of Tertiary Education,West,364,1481.096639593958,1445.0479715418064,1517.1453076461094,1023.0,1408.758079589407,1892.0,0.0,3195.5,1406.0,1329.0,1534.0
1993,First Stage of Tertiary Education,East,153,1003.4398950022804,958.814042991363,1048.0657470131978,716.0,920.0,1176.0,26.0,1866.0,920.0,841.0,1022.0
1993,Second Stage of Tertiary Education,West,588,2137.1586757319387,2093.511610923225,2180.8057405406526,1457.7976059310267,2045.0,2736.060682991425,46.0,4653.455298582023,2045.0,1943.0,2068.0
1993,Second Stage of Tertiary Education,East,649,1131.9252933607142,1114.7995937456978,1149.0509929757307,849.8272091438122,1074.0,1329.0,131.06802285953052,2047.7591862842817,1074.0,1023.0,1102.075
1994,Pre-primary Level,West,,,,,,,,,,,,
1994,Pre-primary Level,East,,,,,,,,,,,,
1994,Primary Level,West,260,971.2421744830931,948.3381169157573,994.1462320504289,665.0,1023.0,1278.0,92.0,2197.5,1023.0,972.0,1177.0
1994,Primary Level,East,,,,,,,,,,,,
1994,Lower Secondary Level,West,964,895.3817205368908,879.2499753640892,911.5134657096925,420.76472422652506,920.0,1253.0,0.0,2501.3529136602124,920.0,869.0,986.0
1994,Lower Secondary Level,East,135,426.94553439138696,406.88224438942063,447.0088243933533,247.54295249206393,334.56042470389986,555.8828054711967,0.0,1018.3925849398958,335.0,271.0,363.0
1994,Upper Secondary Level,West,2768,1265.2564441845493,1253.0306164942801,1277.4822718748185,869.0,1227.0,1559.671633699674,0.0,2595.6790842491846,1227.0,1216.875,1278.0
1994,Upper Secondary Level,East,1201,910.7868360193991,900.6527296459724,920.9209423928257,716.0,920.0,1076.1435455090286,175.78468173645706,1616.3588637725716,920.0,920.0,971.0
1994,Post-secondary Non-tertiary Level,West,209,1159.229564805517,1120.9930715746268,1197.466058036407,778.5023018654399,1125.0,1448.992604453059,0.0,2454.7280583344873,1125.0,1074.0,1233.25
1994,Post-secondary Non-tertiary Level,East,46,959.2367003382767,901.7210867163373,1016.7523139602162,700.4712200507133,895.0,1120.3945442411123,266.0,1750.2795305267107,895.0,709.3999999999999,1023.0
1994,First Stage of Tertiary Education,West,363,1422.5152582442788,1388.9220978592757,1456.108418629282,1023.0,1351.545895646054,1841.0,0.0,3068.0,1350.0,1268.0,1422.0
1994,First Stage of Tertiary Education,East,159,1057.9486751419463,1019.5639726944995,1096.333377589393,767.0,1023.0,1202.9956480798114,113.00652788028287,1856.9891201995285,1023.0,972.0,1123.0
1994,Second Stage of Tertiary Education,West,620,2098.1401442881597,2051.386122837682,2144.8941657386376,1329.0,2045.0,2608.0,153.0,4526.5,2045.0,1995.9499999999998,2198.0
1994,Second Stage of Tertiary Education,East,636,1245.2619618359286,1223.8867795339993,1266.6371441378578,920.2507016025381,1176.0,1483.0,76.12675400634532,2327.123947596193,1176.0,1125.0,1227.0
1995,Pre-primary Level,West,,,,,,,,,,,,
1995,Pre-primary Level,East,,,,,,,,,,,,
1995,Primary Level,West,232,978.9749854578166,951.7789772697392,1006.170993645894,614.0,1023.0,1284.5675782630792,0.0,2290.418945657698,1023.0,896.0,1177.0
1995,Primary Level,East,,,,,,,,,,,,
1995,Lower Secondary Level,West,990,885.1116044941134,869.2610809063821,900.9621280818448,428.0,894.7850086197445,1237.0004423138557,0.0,2450.5011057846395,895.0,819.0,1023.0
1995,Lower Secondary Level,East,128,498.0129724293225,473.35076683467815,522.6751780239669,256.33392595898283,399.19820811809353,665.0,51.0,1277.9991110615258,396.0,319.9999999999998,434.0
1995,Upper Secondary Level,West,2897,1262.1896900606748,1248.397106751422,1275.9822733699277,818.0,1227.0,1577.3903079703111,0.0,2716.475769925778,1227.0,1201.0,1278.0
1995,Upper Secondary Level,East,1205,925.0607822620647,913.6889697526701,936.4325947714592,712.5860873046595,920.0,1086.9372405943407,151.05935737013772,1648.4639705288623,920.0,893.95,920.0
1995,Post-secondary Non-tertiary Level,West,258,1210.033570555222,1172.3631833633965,1247.7039577470475,818.0,1125.0,1636.0,0.0,2863.0,1125.0,1047.625,1202.0
1995,Post-secondary Non-tertiary Level,East,48,956.3786336477743,896.2426354258401,1016.5146318697085,679.1436925279768,960.1287457553863,1164.7248487279448,215.0,1893.096583027897,962.0,817.0,1241.0
1995,First Stage of Tertiary Education,West,379,1528.4185066386601,1490.0977545657709,1566.7392587115494,1023.9131706160242,1432.0,1918.4207945693806,0.0,3260.1822304994153,1432.0,1330.0,1509.65
1995,First Stage of Tertiary Education,East,163,1093.4636710264303,1057.9443973728544,1128.9829446800063,783.8066511315612,1056.8944437880189,1278.0,42.5166278289031,2019.290023302658,1066.0,998.0,1109.0
1995,Second Stage of Tertiary Education,West,717,2065.1126617331747,2020.6628112629628,2109.5625122033866,1278.0,1994.0,2608.0,0.0,4603.0,1994.0,1942.35,2183.0
1995,Second Stage of Tertiary Education,East,627,1327.1878366186213,1285.2463604411178,1369.1293127961249,971.0,1227.0,1534.0,126.5,2378.5,1227.0,1176.0,1278.0
1996,Pre-primary Level,West,,,,,,,,,,,,
1996,Pre-primary Level,East,,,,,,,,,,,,
1996,Primary Level,West,212,986.3418636822696,957.1744700898664,1015.5092572746728,616.2399594553241,1074.0,1278.0,82.0,2270.640060817014,1074.0,1023.0,1228.0
1996,Primary Level,East,,,,,,,,,,,,
1996,Lower Secondary Level,West,904,877.7724183271425,861.2535008735475,894.2913357807375,407.2023253252915,869.0,1227.0,20.0,2456.696512012063,869.0,782.5999999999999,982.0
1996,Lower Secondary Level,East,128,517.6009315770126,492.4076572126593,542.7942059413659,252.67469595223943,438.9488237552797,721.0440372094852,61.0,1423.5980490953539,443.0,375.0,503.0
1996,Upper Secondary Level,West,2847,1305.7842474489655,1291.7082586294882,1319.8602362684428,869.0,1263.0,1623.6428326356329,44.0,2755.6070815890826,1263.0,1248.0,1299.0
1996,Upper Secondary Level,East,1142,954.3362207154003,943.6321613177313,965.0402801130692,738.1647262799072,967.0413518858384,1125.0,157.911815699768,1705.252910580139,966.0,961.0,1012.0
1996,Post-secondary Non-tertiary Level,West,259,1191.6823848950996,1149.730168407982,1233.6346013822172,721.8461467270544,1078.8420992418928,1534.0,52.0,2752.2307799094187,1074.0,946.0,1144.0
1996,Post-secondary Non-tertiary Level,East,53,1031.8185427470576,980.190419984184,1083.446665509931,706.8206327796499,1074.0,1254.7235666033137,205.0,2076.5779673388092,1074.0,1025.0,1304.0
1996,First Stage of Tertiary Education,West,390,1546.4469369970034,1507.999854901783,1584.8940190922237,1049.126579910163,1385.9837608884204,1991.8250128961631,205.0,3405.8726623751636,1387.0,1249.975,1445.0
1996,First Stage of Tertiary Education,East,160,1119.4527079694224,1083.7525028473972,1155.1529130914475,818.0,1075.1647100810203,1329.0,307.0,2095.5,1079.0,1012.5749999999998,1137.1
1996,Second Stage of Tertiary Education,West,719,2129.1655823245324,2090.7748524478825,2167.556312201182,1380.0,1943.0,2761.0,128.0,4832.5,1943.0,1790.0,2045.0
1996,Second Stage of Tertiary Education,East,606,1349.5806788342138,1326.3077069734502,1372.8536506949774,1008.3311649069412,1278.0,1585.0,143.3279122673531,2450.003252639588,1278.0,1249.0,1329.0
1997,Pre-primary Level,West,,,,,,,,,,,,
1997,Pre-primary Level,East,,,,,,,,,,,,
1997,Primary Level,West,186,1011.9762019035696,982.9080742223156,1041.0443295848238,716.0,1074.0,1278.0,87.0,2121.0,1074.0,1014.5749999999998,1265.0
1997,Primary Level,East,,,,,,,,,,,,
1997,Lower Secondary Level,West,864,911.8720808719227,894.1126987658344,929.631462978011,416.5319360864809,920.0,1278.0,51.0,2570.2020958702788,920.0,869.0,1022.0
1997,Lower Secondary Level,East,122,547.4052195687958,518.3697323907908,576.4407067468009,256.0,444.05486096214446,764.4254589845513,92.0,1527.063647461378,436.0,284.0,544.0
1997,Upper Secondary Level,West,2736,1293.9742514808158,1281.082328329868,1306.8661746317637,866.5828258013253,1263.0,1636.0,27.0,2790.125761298012,1263.0,1248.0,1299.0
1997,Upper Secondary Level,East,1084,957.6117142248123,946.3708108566798,968.8526175929449,767.0,971.0,1131.9823738317004,219.52643925244934,1679.455934579251,971.0,971.0,1009.325
1997,Post-secondary Non-tertiary Level,West,258,1244.6301015918978,1200.7153965286252,1288.5448066551703,767.0,1074.0,1586.4491059636982,25.0,2815.6227649092452,1074.0,921.0,1125.0
1997,Post-secondary Non-tertiary Level,East,51,1027.672026870617,977.4350700568265,1077.9089836844075,784.2022268211921,1065.5033781562097,1181.6240076558613,307.0,1777.756678907865,1074.0,1023.0,1279.0
1997,First Stage of Tertiary Education,West,382,1552.6680923035312,1514.8170120288044,1590.5191725782581,1060.5534233649475,1483.0,1917.8701820576302,78.0,3203.845320096654,1483.0,1432.0,1637.0
1997,First Stage of Tertiary Education,East,155,1163.9434266607727,1125.0037905101174,1202.883062811428,869.0,1074.0,1380.0,245.0,2146.5,1074.0,991.5,1125.0
1997,Second Stage of Tertiary Education,West,738,2122.771368876959,2081.4909290994483,2164.05180865447,1380.0,1943.0,2751.146323553426,102.0,4807.8658088835655,1943.0,1841.0,2045.0
1997,Second Stage of Tertiary Education,East,609,1352.8924193215719,1318.685441292809,1387.0993973503348,966.8813663762211,1278.0,1585.0,61.0,2512.177950435668,1278.0,1251.5249999999999,1329.0
1998,Pre-primary Level,West,,,,,,,,,,,,
1998,Pre-primary Level,East,,,,,,,,,,,,
1998,Primary Level,West,177,947.8202673259887,913.5095575282771,982.1309771237002,511.0,1023.0,1329.0,51.0,2556.0,1023.0,896.0,1192.0
1998,Primary Level,East,,,,,,,,,,,,
1998,Lower Secondary Level,West,887,937.2898397728655,918.7902353149454,955.7894442307856,433.5183135517289,971.0,1278.0,0.0,2544.722529672407,971.0,919.0,1073.0
1998,Lower Secondary Level,East,139,544.8636351663016,517.7305554505042,571.996714882099,258.5355311313286,452.4647782693002,732.6880872712576,34.0,1443.9169214811511,452.0,352.0,556.0
1998,Upper Secondary Level,West,2987,1296.6185578331772,1284.0098444209539,1309.2272712454005,818.0,1246.7456592762533,1636.0,0.0,2863.0,1248.0,1218.0,1269.0
1998,Upper Secondary Level,East,1135,975.2744500375194,964.0238632221268,986.525036852912,759.0361850298641,969.9263132625134,1176.0,133.59046257466025,1801.4457224552038,970.0,943.0,1020.0
1998,Post-secondary Non-tertiary Level,West,309,1199.7173743723988,1162.4900287289167,1236.9447200158809,740.0760718630241,1119.1143748708312,1493.6640089849911,0.0,2624.0459146679414,1118.0,1034.0,1213.0
1998,Post-secondary Non-tertiary Level,East,50,973.7451616343459,928.9691261066176,1018.5211971620741,798.555550129811,916.7672747302475,1140.4946504809418,285.6468996031148,1653.403301007638,920.0,767.0,971.0
1998,First Stage of Tertiary Education,West,425,1543.537423568433,1510.4372248299055,1576.6376223069606,1074.0,1534.0,1943.0,158.0,3246.5,1534.0,1482.625,1688.0
1998,First Stage of Tertiary Education,East,160,1133.013748186047,1097.1707486926225,1168.8567476794715,869.0,1039.146706030394,1329.0,179.0,2019.0,1038.0,951.9749999999999,1099.0
1998,Second Stage of Tertiary Education,West,868,2096.415582593246,2059.7282974942764,2133.102867692216,1329.0,1892.0,2710.0,0.0,4781.5,1892.0,1739.0,1994.0
1998,Second Stage of Tertiary Education,East,595,1340.430197091116,1315.2555019191173,1365.6048922631148,997.0,1278.0,1636.0,61.0,2594.5,1278.0,1229.925,1329.0
1999,Pre-primary Level,West,,,,,,,,,,,,
1999,Pre-primary Level,East,,,,,,,,,,,,
1999,Primary Level,West,177,901.1886214782057,865.5703587403688,936.8068842160427,562.0,869.0,1278.3681887677842,48.0,2352.9204719194604,869.0,664.0,972.275
1999,Primary Level,East,,,,,,,,,,,,
1999,Lower Secondary Level,West,885,902.7674774213435,884.2913062999415,921.2436485427455,383.0,920.0,1278.0,0.0,2620.5,920.0,868.0749999999998,1073.65
1999,Lower Secondary Level,East,149,536.2044364088175,509.0461980165386,563.3626748010964,260.8535887894442,390.10189206219445,767.0,43.0,1526.2196168158337,389.0,216.0,451.0
1999,Upper Secondary Level,West,3029,1297.256137879052,1284.4113032233417,1310.1009725347621,798.172084274367,1250.0277543805134,1636.0,0.0,2892.7418735884494,1250.0,1222.0,1273.0
1999,Upper Secondary Level,East,1143,984.8012501070641,973.2059953508358,996.3965048632924,767.0,971.0,1176.0,153.5,1789.5,971.0,947.925,1004.0
1999,Post-secondary Non-tertiary Level,West,303,1265.6674227404526,1225.4568842676117,1305.8779612132935,818.2662715792546,1227.0,1483.0,0.0,2480.100592631118,1227.0,1125.0,1329.025
1999,Post-secondary Non-tertiary Level,East,59,1057.533038849981,1016.9007203782634,1098.1653573216986,855.1126503298775,1023.0,1176.0,373.7816258246938,1657.3310245051837,1023.0,882.0,1107.475
1999,First Stage of Tertiary Education,West,423,1655.4503548420635,1605.9423373483448,1704.958372335782,1125.0,1534.0,1996.9910285562912,61.0,3304.9775713907284,1534.0,1482.75,1636.0
1999,First Stage of Tertiary Education,East,165,1173.4042219057615,1137.925751901364,1208.8826919101589,890.5335704383849,1074.0,1279.360091898248,307.29378824859043,1862.5998740880423,1074.0,972.0,1168.0
1999,Second Stage of Tertiary Education,West,892,2139.292131174986,2098.927762812252,2179.6564995377203,1380.0,1962.949103971186,2758.583825958091,0.0,4826.459564895227,1963.0,1881.0,2085.0
1999,Second Stage of Tertiary Education,East,599,1362.9698456508465,1337.3653431418002,1388.574348159893,1015.8429064646016,1278.0,1636.0,85.60726616150396,2566.2356403030976,1278.0,1227.0,1278.0
