"year","alter_gr","sampreg","mean","median","n","lower_confidence","upper_confidence"
"1990","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","1258.63","1176","3224","1232.93","1284.33"
"1990","66 und älter","Ostdeutschland, neue Bundeslaender","","","","",""
"1990","66 und älter","Westdeutschland, alte Bundeslaender","","","","",""
"1991","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","562.15","526.17","1151","546.74","577.56"
"1991","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","939.98","920","2551","919.81","960.15"
"1991","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","610.74","573","1676","596.98","624.5"
"1991","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","1297.35","1209.8","3310","1271.35","1323.35"
"1991","66 und älter","Ostdeutschland, neue Bundeslaender","","","","",""
"1991","66 und älter","Westdeutschland, alte Bundeslaender","627.15","530.23","31","411.99","842.31"
"1992","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","694.49","665","975","674.16","714.82"
"1992","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","992.03","997","2449","971.74","1012.32"
"1992","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","800.83","762.63","1459","782.73","818.93"
"1992","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","1359.35","1278","3237","1333.28","1385.42"
"1992","66 und älter","Ostdeutschland, neue Bundeslaender","","","","",""
"1992","66 und älter","Westdeutschland, alte Bundeslaender","","","","",""
"1993","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","811.97","767","934","777.49","846.45"
"1993","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","1051.64","1038.31","2429","1030.3","1072.98"
"1993","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","984.7","920","1336","957.89","1011.51"
"1993","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","1454.28","1329","3192","1422.6","1485.96"
"1993","66 und älter","Ostdeutschland, neue Bundeslaender","","","","",""
"1993","66 und älter","Westdeutschland, alte Bundeslaender","","","","",""
"1994","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","875.37","920","868","848.34","902.4"
"1994","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","1086.03","1057.45","2330","1063.19","1108.87"
"1994","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","1064.99","1020.26","1349","1035.4","1094.58"
"1994","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","1474.81","1329","3010","1443.3","1506.32"
"1994","66 und älter","Ostdeutschland, neue Bundeslaender","","","","",""
"1994","66 und älter","Westdeutschland, alte Bundeslaender","","","","",""
"1995","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","892.67","908.69","847","861.69","923.65"
"1995","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","1091.24","1074","2458","1063.35","1119.13"
"1995","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","1115.23","1023","1365","1074.72","1155.74"
"1995","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","1496.76","1380","3183","1462.73","1530.79"
"1995","66 und älter","Ostdeutschland, neue Bundeslaender","","","","",""
"1995","66 und älter","Westdeutschland, alte Bundeslaender","694.76","296","31","422.18","967.34"
"1996","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","908.44","920","786","876.77","940.11"
"1996","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","1148.97","1125","2351","1121.45","1176.49"
"1996","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","1141.32","1074","1349","1112.99","1169.65"
"1996","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","1514.51","1380","3133","1483.13","1545.89"
"1996","66 und älter","Ostdeutschland, neue Bundeslaender","","","","",""
"1996","66 und älter","Westdeutschland, alte Bundeslaender","716.18","358","35","483.72","948.64"
"1997","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","909.58","920","751","877.2","941.96"
"1997","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","1119.61","1074","2276","1095.06","1144.16"
"1997","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","1165.27","1074","1322","1130.34","1200.2"
"1997","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","1536.2","1406","3044","1503.88","1568.52"
"1997","66 und älter","Ostdeutschland, neue Bundeslaender","","","","",""
"1997","66 und älter","Westdeutschland, alte Bundeslaender","903.81","703.05","33","645.39","1162.23"
"1998","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","908.05","920","775","876.57","939.53"
"1998","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","1119.34","1074","2382","1093.94","1144.74"
"1998","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","1140","1074","1387","1111.26","1168.74"
"1998","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","1533.97","1426","3573","1504.68","1563.26"
"1998","66 und älter","Ostdeutschland, neue Bundeslaender","","","","",""
"1998","66 und älter","Westdeutschland, alte Bundeslaender","726.17","408.13","36","483.42","968.92"
"1999","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","890.13","920","762","857.73","922.53"
"1999","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","1103.74","1074","2353","1078.22","1129.26"
"1999","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","1154.44","1074","1408","1126.3","1182.58"
"1999","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","1560.29","1406","3521","1529","1591.58"
"1999","66 und älter","Ostdeutschland, neue Bundeslaender","","","","",""
"1999","66 und älter","Westdeutschland, alte Bundeslaender","810.05","493.23","40","538.17","1081.93"
"2000","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","883.1","876.06","1065","850.07","916.13"
"2000","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","1118.53","1120","3636","1096.49","1140.57"
"2000","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","1186.35","1120.47","2141","1159.78","1212.92"
"2000","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","1558.04","1432","6910","1533.7","1582.38"
"2000","66 und älter","Ostdeutschland, neue Bundeslaender","","","","",""
"2000","66 und älter","Westdeutschland, alte Bundeslaender","987.6","435.47","84","726.65","1248.55"
"2001","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","908.78","869","967","875.11","942.45"
"2001","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","1118.05","1125","3171","1094","1142.1"
"2001","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","1237.6","1137.32","1997","1210.18","1265.02"
"2001","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","1577.42","1479.05","6406","1552.1","1602.74"
"2001","66 und älter","Ostdeutschland, neue Bundeslaender","","","","",""
"2001","66 und älter","Westdeutschland, alte Bundeslaender","1054.39","446.26","81","773.41","1335.37"
"2002","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","907.09","900","927","866","948.18"
"2002","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","1125.46","1100","3022","1097.68","1153.24"
"2002","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","1260.38","1170.76","2015","1221.3","1299.46"
"2002","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","1641.25","1500","7400","1598.31","1684.19"
"2002","66 und älter","Ostdeutschland, neue Bundeslaender","","","","",""
"2002","66 und älter","Westdeutschland, alte Bundeslaender","1130.61","469.29","124","811.49","1449.73"
"2003","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","896.33","871.19","859","857.68","934.98"
"2003","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","1136.46","1100","2813","1105.93","1166.99"
"2003","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","1306.95","1200","1952","1265.19","1348.71"
"2003","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","1653.74","1500","6989","1615.76","1691.72"
"2003","66 und älter","Ostdeutschland, neue Bundeslaender","","","","",""
"2003","66 und älter","Westdeutschland, alte Bundeslaender","1101.01","541.38","156","839.76","1362.26"
"2004","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","906.9","850","839","865.39","948.41"
"2004","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","1129.05","1100","2614","1101.5","1156.6"
"2004","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","1280.01","1200","1921","1238.53","1321.49"
"2004","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","1683.84","1500","6827","1646.2","1721.48"
"2004","66 und älter","Ostdeutschland, neue Bundeslaender","","","","",""
"2004","66 und älter","Westdeutschland, alte Bundeslaender","1095.22","480.14","176","784.62","1405.82"
"2005","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","914.19","890","763","869.08","959.3"
"2005","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","1151.06","1100","2436","1122.04","1180.08"
"2005","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","1317.19","1200","1841","1274.13","1360.25"
"2005","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","1681.04","1514.8","6546","1645.07","1717.01"
"2005","66 und älter","Ostdeutschland, neue Bundeslaender","570.71","328.13","30","307.57","833.85"
"2005","66 und älter","Westdeutschland, alte Bundeslaender","1234.67","536.69","133","876.35","1592.99"
"2006","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","930.97","946.57","772","887.59","974.35"
"2006","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","1119.03","1088.07","2405","1089","1149.06"
"2006","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","1288.71","1200","1974","1245.66","1331.76"
"2006","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","1722.87","1550","7026","1682.2","1763.54"
"2006","66 und älter","Ostdeutschland, neue Bundeslaender","","","","",""
"2006","66 und älter","Westdeutschland, alte Bundeslaender","1329.02","525.79","187","424.49","2233.55"
"2007","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","917.51","900","769","865.72","969.3"
"2007","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","1141.73","1100","2259","1112.24","1171.22"
"2007","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","1316.69","1200","1898","1273.08","1360.3"
"2007","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","1735.37","1600","6668","1699.33","1771.41"
"2007","66 und älter","Ostdeutschland, neue Bundeslaender","587.91","284.77","32","-21.66","1197.48"
"2007","66 und älter","Westdeutschland, alte Bundeslaender","956.71","400.25","184","727.39","1186.03"
"2008","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","972.09","970.83","719","930.39","1013.79"
"2008","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","1148.94","1100.02","2147","1117.11","1180.77"
"2008","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","1318.23","1230.71","1839","1274.93","1361.53"
"2008","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","1748.42","1600","6283","1712.29","1784.55"
"2008","66 und älter","Ostdeutschland, neue Bundeslaender","","","","",""
"2008","66 und älter","Westdeutschland, alte Bundeslaender","1221.85","400","173","862.3","1581.4"
"2009","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","992.7","1000","654","945.27","1040.13"
"2009","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","1159.12","1106.81","1971","1125.7","1192.54"
"2009","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","1390.74","1300","1781","1340.73","1440.75"
"2009","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","1792.6","1600","5790","1753.67","1831.53"
"2009","66 und älter","Ostdeutschland, neue Bundeslaender","","","","",""
"2009","66 und älter","Westdeutschland, alte Bundeslaender","1266.31","400","205","1004.75","1527.87"
"2010","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","1029.38","1024.32","892","985.19","1073.57"
"2010","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","1245.08","1107.28","2883","1211.73","1278.43"
"2010","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","1408.19","1300","2164","1355.11","1461.27"
"2010","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","1818.34","1640","7963","1783.62","1853.06"
"2010","66 und älter","Ostdeutschland, neue Bundeslaender","","","","",""
"2010","66 und älter","Westdeutschland, alte Bundeslaender","1092.88","456.99","189","827.27","1358.49"
"2011","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","1059.73","1000","978","1016.75","1102.71"
"2011","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","1285.5","1200","3211","1254.43","1316.57"
"2011","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","1421.05","1311.41","2610","1380.63","1461.47"
"2011","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","1862.06","1700","10004","1831.2","1892.92"
"2011","66 und älter","Ostdeutschland, neue Bundeslaender","","","","",""
"2011","66 und älter","Westdeutschland, alte Bundeslaender","984.76","400","205","747.17","1222.35"
"2012","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","1082.2","1097.67","878","1036.57","1127.83"
"2012","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","1277.78","1250","3110","1245.55","1310.01"
"2012","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","1512.44","1400","2631","1468.55","1556.33"
"2012","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","1894.04","1700","9862","1862.52","1925.56"
"2012","66 und älter","Ostdeutschland, neue Bundeslaender","","","","",""
"2012","66 und älter","Westdeutschland, alte Bundeslaender","817.19","400","257","650.83","983.55"
"2013","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","1090.42","1040","880","1042.35","1138.49"
"2013","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","1281.51","1250","4129","1256.3","1306.72"
"2013","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","1512.56","1400","2675","1470.93","1554.19"
"2013","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","1928.13","1700","11141","1898.86","1957.4"
"2013","66 und älter","Ostdeutschland, neue Bundeslaender","861.1","400","35","492.52","1229.68"
"2013","66 und älter","Westdeutschland, alte Bundeslaender","993.53","420","263","782.22","1204.84"
"2014","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","1180.1","1120","748","1126.71","1233.49"
"2014","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","1292.53","1240","3490","1264.36","1320.7"
"2014","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","1554.58","1400","2439","1509.64","1599.52"
"2014","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","1976.89","1800","9851","1945.44","2008.34"
"2014","66 und älter","Ostdeutschland, neue Bundeslaender","664.89","341.27","39","377.15","952.63"
"2014","66 und älter","Westdeutschland, alte Bundeslaender","977.67","420","290","775.08","1180.26"
"2015","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","1169.31","1100","752","1117.75","1220.87"
"2015","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","1350.51","1300","3562","1322.99","1378.03"
"2015","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","1599.87","1454.46","2324","1555.54","1644.2"
"2015","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","2007.77","1800","9660","1975.46","2040.08"
"2015","66 und älter","Ostdeutschland, neue Bundeslaender","685.68","450","48","422.88","948.48"
"2015","66 und älter","Westdeutschland, alte Bundeslaender","1093.57","450","287","811.87","1375.27"
"2016","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","1180.31","1200","697","1125.75","1234.87"
"2016","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","1339.64","1300","3428","1310.49","1368.79"
"2016","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","1671.57","1500","2284","1623.24","1719.9"
"2016","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","2031.24","1800","9050","1998.09","2064.39"
"2016","66 und älter","Ostdeutschland, neue Bundeslaender","780.53","450","50","591.3","969.76"
"2016","66 und älter","Westdeutschland, alte Bundeslaender","1069.83","450","292","807.38","1332.28"
"2017","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","1190.29","1200","811","1139.64","1240.94"
"2017","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","1365.63","1350","4033","1339.62","1391.64"
"2017","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","1690.03","1500","2601","1646.12","1733.94"
"2017","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","2077.64","1863.69","10202","2047.1","2108.18"
"2017","66 und älter","Ostdeutschland, neue Bundeslaender","866.54","450","56","704.48","1028.6"
"2017","66 und älter","Westdeutschland, alte Bundeslaender","973.4","450","357","768.78","1178.02"
"2018","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","1248.2","1210.11","823","1198.4","1298"
"2018","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","1446.14","1371.17","4070","1418.4","1473.88"
"2018","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","1764.81","1600","2555","1719.97","1809.65"
"2018","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","2136.07","1900","9749","2104.88","2167.26"
"2018","66 und älter","Ostdeutschland, neue Bundeslaender","664.76","300","61","426.81","902.71"
"2018","66 und älter","Westdeutschland, alte Bundeslaender","1025.43","450","377","793.68","1257.18"
"2019","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","1347.48","1300","749","1288.66","1406.3"
"2019","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","1508.68","1500","3811","1474.54","1542.82"
"2019","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","1831.63","1709.01","2744","1771.03","1892.23"
"2019","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","2289.26","2000","10407","1963.08","2615.44"
"2019","66 und älter","Ostdeutschland, neue Bundeslaender","1079.25","450","127","734.86","1423.64"
"2019","66 und älter","Westdeutschland, alte Bundeslaender","1284.01","450","540","1048.92","1519.1"
