year,regtyp,sampreg,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1985,Urban regions,West,5146,935.32250,919.71675,950.92826,562.00000,872.00000,1176.00000,0.00000,2097.00000,872.00000,869.00000,902.00000
1985,Rural regions,West,1341,865.05576,823.57502,906.53649,455.90537,818.00000,1074.00000,0.00000,2001.14195,818.00000,767.00000,843.02500
1986,Urban regions,West,4960,983.11929,964.48429,1001.75429,601.75768,920.00000,1227.00000,0.00000,2164.86348,920.00000,920.00000,920.00000
1986,Rural regions,West,1312,862.33275,833.90560,890.75990,469.80179,823.00000,1125.00000,0.00000,2107.79732,823.00000,792.00000,869.00000
1987,Urban regions,West,4921,997.87669,980.57634,1015.17704,614.00000,920.00000,1253.00000,0.00000,2211.50000,920.00000,920.00000,946.00000
1987,Rural regions,West,1343,880.13853,850.62892,909.64814,450.00000,818.00000,1160.53407,0.00000,2226.33517,818.00000,791.87500,869.00000
1988,Urban regions,West,4729,1036.92679,1018.36371,1055.48986,639.00000,971.00000,1278.00000,0.00000,2236.50000,971.00000,954.00000,980.15000
1988,Rural regions,West,1234,899.32943,867.71499,930.94387,460.00000,869.00000,1176.00000,0.00000,2250.00000,869.00000,831.77500,910.25000
1989,Urban regions,West,4670,1075.38805,1055.88570,1094.89040,665.00000,1012.55169,1329.00000,0.00000,2325.00000,1013.00000,972.00000,1023.00000
1989,Rural regions,West,1187,968.31316,935.03819,1001.58813,557.00000,920.00000,1235.27214,0.00000,2252.68036,920.00000,892.82500,971.00000
1990,Urban regions,West,4541,1136.03401,1115.13122,1156.93680,689.89171,1069.76629,1432.00000,0.00000,2545.16243,1069.00000,1023.00000,1074.00000
1990,Urban regions,East,1152,498.89076,487.71084,510.07069,381.81087,486.00000,603.00000,61.00000,934.78369,486.00000,470.00000,491.00000
1990,Rural regions,West,1206,1002.67600,968.43580,1036.91621,562.00000,950.92222,1278.00000,0.00000,2352.00000,951.00000,920.00000,997.00000
1990,Rural regions,East,2207,462.43447,454.24708,470.62185,350.00000,460.00000,562.00000,32.00000,880.00000,460.00000,442.97500,460.00000
1991,Urban regions,West,4627,1181.84195,1160.36905,1203.31486,704.48625,1125.00000,1483.00000,0.00000,2650.77062,1125.00000,1074.00000,1125.00000
1991,Urban regions,East,943,620.71172,602.46460,638.95883,460.00000,565.00000,716.00000,88.00000,1100.00000,565.00000,562.00000,597.00000
1991,Rural regions,West,1238,1043.78206,1008.03351,1079.53061,562.00000,1003.48701,1380.00000,0.00000,2607.00000,1003.00000,946.00000,1023.00000
1991,Rural regions,East,1826,571.94845,559.72926,584.16764,410.40833,552.00000,674.87765,13.70434,1071.58164,552.00000,537.00000,562.00000
1992,Urban regions,West,4461,1247.12401,1225.43095,1268.81707,767.00000,1176.00000,1534.00000,0.00000,2684.50000,1176.00000,1125.00000,1176.00000
1992,Urban regions,East,835,786.06642,760.38668,811.74616,573.00000,739.74531,920.00000,52.50000,1440.50000,741.00000,716.00000,767.00000
1992,Rural regions,West,1211,1114.01599,1077.03330,1150.99868,614.00000,1053.02943,1462.10514,0.00000,2734.26285,1053.00000,1023.00000,1125.00000
1992,Rural regions,East,1529,735.42957,719.27488,751.58425,562.00000,716.00000,872.87357,95.68965,1339.18392,716.00000,700.95000,716.00000
1993,Urban regions,West,4403,1332.23441,1306.24248,1358.22633,818.00000,1227.00000,1657.25963,0.00000,2916.14907,1227.00000,1182.00000,1258.17500
1993,Urban regions,East,815,956.82612,923.74044,989.91180,712.59282,917.38021,1132.68266,82.45807,1762.81742,917.00000,869.00000,934.10000
1993,Rural regions,West,1211,1185.47244,1142.41057,1228.53430,665.00000,1078.29307,1534.00000,0.00000,2837.50000,1086.00000,1023.00000,1125.00000
1993,Rural regions,East,1457,878.05542,852.57796,903.53288,614.00000,818.00000,1074.00000,0.00000,1764.00000,818.00000,818.00000,844.00000
1994,Urban regions,West,4177,1353.09132,1327.31508,1378.86756,842.69779,1249.61823,1687.00000,0.00000,2953.45331,1250.00000,1227.00000,1278.00000
1994,Urban regions,East,796,1049.57913,1011.91294,1087.24531,767.00000,1022.82344,1278.00000,0.50000,2044.50000,1023.00000,971.00000,1023.00000
1994,Rural regions,West,1161,1224.84025,1181.01341,1268.66710,754.47725,1125.00000,1534.00000,0.00000,2703.28412,1125.00000,1088.62500,1176.00000
1994,Rural regions,East,1422,944.02188,920.62936,967.41440,667.59579,920.00000,1150.00000,0.00000,1873.60632,920.00000,920.00000,966.00000
1995,Urban regions,West,4385,1369.12130,1341.71988,1396.52272,818.00000,1277.50564,1719.00839,0.00000,3070.52098,1277.00000,1227.00000,1278.00000
1995,Urban regions,East,737,1091.37582,1017.51411,1165.23752,767.00000,999.00000,1253.00000,38.00000,1982.00000,999.00000,965.75000,1023.00000
1995,Rural regions,West,1255,1245.14953,1199.35499,1290.94407,703.00111,1140.00000,1605.34283,0.00000,2958.85541,1140.00000,1084.00000,1176.00000
1995,Rural regions,East,1476,990.82660,966.16705,1015.48614,713.52690,972.19296,1227.00000,0.00000,1997.20965,971.00000,961.72500,1017.00000
1996,Urban regions,West,4246,1405.13392,1378.03152,1432.23633,869.00000,1278.00000,1754.85913,20.00000,3083.64781,1278.00000,1278.00000,1288.02500
1996,Urban regions,East,736,1097.57015,1057.72623,1137.41408,767.00000,1039.37624,1329.00000,36.00000,2172.00000,1039.00000,1023.00000,1074.00000
1996,Rural regions,West,1247,1280.67245,1234.62120,1326.72370,763.69018,1176.00000,1636.00000,51.00000,2944.46474,1176.00000,1125.00000,1227.00000
1996,Rural regions,East,1401,1021.78708,996.49702,1047.07714,742.44014,997.76610,1243.38459,61.00000,1994.80128,997.00000,971.00000,1023.00000
1997,Urban regions,West,4127,1406.72452,1380.25174,1433.19730,841.00000,1278.00000,1790.00000,25.00000,3213.50000,1278.00000,1278.00000,1329.00000
1997,Urban regions,East,692,1094.25083,1046.46422,1142.03744,767.00000,1023.00000,1343.28174,51.00000,2207.70435,1023.00000,997.00000,1069.10000
1997,Rural regions,West,1199,1295.95372,1246.13268,1345.77476,768.84030,1176.00000,1636.00000,19.00000,2936.73954,1176.00000,1125.00000,1235.17500
1997,Rural regions,East,1379,1044.69674,1011.65808,1077.73541,767.00000,1023.00000,1264.49640,51.00000,2010.74100,1023.00000,992.00000,1023.00000
1998,Urban regions,West,4597,1402.21121,1377.23893,1427.18349,826.69983,1278.00000,1790.00000,0.00000,3234.95026,1278.00000,1278.00000,1329.00000
1998,Urban regions,East,714,1098.97216,1060.49934,1137.44497,805.67487,1048.00000,1329.00000,20.68717,2113.98770,1048.00000,1023.00000,1074.00000
1998,Rural regions,West,1369,1320.14826,1274.35570,1365.94081,716.00000,1227.00000,1687.00000,0.00000,3143.50000,1227.00000,1176.00000,1278.00000
1998,Rural regions,East,1449,1019.33111,991.91134,1046.75088,716.00000,977.00000,1268.00000,0.00000,2096.00000,977.00000,944.75000,1023.00000
1999,Urban regions,West,4521,1417.75111,1390.11588,1445.38635,802.46112,1278.00000,1790.00000,0.00000,3271.30833,1278.00000,1278.00000,1329.00000
1999,Urban regions,East,720,1118.48992,1074.74245,1162.23739,818.00000,1036.65724,1364.67177,0.00000,2184.67944,1035.00000,1023.00000,1074.00000
1999,Rural regions,West,1367,1302.75771,1253.96150,1351.55392,716.00000,1227.00000,1647.86588,0.00000,3045.66471,1227.00000,1125.00000,1278.00000
1999,Rural regions,East,1450,1033.37775,1007.58948,1059.16602,767.00000,1008.17765,1278.00000,0.50000,2044.50000,1007.00000,971.00000,1023.00000
2000,Urban regions,West,7987,1440.61457,1419.40859,1461.82055,787.21682,1329.00000,1841.00000,0.00000,3421.67477,1329.00000,1278.00000,1335.00000
2000,Urban regions,East,1036,1148.44831,1106.25849,1190.63814,767.00000,1074.00000,1432.00000,0.00000,2429.50000,1074.00000,1023.00000,1125.00000
2000,Rural regions,West,2591,1325.17761,1289.46305,1360.89216,712.00000,1227.00000,1687.00000,0.00000,3149.50000,1227.00000,1201.85000,1278.00000
2000,Rural regions,East,2169,1063.02610,1037.12404,1088.92817,716.00000,1023.00000,1329.00000,0.00000,2248.50000,1023.00000,977.00000,1023.00000
2001,Urban regions,West,7309,1462.09255,1439.38544,1484.79965,767.00000,1365.20307,1882.91503,0.00000,3556.78758,1365.00000,1329.00000,1380.00000
2001,Urban regions,East,984,1182.68710,1140.29540,1225.07879,767.00000,1123.53517,1534.00000,0.00000,2684.50000,1125.00000,1057.75000,1163.00000
2001,Rural regions,West,2298,1335.66152,1299.00031,1372.32274,666.52526,1278.00000,1738.00000,0.00000,3345.21211,1278.00000,1227.00000,1278.25000
2001,Rural regions,East,1983,1098.83822,1072.33641,1125.34004,757.00000,1023.00000,1340.27331,0.00000,2215.18328,1023.00000,1023.00000,1074.00000
2002,Urban regions,West,8049,1517.22576,1487.43304,1547.01847,757.00000,1400.00000,1920.00000,0.00000,3664.50000,1400.00000,1350.00000,1400.00000
2002,Urban regions,East,999,1197.21395,1148.48254,1245.94536,796.12225,1125.00000,1500.00000,0.00000,2555.81663,1125.00000,1093.00000,1182.20000
2002,Rural regions,West,2458,1353.31531,1314.63119,1391.99943,630.00000,1250.00000,1800.00000,0.00000,3555.00000,1250.00000,1200.00000,1300.00000
2002,Rural regions,East,1949,1115.36345,1087.11674,1143.61015,755.19654,1050.00000,1400.00000,0.00000,2367.20519,1050.00000,1000.00000,1100.00000
2003,Urban regions,West,7610,1534.65111,1507.09108,1562.21114,780.00000,1400.00000,1978.00000,0.00000,3775.00000,1400.00000,1394.95000,1430.10000
2003,Urban regions,East,954,1242.88578,1191.12931,1294.64225,800.00000,1181.64026,1588.89487,0.00000,2772.23718,1182.00000,1100.00000,1226.10000
2003,Rural regions,West,2314,1358.59087,1318.88373,1398.29801,614.03080,1250.00000,1800.00000,0.00000,3578.95380,1250.00000,1200.00000,1300.00000
2003,Rural regions,East,1873,1130.19061,1099.62022,1160.76101,700.00000,1073.50865,1433.39236,0.00000,2533.48091,1073.00000,1033.00000,1100.00000
2004,Urban regions,West,7338,1558.56389,1530.14763,1586.98014,793.24832,1400.00000,2000.00000,0.00000,3810.12752,1400.00000,1389.75000,1450.00000
2004,Urban regions,East,974,1199.02202,1146.28643,1251.75762,680.00000,1124.07013,1577.91158,0.00000,2924.77894,1125.00000,1050.00000,1200.00000
2004,Rural regions,West,2247,1374.31805,1331.36903,1417.26707,627.30957,1250.00000,1823.00000,0.00000,3616.53565,1250.00000,1200.00000,1300.00000
2004,Rural regions,East,1807,1139.97530,1108.75273,1171.19786,725.17676,1070.00000,1461.12100,0.00000,2565.03734,1070.00000,1020.00000,1100.00000
2005,Urban regions,West,6961,1551.24554,1523.51866,1578.97241,750.00000,1400.00000,2000.00000,0.00000,3875.00000,1400.00000,1400.00000,1470.00000
2005,Urban regions,East,921,1243.65148,1193.00752,1294.29544,800.00000,1200.00000,1689.39825,0.00000,3023.49563,1200.00000,1100.00000,1262.95000
2005,Rural regions,West,2128,1423.69670,1379.41925,1467.97414,651.86581,1300.00000,1900.00000,0.00000,3772.20129,1300.00000,1250.00000,1400.00000
2005,Rural regions,East,1707,1137.27886,1102.39320,1172.16452,697.50233,1050.00000,1490.00000,0.00000,2678.74650,1050.00000,1000.00000,1100.00000
2006,Urban regions,West,7267,1576.59959,1543.93625,1609.26293,760.00000,1420.00000,2000.00000,0.00000,3860.00000,1420.00000,1400.00000,1470.00000
2006,Urban regions,East,947,1209.73369,1155.79376,1263.67361,700.00000,1149.46255,1600.00000,0.00000,2950.00000,1150.00000,1079.82500,1200.00000
2006,Rural regions,West,2331,1445.67898,1395.78273,1495.57523,627.58538,1300.00000,1894.06139,0.00000,3793.77540,1300.00000,1250.00000,1380.00000
2006,Rural regions,East,1817,1160.53348,1127.28688,1193.78008,730.00000,1100.00000,1484.59111,0.00000,2616.47778,1100.00000,1050.00000,1140.07500
2007,Urban regions,West,6862,1601.59952,1571.70416,1631.49488,800.00000,1467.35984,2000.00000,0.00000,3800.00000,1467.00000,1410.90000,1500.00000
2007,Urban regions,East,907,1225.04088,1168.99350,1281.08827,700.00000,1101.95870,1607.03624,0.00000,2967.59061,1100.00000,1050.00000,1200.00000
2007,Rural regions,West,2220,1427.06949,1385.27078,1468.86819,670.00000,1300.00000,1900.00000,0.00000,3745.00000,1300.00000,1250.00000,1400.00000
2007,Rural regions,East,1791,1165.19314,1131.99961,1198.38668,720.00000,1100.00000,1500.00000,0.00000,2670.00000,1100.00000,1051.95000,1149.02500
