year,sampreg,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1997,West,5326,1381.60078,1358.25694,1404.94462,818.00000,1278.00000,1776.29399,19,3213.73497,,,
1997,East,2071,1064.64338,1037.41628,1091.87049,767.00000,1023.00000,1278.00000,51,2044.50000,,,
1998,West,5966,1384.47852,1362.47155,1406.48548,818.00000,1278.00000,1764.63453,0,3184.58631,,,
1998,East,2163,1052.83588,1030.36274,1075.30903,759.21817,1023.00000,1278.00000,0,2056.17275,,,
1999,West,5888,1396.25036,1372.04543,1420.45530,767.00000,1278.00000,1790.00000,0,3324.50000,,,
1999,East,2170,1063.86999,1041.23765,1086.50233,777.00000,1023.00000,1278.00000,25.50000,2029.50000,,,
2000,West,10578,1414.36588,1395.99598,1432.73578,767.00000,1278.00000,1790.00000,0,3324.50000,,,
2000,East,3205,1089.94018,1067.76687,1112.11349,716.05964,1023.00000,1346.00000,0,2290.91054,,,
2001,West,9607,1430.55783,1411.19663,1449.91902,767.00000,1329.00000,1841.00000,0,3452.00000,,,
2001,East,2967,1126.55231,1103.86682,1149.23779,767.00000,1048.00000,1432.00000,0,2429.50000,,,
2002,West,10507,1476.78674,1452.30208,1501.27140,720.00000,1350.00000,1900.00000,0,3670.00000,,,
2002,East,2948,1140.41468,1115.36739,1165.46197,759.04806,1073.00000,1450.00000,0,2486.42792,,,
2003,West,9924,1490.45438,1467.41078,1513.49798,735.00000,1384.83053,1900.00000,0,3647.50000,,,
2003,East,2827,1163.01528,1136.25545,1189.77512,722.76863,1100.00000,1500.00000,0,2665.84705,,,
2004,West,9585,1517.19500,1493.12169,1541.26831,750.00000,1395.00000,1952.40422,0,3756.01055,,,
2004,East,2781,1158.14258,1130.69614,1185.58901,700.00000,1100.00000,1500.00000,0,2700.00000,,,
2005,West,9089,1519.11587,1495.50097,1542.73077,725.57680,1400.00000,2000.00000,0,3911.63481,,,
2005,East,2628,1174.05774,1145.23746,1202.87802,711.08152,1100.00000,1500.00000,0,2683.37771,,,
2006,West,9598,1541.15649,1513.71752,1568.59547,720.00000,1400.00000,2000.00000,0,3920.00000,,,
2006,East,2764,1175.97895,1147.29061,1204.66728,720.00000,1100.00000,1500.00000,0,2670.00000,,,
2007,West,9082,1554.59331,1529.74581,1579.44080,750.00000,1400.00000,2000.00000,0,3875.00000,,,
2007,East,2698,1180.63527,1151.80865,1209.46190,700.00000,1100.00000,1500.00000,0,2700.00000,,,
2008,West,8579,1564.21837,1538.67413,1589.76261,710.00000,1400.00000,2000.00000,0,3935.00000,,,
2008,East,2583,1195.88584,1167.39898,1224.37270,730.81978,1150.00000,1540.00000,0,2753.77033,,,
2009,West,7945,1588.13964,1561.28906,1614.99021,740.00000,1450.00000,2023.54796,0,3948.86991,,,
2009,East,2458,1256.97177,1221.05146,1292.89207,748.16934,1167.00000,1618.21310,0,2923.27875,,,
2010,West,11010,1636.76211,1612.46307,1661.06115,785.61485,1500.00000,2100.00000,0,4071.57773,,,
2010,East,3077,1292.90075,1257.84241,1327.95910,733.91591,1200.00000,1700.00000,0,3149.12614,,,
2011,West,13398,1681.44515,1659.66749,1703.22280,846.94596,1500.00000,2130.00000,0,4054.58106,,,
2011,East,3606,1306.27466,1279.17012,1333.37920,800.00000,1200.00000,1700.00000,0,3050.00000,,,
2012,West,13205,1693.21118,1670.93364,1715.48871,805.96084,1540.00000,2200.00000,0,4291.05875,,,
2012,East,3531,1383.21866,1349.58175,1416.85558,850.00000,1260.00000,1753.00000,0,3107.50000,,,
2013,West,15498,1725.67561,1704.32183,1747.02938,800.00000,1550.00000,2200.00000,0,4300.00000,,,
2013,East,3582,1382.80262,1352.11856,1413.48668,848.88048,1269.74496,1763.91181,0,3136.45880,,,
2014,West,13609,1752.53968,1729.30486,1775.77449,800.00000,1600.00000,2280.00000,0,4500.00000,,,
2014,East,3213,1443.45265,1410.52773,1476.37758,852.54792,1300.00000,1850.00000,0,3346.17811,,,
2015,West,13465,1793.63058,1769.98480,1817.27635,850.00000,1600.00000,2300.00000,0,4475.00000,,,
2015,East,3111,1464.02276,1428.93982,1499.10569,900.00000,1300.00000,1848.56666,0,3271.41666,,,
2016,West,12620,1810.41639,1785.24856,1835.58423,856.06943,1650.00000,2300.00000,0,4465.89585,,,
2016,East,2999,1512.88026,1475.76972,1549.99080,950.00000,1400.00000,1900.00000,0,3325.00000,,,
2017,West,14344,1847.91948,1823.62333,1872.21563,900.00000,1691.64503,2400.00000,0,4650.00000,,,
2017,East,3427,1540.73104,1506.84646,1574.61561,1000.00000,1400.00000,1957.05233,0,3392.63084,,,
2018,West,13958,1906.12561,1878.03878,1934.21244,950.00000,1700.00000,2500.00000,0,4825.00000,,,
2018,East,3414,1616.13306,1580.31070,1651.95543,1004.34257,1500.00000,2011.24962,0,3521.61020,,,
2019,Does not apply,53,1797.72045,1429.82435,2165.61656,997.83954,1500.00000,2400.00000,0,4503.24069,,,
2019,West,14563,2042.02275,1890.07261,2193.97289,1000.00000,1800.00000,2539.28949,0,4848.22372,,,
2019,East,3599,1701.13483,1665.78004,1736.48962,1100.00000,1600.00000,2100.00000,0,3600.00000,,,
2020,West,15066,2061.32819,2035.40068,2087.25570,1050.00000,1872.00000,2650.00000,0,5050.00000,,,
2020,East,3480,1755.46023,1718.04248,1792.87797,1160.00000,1650.00000,2200.00000,0,3760.00000,,,
2021,West,9957,2175.21345,2140.64953,2209.77737,1100.00000,1994.00000,2800.00000,0,5350.00000,,,
2021,East,2369,1872.59012,1826.58783,1918.59242,1200.00000,1800.00000,2400.00000,0,4200.00000,,,
2022,West,15795,2293.50819,2264.49785,2322.51853,1200.00000,2070.45618,2986.81714,0,5667.04286,,,
2022,East,4001,2030.82888,1980.64612,2081.01164,1300.00000,1893.00000,2516.85521,0,4342.13802,,,
