year,sex,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1984,male,4449,1121.2508797218877,1112.5224218175917,1129.9793376261837,818.0,1023.0,1329.0,51.5,2095.5,1023.0,1023.0,1023.0
1984,female,2666,580.4851401202465,574.1190148716851,586.8512653688078,307.0,542.0,780.6144203967673,0.0,1491.0360509919183,542.0,522.0,573.0
1985,male,3981,1133.5773305041027,1123.4560043314023,1143.6986566768032,818.0,1023.0,1380.0,0.0,2223.0,1023.0,1023.0,1023.0
1985,female,2506,595.9850884133073,589.2052405623843,602.7649362642302,305.75449025618946,562.0,818.0,0.0,1586.3682646157158,562.0,536.0,587.0
1986,male,3848,1166.1246743027962,1155.8593687638288,1176.3899798417635,852.7350483382804,1048.0,1401.720882027288,29.256297804768906,2225.1996325607997,1048.0,1022.0,1073.0
1986,female,2424,633.18767842651,625.0418238296477,641.3335330233724,322.3855368368937,595.0313221612024,856.6771026157783,0.0,1658.1144512841051,594.0,574.0,626.0
1987,male,3816,1191.6678209316074,1182.0495984574181,1201.2860434057966,869.0,1074.0,1432.0,24.5,2276.5,1074.0,1033.0,1074.0
1987,female,2448,638.9410287755917,631.5666202951917,646.3154372559917,332.0,614.0,869.0,0.0,1674.5,614.0,614.0,648.0
1988,male,3613,1234.8118869023162,1224.7855074030342,1244.8382664015983,920.0,1125.0,1493.8823467777518,59.176479833372355,2354.7058669443795,1125.0,1125.0,1150.025
1988,female,2350,666.60085461687,657.5663588197783,675.6353504139618,308.8112910359298,635.3431238951805,906.8111013387331,0.0,1803.810816792938,634.0,603.0,654.0
1989,male,3524,1288.6622202284448,1277.6462011891435,1299.678239267746,920.0,1176.0,1534.0,0.0,2455.0,1176.0,1176.0,1209.0
1989,female,2333,704.9676746920692,696.5934450872601,713.3419042968783,361.11714721510066,665.0,946.0,0.0,1823.3242791773491,665.0,620.0,678.075
1990,male,5224,1178.6155064313734,1169.039423163981,1188.191589698766,634.0,1096.0,1512.7643552952109,0.0,2830.910888238027,1096.0,1067.0,1118.0
1990,female,3951,652.4401675312722,645.9793685627262,658.9009664998182,348.0,562.0,888.0,0.0,1698.0,562.0,558.975,587.0
1991,male,4985,1266.5887022327965,1256.5801883865936,1276.5972160789995,763.5661964652817,1176.0,1585.0,0.0,2817.1507053020778,1176.0,1176.0,1180.0
1991,female,3711,702.314967334835,695.4048947993483,709.2250398703218,383.0,614.0,922.2786106005658,0.0,1731.1965265014146,614.0,589.0,625.125
1992,male,4688,1367.4807467903954,1357.4222347040993,1377.5392588766915,920.0,1278.0,1687.0,0.0,2837.5,1278.0,1278.0,1324.125
1992,female,3429,784.8279468796894,777.4294868753123,792.2264068840666,460.0,728.0,1023.0,0.0,1867.5,728.0,689.975,740.0
1993,male,4518,1493.4757774440195,1480.8910227081674,1506.0605321798716,1023.0,1329.0,1790.0,0.0,2940.5,1329.0,1287.75,1329.0
1993,female,3368,850.9346290901283,842.839052670381,859.0302055098756,491.0,818.0,1125.0,0.0,2076.0,818.0,807.5999999999999,869.0
1994,male,4316,1527.7201338627174,1515.545287118033,1539.8949806074017,1056.0,1380.0,1841.0,0.0,3018.5,1380.0,1380.0,1420.275
1994,female,3240,883.5286506396387,874.9776822641865,892.079619015091,511.0,869.0,1125.0,0.0,2046.0,869.0,857.6249999999999,909.275
1995,male,4479,1561.7679264195322,1548.0078732705808,1575.5279795684835,1063.0,1406.0,1891.361040712857,0.0,3133.9026017821425,1406.0,1380.0,1432.0
1995,female,3374,885.0475695875483,876.3687962784498,893.7263428966468,511.0,869.0,1161.7815372597945,0.0,2137.953843149486,869.0,853.975,920.0
1996,male,4332,1597.2594903594984,1584.3427647962892,1610.1762159227076,1099.0,1432.0,1917.0,20.0,3144.0,1432.0,1407.0,1458.075
1996,female,3298,925.9777190850737,916.7699364512656,935.1855017188817,511.0,920.0,1215.6655909917345,26.0,2272.663977479336,920.0,919.0,971.0
1997,male,4197,1611.9610542651758,1598.7819500987516,1625.1401584316,1074.0,1457.0,1943.0,19.0,3246.5,1457.0,1431.0,1482.0
1997,female,3200,925.2402796814515,916.0590922883727,934.4214670745304,502.84343244383604,920.0,1227.0,25.0,2313.234851334246,920.0,920.0,971.0
1998,male,4614,1596.4531943087857,1584.1743217220953,1608.732066895476,1074.0,1457.0,1943.0,0.0,3246.5,1457.0,1431.0,1482.0
1998,female,3515,940.3286064777817,931.5349468146618,949.1222661409016,511.0,920.0,1227.0,0.0,2301.0,920.0,893.9,945.0
1999,male,4512,1627.416489684773,1613.6094118723772,1641.223567497169,1074.0,1473.6592373751444,1994.0,0.0,3374.0,1474.0,1463.6499999999999,1516.0
1999,female,3546,938.8011774599078,929.7925304517861,947.8098244680294,498.0,920.0,1278.0,0.0,2448.0,920.0,884.0,955.05
2000,male,7671,1675.8446444776928,1665.1779353842223,1686.5113535711632,1125.0,1534.0,2045.0,0.0,3425.0,1534.0,1534.0,1555.0
2000,female,6112,934.3697425182318,926.9661342460494,941.7733507904142,460.0,869.0,1278.0,0.0,2505.0,869.0,818.0,869.0
2001,male,6902,1697.609808726266,1686.1453507296208,1709.0742667229113,1125.0,1534.0,2045.0,0.0,3425.0,1534.0,1513.0,1534.0
2001,female,5672,968.7464911721253,961.024334492751,976.4686478514996,486.0,920.0,1329.0,0.0,2593.5,920.0,920.0,966.125
2002,male,7313,1763.6072256563066,1749.5055874886057,1777.7088638240075,1135.0,1600.0,2100.0,0.0,3547.5,1600.0,1600.0,1630.0
