"year","alter_gr","bula_h","mean","median","n","lower_confidence","upper_confidence"
"1992","35-65 Jahre alt","Schleswig-Holstein","","","","",""
"1992","35-65 Jahre alt","Thueringen","","","","",""
"1992","66 und Ã¤lter","Baden-Wuerttemberg","","","","",""
"1992","66 und Ã¤lter","Bayern","770.54","853.47","7","332.8","1208.28"
"1992","66 und Ã¤lter","Berlin","","","","",""
"1992","66 und Ã¤lter","Brandenburg","","","","",""
"1992","66 und Ã¤lter","Bremen","","","","",""
"1992","66 und Ã¤lter","Hamburg","","","","",""
"1992","66 und Ã¤lter","Hessen","","","","",""
"1992","66 und Ã¤lter","Mecklenburg-Vorpommern","","","","",""
"1992","66 und Ã¤lter","Niedersachsen","","","","",""
"1992","66 und Ã¤lter","Nordrhein-Westfalen","","","","",""
"1992","66 und Ã¤lter","Rheinland-Pfalz","","","","",""
"1992","66 und Ã¤lter","Saarland","","","","",""
"1992","66 und Ã¤lter","Sachsen","","","","",""
"1992","66 und Ã¤lter","Sachsen-Anhalt","","","","",""
"1992","66 und Ã¤lter","Schleswig-Holstein","","","","",""
"1992","66 und Ã¤lter","Thueringen","","","","",""
"1993","16-34 Jahre alt","Baden-Wuerttemberg","997.63","1023","524","954.7","1040.56"
"1993","16-34 Jahre alt","Bayern","1094.81","1074","461","1042.58","1147.04"
"1993","16-34 Jahre alt","Berlin","","","","",""
"1993","16-34 Jahre alt","Brandenburg","","","","",""
"1993","16-34 Jahre alt","Bremen","","","","",""
"1993","16-34 Jahre alt","Hamburg","","","","",""
"1993","16-34 Jahre alt","Hessen","","","","",""
"1993","16-34 Jahre alt","Mecklenburg-Vorpommern","808.09","767","94","731.16","885.02"
"1993","16-34 Jahre alt","Niedersachsen","","","","",""
"1993","16-34 Jahre alt","Nordrhein-Westfalen","1069.5","1074","598","1026.62","1112.38"
"1993","16-34 Jahre alt","Rheinland-Pfalz","","","","",""
"1993","16-34 Jahre alt","Saarland","","","","",""
"1993","16-34 Jahre alt","Sachsen","","","","",""
"1993","16-34 Jahre alt","Sachsen-Anhalt","","","","",""
"1993","16-34 Jahre alt","Schleswig-Holstein","954.01","998.67","67","843.31","1064.71"
"1993","16-34 Jahre alt","Thueringen","","","","",""
"1993","35-65 Jahre alt","Baden-Wuerttemberg","1456.46","1329","613","1393.12","1519.8"
"1993","35-65 Jahre alt","Bayern","1379.22","1229.06","571","1314.23","1444.21"
"1993","35-65 Jahre alt","Berlin","","","","",""
"1993","35-65 Jahre alt","Brandenburg","","","","",""
"1993","35-65 Jahre alt","Bremen","","","","",""
"1993","35-65 Jahre alt","Hamburg","1383.95","1278","52","1205.75","1562.15"
"1993","35-65 Jahre alt","Hessen","1486.18","1432","347","1403.36","1569"
"1993","35-65 Jahre alt","Mecklenburg-Vorpommern","","","","",""
"1993","35-65 Jahre alt","Niedersachsen","1410.53","1278","317","1286.85","1534.21"
"1993","35-65 Jahre alt","Nordrhein-Westfalen","1517.1","1380","878","1447.84","1586.36"
"1993","35-65 Jahre alt","Rheinland-Pfalz","","","","",""
"1993","35-65 Jahre alt","Saarland","","","","",""
"1993","35-65 Jahre alt","Sachsen","953.73","844","387","890.87","1016.59"
"1993","35-65 Jahre alt","Sachsen-Anhalt","","","","",""
"1993","35-65 Jahre alt","Schleswig-Holstein","","","","",""
"1993","35-65 Jahre alt","Thueringen","","","","",""
"1993","66 und Ã¤lter","Baden-Wuerttemberg","958.84","429.44","7","-8.95","1926.63"
"1993","66 und Ã¤lter","Bayern","573.96","495.81","5","190.53","957.39"
"1993","66 und Ã¤lter","Berlin","","","","",""
"1993","66 und Ã¤lter","Brandenburg","","","","",""
"1993","66 und Ã¤lter","Bremen","","","","",""
"1993","66 und Ã¤lter","Hamburg","","","","",""
"1993","66 und Ã¤lter","Hessen","","","","",""
"1993","66 und Ã¤lter","Mecklenburg-Vorpommern","","","","",""
"1993","66 und Ã¤lter","Niedersachsen","486.19","306.98","5","97.35","875.03"
"1993","66 und Ã¤lter","Nordrhein-Westfalen","1965.94","1384.05","4","429.62","3502.26"
"1993","66 und Ã¤lter","Rheinland-Pfalz","","","","",""
"1993","66 und Ã¤lter","Saarland","","","","",""
"1993","66 und Ã¤lter","Sachsen","","","","",""
"1993","66 und Ã¤lter","Sachsen-Anhalt","","","","",""
"1993","66 und Ã¤lter","Schleswig-Holstein","","","","",""
"1993","66 und Ã¤lter","Thueringen","","","","",""
"1994","16-34 Jahre alt","Baden-Wuerttemberg","1084.76","1023","490","1036.46","1133.06"
"1994","16-34 Jahre alt","Bayern","1147.78","1120","444","1088.62","1206.94"
"1994","16-34 Jahre alt","Berlin","","","","",""
"1994","16-34 Jahre alt","Brandenburg","","","","",""
"1994","16-34 Jahre alt","Bremen","","","","",""
"1994","16-34 Jahre alt","Hamburg","1111.43","1125","33","924.22","1298.64"
"1994","16-34 Jahre alt","Hessen","","","","",""
"1994","16-34 Jahre alt","Mecklenburg-Vorpommern","843.81","869","87","746.04","941.58"
"1994","16-34 Jahre alt","Niedersachsen","","","","",""
"1994","16-34 Jahre alt","Nordrhein-Westfalen","1078.86","1048","559","1036.27","1121.45"
"1994","16-34 Jahre alt","Rheinland-Pfalz","","","","",""
"1994","16-34 Jahre alt","Saarland","","","","",""
"1994","16-34 Jahre alt","Sachsen","","","","",""
"1994","16-34 Jahre alt","Sachsen-Anhalt","","","","",""
"1994","16-34 Jahre alt","Schleswig-Holstein","896.45","903.33","75","785.42","1007.48"
"1994","16-34 Jahre alt","Thueringen","","","","",""
"1994","35-65 Jahre alt","Baden-Wuerttemberg","1442.51","1298.61","548","1372.67","1512.35"
"1994","35-65 Jahre alt","Bayern","1418.34","1278","528","1350.73","1485.95"
"1994","35-65 Jahre alt","Berlin","","","","",""
"1994","35-65 Jahre alt","Brandenburg","","","","",""
"1994","35-65 Jahre alt","Bremen","","","","",""
"1994","35-65 Jahre alt","Hamburg","1432.34","1380","48","1240.52","1624.16"
"1994","35-65 Jahre alt","Hessen","1617.96","1432","328","1507.06","1728.86"
"1994","35-65 Jahre alt","Mecklenburg-Vorpommern","","","","",""
"1994","35-65 Jahre alt","Niedersachsen","1433.25","1329","303","1311.66","1554.84"
"1994","35-65 Jahre alt","Nordrhein-Westfalen","1520.61","1380","853","1462.61","1578.61"
"1994","35-65 Jahre alt","Rheinland-Pfalz","","","","",""
"1994","35-65 Jahre alt","Saarland","","","","",""
"1994","35-65 Jahre alt","Sachsen","1008.54","963.47","390","941.73","1075.35"
"1994","35-65 Jahre alt","Sachsen-Anhalt","","","","",""
"1994","35-65 Jahre alt","Schleswig-Holstein","1417.44","1329","96","1235.39","1599.49"
"1994","35-65 Jahre alt","Thueringen","","","","",""
"1994","66 und Ã¤lter","Baden-Wuerttemberg","652.13","251.86","7","-53.81","1358.07"
"1994","66 und Ã¤lter","Bayern","637.98","506.65","6","189.48","1086.48"
"1994","66 und Ã¤lter","Berlin","","","","",""
"1994","66 und Ã¤lter","Brandenburg","","","","",""
"1994","66 und Ã¤lter","Bremen","","","","",""
"1994","66 und Ã¤lter","Hamburg","","","","",""
"1994","66 und Ã¤lter","Hessen","","","","",""
"1994","66 und Ã¤lter","Mecklenburg-Vorpommern","","","","",""
"1994","66 und Ã¤lter","Niedersachsen","761.67","614.29","4","115.81","1407.53"
"1994","66 und Ã¤lter","Nordrhein-Westfalen","1213.68","1079.7","7","453.39","1973.97"
"1994","66 und Ã¤lter","Rheinland-Pfalz","","","","",""
"1994","66 und Ã¤lter","Saarland","","","","",""
"1994","66 und Ã¤lter","Sachsen","","","","",""
"1994","66 und Ã¤lter","Sachsen-Anhalt","","","","",""
"1994","66 und Ã¤lter","Schleswig-Holstein","","","","",""
"1994","66 und Ã¤lter","Thueringen","","","","",""
"1995","16-34 Jahre alt","Baden-Wuerttemberg","1105.5","1074","510","1058.38","1152.62"
"1995","16-34 Jahre alt","Bayern","1134.95","1074","481","1038.46","1231.44"
"1995","16-34 Jahre alt","Berlin","","","","",""
"1995","16-34 Jahre alt","Brandenburg","","","","",""
"1995","16-34 Jahre alt","Bremen","","","","",""
"1995","16-34 Jahre alt","Hamburg","1111.2","1176","32","928.17","1294.23"
"1995","16-34 Jahre alt","Hessen","","","","",""
"1995","16-34 Jahre alt","Mecklenburg-Vorpommern","","","","",""
"1995","16-34 Jahre alt","Niedersachsen","","","","",""
"1995","16-34 Jahre alt","Nordrhein-Westfalen","1064.08","1057.59","616","1021.08","1107.08"
"1995","16-34 Jahre alt","Rheinland-Pfalz","","","","",""
"1995","16-34 Jahre alt","Saarland","","","","",""
"1995","16-34 Jahre alt","Sachsen","","","","",""
"1995","16-34 Jahre alt","Sachsen-Anhalt","","","","",""
"1995","16-34 Jahre alt","Schleswig-Holstein","1026.95","971","73","904.37","1149.53"
"1995","16-34 Jahre alt","Thueringen","","","","",""
"1995","35-65 Jahre alt","Baden-Wuerttemberg","1472.69","1350.81","572","1403.33","1542.05"
"1995","35-65 Jahre alt","Bayern","1469.87","1317.13","555","1392.56","1547.18"
"1995","35-65 Jahre alt","Berlin","","","","",""
"1995","35-65 Jahre alt","Brandenburg","","","","",""
"1995","35-65 Jahre alt","Bremen","","","","",""
"1995","35-65 Jahre alt","Hamburg","1428.57","1278","43","1243.59","1613.55"
"1995","35-65 Jahre alt","Hessen","1588.51","1475.16","343","1498.61","1678.41"
"1995","35-65 Jahre alt","Mecklenburg-Vorpommern","","","","",""
"1995","35-65 Jahre alt","Niedersachsen","1459.18","1380","326","1340.11","1578.25"
"1995","35-65 Jahre alt","Nordrhein-Westfalen","1526.65","1380","899","1470.59","1582.71"
"1995","35-65 Jahre alt","Rheinland-Pfalz","","","","",""
"1995","35-65 Jahre alt","Saarland","","","","",""
"1995","35-65 Jahre alt","Sachsen","1155.34","994.76","398","1040.3","1270.38"
"1995","35-65 Jahre alt","Sachsen-Anhalt","","","","",""
"1995","35-65 Jahre alt","Schleswig-Holstein","1454.47","1377.04","91","1274.01","1634.93"
"1995","35-65 Jahre alt","Thueringen","","","","",""
"1995","66 und Ã¤lter","Baden-Wuerttemberg","","","","",""
"1995","66 und Ã¤lter","Bayern","542.1","290.98","8","-100.9","1185.1"
"1995","66 und Ã¤lter","Berlin","","","","",""
"1995","66 und Ã¤lter","Brandenburg","","","","",""
"1995","66 und Ã¤lter","Bremen","","","","",""
"1995","66 und Ã¤lter","Hamburg","","","","",""
"1995","66 und Ã¤lter","Hessen","","","","",""
"1995","66 und Ã¤lter","Mecklenburg-Vorpommern","","","","",""
"1995","66 und Ã¤lter","Niedersachsen","","","","",""
"1995","66 und Ã¤lter","Nordrhein-Westfalen","723.94","444.86","6","62.08","1385.8"
"1995","66 und Ã¤lter","Rheinland-Pfalz","","","","",""
"1995","66 und Ã¤lter","Saarland","","","","",""
"1995","66 und Ã¤lter","Sachsen","","","","",""
"1995","66 und Ã¤lter","Sachsen-Anhalt","","","","",""
"1995","66 und Ã¤lter","Schleswig-Holstein","","","","",""
"1995","66 und Ã¤lter","Thueringen","","","","",""
"1996","16-34 Jahre alt","Baden-Wuerttemberg","1222.96","1125","453","1158.99","1286.93"
"1996","16-34 Jahre alt","Bayern","1177.7","1176","456","1119.4","1236"
"1996","16-34 Jahre alt","Berlin","","","","",""
"1996","16-34 Jahre alt","Brandenburg","","","","",""
"1996","16-34 Jahre alt","Bremen","","","","",""
"1996","16-34 Jahre alt","Hamburg","1127.03","1178.91","32","923.24","1330.82"
"1996","16-34 Jahre alt","Hessen","","","","",""
"1996","16-34 Jahre alt","Mecklenburg-Vorpommern","902.39","869","85","769.9","1034.88"
"1996","16-34 Jahre alt","Niedersachsen","","","","",""
"1996","16-34 Jahre alt","Nordrhein-Westfalen","1082.73","1074","589","1035.26","1130.2"
"1996","16-34 Jahre alt","Rheinland-Pfalz","","","","",""
"1996","16-34 Jahre alt","Saarland","","","","",""
"1996","16-34 Jahre alt","Sachsen","","","","",""
"1996","16-34 Jahre alt","Sachsen-Anhalt","","","","",""
"1996","16-34 Jahre alt","Schleswig-Holstein","1065.65","1023","78","932.73","1198.57"
"1996","16-34 Jahre alt","Thueringen","","","","",""
"1996","35-65 Jahre alt","Baden-Wuerttemberg","1473.79","1331.02","558","1407.26","1540.32"
"1996","35-65 Jahre alt","Bayern","1518.5","1355.22","550","1439.12","1597.88"
"1996","35-65 Jahre alt","Berlin","","","","",""
"1996","35-65 Jahre alt","Brandenburg","","","","",""
"1996","35-65 Jahre alt","Bremen","","","","",""
"1996","35-65 Jahre alt","Hamburg","1617.03","1390.84","43","1372.41","1861.65"
"1996","35-65 Jahre alt","Hessen","1580.33","1473.71","332","1489.18","1671.48"
"1996","35-65 Jahre alt","Mecklenburg-Vorpommern","","","","",""
"1996","35-65 Jahre alt","Niedersachsen","1462.93","1380","323","1356.87","1568.99"
"1996","35-65 Jahre alt","Nordrhein-Westfalen","1567.66","1417.84","892","1505.68","1629.64"
"1996","35-65 Jahre alt","Rheinland-Pfalz","","","","",""
"1996","35-65 Jahre alt","Saarland","","","","",""
"1996","35-65 Jahre alt","Sachsen","1147.61","1023.45","405","1090.18","1205.04"
"1996","35-65 Jahre alt","Sachsen-Anhalt","","","","",""
"1996","35-65 Jahre alt","Schleswig-Holstein","1433.08","1258.29","94","1245.89","1620.27"
"1996","35-65 Jahre alt","Thueringen","","","","",""
"1996","66 und Ã¤lter","Baden-Wuerttemberg","501.02","266.43","7","-345.91","1347.95"
"1996","66 und Ã¤lter","Bayern","","","","",""
"1996","66 und Ã¤lter","Berlin","","","","",""
"1996","66 und Ã¤lter","Brandenburg","","","","",""
"1996","66 und Ã¤lter","Bremen","","","","",""
"1996","66 und Ã¤lter","Hamburg","","","","",""
"1996","66 und Ã¤lter","Hessen","","","","",""
"1996","66 und Ã¤lter","Mecklenburg-Vorpommern","","","","",""
"1996","66 und Ã¤lter","Niedersachsen","1145.92","1035.99","4","92.51","2199.33"
"1996","66 und Ã¤lter","Nordrhein-Westfalen","852.31","638.22","7","234.53","1470.09"
"1996","66 und Ã¤lter","Rheinland-Pfalz","","","","",""
"1996","66 und Ã¤lter","Saarland","","","","",""
"1996","66 und Ã¤lter","Sachsen","","","","",""
"1996","66 und Ã¤lter","Sachsen-Anhalt","","","","",""
"1996","66 und Ã¤lter","Schleswig-Holstein","","","","",""
"1996","66 und Ã¤lter","Thueringen","","","","",""
"1997","16-34 Jahre alt","Baden-Wuerttemberg","1152.99","1074","466","1091.89","1214.09"
"1997","16-34 Jahre alt","Bayern","1210.04","1176","429","1154.1","1265.98"
"1997","16-34 Jahre alt","Berlin","","","","",""
"1997","16-34 Jahre alt","Brandenburg","","","","",""
"1997","16-34 Jahre alt","Bremen","","","","",""
"1997","16-34 Jahre alt","Hamburg","","","","",""
"1997","16-34 Jahre alt","Hessen","","","","",""
"1997","16-34 Jahre alt","Mecklenburg-Vorpommern","895.57","916.15","82","770.53","1020.61"
"1997","16-34 Jahre alt","Niedersachsen","","","","",""
"1997","16-34 Jahre alt","Nordrhein-Westfalen","1086.27","1023","582","1039","1133.54"
"1997","16-34 Jahre alt","Rheinland-Pfalz","","","","",""
"1997","16-34 Jahre alt","Saarland","","","","",""
"1997","16-34 Jahre alt","Sachsen","","","","",""
"1997","16-34 Jahre alt","Sachsen-Anhalt","","","","",""
"1997","16-34 Jahre alt","Schleswig-Holstein","1124.86","1176","68","994.5","1255.22"
"1997","16-34 Jahre alt","Thueringen","","","","",""
"1997","35-65 Jahre alt","Baden-Wuerttemberg","1498.13","1380","524","1430.12","1566.14"
"1997","35-65 Jahre alt","Bayern","1541.07","1424.45","539","1462.29","1619.85"
"1997","35-65 Jahre alt","Berlin","","","","",""
"1997","35-65 Jahre alt","Brandenburg","","","","",""
"1997","35-65 Jahre alt","Bremen","","","","",""
"1997","35-65 Jahre alt","Hamburg","1583.51","1361.5","41","1312.82","1854.2"
"1997","35-65 Jahre alt","Hessen","1602.66","1445.76","302","1498.76","1706.56"
"1997","35-65 Jahre alt","Mecklenburg-Vorpommern","","","","",""
"1997","35-65 Jahre alt","Niedersachsen","1475.52","1346.82","330","1349.84","1601.2"
"1997","35-65 Jahre alt","Nordrhein-Westfalen","1596.86","1432","879","1537.48","1656.24"
"1997","35-65 Jahre alt","Rheinland-Pfalz","","","","",""
"1997","35-65 Jahre alt","Saarland","","","","",""
"1997","35-65 Jahre alt","Sachsen","1147.24","1023","406","1085.28","1209.2"
"1997","35-65 Jahre alt","Sachsen-Anhalt","","","","",""
"1997","35-65 Jahre alt","Schleswig-Holstein","1437.91","1329","91","1246.42","1629.4"
"1997","35-65 Jahre alt","Thueringen","","","","",""
"1997","66 und Ã¤lter","Baden-Wuerttemberg","775","542.86","6","-131.19","1681.19"
"1997","66 und Ã¤lter","Bayern","853.49","729.54","9","255.91","1451.07"
"1997","66 und Ã¤lter","Berlin","","","","",""
"1997","66 und Ã¤lter","Brandenburg","","","","",""
"1997","66 und Ã¤lter","Bremen","","","","",""
"1997","66 und Ã¤lter","Hamburg","","","","",""
"1997","66 und Ã¤lter","Hessen","","","","",""
"1997","66 und Ã¤lter","Mecklenburg-Vorpommern","","","","",""
"1997","66 und Ã¤lter","Niedersachsen","","","","",""
"1997","66 und Ã¤lter","Nordrhein-Westfalen","","","","",""
"1997","66 und Ã¤lter","Rheinland-Pfalz","","","","",""
"1997","66 und Ã¤lter","Saarland","","","","",""
"1997","66 und Ã¤lter","Sachsen","","","","",""
"1997","66 und Ã¤lter","Sachsen-Anhalt","","","","",""
"1997","66 und Ã¤lter","Schleswig-Holstein","","","","",""
"1997","66 und Ã¤lter","Thueringen","","","","",""
"1998","16-34 Jahre alt","Baden-Wuerttemberg","1192.87","1097.58","464","1131.69","1254.05"
"1998","16-34 Jahre alt","Bayern","1148.85","1125","426","1087.77","1209.93"
"1998","16-34 Jahre alt","Berlin","1101.52","1125","99","1008.7","1194.34"
"1998","16-34 Jahre alt","Brandenburg","","","","",""
"1998","16-34 Jahre alt","Bremen","","","","",""
"1998","16-34 Jahre alt","Hamburg","962.18","910.25","34","739.34","1185.02"
"1998","16-34 Jahre alt","Hessen","","","","",""
"1998","16-34 Jahre alt","Mecklenburg-Vorpommern","856.06","869","81","762.37","949.75"
"1998","16-34 Jahre alt","Niedersachsen","1105.35","1074","308","1033.67","1177.03"
"1998","16-34 Jahre alt","Nordrhein-Westfalen","1109.64","1089.94","611","1062.73","1156.55"
"1998","16-34 Jahre alt","Rheinland-Pfalz","","","","",""
"1998","16-34 Jahre alt","Saarland","","","","",""
"1998","16-34 Jahre alt","Sachsen","","","","",""
"1998","16-34 Jahre alt","Sachsen-Anhalt","","","","",""
"1998","16-34 Jahre alt","Schleswig-Holstein","1177.46","1121.64","75","1048.88","1306.04"
"1998","16-34 Jahre alt","Thueringen","","","","",""
"1998","35-65 Jahre alt","Baden-Wuerttemberg","1464.49","1340.72","598","1398.35","1530.63"
"1998","35-65 Jahre alt","Bayern","1560.04","1432","658","1491.75","1628.33"
"1998","35-65 Jahre alt","Berlin","","","","",""
"1998","35-65 Jahre alt","Brandenburg","","","","",""
"1998","35-65 Jahre alt","Bremen","","","","",""
"1998","35-65 Jahre alt","Hamburg","1693.84","1407.7","50","1454.77","1932.91"
"1998","35-65 Jahre alt","Hessen","1594.66","1483","343","1498.5","1690.82"
"1998","35-65 Jahre alt","Mecklenburg-Vorpommern","","","","",""
"1998","35-65 Jahre alt","Niedersachsen","1494.01","1428.05","399","1402.36","1585.66"
"1998","35-65 Jahre alt","Nordrhein-Westfalen","1566.39","1432","994","1508.88","1623.9"
"1998","35-65 Jahre alt","Rheinland-Pfalz","","","","",""
"1998","35-65 Jahre alt","Saarland","","","","",""
"1998","35-65 Jahre alt","Sachsen","1086.76","1012","442","1036.81","1136.71"
"1998","35-65 Jahre alt","Sachsen-Anhalt","","","","",""
"1998","35-65 Jahre alt","Schleswig-Holstein","","","","",""
"1998","35-65 Jahre alt","Thueringen","","","","",""
"1998","66 und Ã¤lter","Baden-Wuerttemberg","320.88","142.79","7","-366.59","1008.35"
"1998","66 und Ã¤lter","Bayern","","","","",""
"1998","66 und Ã¤lter","Berlin","","","","",""
"1998","66 und Ã¤lter","Brandenburg","","","","",""
"1998","66 und Ã¤lter","Bremen","","","","",""
"1998","66 und Ã¤lter","Hamburg","","","","",""
"1998","66 und Ã¤lter","Hessen","","","","",""
"1998","66 und Ã¤lter","Mecklenburg-Vorpommern","","","","",""
"1998","66 und Ã¤lter","Niedersachsen","1113.3","566.45","4","-123.87","2350.47"
"1998","66 und Ã¤lter","Nordrhein-Westfalen","","","","",""
"1998","66 und Ã¤lter","Rheinland-Pfalz","","","","",""
"1998","66 und Ã¤lter","Saarland","","","","",""
"1998","66 und Ã¤lter","Sachsen","","","","",""
"1998","66 und Ã¤lter","Sachsen-Anhalt","","","","",""
"1998","66 und Ã¤lter","Schleswig-Holstein","","","","",""
"1998","66 und Ã¤lter","Thueringen","","","","",""
"1999","16-34 Jahre alt","Baden-Wuerttemberg","1221.6","1074","446","1158.1","1285.1"
"1999","16-34 Jahre alt","Bayern","1073.16","1023","440","1019.84","1126.48"
"1999","16-34 Jahre alt","Berlin","1092.34","1140.93","87","981.02","1203.66"
"1999","16-34 Jahre alt","Brandenburg","","","","",""
"1999","16-34 Jahre alt","Bremen","","","","",""
"1999","16-34 Jahre alt","Hamburg","1146.73","1074","36","899.15","1394.31"
"1999","16-34 Jahre alt","Hessen","","","","",""
"1999","16-34 Jahre alt","Mecklenburg-Vorpommern","905.37","932.6","92","815.67","995.07"
"1999","16-34 Jahre alt","Niedersachsen","1019.48","1051.34","307","948.74","1090.22"
"1999","16-34 Jahre alt","Nordrhein-Westfalen","1117.37","1117.29","616","1066.88","1167.86"
"1999","16-34 Jahre alt","Rheinland-Pfalz","","","","",""
"1999","16-34 Jahre alt","Saarland","","","","",""
"1999","16-34 Jahre alt","Sachsen","","","","",""
"1999","16-34 Jahre alt","Sachsen-Anhalt","","","","",""
"1999","16-34 Jahre alt","Schleswig-Holstein","1280.35","1227","66","1113.79","1446.91"
"1999","16-34 Jahre alt","Thueringen","","","","",""
"1999","35-65 Jahre alt","Baden-Wuerttemberg","1515.73","1329","588","1439.91","1591.55"
"1999","35-65 Jahre alt","Bayern","1584.93","1432.46","660","1514.12","1655.74"
"1999","35-65 Jahre alt","Berlin","","","","",""
"1999","35-65 Jahre alt","Brandenburg","","","","",""
"1999","35-65 Jahre alt","Bremen","","","","",""
"1999","35-65 Jahre alt","Hamburg","1640.59","1400.61","49","1397.22","1883.96"
"1999","35-65 Jahre alt","Hessen","1680.98","1534","334","1565.1","1796.86"
"1999","35-65 Jahre alt","Mecklenburg-Vorpommern","","","","",""
"1999","35-65 Jahre alt","Niedersachsen","1490.02","1380","399","1389.74","1590.3"
"1999","35-65 Jahre alt","Nordrhein-Westfalen","1576.35","1483","972","1518.47","1634.23"
"1999","35-65 Jahre alt","Rheinland-Pfalz","","","","",""
"1999","35-65 Jahre alt","Saarland","","","","",""
"1999","35-65 Jahre alt","Sachsen","1126.06","1023","431","1074.82","1177.3"
"1999","35-65 Jahre alt","Sachsen-Anhalt","","","","",""
"1999","35-65 Jahre alt","Schleswig-Holstein","","","","",""
"1999","35-65 Jahre alt","Thueringen","","","","",""
"1999","66 und Ã¤lter","Baden-Wuerttemberg","877.12","248.41","6","-762.64","2516.88"
"1999","66 und Ã¤lter","Bayern","","","","",""
"1999","66 und Ã¤lter","Berlin","","","","",""
"1999","66 und Ã¤lter","Brandenburg","","","","",""
"1999","66 und Ã¤lter","Bremen","","","","",""
"1999","66 und Ã¤lter","Hamburg","","","","",""
"1999","66 und Ã¤lter","Hessen","","","","",""
"1999","66 und Ã¤lter","Mecklenburg-Vorpommern","","","","",""
"1999","66 und Ã¤lter","Niedersachsen","1116.06","863.78","4","286.11","1946.01"
"1999","66 und Ã¤lter","Nordrhein-Westfalen","","","","",""
"1999","66 und Ã¤lter","Rheinland-Pfalz","","","","",""
"1999","66 und Ã¤lter","Saarland","","","","",""
"1999","66 und Ã¤lter","Sachsen","","","","",""
"1999","66 und Ã¤lter","Sachsen-Anhalt","","","","",""
"1999","66 und Ã¤lter","Schleswig-Holstein","","","","",""
"1999","66 und Ã¤lter","Thueringen","","","","",""
"2000","16-34 Jahre alt","Baden-Wuerttemberg","1151.85","1125","629","1094.44","1209.26"
"2000","16-34 Jahre alt","Bayern","1087.13","1081.75","728","1042.24","1132.02"
"2000","16-34 Jahre alt","Berlin","","","","",""
"2000","16-34 Jahre alt","Brandenburg","","","","",""
"2000","16-34 Jahre alt","Bremen","1173.65","1267.55","38","990.22","1357.08"
"2000","16-34 Jahre alt","Hamburg","1246.09","1376.89","53","1032.53","1459.65"
"2000","16-34 Jahre alt","Hessen","1100.99","1041.86","310","1016.76","1185.22"
"2000","16-34 Jahre alt","Mecklenburg-Vorpommern","","","","",""
"2000","16-34 Jahre alt","Niedersachsen","1107.9","1074","432","1038.59","1177.21"
"2000","16-34 Jahre alt","Nordrhein-Westfalen","","","","",""
"2000","16-34 Jahre alt","Rheinland-Pfalz","","","","",""
"2000","16-34 Jahre alt","Saarland","1142","1065.11","54","959.56","1324.44"
"2000","16-34 Jahre alt","Sachsen","896.79","910.71","310","828.93","964.65"
"2000","16-34 Jahre alt","Sachsen-Anhalt","","","","",""
"2000","16-34 Jahre alt","Schleswig-Holstein","","","","",""
"2000","16-34 Jahre alt","Thueringen","","","","",""
"2000","35-65 Jahre alt","Baden-Wuerttemberg","","","","",""
"2000","35-65 Jahre alt","Bayern","","","","",""
"2000","35-65 Jahre alt","Berlin","1494.42","1352.28","342","1402.43","1586.41"
"2000","35-65 Jahre alt","Brandenburg","1255.05","1176","361","1189.89","1320.21"
"2000","35-65 Jahre alt","Bremen","1462.54","1490.71","63","1251.16","1673.92"
"2000","35-65 Jahre alt","Hamburg","","","","",""
"2000","35-65 Jahre alt","Hessen","1667.24","1534","658","1581.34","1753.14"
"2000","35-65 Jahre alt","Mecklenburg-Vorpommern","","","","",""
"2000","35-65 Jahre alt","Niedersachsen","1457.61","1380","737","1380.66","1534.56"
"2000","35-65 Jahre alt","Nordrhein-Westfalen","","","","",""
"2000","35-65 Jahre alt","Rheinland-Pfalz","1430.2","1380","411","1343.45","1516.95"
"2000","35-65 Jahre alt","Saarland","","","","",""
"2000","35-65 Jahre alt","Sachsen","1181.99","1074","667","1132.2","1231.78"
"2000","35-65 Jahre alt","Sachsen-Anhalt","1121.31","1067.42","382","1060.41","1182.21"
"2000","35-65 Jahre alt","Schleswig-Holstein","1475.55","1291.46","304","1366.7","1584.4"
"2000","35-65 Jahre alt","Thueringen","1091.56","1023","371","1030.49","1152.63"
"2000","66 und Ã¤lter","Baden-Wuerttemberg","","","","",""
"2000","66 und Ã¤lter","Bayern","","","","",""
"2000","66 und Ã¤lter","Berlin","","","","",""
"2000","66 und Ã¤lter","Brandenburg","","","","",""
"2000","66 und Ã¤lter","Bremen","","","","",""
"2000","66 und Ã¤lter","Hamburg","","","","",""
"2000","66 und Ã¤lter","Hessen","919.88","353.62","6","-24.99","1864.75"
"2000","66 und Ã¤lter","Mecklenburg-Vorpommern","","","","",""
"2000","66 und Ã¤lter","Niedersachsen","887.4","813.22","8","348.9","1425.9"
"2000","66 und Ã¤lter","Nordrhein-Westfalen","1263.15","661.69","32","732.04","1794.26"
"2000","66 und Ã¤lter","Rheinland-Pfalz","","","","",""
"2000","66 und Ã¤lter","Saarland","","","","",""
"2000","66 und Ã¤lter","Sachsen","","","","",""
"2000","66 und Ã¤lter","Sachsen-Anhalt","","","","",""
"2000","66 und Ã¤lter","Schleswig-Holstein","1713.55","297.64","5","-502.46","3929.56"
"2000","66 und Ã¤lter","Thueringen","","","","",""
"2001","16-34 Jahre alt","Baden-Wuerttemberg","1164.52","1176","556","1111.67","1217.37"
