year,regtyp,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1994,Rural regions,2564,1121.118732597754,1108.523979929965,1133.7134852655429,716.0,1023.0,1380.6338705912494,0.0,2377.5846764781236,1023.0,985.6499999999999,1023.0
1995,Urban regions,5103,1345.3949025803365,1332.9131725363716,1357.8766326243015,818.0,1227.0,1653.1747240799184,0.0,2905.936810199796,1227.0,1217.975,1252.225
1995,Rural regions,2705,1149.903647499048,1136.7464187968444,1163.0608762012516,716.0,1033.8676335662333,1432.0,0.0,2506.0,1033.0,992.0,1043.0
1996,Urban regions,4955,1379.7902915814007,1367.961467890862,1391.6191152719393,869.0,1278.0,1692.682054073651,20.0,2928.2051351841274,1278.0,1278.0,1329.0
1996,Rural regions,2627,1187.3519258881884,1173.846411733974,1200.8574400424027,767.0,1074.0,1483.0,51.0,2557.0,1074.0,1023.0,1074.0
1997,Urban regions,4795,1381.27797100562,1369.5727741323558,1392.9831678788842,829.8003124114085,1278.0,1738.0,25.0,3100.299531382887,1278.0,1278.0,1329.0
1997,Rural regions,2560,1203.1705412292056,1188.1416726925297,1218.1994097658815,767.0,1074.0,1483.0,19.0,2557.0,1074.0,1023.0,1087.0
1998,Urban regions,5281,1381.8233111732552,1370.8195463317718,1392.8270760147386,839.0,1278.0,1738.0,0.0,3086.5,1278.0,1278.0,1313.025
1998,Rural regions,2795,1208.5231792637965,1194.786763166336,1222.259595361257,716.0,1099.0,1526.1654077778242,0.0,2741.4135194445607,1099.0,1073.0,1124.0
1999,Urban regions,5217,1397.4787246945893,1385.310037142457,1409.6474122467216,818.0,1278.0,1790.0,0.0,3248.0,1278.0,1278.0,1293.0
1999,Rural regions,2796,1205.864297262564,1191.5669191476873,1220.1616753774406,763.7653251947174,1074.0,1525.7050298258268,0.0,2668.614586772491,1074.0,1023.0,1074.0
2000,Urban regions,8979,1420.3393434592297,1410.819477751456,1429.8592091670034,795.0,1278.0,1790.0,0.0,3282.5,1278.0,1227.0,1278.0
2000,Rural regions,4727,1230.4482597651584,1218.943328460574,1241.9531910697426,716.0,1125.0,1534.0,0.0,2761.0,1125.0,1100.0,1139.0
2001,Urban regions,8255,1443.5754455325066,1433.439964082572,1453.7109269824412,767.0,1329.0,1841.0,0.0,3452.0,1329.0,1287.8,1329.0
2001,Rural regions,4257,1253.054570902294,1241.2994905778157,1264.8096512267723,720.0230290668094,1174.0,1585.0,0.0,2882.465456399786,1174.0,1172.0,1223.0
2002,Urban regions,9013,1494.6490594974566,1481.3602660039442,1507.937852990969,772.2039858486858,1350.0,1900.0,0.0,3591.6940212269715,1350.0,1300.0,1383.0
2002,Rural regions,4375,1273.695998324268,1261.0807169738202,1286.3112796747157,700.0,1150.0,1607.5453210865771,0.0,2968.863302716443,1150.0,1100.0,1180.0
2003,Urban regions,8524,1517.8911457943123,1505.5249329972742,1530.2573585913503,800.0,1400.0,1900.0,0.0,3550.0,1400.0,1400.0,1445.125
2003,Rural regions,4160,1282.682530967495,1269.6545518836208,1295.7105100513693,680.0,1200.0,1640.0,0.0,3080.0,1200.0,1200.0,1250.0
2004,Urban regions,8286,1531.5305631249698,1518.8299984408059,1544.2311278091338,780.0,1400.0,1950.0,0.0,3705.0,1400.0,1400.0,1450.0
2004,Rural regions,4031,1296.125072913756,1282.1588359622567,1310.0913098652552,700.0,1180.1841428829862,1700.0,0.0,3200.0,1180.0,1160.0,1223.075
2005,Urban regions,7850,1529.7936453255295,1517.4141812552755,1542.1731093957835,777.0,1400.0,1984.638315607685,0.0,3796.095789019212,1400.0,1372.95,1440.025
2005,Rural regions,3817,1330.0525871176053,1315.328096303378,1344.7770779318325,693.2831680413792,1200.0,1734.5123187664644,0.0,3296.356044854092,1200.0,1150.0,1229.225
2006,Urban regions,8213,1545.0385570298606,1530.5291063780671,1559.548007681654,750.0,1400.0,2000.0,0.0,3875.0,1400.0,1372.0,1412.075
2006,Rural regions,4146,1347.5252883871356,1331.4525183028786,1363.5980584713925,700.0,1200.0,1700.0,0.0,3200.0,1200.0,1154.925,1205.35
2007,Urban regions,7769,1569.4466394046283,1556.0980177038314,1582.7952611054252,790.0,1420.0,2000.0,0.0,3815.0,1420.0,1389.75,1440.0
2007,Rural regions,4011,1333.6323522822256,1319.8232453826638,1347.4414591817874,700.0,1200.0,1740.0,0.0,3300.0,1200.0,1150.0,1200.0
2008,Urban regions,7391,1579.7749074715607,1566.3324046185555,1593.217410324566,757.5573118253287,1413.8689320160893,2000.0,0.0,3863.664032262007,1414.0,1348.0,1428.0
2008,Rural regions,3771,1336.7907399257072,1322.026766732237,1351.5547131191772,674.8606641142051,1200.0,1762.1973595572783,0.0,3393.2024027218886,1200.0,1137.55,1200.0
2009,Urban regions,6806,1599.3372528425068,1585.1185303597526,1613.555975325261,780.0,1460.0,2014.2145640677704,0.0,3865.536410169426,1460.0,1420.0,1520.0
2009,Rural regions,3597,1389.5107918182339,1373.2000527103278,1405.82153092614,700.0,1250.0,1800.0,0.0,3450.0,1250.0,1200.0,1300.0
2010,Urban regions,9155,1664.1435030126358,1650.8799543408184,1677.4070516844533,800.0,1500.0,2100.0,0.0,4050.0,1500.0,1450.0,1550.0
2010,Rural regions,4932,1398.2942922210839,1383.8322252347077,1412.75635920746,687.0,1292.3200883171871,1800.0,0.0,3469.5,1291.0,1256.0,1382.0
2011,Urban regions,10860,1705.6084118431486,1693.8710047443085,1717.3458189419887,890.0,1500.0,2170.0,0.0,4090.0,1500.0,1420.0,1500.0
2011,Rural regions,6144,1431.9427616727614,1419.145420973023,1444.7401023725,730.0,1300.0,1856.245511235307,0.0,3545.6137780882673,1300.0,1250.0,1349.025
2012,Urban regions,10638,1731.3278837625887,1718.9442738104965,1743.711493714681,890.0,1580.0,2200.0,0.0,4165.0,1580.0,1560.0,1635.3
2012,Rural regions,6097,1457.3873329137266,1444.5760604079662,1470.198605419487,745.0,1300.0,1900.0,0.0,3632.5,1300.0,1200.0,1300.0
2013,Urban regions,12619,1740.5627975012685,1728.8367992950534,1752.2887957074836,810.0,1560.0,2200.0,0.0,4285.0,1560.0,1520.0,1620.0
2013,Rural regions,6456,1509.557041642961,1496.7039849526554,1522.4100983332664,800.0,1400.0,1911.4458226465026,0.0,3578.614556616257,1400.0,1400.0,1500.0
2014,Urban regions,10998,1789.7157278467953,1776.8817901480272,1802.5496655455634,850.0,1600.0,2300.0,0.0,4475.0,1600.0,1590.0,1640.0
2014,Rural regions,5824,1527.0622587357736,1513.1491005204214,1540.975416951126,780.0,1400.0,2000.0,0.0,3830.0,1400.0,1307.9,1430.0
2015,Urban regions,10843,1817.2593113922123,1804.2917475995757,1830.226875184849,900.0,1608.923901501363,2300.0,0.0,4400.0,1610.0,1529.875,1620.0
2015,Rural regions,5733,1572.7695733364242,1558.1881415578173,1587.351005115031,806.6119593288718,1421.0,2000.0,0.0,3790.082061006692,1421.0,1342.0,1442.0
2016,Urban regions,10090,1842.161120095038,1828.538071984814,1855.7841682052622,925.240856437351,1650.0,2334.0282610063505,0.0,4447.20936785985,1650.0,1600.0,1700.0
2016,Rural regions,5389,1619.668952775503,1603.3445555491312,1635.9933500018747,835.0,1480.0,2050.0,0.0,3872.5,1480.0,1460.0,1560.0
2017,Urban regions,11439,1877.7193265827561,1864.6527671517624,1890.7858860137499,950.0,1700.0,2400.0,0.0,4575.0,1700.0,1700.0,1750.0
2017,Rural regions,6203,1653.3052437416754,1637.759684828737,1668.850802654614,900.0,1500.0,2100.0,0.0,3900.0,1500.0,1461.8,1520.25
2018,Urban regions,11282,1932.7915344480946,1916.9896753158241,1948.593393580365,1000.0,1721.0,2500.0,0.0,4750.0,1721.0,1642.0,1742.0
2018,Rural regions,5945,1727.548715939538,1712.774878413168,1742.322553465908,950.0,1600.0,2200.0,0.0,4075.0,1600.0,1583.6499999999999,1670.1
2019,Urban regions,11684,2091.2925933953725,2000.0692691435977,2182.5159176471475,1060.0,1800.0,2600.0,0.0,4910.0,1800.0,1710.0,1800.0
2019,Rural regions,6051,1790.1223439276325,1774.7488274840532,1805.4958603712118,1000.0,1696.2532197872642,2300.0,0.0,4250.0,1697.0,1694.0,1794.0
2020,Urban regions,12489,2099.292165818046,2085.1463964715863,2113.437935164506,1100.0,1900.0,2677.0,0.0,5042.5,1900.0,1888.9,1977.075
2020,Rural regions,5946,1847.5084010039943,1831.9435859246305,1863.0732160833581,1050.0,1712.7465373711962,2400.0,0.0,4425.0,1713.0,1626.0,1726.0
2021,Urban regions,8321,2222.776986001038,2204.2979219301906,2241.2560500718855,1150.0,2000.0,2820.0,0.0,5325.0,2000.0,1990.0,2044.0
2021,Rural regions,3914,1979.6133664764318,1958.5326307080816,2000.694102244782,1161.1667554915596,1876.9813864549546,2500.0,0.0,4508.2498667626605,1877.0,1839.6499999999999,1956.05
