year,sampreg,sex,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1984,Westdeutschland,maennlich,4404,1129.5739708969388,1120.848258502917,1138.2996832909607,905.1853472892589,1749.8800694875938,1086.5486853562693,920.0,997.0,1023.0,1023.0,1023.0
1984,Westdeutschland,weiblich,2639,584.2351180091123,577.8443246722344,590.6259113459902,127.61467591133902,916.2703984814382,697.8418169777688,427.0,1023.0,560.0,558.0,609.0
1985,Westdeutschland,maennlich,3941,1142.8656948640562,1132.7368875090542,1152.9945022190582,1096.3703505649123,908.7443062973995,778.6931816501407,1572.8861039370697,302.1774282779832,1023.0,1023.0,1023.0
1985,Westdeutschland,weiblich,2483,599.2414311802954,592.4364952277073,606.0463671328836,357.07001577719655,325.59740646764357,326.37492647143074,563.0,280.33229251278203,562.0,510.975,567.25
1986,Westdeutschland,maennlich,3812,1170.5546462069155,1160.2616612117317,1180.8476312020994,921.1015399032809,1921.5300246663335,1000.8841512635959,801.4276228628084,1120.5580683040682,1048.0,1022.0,1073.0
1986,Westdeutschland,weiblich,2400,635.5654663912867,627.3797343871157,643.7511983954577,285.15614755780746,785.7911973654888,728.5703259002591,614.0,767.0,603.0,592.0,644.0
1987,Westdeutschland,maennlich,3778,1196.629881048262,1186.9962220940945,1206.2635400024294,1316.461171889237,1073.2024097915141,1096.4232262922017,1646.51809028479,766.3663078966487,1074.0,1030.8,1074.0
1987,Westdeutschland,weiblich,2424,641.4420184543491,634.0378113685296,648.8462255401686,607.1410109930999,998.0219899622296,646.702073119229,549.0,690.0,614.0,614.0,641.0
1988,Westdeutschland,maennlich,3574,1243.4160854467864,1233.3902161899828,1253.44195470359,312.24132850029895,963.6892270580291,1410.7092391079045,428.0,179.0,1125.0,1125.0,1136.05
1988,Westdeutschland,weiblich,2323,671.2724142953623,662.177287345096,680.3675412456286,916.5066937548952,956.9498191982785,1499.6155021492543,511.0,256.0,639.0,613.0,664.0
1989,Westdeutschland,maennlich,3507,1294.0963815388484,1283.09335532469,1305.0994077530067,1196.5099063080418,1052.413333885354,1199.4873104727446,1192.0438000609875,1203.953416719799,1176.0,1176.0,1202.025
1989,Westdeutschland,weiblich,2318,708.0037745928993,699.6081334761682,716.3994157096304,884.105773987336,1369.494971428981,761.3691128071988,1068.2107657575416,577.2641210369931,665.0,614.0,666.0
1990,Westdeutschland,maennlich,3399,1365.656606909449,1353.9364123244131,1377.3768014944849,1478.6096368862886,1913.7030753433253,2048.8798633080073,623.2042972537106,2904.2852029405854,1227.0,1198.0,1228.1
