year,regtyp,sex,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1985,Urban regions,male,3138,1155.2480621447676,1145.3445350478805,1165.1515892416546,823.0,1023.0,1380.0,0.0,2215.5,1023.0,972.9749999999999,1023.0
1985,Urban regions,female,1966,619.2615983604971,611.5824133455409,626.9407833754534,327.0,614.0,844.0,0.0,1619.5,614.0,614.0,666.0
1985,Rural regions,male,803,1102.6954887085362,1072.8429309351807,1132.5480464818918,767.0,997.0,1288.4213925660554,0.0,2070.5534814151383,997.0,971.0,1023.125
1985,Rural regions,female,517,533.2648791018648,518.8977828481009,547.6319753556288,256.0,486.0,722.0723342846492,0.0,1421.1808357116229,486.0,452.0,512.0
1986,Urban regions,male,3026,1200.0973707706648,1187.8609574185614,1212.3337841227683,869.0,1074.0,1432.0,24.5,2276.5,1074.0,1074.0,1115.25
1986,Urban regions,female,1889,660.4231962506434,650.913743581512,669.9326489197748,356.84423428960804,614.0,877.2094923311415,0.0,1657.7573793934416,614.0,589.0,616.225
1986,Rural regions,male,786,1075.297369554689,1058.026982066869,1092.5677570425091,792.0,1023.0,1326.5621138499603,0.0,2128.4052846249006,1023.0,998.0,1075.0
1986,Rural regions,female,511,557.3319515630212,541.877821199475,572.7860819265675,255.9545712679419,511.0,767.0,0.0,1533.5681430980871,511.0,495.0,538.225
1987,Urban regions,male,2991,1222.3293373380066,1211.179579787344,1233.4790948886691,873.3789172254586,1111.5005896384914,1443.277169356665,31.0,2298.1245475534743,1112.0,1099.0,1150.0
1987,Urban regions,female,1889,669.1574016168533,660.5958492008691,677.7189540328376,358.0,632.4713668816278,895.0,0.0,1700.5,631.0,597.0,648.0
1987,Rural regions,male,787,1113.6365172110504,1094.9774562235582,1132.2955781985427,818.0,1023.0,1380.0,0.0,2223.0,1023.0,972.0,1034.275
1987,Rural regions,female,535,555.8916832495732,541.7537784253203,570.0295880738262,280.81280293402534,511.0,767.0,0.0,1496.280795598962,511.0,476.75,562.0
1988,Urban regions,male,2850,1271.5045684597917,1259.9615099530238,1283.0476269665596,920.0,1125.0,1534.0,0.0,2455.0,1125.0,1074.0,1125.0
1988,Urban regions,female,1829,704.7960582859206,694.0393419605127,715.5527746113285,358.0,669.2453379366484,920.0,0.0,1763.0,669.0,622.0,694.125
1988,Rural regions,male,724,1148.7469061934628,1129.0914428431272,1168.4023695437984,869.0,1074.0,1432.0,24.5,2276.5,1074.0,1023.0,1125.0
1988,Rural regions,female,494,559.7403838490656,544.6296707513725,574.8510969467586,256.0,511.0,767.0,0.0,1533.5,511.0,449.0,549.325
