year,bula_h,sampreg,plh0188,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1993,Lower Saxony,West,Agree completely,0.11925,127,974,0.09889,0.13961
1993,Lower Saxony,West,Agree,0.42124,426,974,0.39022,0.45227
1993,Lower Saxony,West,Disagree,0.37384,337,974,0.34344,0.40424
1993,Lower Saxony,West,Disagree completely,0.08567,84,974,0.06808,0.10325
1993,Bremen,West,Agree,0.33252,32,32,0.16667,0.49836
1993,North Rhine-Westphalia,West,Agree completely,0.11873,315,2495,0.10603,0.13142
1993,North Rhine-Westphalia,West,Agree,0.42943,1085,2495,0.41000,0.44886
1993,North Rhine-Westphalia,West,Disagree,0.33334,800,2495,0.31484,0.35185
1993,North Rhine-Westphalia,West,Disagree completely,0.11850,295,2495,0.10581,0.13118
1993,Hesse,West,Agree completely,0.10808,112,920,0.08800,0.12815
1993,Hesse,West,Agree,0.39586,391,920,0.36424,0.42748
1993,Hesse,West,Disagree,0.37428,325,920,0.34299,0.40557
1993,Hesse,West,Disagree completely,0.12178,92,920,0.10064,0.14292
1993,"Rhineland-Palatinate, Saarland",West,Agree completely,0.09495,57,637,0.07217,0.11774
1993,"Rhineland-Palatinate, Saarland",West,Agree,0.36293,257,637,0.32556,0.40030
1993,"Rhineland-Palatinate, Saarland",West,Disagree,0.39669,247,637,0.35867,0.43472
1993,"Rhineland-Palatinate, Saarland",West,Disagree completely,0.14542,76,637,0.11803,0.17282
1993,Baden-Wuerttemberg,West,Agree completely,0.08753,191,1763,0.07433,0.10072
1993,Baden-Wuerttemberg,West,Agree,0.36578,695,1763,0.34329,0.38827
1993,Baden-Wuerttemberg,West,Disagree,0.43766,701,1763,0.41449,0.46082
1993,Baden-Wuerttemberg,West,Disagree completely,0.10903,176,1763,0.09448,0.12359
1993,Bavaria,West,Agree completely,0.10416,166,1607,0.08922,0.11910
1993,Bavaria,West,Agree,0.41442,691,1607,0.39032,0.43851
1993,Bavaria,West,Disagree,0.39319,607,1607,0.36930,0.41708
1993,Bavaria,West,Disagree completely,0.08823,143,1607,0.07436,0.10210
1993,Berlin,West,Agree,0.42808,131,238,0.36509,0.49108
1993,Berlin,West,Disagree,0.34035,107,238,0.28003,0.40068
1993,Berlin,East,Agree,0.36019,109,252,0.30080,0.41958
1993,Berlin,East,Disagree,0.37928,102,252,0.31925,0.43931
1993,Berlin,East,Disagree completely,0.18461,41,252,0.13661,0.23261
1993,Brandenburg,East,Agree completely,0.06312,44,629,0.04410,0.08214
1993,Brandenburg,East,Agree,0.40890,269,629,0.37045,0.44735
1993,Brandenburg,East,Disagree,0.41768,244,629,0.37911,0.45626
1993,Brandenburg,East,Disagree completely,0.11030,72,629,0.08580,0.13480
1993,Mecklenburg-Western Pomerania,East,Agree completely,0.09033,36,403,0.06231,0.11835
1993,Mecklenburg-Western Pomerania,East,Agree,0.41980,178,403,0.37156,0.46805
1993,Mecklenburg-Western Pomerania,East,Disagree,0.36486,148,403,0.31780,0.41192
1993,Mecklenburg-Western Pomerania,East,Disagree completely,0.12500,41,403,0.09267,0.15733
1993,Saxony,East,Agree completely,0.10396,119,1113,0.08602,0.12190
1993,Saxony,East,Agree,0.42441,488,1113,0.39536,0.45346
1993,Saxony,East,Disagree,0.36338,404,1113,0.33511,0.39165
1993,Saxony,East,Disagree completely,0.10825,102,1113,0.08998,0.12651
1993,Saxony-Anhalt,East,Agree completely,0.10516,74,736,0.08299,0.12734
1993,Saxony-Anhalt,East,Agree,0.47628,358,736,0.44017,0.51239
1993,Saxony-Anhalt,East,Disagree,0.32944,243,736,0.29546,0.36342
1993,Saxony-Anhalt,East,Disagree completely,0.08912,61,736,0.06852,0.10972
1993,Thuringa,East,Agree completely,0.11178,73,662,0.08776,0.13580
1993,Thuringa,East,Agree,0.42256,287,662,0.38490,0.46021
1993,Thuringa,East,Disagree,0.34538,235,662,0.30913,0.38163
1993,Thuringa,East,Disagree completely,0.12028,67,662,0.09548,0.14508
1995,Schleswig-Holstein,West,Agree completely,0.20694,66,280,0.15940,0.25448
1995,Schleswig-Holstein,West,Agree,0.51798,143,280,0.45935,0.57661
1995,Schleswig-Holstein,West,Disagree,0.26444,71,280,0.21269,0.31619
1995,Hamburg,West,Agree completely,0.22727,34,126,0.15380,0.30073
1995,Hamburg,West,Agree,0.39140,56,126,0.30584,0.47696
1995,Hamburg,West,Disagree,0.30161,36,126,0.22115,0.38207
1995,Lower Saxony,West,Agree completely,0.13715,173,1042,0.11626,0.15805
1995,Lower Saxony,West,Agree,0.53013,566,1042,0.49981,0.56045
1995,Lower Saxony,West,Disagree,0.26901,250,1042,0.24207,0.29594
1995,Lower Saxony,West,Disagree completely,0.06371,53,1042,0.04887,0.07855
1995,Bremen,West,Agree,0.37620,37,37,0.21796,0.53445
1995,North Rhine-Westphalia,West,Agree completely,0.14749,424,2571,0.13378,0.16120
1995,North Rhine-Westphalia,West,Agree,0.54808,1393,2571,0.52884,0.56733
1995,North Rhine-Westphalia,West,Disagree,0.25613,633,2571,0.23926,0.27301
1995,North Rhine-Westphalia,West,Disagree completely,0.04829,121,2571,0.04001,0.05658
1995,Hesse,West,Agree completely,0.16402,154,940,0.14034,0.18771
1995,Hesse,West,Agree,0.51697,497,940,0.48501,0.54893
1995,Hesse,West,Disagree,0.26529,247,940,0.23706,0.29353
1995,Hesse,West,Disagree completely,0.05371,42,940,0.03929,0.06813
1995,"Rhineland-Palatinate, Saarland",West,Agree completely,0.15984,110,707,0.13281,0.18687
1995,"Rhineland-Palatinate, Saarland",West,Agree,0.45828,347,707,0.42152,0.49503
1995,"Rhineland-Palatinate, Saarland",West,Disagree,0.29581,199,707,0.26214,0.32948
1995,"Rhineland-Palatinate, Saarland",West,Disagree completely,0.08607,51,707,0.06538,0.10676
1995,Baden-Wuerttemberg,West,Agree completely,0.12261,251,1776,0.10735,0.13786
1995,Baden-Wuerttemberg,West,Agree,0.51226,942,1776,0.48901,0.53552
1995,Baden-Wuerttemberg,West,Disagree,0.32439,509,1776,0.30261,0.34617
1995,Baden-Wuerttemberg,West,Disagree completely,0.04075,74,1776,0.03155,0.04994
1995,Bavaria,West,Agree completely,0.14516,255,1676,0.12829,0.16203
1995,Bavaria,West,Agree,0.50254,889,1676,0.47860,0.52649
1995,Bavaria,West,Disagree,0.30382,464,1676,0.28180,0.32585
1995,Bavaria,West,Disagree completely,0.04847,68,1676,0.03819,0.05876
1995,Berlin,West,Agree completely,0.13114,42,291,0.09229,0.16999
1995,Berlin,West,Agree,0.49740,160,291,0.43986,0.55495
1995,Berlin,West,Disagree,0.26762,89,291,0.21667,0.31858
1995,Berlin,East,Agree,0.45924,120,211,0.39184,0.52665
1995,Berlin,East,Disagree,0.37521,91,211,0.30972,0.44069
1995,Brandenburg,East,Agree completely,0.09834,58,587,0.07423,0.12245
1995,Brandenburg,East,Agree,0.47884,295,587,0.43839,0.51928
1995,Brandenburg,East,Disagree,0.35202,195,587,0.31335,0.39069
1995,Brandenburg,East,Disagree completely,0.07080,39,587,0.05003,0.09156
1995,Mecklenburg-Western Pomerania,East,Agree completely,0.14231,55,392,0.10768,0.17694
1995,Mecklenburg-Western Pomerania,East,Agree,0.43872,196,392,0.38953,0.48790
1995,Mecklenburg-Western Pomerania,East,Disagree,0.35699,141,392,0.30950,0.40448
1995,Saxony,East,Agree completely,0.09349,99,1095,0.07624,0.11074
1995,Saxony,East,Agree,0.50267,586,1095,0.47304,0.53230
1995,Saxony,East,Disagree,0.33436,353,1095,0.30640,0.36232
1995,Saxony,East,Disagree completely,0.06948,57,1095,0.05441,0.08454
1995,Saxony-Anhalt,East,Agree completely,0.13005,74,685,0.10484,0.15526
1995,Saxony-Anhalt,East,Agree,0.54588,389,685,0.50857,0.58319
1995,Saxony-Anhalt,East,Disagree,0.26769,188,685,0.23451,0.30087
1995,Saxony-Anhalt,East,Disagree completely,0.05638,34,685,0.03910,0.07367
1995,Thuringa,East,Agree completely,0.14548,84,630,0.11793,0.17304
1995,Thuringa,East,Agree,0.47091,324,630,0.43190,0.50992
1995,Thuringa,East,Disagree,0.33390,222,630,0.29704,0.37075
1996,Schleswig-Holstein,West,Agree completely,0.14250,46,272,0.10088,0.18412
1996,Schleswig-Holstein,West,Agree,0.55477,153,272,0.49560,0.61394
1996,Schleswig-Holstein,West,Disagree,0.27655,73,272,0.22329,0.32980
1996,Hamburg,West,Agree,0.38443,57,98,0.28762,0.48124
1996,Hamburg,West,Disagree,0.35576,41,98,0.26049,0.45104
1996,Lower Saxony,West,Agree completely,0.14003,173,1039,0.11892,0.16114
1996,Lower Saxony,West,Agree,0.50543,537,1039,0.47501,0.53584
1996,Lower Saxony,West,Disagree,0.30503,277,1039,0.27702,0.33303
1996,Lower Saxony,West,Disagree completely,0.04952,52,1039,0.03632,0.06272
1996,Bremen,West,Agree,0.37017,35,66,0.25279,0.48756
1996,Bremen,West,Disagree,0.33247,31,66,0.21794,0.44700
1996,North Rhine-Westphalia,West,Agree completely,0.14677,412,2548,0.13302,0.16051
1996,North Rhine-Westphalia,West,Agree,0.48097,1252,2548,0.46157,0.50037
1996,North Rhine-Westphalia,West,Disagree,0.31364,744,2548,0.29562,0.33166
1996,North Rhine-Westphalia,West,Disagree completely,0.05862,140,2548,0.04950,0.06775
1996,Hesse,West,Agree completely,0.16113,176,901,0.13711,0.18515
1996,Hesse,West,Agree,0.44992,420,901,0.41742,0.48242
1996,Hesse,West,Disagree,0.33999,261,901,0.30904,0.37094
1996,Hesse,West,Disagree completely,0.04896,44,901,0.03486,0.06305
1996,"Rhineland-Palatinate, Saarland",West,Agree completely,0.13044,95,689,0.10527,0.15560
1996,"Rhineland-Palatinate, Saarland",West,Agree,0.45346,324,689,0.41626,0.49066
1996,"Rhineland-Palatinate, Saarland",West,Disagree,0.32955,213,689,0.29442,0.36467
1996,"Rhineland-Palatinate, Saarland",West,Disagree completely,0.08656,57,689,0.06555,0.10757
1996,Baden-Wuerttemberg,West,Agree completely,0.09737,200,1699,0.08326,0.11147
1996,Baden-Wuerttemberg,West,Agree,0.52898,892,1699,0.50524,0.55272
1996,Baden-Wuerttemberg,West,Disagree,0.31544,515,1699,0.29333,0.33754
1996,Baden-Wuerttemberg,West,Disagree completely,0.05822,92,1699,0.04708,0.06936
1996,Bavaria,West,Agree completely,0.14162,248,1652,0.12480,0.15843
1996,Bavaria,West,Agree,0.50300,847,1652,0.47888,0.52712
1996,Bavaria,West,Disagree,0.31110,487,1652,0.28877,0.33343
1996,Bavaria,West,Disagree completely,0.04428,70,1652,0.03436,0.05420
1996,Berlin,West,Agree completely,0.09883,33,278,0.06369,0.13398
1996,Berlin,West,Agree,0.43754,132,278,0.37912,0.49596
1996,Berlin,West,Disagree,0.38942,113,278,0.33199,0.44684
1996,Berlin,East,Agree,0.40245,102,198,0.33397,0.47093
1996,Berlin,East,Disagree,0.39711,96,198,0.32879,0.46544
1996,Brandenburg,East,Agree completely,0.06753,39,598,0.04740,0.08765
1996,Brandenburg,East,Agree,0.44125,280,598,0.40142,0.48108
1996,Brandenburg,East,Disagree,0.39587,229,598,0.35664,0.43510
1996,Brandenburg,East,Disagree completely,0.09535,50,598,0.07179,0.11891
1996,Mecklenburg-Western Pomerania,East,Agree completely,0.07836,32,379,0.05126,0.10545
1996,Mecklenburg-Western Pomerania,East,Agree,0.46750,192,379,0.41720,0.51780
1996,Mecklenburg-Western Pomerania,East,Disagree,0.39580,155,379,0.34650,0.44510
1996,Saxony,East,Agree completely,0.09072,92,1106,0.07378,0.10765
1996,Saxony,East,Agree,0.44583,531,1106,0.41652,0.47514
1996,Saxony,East,Disagree,0.38240,403,1106,0.35375,0.41105
1996,Saxony,East,Disagree completely,0.08105,80,1106,0.06496,0.09715
1996,Saxony-Anhalt,East,Agree completely,0.11059,64,670,0.08683,0.13436
1996,Saxony-Anhalt,East,Agree,0.52450,358,670,0.48666,0.56234
1996,Saxony-Anhalt,East,Disagree,0.29333,208,670,0.25883,0.32783
1996,Saxony-Anhalt,East,Disagree completely,0.07158,40,670,0.05204,0.09111
1996,Thuringa,East,Agree completely,0.13606,75,660,0.10988,0.16223
1996,Thuringa,East,Agree,0.43011,309,660,0.39231,0.46791
1996,Thuringa,East,Disagree,0.36951,240,660,0.33266,0.40636
1996,Thuringa,East,Disagree completely,0.06433,36,660,0.04560,0.08306
1997,Schleswig-Holstein,West,Agree completely,0.09985,37,249,0.06253,0.13716
1997,Schleswig-Holstein,West,Agree,0.49422,132,249,0.43199,0.55644
1997,Schleswig-Holstein,West,Disagree,0.31993,80,249,0.26187,0.37798
1997,Hamburg,West,Agree,0.38071,59,97,0.28358,0.47784
1997,Hamburg,West,Disagree,0.37066,38,97,0.27405,0.46728
1997,Lower Saxony,West,Agree completely,0.11206,136,1032,0.09281,0.13132
1997,Lower Saxony,West,Agree,0.45400,489,1032,0.42361,0.48439
1997,Lower Saxony,West,Disagree,0.33833,335,1032,0.30945,0.36721
1997,Lower Saxony,West,Disagree completely,0.09561,72,1032,0.07766,0.11356
1997,Bremen,West,Agree,0.33953,32,32,0.17283,0.50623
1997,North Rhine-Westphalia,West,Agree completely,0.08619,241,2495,0.07517,0.09720
1997,North Rhine-Westphalia,West,Agree,0.41606,1081,2495,0.39672,0.43541
1997,North Rhine-Westphalia,West,Disagree,0.39109,930,2495,0.37194,0.41025
1997,North Rhine-Westphalia,West,Disagree completely,0.10665,243,2495,0.09454,0.11877
1997,Hesse,West,Agree completely,0.10340,83,842,0.08282,0.12398
1997,Hesse,West,Agree,0.42640,377,842,0.39298,0.45983
1997,Hesse,West,Disagree,0.34321,295,842,0.31112,0.37530
1997,Hesse,West,Disagree completely,0.12698,87,842,0.10448,0.14948
1997,"Rhineland-Palatinate, Saarland",West,Agree completely,0.08213,58,707,0.06188,0.10238
1997,"Rhineland-Palatinate, Saarland",West,Agree,0.42095,318,707,0.38454,0.45737
1997,"Rhineland-Palatinate, Saarland",West,Disagree,0.39572,264,707,0.35965,0.43179
1997,"Rhineland-Palatinate, Saarland",West,Disagree completely,0.10119,67,707,0.07895,0.12344
1997,Baden-Wuerttemberg,West,Agree completely,0.08494,169,1695,0.07167,0.09822
1997,Baden-Wuerttemberg,West,Agree,0.41328,736,1695,0.38983,0.43673
1997,Baden-Wuerttemberg,West,Disagree,0.40590,636,1695,0.38252,0.42929
1997,Baden-Wuerttemberg,West,Disagree completely,0.09587,154,1695,0.08185,0.10989
1997,Bavaria,West,Agree completely,0.08060,137,1613,0.06731,0.09389
1997,Bavaria,West,Agree,0.42160,703,1613,0.39749,0.44571
1997,Bavaria,West,Disagree,0.39832,641,1613,0.37442,0.42222
1997,Bavaria,West,Disagree completely,0.09949,132,1613,0.08487,0.11410
1997,Berlin,West,Agree,0.40365,113,255,0.34331,0.46399
1997,Berlin,West,Disagree,0.40000,111,255,0.33975,0.46025
1997,Berlin,West,Disagree completely,0.14070,31,255,0.09794,0.18347
1997,Berlin,East,Agree,0.33599,86,217,0.27300,0.39898
1997,Berlin,East,Disagree,0.42445,92,217,0.35854,0.49037
1997,Berlin,East,Disagree completely,0.17798,39,217,0.12697,0.22899
1997,Brandenburg,East,Agree,0.33011,210,573,0.29157,0.36865
1997,Brandenburg,East,Disagree,0.50116,297,573,0.46019,0.54214
1997,Brandenburg,East,Disagree completely,0.13203,66,573,0.10429,0.15977
1997,Mecklenburg-Western Pomerania,East,Agree,0.30377,137,366,0.25659,0.35095
1997,Mecklenburg-Western Pomerania,East,Disagree,0.48018,172,366,0.42893,0.53144
1997,Mecklenburg-Western Pomerania,East,Disagree completely,0.14531,57,366,0.10916,0.18147
1997,Saxony,East,Agree completely,0.06484,64,1083,0.05017,0.07952
1997,Saxony,East,Agree,0.33333,373,1083,0.30524,0.36142
1997,Saxony,East,Disagree,0.48133,530,1083,0.45156,0.51110
1997,Saxony,East,Disagree completely,0.12050,116,1083,0.10110,0.13990
1997,Saxony-Anhalt,East,Agree,0.38024,269,639,0.34257,0.41791
1997,Saxony-Anhalt,East,Disagree,0.44942,302,639,0.41082,0.48802
1997,Saxony-Anhalt,East,Disagree completely,0.11848,68,639,0.09340,0.14355
1997,Thuringa,East,Agree completely,0.06048,37,660,0.04228,0.07868
1997,Thuringa,East,Agree,0.34088,225,660,0.30469,0.37707
1997,Thuringa,East,Disagree,0.47411,320,660,0.43599,0.51224
1997,Thuringa,East,Disagree completely,0.12453,78,660,0.09932,0.14974
2008,Schleswig-Holstein,West,Agree completely,0.12353,93,548,0.09595,0.15110
2008,Schleswig-Holstein,West,Agree,0.56362,285,548,0.52206,0.60519
2008,Schleswig-Holstein,West,Disagree,0.25527,136,548,0.21873,0.29181
2008,Schleswig-Holstein,West,Disagree completely,0.05758,34,548,0.03806,0.07710
2008,Hamburg,West,Agree completely,0.13113,48,263,0.09026,0.17200
2008,Hamburg,West,Agree,0.49479,140,263,0.43425,0.55533
2008,Hamburg,West,Disagree,0.31086,75,263,0.25482,0.36691
2008,Lower Saxony,West,Agree completely,0.12667,241,1735,0.11102,0.14233
2008,Lower Saxony,West,Agree,0.48222,837,1735,0.45870,0.50573
2008,Lower Saxony,West,Disagree,0.32562,559,1735,0.30356,0.34767
2008,Lower Saxony,West,Disagree completely,0.06549,98,1735,0.05385,0.07714
2008,Bremen,West,Agree,0.44316,58,101,0.34580,0.54052
2008,Bremen,West,Disagree,0.32358,43,101,0.23188,0.41528
2008,North Rhine-Westphalia,West,Agree completely,0.09722,409,3918,0.08794,0.10649
2008,North Rhine-Westphalia,West,Agree,0.47447,1911,3918,0.45883,0.49011
2008,North Rhine-Westphalia,West,Disagree,0.35842,1363,3918,0.34340,0.37343
2008,North Rhine-Westphalia,West,Disagree completely,0.06990,235,3918,0.06191,0.07788
2008,Hesse,West,Agree completely,0.11477,159,1309,0.09750,0.13205
2008,Hesse,West,Agree,0.48750,658,1309,0.46041,0.51459
2008,Hesse,West,Disagree,0.33570,414,1309,0.31011,0.36129
2008,Hesse,West,Disagree completely,0.06202,78,1309,0.04895,0.07509
2008,"Rhineland-Palatinate, Saarland",West,Agree completely,0.09000,112,1091,0.07301,0.10699
2008,"Rhineland-Palatinate, Saarland",West,Agree,0.46750,532,1091,0.43788,0.49712
2008,"Rhineland-Palatinate, Saarland",West,Disagree,0.35192,374,1091,0.32357,0.38028
2008,"Rhineland-Palatinate, Saarland",West,Disagree completely,0.09057,73,1091,0.07353,0.10761
2008,Baden-Wuerttemberg,West,Agree completely,0.12380,337,2343,0.11046,0.13714
2008,Baden-Wuerttemberg,West,Agree,0.48051,1142,2343,0.46028,0.50075
2008,Baden-Wuerttemberg,West,Disagree,0.32819,733,2343,0.30917,0.34721
2008,Baden-Wuerttemberg,West,Disagree completely,0.06749,131,2343,0.05733,0.07765
2008,Bavaria,West,Agree completely,0.09824,299,2741,0.08709,0.10938
2008,Bavaria,West,Agree,0.48056,1373,2741,0.46185,0.49927
2008,Bavaria,West,Disagree,0.35779,934,2741,0.33984,0.37573
2008,Bavaria,West,Disagree completely,0.06342,135,2741,0.05429,0.07255
2008,Berlin,West,Agree,0.43508,173,366,0.38422,0.48594
2008,Berlin,West,Disagree,0.39715,145,366,0.34695,0.44735
2008,Berlin,West,Disagree completely,0.12259,48,366,0.08895,0.15624
2008,Berlin,East,Agree,0.39937,139,307,0.34449,0.45425
2008,Berlin,East,Disagree,0.37577,124,307,0.32150,0.43003
2008,Berlin,East,Disagree completely,0.14075,44,307,0.10179,0.17972
2008,Brandenburg,East,Agree completely,0.06193,59,822,0.04544,0.07842
2008,Brandenburg,East,Agree,0.35360,297,822,0.32090,0.38630
2008,Brandenburg,East,Disagree,0.47557,366,822,0.44141,0.50973
2008,Brandenburg,East,Disagree completely,0.10889,100,822,0.08759,0.13020
2008,Mecklenburg-Western Pomerania,East,Agree completely,0.08059,39,454,0.05553,0.10566
2008,Mecklenburg-Western Pomerania,East,Agree,0.42594,210,454,0.38040,0.47147
2008,Mecklenburg-Western Pomerania,East,Disagree,0.44532,205,454,0.39956,0.49109
2008,Saxony,East,Agree completely,0.07665,112,1431,0.06286,0.09044
2008,Saxony,East,Agree,0.39382,580,1431,0.36849,0.41914
2008,Saxony,East,Disagree,0.43912,614,1431,0.41340,0.46484
2008,Saxony,East,Disagree completely,0.09041,125,1431,0.07555,0.10527
2008,Saxony-Anhalt,East,Agree completely,0.07754,51,815,0.05917,0.09592
2008,Saxony-Anhalt,East,Agree,0.35814,321,815,0.32521,0.39108
2008,Saxony-Anhalt,East,Disagree,0.47433,380,815,0.44002,0.50863
2008,Saxony-Anhalt,East,Disagree completely,0.08999,63,815,0.07033,0.10965
2008,Thuringa,East,Agree completely,0.04910,45,874,0.03477,0.06343
2008,Thuringa,East,Agree,0.43655,398,874,0.40365,0.46945
2008,Thuringa,East,Disagree,0.41794,352,874,0.38522,0.45066
2008,Thuringa,East,Disagree completely,0.09640,79,874,0.07683,0.11598
2013,Schleswig-Holstein,West,Agree completely,0.16183,111,577,0.13175,0.19190
2013,Schleswig-Holstein,West,Agree,0.66418,379,577,0.62561,0.70275
2013,Schleswig-Holstein,West,Disagree,0.15739,87,577,0.12765,0.18713
2013,Hamburg,West,Agree completely,0.17083,68,301,0.12824,0.21342
2013,Hamburg,West,Agree,0.62769,186,301,0.57299,0.68239
2013,Hamburg,West,Disagree,0.17652,47,301,0.13338,0.21966
2013,Lower Saxony,West,Agree completely,0.18766,350,1770,0.16946,0.20585
2013,Lower Saxony,West,Agree,0.56780,1035,1770,0.54471,0.59088
2013,Lower Saxony,West,Disagree,0.21519,341,1770,0.19604,0.23434
2013,Lower Saxony,West,Disagree completely,0.02936,44,1770,0.02149,0.03723
2013,Bremen,West,Agree,0.52576,68,68,0.40620,0.64533
2013,North Rhine-Westphalia,West,Agree completely,0.14276,564,3703,0.13149,0.15403
2013,North Rhine-Westphalia,West,Agree,0.58674,2238,3703,0.57088,0.60261
2013,North Rhine-Westphalia,West,Disagree,0.23822,790,3703,0.22450,0.25195
2013,North Rhine-Westphalia,West,Disagree completely,0.03227,111,3703,0.02658,0.03796
2013,Hesse,West,Agree completely,0.17737,228,1255,0.15623,0.19851
2013,Hesse,West,Agree,0.57550,767,1255,0.54814,0.60285
2013,Hesse,West,Disagree,0.22497,260,1255,0.20186,0.24808
2013,"Rhineland-Palatinate, Saarland",West,Agree completely,0.17523,213,1058,0.15232,0.19815
2013,"Rhineland-Palatinate, Saarland",West,Agree,0.56384,601,1058,0.53394,0.59374
2013,"Rhineland-Palatinate, Saarland",West,Disagree,0.24142,244,1058,0.21563,0.26722
2013,Baden-Wuerttemberg,West,Agree completely,0.18190,380,2117,0.16547,0.19834
2013,Baden-Wuerttemberg,West,Agree,0.55277,1217,2117,0.53159,0.57396
2013,Baden-Wuerttemberg,West,Disagree,0.22509,442,2117,0.20729,0.24288
2013,Baden-Wuerttemberg,West,Disagree completely,0.04024,78,2117,0.03187,0.04861
2013,Bavaria,West,Agree completely,0.16705,508,2935,0.15355,0.18054
2013,Bavaria,West,Agree,0.57835,1712,2935,0.56048,0.59622
