year,sex,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1984,male,,,,,,,,,,,,
1984,female,,,,,,,,,,,,
1985,male,,,,,,,,,,,,
1985,female,,,,,,,,,,,,
1986,male,,,,,,,,,,,,
1986,female,,,,,,,,,,,,
1987,male,,,,,,,,,,,,
1987,female,,,,,,,,,,,,
1988,male,,,,,,,,,,,,
1988,female,,,,,,,,,,,,
1989,male,,,,,,,,,,,,
1989,female,,,,,,,,,,,,
1990,male,,,,,,,,,,,,
1990,female,,,,,,,,,,,,
1991,male,,,,,,,,,,,,
1991,female,,,,,,,,,,,,
1992,male,,,,,,,,,,,,
1992,female,,,,,,,,,,,,
1993,male,,,,,,,,,,,,
1993,female,,,,,,,,,,,,
1994,male,,,,,,,,,,,,
1994,female,,,,,,,,,,,,
1995,male,,,,,,,,,,,,
1995,female,,,,,,,,,,,,
1996,male,,,,,,,,,,,,
1996,female,,,,,,,,,,,,
1997,male,,,,,,,,,,,,
1997,female,,,,,,,,,,,,
1998,male,,,,,,,,,,,,
1998,female,,,,,,,,,,,,
1999,male,,,,,,,,,,,,
1999,female,,,,,,,,,,,,
2000,male,,,,,,,,,,,,
2000,female,,,,,,,,,,,,
2001,male,10524,0.09143,0.07735,0.10550,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
2001,female,11396,0.18124,0.16000,0.20249,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
2002,male,,,,,,,,,,,,
2002,female,,,,,,,,,,,,
2003,male,10677,0.11291,0.09514,0.13067,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
2003,female,11489,0.18558,0.16404,0.20711,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
2004,male,,,,,,,,,,,,
2004,female,,,,,,,,,,,,
2005,male,9899,0.09355,0.07871,0.10839,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
2005,female,10799,0.16847,0.14706,0.18988,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
2006,male,,,,,,,,,,,,
2006,female,,,,,,,,,,,,
2007,male,9773,0.11269,0.09702,0.12835,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
2007,female,10736,0.21100,0.18513,0.23686,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
2008,male,,,,,,,,,,,,
2008,female,,,,,,,,,,,,
2009,male,8598,0.09460,0.07815,0.11105,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
2009,female,9419,0.19959,0.17323,0.22595,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
2010,male,,,,,,,,,,,,
2010,female,,,,,,,,,,,,
2011,male,12849,0.10931,0.09411,0.12452,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
2011,female,15523,0.15724,0.13975,0.17473,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
2012,male,2900,0.10596,0.06977,0.14215,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
2012,female,4245,0.18828,0.14045,0.23610,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
2013,male,11622,0.11732,0.10164,0.13300,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
2013,female,14054,0.17690,0.15770,0.19610,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
2014,male,,,,,,,,,,,,
2014,female,,,,,,,,,,,,
2015,male,11457,0.11663,0.09899,0.13427,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
2015,female,13575,0.16512,0.14492,0.18533,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
2016,male,,,,,,,,,,,,
2016,female,,,,,,,,,,,,
2017,male,12208,0.11979,0.10421,0.13537,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
2017,female,14209,0.17781,0.15833,0.19729,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
2018,male,,,,,,,,,,,,
2018,female,,,,,,,,,,,,
2019,male,12276,0.12087,0.10550,0.13624,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
2019,female,13441,0.21420,0.19218,0.23621,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
2020,male,,,,,,,,,,,,
2020,female,,,,,,,,,,,,
2021,male,8868,0.17084,0.14690,0.19477,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
2021,female,9437,0.31529,0.27941,0.35118,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
2022,male,,,,,,,,,,,,
2022,female,,,,,,,,,,,,
