"year","bildungsniveau","quintil_oecd","mean","median","n","percentile_10","percentile_25","percentile_75","percentile_90","percentile_99","lower_confidence_mean","upper_confidence_mean","minimum","maximum","lower_confidence_median","upper_confidence_median"
"1996","(Fach-)Abitur","2","5.6","3.5","164","1","2","6","12","31","4.58","6.62","0","33","4","5"
"1996","(Fach-)Abitur","3","6.07","3.5","146","1","2","8","15","33","4.95","7.19","0","34","3","5"
"1996","(Fach-)Abitur","4","7","4.5","96","1","2","10","17","41","5.48","8.52","0","41","4","8"
"1996","(Fach-)Abitur","5 Einkommensstärkstes Quintil","9.04","6.5","54","1","2","14","20","27","6.99","11.09","0","28","6","12"
"1996","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","8.39","4.5","108","1","2","16","22","30","6.65","10.13","0","40","5","10"
"1996","(noch) kein Abschluss","2","8.26","3.5","95","1","1","11","26","30","6.27","10.25","0","32","5","11"
"1996","(noch) kein Abschluss","3","11.6","5.5","33","0","3","24","27","29","8.02","15.18","0","29","4","21"
"1996","(noch) kein Abschluss","4","","","","","","","","","","","","","",""
"1996","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","","","","","","","","","","","",""
"1996","AkademikerIn","1 Einkommensschwächstes Quintil","5.13","1.5","178","0","1","5","13","45","3.86","6.4","0","47","2","4"
"1996","AkademikerIn","2","8.08","4.5","333","1","2","12","21","36","7.19","8.97","0","46","4","5"
"1996","AkademikerIn","3","9.49","5.5","283","1","3","13","24","35","8.46","10.52","0","41","5","6"
"1996","AkademikerIn","4","11.04","7.5","277","1","3","17","27","35","9.89","12.19","0","43","5","6"
"1996","AkademikerIn","5 Einkommensstärkstes Quintil","13.01","9.5","256","1","4","22","30","40","11.7","14.32","0","42","6","9"
"1996","Hauptschule","1 Einkommensschwächstes Quintil","8.81","4.5","913","1","2","14","22","40","8.23","9.39","0","51","4","5"
"1996","Hauptschule","2","11.58","7.5","934","1","3","18","27","40","10.93","12.23","0","48","6","8"
"1996","Hauptschule","3","12.08","8.5","630","1","4","18","27","39","11.29","12.87","0","45","7","9"
"1996","Hauptschule","4","13.26","9.5","410","1","5","21","29","41","12.25","14.27","0","45","7","10"
"1996","Hauptschule","5 Einkommensstärkstes Quintil","13.5","8.5","132","1","6","24","30","38","11.58","15.42","0","41","8","15"
"1996","Realschule","1 Einkommensschwächstes Quintil","6.56","2.5","597","1","2","7","18","36","6.01","7.11","0","38","3","4"
"1996","Realschule","2","7.8","4.5","638","1","2","12","19","33","7.23","8.37","0","39","4","5"
"1996","Realschule","3","9.83","6.5","487","1","3","15","24","36","9.11","10.55","0","42","5","6"
"1996","Realschule","4","10.89","7.5","307","1","3","18","26","38","9.86","11.92","0","39","6","7"
"1996","Realschule","5 Einkommensstärkstes Quintil","14.22","10.5","157","1","4","24","29","41","12.48","15.96","0","48","6","11"
"1997","(Fach-)Abitur","1 Einkommensschwächstes Quintil","4.15","2.5","139","0","1","5","8","20","3.4","4.9","0","26","3","5"
"1997","(Fach-)Abitur","2","6.5","3.5","161","1","2","8","16","28","5.38","7.62","0","34","3","5"
"1997","(Fach-)Abitur","3","5.04","2.5","151","0","1","6","10","28","4.03","6.05","0","35","2","4"
"1997","(Fach-)Abitur","4","8.63","5.5","113","1","2","11","21","44","6.99","10.27","0","44","4","8"
"1997","(Fach-)Abitur","5 Einkommensstärkstes Quintil","7.99","4.5","55","1","3","11","16","50","5.7","10.28","0","50","4","10"
"1997","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","8.57","5.5","88","1","2","11","24","31","6.66","10.48","0","31","5","9"
"1997","(noch) kein Abschluss","2","11.2","8.5","69","1","3","18","25","30","9.03","13.37","0","30","7","16"
"1997","(noch) kein Abschluss","3","10.34","6.5","49","1","2","18","27","29","7.59","13.09","1","29","5","17"
"1997","(noch) kein Abschluss","4","","","","","","","","","","","","","",""
"1997","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","","","","","","","","","","","",""
"1997","AkademikerIn","1 Einkommensschwächstes Quintil","6.02","2.5","204","1","1","6","18","42","4.77","7.27","0","48","3","5"
"1997","AkademikerIn","2","7.54","4.5","292","1","2","10","18","31","6.66","8.42","0","40","4","6"
"1997","AkademikerIn","3","11.19","6.5","286","1","4","17","25","39","10.11","12.27","0","41","6","7"
"1997","AkademikerIn","4","10.84","6.5","295","1","3","17","27","36","9.74","11.94","0","40","6","7"
"1997","AkademikerIn","5 Einkommensstärkstes Quintil","13.2","9.5","266","2","4","22","30","39","11.96","14.44","0","46","6","9"
"1997","Hauptschule","1 Einkommensschwächstes Quintil","9.55","5.5","798","1","2","16","24","41","8.92","10.18","0","44","4","6"
"1997","Hauptschule","2","11.23","6.5","868","1","3","17","26","40","10.56","11.9","0","47","6","7"
"1997","Hauptschule","3","11.84","8.5","621","1","3","19","27","38","11.1","12.58","0","41","7","9"
"1997","Hauptschule","4","14.28","10.5","391","2","5","22","32","44","13.2","15.36","0","46","8","10"
"1997","Hauptschule","5 Einkommensstärkstes Quintil","14.49","9.5","136","2","7","22","30","41","12.63","16.35","0","49","9","13"
"1997","Realschule","1 Einkommensschwächstes Quintil","6.37","2.5","566","1","2","7","17","35","5.81","6.93","0","37","3","4"
"1997","Realschule","2","8.17","4.5","652","1","2","11","20","36","7.6","8.74","0","44","5","5"
"1997","Realschule","3","9.37","5.5","451","1","3","14","23","33","8.64","10.1","0","37","6","6"
"1997","Realschule","4","10.96","6.5","321","1","3","17","27","39","9.93","11.99","0","42","6","7"
"1997","Realschule","5 Einkommensstärkstes Quintil","13.89","9.5","148","2","5","23","27","38","12.29","15.49","0","40","7","12"
"1998","(Fach-)Abitur","1 Einkommensschwächstes Quintil","4.02","1.5","166","0","1","5","9","29","3.25","4.79","0","29","2","3"
"1998","(Fach-)Abitur","2","5.88","2.5","173","1","2","7","17","30","4.85","6.91","0","32","3","4"
"1998","(Fach-)Abitur","3","6.52","4.5","152","1","2","10","14","28","5.52","7.52","0","35","4","6"
"1998","(Fach-)Abitur","4","8.07","6.5","135","1","3","11","19","33","6.75","9.39","0","43","5","8"
"1998","(Fach-)Abitur","5 Einkommensstärkstes Quintil","10.34","6.5","76","1","3","13","23","49","7.84","12.84","0","49","4","9"
"1998","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","7.29","3.5","89","1","2","10","19","28","5.46","9.12","0","28","5","8"
"1998","(noch) kein Abschluss","2","8.81","6.5","66","1","2","14","25","29","6.83","10.79","0","29","6","11"
"1998","(noch) kein Abschluss","3","14.86","10.5","45","1","6","26","30","33","11.59","18.13","1","33","7","22"
"1998","(noch) kein Abschluss","4","","","","","","","","","","","","","",""
"1998","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","","","","","","","","","","","",""
"1998","AkademikerIn","1 Einkommensschwächstes Quintil","6.37","3.5","201","0","1","8","16","39","5.24","7.5","0","49","4","6"
"1998","AkademikerIn","2","7.48","4.5","288","1","2","9","21","33","6.6","8.36","0","42","4","5"
"1998","AkademikerIn","3","10.45","6.5","293","1","3","16","23","41","9.38","11.52","0","42","7","8"
"1998","AkademikerIn","4","10.72","7.5","370","1","3","17","27","37","9.73","11.71","0","41","6","8"
"1998","AkademikerIn","5 Einkommensstärkstes Quintil","14.18","10.5","307","2","5","23","30","36","13.01","15.35","0","53","7","9"
"1998","Hauptschule","1 Einkommensschwächstes Quintil","9.12","4.5","844","1","2","14","24","38","8.49","9.75","0","48","4","5"
"1998","Hauptschule","2","11.14","7.5","885","1","3","18","26","37","10.5","11.78","0","45","7","8"
"1998","Hauptschule","3","12.44","8.5","632","1","3","20","28","38","11.67","13.21","0","43","8","9"
"1998","Hauptschule","4","13.57","9.5","434","2","5","20","32","44","12.55","14.59","0","47","8","10"
"1998","Hauptschule","5 Einkommensstärkstes Quintil","16.85","15.5","154","3","8","26","30","42","15.07","18.63","0","50","11","19"
"1998","Realschule","1 Einkommensschwächstes Quintil","6.24","3.5","600","1","1","8","17","37","5.7","6.78","0","38","3","4"
"1998","Realschule","2","7.89","4.5","724","1","2","11","20","31","7.36","8.42","0","39","5","6"
"1998","Realschule","3","9.46","6.5","479","1","3","13","23","34","8.73","10.19","0","38","5","7"
"1998","Realschule","4","11.81","8.5","368","1","4","18","28","43","10.82","12.8","0","44","7","8"
"1998","Realschule","5 Einkommensstärkstes Quintil","14.18","9.5","187","2","5","23","30","39","12.7","15.66","0","41","8","13"
"1999","(Fach-)Abitur","1 Einkommensschwächstes Quintil","4.76","2.5","143","1","1","6","10","29","3.73","5.79","0","30","2","4"
"1999","(Fach-)Abitur","2","5.72","3.5","190","1","1","7","14","26","4.86","6.58","0","29","3","5"
"1999","(Fach-)Abitur","3","6.02","2.5","160","1","1","10","15","23","5.06","6.98","0","29","3","5"
"1999","(Fach-)Abitur","4","8.97","5.5","160","1","2","13","22","36","7.64","10.3","0","45","5","7"
"1999","(Fach-)Abitur","5 Einkommensstärkstes Quintil","9.7","6.5","73","1","4","12","24","51","7.46","11.94","0","51","4","9"
"1999","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","7.24","2.5","94","1","1","9","23","32","5.38","9.1","0","32","3","7"
"1999","(noch) kein Abschluss","2","8.09","3.5","74","0","2","10","22","33","6.1","10.08","0","33","4","9"
"1999","(noch) kein Abschluss","3","9.29","6.5","39","1","2","12","24","32","6.14","12.44","0","33","5","13"
"1999","(noch) kein Abschluss","4","","","","","","","","","","","","","",""
"1999","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","","","","","","","","","","","",""
"1999","AkademikerIn","1 Einkommensschwächstes Quintil","5.57","2.5","144","0","1","7","15","26","4.41","6.73","0","36","3","5"
"1999","AkademikerIn","2","7.7","4.5","311","1","1","9","19","41","6.77","8.63","0","49","5","7"
"1999","AkademikerIn","3","10.43","7.5","303","1","3","16","24","36","9.4","11.46","0","50","7","8"
"1999","AkademikerIn","4","11.08","7.5","366","1","3","18","28","36","10.1","12.06","0","47","7","8"
"1999","AkademikerIn","5 Einkommensstärkstes Quintil","13.13","8.5","364","1","4","21","30","37","12.07","14.19","0","47","7","8"
"1999","Hauptschule","1 Einkommensschwächstes Quintil","8.68","3.5","742","1","1","13","24","35","8.03","9.33","0","48","3","5"
"1999","Hauptschule","2","10.73","7.5","917","1","2","17","26","40","10.1","11.36","0","57","6","8"
"1999","Hauptschule","3","11.88","8.5","625","1","3","19","27","40","11.11","12.65","0","46","8","9"
"1999","Hauptschule","4","13.04","9.5","468","1","3","21","32","42","12.04","14.04","0","48","8","10"
"1999","Hauptschule","5 Einkommensstärkstes Quintil","15.4","12.5","183","2","7","23","30","46","13.77","17.03","0","46","10","14"
"1999","Realschule","1 Einkommensschwächstes Quintil","6.2","2.5","541","1","1","8","17","36","5.61","6.79","0","39","3","4"
"1999","Realschule","2","7.85","4.5","745","1","2","11","20","31","7.32","8.38","0","40","5","6"
"1999","Realschule","3","9.15","6.5","506","1","3","12","24","35","8.43","9.87","0","38","6","7"
"1999","Realschule","4","11.79","7.5","416","1","3","18","29","40","10.85","12.73","0","44","6","8"
"1999","Realschule","5 Einkommensstärkstes Quintil","12.71","9.5","207","1","4","19","28","45","11.36","14.06","0","45","8","11"
"2000","(Fach-)Abitur","1 Einkommensschwächstes Quintil","3.52","1.5","272","1","1","5","8","20","2.96","4.08","0","29","2","2"
"2000","(Fach-)Abitur","2","6.18","2.5","323","1","2","9","16","32","5.4","6.96","0","37","3","4"
"2000","(Fach-)Abitur","3","7.86","5.5","339","1","2","11","19","34","7.04","8.68","0","39","4","6"
"2000","(Fach-)Abitur","4","6.71","3.5","310","1","2","9","16","35","5.82","7.6","0","44","4","6"
"2000","(Fach-)Abitur","5 Einkommensstärkstes Quintil","10.67","7.5","185","1","2","16","25","52","9.16","12.18","0","53","5","9"
"2000","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","5.44","1.5","78","0","1","8","13","33","3.51","7.37","0","33","1","4"
"2000","(noch) kein Abschluss","2","10.4","9.5","60","1","3","16","23","29","8.28","12.52","0","30","5","11"
"2000","(noch) kein Abschluss","3","11.51","6.5","38","1","1","22","29","35","7.76","15.26","0","35","1","14"
"2000","(noch) kein Abschluss","4","","","","","","","","","","","","","",""
"2000","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","","","","","","","","","","","",""
"2000","AkademikerIn","1 Einkommensschwächstes Quintil","5.47","2.5","246","0","1","7","15","27","4.53","6.41","0","54","3","5"
"2000","AkademikerIn","2","7.75","4.5","446","1","2","10","20","39","6.98","8.52","0","50","5","7"
"2000","AkademikerIn","3","9.55","6.5","551","1","2","13","24","39","8.8","10.3","0","46","6","8"
"2000","AkademikerIn","4","10.58","7.5","702","1","2","16","25","38","9.86","11.3","0","44","8","9"
"2000","AkademikerIn","5 Einkommensstärkstes Quintil","13.43","9.5","833","2","4","22","30","39","12.7","14.16","0","49","9","10"
"2000","Hauptschule","1 Einkommensschwächstes Quintil","8.36","3.5","1192","1","1","13","22","36","7.85","8.87","0","50","4","5"
"2000","Hauptschule","2","10.7","6.5","1486","1","2","17","27","41","10.18","11.22","0","50","6","8"
"2000","Hauptschule","3","12.16","8.5","1052","1","4","19","28","39","11.54","12.78","0","58","8","10"
"2000","Hauptschule","4","14.21","10.5","811","1","5","23","32","42","13.44","14.98","0","47","10","11"
"2000","Hauptschule","5 Einkommensstärkstes Quintil","14.59","11.5","340","1","5","22","32","42","13.38","15.8","0","50","11","13"
"2000","Realschule","1 Einkommensschwächstes Quintil","5.46","2.5","857","1","1","8","14","32","5.03","5.89","0","36","3","4"
"2000","Realschule","2","8.25","4.5","1283","1","2","11","21","35","7.81","8.69","0","42","5","6"
"2000","Realschule","3","8.99","6.5","981","1","2","12","22","35","8.46","9.52","0","42","6","7"
"2000","Realschule","4","10.77","7.5","835","1","3","16","26","42","10.14","11.4","0","47","7","8"
"2000","Realschule","5 Einkommensstärkstes Quintil","13.43","9.5","431","2","4","22","31","42","12.4","14.46","0","49","8","10"
"2001","(Fach-)Abitur","1 Einkommensschwächstes Quintil","3.93","1.5","226","1","1","5","10","25","3.22","4.64","0","30","2","3"
"2001","(Fach-)Abitur","2","5.37","2.5","347","1","1","7","13","31","4.68","6.06","0","38","3","3"
"2001","(Fach-)Abitur","3","7.61","4.5","279","1","2","11","18","35","6.67","8.55","0","36","4","6"
"2001","(Fach-)Abitur","4","8.08","4.5","310","1","2","11","21","35","7.15","9.01","0","48","4","6"
"2001","(Fach-)Abitur","5 Einkommensstärkstes Quintil","9.51","5.5","202","1","2","14","25","32","8.22","10.8","0","36","4","7"
"2001","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","5.94","1.5","64","1","1","8","18","36","3.92","7.96","0","36","1","3"
"2001","(noch) kein Abschluss","2","7.26","0.5","61","1","1","11","25","28","5.02","9.5","0","32","1","6"
"2001","(noch) kein Abschluss","3","9.77","3.5","45","1","1","15","24","34","6.75","12.79","0","34","2","11"
"2001","(noch) kein Abschluss","4","","","","","","","","","","","","","",""
"2001","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","","","","","","","","","","","",""
"2001","AkademikerIn","1 Einkommensschwächstes Quintil","6.85","3.5","181","1","1","9","16","45","5.65","8.05","0","45","3","6"
"2001","AkademikerIn","2","8.08","4.5","398","1","2","11","21","40","7.21","8.95","0","52","5","7"
"2001","AkademikerIn","3","10.23","7.5","508","1","2","15","25","49","9.44","11.02","0","54","7","9"
"2001","AkademikerIn","4","10.05","7.5","687","1","3","14","24","38","9.34","10.76","0","51","8","9"
"2001","AkademikerIn","5 Einkommensstärkstes Quintil","13.09","9.5","801","1","4","22","30","40","12.35","13.83","0","44","9","10"
"2001","Hauptschule","1 Einkommensschwächstes Quintil","7.61","3.5","1045","1","1","11","21","37","7.07","8.15","0","47","4","5"
"2001","Hauptschule","2","10.55","6.5","1221","1","2","16","26","39","10","11.1","0","45","7","8"
"2001","Hauptschule","3","12.91","9.5","971","1","3","21","30","42","12.24","13.58","0","59","9","11"
"2001","Hauptschule","4","13.88","10.5","740","1","5","21","31","43","13.09","14.67","0","47","10","12"
"2001","Hauptschule","5 Einkommensstärkstes Quintil","15.01","11.5","326","1","6","23","32","51","13.73","16.29","0","51","11","14"
"2001","Realschule","1 Einkommensschwächstes Quintil","5.69","2.5","726","1","1","8","15","31","5.22","6.16","0","39","3","4"
"2001","Realschule","2","8.28","4.5","1149","1","2","11","22","36","7.8","8.76","0","43","5","6"
"2001","Realschule","3","9.18","6.5","933","1","2","13","22","36","8.64","9.72","0","43","6","8"
"2001","Realschule","4","10.71","7.5","800","1","3","16","27","37","10.06","11.36","0","41","7","9"
"2001","Realschule","5 Einkommensstärkstes Quintil","13.82","10.5","450","1","5","21","31","42","12.84","14.8","0","44","9","11"
"2002","(Fach-)Abitur","1 Einkommensschwächstes Quintil","3.81","1.5","204","1","1","5","10","20","3.11","4.51","0","31","2","3"
"2002","(Fach-)Abitur","2","5.89","3.5","302","1","1","8","13","29","5.16","6.62","0","39","3","4"
"2002","(Fach-)Abitur","3","7.09","2.5","274","1","1","10","19","32","6.17","8.01","0","34","3","5"
"2002","(Fach-)Abitur","4","8.03","4.5","352","1","2","11","22","36","7.1","8.96","0","47","4","6"
"2002","(Fach-)Abitur","5 Einkommensstärkstes Quintil","9.67","6.5","381","1","2","13","25","37","8.69","10.65","0","51","5","8"
"2002","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","5.99","2.5","46","0","1","8","15","37","3.5","8.48","0","37","1","7"
"2002","(noch) kein Abschluss","2","8.68","2.5","48","1","2","12","23","36","6","11.36","0","36","2","11"
"2002","(noch) kein Abschluss","3","11.1","2.5","31","1","2","21","26","35","7.13","15.07","0","35","2","12"
"2002","(noch) kein Abschluss","4","8.97","1.5","31","0","1","21","30","32","5.54","12.4","0","32","1","3"
"2002","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","","","","","","","","","","","",""
"2002","AkademikerIn","1 Einkommensschwächstes Quintil","6.93","3.5","172","0","1","9","22","33","5.65","8.21","0","39","3","7"
"2002","AkademikerIn","2","8.45","4.5","313","1","2","11","20","50","7.45","9.45","0","58","5","7"
"2002","AkademikerIn","3","10.5","7.5","459","1","3","16","25","41","9.63","11.37","0","49","7","10"
"2002","AkademikerIn","4","9.5","6.5","808","1","2","13","23","37","8.86","10.14","0","49","7","9"
"2002","AkademikerIn","5 Einkommensstärkstes Quintil","13.54","10.5","1646","2","4","22","31","40","13.02","14.06","0","49","11","12"
"2002","Hauptschule","1 Einkommensschwächstes Quintil","8.6","4.5","809","1","2","13","23","40","7.96","9.24","0","52","4","5"
"2002","Hauptschule","2","10.18","6.5","1089","1","2","15","26","38","9.6","10.76","0","44","6","8"
"2002","Hauptschule","3","12.39","9.5","867","1","3","19","29","38","11.7","13.08","0","48","8","10"
"2002","Hauptschule","4","15.29","12.5","797","2","6","23","32","46","14.51","16.07","0","52","11","12"
"2002","Hauptschule","5 Einkommensstärkstes Quintil","15.29","11.5","429","2","4","25","32","42","14.19","16.39","0","51","11","14"
"2002","Realschule","1 Einkommensschwächstes Quintil","6.03","2.5","612","1","1","9","16","30","5.49","6.57","0","40","3","4"
"2002","Realschule","2","7.84","4.5","982","1","2","11","21","33","7.33","8.35","0","44","4","6"
"2002","Realschule","3","9.72","6.5","950","1","3","13","23","35","9.18","10.26","0","41","7","8"
"2002","Realschule","4","11.31","8.5","885","1","3","16","27","38","10.68","11.94","0","44","7","9"
"2002","Realschule","5 Einkommensstärkstes Quintil","14.58","11.5","727","1","4","23","32","41","13.76","15.4","0","51","10","12"
"2003","(Fach-)Abitur","1 Einkommensschwächstes Quintil","4.41","1.5","186","1","1","6","11","28","3.53","5.29","0","40","2","3"
"2003","(Fach-)Abitur","2","6.13","4.5","293","1","2","8","14","24","5.48","6.78","0","30","3","5"
"2003","(Fach-)Abitur","3","6.13","2.5","313","1","1","9","17","29","5.35","6.91","0","35","3","4"
"2003","(Fach-)Abitur","4","7.44","3.5","358","1","2","10","20","35","6.53","8.35","0","52","3","5"
"2003","(Fach-)Abitur","5 Einkommensstärkstes Quintil","11.51","8.5","343","1","3","18","27","35","10.46","12.56","0","44","6","10"
"2003","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","5.23","2.5","43","1","1","9","16","24","3.25","7.21","0","24","1","7"
"2003","(noch) kein Abschluss","2","11.03","5.5","44","1","3","15","27","41","8.06","14","0","41","3","12"
"2003","(noch) kein Abschluss","3","","","","","","","","","","","","","",""
"2003","(noch) kein Abschluss","4","","","","","","","","","","","","","",""
"2003","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","","","","","","","","","","","",""
"2003","AkademikerIn","1 Einkommensschwächstes Quintil","6.95","3.5","162","1","1","9","19","39","5.6","8.3","0","57","3","6"
"2003","AkademikerIn","2","8.25","5.5","296","1","3","11","20","34","7.3","9.2","0","50","5","8"
"2003","AkademikerIn","3","10.33","6.5","430","1","2","16","24","41","9.44","11.22","0","47","7","10"
"2003","AkademikerIn","4","10.01","6.5","802","1","2","14","25","36","9.32","10.7","0","47","8","11"
"2003","AkademikerIn","5 Einkommensstärkstes Quintil","13.89","10.5","1480","2","4","22","31","43","13.33","14.45","0","50","11","12"
"2003","Hauptschule","1 Einkommensschwächstes Quintil","8.16","3.5","676","1","2","12","23","35","7.49","8.83","0","57","4","5"
"2003","Hauptschule","2","11.02","7.5","1024","1","3","18","26","40","10.43","11.61","0","47","6","8"
"2003","Hauptschule","3","12.28","9.5","814","1","4","19","27","39","11.57","12.99","0","49","9","11"
"2003","Hauptschule","4","15.14","12.5","766","2","5","23","33","45","14.34","15.94","0","51","10","12"
"2003","Hauptschule","5 Einkommensstärkstes Quintil","17.18","14.5","391","2","7","25","34","48","16","18.36","0","53","13","17"
"2003","Realschule","1 Einkommensschwächstes Quintil","6.36","2.5","582","1","1","8","17","34","5.79","6.93","0","39","3","4"
"2003","Realschule","2","7.99","4.5","951","1","2","12","21","32","7.49","8.49","0","37","5","6"
"2003","Realschule","3","9.54","6.5","913","1","3","13","23","35","8.97","10.11","0","44","6","8"
"2003","Realschule","4","11.59","9.5","885","1","4","16","26","39","10.96","12.22","0","52","8","10"
"2003","Realschule","5 Einkommensstärkstes Quintil","15.13","11.5","641","2","4","24","33","42","14.25","16.01","0","46","11","13"
"2004","(Fach-)Abitur","1 Einkommensschwächstes Quintil","3.94","1.5","209","1","1","5","10","23","3.19","4.69","0","33","2","3"
"2004","(Fach-)Abitur","2","6.57","4.5","276","1","2","9","14","29","5.85","7.29","0","34","3","5"
"2004","(Fach-)Abitur","3","6.44","2.5","287","1","1","10","16","31","5.57","7.31","0","36","3","4"
"2004","(Fach-)Abitur","4","8.64","4.5","371","1","2","13","19","36","7.75","9.53","0","50","4","6"
"2004","(Fach-)Abitur","5 Einkommensstärkstes Quintil","10.79","7.5","344","2","4","15","26","41","9.75","11.83","0","51","7","10"
"2004","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","3.73","1.5","40","1","1","4","7","25","1.88","5.58","0","25","2","4"
"2004","(noch) kein Abschluss","2","10.46","5.5","40","1","1","21","28","39","7.22","13.7","0","39","1","12"
"2004","(noch) kein Abschluss","3","","","","","","","","","","","","","",""
"2004","(noch) kein Abschluss","4","","","","","","","","","","","","","",""
"2004","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","","","","","","","","","","","",""
"2004","AkademikerIn","1 Einkommensschwächstes Quintil","7.88","4.5","156","1","2","10","21","29","6.67","9.09","0","36","4","7"
"2004","AkademikerIn","2","8.45","5.5","311","1","2","12","20","35","7.44","9.46","0","55","6","9"
"2004","AkademikerIn","3","10.36","7.5","402","1","3","16","24","35","9.47","11.25","0","43","6","9"
"2004","AkademikerIn","4","9.96","5.5","759","1","3","14","24","39","9.29","10.63","0","51","7","10"
"2004","AkademikerIn","5 Einkommensstärkstes Quintil","14.02","10.5","1489","2","4","22","32","43","13.45","14.59","0","52","12","13"
"2004","Hauptschule","1 Einkommensschwächstes Quintil","8.62","4.5","641","1","2","13","24","41","7.89","9.35","0","54","4","6"
"2004","Hauptschule","2","11.08","7.5","986","1","3","17","25","40","10.48","11.68","0","54","7","9"
"2004","Hauptschule","3","13.1","10.5","738","1","4","21","29","41","12.34","13.86","0","46","9","12"
"2004","Hauptschule","4","14.5","11.5","728","2","5","22","31","44","13.68","15.32","0","56","10","13"
"2004","Hauptschule","5 Einkommensstärkstes Quintil","17.53","14.5","362","3","8","26","35","45","16.34","18.72","0","54","12","16"
"2004","Realschule","1 Einkommensschwächstes Quintil","6.54","2.5","550","1","1","9","18","33","5.95","7.13","0","38","3","4"
"2004","Realschule","2","8.22","5.5","879","1","2","12","21","32","7.71","8.73","0","39","5","7"
