year,regtyp,sampreg,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1985,Staedtischer Raum,Westdeutschland,4928,10.382232702836541,10.255268117307764,10.509197288365318,3.0,7.0,15.0,0.0,33.0,7.0,6.0,7.0
1985,Laendlicher Raum,Westdeutschland,1240,11.214831464288855,10.935218747389822,11.494444181187887,3.0,8.0,16.10728142737594,0.0,35.76820356843986,8.0,7.0,9.0
1986,Staedtischer Raum,Westdeutschland,685,3.185188245031069,2.9805273071694107,3.389849182892727,1.0,1.0,3.0,0.0,6.0,1.0,1.0,1.0
1986,Laendlicher Raum,Westdeutschland,163,4.39274733782333,3.8606554874442804,4.92483918820238,0.3645566715727425,1.0,4.0,0.0,9.453164992640886,1.0,1.0,1.0
1987,Staedtischer Raum,Westdeutschland,887,2.5752925906000654,2.4265443819903867,2.724040799209744,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1987,Laendlicher Raum,Westdeutschland,271,2.9998120373006842,2.6205747369802257,3.379049337621143,0.0,1.0,1.0,0.0,2.5,1.0,1.0,1.0
1988,Staedtischer Raum,Westdeutschland,4551,10.627087946701018,10.490098967431573,10.764076925970462,2.0,8.0,16.0,0.0,37.0,8.0,8.0,9.0
1988,Laendlicher Raum,Westdeutschland,1159,11.163906062583107,10.877225299659157,11.450586825507058,3.0,8.0,17.0,0.0,38.0,8.0,7.0,9.0
1989,Staedtischer Raum,Westdeutschland,,,,,,,,,,,,
1989,Laendlicher Raum,Westdeutschland,,,,,,,,,,,,
1990,Staedtischer Raum,Westdeutschland,4343,10.534942821732578,10.393174646046829,10.676710997418327,2.0,7.0,17.0,0.0,39.5,7.0,6.0,7.0
1990,Staedtischer Raum,Ostdeutschland,1134,12.388712607219293,12.079946445916187,12.6974787685224,3.0,10.0,19.0,0.0,43.0,10.0,9.0,11.0
1990,Laendlicher Raum,Westdeutschland,1141,10.987597867222895,10.691680931712009,11.283514802733782,2.0,8.0,17.0,0.0,39.5,8.0,7.0,9.0
1990,Laendlicher Raum,Ostdeutschland,2179,12.833743501342582,12.610922587771787,13.056564414913376,4.0,10.0,20.0,0.0,44.0,10.0,9.0,10.0
1991,Staedtischer Raum,Westdeutschland,4555,10.287329461902164,10.148884261158665,10.425774662645663,2.0,7.0,16.0,0.0,37.0,7.0,7.0,8.0
1991,Staedtischer Raum,Ostdeutschland,933,10.584171188623472,10.244452981147013,10.92388939609993,1.0,7.0,17.0,0.0,41.0,7.0,7.0,8.0
1991,Laendlicher Raum,Westdeutschland,1199,10.894285283770671,10.603327351142827,11.185243216398515,2.0,7.0,18.0,0.0,42.0,7.0,5.0,8.0
1991,Laendlicher Raum,Ostdeutschland,1801,10.941052617663292,10.691286988337414,11.19081824698917,1.0,7.0,18.0,0.0,43.5,7.0,6.0,8.0
1992,Staedtischer Raum,Westdeutschland,4413,10.514389910727283,10.374220443326122,10.654559378128445,2.0,7.0,17.0,0.0,39.5,7.0,6.0,7.0
1992,Staedtischer Raum,Ostdeutschland,823,8.080774299682362,7.739101010019766,8.422447589344959,1.0,2.0,13.0,0.0,31.0,2.0,1.0,2.0
1992,Laendlicher Raum,Westdeutschland,1194,10.680930211877381,10.394527745123751,10.967332678631012,2.0,7.0,17.0,0.0,39.5,7.0,6.0,8.0
1992,Laendlicher Raum,Ostdeutschland,1517,9.08032801994128,8.817689122093627,9.342966917788933,1.0,3.0,15.0,0.0,36.0,3.0,2.0,4.0
1993,Staedtischer Raum,Westdeutschland,4352,10.543737916601025,10.40508978301561,10.68238605018644,2.0,7.0,17.0,0.0,39.5,7.0,6.0,7.0
1993,Staedtischer Raum,Ostdeutschland,808,6.65694354159824,6.357745273013785,6.956141810182695,1.0,3.0,8.0,0.0,18.5,3.0,3.0,4.0
1993,Laendlicher Raum,Westdeutschland,1191,10.648162099670271,10.363934358291583,10.932389841048959,2.0,7.0,16.0,0.0,37.0,7.0,6.0,8.0
1993,Laendlicher Raum,Ostdeutschland,1437,7.377917190978131,7.144766054389577,7.611068327566685,1.0,3.0,11.0,0.0,26.0,3.0,3.0,4.0
1994,Staedtischer Raum,Westdeutschland,4149,10.71513142894058,10.572018656574947,10.858244201306213,3.0,7.0,17.0,0.0,38.0,7.0,6.0,7.0
1994,Staedtischer Raum,Ostdeutschland,793,6.920848180959017,6.624010433683977,7.217685928234057,2.0,3.0,8.0,0.0,17.0,3.0,3.0,3.0
1994,Laendlicher Raum,Westdeutschland,1147,10.913795451244274,10.629700387467445,11.197890515021104,3.0,7.0,16.0,0.0,35.5,7.0,5.0,8.0
1994,Laendlicher Raum,Ostdeutschland,1410,7.922259653965123,7.680208964069508,8.164310343860738,2.0,3.0,11.0,0.0,24.5,3.0,2.0,3.0
1995,Staedtischer Raum,Westdeutschland,4351,10.382180476400613,10.24250129672781,10.521859656073417,3.0,7.0,16.0,0.0,35.5,7.0,7.0,8.0
1995,Staedtischer Raum,Ostdeutschland,732,6.973385274755468,6.6759961003676995,7.270774449143236,2.0,4.0,8.0,0.0,17.0,4.0,4.0,5.0
1995,Laendlicher Raum,Westdeutschland,1238,10.861356450036219,10.576958559809784,11.145754340262654,3.0,7.0,17.0,0.0,38.0,7.0,6.0,8.0
1995,Laendlicher Raum,Ostdeutschland,1450,7.30412174111083,7.07339916073563,7.5348443214860295,2.0,4.0,8.0,0.0,17.0,4.0,4.0,5.0
1996,Staedtischer Raum,Westdeutschland,4223,10.426448853207534,10.285599599477587,10.56729810693748,3.0,7.0,16.0,0.0,35.5,7.0,6.0,7.0
1996,Staedtischer Raum,Ostdeutschland,730,7.070400950788543,6.7791826570501295,7.361619244526957,2.0,4.0,7.0,0.0,14.5,4.0,3.0,4.0
1996,Laendlicher Raum,Westdeutschland,1240,10.551913266060948,10.274859129939653,10.828967402182244,2.0,7.0,16.0,0.0,37.0,7.0,7.0,8.0
1996,Laendlicher Raum,Ostdeutschland,1388,7.3651711967539475,7.141972677767437,7.588369715740458,2.0,4.0,8.0,0.0,17.0,4.0,4.0,4.0
1997,Staedtischer Raum,Westdeutschland,4086,10.622571939211712,10.4762953775132,10.768848500910224,3.0,7.0,17.0,0.0,38.0,7.0,6.0,7.0
1997,Staedtischer Raum,Ostdeutschland,687,7.441882893716363,7.135757231954739,7.748008555477987,2.0,5.0,7.0,0.0,14.5,5.0,5.0,6.0
1997,Laendlicher Raum,Westdeutschland,1188,10.403801774282867,10.138682998060473,10.668920550505261,3.0,7.0,16.0,0.0,35.5,7.0,6.0,8.0
1997,Laendlicher Raum,Ostdeutschland,1363,7.506224607823839,7.279770141534109,7.732679074113569,2.0,5.0,7.0,0.0,14.5,5.0,5.0,6.0
1998,Staedtischer Raum,Westdeutschland,4547,10.7024525335793,10.561354513828855,10.843550553329747,2.0,7.0,17.0,0.0,39.5,7.0,6.0,7.0
1998,Staedtischer Raum,Ostdeutschland,709,7.665653356432351,7.377066408226569,7.954240304638133,2.0,5.0,8.0,0.0,17.0,5.0,4.0,5.0
1998,Laendlicher Raum,Westdeutschland,1352,10.947299506654254,10.693186357286256,11.201412656022251,3.0,8.0,18.0,0.0,40.5,8.0,8.0,9.0
1998,Laendlicher Raum,Ostdeutschland,1432,7.372070421609819,7.167829876045045,7.576310967174593,2.0,5.0,8.0,0.0,17.0,5.0,4.0,5.0
1999,Staedtischer Raum,Westdeutschland,4485,10.411399430909423,10.270467631657562,10.552331230161284,2.0,7.0,16.0,0.0,37.0,7.0,6.0,7.0
1999,Staedtischer Raum,Ostdeutschland,715,7.716947734926652,7.424942755464077,8.008952714389228,2.0,6.0,9.0,0.0,19.5,6.0,6.0,7.0
1999,Laendlicher Raum,Westdeutschland,1358,10.441659113867658,10.184270567846733,10.699047659888583,2.0,7.0,16.0,0.0,37.0,7.0,6.0,7.0249999999999995
1999,Laendlicher Raum,Ostdeutschland,1437,7.646459351684217,7.433377526532315,7.859541176836119,2.0,5.0,9.0,0.0,19.5,5.0,4.0,5.0
2000,Staedtischer Raum,Westdeutschland,7888,10.418134460792965,10.310909224552995,10.525359697032934,2.0,7.0,16.0,0.0,37.0,7.0,6.0,7.0
2000,Staedtischer Raum,Ostdeutschland,1027,7.584574322531656,7.3425816524805265,7.826566992582786,2.0,5.0,9.0,0.0,19.5,5.0,4.0,5.0
2000,Laendlicher Raum,Westdeutschland,2562,10.701762632687583,10.510364707553661,10.893160557821504,2.0,8.0,17.0,0.0,39.5,8.0,8.0,9.0
2000,Laendlicher Raum,Ostdeutschland,2137,7.617825638687369,7.449115823333084,7.786535454041653,2.0,5.0,9.0,0.0,19.5,5.0,4.0,5.0
2001,Staedtischer Raum,Westdeutschland,7259,10.38205951985241,10.270103007783282,10.494016031921538,2.0,7.0,16.0,0.0,37.0,7.0,7.0,7.0
2001,Staedtischer Raum,Ostdeutschland,981,7.851450984072866,7.599506038554125,8.103395929591606,2.0,6.0,10.0,0.0,22.0,6.0,6.0,7.0
2001,Laendlicher Raum,Westdeutschland,2272,10.867425271213662,10.663660984552925,11.0711895578744,2.0,8.0,18.0,0.0,42.0,8.0,8.0,9.0
2001,Laendlicher Raum,Ostdeutschland,1977,7.930903925519865,7.748523994311458,8.113283856728273,2.0,6.0,10.0,0.0,22.0,6.0,6.0,7.0
2002,Staedtischer Raum,Westdeutschland,7946,10.551798925978979,10.444762686392368,10.65883516556559,2.0,7.0,16.0,0.0,37.0,7.0,6.974999999999994,7.0
2002,Staedtischer Raum,Ostdeutschland,989,8.015261263866009,7.766904937705402,8.263617590026616,2.0,6.0,11.0,0.0,24.5,6.0,5.974999999999994,7.0
2002,Laendlicher Raum,Westdeutschland,2420,10.752183783355212,10.551609012755058,10.952758553955366,2.0,7.0,17.0,0.0,39.5,7.0,6.0,7.0
2002,Laendlicher Raum,Ostdeutschland,1916,8.489634999905817,8.30226729104518,8.677002708766455,2.0,6.0,11.0,0.0,24.5,6.0,5.0,6.0
