year,age_gr,quintil_oecd,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1984,18-29 J.,1. Quintil,1063,3.2694193049063425,3.174310774571933,3.364527835240752,1.0,2.0,4.0,0.0,8.5,2.0,1.0,2.0
1984,18-29 J.,2. Quintil,623,4.4125333494504195,4.275360813915513,4.549705884985326,2.0,3.0,6.0,0.0,12.0,3.0,2.0,3.0
1984,18-29 J.,3. Quintil,229,5.00677097361396,4.797631010236738,5.215910936991182,2.9245540631642615,4.4196782067403015,7.0,0.0,13.113168905253607,4.0,3.0,4.0
1984,18-29 J.,4. Quintil,54,4.49672201042327,4.050535241827844,4.942908779018697,2.0,4.0,6.350560948478812,0.0,12.87640237119703,4.0,3.0,5.0
1984,18-29 J.,5. Quintil,,,,,,,,,,,,
1984,30-45 J.,1. Quintil,1498,9.45889652662288,9.277279246041092,9.640513807204668,3.0,8.0,14.0,0.0,30.5,8.0,7.0,9.0
1984,30-45 J.,2. Quintil,805,10.10268294345937,9.874465759645952,10.33090012727279,4.0,9.0,15.0,0.0,30.0,9.0,8.0,10.0
1984,30-45 J.,3. Quintil,354,10.34729172812697,9.994203680475104,10.700379775778837,4.0,10.0,15.0,0.0,31.5,10.0,9.0,11.0
1984,30-45 J.,4. Quintil,158,9.66239557300701,9.201103084769263,10.123688061244758,4.689177976495225,8.0,14.199981249627108,0.0,26.0,8.0,6.0,9.0
1984,30-45 J.,5. Quintil,55,9.467726822387085,8.55457279674837,10.3808808480258,4.0,8.0,13.0,1.0,26.5,8.0,5.0,11.0
1984,46-65 J.,1. Quintil,940,16.20261077829313,15.866914427736438,16.538307128849826,8.0,14.0,24.0,0.0,46.0,14.0,13.0,14.0
1984,46-65 J.,2. Quintil,621,18.114450716127337,17.692223159398715,18.53667827285596,10.0,16.0,26.0,0.0,49.0,16.0,14.0,17.0
1984,46-65 J.,3. Quintil,314,18.52149290491175,17.92729619058158,19.11568961924192,10.0,17.0,27.0,0.0,52.5,17.0,14.0,18.0
1984,46-65 J.,4. Quintil,142,20.47517671387659,19.613540991615572,21.336812436137606,12.0,21.0,28.0,2.0,43.0,21.0,19.0,22.0
1984,46-65 J.,5. Quintil,46,20.89837251710215,19.43858493883859,22.358160095365708,12.347064591315572,18.443505606411392,29.0,5.0,48.0,18.0,12.0,21.0
1984,66 und älter,1. Quintil,,,,,,,,,,,,
1984,66 und älter,2. Quintil,,,,,,,,,,,,
1984,66 und älter,3. Quintil,,,,,,,,,,,,
1984,66 und älter,4. Quintil,,,,,,,,,,,,
1984,66 und älter,5. Quintil,,,,,,,,,,,,
1985,18-29 J.,1. Quintil,901,3.0522376880874247,2.9603245841973336,3.144150791977516,1.0,2.0,4.0,0.0,8.5,2.0,2.0,2.0
1985,18-29 J.,2. Quintil,599,4.208661130165291,4.082440857637435,4.3348814026931475,2.0,3.0,6.0,0.0,12.0,3.0,2.0,3.0
