year,pgisced97,quintil_oecd,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1984,Pre-primary Level,1st Quintile,,,,,,,,,,,,
1984,Pre-primary Level,2nd Quintile,,,,,,,,,,,,
1984,Pre-primary Level,3rd Quintile,,,,,,,,,,,,
1984,Pre-primary Level,4th Quintile,,,,,,,,,,,,
1984,Pre-primary Level,5th Quintile,,,,,,,,,,,,
1984,Primary Level,1st Quintile,133,7.003842725107221,5.437890364345316,7.945747028223269,2.0,5.0,12.0,0.0,24.0,5.0,2.9749999999999943,6.0
1984,Primary Level,2nd Quintile,124,7.1540372328088395,5.841856912232233,8.53194656441758,2.0,6.0,12.0,0.0,24.0,6.0,4.0,8.0
1984,Primary Level,3rd Quintile,117,8.839494259009559,6.761833718253335,10.69546967849896,3.684375633170084,8.0,12.0,1.0,24.0,8.0,5.974999999999994,11.0
1984,Primary Level,4th Quintile,133,8.29297330307972,7.145303258277213,9.45658130387154,4.0,7.0,12.0,0.0,24.0,7.0,6.0,9.0
1984,Primary Level,5th Quintile,69,8.878956685896794,6.177638579740366,10.71275706800567,3.0,9.632529894196452,13.0,1.0,28.0,10.0,8.0,17.0
1984,Lower Secondary Level,1st Quintile,298,6.640471118601369,5.145340588048198,7.989892322165647,1.0,3.0,10.0,0.0,23.5,3.0,2.0,4.0
1984,Lower Secondary Level,2nd Quintile,372,7.954287104519761,6.875265581497613,8.777351651619934,2.0,4.388989683386662,12.0,0.0,27.0,5.0,3.0,6.0
1984,Lower Secondary Level,3rd Quintile,375,8.192325038939156,6.808616833760194,9.36187382155532,2.0,5.0,12.503755169145489,0.0,28.259387922863723,5.0,4.0,6.0
1984,Lower Secondary Level,4th Quintile,338,10.803629795363435,9.563773948877293,11.887754400275305,3.0,8.0,15.0,0.0,33.0,8.0,6.0,10.0
1984,Lower Secondary Level,5th Quintile,229,13.117317495649619,11.399917196224596,14.716291545041784,4.0,11.0,20.46229401815562,0.0,45.15573504538905,11.0,8.0,14.0
1984,Upper Secondary Level,1st Quintile,396,9.528592505263964,7.744765040122397,11.030945506213103,1.0,5.0,14.0,0.0,33.5,5.0,4.0,6.0
1984,Upper Secondary Level,2nd Quintile,625,11.124325462345501,10.22162734851615,11.998209176912784,4.0,8.0,16.273716129666603,0.0,34.68429032416651,8.0,6.0,9.0
1984,Upper Secondary Level,3rd Quintile,731,10.542476752803367,9.750446264409648,11.337632794206982,3.0,8.0,16.0,0.0,35.5,8.0,7.0,9.0
