year,bula_h,sampreg,hlc0180,proportion,n,proportion_lower_confidence,proportion_upper_confidence
2018,North Rhine-Westphalia,West,Yes,0.02170493865995596,17878,0.019568891598493465,0.023840985721418458
2018,Hesse,West,No,0.9651741293532339,17878,0.9624866172273486,0.9678616414791191
2018,Hesse,West,Yes,0.03482587064676617,17878,0.03213835852088091,0.037513382772651434
2018,"Rhineland-Palatinate, Saarland",West,No,0.984144960362401,17878,0.9823138698711477,0.9859760508536543
2018,"Rhineland-Palatinate, Saarland",West,Yes,0.015855039637599093,17878,0.014023949146345784,0.017686130128852402
2018,Baden-Wuerttemberg,West,No,0.9692118226600985,17878,0.966679622999976,0.9717440223202211
2018,Baden-Wuerttemberg,West,Yes,0.03078817733990148,17878,0.02825597767977898,0.03332037700002398
2018,Bavaria,West,No,0.9688408807644371,17878,0.966293960086655,0.9713878014422191
2018,Bavaria,West,Yes,0.03115911923556294,17878,0.028612198557780875,0.033706039913345004
2018,Berlin,West,No,0.9453681710213777,17878,0.9420368233230669,0.9486995187196885
2018,Berlin,West,Yes,0.05463182897862233,17878,0.05130048128031159,0.05796317667693307
2018,Berlin,East,No,0.9630996309963099,17878,0.9603362067251536,0.9658630552674662
2018,Berlin,East,Yes,0.03690036900369004,17878,0.03413694473253375,0.03966379327484632
2018,Brandenburg,East,No,0.9797822706065319,17878,0.9777191359099014,0.9818454053031623
2018,Brandenburg,East,Yes,0.02021772939346812,17878,0.018154594696837712,0.022280864090098527
2018,Mecklenburg-Western Pomerania,East,No,0.978891820580475,17878,0.9767847002217424,0.9809989409392076
2018,Mecklenburg-Western Pomerania,East,Yes,0.021108179419525065,17878,0.01900105906079245,0.02321529977825768
2018,Saxony,East,No,0.9745417515274949,17878,0.9722328198063067,0.9768506832486831
2018,Saxony,East,Yes,0.025458248472505093,17878,0.023149316751316876,0.02776718019369331
2018,Saxony-Anhalt,East,No,0.9825783972125436,17878,0.980660504696427,0.9844962897286602
2018,Saxony-Anhalt,East,Yes,0.017421602787456445,17878,0.015503710271339856,0.019339495303573036
2018,Thuringa,East,No,0.9774696707105719,17878,0.9752943062961381,0.9796450351250057
2018,Thuringa,East,Yes,0.022530329289428077,17878,0.02035496487499426,0.024705693703861893
2019,Schleswig-Holstein,West,No,0.9662162162162162,18428,0.9636076115003184,0.9688248209321141
2019,Schleswig-Holstein,West,Yes,0.033783783783783786,18428,0.031175179067885916,0.036392388499681655
2019,Hamburg,West,No,0.9665738161559888,18428,0.9639785740338982,0.9691690582780794
2019,Hamburg,West,Yes,0.033426183844011144,18428,0.030830941721920548,0.036021425966101736
2019,Lower Saxony,West,No,0.9752176825184193,18428,0.9729730837961399,0.9774622812406988
2019,Lower Saxony,West,Yes,0.02478231748158071,18428,0.022537718759301214,0.027026916203860208
2019,Bremen,West,No,0.9615384615384616,18428,0.958761859578207,0.9643150634987161
2019,Bremen,West,Yes,0.038461538461538464,18428,0.03568493650128396,0.04123814042179297
2019,North Rhine-Westphalia,West,No,0.9722222222222222,18428,0.9698494912955989,0.9745949531488455
2019,North Rhine-Westphalia,West,Yes,0.027777777777777776,18428,0.025405046851154512,0.03015050870440104
2019,Hesse,West,No,0.963302752293578,18428,0.9605880943369972,0.9660174102501587
2019,Hesse,West,Yes,0.03669724770642202,18428,0.03398258974984123,0.03941190566300281
2019,"Rhineland-Palatinate, Saarland",West,No,0.9878318584070797,18428,0.9862488959637159,0.9894148208504434
2019,"Rhineland-Palatinate, Saarland",West,Yes,0.012168141592920354,18428,0.010585179149556596,0.013751104036284111
2019,Baden-Wuerttemberg,West,No,0.961629279811098,18428,0.9588558269803871,0.964402732641809
2019,Baden-Wuerttemberg,West,Yes,0.03837072018890201,18428,0.03559726735819101,0.041144173019613005
2019,Bavaria,West,No,0.9687252573238322,18428,0.9662121319579924,0.971238382689672
2019,Bavaria,West,Yes,0.03127474267616785,18428,0.028761617310328027,0.033787868042007674
2019,Berlin,West,No,0.9381188118811881,18428,0.9346400459055039,0.9415975778568723
2019,Berlin,West,Yes,0.06188118811881188,18428,0.058402422143127686,0.06535995409449608
2019,Berlin,East,No,0.9560439560439561,18428,0.9530841367339169,0.9590037753539953
2019,Berlin,East,Yes,0.04395604395604396,18428,0.040996224646004734,0.046915863266083185
2019,Brandenburg,East,No,0.980528511821975,18428,0.978533494570442,0.9825235290735079
2019,Brandenburg,East,Yes,0.019471488178025034,18428,0.017476470926492085,0.021466505429557983
2019,Mecklenburg-Western Pomerania,East,No,0.9800995024875622,18428,0.9780830684447158,0.9821159365304085
2019,Mecklenburg-Western Pomerania,East,Yes,0.01990049751243781,18428,0.017884063469591493,0.02191693155528413
2019,Saxony,East,No,0.9749518304431599,18428,0.9726955319867236,0.9772081288995962
2019,Saxony,East,Yes,0.025048169556840076,18428,0.022791871100403843,0.02730446801327631
2019,Saxony-Anhalt,East,No,0.9789103690685413,18428,0.9768358237627566,0.9809849143743261
2019,Saxony-Anhalt,East,Yes,0.0210896309314587,18428,0.019015085625673892,0.023164176237243508
2019,Thuringa,East,No,0.9675767918088737,18428,0.9650194564497384,0.970134127168009
2019,Thuringa,East,Yes,0.032423208191126277,18428,0.02986587283199104,0.03498054355026151
2020,Schleswig-Holstein,West,No,0.9689213893967094,19329,0.9664749951457237,0.971367783647695
2020,Schleswig-Holstein,West,Yes,0.031078610603290677,19329,0.028632216352304996,0.03352500485427636
2020,Hamburg,West,No,0.953168044077135,19329,0.9501894778329896,0.9561466103212803
2020,Hamburg,West,Yes,0.046831955922865015,19329,0.04385338967871959,0.04981052216701044
2020,Lower Saxony,West,No,0.97911051212938,19329,0.9770943236378493,0.9811267006209108
2020,Lower Saxony,West,Yes,0.020889487870619946,19329,0.018873299379089218,0.022905676362150674
2020,Bremen,West,No,0.9574468085106383,19329,0.9546012024633787,0.960292414557898
2020,Bremen,West,Yes,0.0425531914893617,19329,0.03970758544210199,0.04539879753662141
2020,North Rhine-Westphalia,West,No,0.9752577319587629,19329,0.9730677989329861,0.9774476649845396
2020,North Rhine-Westphalia,West,Yes,0.024742268041237112,19329,0.022552335015460372,0.026932201067013852
2020,Hesse,West,No,0.9604672057502246,19329,0.9577201251317224,0.9632142863687267
2020,Hesse,West,Yes,0.039532794249775384,19329,0.0367857136312732,0.04227987486827757
2020,"Rhineland-Palatinate, Saarland",West,No,0.9803240740740741,19329,0.9783661141348083,0.9822820340133398
2020,"Rhineland-Palatinate, Saarland",West,Yes,0.019675925925925927,19329,0.01771796598666025,0.021633885865191604
2020,Baden-Wuerttemberg,West,No,0.9684089603676048,19329,0.9659431326099434,0.9708747881252663
2020,Baden-Wuerttemberg,West,Yes,0.03159103963239517,19329,0.029125211874733718,0.034056867390056624
2020,Bavaria,West,No,0.9638920562523755,19329,0.9612619883720673,0.9665221241326837
2020,Bavaria,West,Yes,0.03610794374762448,19329,0.03347787586731627,0.03873801162793269
2020,Berlin,West,No,0.9567567567567568,19329,0.9538892049252271,0.9596243085882864
2020,Berlin,West,Yes,0.043243243243243246,19329,0.040375691411713543,0.04611079507477295
2020,Berlin,East,No,0.9477124183006536,19329,0.944574158150712,0.9508506784505951
2020,Berlin,East,Yes,0.05228758169934641,19329,0.04914932154940484,0.05542584184928798
2020,Brandenburg,East,No,0.9764705882352941,19329,0.9743336769303391,0.9786074995402491
2020,Brandenburg,East,Yes,0.023529411764705882,19329,0.021392500459750864,0.0256663230696609
2020,Mecklenburg-Western Pomerania,East,No,0.9733727810650887,19329,0.9711031572401181,0.9756424048900594
2020,Mecklenburg-Western Pomerania,East,Yes,0.026627218934911243,19329,0.02435759510994058,0.028896842759881906
2020,Saxony,East,No,0.9786802030456853,19329,0.9766438019963891,0.9807166040949814
2020,Saxony,East,Yes,0.02131979695431472,19329,0.01928339590501854,0.023356198003610898
2020,Saxony-Anhalt,East,No,0.9875444839857651,19329,0.9859809383044549,0.9891080296670753
2020,Saxony-Anhalt,East,Yes,0.012455516014234875,19329,0.010891970332924678,0.014019061695545072
2020,Thuringa,East,No,0.9631578947368421,19329,0.9605022355315819,0.9658135539421023
2020,Thuringa,East,Yes,0.03684210526315789,19329,0.03418644605789772,0.039497764468418066
2021,Schleswig-Holstein,West,No,0.9718969555035128,12568,0.9690075414438767,0.974786369563149
2021,Schleswig-Holstein,West,Yes,0.02810304449648712,12568,0.025213630436850907,0.030992458556123332
2021,Hamburg,West,No,0.9588014981273408,12568,0.9553267122381556,0.9622762840165261
2021,Hamburg,West,Yes,0.04119850187265917,12568,0.037723715983473904,0.04467328776184444
2021,Lower Saxony,West,No,0.9698965192850423,12568,0.9669091147040725,0.9728839238660121
2021,Lower Saxony,West,Yes,0.030103480714957668,12568,0.027116076133987838,0.0330908852959275
2021,Bremen,West,No,0.9746835443037974,12568,0.9719371919593691,0.9774298966482258
2021,Bremen,West,Yes,0.02531645569620253,12568,0.022570103351774246,0.028062808040630816
2021,North Rhine-Westphalia,West,No,0.9679261862917399,12568,0.9648456991080919,0.9710066734753878
2021,North Rhine-Westphalia,West,Yes,0.0320738137082601,12568,0.02899332652461213,0.035154300891908075
2021,Hesse,West,No,0.9686162624821684,12568,0.9655680081834546,0.9716645167808822
2021,Hesse,West,Yes,0.03138373751783167,12568,0.02833548321911786,0.03443199181654547
2021,"Rhineland-Palatinate, Saarland",West,No,0.9682835820895522,12568,0.9652197403014844,0.9713474238776201
2021,"Rhineland-Palatinate, Saarland",West,Yes,0.03171641791044776,12568,0.028652576122379907,0.034780259698515614
2021,Baden-Wuerttemberg,West,No,0.9639048400328137,12568,0.9606437367676463,0.9671659432979812
2021,Baden-Wuerttemberg,West,Yes,0.03609515996718622,12568,0.032834056702018756,0.03935626323235369
2021,Bavaria,West,No,0.9600456621004566,12568,0.9566215269395932,0.96346979726132
2021,Bavaria,West,Yes,0.03995433789954338,12568,0.036530202738679976,0.04337847306040678
2021,Berlin,West,No,0.957983193277311,12568,0.9544755658946458,0.9614908206599762
2021,Berlin,West,Yes,0.04201680672268908,12568,0.03850917934002387,0.04552443410535429
2021,Berlin,East,No,0.935,12568,0.9306899186318143,0.9393100813681858
2021,Berlin,East,Yes,0.065,12568,0.060689918631814256,0.06931008136818576
2021,Brandenburg,East,No,0.9775784753363229,12568,0.9749900754548526,0.9801668752177932
2021,Brandenburg,East,Yes,0.02242152466367713,12568,0.019833124782206855,0.025009924545147402
2021,Mecklenburg-Western Pomerania,East,No,0.9694656488549618,12568,0.9664576092791753,0.9724736884307482
2021,Mecklenburg-Western Pomerania,East,Yes,0.030534351145038167,12568,0.027526311569251772,0.03354239072082456
2021,Saxony,East,No,0.9713506139154161,12568,0.9684340690950979,0.9742671587357343
2021,Saxony,East,Yes,0.0286493860845839,12568,0.025732841264265678,0.031565930904902124
2021,Saxony-Anhalt,East,No,0.9702702702702702,12568,0.9673008967718744,0.9732396437686661
2021,Saxony-Anhalt,East,Yes,0.02972972972972973,12568,0.026760356231333854,0.03269910322812561
2021,Thuringa,East,No,0.9712041884816754,12568,0.9682804204057196,0.9741279565576313
2021,Thuringa,East,Yes,0.028795811518324606,12568,0.025872043442368813,0.0317195795942804
