year,age_gr,bula_h,plh0034,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2009,17-29 y.,Saxony,Somewhat concerned,0.49479,119,225,0.42931,0.56027
2009,17-29 y.,Saxony,Not concerned at all,0.21685,50,225,0.16289,0.27082
2009,17-29 y.,Saxony-Anhalt,Very concerned,0.35821,40,108,0.26736,0.44906
2009,17-29 y.,Saxony-Anhalt,Somewhat concerned,0.46476,68,108,0.37025,0.55926
2009,17-29 y.,Thuringa,Very concerned,0.31942,43,105,0.22981,0.40903
2009,17-29 y.,Thuringa,Somewhat concerned,0.45578,62,105,0.36006,0.55150
2009,30-45 y.,Schleswig-Holstein,Very concerned,0.42227,40,89,0.31908,0.52547
2009,30-45 y.,Schleswig-Holstein,Somewhat concerned,0.43236,49,89,0.32885,0.53586
2009,30-45 y.,Hamburg,Somewhat concerned,0.54934,33,33,0.37694,0.72174
2009,30-45 y.,Lower Saxony,Very concerned,0.48071,207,421,0.43292,0.52849
2009,30-45 y.,Lower Saxony,Somewhat concerned,0.44466,214,421,0.39714,0.49219
2009,30-45 y.,North Rhine-Westphalia,Very concerned,0.44882,469,993,0.41786,0.47977
2009,30-45 y.,North Rhine-Westphalia,Somewhat concerned,0.45940,449,993,0.42838,0.49041
2009,30-45 y.,North Rhine-Westphalia,Not concerned at all,0.08342,75,993,0.06622,0.10063
2009,30-45 y.,Hesse,Very concerned,0.44537,131,286,0.38766,0.50307
2009,30-45 y.,Hesse,Somewhat concerned,0.46180,155,286,0.40392,0.51968
2009,30-45 y.,"Rhineland-Palatinate, Saarland",Very concerned,0.42624,112,225,0.36147,0.49100
2009,30-45 y.,"Rhineland-Palatinate, Saarland",Somewhat concerned,0.45282,113,225,0.38763,0.51801
2009,30-45 y.,Baden-Wuerttemberg,Very concerned,0.46358,278,577,0.42286,0.50431
2009,30-45 y.,Baden-Wuerttemberg,Somewhat concerned,0.44807,255,577,0.40745,0.48868
2009,30-45 y.,Baden-Wuerttemberg,Not concerned at all,0.07687,44,577,0.05511,0.09862
2009,30-45 y.,Bavaria,Very concerned,0.47836,346,718,0.44180,0.51492
2009,30-45 y.,Bavaria,Somewhat concerned,0.46255,335,718,0.42605,0.49905
2009,30-45 y.,Bavaria,Not concerned at all,0.05298,37,718,0.03658,0.06937
2009,30-45 y.,Berlin,Very concerned,0.36675,53,134,0.28485,0.44865
2009,30-45 y.,Berlin,Somewhat concerned,0.55326,81,134,0.46877,0.63775
2009,30-45 y.,Brandenburg,Very concerned,0.40558,73,164,0.33020,0.48095
2009,30-45 y.,Brandenburg,Somewhat concerned,0.46381,91,164,0.38725,0.54037
2009,30-45 y.,Mecklenburg-Western Pomerania,Very concerned,0.37643,48,93,0.27742,0.47543
2009,30-45 y.,Mecklenburg-Western Pomerania,Somewhat concerned,0.44384,45,93,0.34231,0.54536
2009,30-45 y.,Saxony,Very concerned,0.41549,139,333,0.36248,0.46850
2009,30-45 y.,Saxony,Somewhat concerned,0.42227,153,333,0.36914,0.47540
2009,30-45 y.,Saxony,Not concerned at all,0.16023,41,333,0.12077,0.19969
2009,30-45 y.,Saxony-Anhalt,Very concerned,0.47132,75,154,0.39222,0.55042
2009,30-45 y.,Saxony-Anhalt,Somewhat concerned,0.43065,79,154,0.35219,0.50911
2009,30-45 y.,Thuringa,Very concerned,0.41097,82,178,0.33849,0.48346
2009,30-45 y.,Thuringa,Somewhat concerned,0.48616,96,178,0.41253,0.55980
2009,46-65 y.,Schleswig-Holstein,Very concerned,0.42323,72,176,0.35003,0.49643
2009,46-65 y.,Schleswig-Holstein,Somewhat concerned,0.39399,68,176,0.32159,0.46638
2009,46-65 y.,Schleswig-Holstein,Not concerned at all,0.15543,36,176,0.10175,0.20911
2009,46-65 y.,Hamburg,Very concerned,0.54305,41,75,0.42955,0.65655
2009,46-65 y.,Hamburg,Somewhat concerned,0.40055,34,75,0.28890,0.51219
2009,46-65 y.,Lower Saxony,Very concerned,0.56814,309,506,0.52494,0.61135
2009,46-65 y.,Lower Saxony,Somewhat concerned,0.38572,197,506,0.34327,0.42818
2009,46-65 y.,North Rhine-Westphalia,Very concerned,0.56590,699,1233,0.53823,0.59358
2009,46-65 y.,North Rhine-Westphalia,Somewhat concerned,0.36206,464,1233,0.33522,0.38890
2009,46-65 y.,North Rhine-Westphalia,Not concerned at all,0.06314,70,1233,0.04956,0.07672
2009,46-65 y.,Hesse,Very concerned,0.60686,266,436,0.56096,0.65276
2009,46-65 y.,Hesse,Somewhat concerned,0.31962,170,436,0.27580,0.36344
2009,46-65 y.,"Rhineland-Palatinate, Saarland",Very concerned,0.53153,200,371,0.48069,0.58238
2009,46-65 y.,"Rhineland-Palatinate, Saarland",Somewhat concerned,0.38530,171,371,0.33571,0.43489
2009,46-65 y.,Baden-Wuerttemberg,Very concerned,0.56700,372,670,0.52945,0.60455
2009,46-65 y.,Baden-Wuerttemberg,Somewhat concerned,0.38372,266,670,0.34687,0.42057
2009,46-65 y.,Baden-Wuerttemberg,Not concerned at all,0.03864,32,670,0.02404,0.05325
2009,46-65 y.,Bavaria,Very concerned,0.56642,518,916,0.53431,0.59853
2009,46-65 y.,Bavaria,Somewhat concerned,0.38602,360,916,0.35447,0.41756
2009,46-65 y.,Bavaria,Not concerned at all,0.04596,38,916,0.03239,0.05952
2009,46-65 y.,Berlin,Very concerned,0.52287,152,246,0.46032,0.58541
2009,46-65 y.,Berlin,Somewhat concerned,0.38511,94,246,0.32417,0.44604
2009,46-65 y.,Brandenburg,Very concerned,0.43577,133,260,0.37538,0.49616
2009,46-65 y.,Brandenburg,Somewhat concerned,0.47233,127,260,0.41153,0.53313
2009,46-65 y.,Mecklenburg-Western Pomerania,Very concerned,0.55451,108,167,0.47891,0.63012
2009,46-65 y.,Mecklenburg-Western Pomerania,Somewhat concerned,0.32540,59,167,0.25413,0.39668
2009,46-65 y.,Saxony,Very concerned,0.47215,237,482,0.42754,0.51677
2009,46-65 y.,Saxony,Somewhat concerned,0.39055,191,482,0.34695,0.43415
2009,46-65 y.,Saxony,Not concerned at all,0.12549,54,482,0.09588,0.15509
2009,46-65 y.,Saxony-Anhalt,Very concerned,0.60742,174,268,0.54885,0.66600
2009,46-65 y.,Saxony-Anhalt,Somewhat concerned,0.32581,94,268,0.26960,0.38203
2009,46-65 y.,Thuringa,Very concerned,0.48528,143,259,0.42430,0.54627
2009,46-65 y.,Thuringa,Somewhat concerned,0.41814,116,259,0.35795,0.47833
2009,66 and older,Schleswig-Holstein,Very concerned,0.38544,54,109,0.29365,0.47723
2009,66 and older,Schleswig-Holstein,Somewhat concerned,0.44532,55,109,0.35159,0.53906
2009,66 and older,Hamburg,Very concerned,0.52722,33,33,0.35424,0.70021
2009,66 and older,Lower Saxony,Very concerned,0.51018,223,418,0.46220,0.55816
2009,66 and older,Lower Saxony,Somewhat concerned,0.38484,161,418,0.33814,0.43154
2009,66 and older,Lower Saxony,Not concerned at all,0.08626,34,418,0.05932,0.11321
2009,66 and older,North Rhine-Westphalia,Very concerned,0.55156,477,836,0.51783,0.58530
2009,66 and older,North Rhine-Westphalia,Somewhat concerned,0.34314,299,836,0.31094,0.37535
2009,66 and older,North Rhine-Westphalia,Not concerned at all,0.07972,60,836,0.06135,0.09809
2009,66 and older,Hesse,Very concerned,0.55053,126,242,0.48772,0.61333
2009,66 and older,Hesse,Somewhat concerned,0.27467,84,242,0.21831,0.33102
2009,66 and older,Hesse,Not concerned at all,0.14738,32,242,0.10262,0.19213
2009,66 and older,"Rhineland-Palatinate, Saarland",Very concerned,0.46029,107,221,0.39443,0.52615
2009,66 and older,"Rhineland-Palatinate, Saarland",Somewhat concerned,0.35726,79,221,0.29394,0.42058
2009,66 and older,"Rhineland-Palatinate, Saarland",Not concerned at all,0.18245,35,221,0.13141,0.23349
2009,66 and older,Baden-Wuerttemberg,Very concerned,0.57549,245,432,0.52883,0.62216
2009,66 and older,Baden-Wuerttemberg,Somewhat concerned,0.29643,150,432,0.25331,0.33954
2009,66 and older,Baden-Wuerttemberg,Not concerned at all,0.09402,37,432,0.06647,0.12158
2009,66 and older,Bavaria,Very concerned,0.56728,328,544,0.52561,0.60896
2009,66 and older,Bavaria,Somewhat concerned,0.34122,182,544,0.30134,0.38110
2009,66 and older,Bavaria,Not concerned at all,0.07159,34,544,0.04990,0.09327
2009,66 and older,Berlin,Very concerned,0.63565,97,140,0.55564,0.71565
2009,66 and older,Berlin,Somewhat concerned,0.29151,43,140,0.21596,0.36707
2009,66 and older,Brandenburg,Very concerned,0.61688,135,190,0.54757,0.68619
2009,66 and older,Brandenburg,Somewhat concerned,0.27775,55,190,0.21390,0.34161
2009,66 and older,Mecklenburg-Western Pomerania,Very concerned,0.73100,79,79,0.63259,0.82941
2009,66 and older,Saxony,Very concerned,0.50495,168,322,0.45025,0.55964
2009,66 and older,Saxony,Somewhat concerned,0.35413,107,322,0.30181,0.40644
2009,66 and older,Saxony,Not concerned at all,0.13907,47,322,0.10122,0.17693
2009,66 and older,Saxony-Anhalt,Very concerned,0.59656,112,157,0.51957,0.67354
2009,66 and older,Saxony-Anhalt,Somewhat concerned,0.22604,45,157,0.16041,0.29168
2009,66 and older,Thuringa,Very concerned,0.39875,98,178,0.32661,0.47088
2009,66 and older,Thuringa,Somewhat concerned,0.38063,80,178,0.30910,0.45216
2010,17-29 y.,Schleswig-Holstein,Somewhat concerned,0.40549,38,38,0.24728,0.56370
2010,17-29 y.,Lower Saxony,Very concerned,0.12535,35,195,0.07876,0.17195
2010,17-29 y.,Lower Saxony,Somewhat concerned,0.46172,116,195,0.39156,0.53187
2010,17-29 y.,Lower Saxony,Not concerned at all,0.20961,44,195,0.15234,0.26689
2010,17-29 y.,North Rhine-Westphalia,Very concerned,0.18201,126,498,0.14808,0.21593
2010,17-29 y.,North Rhine-Westphalia,Somewhat concerned,0.39634,243,498,0.35334,0.43935
2010,17-29 y.,North Rhine-Westphalia,Not concerned at all,0.22114,129,498,0.18466,0.25763
2010,17-29 y.,Hesse,Very concerned,0.18471,31,158,0.12400,0.24541
2010,17-29 y.,Hesse,Somewhat concerned,0.44723,92,158,0.36945,0.52500
2010,17-29 y.,Hesse,Not concerned at all,0.20763,35,158,0.14418,0.27108
2010,17-29 y.,"Rhineland-Palatinate, Saarland",Very concerned,0.19985,32,145,0.13453,0.26516
2010,17-29 y.,"Rhineland-Palatinate, Saarland",Somewhat concerned,0.45162,79,145,0.37034,0.53291
2010,17-29 y.,"Rhineland-Palatinate, Saarland",Not concerned at all,0.12817,34,145,0.07357,0.18277
2010,17-29 y.,Baden-Wuerttemberg,Very concerned,0.22603,89,350,0.18214,0.26991
2010,17-29 y.,Baden-Wuerttemberg,Somewhat concerned,0.48282,200,350,0.43039,0.53525
2010,17-29 y.,Baden-Wuerttemberg,Not concerned at all,0.12277,61,350,0.08834,0.15720
2010,17-29 y.,Bavaria,Very concerned,0.22322,83,364,0.18038,0.26606
2010,17-29 y.,Bavaria,Somewhat concerned,0.45164,212,364,0.40044,0.50284
2010,17-29 y.,Bavaria,Not concerned at all,0.14484,69,364,0.10863,0.18104
2010,17-29 y.,Berlin,Somewhat concerned,0.49075,61,61,0.36426,0.61725
2010,17-29 y.,Brandenburg,Somewhat concerned,0.45435,45,45,0.30722,0.60147
2010,17-29 y.,Saxony,Very concerned,0.15551,37,183,0.10286,0.20816
2010,17-29 y.,Saxony,Somewhat concerned,0.48869,97,183,0.41607,0.56132
2010,17-29 y.,Saxony,Not concerned at all,0.21492,49,183,0.15524,0.27459
2010,17-29 y.,Saxony-Anhalt,Somewhat concerned,0.47848,65,65,0.35609,0.60086
2010,17-29 y.,Thuringa,Somewhat concerned,0.55137,68,68,0.43228,0.67046
2010,30-45 y.,Schleswig-Holstein,Somewhat concerned,0.41437,49,49,0.27501,0.55373
2010,30-45 y.,Hamburg,Somewhat concerned,0.59130,41,41,0.43895,0.74365
2010,30-45 y.,Lower Saxony,Very concerned,0.24965,116,399,0.20713,0.29217
2010,30-45 y.,Lower Saxony,Somewhat concerned,0.39668,225,399,0.34862,0.44474
2010,30-45 y.,Lower Saxony,Not concerned at all,0.11987,58,399,0.08796,0.15178
2010,30-45 y.,North Rhine-Westphalia,Very concerned,0.27430,319,874,0.24470,0.30389
2010,30-45 y.,North Rhine-Westphalia,Somewhat concerned,0.39245,451,874,0.36006,0.42485
2010,30-45 y.,North Rhine-Westphalia,Not concerned at all,0.09031,104,874,0.07130,0.10932
2010,30-45 y.,Hesse,Very concerned,0.20124,77,279,0.15411,0.24837
2010,30-45 y.,Hesse,Somewhat concerned,0.42383,157,279,0.36574,0.48192
2010,30-45 y.,Hesse,Not concerned at all,0.12294,45,279,0.08434,0.16154
2010,30-45 y.,"Rhineland-Palatinate, Saarland",Very concerned,0.20153,62,178,0.14243,0.26062
2010,30-45 y.,"Rhineland-Palatinate, Saarland",Somewhat concerned,0.44680,116,178,0.37356,0.52004
2010,30-45 y.,Baden-Wuerttemberg,Very concerned,0.28242,188,515,0.24350,0.32134
2010,30-45 y.,Baden-Wuerttemberg,Somewhat concerned,0.37576,266,515,0.33389,0.41763
2010,30-45 y.,Baden-Wuerttemberg,Not concerned at all,0.09620,61,515,0.07071,0.12169
2010,30-45 y.,Bavaria,Very concerned,0.28167,219,614,0.24606,0.31728
2010,30-45 y.,Bavaria,Somewhat concerned,0.39526,337,614,0.35655,0.43396
2010,30-45 y.,Bavaria,Not concerned at all,0.07926,58,614,0.05788,0.10065
2010,30-45 y.,Berlin,Very concerned,0.22354,37,110,0.14532,0.30175
2010,30-45 y.,Berlin,Somewhat concerned,0.37771,73,110,0.28669,0.46872
2010,30-45 y.,Brandenburg,Very concerned,0.19908,41,127,0.12936,0.26881
2010,30-45 y.,Brandenburg,Somewhat concerned,0.36834,86,127,0.28412,0.45256
2010,30-45 y.,Mecklenburg-Western Pomerania,Very concerned,0.27833,31,74,0.17552,0.38115
2010,30-45 y.,Mecklenburg-Western Pomerania,Somewhat concerned,0.27508,43,74,0.17264,0.37752
2010,30-45 y.,Saxony,Very concerned,0.22042,94,308,0.17405,0.26679
2010,30-45 y.,Saxony,Somewhat concerned,0.44839,163,308,0.39275,0.50402
2010,30-45 y.,Saxony,Not concerned at all,0.13306,51,308,0.09507,0.17105
2010,30-45 y.,Saxony-Anhalt,Very concerned,0.18812,42,144,0.12406,0.25217
2010,30-45 y.,Saxony-Anhalt,Somewhat concerned,0.47888,102,144,0.39700,0.56076
2010,30-45 y.,Thuringa,Very concerned,0.21142,55,150,0.14585,0.27698
2010,30-45 y.,Thuringa,Somewhat concerned,0.37177,95,150,0.29417,0.44937
2010,46-65 y.,Schleswig-Holstein,Very concerned,0.33730,55,136,0.25754,0.41705
2010,46-65 y.,Schleswig-Holstein,Somewhat concerned,0.52722,81,136,0.44300,0.61144
2010,46-65 y.,Hamburg,Very concerned,0.39592,32,81,0.28876,0.50309
2010,46-65 y.,Hamburg,Somewhat concerned,0.50927,49,81,0.39972,0.61882
2010,46-65 y.,Lower Saxony,Very concerned,0.44022,237,495,0.39644,0.48399
2010,46-65 y.,Lower Saxony,Somewhat concerned,0.39150,218,495,0.34845,0.43454
2010,46-65 y.,Lower Saxony,Not concerned at all,0.11381,40,495,0.08580,0.14181
2010,46-65 y.,North Rhine-Westphalia,Very concerned,0.40081,521,1189,0.37294,0.42868
2010,46-65 y.,North Rhine-Westphalia,Somewhat concerned,0.45396,552,1189,0.42565,0.48227
2010,46-65 y.,North Rhine-Westphalia,Not concerned at all,0.10427,116,1189,0.08689,0.12165
2010,46-65 y.,Hesse,Very concerned,0.42755,205,450,0.38179,0.47331
2010,46-65 y.,Hesse,Somewhat concerned,0.42743,207,450,0.38167,0.47319
2010,46-65 y.,Hesse,Not concerned at all,0.10432,38,450,0.07604,0.13259
2010,46-65 y.,"Rhineland-Palatinate, Saarland",Very concerned,0.39475,164,385,0.34586,0.44364
2010,46-65 y.,"Rhineland-Palatinate, Saarland",Somewhat concerned,0.48515,186,385,0.43516,0.53514
2010,46-65 y.,"Rhineland-Palatinate, Saarland",Not concerned at all,0.08186,35,385,0.05444,0.10928
2010,46-65 y.,Baden-Wuerttemberg,Very concerned,0.39882,278,642,0.36091,0.43673
2010,46-65 y.,Baden-Wuerttemberg,Somewhat concerned,0.46521,309,642,0.42660,0.50383
2010,46-65 y.,Baden-Wuerttemberg,Not concerned at all,0.08014,55,642,0.05912,0.10115
2010,46-65 y.,Bavaria,Very concerned,0.44601,412,882,0.41319,0.47884
2010,46-65 y.,Bavaria,Somewhat concerned,0.45926,419,882,0.42635,0.49217
2010,46-65 y.,Bavaria,Not concerned at all,0.05126,51,882,0.03670,0.06583
2010,46-65 y.,Berlin,Very concerned,0.38037,106,227,0.31708,0.44367
2010,46-65 y.,Berlin,Somewhat concerned,0.45977,121,227,0.39479,0.52475
2010,46-65 y.,Brandenburg,Very concerned,0.34565,97,265,0.28828,0.40302
2010,46-65 y.,Brandenburg,Somewhat concerned,0.48592,131,265,0.42563,0.54621
2010,46-65 y.,Brandenburg,Not concerned at all,0.13790,37,265,0.09631,0.17950
2010,46-65 y.,Mecklenburg-Western Pomerania,Very concerned,0.46388,77,157,0.38562,0.54214
2010,46-65 y.,Mecklenburg-Western Pomerania,Somewhat concerned,0.39453,80,157,0.31784,0.47123
2010,46-65 y.,Saxony,Very concerned,0.41049,181,440,0.36448,0.45651
2010,46-65 y.,Saxony,Somewhat concerned,0.43619,206,440,0.38980,0.48258
2010,46-65 y.,Saxony,Not concerned at all,0.11550,53,440,0.08560,0.14540
2010,46-65 y.,Saxony-Anhalt,Very concerned,0.42763,122,229,0.36341,0.49185
2010,46-65 y.,Saxony-Anhalt,Somewhat concerned,0.40993,107,229,0.34609,0.47377
2010,46-65 y.,Thuringa,Very concerned,0.37792,113,272,0.32019,0.43565
2010,46-65 y.,Thuringa,Somewhat concerned,0.45413,118,272,0.39485,0.51341
2010,46-65 y.,Thuringa,Not concerned at all,0.14186,41,272,0.10032,0.18340
2010,66 and older,Schleswig-Holstein,Very concerned,0.40791,55,116,0.31809,0.49773
2010,66 and older,Schleswig-Holstein,Somewhat concerned,0.46654,61,116,0.37536,0.55772
2010,66 and older,Lower Saxony,Very concerned,0.45138,186,402,0.40267,0.50009
2010,66 and older,Lower Saxony,Somewhat concerned,0.43224,179,402,0.38375,0.48073
2010,66 and older,Lower Saxony,Not concerned at all,0.09419,37,402,0.06560,0.12278
2010,66 and older,North Rhine-Westphalia,Very concerned,0.48627,403,802,0.45166,0.52088
2010,66 and older,North Rhine-Westphalia,Somewhat concerned,0.39254,324,802,0.35872,0.42636
2010,66 and older,North Rhine-Westphalia,Not concerned at all,0.10390,75,802,0.08277,0.12503
2010,66 and older,Hesse,Very concerned,0.43523,107,197,0.36582,0.50464
2010,66 and older,Hesse,Somewhat concerned,0.37955,90,197,0.31161,0.44749
2010,66 and older,"Rhineland-Palatinate, Saarland",Very concerned,0.36982,90,184,0.29987,0.43976
2010,66 and older,"Rhineland-Palatinate, Saarland",Somewhat concerned,0.47123,94,184,0.39890,0.54355
2010,66 and older,Baden-Wuerttemberg,Very concerned,0.48445,204,415,0.43631,0.53259
2010,66 and older,Baden-Wuerttemberg,Somewhat concerned,0.36531,171,415,0.31893,0.41170
2010,66 and older,Baden-Wuerttemberg,Not concerned at all,0.11145,40,415,0.08113,0.14176
2010,66 and older,Bavaria,Very concerned,0.48458,263,539,0.44235,0.52681
2010,66 and older,Bavaria,Somewhat concerned,0.42028,241,539,0.37857,0.46199
2010,66 and older,Bavaria,Not concerned at all,0.07872,35,539,0.05596,0.10147
2010,66 and older,Berlin,Very concerned,0.53820,86,146,0.45705,0.61934
2010,66 and older,Berlin,Somewhat concerned,0.36026,60,146,0.28212,0.43840
2010,66 and older,Brandenburg,Very concerned,0.46421,100,209,0.39644,0.53199
2010,66 and older,Brandenburg,Somewhat concerned,0.36722,77,209,0.30171,0.43273
2010,66 and older,Brandenburg,Not concerned at all,0.16718,32,209,0.11647,0.21789
2010,66 and older,Mecklenburg-Western Pomerania,Very concerned,0.38997,46,94,0.29084,0.48910
2010,66 and older,Mecklenburg-Western Pomerania,Somewhat concerned,0.46815,48,94,0.36674,0.56957
2010,66 and older,Saxony,Very concerned,0.41228,124,303,0.35676,0.46780
2010,66 and older,Saxony,Somewhat concerned,0.41422,130,303,0.35867,0.46978
2010,66 and older,Saxony,Not concerned at all,0.16663,49,303,0.12460,0.20866
2010,66 and older,Saxony-Anhalt,Very concerned,0.45366,74,142,0.37149,0.53584
2010,66 and older,Saxony-Anhalt,Somewhat concerned,0.39121,68,142,0.31066,0.47177
2010,66 and older,Thuringa,Very concerned,0.30719,71,190,0.24142,0.37296
2010,66 and older,Thuringa,Somewhat concerned,0.43711,82,190,0.36639,0.50783
2010,66 and older,Thuringa,Not concerned at all,0.25163,37,190,0.18976,0.31350
2011,17-29 y.,Schleswig-Holstein,Somewhat concerned,0.40227,61,96,0.30366,0.50087
2011,17-29 y.,Schleswig-Holstein,Not concerned at all,0.27395,35,96,0.18426,0.36363
2011,17-29 y.,Hamburg,Somewhat concerned,0.45960,33,33,0.28692,0.63227
2011,17-29 y.,Lower Saxony,Very concerned,0.09706,39,244,0.05984,0.13428
2011,17-29 y.,Lower Saxony,Somewhat concerned,0.50454,146,244,0.44168,0.56740
2011,17-29 y.,Lower Saxony,Not concerned at all,0.17399,59,244,0.12633,0.22166
2011,17-29 y.,North Rhine-Westphalia,Very concerned,0.14066,116,605,0.11293,0.16838
2011,17-29 y.,North Rhine-Westphalia,Somewhat concerned,0.43041,299,605,0.39092,0.46990
2011,17-29 y.,North Rhine-Westphalia,Not concerned at all,0.24582,190,605,0.21148,0.28016
2011,17-29 y.,Hesse,Very concerned,0.20188,42,186,0.14404,0.25972
2011,17-29 y.,Hesse,Somewhat concerned,0.37341,88,186,0.30370,0.44311
2011,17-29 y.,Hesse,Not concerned at all,0.22952,56,186,0.16892,0.29012
2011,17-29 y.,"Rhineland-Palatinate, Saarland",Somewhat concerned,0.48044,98,149,0.39994,0.56093
2011,17-29 y.,"Rhineland-Palatinate, Saarland",Not concerned at all,0.24249,51,149,0.17344,0.31154
2011,17-29 y.,Baden-Wuerttemberg,Very concerned,0.14891,69,402,0.11407,0.18376
2011,17-29 y.,Baden-Wuerttemberg,Somewhat concerned,0.49232,210,402,0.44339,0.54125
2011,17-29 y.,Baden-Wuerttemberg,Not concerned at all,0.20157,123,402,0.16231,0.24084
2011,17-29 y.,Bavaria,Very concerned,0.16258,84,434,0.12782,0.19733
2011,17-29 y.,Bavaria,Somewhat concerned,0.43413,232,434,0.38744,0.48082
2011,17-29 y.,Bavaria,Not concerned at all,0.23221,118,434,0.19244,0.27199
2011,17-29 y.,Berlin,Somewhat concerned,0.44834,58,58,0.31923,0.57745
2011,17-29 y.,Brandenburg,Somewhat concerned,0.46831,52,86,0.36223,0.57440
2011,17-29 y.,Brandenburg,Not concerned at all,0.24053,34,86,0.14967,0.33140
2011,17-29 y.,Mecklenburg-Western Pomerania,Somewhat concerned,0.38504,37,37,0.22608,0.54399
2011,17-29 y.,Saxony,Very concerned,0.15110,31,194,0.10057,0.20163
2011,17-29 y.,Saxony,Somewhat concerned,0.44306,103,194,0.37298,0.51315
2011,17-29 y.,Saxony,Not concerned at all,0.23914,60,194,0.17896,0.29932
2011,17-29 y.,Saxony-Anhalt,Somewhat concerned,0.36749,63,98,0.27154,0.46344
2011,17-29 y.,Saxony-Anhalt,Not concerned at all,0.28201,35,98,0.19246,0.37156
2011,17-29 y.,Thuringa,Very concerned,0.29731,36,135,0.21992,0.37470
2011,17-29 y.,Thuringa,Somewhat concerned,0.36441,59,135,0.28292,0.44589
2011,17-29 y.,Thuringa,Not concerned at all,0.21883,40,135,0.14883,0.28884
2011,30-45 y.,Schleswig-Holstein,Somewhat concerned,0.41681,82,82,0.30944,0.52419
2011,30-45 y.,Hamburg,Somewhat concerned,0.43175,40,40,0.27630,0.58721
2011,30-45 y.,Lower Saxony,Very concerned,0.20143,108,461,0.16478,0.23808
2011,30-45 y.,Lower Saxony,Somewhat concerned,0.45504,277,461,0.40953,0.50055
2011,30-45 y.,Lower Saxony,Not concerned at all,0.13052,76,461,0.09973,0.16130
2011,30-45 y.,North Rhine-Westphalia,Very concerned,0.22538,266,983,0.19925,0.25152
2011,30-45 y.,North Rhine-Westphalia,Somewhat concerned,0.44772,562,983,0.41662,0.47882
2011,30-45 y.,North Rhine-Westphalia,Not concerned at all,0.11341,155,983,0.09357,0.13324
2011,30-45 y.,Hesse,Very concerned,0.17137,84,351,0.13189,0.21085
2011,30-45 y.,Hesse,Somewhat concerned,0.46835,215,351,0.41608,0.52063
2011,30-45 y.,Hesse,Not concerned at all,0.12211,52,351,0.08781,0.15641
2011,30-45 y.,"Rhineland-Palatinate, Saarland",Very concerned,0.17123,59,254,0.12481,0.21765
2011,30-45 y.,"Rhineland-Palatinate, Saarland",Somewhat concerned,0.43800,149,254,0.37686,0.49914
2011,30-45 y.,"Rhineland-Palatinate, Saarland",Not concerned at all,0.14746,46,254,0.10377,0.19115
2011,30-45 y.,Baden-Wuerttemberg,Very concerned,0.21246,155,616,0.18013,0.24479
2011,30-45 y.,Baden-Wuerttemberg,Somewhat concerned,0.43477,350,616,0.39559,0.47395
2011,30-45 y.,Baden-Wuerttemberg,Not concerned at all,0.13395,111,616,0.10703,0.16087
2011,30-45 y.,Bavaria,Very concerned,0.20297,207,735,0.17388,0.23207
2011,30-45 y.,Bavaria,Somewhat concerned,0.46220,418,735,0.42613,0.49827
2011,30-45 y.,Bavaria,Not concerned at all,0.10515,110,735,0.08295,0.12734
