year,bula_h,quintil_oecd_hh,hlc0178,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2017,Schleswig-Holstein,5th Quintile,No,0.98040,93,93,0.95207,1.00873
2017,Hamburg,1st Quintile,No,0.97981,54,54,0.94195,1.01768
2017,Hamburg,2nd Quintile,No,0.97518,51,51,0.93207,1.01830
2017,Hamburg,3rd Quintile,No,0.92379,46,46,0.84627,1.00132
2017,Hamburg,4th Quintile,No,0.99174,61,61,0.96884,1.01464
2017,Hamburg,5th Quintile,No,0.99205,77,77,0.97207,1.01202
2017,Lower Saxony,1st Quintile,No,0.95310,328,328,0.93018,0.97601
2017,Lower Saxony,2nd Quintile,No,0.98748,290,290,0.97466,1.00030
2017,Lower Saxony,3rd Quintile,No,0.91787,284,284,0.88589,0.94986
2017,Lower Saxony,4th Quintile,No,0.98435,300,300,0.97028,0.99842
2017,Lower Saxony,5th Quintile,No,0.98286,291,291,0.96792,0.99780
2017,Bremen,1st Quintile,No,0.94744,34,34,0.87129,1.02358
2017,North Rhine-Westphalia,1st Quintile,No,0.95615,690,690,0.94086,0.97144
2017,North Rhine-Westphalia,2nd Quintile,No,0.98227,587,587,0.97159,0.99296
2017,North Rhine-Westphalia,3rd Quintile,No,0.97663,589,589,0.96442,0.98884
2017,North Rhine-Westphalia,4th Quintile,No,0.97024,607,607,0.95671,0.98377
2017,North Rhine-Westphalia,5th Quintile,No,0.97133,645,645,0.95844,0.98422
2017,Hesse,1st Quintile,No,0.96730,205,205,0.94290,0.99171
2017,Hesse,2nd Quintile,No,0.97422,164,164,0.94988,0.99855
2017,Hesse,3rd Quintile,No,0.95131,197,197,0.92118,0.98144
2017,Hesse,4th Quintile,No,0.95899,207,207,0.93190,0.98607
2017,Hesse,5th Quintile,No,0.96518,251,251,0.94246,0.98791
2017,"Rhineland-Palatinate, Saarland",1st Quintile,No,0.95890,174,174,0.92932,0.98849
2017,"Rhineland-Palatinate, Saarland",2nd Quintile,No,0.99259,201,201,0.98070,1.00448
2017,"Rhineland-Palatinate, Saarland",3rd Quintile,No,0.99932,170,170,0.99540,1.00325
2017,"Rhineland-Palatinate, Saarland",4th Quintile,No,0.99798,166,166,0.99113,1.00483
2017,"Rhineland-Palatinate, Saarland",5th Quintile,No,0.93622,153,153,0.89738,0.97507
2017,Baden-Wuerttemberg,1st Quintile,No,0.95369,214,214,0.92547,0.98192
2017,Baden-Wuerttemberg,2nd Quintile,No,0.98150,284,284,0.96580,0.99720
2017,Baden-Wuerttemberg,3rd Quintile,No,0.95547,327,327,0.93308,0.97786
2017,Baden-Wuerttemberg,4th Quintile,No,0.95518,398,398,0.93482,0.97553
2017,Baden-Wuerttemberg,5th Quintile,No,0.95469,444,444,0.93532,0.97406
2017,Bavaria,1st Quintile,No,0.95033,374,374,0.92828,0.97238
2017,Bavaria,2nd Quintile,No,0.95294,495,495,0.93427,0.97162
2017,Bavaria,3rd Quintile,No,0.97972,495,495,0.96729,0.99215
2017,Bavaria,4th Quintile,No,0.98257,509,509,0.97120,0.99395
2017,Bavaria,5th Quintile,No,0.96221,565,565,0.94647,0.97794
2017,Berlin,1st Quintile,No,0.98147,168,168,0.96101,1.00192
2017,Berlin,2nd Quintile,No,0.97896,139,139,0.95501,1.00291
2017,Berlin,3rd Quintile,No,0.99217,111,111,0.97569,1.00864
2017,Berlin,4th Quintile,No,0.99346,114,114,0.97859,1.00832
2017,Berlin,5th Quintile,No,0.99105,116,116,0.97384,1.00826
2017,Brandenburg,1st Quintile,No,0.97252,151,151,0.94636,0.99868
2017,Brandenburg,2nd Quintile,No,0.99004,156,156,0.97440,1.00567
2017,Brandenburg,3rd Quintile,No,0.99976,144,144,0.99722,1.00230
2017,Brandenburg,4th Quintile,No,0.90995,87,87,0.84945,0.97045
2017,Brandenburg,5th Quintile,No,0.94175,68,68,0.88567,0.99783
2017,Mecklenburg-Western Pomerania,1st Quintile,No,0.98100,114,114,0.95582,1.00617
2017,Mecklenburg-Western Pomerania,2nd Quintile,No,0.99645,90,90,0.98408,1.00881
2017,Mecklenburg-Western Pomerania,3rd Quintile,No,0.98546,76,76,0.95838,1.01255
2017,Mecklenburg-Western Pomerania,4th Quintile,No,0.97532,41,41,0.92724,1.02340
2017,Mecklenburg-Western Pomerania,5th Quintile,No,0.99125,38,38,0.96124,1.02126
2017,Saxony,1st Quintile,No,0.97216,236,236,0.95113,0.99319
2017,Saxony,2nd Quintile,No,0.98342,259,259,0.96784,0.99900
2017,Saxony,3rd Quintile,No,0.98060,219,219,0.96229,0.99891
2017,Saxony,4th Quintile,No,0.97219,163,163,0.94686,0.99751
2017,Saxony,5th Quintile,No,0.93597,88,88,0.88453,0.98742
2017,Saxony-Anhalt,1st Quintile,No,0.94880,169,169,0.91546,0.98213
2017,Saxony-Anhalt,3rd Quintile,No,0.96497,99,99,0.92857,1.00137
2017,Saxony-Anhalt,4th Quintile,No,0.94186,81,81,0.89058,0.99314
2017,Saxony-Anhalt,5th Quintile,No,0.93312,61,61,0.86990,0.99633
2017,Thuringa,1st Quintile,No,0.97188,133,133,0.94367,1.00008
2017,Thuringa,2nd Quintile,No,0.97497,170,170,0.95141,0.99852
2017,Thuringa,3rd Quintile,No,0.97180,118,118,0.94180,1.00180
2017,Thuringa,4th Quintile,No,0.99366,96,96,0.97770,1.00962
2017,Thuringa,5th Quintile,No,0.99403,61,61,0.97455,1.01352
2018,Schleswig-Holstein,1st Quintile,No,0.94154,128,128,0.90074,0.98235
2018,Schleswig-Holstein,2nd Quintile,No,0.97855,119,119,0.95241,1.00469
2018,Schleswig-Holstein,3rd Quintile,No,0.96818,114,114,0.93582,1.00054
2018,Schleswig-Holstein,4th Quintile,No,0.90893,88,88,0.84847,0.96939
2018,Schleswig-Holstein,5th Quintile,No,0.92353,88,88,0.86768,0.97937
2018,Hamburg,1st Quintile,No,0.95521,70,70,0.90640,1.00401
2018,Hamburg,2nd Quintile,No,0.98072,54,54,0.94370,1.01774
2018,Hamburg,3rd Quintile,No,0.99960,59,59,0.99448,1.00473
2018,Hamburg,4th Quintile,No,0.97251,62,62,0.93148,1.01354
2018,Lower Saxony,1st Quintile,No,0.95355,306,306,0.92992,0.97717
2018,Lower Saxony,2nd Quintile,No,0.98971,298,298,0.97823,1.00119
2018,Lower Saxony,3rd Quintile,No,0.96584,280,280,0.94452,0.98715
2018,Lower Saxony,4th Quintile,No,0.96760,260,260,0.94604,0.98917
2018,Lower Saxony,5th Quintile,No,0.98720,300,300,0.97445,0.99994
2018,Bremen,1st Quintile,No,0.91664,37,37,0.82634,1.00694
2018,North Rhine-Westphalia,1st Quintile,No,0.94795,714,714,0.93164,0.96425
2018,North Rhine-Westphalia,2nd Quintile,No,0.97245,625,625,0.95960,0.98529
2018,North Rhine-Westphalia,3rd Quintile,No,0.98363,575,575,0.97325,0.99401
2018,North Rhine-Westphalia,4th Quintile,No,0.96772,570,570,0.95320,0.98224
2018,North Rhine-Westphalia,5th Quintile,No,0.96824,619,619,0.95441,0.98207
2018,Hesse,1st Quintile,No,0.96370,188,188,0.93689,0.99051
2018,Hesse,2nd Quintile,No,0.97959,168,168,0.95815,1.00104
2018,Hesse,3rd Quintile,No,0.96640,186,186,0.94043,0.99237
2018,Hesse,4th Quintile,No,0.96984,192,192,0.94559,0.99410
2018,Hesse,5th Quintile,No,0.92341,238,238,0.88955,0.95727
2018,"Rhineland-Palatinate, Saarland",1st Quintile,No,0.92880,192,192,0.89233,0.96527
2018,"Rhineland-Palatinate, Saarland",2nd Quintile,No,0.99164,186,186,0.97851,1.00476
2018,"Rhineland-Palatinate, Saarland",3rd Quintile,No,0.97250,163,163,0.94732,0.99768
2018,"Rhineland-Palatinate, Saarland",4th Quintile,No,0.98461,172,172,0.96615,1.00306
2018,"Rhineland-Palatinate, Saarland",5th Quintile,No,0.96074,155,155,0.93006,0.99141
2018,Baden-Wuerttemberg,1st Quintile,No,0.96152,205,205,0.93513,0.98792
2018,Baden-Wuerttemberg,2nd Quintile,No,0.97305,287,287,0.95429,0.99182
2018,Baden-Wuerttemberg,3rd Quintile,No,0.97735,308,308,0.96071,0.99400
2018,Baden-Wuerttemberg,4th Quintile,No,0.97142,370,370,0.95442,0.98842
2018,Baden-Wuerttemberg,5th Quintile,No,0.95070,406,406,0.92961,0.97178
2018,Bavaria,1st Quintile,No,0.96721,379,379,0.94926,0.98516
2018,Bavaria,2nd Quintile,No,0.98417,477,477,0.97295,0.99538
2018,Bavaria,3rd Quintile,No,0.95998,428,428,0.94139,0.97857
2018,Bavaria,4th Quintile,No,0.98151,508,508,0.96978,0.99323
2018,Bavaria,5th Quintile,No,0.95994,551,551,0.94355,0.97633
2018,Berlin,1st Quintile,No,0.96266,185,185,0.93527,0.99006
2018,Berlin,2nd Quintile,No,0.98522,138,138,0.96502,1.00543
2018,Berlin,3rd Quintile,No,0.99856,114,114,0.99155,1.00556
2018,Berlin,4th Quintile,No,0.97149,120,120,0.94159,1.00139
2018,Berlin,5th Quintile,No,0.96592,121,121,0.93346,0.99838
2018,Brandenburg,1st Quintile,No,0.97145,189,189,0.94764,0.99525
2018,Brandenburg,2nd Quintile,No,0.98679,161,161,0.96910,1.00448
2018,Brandenburg,3rd Quintile,No,0.99433,135,135,0.98161,1.00704
2018,Brandenburg,4th Quintile,No,0.99665,81,81,0.98400,1.00931
2018,Brandenburg,5th Quintile,No,0.96439,67,67,0.91968,1.00910
2018,Mecklenburg-Western Pomerania,1st Quintile,No,0.97101,125,125,0.94149,1.00054
2018,Mecklenburg-Western Pomerania,2nd Quintile,No,0.99192,103,103,0.97454,1.00929
2018,Mecklenburg-Western Pomerania,3rd Quintile,No,0.97694,60,60,0.93864,1.01524
2018,Mecklenburg-Western Pomerania,4th Quintile,No,0.98850,50,50,0.95864,1.01835
2018,Mecklenburg-Western Pomerania,5th Quintile,No,0.94150,33,33,0.86019,1.02282
2018,Saxony,1st Quintile,No,0.97614,220,220,0.95593,0.99635
2018,Saxony,2nd Quintile,No,0.97752,300,300,0.96072,0.99432
2018,Saxony,3rd Quintile,No,0.99414,209,209,0.98376,1.00451
2018,Saxony,4th Quintile,No,0.98996,143,143,0.97357,1.00636
2018,Saxony,5th Quintile,No,0.96016,92,92,0.91997,1.00034
2018,Saxony-Anhalt,1st Quintile,No,0.98302,187,187,0.96445,1.00159
2018,Saxony-Anhalt,2nd Quintile,No,0.97877,136,136,0.95445,1.00309
2018,Saxony-Anhalt,3rd Quintile,No,0.97748,110,110,0.94962,1.00533
2018,Saxony-Anhalt,4th Quintile,No,0.98826,74,74,0.96355,1.01297
2018,Thuringa,1st Quintile,No,0.95826,145,145,0.92559,0.99092
2018,Thuringa,2nd Quintile,No,0.99456,162,162,0.98320,1.00592
2018,Thuringa,3rd Quintile,No,0.99185,115,115,0.97535,1.00835
2018,Thuringa,4th Quintile,No,0.97527,92,92,0.94337,1.00718
2018,Thuringa,5th Quintile,No,0.99680,55,55,0.98173,1.01187
2019,Schleswig-Holstein,1st Quintile,No,0.93760,105,105,0.89111,0.98409
2019,Schleswig-Holstein,2nd Quintile,No,0.98816,119,119,0.96864,1.00768
2019,Schleswig-Holstein,3rd Quintile,No,0.99287,108,108,0.97693,1.00881
2019,Schleswig-Holstein,4th Quintile,No,0.96290,97,97,0.92508,1.00071
2019,Schleswig-Holstein,5th Quintile,No,0.92955,144,144,0.88761,0.97149
2019,Hamburg,1st Quintile,No,0.96771,67,67,0.92507,1.01036
2019,Hamburg,2nd Quintile,No,0.99415,55,55,0.97380,1.01449
2019,Hamburg,3rd Quintile,No,0.97935,48,48,0.93870,1.02001
2019,Hamburg,4th Quintile,No,0.91395,68,68,0.84679,0.98110
2019,Hamburg,5th Quintile,No,0.99343,111,111,0.97834,1.00853
2019,Lower Saxony,1st Quintile,No,0.94821,282,282,0.92230,0.97412
2019,Lower Saxony,2nd Quintile,No,0.97272,277,277,0.95350,0.99194
2019,Lower Saxony,3rd Quintile,No,0.98558,254,254,0.97089,1.00027
2019,Lower Saxony,4th Quintile,No,0.93261,283,283,0.90335,0.96187
2019,Lower Saxony,5th Quintile,No,0.98235,358,358,0.96869,0.99601
2019,Bremen,1st Quintile,No,0.92924,36,36,0.84429,1.01419
2019,North Rhine-Westphalia,1st Quintile,No,0.94339,623,623,0.92523,0.96156
2019,North Rhine-Westphalia,2nd Quintile,No,0.97606,595,595,0.96377,0.98835
2019,North Rhine-Westphalia,3rd Quintile,No,0.96711,521,521,0.95178,0.98244
2019,North Rhine-Westphalia,4th Quintile,No,0.97171,571,571,0.95810,0.98532
2019,North Rhine-Westphalia,5th Quintile,Yes,0.03705,37,914,0.02480,0.04931
2019,North Rhine-Westphalia,5th Quintile,No,0.96271,877,914,0.95041,0.97500
2019,Hesse,1st Quintile,No,0.94026,160,160,0.90341,0.97710
2019,Hesse,2nd Quintile,No,0.98824,162,162,0.97159,1.00489
2019,Hesse,3rd Quintile,No,0.98197,192,192,0.96310,1.00084
2019,Hesse,4th Quintile,No,0.92715,184,184,0.88949,0.96480
2019,Hesse,5th Quintile,No,0.95246,362,362,0.93051,0.97441
2019,"Rhineland-Palatinate, Saarland",1st Quintile,No,0.95298,182,182,0.92214,0.98382
2019,"Rhineland-Palatinate, Saarland",2nd Quintile,No,0.98597,174,174,0.96844,1.00349
2019,"Rhineland-Palatinate, Saarland",3rd Quintile,No,0.98848,152,152,0.97146,1.00550
2019,"Rhineland-Palatinate, Saarland",4th Quintile,No,0.99185,154,154,0.97761,1.00610
2019,"Rhineland-Palatinate, Saarland",5th Quintile,No,0.94644,223,223,0.91683,0.97606
2019,Baden-Wuerttemberg,1st Quintile,No,0.96045,209,209,0.93396,0.98694
2019,Baden-Wuerttemberg,2nd Quintile,No,0.95532,240,240,0.92912,0.98151
2019,Baden-Wuerttemberg,3rd Quintile,No,0.98212,299,299,0.96708,0.99717
2019,Baden-Wuerttemberg,4th Quintile,No,0.97080,337,337,0.95280,0.98880
2019,Baden-Wuerttemberg,5th Quintile,No,0.96216,546,546,0.94614,0.97818
2019,Bavaria,1st Quintile,No,0.95581,324,324,0.93339,0.97822
2019,Bavaria,2nd Quintile,No,0.98297,442,442,0.97089,0.99504
2019,Bavaria,3rd Quintile,No,0.97424,455,455,0.95967,0.98882
2019,Bavaria,4th Quintile,No,0.98980,504,504,0.98102,0.99858
2019,Bavaria,5th Quintile,No,0.97242,739,739,0.96060,0.98423
2019,Berlin,1st Quintile,No,0.93577,159,159,0.89754,0.97400
2019,Berlin,2nd Quintile,No,0.99448,139,139,0.98212,1.00684
2019,Berlin,3rd Quintile,No,0.99586,121,121,0.98437,1.00735
2019,Berlin,4th Quintile,No,0.97386,125,125,0.94577,1.00194
2019,Berlin,5th Quintile,No,0.98503,175,175,0.96699,1.00307
2019,Brandenburg,1st Quintile,No,0.97638,173,173,0.95368,0.99907
2019,Brandenburg,2nd Quintile,No,0.99595,145,145,0.98558,1.00632
2019,Brandenburg,3rd Quintile,No,0.95099,128,128,0.91344,0.98854
2019,Brandenburg,4th Quintile,No,0.98813,116,116,0.96834,1.00792
2019,Brandenburg,5th Quintile,No,0.98260,144,144,0.96117,1.00403
2019,Mecklenburg-Western Pomerania,1st Quintile,No,0.97130,108,108,0.93967,1.00294
2019,Mecklenburg-Western Pomerania,2nd Quintile,No,0.99520,95,95,0.98124,1.00917
2019,Mecklenburg-Western Pomerania,3rd Quintile,No,0.95692,69,69,0.90865,1.00518
2019,Mecklenburg-Western Pomerania,5th Quintile,No,0.97934,73,73,0.94649,1.01220
2019,Saxony,1st Quintile,No,0.97626,205,205,0.95536,0.99715
2019,Saxony,2nd Quintile,No,0.99356,246,246,0.98354,1.00358
2019,Saxony,3rd Quintile,No,0.98879,218,218,0.97478,1.00280
2019,Saxony,4th Quintile,No,0.96446,157,157,0.93540,0.99351
2019,Saxony,5th Quintile,No,0.97131,189,189,0.94745,0.99518
2019,Saxony-Anhalt,1st Quintile,No,0.96090,148,148,0.92957,0.99224
2019,Saxony-Anhalt,2nd Quintile,No,0.99530,138,138,0.98385,1.00675
2019,Saxony-Anhalt,3rd Quintile,No,0.99804,93,93,0.98899,1.00708
2019,Saxony-Anhalt,4th Quintile,No,0.96863,76,76,0.92918,1.00808
2019,Saxony-Anhalt,5th Quintile,No,0.98444,106,106,0.96077,1.00811
2019,Thuringa,1st Quintile,No,0.96924,131,131,0.93955,0.99892
2019,Thuringa,2nd Quintile,No,0.96771,139,139,0.93822,0.99720
2019,Thuringa,3rd Quintile,No,0.97804,122,122,0.95192,1.00415
2019,Thuringa,5th Quintile,No,0.98821,97,97,0.96661,1.00980
2020,Schleswig-Holstein,1st Quintile,No,0.90643,101,101,0.84935,0.96351
2020,Schleswig-Holstein,2nd Quintile,No,0.93185,108,108,0.88409,0.97960
2020,Schleswig-Holstein,3rd Quintile,No,0.94097,99,99,0.89430,0.98763
2020,Schleswig-Holstein,4th Quintile,No,0.95222,100,100,0.91021,0.99424
2020,Schleswig-Holstein,5th Quintile,No,0.99057,124,124,0.97349,1.00765
2020,Hamburg,1st Quintile,No,0.93547,62,62,0.87381,0.99713
2020,Hamburg,2nd Quintile,No,0.99412,62,62,0.97494,1.01331
2020,Hamburg,4th Quintile,No,0.99999,64,64,0.99930,1.00068
2020,Hamburg,5th Quintile,No,0.93238,104,104,0.88389,0.98087
2020,Lower Saxony,1st Quintile,No,0.92136,323,323,0.89196,0.95076
2020,Lower Saxony,2nd Quintile,No,0.99306,316,316,0.98389,1.00223
2020,Lower Saxony,3rd Quintile,No,0.97379,236,236,0.95337,0.99422
2020,Lower Saxony,4th Quintile,No,0.99650,264,264,0.98936,1.00364
2020,Lower Saxony,5th Quintile,No,0.93182,308,308,0.90362,0.96001
2020,Bremen,1st Quintile,No,0.84159,40,40,0.72700,0.95619
2020,North Rhine-Westphalia,1st Quintile,No,0.92127,784,784,0.90241,0.94014
2020,North Rhine-Westphalia,2nd Quintile,No,0.96096,673,673,0.94631,0.97560
2020,North Rhine-Westphalia,3rd Quintile,No,0.97316,552,552,0.95967,0.98666
2020,North Rhine-Westphalia,4th Quintile,No,0.96485,550,550,0.94945,0.98026
2020,North Rhine-Westphalia,5th Quintile,Yes,0.03869,32,777,0.02512,0.05226
2020,North Rhine-Westphalia,5th Quintile,No,0.95928,745,777,0.94538,0.97319
2020,Hesse,1st Quintile,No,0.92506,199,199,0.88839,0.96174
2020,Hesse,2nd Quintile,No,0.97867,189,189,0.95802,0.99933
2020,Hesse,3rd Quintile,No,0.96471,195,195,0.93875,0.99068
2020,Hesse,4th Quintile,No,0.98657,203,203,0.97070,1.00244
2020,Hesse,5th Quintile,No,0.94612,303,303,0.92065,0.97158
2020,"Rhineland-Palatinate, Saarland",1st Quintile,No,0.93653,199,199,0.90257,0.97049
2020,"Rhineland-Palatinate, Saarland",2nd Quintile,No,0.99212,181,181,0.97920,1.00504
2020,"Rhineland-Palatinate, Saarland",3rd Quintile,No,0.97702,156,156,0.95343,1.00061
2020,"Rhineland-Palatinate, Saarland",4th Quintile,No,0.96933,140,140,0.94066,0.99799
2020,"Rhineland-Palatinate, Saarland",5th Quintile,No,0.97239,170,170,0.94769,0.99710
2020,Baden-Wuerttemberg,1st Quintile,No,0.95672,301,301,0.93370,0.97975
2020,Baden-Wuerttemberg,2nd Quintile,No,0.99152,267,267,0.98049,1.00254
2020,Baden-Wuerttemberg,3rd Quintile,No,0.97542,285,285,0.95741,0.99343
2020,Baden-Wuerttemberg,4th Quintile,No,0.94646,346,346,0.92270,0.97021
2020,Baden-Wuerttemberg,5th Quintile,No,0.95293,493,493,0.93421,0.97164
2020,Bavaria,1st Quintile,No,0.94142,439,439,0.91943,0.96342
2020,Bavaria,2nd Quintile,No,0.97812,521,521,0.96555,0.99070
2020,Bavaria,3rd Quintile,No,0.98045,470,470,0.96792,0.99298
2020,Bavaria,4th Quintile,No,0.96752,499,499,0.95195,0.98309
2020,Bavaria,5th Quintile,Yes,0.04939,37,660,0.03285,0.06594
2020,Bavaria,5th Quintile,No,0.94114,623,660,0.92317,0.95911
2020,Berlin,1st Quintile,No,0.95112,193,193,0.92063,0.98162
2020,Berlin,2nd Quintile,No,0.99283,174,174,0.98025,1.00540
2020,Berlin,3rd Quintile,No,0.96163,144,144,0.93015,0.99312
2020,Berlin,4th Quintile,No,0.99450,149,149,0.98259,1.00642
2020,Berlin,5th Quintile,No,0.94936,172,172,0.91650,0.98223
2020,Brandenburg,1st Quintile,No,0.97789,157,157,0.95482,1.00097
2020,Brandenburg,2nd Quintile,No,0.98632,161,161,0.96831,1.00432
2020,Brandenburg,3rd Quintile,No,0.97399,127,127,0.94620,1.00178
2020,Brandenburg,4th Quintile,No,0.92764,100,100,0.87661,0.97868
2020,Brandenburg,5th Quintile,No,0.98880,118,118,0.96973,1.00787
2020,Mecklenburg-Western Pomerania,1st Quintile,No,0.97792,90,90,0.94739,1.00845
2020,Mecklenburg-Western Pomerania,2nd Quintile,No,0.99761,95,95,0.98773,1.00748
2020,Mecklenburg-Western Pomerania,3rd Quintile,No,0.96126,54,54,0.90930,1.01321
2020,Mecklenburg-Western Pomerania,5th Quintile,No,0.97554,53,53,0.93355,1.01753
2020,Saxony,1st Quintile,No,0.95338,199,199,0.92401,0.98274
2020,Saxony,2nd Quintile,No,0.98061,262,262,0.96388,0.99734
2020,Saxony,3rd Quintile,No,0.95850,205,205,0.93114,0.98587
2020,Saxony,4th Quintile,No,0.92531,136,136,0.88097,0.96966
2020,Saxony,5th Quintile,No,0.97775,154,154,0.95438,1.00112
2020,Saxony-Anhalt,1st Quintile,No,0.96762,164,164,0.94044,0.99479
2020,Saxony-Anhalt,2nd Quintile,No,0.97997,122,122,0.95501,1.00494
2020,Saxony-Anhalt,4th Quintile,No,0.90488,83,83,0.84138,0.96838
2020,Saxony-Anhalt,5th Quintile,No,0.90396,84,84,0.84057,0.96735
2020,Thuringa,1st Quintile,No,0.96726,147,147,0.93839,0.99613
2020,Thuringa,2nd Quintile,No,0.95813,139,139,0.92471,0.99155
