year,bula_h,sampreg,plb0050,proportion,n,lower_confidence,upper_confidence
2006,Hessen,West,2.0,0.03296703296703297,22269,0.030621906409854432,0.0353121595242115
2006,"Rheinland-Pfalz,Saarland",West,2.0,0.030984053540444517,22269,0.02870822105157278,0.03325988602931625
2006,Sachsen,East,1.0,0.030984053540444517,22269,0.02870822105157278,0.03325988602931625
2006,"Rheinland-Pfalz,Saarland",West,1.0,0.029166322399405108,22269,0.0269561865635118,0.031376458235298416
2006,Thueringen,East,2.0,0.022804263405767165,22269,0.020843593333196866,0.024764933478337463
2006,Sachsen-Anhalt,East,2.0,0.020656035693629678,22269,0.01878794986031301,0.022524121526946345
2006,Brandenburg,East,2.0,0.01999504255143353,22269,0.0181564689659713,0.021833616136895755
2006,Brandenburg,East,1.0,0.019664545980335454,22269,0.017840923109500507,0.0214881688511704
2006,Thueringen,East,1.0,0.017020573411550857,22269,0.015321684344921769,0.018719462478179946
2006,Sachsen-Anhalt,East,1.0,0.017020573411550857,22269,0.015321684344921769,0.018719462478179946
2006,Schleswig-Holstein,West,2.0,0.015368090556060482,22269,0.013752420700387792,0.01698376041173317
2006,Schleswig-Holstein,West,1.0,0.01478972155663885,22269,0.013204280211259203,0.016375162902018497
2006,Mecklenburg-Vorpommern,East,2.0,0.011815252416756176,22269,0.010396043637696596,0.013234461195815757
2006,Mecklenburg-Vorpommern,East,1.0,0.01090638684623647,22269,0.009542228258254166,0.012270545434218775
2006,Berlin,West,1.0,0.01082376270346195,22269,0.009464724446379033,0.012182800960544868
2006,Berlin,West,2.0,0.010410641989589358,22269,0.009077513597716245,0.011743770381462472
2006,Berlin,East,1.0,0.008427662563000909,22269,0.007226998576861207,0.00962832654914061
2006,Hamburg,West,2.0,0.007023052135834091,22269,0.005926224856960943,0.008119879414707237
2006,Berlin,East,2.0,0.006857803850285053,22269,0.005773867051584409,0.007941740648985698
2006,Hamburg,West,1.0,0.005701065851441791,22269,0.004712188957326567,0.006689942745557015
2006,Bremen,West,1.0,0.003718086424853342,22269,0.002918700352911726,0.004517472496794957
2006,Bremen,West,2.0,0.0025613484260100803,22269,0.0018974782773922756,0.003225218574627885
2011,Nordrhein-Westfalen,West,1.0,0.10817870653936228,28898,0.10459747839452545,0.1117599346841991
2011,Nordrhein-Westfalen,West,2.0,0.0904341560079265,28898,0.08712737454369036,0.09374093747216262
2011,Bayern,West,1.0,0.08304809944154207,28898,0.0798663915544666,0.08622980732861753
2011,Bayern,West,2.0,0.07494145199063232,28898,0.0719056891550966,0.07797721482616804
2011,Baden-Wuerttemberg,West,1.0,0.06629436137632859,28898,0.06342579129550141,0.06916293145715577
2011,Baden-Wuerttemberg,West,2.0,0.05647631057467123,28898,0.05381477827376964,0.05913784287557282
2011,Niedersachsen,West,1.0,0.05071158349846874,28898,0.048181849516524954,0.05324131748041253
2011,Hessen,West,1.0,0.04278508376869033,28898,0.04045177023473999,0.04511839730264067
2011,Niedersachsen,West,2.0,0.04053323725454873,28898,0.038259486842552974,0.042806987666544484
2011,Sachsen,East,2.0,0.03720050441361917,28898,0.03501845531063852,0.03938255351659982
2011,Sachsen,East,1.0,0.032606737524770314,28898,0.030558985420238365,0.03465448962930226
2011,"Rheinland-Pfalz,Saarland",West,1.0,0.030535038731760042,28898,0.028551286290433648,0.03251879117308643
2011,Hessen,West,2.0,0.029724373986669068,28898,0.027766313528010924,0.03168243444532721
2011,"Rheinland-Pfalz,Saarland",West,2.0,0.026391641145739508,28898,0.02454344728370777,0.028239835007771247
2011,Sachsen-Anhalt,East,1.0,0.021887948117456313,28898,0.020200932867898383,0.023574963367014243
2011,Thueringen,East,2.0,0.021437578814627996,28898,0.019767625569791815,0.023107532059464177
2011,Thueringen,East,1.0,0.01945595388218339,28898,0.017863444514955144,0.021048463249411637
2011,Brandenburg,East,2.0,0.019095658439920737,28898,0.017517673604311883,0.02067364327552959
2011,Brandenburg,East,1.0,0.019095658439920737,28898,0.017517673604311883,0.02067364327552959
2011,Sachsen-Anhalt,East,2.0,0.01828499369482976,28898,0.016740229124363487,0.01982975826529603
2011,Schleswig-Holstein,West,1.0,0.016213294901819494,28898,0.014757137595491776,0.01766945220814721
2011,Schleswig-Holstein,West,2.0,0.013961448387677896,28898,0.01260864599375096,0.015314250781604833
2011,Mecklenburg-Vorpommern,East,1.0,0.012610340479192938,28898,0.011323780991902873,0.013896899966483004
2011,Berlin,West,1.0,0.01125923257070798,28898,0.010042716659451726,0.012475748481964234
2011,Mecklenburg-Vorpommern,East,2.0,0.010718789407313998,28898,0.009531504553653345,0.01190607426097465
2011,Berlin,East,1.0,0.009007386056566384,28898,0.007918062801066862,0.010096709312065907
2011,Berlin,West,2.0,0.008557016753738066,28898,0.007495034545604358,0.009618998961871773
2011,Berlin,East,2.0,0.007926499729778418,28898,0.00690406680315593,0.008948932656400906
2011,Hamburg,West,1.0,0.007566204287515763,28898,0.006567097332877519,0.008565311242154008
2011,Hamburg,West,2.0,0.007295982705818772,28898,0.006314745593702045,0.008277219817935498
2011,Bremen,West,1.0,0.0030625112592325707,28898,0.002425429766834148,0.0036995927516309934
2011,Bremen,West,2.0,0.0027022158169699153,28898,0.0021036738301586835,0.003300757803781147
2016,Nordrhein-Westfalen,West,1.0,0.10619915040679674,27798,0.10257730258410834,0.10982099822948514
2016,Nordrhein-Westfalen,West,2.0,0.10209518323853409,27798,0.09853586292492457,0.1056545035521436
2016,Bayern,West,1.0,0.09057527539779682,27798,0.08720133422338092,0.09394921657221272
2016,Bayern,West,2.0,0.07905536755705954,27798,0.07588337808158638,0.0822273570325327
2016,Baden-Wuerttemberg,West,1.0,0.06854345165238677,27798,0.06557306091865425,0.0715138423861193
2016,Baden-Wuerttemberg,West,2.0,0.059183526531787746,27798,0.05640955389684094,0.06195749916673455
2016,Niedersachsen,West,1.0,0.055799553603571174,27798,0.05310121305862757,0.05849789414851478
2016,Niedersachsen,West,2.0,0.04262365901072791,27798,0.040248919347830224,0.0449983986736256
2016,Hessen,West,1.0,0.03902368781049752,27798,0.036747176608609794,0.04130019901238524
2016,"Rheinland-Pfalz,Saarland",West,2.0,0.031391748866009074,27798,0.029341856142258524,0.033441641589759624
2016,Sachsen,East,2.0,0.03038375692994456,27798,0.028365994767906313,0.03240151909198281
2016,Hessen,West,2.0,0.02937576499388005,27798,0.027390724118548714,0.03136080586921138
2016,"Rheinland-Pfalz,Saarland",West,1.0,0.02930376556987544,27798,0.02732108530309149,0.03128644583665939
2016,Sachsen,East,1.0,0.027431780545755634,27798,0.025511625349219812,0.029351935742291457
2016,Thueringen,East,2.0,0.018575851393188854,27798,0.0169885769268688,0.02016312585950891
2016,Brandenburg,East,1.0,0.018215854273165813,27798,0.01664374736885954,0.019787961177472085
2016,Schleswig-Holstein,West,1.0,0.017567859457124343,27798,0.016023458716127426,0.01911226019812126
2016,Thueringen,East,1.0,0.01691986464108287,27798,0.015403714542335004,0.01843601473983074
2016,Brandenburg,East,2.0,0.01583987328101375,27798,0.014372103201650806,0.017307643360376698
2016,Sachsen-Anhalt,East,1.0,0.015767873857009142,27798,0.014303389851506016,0.01723235786251227
2016,Sachsen-Anhalt,East,2.0,0.01555187558499532,27798,0.014097297297292095,0.017006453872698543
2016,Schleswig-Holstein,West,2.0,0.01519187846497228,27798,0.013753971307517496,0.016629785622427062
2016,Mecklenburg-Vorpommern,East,2.0,0.010079919360645114,27798,0.008905622521280628,0.0112542162000096
2016,Hamburg,West,1.0,0.009791921664626682,27798,0.008634353714565949,0.010949489614687415
2016,Berlin,West,1.0,0.009503923968608252,27798,0.008363340290740517,0.010644507646475987
2016,Mecklenburg-Vorpommern,East,1.0,0.009071927424580604,27798,0.00795732458368651,0.010186530265474697
2016,Berlin,West,2.0,0.008351933184534524,27798,0.0072820863980734285,0.009421779970995619
2016,Berlin,East,1.0,0.0074159406724746205,27798,0.006407347398641069,0.008424533946308172
2016,Berlin,East,2.0,0.0073439412484700125,27798,0.006340219598551653,0.008347662898388371
2016,Hamburg,West,2.0,0.0071999424004607964,27798,0.006206037792820076,0.008193847008101517
2016,Bremen,West,1.0,0.0035999712002303982,27798,0.0028959014672404752,0.004304040933220321
2016,Bremen,West,2.0,0.0030239758081935346,27798,0.0023784987523088733,0.003669452864078196
2019,Nordrhein-Westfalen,West,1.0,0.1039060996728882,29565,0.10042782069679143,0.10738437864898498
2019,Nordrhein-Westfalen,West,2.0,0.10352126226669232,29565,0.10004868509496864,0.106993839438416
2019,Bayern,West,2.0,0.0813931114104291,29565,0.07827619034659433,0.08451003247426386
2019,Bayern,West,1.0,0.07748059778077096,29565,0.07443304409067243,0.08052815147086949
2019,Baden-Wuerttemberg,West,1.0,0.0589442627156693,29565,0.05625956388895884,0.061628961542379755
2019,Baden-Wuerttemberg,West,2.0,0.05625040087229812,29565,0.05362401622711345,0.058876785517482794
2019,Niedersachsen,West,1.0,0.05034956064396126,29565,0.04785699354007414,0.05284212774784838
2019,Niedersachsen,West,2.0,0.049066769289974985,29565,0.046604498156701625,0.051529040423248344
2019,Hessen,West,1.0,0.03707267013020332,29565,0.03491894230164699,0.03922639795875966
2019,Sachsen,East,2.0,0.036816111859406066,29565,0.03466956341291676,0.038962660305895375
2019,Hessen,West,2.0,0.03392983131293695,29565,0.031866056462289995,0.0359936061635839
2019,"Rheinland-Pfalz,Saarland",West,2.0,0.03142838817266372,29565,0.029439574706281363,0.033417201639046074
2019,Sachsen,East,1.0,0.02681033929831313,29565,0.0249690712030621,0.02865160739356416
2019,"Rheinland-Pfalz,Saarland",West,1.0,0.026553781027515874,29565,0.024721102481945017,0.02838645957308673
2019,Schleswig-Holstein,West,2.0,0.02026810339298313,29565,0.018661800990515016,0.021874405795451246
2019,Brandenburg,East,2.0,0.02020396382528382,29565,0.01860015255916627,0.021807775091401367
2019,Thueringen,East,2.0,0.01853633506510166,29565,0.016998831334085668,0.020073838796117655
2019,Brandenburg,East,1.0,0.018087358091206464,29565,0.01656824144098296,0.019606474741429968
2019,Schleswig-Holstein,West,1.0,0.017574241549611954,29565,0.016076436481626738,0.01907204661759717
2019,Sachsen-Anhalt,East,2.0,0.0173176832788147,29565,0.015830657160769236,0.018804709396860166
2019,Thueringen,East,1.0,0.016034891924828428,29565,0.014603066738823809,0.017466717110833047
2019,Sachsen-Anhalt,East,1.0,0.014944519273940094,29565,0.01356146746099605,0.01632757108688414
2019,Mecklenburg-Vorpommern,East,2.0,0.012571355269065486,29565,0.011301333864629465,0.013841376673501507
2019,Berlin,West,2.0,0.011288563915079212,29565,0.01008430115529457,0.012492826674863854
2019,Hamburg,West,2.0,0.010262330831890192,29565,0.009113515600124304,0.011411146063656081
2019,Berlin,West,1.0,0.009620935154897056,29565,0.008508239225760878,0.010733631084033234
2019,Hamburg,West,1.0,0.009300237316400487,29565,0.00820606638064962,0.010394408252151354
2019,Mecklenburg-Vorpommern,East,1.0,0.008274004233211469,29565,0.00724143103598108,0.00930657743044186
2019,Berlin,East,1.0,0.007504329420819703,29565,0.0065205734409545316,0.008488085400684875
2019,Berlin,East,2.0,0.00692707331152588,29565,0.005981636315395911,0.00787251030765585
2019,Bremen,West,1.0,0.004297351035854018,29565,0.003551705578240234,0.005042996493467802
2019,Bremen,West,2.0,0.00346353665576294,29565,0.002793846953449835,0.004133226358076045
