year,quintil_oecd,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1984,1st Quintile,1634,4.13863,3.98673,4.29052,2.00000,3.00000,5.00000,1.0,9.50000,3.0,3.00000,3.02500
1984,2nd Quintile,1492,4.04366,3.89396,4.19335,2.00000,3.00000,5.00000,1.0,9.50000,3.0,3.00000,4.00000
1984,3rd Quintile,1475,3.98593,3.83649,4.13537,2.00000,3.00000,5.00000,1.0,9.50000,3.0,3.00000,3.00000
1984,4th Quintile,1507,3.69172,3.55553,3.82792,2.00000,3.00000,5.00000,1.0,9.50000,3.0,3.00000,3.00000
1984,5th Quintile,1474,3.30757,3.17752,3.43762,2.00000,3.00000,4.00000,1.0,7.00000,3.0,2.00000,3.00000
1985,1st Quintile,2257,1.96569,1.87685,2.05454,0.00000,1.00000,3.00000,0.0,7.50000,1.0,1.00000,2.00000
1985,2nd Quintile,2157,1.94160,1.85355,2.02965,0.00000,1.00000,3.00000,0.0,7.50000,1.0,1.00000,2.00000
1985,3rd Quintile,2207,1.87935,1.79215,1.96655,0.00000,1.00000,3.00000,0.0,7.50000,1.0,1.00000,1.00000
1985,4th Quintile,2213,1.78483,1.70248,1.86717,0.00000,1.00000,3.00000,0.0,7.50000,1.0,1.00000,1.00000
1985,5th Quintile,2182,1.65300,1.57626,1.72973,0.00000,1.00000,3.00000,0.0,7.50000,1.0,1.00000,1.00000
1986,1st Quintile,2074,2.04000,1.94710,2.13290,0.00000,2.00000,3.00000,0.0,7.50000,2.0,2.00000,2.00000
1986,2nd Quintile,2092,1.86574,1.77784,1.95364,0.00000,1.00000,3.00000,0.0,7.50000,1.0,1.00000,1.00000
1986,3rd Quintile,2098,1.78277,1.70156,1.86398,0.00000,1.00000,3.00000,0.0,7.50000,1.0,1.00000,1.00000
1986,4th Quintile,2218,1.76673,1.68708,1.84639,0.00000,1.00000,3.00000,0.0,7.50000,1.0,1.00000,1.00000
1986,5th Quintile,2095,1.69485,1.61590,1.77380,0.00000,1.00000,3.00000,0.0,7.50000,1.0,1.00000,1.00000
1987,1st Quintile,2035,2.08804,1.99718,2.17890,0.00000,2.00000,3.00000,0.0,7.50000,2.0,2.00000,2.00000
1987,2nd Quintile,2063,1.89362,1.80785,1.97939,0.00000,1.00000,3.00000,0.0,7.50000,1.0,1.00000,2.00000
1987,3rd Quintile,2104,1.85760,1.77403,1.94116,0.00000,1.00000,3.00000,0.0,7.50000,1.0,1.00000,2.00000
1987,4th Quintile,2156,1.78052,1.70261,1.85842,0.00000,1.00000,3.00000,0.0,7.50000,1.0,1.00000,1.00000
1987,5th Quintile,2091,1.66652,1.59241,1.74063,0.00000,1.00000,3.00000,0.0,7.50000,1.0,1.00000,1.00000
1988,1st Quintile,1945,1.98661,1.89969,2.07354,0.00000,2.00000,3.00000,0.0,7.50000,2.0,1.00000,2.00000
1988,2nd Quintile,1972,1.91527,1.82760,2.00295,0.00000,2.00000,3.00000,0.0,7.50000,2.0,1.00000,2.00000
1988,3rd Quintile,1998,1.84064,1.75557,1.92571,0.00000,1.00000,3.00000,0.0,7.50000,1.0,1.00000,1.00000
1988,4th Quintile,2060,1.79575,1.71789,1.87361,0.00000,1.00000,3.00000,0.0,7.50000,1.0,1.00000,2.00000
1988,5th Quintile,1937,1.74248,1.66486,1.82009,0.00000,1.00000,3.00000,0.0,7.50000,1.0,1.00000,1.00000
1989,1st Quintile,1912,2.01869,1.92964,2.10774,0.00000,2.00000,3.00000,0.0,7.50000,2.0,2.00000,2.00000
1989,2nd Quintile,1947,2.01208,1.92454,2.09963,0.00000,2.00000,3.00000,0.0,7.50000,2.0,1.97500,2.00000
1989,3rd Quintile,1882,1.85288,1.76604,1.93971,0.00000,1.00000,3.00000,0.0,7.50000,1.0,1.00000,2.00000
1989,4th Quintile,2004,1.83203,1.74867,1.91539,0.00000,1.00000,3.00000,0.0,7.50000,1.0,1.00000,2.00000
1989,5th Quintile,1855,1.72476,1.64720,1.80232,0.00000,1.00000,3.00000,0.0,7.50000,1.0,1.00000,1.00000
1990,1st Quintile,1903,1.24822,1.16839,1.32805,0.00000,0.00000,2.00000,0.0,5.00000,0.0,0.00000,1.00000
1990,2nd Quintile,1889,1.04144,0.96639,1.11648,0.00000,0.00000,2.00000,0.0,5.00000,0.0,0.00000,0.00000
1990,3rd Quintile,1896,0.85220,0.78203,0.92237,0.00000,0.00000,1.00000,0.0,2.50000,0.0,0.00000,0.00000
1990,4th Quintile,1943,0.62941,0.56815,0.69067,0.00000,0.00000,1.00000,0.0,2.50000,0.0,0.00000,0.00000
1990,5th Quintile,1826,0.59477,0.53385,0.65570,0.00000,0.00000,1.00000,0.0,2.50000,0.0,0.00000,0.00000
1991,1st Quintile,,,,,,,,,,,,
1991,2nd Quintile,,,,,,,,,,,,
1991,3rd Quintile,,,,,,,,,,,,
1991,4th Quintile,,,,,,,,,,,,
1991,5th Quintile,,,,,,,,,,,,
1992,1st Quintile,2767,1.77637,1.70894,1.84379,0.00000,1.00000,3.00000,0.0,7.50000,1.0,1.00000,2.00000
1992,2nd Quintile,2863,1.71891,1.65464,1.78318,0.00000,1.00000,3.00000,0.0,7.50000,1.0,1.00000,2.00000
1992,3rd Quintile,2666,1.52916,1.46517,1.59316,0.00000,1.00000,2.00000,0.0,5.00000,1.0,1.00000,1.00000
1992,4th Quintile,2601,1.51035,1.44836,1.57234,0.00000,1.00000,2.00000,0.0,5.00000,1.0,1.00000,1.00000
1992,5th Quintile,2396,1.42407,1.36100,1.48713,0.00000,1.00000,2.00000,0.0,5.00000,1.0,1.00000,1.00000
