year,bula_h,sampreg,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1984,Schleswig-Holstein,West,275,4.17430,3.80538,4.54322,2.00000,3.00000,5.00000,1.0,9.50000,3.0,3.00000,4.00000
1984,Hamburg,West,198,3.30916,2.95325,3.66507,2.00000,2.00000,4.00000,1.0,7.00000,2.0,2.00000,3.00000
1984,Lower Saxony,West,771,3.90847,3.69336,4.12358,2.00000,3.00000,5.00000,1.0,9.50000,3.0,3.00000,3.00000
1984,Bremen,West,95,3.42897,2.92776,3.93018,2.00000,3.00000,4.20607,1.0,7.51517,3.0,2.00000,3.00000
1984,North Rhine-Westphalia,West,2015,3.74109,3.61554,3.86665,2.00000,3.00000,5.00000,1.0,9.50000,3.0,3.00000,3.00000
1984,Hesse,West,762,3.96013,3.74170,4.17855,2.00000,3.00000,5.00000,1.0,9.50000,3.0,3.00000,3.00000
1984,"Rhineland-Palatinate, Saarland",West,541,4.04798,3.79800,4.29796,2.00000,3.00000,5.00000,1.0,9.50000,3.0,3.00000,4.00000
1984,Baden-Wuerttemberg,West,1417,4.01308,3.86653,4.15964,2.00000,4.00000,5.00000,1.0,9.50000,4.0,3.00000,4.00000
1984,Bavaria,West,1255,3.68441,3.53326,3.83555,2.00000,3.00000,5.00000,1.0,9.50000,3.0,3.00000,3.00000
1984,Berlin,West,268,3.45954,3.19139,3.72769,2.00000,3.00000,5.00000,1.0,9.50000,3.0,2.00000,3.00000
1985,Schleswig-Holstein,West,353,2.04432,1.83644,2.25220,0.00000,2.00000,3.00000,0.0,7.50000,2.0,1.00000,2.00000
1985,Hamburg,West,280,1.94353,1.70936,2.17769,0.00000,2.00000,3.00000,0.0,7.50000,2.0,1.00000,2.00000
1985,Lower Saxony,West,1107,1.79594,1.66971,1.92217,0.00000,1.00000,3.00000,0.0,7.50000,1.0,1.00000,1.00000
1985,Bremen,West,115,2.17593,1.82975,2.52210,1.00000,2.00000,3.00000,0.0,6.00000,2.0,1.00000,2.00000
1985,North Rhine-Westphalia,West,2960,1.75888,1.68949,1.82826,0.00000,1.00000,3.00000,0.0,7.50000,1.0,1.00000,1.00000
1985,Hesse,West,1134,1.76317,1.64889,1.87746,0.00000,1.00000,3.00000,0.0,7.50000,1.0,1.00000,1.00000
1985,"Rhineland-Palatinate, Saarland",West,772,2.03481,1.87400,2.19561,0.00000,1.00000,3.00000,0.0,7.50000,1.0,1.00000,2.00000
1985,Baden-Wuerttemberg,West,2041,1.96062,1.86948,2.05176,0.00000,1.00000,3.00000,0.0,7.50000,1.0,1.00000,2.00000
1985,Bavaria,West,1897,1.75079,1.66099,1.84059,0.00000,1.00000,3.00000,0.0,7.50000,1.0,1.00000,1.00000
1985,Berlin,West,365,1.87928,1.68933,2.06923,0.00000,2.00000,3.00000,0.0,7.50000,2.0,1.00000,2.00000
1986,Schleswig-Holstein,West,323,2.06435,1.82182,2.30689,0.00000,2.00000,3.00000,0.0,7.50000,2.0,2.00000,2.00000
1986,Hamburg,West,256,1.66909,1.47330,1.86488,0.00000,1.00000,2.00000,0.0,5.00000,1.0,1.00000,2.00000
1986,Lower Saxony,West,1108,1.70425,1.58773,1.82077,0.00000,1.00000,3.00000,0.0,7.50000,1.0,1.00000,1.00000
1986,Bremen,West,109,1.94375,1.60669,2.28081,1.00000,2.00000,3.00000,0.0,6.00000,2.0,1.00000,2.00000
1986,North Rhine-Westphalia,West,2857,1.76228,1.69173,1.83283,0.00000,1.00000,3.00000,0.0,7.50000,1.0,1.00000,1.00000
1986,Hesse,West,1049,1.75752,1.63622,1.87881,0.00000,1.00000,3.00000,0.0,7.50000,1.0,1.00000,1.00000
1986,"Rhineland-Palatinate, Saarland",West,769,1.93505,1.79339,2.07671,0.00000,2.00000,3.00000,0.0,7.50000,2.0,1.00000,2.00000
1986,Baden-Wuerttemberg,West,1987,2.00989,1.92151,2.09826,0.00000,2.00000,3.00000,0.0,7.50000,2.0,1.00000,2.00000
