year,age_gr,bula_h,plh0039,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2008,17-29 y.,Schleswig-Holstein,Somewhat concerned,0.61399,53,53,0.48166,0.74631
2008,17-29 y.,Lower Saxony,Very concerned,0.31415,88,266,0.25826,0.37004
2008,17-29 y.,Lower Saxony,Somewhat concerned,0.43919,131,266,0.37943,0.49894
2008,17-29 y.,Lower Saxony,Not concerned at all,0.14501,47,266,0.10262,0.18741
2008,17-29 y.,North Rhine-Westphalia,Very concerned,0.26974,180,602,0.23426,0.30523
2008,17-29 y.,North Rhine-Westphalia,Somewhat concerned,0.46244,316,602,0.42257,0.50230
2008,17-29 y.,North Rhine-Westphalia,Not concerned at all,0.19579,106,602,0.16406,0.22751
2008,17-29 y.,Hesse,Very concerned,0.24431,52,193,0.18353,0.30509
2008,17-29 y.,Hesse,Somewhat concerned,0.45316,102,193,0.38274,0.52357
2008,17-29 y.,Hesse,Not concerned at all,0.21425,39,193,0.15621,0.27228
2008,17-29 y.,"Rhineland-Palatinate, Saarland",Very concerned,0.29281,59,133,0.21518,0.37044
2008,17-29 y.,"Rhineland-Palatinate, Saarland",Somewhat concerned,0.39639,74,133,0.31294,0.47984
2008,17-29 y.,Baden-Wuerttemberg,Very concerned,0.24664,107,447,0.20664,0.28665
2008,17-29 y.,Baden-Wuerttemberg,Somewhat concerned,0.51320,257,447,0.46682,0.55959
2008,17-29 y.,Baden-Wuerttemberg,Not concerned at all,0.16627,83,447,0.13171,0.20082
2008,17-29 y.,Bavaria,Very concerned,0.28961,114,426,0.24649,0.33274
2008,17-29 y.,Bavaria,Somewhat concerned,0.45791,230,426,0.41054,0.50528
2008,17-29 y.,Bavaria,Not concerned at all,0.17196,82,426,0.13608,0.20783
2008,17-29 y.,Berlin,Very concerned,0.24427,31,136,0.17179,0.31675
2008,17-29 y.,Berlin,Somewhat concerned,0.45986,69,136,0.37578,0.54393
2008,17-29 y.,Berlin,Not concerned at all,0.23101,36,136,0.15991,0.30211
2008,17-29 y.,Brandenburg,Somewhat concerned,0.45770,63,98,0.35855,0.55685
2008,17-29 y.,Brandenburg,Not concerned at all,0.36558,35,98,0.26974,0.46142
2008,17-29 y.,Mecklenburg-Western Pomerania,Somewhat concerned,0.50832,39,39,0.34936,0.66727
2008,17-29 y.,Saxony,Very concerned,0.17136,44,241,0.12368,0.21903
2008,17-29 y.,Saxony,Somewhat concerned,0.48423,125,241,0.42100,0.54746
2008,17-29 y.,Saxony,Not concerned at all,0.28601,72,241,0.22884,0.34318
2008,17-29 y.,Saxony-Anhalt,Very concerned,0.32595,42,151,0.25094,0.40096
2008,17-29 y.,Saxony-Anhalt,Somewhat concerned,0.44259,78,151,0.36310,0.52208
2008,17-29 y.,Saxony-Anhalt,Not concerned at all,0.16642,31,151,0.10682,0.22603
2008,17-29 y.,Thuringa,Very concerned,0.28059,33,157,0.21009,0.35110
2008,17-29 y.,Thuringa,Somewhat concerned,0.48100,88,157,0.40259,0.55940
2008,17-29 y.,Thuringa,Not concerned at all,0.21470,36,157,0.15026,0.27914
2008,30-45 y.,Schleswig-Holstein,Very concerned,0.29954,31,127,0.21956,0.37952
2008,30-45 y.,Schleswig-Holstein,Somewhat concerned,0.50730,64,127,0.42000,0.59459
2008,30-45 y.,Schleswig-Holstein,Not concerned at all,0.17038,32,127,0.10473,0.23603
2008,30-45 y.,Lower Saxony,Very concerned,0.33277,169,488,0.29092,0.37463
2008,30-45 y.,Lower Saxony,Somewhat concerned,0.52325,252,488,0.47889,0.56761
2008,30-45 y.,Lower Saxony,Not concerned at all,0.14398,67,488,0.11280,0.17516
2008,30-45 y.,North Rhine-Westphalia,Very concerned,0.30565,364,1100,0.27842,0.33289
2008,30-45 y.,North Rhine-Westphalia,Somewhat concerned,0.55188,592,1100,0.52248,0.58128
2008,30-45 y.,North Rhine-Westphalia,Not concerned at all,0.14025,144,1100,0.11972,0.16079
2008,30-45 y.,Hesse,Very concerned,0.29283,121,383,0.24720,0.33847
2008,30-45 y.,Hesse,Somewhat concerned,0.59656,216,383,0.54736,0.64575
2008,30-45 y.,Hesse,Not concerned at all,0.10587,46,383,0.07502,0.13673
2008,30-45 y.,"Rhineland-Palatinate, Saarland",Very concerned,0.36417,96,273,0.30698,0.42136
2008,30-45 y.,"Rhineland-Palatinate, Saarland",Somewhat concerned,0.51101,144,273,0.45160,0.57042
2008,30-45 y.,"Rhineland-Palatinate, Saarland",Not concerned at all,0.12482,33,273,0.08554,0.16410
2008,30-45 y.,Baden-Wuerttemberg,Very concerned,0.30543,201,662,0.27032,0.34055
2008,30-45 y.,Baden-Wuerttemberg,Somewhat concerned,0.53160,369,662,0.49356,0.56964
2008,30-45 y.,Baden-Wuerttemberg,Not concerned at all,0.15790,92,662,0.13010,0.18570
2008,30-45 y.,Bavaria,Very concerned,0.33800,253,788,0.30495,0.37105
2008,30-45 y.,Bavaria,Somewhat concerned,0.49967,421,788,0.46474,0.53461
2008,30-45 y.,Bavaria,Not concerned at all,0.15319,114,788,0.12803,0.17836
2008,30-45 y.,Berlin,Very concerned,0.40814,54,157,0.33102,0.48527
2008,30-45 y.,Berlin,Somewhat concerned,0.46026,70,157,0.38205,0.53848
2008,30-45 y.,Berlin,Not concerned at all,0.13159,33,157,0.07854,0.18464
2008,30-45 y.,Brandenburg,Very concerned,0.20708,46,197,0.15035,0.26381
2008,30-45 y.,Brandenburg,Somewhat concerned,0.62526,113,197,0.55749,0.69303
2008,30-45 y.,Brandenburg,Not concerned at all,0.16438,38,197,0.11249,0.21626
2008,30-45 y.,Mecklenburg-Western Pomerania,Very concerned,0.30798,34,99,0.21657,0.39938
2008,30-45 y.,Mecklenburg-Western Pomerania,Somewhat concerned,0.58090,65,99,0.48321,0.67860
2008,30-45 y.,Saxony,Very concerned,0.20172,76,361,0.16026,0.24317
2008,30-45 y.,Saxony,Somewhat concerned,0.53635,206,361,0.48483,0.58786
2008,30-45 y.,Saxony,Not concerned at all,0.25940,79,361,0.21412,0.30468
2008,30-45 y.,Saxony-Anhalt,Very concerned,0.26502,45,187,0.20159,0.32844
2008,30-45 y.,Saxony-Anhalt,Somewhat concerned,0.55907,105,187,0.48772,0.63043
2008,30-45 y.,Saxony-Anhalt,Not concerned at all,0.16392,37,187,0.11071,0.21712
2008,30-45 y.,Thuringa,Very concerned,0.26592,55,215,0.20672,0.32512
2008,30-45 y.,Thuringa,Somewhat concerned,0.54198,126,215,0.47522,0.60873
2008,30-45 y.,Thuringa,Not concerned at all,0.19210,34,215,0.13932,0.24489
2008,46-65 y.,Schleswig-Holstein,Very concerned,0.37458,58,194,0.30629,0.44286
2008,46-65 y.,Schleswig-Holstein,Somewhat concerned,0.36209,80,194,0.29429,0.42990
2008,46-65 y.,Schleswig-Holstein,Not concerned at all,0.25182,56,194,0.19058,0.31305
