year,age_gr,pgisced97,pli0095_h,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1985,30-45 y.,First Stage of Tertiary Education,At least once per month,0.30478,70,181,0.23754,0.37203
1985,30-45 y.,First Stage of Tertiary Education,Seldom,0.48249,111,181,0.40949,0.55549
1985,30-45 y.,Second Stage of Tertiary Education,At least once per week,0.09345,35,358,0.06326,0.12364
1985,30-45 y.,Second Stage of Tertiary Education,At least once per month,0.26558,90,358,0.21977,0.31139
1985,30-45 y.,Second Stage of Tertiary Education,Seldom,0.54176,198,358,0.49008,0.59345
1985,30-45 y.,Second Stage of Tertiary Education,Never,0.09920,35,358,0.06819,0.13021
1985,46-65 y.,Primary Level,At least once per week,0.16716,58,334,0.12708,0.20723
1985,46-65 y.,Primary Level,At least once per month,0.24213,93,334,0.19612,0.28814
1985,46-65 y.,Primary Level,Seldom,0.32797,109,334,0.27754,0.37839
1985,46-65 y.,Primary Level,Never,0.26275,74,334,0.21547,0.31002
1985,46-65 y.,Lower Secondary Level,At least once per week,0.10425,110,984,0.08514,0.12335
1985,46-65 y.,Lower Secondary Level,At least once per month,0.20466,218,984,0.17944,0.22989
1985,46-65 y.,Lower Secondary Level,Seldom,0.45770,440,984,0.42656,0.48885
1985,46-65 y.,Lower Secondary Level,Never,0.23338,216,984,0.20694,0.25983
1985,46-65 y.,Upper Secondary Level,At least once per week,0.10657,167,1456,0.09072,0.12243
1985,46-65 y.,Upper Secondary Level,At least once per month,0.21978,324,1456,0.19850,0.24105
1985,46-65 y.,Upper Secondary Level,Seldom,0.49511,705,1456,0.46942,0.52080
1985,46-65 y.,Upper Secondary Level,Never,0.17854,260,1456,0.15886,0.19822
1985,46-65 y.,First Stage of Tertiary Education,At least once per month,0.26612,50,181,0.20156,0.33068
1985,46-65 y.,First Stage of Tertiary Education,Seldom,0.45353,89,181,0.38080,0.52626
1985,46-65 y.,First Stage of Tertiary Education,Never,0.21694,42,181,0.15673,0.27715
1985,46-65 y.,Second Stage of Tertiary Education,At least once per month,0.19076,38,197,0.13575,0.24576
1985,46-65 y.,Second Stage of Tertiary Education,Seldom,0.57155,123,197,0.50227,0.64083
1985,46-65 y.,Second Stage of Tertiary Education,Never,0.16013,36,197,0.10879,0.21147
1985,66 and older,Lower Secondary Level,At least once per week,0.11154,45,418,0.08132,0.14175
1985,66 and older,Lower Secondary Level,At least once per month,0.11827,51,418,0.08727,0.14926
1985,66 and older,Lower Secondary Level,Seldom,0.23610,103,418,0.19534,0.27686
1985,66 and older,Lower Secondary Level,Never,0.53410,219,418,0.48622,0.58197
1985,66 and older,Upper Secondary Level,At least once per week,0.09079,45,504,0.06568,0.11590
1985,66 and older,Upper Secondary Level,At least once per month,0.13003,64,504,0.10064,0.15942
1985,66 and older,Upper Secondary Level,Seldom,0.29058,153,504,0.25091,0.33026
1985,66 and older,Upper Secondary Level,Never,0.48860,242,504,0.44491,0.53228
1985,66 and older,First Stage of Tertiary Education,Never,0.55719,41,41,0.40325,0.71112
1986,17-29 y.,Pre-primary Level,At least once per month,0.22661,44,142,0.15751,0.29572
1986,17-29 y.,Pre-primary Level,Seldom,0.52189,98,142,0.43944,0.60435
1986,17-29 y.,Primary Level,At least once per month,0.16284,32,141,0.10167,0.22400
1986,17-29 y.,Primary Level,Seldom,0.52652,69,141,0.44381,0.60923
1986,17-29 y.,Primary Level,Never,0.24798,40,141,0.17645,0.31952
1986,17-29 y.,Lower Secondary Level,At least once per week,0.07709,87,942,0.06005,0.09414
1986,17-29 y.,Lower Secondary Level,At least once per month,0.25947,267,942,0.23146,0.28748
1986,17-29 y.,Lower Secondary Level,Seldom,0.48646,424,942,0.45453,0.51840
1986,17-29 y.,Lower Secondary Level,Never,0.17697,164,942,0.15259,0.20136
1986,17-29 y.,Upper Secondary Level,At least once per week,0.07601,122,1392,0.06208,0.08994
1986,17-29 y.,Upper Secondary Level,At least once per month,0.29604,442,1392,0.27205,0.32003
1986,17-29 y.,Upper Secondary Level,Seldom,0.52956,685,1392,0.50333,0.55579
1986,17-29 y.,Upper Secondary Level,Never,0.09839,143,1392,0.08274,0.11404
1986,17-29 y.,Post-secondary Non-tertiary Level,At least once per month,0.36069,36,76,0.25201,0.46937
1986,17-29 y.,Post-secondary Non-tertiary Level,Seldom,0.38597,40,76,0.27580,0.49615
1986,17-29 y.,First Stage of Tertiary Education,At least once per month,0.36605,31,82,0.26114,0.47096
1986,17-29 y.,First Stage of Tertiary Education,Seldom,0.47975,51,82,0.37095,0.58855
1986,17-29 y.,Second Stage of Tertiary Education,At least once per month,0.36678,34,75,0.25698,0.47659
1986,17-29 y.,Second Stage of Tertiary Education,Seldom,0.43938,41,75,0.32630,0.55246
1986,30-45 y.,Primary Level,At least once per week,0.10159,31,278,0.06602,0.13717
1986,30-45 y.,Primary Level,At least once per month,0.22718,68,278,0.17784,0.27653
1986,30-45 y.,Primary Level,Seldom,0.38819,110,278,0.33079,0.44558
1986,30-45 y.,Primary Level,Never,0.28304,69,278,0.22999,0.33609
1986,30-45 y.,Lower Secondary Level,At least once per week,0.08873,57,616,0.06625,0.11120
1986,30-45 y.,Lower Secondary Level,At least once per month,0.18628,133,616,0.15551,0.21705
1986,30-45 y.,Lower Secondary Level,Seldom,0.54546,310,616,0.50610,0.58481
1986,30-45 y.,Lower Secondary Level,Never,0.17954,116,616,0.14920,0.20987
1986,30-45 y.,Upper Secondary Level,At least once per week,0.06500,120,1652,0.05311,0.07689
1986,30-45 y.,Upper Secondary Level,At least once per month,0.23797,407,1652,0.21743,0.25851
1986,30-45 y.,Upper Secondary Level,Seldom,0.58566,931,1652,0.56190,0.60942
1986,30-45 y.,Upper Secondary Level,Never,0.11137,194,1652,0.09620,0.12655
1986,30-45 y.,Post-secondary Non-tertiary Level,At least once per month,0.31297,32,78,0.20940,0.41655
1986,30-45 y.,Post-secondary Non-tertiary Level,Seldom,0.54709,46,78,0.43590,0.65827
1986,30-45 y.,First Stage of Tertiary Education,At least once per month,0.26657,54,187,0.20302,0.33011
1986,30-45 y.,First Stage of Tertiary Education,Seldom,0.59847,133,187,0.52802,0.66892
1986,30-45 y.,Second Stage of Tertiary Education,At least once per week,0.08372,33,374,0.05561,0.11183
1986,30-45 y.,Second Stage of Tertiary Education,At least once per month,0.20644,74,374,0.16536,0.24752
1986,30-45 y.,Second Stage of Tertiary Education,Seldom,0.59268,220,374,0.54282,0.64255
1986,30-45 y.,Second Stage of Tertiary Education,Never,0.11716,47,374,0.08452,0.14980
1986,46-65 y.,Primary Level,At least once per week,0.13277,46,316,0.09530,0.17024
1986,46-65 y.,Primary Level,At least once per month,0.22953,83,316,0.18309,0.27597
1986,46-65 y.,Primary Level,Seldom,0.33629,104,316,0.28412,0.38847
1986,46-65 y.,Primary Level,Never,0.30141,83,316,0.25073,0.35208
1986,46-65 y.,Lower Secondary Level,At least once per week,0.08898,80,939,0.07076,0.10720
1986,46-65 y.,Lower Secondary Level,At least once per month,0.18167,189,939,0.15700,0.20635
1986,46-65 y.,Lower Secondary Level,Seldom,0.48519,449,939,0.45320,0.51717
1986,46-65 y.,Lower Secondary Level,Never,0.24416,221,939,0.21667,0.27165
1986,46-65 y.,Upper Secondary Level,At least once per week,0.07520,111,1452,0.06163,0.08877
1986,46-65 y.,Upper Secondary Level,At least once per month,0.19790,308,1452,0.17740,0.21840
1986,46-65 y.,Upper Secondary Level,Seldom,0.53328,749,1452,0.50761,0.55895
1986,46-65 y.,Upper Secondary Level,Never,0.19362,284,1452,0.17329,0.21395
1986,46-65 y.,First Stage of Tertiary Education,At least once per month,0.17989,31,170,0.12198,0.23780
1986,46-65 y.,First Stage of Tertiary Education,Seldom,0.47582,96,170,0.40052,0.55112
1986,46-65 y.,First Stage of Tertiary Education,Never,0.23951,43,170,0.17516,0.30385
1986,46-65 y.,Second Stage of Tertiary Education,At least once per month,0.15836,33,204,0.10814,0.20858
1986,46-65 y.,Second Stage of Tertiary Education,Seldom,0.49229,113,204,0.42352,0.56107
1986,46-65 y.,Second Stage of Tertiary Education,Never,0.26214,58,204,0.20164,0.32265
1986,66 and older,Lower Secondary Level,At least once per week,0.11048,40,387,0.07921,0.14176
1986,66 and older,Lower Secondary Level,At least once per month,0.07847,32,387,0.05164,0.10530
1986,66 and older,Lower Secondary Level,Seldom,0.23967,99,387,0.19709,0.28226
1986,66 and older,Lower Secondary Level,Never,0.57137,216,387,0.52200,0.62074
1986,66 and older,Upper Secondary Level,At least once per month,0.09344,44,438,0.06615,0.12073
1986,66 and older,Upper Secondary Level,Seldom,0.30422,157,438,0.26108,0.34736
1986,66 and older,Upper Secondary Level,Never,0.53864,237,438,0.49190,0.58538
1986,66 and older,First Stage of Tertiary Education,Never,0.47318,35,35,0.30535,0.64100
1986,66 and older,Second Stage of Tertiary Education,Never,0.63619,32,32,0.46683,0.80555
1988,17-29 y.,No answer / don't know,Seldom,0.52455,42,42,0.37168,0.67741
1988,17-29 y.,Pre-primary Level,Seldom,0.53299,87,118,0.44259,0.62339
1988,17-29 y.,Pre-primary Level,Never,0.20920,31,118,0.13550,0.28291
1988,17-29 y.,Primary Level,Seldom,0.44887,47,83,0.34121,0.55653
1988,17-29 y.,Primary Level,Never,0.24752,36,83,0.15411,0.34093
1988,17-29 y.,Lower Secondary Level,At least once per week,0.10230,101,916,0.08267,0.12194
1988,17-29 y.,Lower Secondary Level,At least once per month,0.26820,232,916,0.23950,0.29691
1988,17-29 y.,Lower Secondary Level,Seldom,0.46909,410,916,0.43675,0.50142
1988,17-29 y.,Lower Secondary Level,Never,0.16041,173,916,0.13663,0.18419
1988,17-29 y.,Upper Secondary Level,At least once per week,0.07321,128,1308,0.05909,0.08733
1988,17-29 y.,Upper Secondary Level,At least once per month,0.30095,397,1308,0.27608,0.32582
1988,17-29 y.,Upper Secondary Level,Seldom,0.51769,636,1308,0.49060,0.54478
1988,17-29 y.,Upper Secondary Level,Never,0.10815,147,1308,0.09131,0.12499
1988,17-29 y.,Post-secondary Non-tertiary Level,At least once per month,0.32979,34,77,0.22409,0.43549
1988,17-29 y.,Post-secondary Non-tertiary Level,Seldom,0.46326,43,77,0.35115,0.57536
1988,17-29 y.,First Stage of Tertiary Education,Seldom,0.60052,45,45,0.45579,0.74524
1988,17-29 y.,Second Stage of Tertiary Education,Seldom,0.47345,38,38,0.31257,0.63433
1988,30-45 y.,Primary Level,At least once per month,0.27939,66,208,0.21826,0.34051
1988,30-45 y.,Primary Level,Seldom,0.36736,83,208,0.30168,0.43303
1988,30-45 y.,Primary Level,Never,0.26589,59,208,0.20571,0.32608
1988,30-45 y.,Lower Secondary Level,At least once per week,0.11190,65,533,0.08511,0.13869
1988,30-45 y.,Lower Secondary Level,At least once per month,0.18232,112,533,0.14951,0.21513
1988,30-45 y.,Lower Secondary Level,Seldom,0.50776,241,533,0.46528,0.55025
1988,30-45 y.,Lower Secondary Level,Never,0.19802,115,533,0.16415,0.23188
1988,30-45 y.,Upper Secondary Level,At least once per week,0.05231,93,1494,0.04102,0.06361
1988,30-45 y.,Upper Secondary Level,At least once per month,0.23300,361,1494,0.21155,0.25444
1988,30-45 y.,Upper Secondary Level,Seldom,0.59479,838,1494,0.56988,0.61969
1988,30-45 y.,Upper Secondary Level,Never,0.11990,202,1494,0.10342,0.13638
1988,30-45 y.,Post-secondary Non-tertiary Level,Seldom,0.51786,45,45,0.37022,0.66551
1988,30-45 y.,First Stage of Tertiary Education,At least once per month,0.28095,60,184,0.21583,0.34607
1988,30-45 y.,First Stage of Tertiary Education,Seldom,0.59326,124,184,0.52209,0.66443
1988,30-45 y.,Second Stage of Tertiary Education,At least once per month,0.25410,87,321,0.20640,0.30181
1988,30-45 y.,Second Stage of Tertiary Education,Seldom,0.56641,193,321,0.51211,0.62071
1988,30-45 y.,Second Stage of Tertiary Education,Never,0.11795,41,321,0.08261,0.15329
1988,46-65 y.,Primary Level,At least once per week,0.14549,48,308,0.10604,0.18493
1988,46-65 y.,Primary Level,At least once per month,0.19445,70,308,0.15018,0.23873
1988,46-65 y.,Primary Level,Seldom,0.36475,108,308,0.31091,0.41860
1988,46-65 y.,Primary Level,Never,0.29531,82,308,0.24428,0.34634
1988,46-65 y.,Lower Secondary Level,At least once per week,0.08079,75,881,0.06279,0.09880
1988,46-65 y.,Lower Secondary Level,At least once per month,0.17788,167,881,0.15261,0.20315
1988,46-65 y.,Lower Secondary Level,Seldom,0.47111,404,881,0.43813,0.50409
1988,46-65 y.,Lower Secondary Level,Never,0.27022,235,881,0.24088,0.29956
1988,46-65 y.,Upper Secondary Level,At least once per week,0.07323,117,1413,0.05964,0.08682
1988,46-65 y.,Upper Secondary Level,At least once per month,0.21160,299,1413,0.19030,0.23291
1988,46-65 y.,Upper Secondary Level,Seldom,0.51561,713,1413,0.48954,0.54168
1988,46-65 y.,Upper Secondary Level,Never,0.19956,284,1413,0.17871,0.22040
1988,46-65 y.,First Stage of Tertiary Education,Seldom,0.57795,107,107,0.48393,0.67197
1988,46-65 y.,Second Stage of Tertiary Education,At least once per month,0.16791,35,212,0.11747,0.21835
1988,46-65 y.,Second Stage of Tertiary Education,Seldom,0.53642,124,212,0.46914,0.60371
1988,46-65 y.,Second Stage of Tertiary Education,Never,0.23877,53,212,0.18124,0.29629
1988,66 and older,Lower Secondary Level,At least once per week,0.08804,34,373,0.05924,0.11683
1988,66 and older,Lower Secondary Level,At least once per month,0.10483,39,373,0.07370,0.13597
1988,66 and older,Lower Secondary Level,Seldom,0.24795,95,373,0.20407,0.29183
1988,66 and older,Lower Secondary Level,Never,0.55918,205,373,0.50872,0.60963
1988,66 and older,Upper Secondary Level,At least once per month,0.07949,42,461,0.05477,0.10421
1988,66 and older,Upper Secondary Level,Seldom,0.32865,167,461,0.28572,0.37158
1988,66 and older,Upper Secondary Level,Never,0.53637,252,461,0.49080,0.58194
1988,66 and older,First Stage of Tertiary Education,Never,0.54434,36,36,0.37934,0.70934
1992,17-29 y.,No answer / don't know,At least once per month,0.32836,35,87,0.22911,0.42762
1992,17-29 y.,No answer / don't know,Seldom,0.42872,52,87,0.32413,0.53332
1992,17-29 y.,Pre-primary Level,At least once per month,0.31173,58,157,0.23904,0.38442
1992,17-29 y.,Pre-primary Level,Seldom,0.53523,99,157,0.45696,0.61350
1992,17-29 y.,Primary Level,At least once per month,0.25514,35,86,0.16246,0.34781
1992,17-29 y.,Primary Level,Seldom,0.42038,51,86,0.31544,0.52532
1992,17-29 y.,Lower Secondary Level,At least once per week,0.12035,114,926,0.09938,0.14131
1992,17-29 y.,Lower Secondary Level,At least once per month,0.28875,288,926,0.25955,0.31796
1992,17-29 y.,Lower Secondary Level,Seldom,0.49789,433,926,0.46567,0.53011
1992,17-29 y.,Lower Secondary Level,Never,0.09301,91,926,0.07429,0.11173
1992,17-29 y.,Upper Secondary Level,At least once per week,0.10046,185,1754,0.08639,0.11453
1992,17-29 y.,Upper Secondary Level,At least once per month,0.36992,639,1754,0.34732,0.39252
1992,17-29 y.,Upper Secondary Level,Seldom,0.47852,818,1754,0.45514,0.50191
1992,17-29 y.,Upper Secondary Level,Never,0.05110,112,1754,0.04079,0.06140
1992,17-29 y.,Post-secondary Non-tertiary Level,At least once per month,0.34587,67,143,0.26764,0.42411
1992,17-29 y.,Post-secondary Non-tertiary Level,Seldom,0.52929,76,143,0.44719,0.61139
1992,17-29 y.,First Stage of Tertiary Education,At least once per month,0.35433,40,90,0.25496,0.45371
1992,17-29 y.,First Stage of Tertiary Education,Seldom,0.48737,50,90,0.38352,0.59122
1992,17-29 y.,Second Stage of Tertiary Education,At least once per month,0.34745,58,144,0.26941,0.42550
1992,17-29 y.,Second Stage of Tertiary Education,Seldom,0.46955,86,144,0.38775,0.55135
1992,30-45 y.,Primary Level,At least once per month,0.26571,50,163,0.19769,0.33373
1992,30-45 y.,Primary Level,Seldom,0.37703,69,163,0.30240,0.45166
1992,30-45 y.,Primary Level,Never,0.22985,44,163,0.16506,0.29464
1992,30-45 y.,Lower Secondary Level,At least once per week,0.08463,49,481,0.05973,0.10953
1992,30-45 y.,Lower Secondary Level,At least once per month,0.31206,149,481,0.27061,0.35351
1992,30-45 y.,Lower Secondary Level,Seldom,0.46255,206,481,0.41794,0.50715
1992,30-45 y.,Lower Secondary Level,Never,0.14077,77,481,0.10965,0.17188
1992,30-45 y.,Upper Secondary Level,At least once per week,0.07279,173,2250,0.06205,0.08353
1992,30-45 y.,Upper Secondary Level,At least once per month,0.28027,651,2250,0.26171,0.29884
1992,30-45 y.,Upper Secondary Level,Seldom,0.56208,1256,2250,0.54158,0.58259
1992,30-45 y.,Upper Secondary Level,Never,0.08486,170,2250,0.07334,0.09637
1992,30-45 y.,Post-secondary Non-tertiary Level,At least once per month,0.49693,58,120,0.40710,0.58677
1992,30-45 y.,Post-secondary Non-tertiary Level,Seldom,0.41753,62,120,0.32893,0.50614
1992,30-45 y.,First Stage of Tertiary Education,At least once per month,0.34297,96,264,0.28560,0.40035
1992,30-45 y.,First Stage of Tertiary Education,Seldom,0.52231,168,264,0.46194,0.58268
1992,30-45 y.,Second Stage of Tertiary Education,At least once per week,0.05989,58,824,0.04368,0.07610
1992,30-45 y.,Second Stage of Tertiary Education,At least once per month,0.29806,243,824,0.26681,0.32931
1992,30-45 y.,Second Stage of Tertiary Education,Seldom,0.57825,477,824,0.54451,0.61199
1992,30-45 y.,Second Stage of Tertiary Education,Never,0.06380,46,824,0.04710,0.08049
1992,46-65 y.,Primary Level,At least once per week,0.11421,37,277,0.07669,0.15174
1992,46-65 y.,Primary Level,At least once per month,0.28106,85,277,0.22802,0.33409
1992,46-65 y.,Primary Level,Seldom,0.37182,101,277,0.31481,0.42884
1992,46-65 y.,Primary Level,Never,0.23290,54,277,0.18304,0.28277
1992,46-65 y.,Lower Secondary Level,At least once per week,0.12520,109,873,0.10324,0.14717
1992,46-65 y.,Lower Secondary Level,At least once per month,0.25108,229,873,0.22229,0.27986
1992,46-65 y.,Lower Secondary Level,Seldom,0.44399,376,873,0.41102,0.47697
1992,46-65 y.,Lower Secondary Level,Never,0.17973,159,873,0.15424,0.20521
1992,46-65 y.,Upper Secondary Level,At least once per week,0.09403,185,1948,0.08106,0.10699
1992,46-65 y.,Upper Secondary Level,At least once per month,0.22430,445,1948,0.20577,0.24282
1992,46-65 y.,Upper Secondary Level,Seldom,0.56348,1093,1948,0.54145,0.58551
1992,46-65 y.,Upper Secondary Level,Never,0.11820,225,1948,0.10386,0.13254
1992,46-65 y.,First Stage of Tertiary Education,At least once per month,0.20274,56,237,0.15145,0.25404
1992,46-65 y.,First Stage of Tertiary Education,Seldom,0.60132,146,237,0.53885,0.66378
1992,46-65 y.,First Stage of Tertiary Education,Never,0.13582,35,237,0.09211,0.17953
1992,46-65 y.,Second Stage of Tertiary Education,At least once per week,0.06663,40,545,0.04567,0.08758
1992,46-65 y.,Second Stage of Tertiary Education,At least once per month,0.21735,119,545,0.18269,0.25201
1992,46-65 y.,Second Stage of Tertiary Education,Seldom,0.55368,314,545,0.51191,0.59546
1992,46-65 y.,Second Stage of Tertiary Education,Never,0.16234,72,545,0.13135,0.19333
1992,66 and older,Lower Secondary Level,At least once per week,0.11450,50,472,0.08575,0.14326
1992,66 and older,Lower Secondary Level,At least once per month,0.11819,66,472,0.08904,0.14735
1992,66 and older,Lower Secondary Level,Seldom,0.28378,139,472,0.24306,0.32450
1992,66 and older,Lower Secondary Level,Never,0.48352,217,472,0.43839,0.52865
1992,66 and older,Upper Secondary Level,At least once per week,0.09566,69,694,0.07376,0.11756
1992,66 and older,Upper Secondary Level,At least once per month,0.17693,132,694,0.14851,0.20534
1992,66 and older,Upper Secondary Level,Seldom,0.28528,214,694,0.25166,0.31890
1992,66 and older,Upper Secondary Level,Never,0.44213,279,694,0.40515,0.47911
1992,66 and older,First Stage of Tertiary Education,Never,0.46991,37,37,0.30687,0.63295
1992,66 and older,Second Stage of Tertiary Education,Seldom,0.36847,43,84,0.26469,0.47225
1992,66 and older,Second Stage of Tertiary Education,Never,0.40337,41,84,0.29783,0.50891
1994,17-29 y.,No answer / don't know,At least once per month,0.35521,42,104,0.26278,0.44763
1994,17-29 y.,No answer / don't know,Seldom,0.42440,62,104,0.32895,0.51986
1994,17-29 y.,Pre-primary Level,At least once per month,0.31273,67,190,0.24663,0.37882
1994,17-29 y.,Pre-primary Level,Seldom,0.49632,123,190,0.42503,0.56760
1994,17-29 y.,Primary Level,Seldom,0.35444,35,35,0.19365,0.51523
1994,17-29 y.,Lower Secondary Level,At least once per week,0.14452,110,766,0.11961,0.16944
1994,17-29 y.,Lower Secondary Level,At least once per month,0.30823,239,766,0.27551,0.34095
1994,17-29 y.,Lower Secondary Level,Seldom,0.47468,356,766,0.43930,0.51007
1994,17-29 y.,Lower Secondary Level,Never,0.07256,61,766,0.05418,0.09094
1994,17-29 y.,Upper Secondary Level,At least once per week,0.10181,178,1649,0.08721,0.11641
1994,17-29 y.,Upper Secondary Level,At least once per month,0.35192,581,1649,0.32886,0.37497
1994,17-29 y.,Upper Secondary Level,Seldom,0.50049,811,1649,0.47635,0.52463
1994,17-29 y.,Upper Secondary Level,Never,0.04579,79,1649,0.03570,0.05588
1994,17-29 y.,Post-secondary Non-tertiary Level,At least once per month,0.39609,61,146,0.31648,0.47570
1994,17-29 y.,Post-secondary Non-tertiary Level,Seldom,0.48634,85,146,0.40498,0.56769
1994,17-29 y.,First Stage of Tertiary Education,At least once per month,0.40532,41,86,0.30095,0.50970
1994,17-29 y.,First Stage of Tertiary Education,Seldom,0.45751,45,86,0.35160,0.56342
1994,17-29 y.,Second Stage of Tertiary Education,At least once per month,0.42262,62,145,0.34193,0.50330
1994,17-29 y.,Second Stage of Tertiary Education,Seldom,0.47345,83,145,0.39190,0.55500
1994,30-45 y.,Primary Level,At least once per month,0.23050,40,140,0.16048,0.30051
1994,30-45 y.,Primary Level,Seldom,0.44910,69,140,0.36641,0.53179
1994,30-45 y.,Primary Level,Never,0.21640,31,140,0.14794,0.28486
1994,30-45 y.,Lower Secondary Level,At least once per week,0.06355,31,437,0.04065,0.08645
1994,30-45 y.,Lower Secondary Level,At least once per month,0.33475,142,437,0.29045,0.37905
1994,30-45 y.,Lower Secondary Level,Seldom,0.46848,208,437,0.42164,0.51532
1994,30-45 y.,Lower Secondary Level,Never,0.13322,56,437,0.10132,0.16512
1994,30-45 y.,Upper Secondary Level,At least once per week,0.06993,173,2224,0.05933,0.08053
1994,30-45 y.,Upper Secondary Level,At least once per month,0.29635,667,2224,0.27736,0.31533
1994,30-45 y.,Upper Secondary Level,Seldom,0.56278,1232,2224,0.54216,0.58340
1994,30-45 y.,Upper Secondary Level,Never,0.07094,152,2224,0.06027,0.08161
1994,30-45 y.,Post-secondary Non-tertiary Level,At least once per month,0.34070,54,133,0.25985,0.42155
1994,30-45 y.,Post-secondary Non-tertiary Level,Seldom,0.53659,79,133,0.45152,0.62166
1994,30-45 y.,First Stage of Tertiary Education,At least once per month,0.26379,91,268,0.21093,0.31665
1994,30-45 y.,First Stage of Tertiary Education,Seldom,0.58763,177,268,0.52858,0.64667
1994,30-45 y.,Second Stage of Tertiary Education,At least once per week,0.06451,58,808,0.04756,0.08146
1994,30-45 y.,Second Stage of Tertiary Education,At least once per month,0.27512,229,808,0.24430,0.30593
1994,30-45 y.,Second Stage of Tertiary Education,Seldom,0.58453,467,808,0.55053,0.61854
1994,30-45 y.,Second Stage of Tertiary Education,Never,0.07584,54,808,0.05757,0.09411
1994,46-65 y.,Primary Level,At least once per week,0.09472,32,266,0.05946,0.12997
1994,46-65 y.,Primary Level,At least once per month,0.32752,92,266,0.27102,0.38403
1994,46-65 y.,Primary Level,Seldom,0.42715,98,266,0.36759,0.48671
1994,46-65 y.,Primary Level,Never,0.15061,44,266,0.10755,0.19368
1994,46-65 y.,Lower Secondary Level,At least once per week,0.12447,98,803,0.10162,0.14731
1994,46-65 y.,Lower Secondary Level,At least once per month,0.21955,187,803,0.19090,0.24819
1994,46-65 y.,Lower Secondary Level,Seldom,0.47066,373,803,0.43612,0.50521
1994,46-65 y.,Lower Secondary Level,Never,0.18533,145,803,0.15843,0.21222
1994,46-65 y.,Upper Secondary Level,At least once per week,0.09863,190,1927,0.08532,0.11195
1994,46-65 y.,Upper Secondary Level,At least once per month,0.23587,470,1927,0.21691,0.25483
1994,46-65 y.,Upper Secondary Level,Seldom,0.54672,1050,1927,0.52448,0.56895
1994,46-65 y.,Upper Secondary Level,Never,0.11878,217,1927,0.10434,0.13323
1994,46-65 y.,First Stage of Tertiary Education,At least once per month,0.20697,56,199,0.15054,0.26340
1994,46-65 y.,First Stage of Tertiary Education,Seldom,0.60283,143,199,0.53468,0.67099
1994,46-65 y.,Second Stage of Tertiary Education,At least once per week,0.07288,45,545,0.05104,0.09473
1994,46-65 y.,Second Stage of Tertiary Education,At least once per month,0.18843,103,545,0.15556,0.22129
