year,pli0095_h,bula_h,proportion,n,lower_confidence,upper_confidence
1985,At least once per week,North Rhine-Westphalia,0.25732899022801303,14443,0.25019931151731645,0.2644586689387096
1985,At least once per week,Baden-Wuerttemberg,0.2247557003257329,14443,0.21794797516629294,0.23156342548517284
1985,At least once per week,Bavaria,0.1734527687296417,14443,0.16727755744194597,0.1796279800173374
1985,At least once per week,Hesse,0.12947882736156352,14443,0.12400342027532396,0.13495423444780308
1985,At least once per week,Lower Saxony,0.07654723127035831,14443,0.07221112963719321,0.08088333290352341
1985,At least once per week,"Rhineland-Palatinate, Saarland",0.07003257328990228,14443,0.06587048511604028,0.07419466146376429
1985,At least once per week,Schleswig-Holstein,0.025244299674267102,14443,0.02268596756846453,0.027802631780069673
1985,At least once per week,Hamburg,0.018729641693811076,14443,0.01651865341425003,0.02094062997337212
1985,At least once per week,Berlin,0.017915309446254073,14443,0.015752023179529128,0.020078595712979017
1985,At least once per week,Bremen,0.006514657980456026,14443,0.005202597339531736,0.007826718621380317
1985,At least once per month,North Rhine-Westphalia,0.27747551686615884,14443,0.27017311071468636,0.28477792301763133
1985,At least once per month,Baden-Wuerttemberg,0.1802684076895176,14443,0.1739990505059523,0.1865377648730829
1985,At least once per month,Bavaria,0.15233949945593037,14443,0.1464788654459945,0.15820013346586623
1985,At least once per month,Hesse,0.11316648531011969,14443,0.10799985570251647,0.11833311491772291
1985,At least once per month,Lower Saxony,0.09067827348567284,14443,0.08599512669258748,0.0953614202787582
1985,At least once per month,"Rhineland-Palatinate, Saarland",0.08269858541893363,14443,0.07820666102500819,0.08719050981285907
1985,At least once per month,Berlin,0.04026115342763874,14443,0.03705527529674304,0.04346703155853444
1985,At least once per month,Hamburg,0.029017047515415305,14443,0.02627951189591576,0.03175458313491485
1985,At least once per month,Schleswig-Holstein,0.024301777294160318,14443,0.021790445233967518,0.026813109354353118
1985,At least once per month,Bremen,0.009793253536452665,14443,0.008187222975238936,0.011399284097666395
1985,Seldom,North Rhine-Westphalia,0.2745762711864407,14443,0.2672975556657096,0.28185498670717174
1985,Seldom,Baden-Wuerttemberg,0.17648305084745763,14443,0.1702655602364445,0.18270054145847076
1985,Seldom,Bavaria,0.1739406779661017,14443,0.16775861302012918,0.1801227429120742
1985,Seldom,Lower Saxony,0.11419491525423729,14443,0.1090078724309256,0.11938195807754898
1985,Seldom,Hesse,0.09639830508474577,14443,0.09158492027380706,0.10121168989568448
1985,Seldom,"Rhineland-Palatinate, Saarland",0.059957627118644066,14443,0.05608573454505378,0.06382951969223435
1985,Seldom,Schleswig-Holstein,0.04004237288135593,14443,0.03684485265554757,0.04323989310716429
1985,Seldom,Berlin,0.030508474576271188,14443,0.027703624703041278,0.033313324449501094
1985,Seldom,Hamburg,0.02309322033898305,14443,0.020643614676993063,0.02554282600097304
1985,Seldom,Bremen,0.010805084745762712,14443,0.009118988380753982,0.012491181110771441
1985,Never,North Rhine-Westphalia,0.25219638242894055,14443,0.2451138173636273,0.2592789474942538
1985,Never,Bavaria,0.19844961240310077,14443,0.1919450526522763,0.20495417215392525
1985,Never,Baden-Wuerttemberg,0.18863049095607234,14443,0.18225016810831912,0.19501081380382557
1985,Never,Lower Saxony,0.09095607235142118,14443,0.08626647398282271,0.09564567072001966
1985,Never,Hesse,0.08630490956072351,14443,0.08172511747476253,0.09088470164668448
1985,Never,"Rhineland-Palatinate, Saarland",0.0702842377260982,14443,0.06611524216960475,0.07445323328259164
1985,Never,Berlin,0.040310077519379844,14443,0.03710233390139018,0.04351782113736951
1985,Never,Schleswig-Holstein,0.02945736434108527,14443,0.02669976213282324,0.0322149665493473
1985,Never,Hamburg,0.02945736434108527,14443,0.02669976213282324,0.0322149665493473
1985,Never,Bremen,0.013953488372093023,14443,0.012040477388077933,0.01586649935610811
1986,At least once per week,North Rhine-Westphalia,0.2615558060879369,13742,0.2542077557655937,0.2689038564102801
1986,At least once per week,Baden-Wuerttemberg,0.20969560315670802,13742,0.20288911707923313,0.2165020892341829
1986,At least once per week,Bavaria,0.1826381059751973,13742,0.17617808407983976,0.18909812787055486
1986,At least once per week,Hesse,0.13641488162344984,13742,0.13067616804599347,0.1421535952009062
1986,At least once per week,Lower Saxony,0.0777903043968433,13742,0.07331205086974354,0.08226855792394305
1986,At least once per week,"Rhineland-Palatinate, Saarland",0.0552423900789177,13742,0.051422705258708734,0.05906207489912667
1986,At least once per week,Berlin,0.02480270574971815,13742,0.022202385287153945,0.027403026212282355
1986,At least once per week,Schleswig-Holstein,0.02367531003382187,13742,0.021133306951657358,0.026217313115986383
1986,At least once per week,Hamburg,0.020293122886133032,13742,0.01793561247026299,0.022650633302003075
1986,At least once per week,Bremen,0.007891770011273957,13742,0.006412328380059125,0.009371211642488789
1986,At least once per month,North Rhine-Westphalia,0.2693446088794926,13742,0.2619273824111671,0.27676183534781806
1986,At least once per month,Bavaria,0.17674418604651163,13742,0.17036638348169345,0.1831219886113298
1986,At least once per month,Baden-Wuerttemberg,0.17209302325581396,13742,0.16578194591297832,0.1784041005986496
1986,At least once per month,Hesse,0.11247357293868922,13742,0.10719098188188773,0.1177561639954907
1986,At least once per month,Lower Saxony,0.08752642706131078,13742,0.0828013287703705,0.09225152535225106
1986,At least once per month,"Rhineland-Palatinate, Saarland",0.0828752642706131,13742,0.07826572238262773,0.08748480615859848
1986,At least once per month,Berlin,0.037209302325581395,13742,0.03404467331090428,0.04037393134025851
1986,At least once per month,Hamburg,0.029175475687103596,13742,0.02636156414147003,0.03198938723273716
1986,At least once per month,Schleswig-Holstein,0.02156448202959831,13742,0.019135822032469253,0.023993142026727365
1986,At least once per month,Bremen,0.010993657505285413,13742,0.009250238648202028,0.012737076362368798
1986,Seldom,North Rhine-Westphalia,0.28565598857376046,13742,0.2781032149151442,0.2932087622323767
1986,Seldom,Baden-Wuerttemberg,0.1773107529075699,13742,0.17092493476079348,0.1836965710543463
1986,Seldom,Bavaria,0.15058151397673944,13742,0.1446018361856796,0.15656119176779928
1986,Seldom,Lower Saxony,0.12221995511120179,13742,0.11674355701308069,0.1276963532093229
1986,Seldom,Hesse,0.08875739644970414,13742,0.08400239794626148,0.0935123949531468
1986,Seldom,"Rhineland-Palatinate, Saarland",0.07243419710263212,13742,0.06810033300022564,0.0767680612050386
1986,Seldom,Schleswig-Holstein,0.03774739849010406,13742,0.03456086006987522,0.0409339369103329
1986,Seldom,Berlin,0.03060599877576005,13742,0.027726051470599842,0.03348594608092026
1986,Seldom,Hamburg,0.02326055906957764,13742,0.02074038501500502,0.025780733124150256
1986,Seldom,Bremen,0.011426239542950418,13742,0.009649240062052917,0.01320323902384792
1986,Never,North Rhine-Westphalia,0.23782234957020057,13742,0.23070389796555615,0.24494080117484499
1986,Never,Baden-Wuerttemberg,0.2191977077363897,13742,0.21228067799269956,0.22611473748007982
1986,Never,Bavaria,0.19197707736389685,13742,0.18539189770818604,0.19856225701960767
1986,Never,Hesse,0.09455587392550144,13742,0.08966365161853673,0.09944809623246614
1986,Never,Lower Saxony,0.09121298949379178,13742,0.0863991622588497,0.09602681672873387
1986,Never,"Rhineland-Palatinate, Saarland",0.07067812798471824,13742,0.06639307005453812,0.07496318591489837
1986,Never,Berlin,0.03868194842406877,13742,0.035457771845556124,0.04190612500258141
1986,Never,Schleswig-Holstein,0.025787965616045846,13742,0.023137840454380672,0.02843809077771102
1986,Never,Hamburg,0.021012416427889206,13742,0.018614369428022807,0.023410463427755605
1986,Never,Bremen,0.009073543457497613,13742,0.007488138277205317,0.010658948637789909
1988,At least once per week,North Rhine-Westphalia,0.22473246135552913,12817,0.2175060682420946,0.23195885446896367
1988,At least once per week,Baden-Wuerttemberg,0.20689655172413793,12817,0.19988354226782334,0.2139095611804525
1988,At least once per week,Bavaria,0.20451843043995244,12817,0.1975353962930433,0.21150146458686156
1988,At least once per week,Hesse,0.18311533888228299,12817,0.17641949048123753,0.18981118728332844
1988,At least once per week,Lower Saxony,0.06302021403091558,12817,0.0588132584461538,0.06722716961567736
1988,At least once per week,"Rhineland-Palatinate, Saarland",0.04994054696789536,12817,0.04616947415244313,0.0537116197833476
1988,At least once per week,Schleswig-Holstein,0.028537455410225922,12817,0.025654861050535185,0.031420049769916664
1988,At least once per week,Berlin,0.027348394768133173,12817,0.024524766941097658,0.03017202259516869
1988,At least once per week,Hamburg,0.009512485136741973,12817,0.007832001153297692,0.011192969120186254
1988,At least once per week,Bremen,0.0023781212841854932,12817,0.0015348586404502456,0.0032213839279207407
1988,At least once per month,North Rhine-Westphalia,0.23888124713434206,12817,0.23149914381439263,0.24626335045429149
1988,At least once per month,Baden-Wuerttemberg,0.20357634112792297,12817,0.19660528454415307,0.21054739771169287
1988,At least once per month,Bavaria,0.18248509857863365,12817,0.175798204849867,0.1891719923074003
1988,At least once per month,Lower Saxony,0.10591471801925723,12817,0.10058713152548886,0.1112423045130256
1988,At least once per month,Hesse,0.0958276020174232,12817,0.09073155047391587,0.10092365356093053
1988,At least once per month,"Rhineland-Palatinate, Saarland",0.0761118752865658,12817,0.07152096524513761,0.08070278532799398
1988,At least once per month,Berlin,0.03576341127922971,12817,0.032548461810065966,0.038978360748393455
1988,At least once per month,Hamburg,0.027968821641448878,12817,0.02511425581975779,0.030823387463139965
1988,At least once per month,Schleswig-Holstein,0.02521779000458505,12817,0.022503412868592972,0.02793216714057713
1988,At least once per month,Bremen,0.008253094910591471,12817,0.00668680653095915,0.009819383290223792
1988,Seldom,North Rhine-Westphalia,0.290118058592042,12817,0.28226130152829154,0.2979748156557924
1988,Seldom,Baden-Wuerttemberg,0.16156536947966768,12817,0.1551934302930834,0.16793730866625195
1988,Seldom,Bavaria,0.15413205072146918,12817,0.14788089032760512,0.16038321111533324
1988,Seldom,Lower Saxony,0.12461740271097507,12817,0.1188993101500514,0.13033549527189875
1988,Seldom,Hesse,0.08766943594228246,12817,0.08277319143230702,0.09256568045225791
1988,Seldom,"Rhineland-Palatinate, Saarland",0.07870572802798426,12817,0.07404380353745806,0.08336765251851046
1988,Seldom,Schleswig-Holstein,0.041101880192391776,12817,0.03766487682820944,0.044538883556574115
1988,Seldom,Berlin,0.03060778312199388,12817,0.027625639324020294,0.03358992691996747
1988,Seldom,Hamburg,0.019676432006996064,12817,0.017271954185274416,0.022080909828717712
1988,Seldom,Bremen,0.011805859204197638,12817,0.009935897053351928,0.013675821355043348
1988,Never,North Rhine-Westphalia,0.2735533237685318,12817,0.2658356618882228,0.28127098564884084
1988,Never,Baden-Wuerttemberg,0.22381635581061693,12817,0.21660044705717676,0.2310322645640571
1988,Never,Bavaria,0.15303682448589193,12817,0.1468038820480505,0.15926976692373335
1988,Never,Hesse,0.10521281683405069,12817,0.09990082889190458,0.1105248047761968
1988,Never,Lower Saxony,0.0784313725490196,12817,0.07377688762736015,0.08308585747067906
1988,Never,"Rhineland-Palatinate, Saarland",0.07173601147776183,12817,0.06726848388410835,0.07620353907141532
1988,Never,Berlin,0.040172166427546625,12817,0.036772610614891364,0.043571722240201886
