year,pgisced97,pli0095_h,proportion,n,proportion_lower_confidence,proportion_upper_confidence
1988,First Stage of Tertiary Education,At least once per month,0.21641791044776118,12817,0.2092885310084355,0.22354728988708686
1988,First Stage of Tertiary Education,Never,0.16417910447761194,12817,0.15776585059750853,0.17059235835771536
1988,First Stage of Tertiary Education,At least once per week,0.06529850746268656,12817,0.06102139199781939,0.06957562292755373
1988,Second Stage of Tertiary Education,Seldom,0.5278969957081545,12817,0.5192541679821201,0.5365398234341889
1988,Second Stage of Tertiary Education,At least once per month,0.22889842632331903,12817,0.22162498269297382,0.23617186995366424
1988,Second Stage of Tertiary Education,Never,0.1859799713876967,12817,0.17924379403674248,0.19271614873865092
1988,Second Stage of Tertiary Education,At least once per week,0.05722460658082976,12817,0.053203381279822465,0.06124583188183705
1990,Pre-primary Level,Seldom,0.53125,18165,0.5239929772900509,0.5385070227099491
1990,Pre-primary Level,At least once per month,0.21875,18165,0.21273815996415654,0.22476184003584346
1990,Pre-primary Level,At least once per week,0.1875,18165,0.1818238914657588,0.1931761085342412
1990,Pre-primary Level,Never,0.0625,18165,0.05897982692227927,0.06602017307772073
1990,Primary Level,Seldom,0.7272727272727273,18165,0.7207960641840859,0.7337493903613687
1990,Primary Level,Never,0.18181818181818182,18165,0.17620922705166536,0.18742713658469828
1990,Primary Level,At least once per month,0.09090909090909091,18165,0.08672842286220683,0.09508975895597499
1990,Lower Secondary Level,Seldom,0.4146825396825397,18165,0.40751793908649797,0.42184714027858145
1990,Lower Secondary Level,At least once per month,0.23412698412698413,18165,0.2279689443505572,0.24028502390341105
1990,Lower Secondary Level,Never,0.20634920634920634,18165,0.20046409750960936,0.2122343151888033
1990,Lower Secondary Level,At least once per week,0.14484126984126985,18165,0.13972318007222626,0.14995935961031345
1990,Upper Secondary Level,Seldom,0.4479041916167665,18165,0.4406725289660642,0.4551358542674688
1990,Upper Secondary Level,At least once per month,0.29301397205588825,18165,0.28639503957967055,0.29963290453210595
1990,Upper Secondary Level,At least once per week,0.17445109780439122,18165,0.16893227276891545,0.17996992283986699
1990,Upper Secondary Level,Never,0.0846307385229541,18165,0.08058311046380306,0.08867836658210512
1990,Post-secondary Non-tertiary Level,Seldom,0.4810126582278481,18165,0.47374666471750054,0.4882786517381957
1990,Post-secondary Non-tertiary Level,At least once per month,0.26582278481012656,18165,0.2593983500517273,0.2722472195685258
1990,Post-secondary Non-tertiary Level,At least once per week,0.22784810126582278,18165,0.22174834546049416,0.2339478570711514
1990,Post-secondary Non-tertiary Level,Never,0.02531645569620253,18165,0.023032058389901154,0.02760085300250391
1990,First Stage of Tertiary Education,Seldom,0.421259842519685,18165,0.41407933386731977,0.42844035117205026
1990,First Stage of Tertiary Education,At least once per month,0.3188976377952756,18165,0.31212012705243614,0.325675148538115
1990,First Stage of Tertiary Education,At least once per week,0.1732283464566929,18165,0.16772482531377417,0.17873186759961165
1990,First Stage of Tertiary Education,Never,0.08661417322834646,18165,0.08252382779143552,0.09070451866525739
1990,Second Stage of Tertiary Education,Seldom,0.4563894523326572,18165,0.4491459249361507,0.46363297972916373
1990,Second Stage of Tertiary Education,At least once per month,0.3133874239350913,18165,0.30664159957463016,0.3201332482955524
1990,Second Stage of Tertiary Education,At least once per week,0.1876267748478702,18165,0.1819491907273061,0.1933043589684343
1990,Second Stage of Tertiary Education,Never,0.04259634888438134,18165,0.0396595642605207,0.04553313350824198
1992,Pre-primary Level,Seldom,0.532258064516129,17350,0.5248335063979218,0.5396826226343362
1992,Pre-primary Level,At least once per month,0.3118279569892473,17350,0.3049348920627174,0.3187210219157772
1992,Pre-primary Level,At least once per week,0.0967741935483871,17350,0.09237488643420844,0.10117350066256575
1992,Pre-primary Level,Never,0.05913978494623656,17350,0.05562977170751993,0.0626497981849532
1992,Primary Level,Seldom,0.3723916532905297,17350,0.3651979808884638,0.3795853256925956
1992,Primary Level,At least once per month,0.27447833065810595,17350,0.26783806342308186,0.28111859789313004
1992,Primary Level,Never,0.21829855537720708,17350,0.21215171097281005,0.2244453997816041
1992,Primary Level,At least once per week,0.1348314606741573,17350,0.12974925413378172,0.13991366721453288
1992,Lower Secondary Level,Seldom,0.41933139534883723,17350,0.41198880677506233,0.42667398392261213
1992,Lower Secondary Level,At least once per month,0.26598837209302323,17350,0.2594134724622735,0.272563271723773
1992,Lower Secondary Level,Never,0.19767441860465115,17350,0.1917484835623876,0.2036003536469147
1992,Lower Secondary Level,At least once per week,0.11700581395348837,17350,0.11222293956908234,0.1217886883378944
1992,Upper Secondary Level,Seldom,0.508653122648608,17350,0.5012141786471486,0.5160920666500673
1992,Upper Secondary Level,At least once per month,0.28096313017306246,17350,0.2742749713424053,0.2876512890037196
1992,Upper Secondary Level,Never,0.1182844243792325,17350,0.11347897099670291,0.1230898777617621
1992,Upper Secondary Level,At least once per week,0.09209932279909706,17350,0.08779649743276613,0.096402148165428
1992,Post-secondary Non-tertiary Level,Seldom,0.44881889763779526,17350,0.44141792056750023,0.4562198747080903
1992,Post-secondary Non-tertiary Level,At least once per month,0.3648293963254593,17350,0.35766637178195837,0.3719924208689602
1992,Post-secondary Non-tertiary Level,At least once per week,0.09448818897637795,17350,0.09013565515952444,0.09884072279323146
1992,Post-secondary Non-tertiary Level,Never,0.09186351706036745,17350,0.08756564554946222,0.09616138857127268
1992,First Stage of Tertiary Education,Seldom,0.5165125495376486,17350,0.509076549664553,0.5239485494107442
1992,First Stage of Tertiary Education,At least once per month,0.2800528401585205,17350,0.273371299217315,0.286734381099726
1992,First Stage of Tertiary Education,Never,0.13870541611624834,17350,0.1335622695625808,0.14384856266991589
1992,First Stage of Tertiary Education,At least once per week,0.06472919418758256,17350,0.06106798013047594,0.06839040824468919
1992,Second Stage of Tertiary Education,Seldom,0.5589307411907655,17350,0.5515425398029837,0.5663189425785472
1992,Second Stage of Tertiary Education,At least once per month,0.26366950182260024,17350,0.2571129926128386,0.2702260110323619
1992,Second Stage of Tertiary Education,Never,0.10206561360874848,17350,0.09756088783013417,0.1065703393873628
1992,Second Stage of Tertiary Education,At least once per week,0.07533414337788578,17350,0.07140683802323891,0.07926144873253266
1994,Pre-primary Level,Seldom,0.5168067226890757,16642,0.5092143445268212,0.5243991008513301
1994,Pre-primary Level,At least once per month,0.2815126050420168,16642,0.2746795988856787,0.2883456111983549
1994,Pre-primary Level,At least once per week,0.12184873949579832,16642,0.11687882980141855,0.1268186491901781
1994,Pre-primary Level,Never,0.07983193277310924,16642,0.07571403829670646,0.08394982724951201
1994,Primary Level,Seldom,0.38086642599277976,16642,0.3734885417756102,0.3882443102099493
1994,Primary Level,At least once per month,0.296028880866426,16642,0.2890930614792983,0.30296470025355365
1994,Primary Level,Never,0.20938628158844766,16642,0.2032045577768608,0.2155680054000345
1994,Primary Level,At least once per week,0.11371841155234658,16642,0.10889499723039525,0.1185418258742979
1994,Lower Secondary Level,Seldom,0.4388663967611336,16642,0.4313267219412982,0.446406071580969
1994,Lower Secondary Level,At least once per month,0.2554655870445344,16642,0.24883942727273647,0.26209174681633235
1994,Lower Secondary Level,Never,0.19149797570850202,16642,0.1855196996980827,0.19747625171892133
1994,Lower Secondary Level,At least once per week,0.11417004048582996,16642,0.10933828918498302,0.1190017917866769
1994,Upper Secondary Level,Seldom,0.5128715905608335,16642,0.505277437201549,0.520465743920118
1994,Upper Secondary Level,At least once per month,0.2836346920012259,16642,0.2767861163091549,0.29048326769329685
1994,Upper Secondary Level,Never,0.11002145265093473,16642,0.10526720534532295,0.1147756999565465
1994,Upper Secondary Level,At least once per week,0.09347226478700582,16642,0.08904958757923921,0.09789494199477243
1994,Post-secondary Non-tertiary Level,Seldom,0.49230769230769234,16642,0.48471192039861316,0.4999034642167715
1994,Post-secondary Non-tertiary Level,At least once per month,0.3282051282051282,16642,0.3210709437155456,0.3353393126947108
1994,Post-secondary Non-tertiary Level,Never,0.09743589743589744,16642,0.09293030571046301,0.10194148916133186
1994,Post-secondary Non-tertiary Level,At least once per week,0.08205128205128205,16642,0.0778815782268556,0.0862209858757085
1994,First Stage of Tertiary Education,Seldom,0.5389784946236559,16642,0.5314049424200025,0.5465520468273093
1994,First Stage of Tertiary Education,At least once per month,0.271505376344086,16642,0.2647483485557875,0.2782624041323845
1994,First Stage of Tertiary Education,Never,0.11559139784946236,16642,0.11073356520044986,0.12044923049847486
1994,First Stage of Tertiary Education,At least once per week,0.0739247311827957,16642,0.06994941814845024,0.07790004421714117
1994,Second Stage of Tertiary Education,Seldom,0.5635258358662614,16642,0.5559907275534485,0.5710609441790743
1994,Second Stage of Tertiary Education,At least once per month,0.25349544072948327,16642,0.24688615357501972,0.26010472788394684
1994,Second Stage of Tertiary Education,Never,0.10699088145896657,16642,0.10229459432559508,0.11168716859233806
1994,Second Stage of Tertiary Education,At least once per week,0.07598784194528875,16642,0.07196193056604004,0.08001375332453746
1996,Pre-primary Level,Seldom,0.5017064846416383,16862,0.49415957754533835,0.5092533917379382
1996,Pre-primary Level,At least once per month,0.29692832764505117,16862,0.29003185298167783,0.3038248023084245
1996,Pre-primary Level,At least once per week,0.11604095563139932,16862,0.11120677082480696,0.12087514043799169
1996,Pre-primary Level,Never,0.08532423208191127,16862,0.08110754561731438,0.08954091854650816
1996,Primary Level,Seldom,0.3770491803278688,16862,0.36973396001748476,0.3843644006382529
1996,Primary Level,At least once per month,0.319672131147541,16862,0.3126330973913223,0.32671116490375973
1996,Primary Level,Never,0.15778688524590165,16862,0.15228453818088536,0.16328923231091794
1996,Primary Level,At least once per week,0.14549180327868852,16862,0.14016975378920882,0.15081385276816822
1996,Lower Secondary Level,Seldom,0.41578725200506544,16862,0.4083481137775641,0.4232263902325668
1996,Lower Secondary Level,At least once per month,0.2828197551709582,16862,0.27602192111097473,0.28961758923094166
1996,Lower Secondary Level,Never,0.15871675812579147,16862,0.15320126890748853,0.16423224734409442
1996,Lower Secondary Level,At least once per week,0.14267623469818488,16862,0.13739725757460428,0.1479552118217655
1996,Upper Secondary Level,Seldom,0.46149181322013344,16862,0.45396727791053715,0.46901634852972973
1996,Upper Secondary Level,At least once per month,0.32959369314736203,16862,0.3224985686414995,0.33668881765322456
1996,Upper Secondary Level,At least once per week,0.11870830806549423,16862,0.11382626142176919,0.12359035470921928
1996,Upper Secondary Level,Never,0.09020618556701031,16862,0.08588213087760159,0.09453024025641903
1996,Post-secondary Non-tertiary Level,Seldom,0.4230769230769231,16862,0.4156198198836301,0.43053402627021603
1996,Post-secondary Non-tertiary Level,At least once per month,0.38247863247863245,16862,0.3751431089797267,0.3898141559775382
1996,Post-secondary Non-tertiary Level,At least once per week,0.11965811965811966,16862,0.1147592227836713,0.12455701653256802
1996,Post-secondary Non-tertiary Level,Never,0.07478632478632478,16862,0.07081593041825195,0.07875671915439762
1996,First Stage of Tertiary Education,Seldom,0.4782608695652174,16862,0.4707210551123256,0.4858006840181092
1996,First Stage of Tertiary Education,At least once per month,0.34782608695652173,16862,0.34063715594583616,0.3550150179672073
1996,First Stage of Tertiary Education,At least once per week,0.10540184453227931,16862,0.10076695237502466,0.11003673668953397
1996,First Stage of Tertiary Education,Never,0.06851119894598155,16862,0.06469816096087244,0.07232423693109066
1996,Second Stage of Tertiary Education,Seldom,0.5301136363636364,16862,0.5225803853671039,0.5376468873601689
1996,Second Stage of Tertiary Education,At least once per month,0.29772727272727273,16862,0.2908254509591509,0.30462909449539455
1996,Second Stage of Tertiary Education,At least once per week,0.1028409090909091,16862,0.09825612156862522,0.10742569661319297
1996,Second Stage of Tertiary Education,Never,0.06931818181818182,16862,0.0654844147269877,0.07315194890937594
1997,Pre-primary Level,Seldom,0.5224358974358975,16487,0.5148112881307572,0.5300605067410378
1997,Pre-primary Level,At least once per month,0.22435897435897437,16487,0.21799120446443637,0.23072674425351236
1997,Pre-primary Level,At least once per week,0.14102564102564102,16487,0.13571282969287038,0.14633845235841167
1997,Pre-primary Level,Never,0.11217948717948718,16487,0.10736217750712411,0.11699679685185026
1997,Primary Level,Seldom,0.4134199134199134,16487,0.40590291245675963,0.4209369143830672
1997,Primary Level,At least once per month,0.2792207792207792,16487,0.27237283445519694,0.28606872398636146
1997,Primary Level,Never,0.1774891774891775,16487,0.17165684866505143,0.18332150631330357
1997,Primary Level,At least once per week,0.12987012987012986,16487,0.12473877643815177,0.13500148330210796
1997,Lower Secondary Level,Seldom,0.41005635023840487,16487,0.4025485572619112,0.41756414321489854
1997,Lower Secondary Level,At least once per month,0.2847854356306892,16487,0.2778963383928097,0.2916745328685687
1997,Lower Secondary Level,Never,0.1707845687039445,16487,0.1650401874827309,0.17652894992515814
1997,Lower Secondary Level,At least once per week,0.13437364542696142,16487,0.12916760498844268,0.13957968586548017
1997,Upper Secondary Level,Seldom,0.4722610722610723,16487,0.4646405297176529,0.47988161480449165
1997,Upper Secondary Level,At least once per month,0.3117327117327117,16487,0.3046621322996483,0.31880329116577516
1997,Upper Secondary Level,At least once per week,0.11592851592851593,16487,0.11104172136828763,0.12081531048874422
1997,Upper Secondary Level,Never,0.10007770007770007,16487,0.0954967409461112,0.10465865920928895
1997,Post-secondary Non-tertiary Level,Seldom,0.44,16487,0.4324228548965348,0.4475771451034652
1997,Post-secondary Non-tertiary Level,At least once per month,0.3711111111111111,16487,0.3637367535416237,0.3784854686805985
1997,Post-secondary Non-tertiary Level,At least once per week,0.11333333333333333,16487,0.10849445976906316,0.1181722068976035
1997,Post-secondary Non-tertiary Level,Never,0.07555555555555556,16487,0.07152134220340768,0.07958976890770343
1997,First Stage of Tertiary Education,Seldom,0.48053691275167787,16487,0.47291040044385596,0.4881634250594998
1997,First Stage of Tertiary Education,At least once per month,0.3194630872483222,16487,0.31234568620205394,0.3265804882945904
1997,First Stage of Tertiary Education,At least once per week,0.10469798657718121,16487,0.10002451938865088,0.10937145376571154
1997,First Stage of Tertiary Education,Never,0.0953020134228188,16487,0.09081984571595898,0.09978418112967861
1997,Second Stage of Tertiary Education,Seldom,0.5279361459521095,16487,0.5203157712764213,0.5355565206277977
1997,Second Stage of Tertiary Education,At least once per month,0.290193842645382,16487,0.2832659806118279,0.2971217046789361
1997,Second Stage of Tertiary Education,At least once per week,0.0974914481185861,16487,0.09296357575520806,0.10201932048196413
1997,Second Stage of Tertiary Education,Never,0.08437856328392246,16487,0.08013569752214238,0.08862142904570254
1999,Pre-primary Level,Seldom,0.5047318611987381,17396,0.49730197901494316,0.5121617433825332
1999,Pre-primary Level,At least once per month,0.31230283911671924,17396,0.3054160314583856,0.3191896467750529
1999,Pre-primary Level,At least once per week,0.10094637223974763,17396,0.09646955331388485,0.10542319116561041
1999,Pre-primary Level,Never,0.08201892744479496,17396,0.07794132127113544,0.08609653361845447
1999,Primary Level,Seldom,0.3696682464454976,17396,0.3624948961635666,0.3768415967274286
1999,Primary Level,At least once per month,0.25829383886255924,17396,0.25178948233297777,0.2647981953921407
1999,Primary Level,Never,0.23933649289099526,17396,0.23299586708393902,0.2456771186980515
1999,Primary Level,At least once per week,0.13270142180094788,17396,0.12765999486916213,0.13774284873273362
1999,Lower Secondary Level,Seldom,0.4232039636663914,17396,0.41586191314156284,0.43054601419121996
1999,Lower Secondary Level,At least once per month,0.26837324525185796,17396,0.26178839701404527,0.27495809348967065
1999,Lower Secondary Level,Never,0.18579686209744012,17396,0.1800170070722873,0.19157671712259294
1999,Lower Secondary Level,At least once per week,0.12262592898431049,17396,0.11775159902220268,0.12750025894641828
1999,Upper Secondary Level,Seldom,0.492606552623949,17396,0.48517715006113243,0.5000359551867656
1999,Upper Secondary Level,At least once per month,0.29805740794433166,17396,0.2912601753773205,0.3048546405113428
1999,Upper Secondary Level,At least once per week,0.11235140620469701,17396,0.10765850768750786,0.11704430472188616
1999,Upper Secondary Level,Never,0.09698463322702233,17396,0.09258688455486416,0.1013823818991805
1999,Post-secondary Non-tertiary Level,Seldom,0.5059760956175299,17396,0.49854641143384404,0.5134057798012157
1999,Post-secondary Non-tertiary Level,At least once per month,0.3565737051792829,17396,0.34945574701080767,0.3636916633477581
1999,Post-secondary Non-tertiary Level,At least once per week,0.0796812749003984,17396,0.07565708341189314,0.08370546638890367
1999,Post-secondary Non-tertiary Level,Never,0.05776892430278884,17396,0.05430189730095829,0.061235951304619396
1999,First Stage of Tertiary Education,Seldom,0.5235148514851485,17396,0.5160928581584637,0.5309368448118333
1999,First Stage of Tertiary Education,At least once per month,0.32054455445544555,17396,0.3136094011577785,0.3274797077531126
1999,First Stage of Tertiary Education,At least once per week,0.0891089108910891,17396,0.08487516131206217,0.09334266047011604
1999,First Stage of Tertiary Education,Never,0.06683168316831684,17396,0.06312058396434458,0.07054278237228909
1999,Second Stage of Tertiary Education,Seldom,0.5668036998972251,17396,0.559440101755376,0.5741672980390743
1999,Second Stage of Tertiary Education,At least once per month,0.28108941418293937,17396,0.27440918970701944,0.2877696386588593
1999,Second Stage of Tertiary Education,Never,0.07862281603288798,17396,0.07462314386345817,0.0826224882023178
1999,Second Stage of Tertiary Education,At least once per week,0.07348406988694758,17396,0.06960654657037302,0.07736159320352215
2001,Pre-primary Level,Seldom,0.4291044776119403,27798,0.42328600308118597,0.43492295214269466
2001,Pre-primary Level,At least once per month,0.3358208955223881,27798,0.3302689428169096,0.34137284822786657
2001,Pre-primary Level,At least once per week,0.14738805970149255,27798,0.14322074640185548,0.15155537300112962
2001,Pre-primary Level,Never,0.08768656716417911,27798,0.08436159614037696,0.09101153818798126
2001,Primary Level,Seldom,0.40705128205128205,27798,0.40127587728783004,0.41282668681473406
2001,Primary Level,Never,0.27884615384615385,27798,0.27357451575483355,0.28411779193747416
2001,Primary Level,At least once per month,0.22115384615384615,27798,0.21627494090199406,0.22603275140569823
2001,Primary Level,At least once per week,0.09294871794871795,27798,0.08953532003462876,0.09636211586280714
2001,Lower Secondary Level,Seldom,0.3859764089121887,27798,0.38025342921406113,0.3916993886103163
2001,Lower Secondary Level,At least once per month,0.2673656618610747,27798,0.26216275866298167,0.2725685650591677
2001,Lower Secondary Level,Never,0.20117955439056356,27798,0.19646689770290432,0.2058922110782228
2001,Lower Secondary Level,At least once per week,0.145478374836173,27798,0.1413335131249519,0.14962323654739412
2001,Upper Secondary Level,Seldom,0.4353463278802645,27798,0.42951781423876106,0.44117484152176795
2001,Upper Secondary Level,At least once per month,0.31917855899756353,27798,0.31369853117888336,0.3246585868162437
2001,Upper Secondary Level,At least once per week,0.1253915767490428,27798,0.12149852384403244,0.12928462965405316
2001,Upper Secondary Level,Never,0.12008353637312913,27798,0.11626223093460873,0.12390484181164953
2001,Post-secondary Non-tertiary Level,Seldom,0.4199623352165725,27798,0.4141602705518899,0.4257643998812551
2001,Post-secondary Non-tertiary Level,At least once per month,0.3559322033898305,27798,0.3503036248553361,0.3615607819243249
2001,Post-secondary Non-tertiary Level,At least once per week,0.128060263653484,27798,0.12413200815705963,0.13198851914990836
2001,Post-secondary Non-tertiary Level,Never,0.096045197740113,27798,0.09258133653540189,0.0995090589448241
2001,First Stage of Tertiary Education,Seldom,0.46875,27798,0.46288363058214255,0.47461636941785745
2001,First Stage of Tertiary Education,At least once per month,0.32872596153846156,27798,0.32320370950444066,0.33424821357248247
2001,First Stage of Tertiary Education,At least once per week,0.12620192307692307,27798,0.12229812069483861,0.13010572545900753
2001,First Stage of Tertiary Education,Never,0.07632211538461539,27798,0.07320082073198125,0.07944341003724953
2001,Second Stage of Tertiary Education,Seldom,0.5178672716959728,27798,0.5119931649364179,0.5237413784555277
2001,Second Stage of Tertiary Education,At least once per month,0.28984685195689164,27798,0.28451338512927676,0.2951803187845065
2001,Second Stage of Tertiary Education,At least once per week,0.09926262053318208,27798,0.09574749161781695,0.1027777494485472
2001,Second Stage of Tertiary Education,Never,0.09302325581395349,27798,0.08960862983906617,0.0964378817888408
2005,Pre-primary Level,Seldom,0.42790697674418604,25520,0.4218364867752154,0.4339774667131567
2005,Pre-primary Level,At least once per month,0.3488372093023256,25520,0.3429896864738507,0.3546847321308005
2005,Pre-primary Level,At least once per week,0.15968992248062017,25520,0.15519549603474567,0.16418434892649467
2005,Pre-primary Level,Never,0.06356589147286822,25520,0.06057247999643176,0.06655930294930468
2005,Primary Level,Seldom,0.3306122448979592,25520,0.32484040753165444,0.336384082264264
