"pli0095_h","year","alter_gr","bula_h","n","percent","lower_confidence","upper_confidence"
"Min 1x pro Monat","1989","16-34 Jahre alt","Nordrhein-Westfalen","","","",""
"Min 1x pro Monat","1989","16-34 Jahre alt","Hessen","","","",""
"Min 1x pro Monat","1989","16-34 Jahre alt","Rheinland-Pfalz,Saarland","","","",""
"Min 1x pro Monat","1989","16-34 Jahre alt","Baden-Wuerttemberg","","","",""
"Min 1x pro Monat","1989","16-34 Jahre alt","Bayern","","","",""
"Min 1x pro Monat","1989","16-34 Jahre alt","Saarland","","","",""
"Min 1x pro Monat","1989","16-34 Jahre alt","Berlin","","","",""
"Min 1x pro Monat","1989","16-34 Jahre alt","Brandenburg","","","",""
"Min 1x pro Monat","1989","16-34 Jahre alt","Mecklenburg-Vorpommern","","","",""
"Min 1x pro Monat","1989","16-34 Jahre alt","Sachsen","","","",""
"Min 1x pro Monat","1989","16-34 Jahre alt","Sachsen-Anhalt","","","",""
"Min 1x pro Monat","1989","16-34 Jahre alt","Thueringen","","","",""
"Min 1x pro Monat","1989","35-65 Jahre alt","Schleswig-Holstein","","","",""
"Min 1x pro Monat","1989","35-65 Jahre alt","Hamburg","","","",""
"Min 1x pro Monat","1989","35-65 Jahre alt","Niedersachsen","","","",""
"Min 1x pro Monat","1989","35-65 Jahre alt","Bremen","","","",""
"Min 1x pro Monat","1989","35-65 Jahre alt","Nordrhein-Westfalen","","","",""
"Min 1x pro Monat","1989","35-65 Jahre alt","Hessen","","","",""
"Min 1x pro Monat","1989","35-65 Jahre alt","Rheinland-Pfalz,Saarland","","","",""
"Min 1x pro Monat","1989","35-65 Jahre alt","Baden-Wuerttemberg","","","",""
"Min 1x pro Monat","1989","35-65 Jahre alt","Bayern","","","",""
"Min 1x pro Monat","1989","35-65 Jahre alt","Saarland","","","",""
"Min 1x pro Monat","1989","35-65 Jahre alt","Berlin","","","",""
"Min 1x pro Monat","1989","35-65 Jahre alt","Brandenburg","","","",""
"Min 1x pro Monat","1989","35-65 Jahre alt","Mecklenburg-Vorpommern","","","",""
"Min 1x pro Monat","1989","35-65 Jahre alt","Sachsen","","","",""
"Min 1x pro Monat","1989","35-65 Jahre alt","Sachsen-Anhalt","","","",""
"Min 1x pro Monat","1989","35-65 Jahre alt","Thueringen","","","",""
"Min 1x pro Monat","1989","66 und älter","Schleswig-Holstein","","","",""
"Min 1x pro Monat","1989","66 und älter","Hamburg","","","",""
"Min 1x pro Monat","1989","66 und älter","Niedersachsen","","","",""
"Min 1x pro Monat","1989","66 und älter","Bremen","","","",""
"Min 1x pro Monat","1989","66 und älter","Nordrhein-Westfalen","","","",""
"Min 1x pro Monat","1989","66 und älter","Hessen","","","",""
"Min 1x pro Monat","1989","66 und älter","Rheinland-Pfalz,Saarland","","","",""
"Min 1x pro Monat","1989","66 und älter","Baden-Wuerttemberg","","","",""
"Min 1x pro Monat","1989","66 und älter","Bayern","","","",""
"Min 1x pro Monat","1989","66 und älter","Saarland","","","",""
"Min 1x pro Monat","1989","66 und älter","Berlin","","","",""
"Min 1x pro Monat","1989","66 und älter","Brandenburg","","","",""
"Min 1x pro Monat","1989","66 und älter","Mecklenburg-Vorpommern","","","",""
"Min 1x pro Monat","1989","66 und älter","Sachsen","","","",""
"Min 1x pro Monat","1989","66 und älter","Sachsen-Anhalt","","","",""
"Min 1x pro Monat","1989","66 und älter","Thueringen","","","",""
"Seltener","1989","16-34 Jahre alt","Schleswig-Holstein","","","",""
"Seltener","1989","16-34 Jahre alt","Hamburg","","","",""
"Seltener","1989","16-34 Jahre alt","Niedersachsen","","","",""
"Seltener","1989","16-34 Jahre alt","Bremen","","","",""
"Seltener","1989","16-34 Jahre alt","Nordrhein-Westfalen","","","",""
"Seltener","1989","16-34 Jahre alt","Hessen","","","",""
"Seltener","1989","16-34 Jahre alt","Rheinland-Pfalz,Saarland","","","",""
"Seltener","1989","16-34 Jahre alt","Baden-Wuerttemberg","","","",""
"Seltener","1989","16-34 Jahre alt","Bayern","","","",""
"Seltener","1989","16-34 Jahre alt","Saarland","","","",""
"Seltener","1989","16-34 Jahre alt","Berlin","","","",""
"Seltener","1989","16-34 Jahre alt","Brandenburg","","","",""
"Seltener","1989","16-34 Jahre alt","Mecklenburg-Vorpommern","","","",""
"Seltener","1989","16-34 Jahre alt","Sachsen","","","",""
"Seltener","1989","16-34 Jahre alt","Sachsen-Anhalt","","","",""
"Seltener","1989","16-34 Jahre alt","Thueringen","","","",""
"Seltener","1989","35-65 Jahre alt","Schleswig-Holstein","","","",""
"Seltener","1989","35-65 Jahre alt","Hamburg","","","",""
"Seltener","1989","35-65 Jahre alt","Niedersachsen","","","",""
"Seltener","1989","35-65 Jahre alt","Bremen","","","",""
"Seltener","1989","35-65 Jahre alt","Nordrhein-Westfalen","","","",""
"Seltener","1989","35-65 Jahre alt","Hessen","","","",""
"Seltener","1989","35-65 Jahre alt","Rheinland-Pfalz,Saarland","","","",""
"Seltener","1989","35-65 Jahre alt","Baden-Wuerttemberg","","","",""
"Seltener","1989","35-65 Jahre alt","Bayern","","","",""
"Seltener","1989","35-65 Jahre alt","Saarland","","","",""
"Seltener","1989","35-65 Jahre alt","Berlin","","","",""
"Seltener","1989","35-65 Jahre alt","Brandenburg","","","",""
"Seltener","1989","35-65 Jahre alt","Mecklenburg-Vorpommern","","","",""
"Seltener","1989","35-65 Jahre alt","Sachsen","","","",""
"Seltener","1989","35-65 Jahre alt","Sachsen-Anhalt","","","",""
"Seltener","1989","35-65 Jahre alt","Thueringen","","","",""
"Seltener","1989","66 und älter","Schleswig-Holstein","","","",""
"Seltener","1989","66 und älter","Hamburg","","","",""
"Seltener","1989","66 und älter","Niedersachsen","","","",""
"Seltener","1989","66 und älter","Bremen","","","",""
"Seltener","1989","66 und älter","Nordrhein-Westfalen","","","",""
"Seltener","1989","66 und älter","Hessen","","","",""
"Seltener","1989","66 und älter","Rheinland-Pfalz,Saarland","","","",""
"Seltener","1989","66 und älter","Baden-Wuerttemberg","","","",""
"Seltener","1989","66 und älter","Bayern","","","",""
"Seltener","1989","66 und älter","Saarland","","","",""
"Seltener","1989","66 und älter","Berlin","","","",""
"Seltener","1989","66 und älter","Brandenburg","","","",""
"Seltener","1989","66 und älter","Mecklenburg-Vorpommern","","","",""
"Seltener","1989","66 und älter","Sachsen","","","",""
"Seltener","1989","66 und älter","Sachsen-Anhalt","","","",""
"Seltener","1989","66 und älter","Thueringen","","","",""
"Nie","1989","16-34 Jahre alt","Schleswig-Holstein","","","",""
"Nie","1989","16-34 Jahre alt","Hamburg","","","",""
"Nie","1989","16-34 Jahre alt","Niedersachsen","","","",""
"Nie","1989","16-34 Jahre alt","Bremen","","","",""
"Nie","1989","16-34 Jahre alt","Nordrhein-Westfalen","","","",""
"Nie","1989","16-34 Jahre alt","Hessen","","","",""
"Nie","1989","16-34 Jahre alt","Rheinland-Pfalz,Saarland","","","",""
"Nie","1989","16-34 Jahre alt","Baden-Wuerttemberg","","","",""
"Nie","1989","16-34 Jahre alt","Bayern","","","",""
"Nie","1989","16-34 Jahre alt","Saarland","","","",""
"Nie","1989","16-34 Jahre alt","Berlin","","","",""
"Nie","1989","16-34 Jahre alt","Brandenburg","","","",""
"Nie","1989","16-34 Jahre alt","Mecklenburg-Vorpommern","","","",""
"Nie","1989","16-34 Jahre alt","Sachsen","","","",""
"Nie","1989","16-34 Jahre alt","Sachsen-Anhalt","","","",""
"Nie","1989","16-34 Jahre alt","Thueringen","","","",""
"Nie","1989","35-65 Jahre alt","Schleswig-Holstein","","","",""
"Nie","1989","35-65 Jahre alt","Hamburg","","","",""
"Nie","1989","35-65 Jahre alt","Niedersachsen","","","",""
"Nie","1989","35-65 Jahre alt","Bremen","","","",""
"Nie","1989","35-65 Jahre alt","Nordrhein-Westfalen","","","",""
"Nie","1989","35-65 Jahre alt","Hessen","","","",""
"Nie","1989","35-65 Jahre alt","Rheinland-Pfalz,Saarland","","","",""
"Nie","1989","35-65 Jahre alt","Baden-Wuerttemberg","","","",""
"Nie","1989","35-65 Jahre alt","Bayern","","","",""
"Nie","1989","35-65 Jahre alt","Saarland","","","",""
"Nie","1989","35-65 Jahre alt","Berlin","","","",""
"Nie","1989","35-65 Jahre alt","Brandenburg","","","",""
"Nie","1989","35-65 Jahre alt","Mecklenburg-Vorpommern","","","",""
"Nie","1989","35-65 Jahre alt","Sachsen","","","",""
"Nie","1989","35-65 Jahre alt","Sachsen-Anhalt","","","",""
"Nie","1989","35-65 Jahre alt","Thueringen","","","",""
"Nie","1989","66 und älter","Schleswig-Holstein","","","",""
"Nie","1989","66 und älter","Hamburg","","","",""
"Nie","1989","66 und älter","Niedersachsen","","","",""
"Nie","1989","66 und älter","Bremen","","","",""
"Nie","1989","66 und älter","Nordrhein-Westfalen","","","",""
"Nie","1989","66 und älter","Hessen","","","",""
"Nie","1989","66 und älter","Rheinland-Pfalz,Saarland","","","",""
"Nie","1989","66 und älter","Baden-Wuerttemberg","","","",""
"Nie","1989","66 und älter","Bayern","","","",""
"Nie","1989","66 und älter","Saarland","","","",""
"Nie","1989","66 und älter","Berlin","","","",""
"Nie","1989","66 und älter","Brandenburg","","","",""
"Nie","1989","66 und älter","Mecklenburg-Vorpommern","","","",""
"Nie","1989","66 und älter","Sachsen","","","",""
"Nie","1989","66 und älter","Sachsen-Anhalt","","","",""
"Nie","1989","66 und älter","Thueringen","","","",""
"Nie, sehr selten (1984)","1989","16-34 Jahre alt","Schleswig-Holstein","","","",""
"Nie, sehr selten (1984)","1989","16-34 Jahre alt","Hamburg","","","",""
"Nie, sehr selten (1984)","1989","16-34 Jahre alt","Niedersachsen","","","",""
"Nie, sehr selten (1984)","1989","16-34 Jahre alt","Bremen","","","",""
"Nie, sehr selten (1984)","1989","16-34 Jahre alt","Nordrhein-Westfalen","","","",""
"Nie, sehr selten (1984)","1989","16-34 Jahre alt","Hessen","","","",""
"Nie, sehr selten (1984)","1989","16-34 Jahre alt","Rheinland-Pfalz,Saarland","","","",""
"Nie, sehr selten (1984)","1989","16-34 Jahre alt","Baden-Wuerttemberg","","","",""
"Nie, sehr selten (1984)","1989","16-34 Jahre alt","Bayern","","","",""
"Nie, sehr selten (1984)","1989","16-34 Jahre alt","Saarland","","","",""
"Nie, sehr selten (1984)","1989","16-34 Jahre alt","Berlin","","","",""
"Nie, sehr selten (1984)","1989","16-34 Jahre alt","Brandenburg","","","",""
"Nie, sehr selten (1984)","1989","16-34 Jahre alt","Mecklenburg-Vorpommern","","","",""
"Nie, sehr selten (1984)","1989","16-34 Jahre alt","Sachsen","","","",""
"Nie, sehr selten (1984)","1989","16-34 Jahre alt","Sachsen-Anhalt","","","",""
"Nie, sehr selten (1984)","1989","16-34 Jahre alt","Thueringen","","","",""
"Nie, sehr selten (1984)","1989","35-65 Jahre alt","Schleswig-Holstein","","","",""
"Nie, sehr selten (1984)","1989","35-65 Jahre alt","Hamburg","","","",""
"Nie, sehr selten (1984)","1989","35-65 Jahre alt","Niedersachsen","","","",""
"Nie, sehr selten (1984)","1989","35-65 Jahre alt","Bremen","","","",""
"Nie, sehr selten (1984)","1989","35-65 Jahre alt","Nordrhein-Westfalen","","","",""
"Nie, sehr selten (1984)","1989","35-65 Jahre alt","Hessen","","","",""
"Nie, sehr selten (1984)","1989","35-65 Jahre alt","Rheinland-Pfalz,Saarland","","","",""
"Nie, sehr selten (1984)","1989","35-65 Jahre alt","Baden-Wuerttemberg","","","",""
"Nie, sehr selten (1984)","1989","35-65 Jahre alt","Bayern","","","",""
"Nie, sehr selten (1984)","1989","35-65 Jahre alt","Saarland","","","",""
"Nie, sehr selten (1984)","1989","35-65 Jahre alt","Berlin","","","",""
"Nie, sehr selten (1984)","1989","35-65 Jahre alt","Brandenburg","","","",""
"Nie, sehr selten (1984)","1989","35-65 Jahre alt","Mecklenburg-Vorpommern","","","",""
"Nie, sehr selten (1984)","1989","35-65 Jahre alt","Sachsen","","","",""
"Nie, sehr selten (1984)","1989","35-65 Jahre alt","Sachsen-Anhalt","","","",""
"Nie, sehr selten (1984)","1989","35-65 Jahre alt","Thueringen","","","",""
"Nie, sehr selten (1984)","1989","66 und älter","Schleswig-Holstein","","","",""
"Nie, sehr selten (1984)","1989","66 und älter","Hamburg","","","",""
"Nie, sehr selten (1984)","1989","66 und älter","Niedersachsen","","","",""
"Nie, sehr selten (1984)","1989","66 und älter","Bremen","","","",""
"Nie, sehr selten (1984)","1989","66 und älter","Nordrhein-Westfalen","","","",""
"Nie, sehr selten (1984)","1989","66 und älter","Hessen","","","",""
"Nie, sehr selten (1984)","1989","66 und älter","Rheinland-Pfalz,Saarland","","","",""
"Nie, sehr selten (1984)","1989","66 und älter","Baden-Wuerttemberg","","","",""
"Nie, sehr selten (1984)","1989","66 und älter","Bayern","","","",""
"Nie, sehr selten (1984)","1989","66 und älter","Saarland","","","",""
"Nie, sehr selten (1984)","1989","66 und älter","Berlin","","","",""
"Nie, sehr selten (1984)","1989","66 und älter","Brandenburg","","","",""
"Nie, sehr selten (1984)","1989","66 und älter","Mecklenburg-Vorpommern","","","",""
"Nie, sehr selten (1984)","1989","66 und älter","Sachsen","","","",""
"Nie, sehr selten (1984)","1989","66 und älter","Sachsen-Anhalt","","","",""
"Nie, sehr selten (1984)","1989","66 und älter","Thueringen","","","",""
"Gelegentlich (1984)","1989","16-34 Jahre alt","Schleswig-Holstein","","","",""
"Gelegentlich (1984)","1989","16-34 Jahre alt","Hamburg","","","",""
"Gelegentlich (1984)","1989","16-34 Jahre alt","Niedersachsen","","","",""
"Gelegentlich (1984)","1989","16-34 Jahre alt","Bremen","","","",""
"Gelegentlich (1984)","1989","16-34 Jahre alt","Nordrhein-Westfalen","","","",""
"Gelegentlich (1984)","1989","16-34 Jahre alt","Hessen","","","",""
"Gelegentlich (1984)","1989","16-34 Jahre alt","Rheinland-Pfalz,Saarland","","","",""
"Gelegentlich (1984)","1989","16-34 Jahre alt","Baden-Wuerttemberg","","","",""
"Gelegentlich (1984)","1989","16-34 Jahre alt","Bayern","","","",""
"Gelegentlich (1984)","1989","16-34 Jahre alt","Saarland","","","",""
"Gelegentlich (1984)","1989","16-34 Jahre alt","Berlin","","","",""
"Gelegentlich (1984)","1989","16-34 Jahre alt","Brandenburg","","","",""
"Gelegentlich (1984)","1989","16-34 Jahre alt","Mecklenburg-Vorpommern","","","",""
"Gelegentlich (1984)","1989","16-34 Jahre alt","Sachsen","","","",""
"Gelegentlich (1984)","1989","16-34 Jahre alt","Sachsen-Anhalt","","","",""
"Gelegentlich (1984)","1989","16-34 Jahre alt","Thueringen","","","",""
"Gelegentlich (1984)","1989","35-65 Jahre alt","Schleswig-Holstein","","","",""
"Gelegentlich (1984)","1989","35-65 Jahre alt","Hamburg","","","",""
"Gelegentlich (1984)","1989","35-65 Jahre alt","Niedersachsen","","","",""
"Gelegentlich (1984)","1989","35-65 Jahre alt","Bremen","","","",""
"Gelegentlich (1984)","1989","35-65 Jahre alt","Nordrhein-Westfalen","","","",""
"Gelegentlich (1984)","1989","35-65 Jahre alt","Hessen","","","",""
"Gelegentlich (1984)","1989","35-65 Jahre alt","Rheinland-Pfalz,Saarland","","","",""
"Gelegentlich (1984)","1989","35-65 Jahre alt","Baden-Wuerttemberg","","","",""
"Gelegentlich (1984)","1989","35-65 Jahre alt","Bayern","","","",""
"Gelegentlich (1984)","1989","35-65 Jahre alt","Saarland","","","",""
"Gelegentlich (1984)","1989","35-65 Jahre alt","Berlin","","","",""
"Gelegentlich (1984)","1989","35-65 Jahre alt","Brandenburg","","","",""
"Gelegentlich (1984)","1989","35-65 Jahre alt","Mecklenburg-Vorpommern","","","",""
"Gelegentlich (1984)","1989","35-65 Jahre alt","Sachsen","","","",""
"Gelegentlich (1984)","1989","35-65 Jahre alt","Sachsen-Anhalt","","","",""
"Gelegentlich (1984)","1989","35-65 Jahre alt","Thueringen","","","",""
"Gelegentlich (1984)","1989","66 und älter","Schleswig-Holstein","","","",""
"Gelegentlich (1984)","1989","66 und älter","Hamburg","","","",""
"Gelegentlich (1984)","1989","66 und älter","Niedersachsen","","","",""
"Gelegentlich (1984)","1989","66 und älter","Bremen","","","",""
"Gelegentlich (1984)","1989","66 und älter","Nordrhein-Westfalen","","","",""
"Gelegentlich (1984)","1989","66 und älter","Hessen","","","",""
"Gelegentlich (1984)","1989","66 und älter","Rheinland-Pfalz,Saarland","","","",""
"Gelegentlich (1984)","1989","66 und älter","Baden-Wuerttemberg","","","",""
"Gelegentlich (1984)","1989","66 und älter","Bayern","","","",""
"Gelegentlich (1984)","1989","66 und älter","Saarland","","","",""
"Gelegentlich (1984)","1989","66 und älter","Berlin","","","",""
"Gelegentlich (1984)","1989","66 und älter","Brandenburg","","","",""
"Gelegentlich (1984)","1989","66 und älter","Mecklenburg-Vorpommern","","","",""
"Gelegentlich (1984)","1989","66 und älter","Sachsen","","","",""
"Gelegentlich (1984)","1989","66 und älter","Sachsen-Anhalt","","","",""
"Gelegentlich (1984)","1989","66 und älter","Thueringen","","","",""
"Haeufig,regelmaessig (1984)","1989","16-34 Jahre alt","Schleswig-Holstein","","","",""
"Haeufig,regelmaessig (1984)","1989","16-34 Jahre alt","Hamburg","","","",""
"Haeufig,regelmaessig (1984)","1989","16-34 Jahre alt","Niedersachsen","","","",""
"Haeufig,regelmaessig (1984)","1989","16-34 Jahre alt","Bremen","","","",""
"Haeufig,regelmaessig (1984)","1989","16-34 Jahre alt","Nordrhein-Westfalen","","","",""
"Haeufig,regelmaessig (1984)","1989","16-34 Jahre alt","Hessen","","","",""
"Haeufig,regelmaessig (1984)","1989","16-34 Jahre alt","Rheinland-Pfalz,Saarland","","","",""
"Haeufig,regelmaessig (1984)","1989","16-34 Jahre alt","Baden-Wuerttemberg","","","",""
"Haeufig,regelmaessig (1984)","1989","16-34 Jahre alt","Bayern","","","",""
"Haeufig,regelmaessig (1984)","1989","16-34 Jahre alt","Saarland","","","",""
"Haeufig,regelmaessig (1984)","1989","16-34 Jahre alt","Berlin","","","",""
"Haeufig,regelmaessig (1984)","1989","16-34 Jahre alt","Brandenburg","","","",""
"Haeufig,regelmaessig (1984)","1989","16-34 Jahre alt","Mecklenburg-Vorpommern","","","",""
"Haeufig,regelmaessig (1984)","1989","16-34 Jahre alt","Sachsen","","","",""
"Haeufig,regelmaessig (1984)","1989","16-34 Jahre alt","Sachsen-Anhalt","","","",""
"Haeufig,regelmaessig (1984)","1989","16-34 Jahre alt","Thueringen","","","",""
"Haeufig,regelmaessig (1984)","1989","35-65 Jahre alt","Schleswig-Holstein","","","",""
"Haeufig,regelmaessig (1984)","1989","35-65 Jahre alt","Hamburg","","","",""
"Haeufig,regelmaessig (1984)","1989","35-65 Jahre alt","Niedersachsen","","","",""
"Haeufig,regelmaessig (1984)","1989","35-65 Jahre alt","Bremen","","","",""
"Haeufig,regelmaessig (1984)","1989","35-65 Jahre alt","Nordrhein-Westfalen","","","",""
"Haeufig,regelmaessig (1984)","1989","35-65 Jahre alt","Hessen","","","",""
"Haeufig,regelmaessig (1984)","1989","35-65 Jahre alt","Rheinland-Pfalz,Saarland","","","",""
"Haeufig,regelmaessig (1984)","1989","35-65 Jahre alt","Baden-Wuerttemberg","","","",""
"Haeufig,regelmaessig (1984)","1989","35-65 Jahre alt","Bayern","","","",""
"Haeufig,regelmaessig (1984)","1989","35-65 Jahre alt","Saarland","","","",""
"Haeufig,regelmaessig (1984)","1989","35-65 Jahre alt","Berlin","","","",""
"Haeufig,regelmaessig (1984)","1989","35-65 Jahre alt","Brandenburg","","","",""
"Haeufig,regelmaessig (1984)","1989","35-65 Jahre alt","Mecklenburg-Vorpommern","","","",""
"Haeufig,regelmaessig (1984)","1989","35-65 Jahre alt","Sachsen","","","",""
"Haeufig,regelmaessig (1984)","1989","35-65 Jahre alt","Sachsen-Anhalt","","","",""
"Haeufig,regelmaessig (1984)","1989","35-65 Jahre alt","Thueringen","","","",""
"Haeufig,regelmaessig (1984)","1989","66 und älter","Schleswig-Holstein","","","",""
"Haeufig,regelmaessig (1984)","1989","66 und älter","Hamburg","","","",""
"Haeufig,regelmaessig (1984)","1989","66 und älter","Niedersachsen","","","",""
"Haeufig,regelmaessig (1984)","1989","66 und älter","Bremen","","","",""
"Haeufig,regelmaessig (1984)","1989","66 und älter","Nordrhein-Westfalen","","","",""
"Haeufig,regelmaessig (1984)","1989","66 und älter","Hessen","","","",""
"Haeufig,regelmaessig (1984)","1989","66 und älter","Rheinland-Pfalz,Saarland","","","",""
"Haeufig,regelmaessig (1984)","1989","66 und älter","Baden-Wuerttemberg","","","",""
"Haeufig,regelmaessig (1984)","1989","66 und älter","Bayern","","","",""
"Haeufig,regelmaessig (1984)","1989","66 und älter","Saarland","","","",""
"Haeufig,regelmaessig (1984)","1989","66 und älter","Berlin","","","",""
"Haeufig,regelmaessig (1984)","1989","66 und älter","Brandenburg","","","",""
"Haeufig,regelmaessig (1984)","1989","66 und älter","Mecklenburg-Vorpommern","","","",""
"Haeufig,regelmaessig (1984)","1989","66 und älter","Sachsen","","","",""
"Haeufig,regelmaessig (1984)","1989","66 und älter","Sachsen-Anhalt","","","",""
"Haeufig,regelmaessig (1984)","1989","66 und älter","Thueringen","","","",""
"Min 1x pro Woche","1990","16-34 Jahre alt","Schleswig-Holstein","","","",""
"Min 1x pro Woche","1990","16-34 Jahre alt","Hamburg","","","",""
"Min 1x pro Woche","1990","16-34 Jahre alt","Niedersachsen","","","",""
"Min 1x pro Woche","1990","16-34 Jahre alt","Bremen","","","",""
"Min 1x pro Woche","1990","16-34 Jahre alt","Nordrhein-Westfalen","","","",""
"Min 1x pro Woche","1990","16-34 Jahre alt","Hessen","","","",""
"Min 1x pro Woche","1990","16-34 Jahre alt","Rheinland-Pfalz,Saarland","","","",""
"Min 1x pro Woche","1990","16-34 Jahre alt","Baden-Wuerttemberg","","","",""
"Min 1x pro Woche","1990","16-34 Jahre alt","Bayern","","","",""
"Min 1x pro Woche","1990","16-34 Jahre alt","Saarland","","","",""
"Min 1x pro Woche","1990","16-34 Jahre alt","Berlin","","","",""
"Min 1x pro Woche","1990","16-34 Jahre alt","Brandenburg","63","0.214197814000448","0.166897578490416","0.261498049510479"
"Min 1x pro Woche","1990","16-34 Jahre alt","Mecklenburg-Vorpommern","33","0.165329084069663","0.114353140005008","0.216305028134318"
"Min 1x pro Woche","1990","16-34 Jahre alt","Sachsen","92","0.197876529635106","0.162383492391328","0.233369566878883"
"Min 1x pro Woche","1990","16-34 Jahre alt","Sachsen-Anhalt","61","0.212212493373419","0.165789838091079","0.258635148655759"
"Min 1x pro Woche","1990","16-34 Jahre alt","Thueringen","56","0.181820954780045","0.137276054572916","0.226365854987174"
"Min 1x pro Woche","1990","35-65 Jahre alt","Schleswig-Holstein","","","",""
"Min 1x pro Woche","1990","35-65 Jahre alt","Hamburg","","","",""
"Min 1x pro Woche","1990","35-65 Jahre alt","Niedersachsen","","","",""
"Min 1x pro Woche","1990","35-65 Jahre alt","Bremen","","","",""
"Min 1x pro Woche","1990","35-65 Jahre alt","Nordrhein-Westfalen","","","",""
"Min 1x pro Woche","1990","35-65 Jahre alt","Hessen","","","",""
"Min 1x pro Woche","1990","35-65 Jahre alt","Rheinland-Pfalz,Saarland","","","",""
"Min 1x pro Woche","1990","35-65 Jahre alt","Baden-Wuerttemberg","","","",""
"Min 1x pro Woche","1990","35-65 Jahre alt","Bayern","","","",""
"Min 1x pro Woche","1990","35-65 Jahre alt","Saarland","","","",""
"Min 1x pro Woche","1990","35-65 Jahre alt","Berlin","38","0.244104311118484","0.175816222651804","0.312392399585164"
"Min 1x pro Woche","1990","35-65 Jahre alt","Brandenburg","59","0.160186369878244","0.123260330772251","0.197112408984237"
"Min 1x pro Woche","1990","35-65 Jahre alt","Mecklenburg-Vorpommern","38","0.136098147334867","0.094498835460649","0.177697459209084"
"Min 1x pro Woche","1990","35-65 Jahre alt","Sachsen","95","0.139864422545427","0.11413337520555","0.165595469885303"
"Min 1x pro Woche","1990","35-65 Jahre alt","Sachsen-Anhalt","89","0.200477212163069","0.162188445595427","0.238765978730711"
"Min 1x pro Woche","1990","35-65 Jahre alt","Thueringen","67","0.174344541727747","0.136197584841672","0.212491498613822"
"Min 1x pro Woche","1990","66 und älter","Schleswig-Holstein","","","",""
"Min 1x pro Woche","1990","66 und älter","Hamburg","","","",""
"Min 1x pro Woche","1990","66 und älter","Niedersachsen","","","",""
"Min 1x pro Woche","1990","66 und älter","Bremen","","","",""
"Min 1x pro Woche","1990","66 und älter","Nordrhein-Westfalen","","","",""
"Min 1x pro Woche","1990","66 und älter","Hessen","","","",""
"Min 1x pro Woche","1990","66 und älter","Rheinland-Pfalz,Saarland","","","",""
"Min 1x pro Woche","1990","66 und älter","Baden-Wuerttemberg","","","",""
"Min 1x pro Woche","1990","66 und älter","Bayern","","","",""
"Min 1x pro Woche","1990","66 und älter","Saarland","","","",""
"Min 1x pro Woche","1990","66 und älter","Berlin","","","",""
"Min 1x pro Woche","1990","66 und älter","Brandenburg","","","",""
"Min 1x pro Woche","1990","66 und älter","Mecklenburg-Vorpommern","","","",""
"Min 1x pro Woche","1990","66 und älter","Sachsen","","","",""
"Min 1x pro Woche","1990","66 und älter","Sachsen-Anhalt","","","",""
"Min 1x pro Woche","1990","66 und älter","Thueringen","","","",""
"Min 1x pro Monat","1990","16-34 Jahre alt","Schleswig-Holstein","","","",""
"Min 1x pro Monat","1990","16-34 Jahre alt","Hamburg","","","",""
"Min 1x pro Monat","1990","16-34 Jahre alt","Niedersachsen","","","",""
"Min 1x pro Monat","1990","16-34 Jahre alt","Bremen","","","",""
"Min 1x pro Monat","1990","16-34 Jahre alt","Nordrhein-Westfalen","","","",""
"Min 1x pro Monat","1990","16-34 Jahre alt","Hessen","","","",""
"Min 1x pro Monat","1990","16-34 Jahre alt","Rheinland-Pfalz,Saarland","","","",""
"Min 1x pro Monat","1990","16-34 Jahre alt","Baden-Wuerttemberg","","","",""
"Min 1x pro Monat","1990","16-34 Jahre alt","Bayern","","","",""
"Min 1x pro Monat","1990","16-34 Jahre alt","Saarland","","","",""
"Min 1x pro Monat","1990","16-34 Jahre alt","Berlin","54","0.458187452597856","0.371532706190674","0.544842199005037"
"Min 1x pro Monat","1990","16-34 Jahre alt","Brandenburg","76","0.275054823890695","0.2235721156537","0.32653753212769"
"Min 1x pro Monat","1990","16-34 Jahre alt","Mecklenburg-Vorpommern","72","0.347473283381347","0.282131216887885","0.41281534987481"
"Min 1x pro Monat","1990","16-34 Jahre alt","Sachsen","171","0.355222638565937","0.312586229679759","0.397859047452115"
"Min 1x pro Monat","1990","16-34 Jahre alt","Sachsen-Anhalt","93","0.310420027684959","0.25789005856969","0.362949996800227"
"Min 1x pro Monat","1990","16-34 Jahre alt","Thueringen","99","0.373379918638183","0.317516246545","0.429243590731365"
"Min 1x pro Monat","1990","35-65 Jahre alt","Schleswig-Holstein","","","",""
"Min 1x pro Monat","1990","35-65 Jahre alt","Hamburg","","","",""
"Min 1x pro Monat","1990","35-65 Jahre alt","Niedersachsen","","","",""
"Min 1x pro Monat","1990","35-65 Jahre alt","Bremen","","","",""
"Min 1x pro Monat","1990","35-65 Jahre alt","Nordrhein-Westfalen","","","",""
"Min 1x pro Monat","1990","35-65 Jahre alt","Hessen","","","",""
"Min 1x pro Monat","1990","35-65 Jahre alt","Rheinland-Pfalz,Saarland","","","",""
"Min 1x pro Monat","1990","35-65 Jahre alt","Baden-Wuerttemberg","","","",""
"Min 1x pro Monat","1990","35-65 Jahre alt","Bayern","","","",""
"Min 1x pro Monat","1990","35-65 Jahre alt","Saarland","","","",""
"Min 1x pro Monat","1990","35-65 Jahre alt","Berlin","40","0.299260177287873","0.226460549144961","0.372059805430785"
