year,bula_h,regtyp,pli0095_h,proportion,n,proportion_lower_confidence,proportion_upper_confidence
1992,Hamburg,Urban regions,Seldom,0.4228187919463087,17350,0.41546790804324746,0.43016967584937
1992,Hamburg,Urban regions,At least once per month,0.30201342281879195,17350,0.29518149939441685,0.30884534624316706
1992,Hamburg,Urban regions,Never,0.20134228187919462,17350,0.195375307522689,0.20730925623570023
1992,Hamburg,Urban regions,At least once per week,0.0738255033557047,17350,0.06993455067555288,0.07771645603585653
1992,Lower Saxony,Urban regions,Seldom,0.5674518201284796,17350,0.5600797735096155,0.5748238667473438
1992,Lower Saxony,Urban regions,At least once per month,0.2291220556745182,17350,0.22286841979813615,0.23537569155090027
1992,Lower Saxony,Urban regions,Never,0.11777301927194861,17350,0.11297657498832878,0.12256946355556844
1992,Lower Saxony,Urban regions,At least once per week,0.08565310492505353,17350,0.08148888762193171,0.08981732222817534
1992,Lower Saxony,Rural regions,Seldom,0.5213849287169042,17350,0.5139516784784336,0.5288181789553749
1992,Lower Saxony,Rural regions,At least once per month,0.25865580448065173,17350,0.2521398597488009,0.2651717492125026
1992,Lower Saxony,Rural regions,Never,0.15478615071283094,17350,0.1494040021153939,0.160168299310268
1992,Lower Saxony,Rural regions,At least once per week,0.06517311608961303,17350,0.06150024089112873,0.06884599128809732
1992,Bremen,Urban regions,Seldom,0.4838709677419355,17350,0.47643478149112445,0.49130715399274655
1992,Bremen,Urban regions,Never,0.23655913978494625,17350,0.2302355469600546,0.2428827326098379
1992,Bremen,Urban regions,At least once per month,0.21505376344086022,17350,0.20894012415459062,0.2211674027271298
1992,Bremen,Urban regions,At least once per week,0.06451612903225806,17350,0.06086052931772673,0.0681717287467894
1992,North Rhine-Westphalia,Urban regions,Seldom,0.49300986842105265,17350,0.4855705372715239,0.5004491995705814
1992,North Rhine-Westphalia,Urban regions,At least once per month,0.2730263157894737,17350,0.26639701184597975,0.2796556197329676
1992,North Rhine-Westphalia,Urban regions,Never,0.13527960526315788,17350,0.13019027837561298,0.14036893215070279
1992,North Rhine-Westphalia,Urban regions,At least once per week,0.09868421052631579,17350,0.09424640101163678,0.1031220200409948
1992,North Rhine-Westphalia,Rural regions,At least once per month,0.4153846153846154,17350,0.408051869150458,0.4227173616187728
1992,North Rhine-Westphalia,Rural regions,Seldom,0.4153846153846154,17350,0.408051869150458,0.4227173616187728
1992,North Rhine-Westphalia,Rural regions,Never,0.09230769230769231,17350,0.08800049659257848,0.09661488802280614
1992,North Rhine-Westphalia,Rural regions,At least once per week,0.07692307692307693,17350,0.07295798187342271,0.08088817197273114
1992,Hesse,Urban regions,Seldom,0.38978829389788294,17350,0.3825312291933355,0.3970453586024304
1992,Hesse,Urban regions,At least once per month,0.32129514321295144,17350,0.3143465179551164,0.32824376847078646
1992,Hesse,Urban regions,Never,0.16811955168119552,17350,0.1625547985566473,0.17368430480574373
1992,Hesse,Urban regions,At least once per week,0.12079701120797011,17350,0.11594771174647181,0.1256463106694684
1992,Hesse,Rural regions,Seldom,0.3656716417910448,17350,0.3585051099250924,0.3728381736569972
1992,Hesse,Rural regions,At least once per month,0.3358208955223881,17350,0.3287933641407439,0.3428484269040323
1992,Hesse,Rural regions,At least once per week,0.17164179104477612,17350,0.16603096323565503,0.1772526188538972
1992,Hesse,Rural regions,Never,0.12686567164179105,17350,0.12191323503624504,0.13181810824733706
1992,"Rhineland-Palatinate, Saarland",Urban regions,Seldom,0.42018348623853213,17350,0.41283883611795136,0.4275281363591129
1992,"Rhineland-Palatinate, Saarland",Urban regions,At least once per month,0.29541284403669726,17350,0.28862411648506736,0.30220157158832717
1992,"Rhineland-Palatinate, Saarland",Urban regions,Never,0.181651376146789,17350,0.17591424396288494,0.18738850833069307
1992,"Rhineland-Palatinate, Saarland",Urban regions,At least once per week,0.10275229357798166,17350,0.09823416826078034,0.10727041889518298
1992,"Rhineland-Palatinate, Saarland",Rural regions,Seldom,0.4485981308411215,17350,0.44119749254678314,0.45599876913545984
1992,"Rhineland-Palatinate, Saarland",Rural regions,At least once per month,0.35514018691588783,17350,0.34801922115188594,0.36226115267988973
1992,"Rhineland-Palatinate, Saarland",Rural regions,Never,0.12149532710280374,17350,0.11663396291822008,0.12635669128738738
1992,"Rhineland-Palatinate, Saarland",Rural regions,At least once per week,0.07476635514018691,17350,0.07085267665421967,0.07868003362615415
1992,Baden-Wuerttemberg,Urban regions,Seldom,0.4408244680851064,17350,0.43343669993338596,0.4482122362368268
1992,Baden-Wuerttemberg,Urban regions,At least once per month,0.30319148936170215,17350,0.296352033389627,0.3100309453337773
1992,Baden-Wuerttemberg,Urban regions,Never,0.13696808510638298,17350,0.13185209787417645,0.1420840723385895
1992,Baden-Wuerttemberg,Urban regions,At least once per week,0.11901595744680851,17350,0.11419766728382534,0.12383424760979168
1992,Baden-Wuerttemberg,Rural regions,Seldom,0.4110169491525424,17350,0.40369565938408797,0.4183382389209968
1992,Baden-Wuerttemberg,Rural regions,At least once per month,0.288135593220339,17350,0.2813964695529134,0.29487471688776457
1992,Baden-Wuerttemberg,Rural regions,Never,0.16101694915254236,17350,0.1555478131622127,0.16648608514287203
1992,Baden-Wuerttemberg,Rural regions,At least once per week,0.13983050847457626,17350,0.13466991893529676,0.14499109801385576
1992,Bavaria,Urban regions,Seldom,0.4252163164400494,17350,0.41785994740074534,0.4325726854793535
1992,Bavaria,Urban regions,At least once per month,0.276885043263288,17350,0.2702267985581882,0.2835432879683878
1992,Bavaria,Urban regions,Never,0.18912237330037082,17350,0.183295233395417,0.19494951320532464
1992,Bavaria,Urban regions,At least once per week,0.10877626699629171,17350,0.10414321922089392,0.1134093147716895
1992,Bavaria,Rural regions,Seldom,0.46964064436183395,17350,0.4622143136312893,0.4770669750923786
1992,Bavaria,Rural regions,At least once per month,0.26270136307311026,17350,0.2561526010257853,0.2692501251204352
1992,Bavaria,Rural regions,Never,0.1697645600991326,17350,0.16417817999883721,0.17535094019942798
1992,Bavaria,Rural regions,At least once per week,0.09789343246592318,17350,0.0934715007447741,0.10231536418707225
1992,Berlin,Urban regions,Seldom,0.4756944444444444,17350,0.46826318196539085,0.483125706923498
1992,Berlin,Urban regions,At least once per month,0.2899305555555556,17350,0.2831790016739687,0.29668210943714246
1992,Berlin,Urban regions,Never,0.1371527777777778,17350,0.13203389023765766,0.14227166531789792
1992,Berlin,Urban regions,At least once per week,0.09722222222222222,17350,0.09281383704252734,0.10163060740191711
1992,Brandenburg,Urban regions,Seldom,0.5692307692307692,17350,0.5618623750167646,0.5765991634447738
1992,Brandenburg,Urban regions,At least once per month,0.23076923076923078,17350,0.2244998650212479,0.23703859651721365
1992,Brandenburg,Urban regions,At least once per week,0.1076923076923077,17350,0.10307959938675527,0.11230501599786012
1992,Brandenburg,Urban regions,Never,0.09230769230769231,17350,0.08800049659257848,0.09661488802280614
1992,Brandenburg,Rural regions,Seldom,0.5008665511265165,17350,0.4934265040437549,0.508306598209278
1992,Brandenburg,Rural regions,At least once per month,0.29462738301559793,17350,0.28784390871597754,0.30141085731521833
1992,Brandenburg,Rural regions,Never,0.11438474870017332,17350,0.10964873514779477,0.11912076225255186
1992,Brandenburg,Rural regions,At least once per week,0.09012131715771231,17350,0.08586031413624588,0.09438232017917873
1992,Mecklenburg-Western Pomerania,Urban regions,Seldom,0.46,17350,0.4525837881454955,0.46741621185450455
1992,Mecklenburg-Western Pomerania,Urban regions,At least once per month,0.42,17350,0.4126557919074141,0.4273442080925859
1992,Mecklenburg-Western Pomerania,Urban regions,At least once per week,0.1,17350,0.0955359650461534,0.10446403495384661
1992,Mecklenburg-Western Pomerania,Urban regions,Never,0.02,17350,0.01791678368820492,0.022083216311795082
1992,Mecklenburg-Western Pomerania,Rural regions,Seldom,0.6044568245125348,17350,0.5971809379010989,0.6117327111239707
1992,Mecklenburg-Western Pomerania,Rural regions,At least once per month,0.23119777158774374,17350,0.22492433560730493,0.23747120756818255
1992,Mecklenburg-Western Pomerania,Rural regions,Never,0.09749303621169916,17350,0.09307917766994396,0.10190689475345437
1992,Mecklenburg-Western Pomerania,Rural regions,At least once per week,0.06685236768802229,17350,0.06313581830673683,0.07056891706930775
1992,Saxony,Urban regions,Seldom,0.5448275862068965,17350,0.5374174900611136,0.5522376823526794
1992,Saxony,Urban regions,At least once per month,0.2413793103448276,17350,0.23501181414695033,0.24774680654270487
1992,Saxony,Urban regions,Never,0.11896551724137931,17350,0.1141481103045085,0.12378292417825013
1992,Saxony,Urban regions,At least once per week,0.09482758620689655,17350,0.09046805957888934,0.09918711283490375
1992,Saxony,Rural regions,Seldom,0.5551470588235294,17350,0.5477523924171437,0.5625417252299152
1992,Saxony,Rural regions,At least once per month,0.2702205882352941,17350,0.2636127203266026,0.2768284561439856
1992,Saxony,Rural regions,Never,0.10110294117647059,17350,0.0966171070928819,0.10558877526005928
1992,Saxony,Rural regions,At least once per week,0.07352941176470588,17350,0.0696456489791909,0.07741317455022087
1992,Saxony-Anhalt,Urban regions,Seldom,0.4913294797687861,17350,0.48389054025271083,0.4987684192848614
1992,Saxony-Anhalt,Urban regions,At least once per month,0.28901734104046245,17350,0.2822720951417452,0.2957625869391797
1992,Saxony-Anhalt,Urban regions,Never,0.12716763005780346,17350,0.12221016065185897,0.13212509946374795
1992,Saxony-Anhalt,Urban regions,At least once per week,0.09248554913294797,17350,0.08817462831206327,0.09679646995383268
1992,Saxony-Anhalt,Rural regions,Seldom,0.5955249569707401,17350,0.58822194218472,0.6028279717567603
1992,Saxony-Anhalt,Rural regions,At least once per month,0.2495697074010327,17350,0.24313012885012,0.2560092859519454
1992,Saxony-Anhalt,Rural regions,Never,0.07917383820998279,17350,0.07515605956360177,0.08319161685636381
1992,Saxony-Anhalt,Rural regions,At least once per week,0.0757314974182444,17350,0.07179469444072696,0.07966830039576185
1992,Thuringa,Urban regions,Seldom,0.5310734463276836,17350,0.5236477696023364,0.5384991230530308
1992,Thuringa,Urban regions,At least once per month,0.288135593220339,17350,0.2813964695529134,0.29487471688776457
1992,Thuringa,Urban regions,Never,0.12429378531073447,17350,0.11938459063053317,0.12920297999093577
1992,Thuringa,Urban regions,At least once per week,0.05649717514124294,17350,0.05306166447681724,0.059932685805668635
1992,Thuringa,Rural regions,Seldom,0.5274261603375527,17350,0.5199973032513356,0.5348550174237698
1992,Thuringa,Rural regions,At least once per month,0.3037974683544304,17350,0.2969541584765989,0.3106407782322619
1992,Thuringa,Rural regions,At least once per week,0.08649789029535865,17350,0.0823151214301108,0.0906806591606065
1992,Thuringa,Rural regions,Never,0.08227848101265822,17350,0.07818959576855222,0.08636736625676422
1994,Schleswig-Holstein,Urban regions,Seldom,0.5886524822695035,16642,0.5811761732673705,0.5961287912716365
1994,Schleswig-Holstein,Urban regions,At least once per month,0.19858156028368795,16642,0.19252044649588582,0.2046426740714901
1994,Schleswig-Holstein,Urban regions,Never,0.14184397163120568,16642,0.13654316596396854,0.14714477729844283
1994,Schleswig-Holstein,Urban regions,At least once per week,0.07092198581560284,16642,0.0670219387537139,0.07482203287749178
1994,Schleswig-Holstein,Rural regions,Seldom,0.6338028169014085,16642,0.626483207695706,0.641122426107111
1994,Schleswig-Holstein,Rural regions,At least once per month,0.20422535211267606,16642,0.19810039307156727,0.21035031115378486
1994,Schleswig-Holstein,Rural regions,Never,0.09154929577464789,16642,0.08716770816878629,0.0959308833805095
1994,Schleswig-Holstein,Rural regions,At least once per week,0.07042253521126761,16642,0.0665352005229983,0.07430986989953692
1994,Hamburg,Urban regions,Seldom,0.45454545454545453,16642,0.44698023989849506,0.462110669192414
1994,Hamburg,Urban regions,At least once per month,0.27972027972027974,16642,0.2729005700991207,0.28653998934143876
1994,Hamburg,Urban regions,Never,0.20279720279720279,16642,0.19668822284839038,0.2089061827460152
1994,Hamburg,Urban regions,At least once per week,0.06293706293706294,16642,0.05924736401835263,0.06662676185577325
1994,Lower Saxony,Urban regions,Seldom,0.5105042016806722,16642,0.5029092072958941,0.5180991960654504
1994,Lower Saxony,Urban regions,At least once per month,0.3025210084033613,16642,0.2955419529726139,0.3095000638341088
1994,Lower Saxony,Urban regions,Never,0.10504201680672269,16642,0.10038362340966954,0.10970041020377584
1994,Lower Saxony,Urban regions,At least once per week,0.0819327731092437,16642,0.0777658126270706,0.0860997335914168
1994,Lower Saxony,Rural regions,Seldom,0.5205761316872428,16642,0.5129858959508349,0.5281663674236508
1994,Lower Saxony,Rural regions,At least once per month,0.27983539094650206,16642,0.27301482331577615,0.286655958577228
1994,Lower Saxony,Rural regions,Never,0.12757201646090535,16642,0.12250332546156811,0.1326407074602426
1994,Lower Saxony,Rural regions,At least once per week,0.0720164609053498,16642,0.06808875161138009,0.07594417019931951
1994,Bremen,Urban regions,Seldom,0.5340909090909091,16642,0.5265119162349207,0.5416699019468975
1994,Bremen,Urban regions,Never,0.22727272727272727,16642,0.22090565038216592,0.2336398041632886
1994,Bremen,Urban regions,At least once per month,0.14772727272727273,16642,0.1423362278359832,0.15311831761856226
1994,Bremen,Urban regions,At least once per week,0.09090909090909091,16642,0.08654131219619156,0.09527686962199026
1994,North Rhine-Westphalia,Urban regions,Seldom,0.5285954583683767,16642,0.5210112211665572,0.5361796955701963
1994,North Rhine-Westphalia,Urban regions,At least once per month,0.25609756097560976,16642,0.249466026602956,0.2627290953482635
1994,North Rhine-Westphalia,Urban regions,Never,0.13372582001682085,16642,0.1285546521938872,0.1388969878397545
1994,North Rhine-Westphalia,Urban regions,At least once per week,0.0815811606391926,16642,0.07742235480819312,0.08573996647019208
1994,North Rhine-Westphalia,Rural regions,At least once per month,0.45901639344262296,16642,0.4514452850628252,0.4665875018224207
1994,North Rhine-Westphalia,Rural regions,Seldom,0.39344262295081966,16642,0.38602046896366166,0.4008647769379777
1994,North Rhine-Westphalia,Rural regions,Never,0.08196721311475409,16642,0.07779945512075317,0.08613497110875501
1994,North Rhine-Westphalia,Rural regions,At least once per week,0.06557377049180328,16642,0.06181287815524302,0.06933466282836355
1994,Hesse,Urban regions,Seldom,0.4475347661188369,16642,0.43998003210215797,0.45508950013551586
1994,Hesse,Urban regions,At least once per month,0.2945638432364096,16642,0.2876380122514646,0.3014896742213546
1994,Hesse,Urban regions,Never,0.13400758533501897,16642,0.12883181440047992,0.13918335626955802
1994,Hesse,Urban regions,At least once per week,0.12389380530973451,16642,0.1188882013655457,0.12889940925392332
1994,Hesse,Rural regions,At least once per month,0.371900826446281,16642,0.36455770019364464,0.3792439526989173
1994,Hesse,Rural regions,Seldom,0.371900826446281,16642,0.36455770019364464,0.3792439526989173
1994,Hesse,Rural regions,At least once per week,0.1322314049586777,16642,0.12708477927389109,0.1373780306434643
1994,Hesse,Rural regions,Never,0.12396694214876033,16642,0.11896006997004584,0.12897381432747482
1994,"Rhineland-Palatinate, Saarland",Urban regions,Seldom,0.42857142857142855,16642,0.4210526742286559,0.4360901829142012
1994,"Rhineland-Palatinate, Saarland",Urban regions,At least once per month,0.2644787644787645,16642,0.2577776610029913,0.2711798679545377
1994,"Rhineland-Palatinate, Saarland",Urban regions,Never,0.17567567567567569,16642,0.16989394062100435,0.18145741073034702
1994,"Rhineland-Palatinate, Saarland",Urban regions,At least once per week,0.13127413127413126,16642,0.12614334096229585,0.13640492158596668
1994,"Rhineland-Palatinate, Saarland",Rural regions,Seldom,0.4090909090909091,16642,0.4016208581648306,0.4165609600169876
1994,"Rhineland-Palatinate, Saarland",Rural regions,At least once per month,0.4090909090909091,16642,0.4016208581648306,0.4165609600169876
1994,"Rhineland-Palatinate, Saarland",Rural regions,Never,0.1,16642,0.09544199741404101,0.104558002585959
1994,"Rhineland-Palatinate, Saarland",Rural regions,At least once per week,0.08181818181818182,16642,0.07765387644821498,0.08598248718814866
1994,Baden-Wuerttemberg,Urban regions,Seldom,0.43339960238568587,16642,0.4258706247990675,0.4409285799723042
1994,Baden-Wuerttemberg,Urban regions,At least once per month,0.32007952286282304,16642,0.31299172507976053,0.32716732064588555
1994,Baden-Wuerttemberg,Urban regions,At least once per week,0.12524850894632206,16642,0.12021950541668333,0.13027751247596078
1994,Baden-Wuerttemberg,Urban regions,Never,0.12127236580516898,16642,0.1163125976064271,0.12623213400391087
1994,Baden-Wuerttemberg,Rural regions,Seldom,0.4046511627906977,16642,0.3971938997247814,0.41210842585661395
1994,Baden-Wuerttemberg,Rural regions,At least once per month,0.34418604651162793,16642,0.3369676577401311,0.35140443528312476
1994,Baden-Wuerttemberg,Rural regions,Never,0.14883720930232558,16642,0.14342947448550436,0.1542449441191468
1994,Baden-Wuerttemberg,Rural regions,At least once per week,0.10232558139534884,16642,0.09772084421458091,0.10693031857611676
1994,Bavaria,Urban regions,Seldom,0.5186615186615187,16642,0.5110701406448052,0.5262528966782322
1994,Bavaria,Urban regions,At least once per month,0.22651222651222652,16642,0.22015268416414954,0.2328717688603035
1994,Bavaria,Urban regions,Never,0.1866151866151866,16642,0.18069582551734212,0.1925345477130311
1994,Bavaria,Urban regions,At least once per week,0.0682110682110682,16642,0.06438070893292913,0.07204142748920728
1994,Bavaria,Rural regions,Seldom,0.4527112232030265,16642,0.4451486043286906,0.4602738420773624
1994,Bavaria,Rural regions,At least once per month,0.29129886506935687,16642,0.28439560439786427,0.2982021257408495
1994,Bavaria,Rural regions,Never,0.13871374527112232,16642,0.13346220355587415,0.14396528698637048
1994,Bavaria,Rural regions,At least once per week,0.11727616645649433,16642,0.11238772273749886,0.1221646101754898
1994,Berlin,Urban regions,Seldom,0.5082568807339449,16642,0.5006612456504628,0.5158525158174271
1994,Berlin,Urban regions,At least once per month,0.28623853211009176,16642,0.2793711073481016,0.2931059568720819
1994,Berlin,Urban regions,At least once per week,0.10458715596330276,16642,0.09993767847734139,0.10923663344926413
1994,Berlin,Urban regions,Never,0.10091743119266056,16642,0.0963409024422787,0.1054939599430424
1994,Brandenburg,Urban regions,Seldom,0.5,16642,0.49240332902340167,0.5075966709765983
1994,Brandenburg,Urban regions,At least once per month,0.2413793103448276,16642,0.23487777878513408,0.24788084190452112
1994,Brandenburg,Urban regions,At least once per week,0.15517241379310345,16642,0.14967137618935983,0.16067345139684708
1994,Brandenburg,Urban regions,Never,0.10344827586206896,16642,0.09882124265893175,0.10807530906520618
1994,Brandenburg,Rural regions,Seldom,0.5614678899082569,16642,0.5539288425063174,0.5690069373101965
1994,Brandenburg,Rural regions,At least once per month,0.26238532110091745,16642,0.2557012993341857,0.26906934286764916
1994,Brandenburg,Rural regions,Never,0.09908256880733946,16642,0.09454321079531836,0.10362192681936055
1994,Brandenburg,Rural regions,At least once per week,0.07706422018348624,16642,0.07301225739835726,0.08111618296861522
1994,Mecklenburg-Western Pomerania,Urban regions,Seldom,0.5892857142857143,16642,0.5818111449739837,0.5967602835974449
1994,Mecklenburg-Western Pomerania,Urban regions,At least once per month,0.26785714285714285,16642,0.2611288816509834,0.2745854040633023
1994,Mecklenburg-Western Pomerania,Urban regions,At least once per week,0.10714285714285714,16642,0.1024436356786242,0.11184207860709007
1994,Mecklenburg-Western Pomerania,Urban regions,Never,0.03571428571428571,16642,0.03289475283574596,0.03853381859282547
1994,Mecklenburg-Western Pomerania,Rural regions,Seldom,0.5480225988700564,16642,0.54046104750234,0.5555841502377729
1994,Mecklenburg-Western Pomerania,Rural regions,At least once per month,0.24858757062146894,16642,0.2420210969862584,0.2551540442566795
1994,Mecklenburg-Western Pomerania,Rural regions,Never,0.1016949152542373,16642,0.09710277799289076,0.10628705251558383
1994,Mecklenburg-Western Pomerania,Rural regions,At least once per week,0.1016949152542373,16642,0.09710277799289076,0.10628705251558383
1994,Saxony,Urban regions,Seldom,0.5568965517241379,16642,0.5493492251605705,0.5644438782877053
1994,Saxony,Urban regions,At least once per month,0.22241379310344828,16642,0.21609537377331114,0.2287322124335854
1994,Saxony,Urban regions,Never,0.12413793103448276,16642,0.11912809602532236,0.12914776604364314
1994,Saxony,Urban regions,At least once per week,0.09655172413793103,16642,0.09206442547556837,0.1010390228002937
1994,Saxony,Rural regions,Seldom,0.49907578558225507,16642,0.4914791275833995,0.5066724435811106
1994,Saxony,Rural regions,At least once per month,0.32162661737523107,16642,0.3145297987882745,0.32872343596218767
1994,Saxony,Rural regions,Never,0.11829944547134935,16642,0.1133925678814926,0.1232063230612061
1994,Saxony,Rural regions,At least once per week,0.06099815157116451,16642,0.05736197575956884,0.06463432738276019
1994,Saxony-Anhalt,Urban regions,Seldom,0.4713375796178344,16642,0.4637534007645762,0.4789217584710926
1994,Saxony-Anhalt,Urban regions,At least once per month,0.3630573248407643,16642,0.3557511327219689,0.3703635169595597
1994,Saxony-Anhalt,Urban regions,Never,0.12101910828025478,16642,0.11606380769327682,0.12597440886723274
1994,Saxony-Anhalt,Urban regions,At least once per week,0.044585987261146494,16642,0.041450187594238554,0.047721786928054434
1994,Saxony-Anhalt,Rural regions,Seldom,0.5395948434622467,16642,0.5320220293326743,0.5471676575918192
1994,Saxony-Anhalt,Rural regions,At least once per month,0.23941068139963168,16642,0.23292732068795113,0.24589404211131222
1994,Saxony-Anhalt,Rural regions,Never,0.11602209944751381,16642,0.11115641011541527,0.12088778877961234
1994,Saxony-Anhalt,Rural regions,At least once per week,0.10497237569060773,16642,0.10031534558567053,0.10962940579554493
1994,Thuringa,Urban regions,Seldom,0.5368421052631579,16642,0.5292660848963322,0.5444181256299836
1994,Thuringa,Urban regions,At least once per month,0.2894736842105263,16642,0.2825832285794411,0.29636413984161153
1994,Thuringa,Urban regions,Never,0.1,16642,0.09544199741404101,0.104558002585959
1994,Thuringa,Urban regions,At least once per week,0.07368421052631578,16642,0.0697148544161871,0.07765356663644446
1994,Thuringa,Rural regions,Seldom,0.5498938428874734,16642,0.5423350887750705,0.5574525969998764
1994,Thuringa,Rural regions,At least once per month,0.24416135881104034,16642,0.23763446834341223,0.25068824927866845
1994,Thuringa,Rural regions,At least once per week,0.11040339702760085,16642,0.105641926629384,0.1151648674258177
1994,Thuringa,Rural regions,Never,0.09554140127388536,16642,0.09107514682486251,0.1000076557229082
1996,Schleswig-Holstein,Urban regions,Seldom,0.5362318840579711,16862,0.5287047735980173,0.5437589945179249
1996,Schleswig-Holstein,Urban regions,At least once per month,0.26811594202898553,16862,0.2614296707753323,0.27480221328263876
1996,Schleswig-Holstein,Urban regions,Never,0.10144927536231885,16862,0.09689208360813471,0.10600646711650298
1996,Schleswig-Holstein,Urban regions,At least once per week,0.09420289855072464,16862,0.08979380691385634,0.09861199018759294
1996,Schleswig-Holstein,Rural regions,Seldom,0.5244755244755245,16862,0.5169376208690837,0.5320134280819653
1996,Schleswig-Holstein,Rural regions,At least once per month,0.34265734265734266,16862,0.3354938064847113,0.34982087882997404
1996,Schleswig-Holstein,Rural regions,Never,0.06993006993006994,16862,0.06608068526476961,0.07377945459537026
1996,Schleswig-Holstein,Rural regions,At least once per week,0.06293706293706294,16862,0.05927151295878287,0.06660261291534302
1996,Hamburg,Urban regions,At least once per month,0.3858267716535433,16862,0.37847921151684705,0.39317433179023953
1996,Hamburg,Urban regions,Seldom,0.3779527559055118,16862,0.37063408915693036,0.38527142265409325
1996,Hamburg,Urban regions,Never,0.16535433070866143,16862,0.15974694554891622,0.17096171586840664
1996,Hamburg,Urban regions,At least once per week,0.07086614173228346,16862,0.06699302963870983,0.0747392538258571
1996,Lower Saxony,Urban regions,Seldom,0.529296875,16862,0.5217628902875322,0.5368308597124678
1996,Lower Saxony,Urban regions,At least once per month,0.26953125,16862,0.2628338395999421,0.2762286604000579
1996,Lower Saxony,Urban regions,At least once per week,0.123046875,16862,0.11808866390172663,0.12800508609827338
1996,Lower Saxony,Urban regions,Never,0.078125,16862,0.07407427684166104,0.08217572315833896
1996,Lower Saxony,Rural regions,Seldom,0.4612476370510397,16862,0.45372338734439377,0.46877188675768566
1996,Lower Saxony,Rural regions,At least once per month,0.332703213610586,16862,0.3255912497117242,0.33981517750944784
1996,Lower Saxony,Rural regions,At least once per week,0.11342155009451796,16862,0.10863516206832655,0.11820793812070937
1996,Lower Saxony,Rural regions,Never,0.09262759924385633,16862,0.08825172819387381,0.09700347029383885
1996,Bremen,Urban regions,Seldom,0.46236559139784944,16862,0.45484004894051,0.4698911338551889
1996,Bremen,Urban regions,At least once per month,0.3333333333333333,16862,0.3262179996458595,0.3404486670208071
1996,Bremen,Urban regions,Never,0.15053763440860216,16862,0.14514009099922648,0.15593517781797783
1996,Bremen,Urban regions,At least once per week,0.053763440860215055,16862,0.050359006864845755,0.057167874855584354
1996,North Rhine-Westphalia,Urban regions,Seldom,0.46311970979443773,16862,0.45559331680208537,0.4706461027867901
1996,North Rhine-Westphalia,Urban regions,At least once per month,0.31237404272470776,16862,0.30537860122221416,0.31936948422720135
1996,North Rhine-Westphalia,Urban regions,At least once per week,0.11446997178557033,16862,0.10966435691216464,0.11927558665897603
1996,North Rhine-Westphalia,Urban regions,Never,0.11003627569528417,16862,0.10531286593521107,0.11475968545535727
1996,North Rhine-Westphalia,Rural regions,At least once per month,0.5873015873015873,16862,0.5798705658426917,0.594732608760483
1996,North Rhine-Westphalia,Rural regions,Seldom,0.2857142857142857,16862,0.27889555579666325,0.29253301563190814
1996,North Rhine-Westphalia,Rural regions,At least once per week,0.09523809523809523,16862,0.0908073780247711,0.09966881245141937
1996,North Rhine-Westphalia,Rural regions,Never,0.031746031746031744,16862,0.029099720668576502,0.034392342823486986
1996,Hesse,Urban regions,Seldom,0.41361256544502617,16862,0.4061791104120167,0.42104602047803563
1996,Hesse,Urban regions,At least once per month,0.29842931937172773,16862,0.29152281980910616,0.3053358189343493
1996,Hesse,Urban regions,Never,0.14790575916230367,16862,0.1425473251566138,0.15326419316799353
1996,Hesse,Urban regions,At least once per week,0.1400523560209424,16862,0.13481414796761756,0.14529056407426724
1996,Hesse,Rural regions,Seldom,0.4244604316546763,16862,0.4170001069889585,0.43192075632039406
1996,Hesse,Rural regions,At least once per month,0.34532374100719426,16862,0.3381469872808841,0.3525004947335044
1996,Hesse,Rural regions,At least once per week,0.1510791366906475,16862,0.14567361792165717,0.1564846554596378
1996,Hesse,Rural regions,Never,0.07913669064748201,16862,0.07506206179576519,0.08321131949919883
1996,"Rhineland-Palatinate, Saarland",Urban regions,Seldom,0.4129263913824057,16862,0.40549476054702577,0.4203580222177857
1996,"Rhineland-Palatinate, Saarland",Urban regions,At least once per month,0.3052064631956912,16862,0.29825579948404257,0.3121571269073399
1996,"Rhineland-Palatinate, Saarland",Urban regions,At least once per week,0.15080789946140036,16862,0.14540637251352678,0.15620942640927393
1996,"Rhineland-Palatinate, Saarland",Urban regions,Never,0.1310592459605027,16862,0.1259655801901508,0.1361529117308546
1996,"Rhineland-Palatinate, Saarland",Rural regions,Seldom,0.45112781954887216,16862,0.44361700665499393,0.4586386324427504
1996,"Rhineland-Palatinate, Saarland",Rural regions,At least once per month,0.3383458646616541,16862,0.3312042324458042,0.345487496877504
1996,"Rhineland-Palatinate, Saarland",Rural regions,At least once per week,0.11278195488721804,16862,0.1080073600831492,0.11755654969128687
1996,"Rhineland-Palatinate, Saarland",Rural regions,Never,0.09774436090225563,16862,0.09326194461939549,0.10222677718511577
1996,Baden-Wuerttemberg,Urban regions,Seldom,0.4008097165991903,16862,0.3934127606800092,0.4082066725183714
1996,Baden-Wuerttemberg,Urban regions,At least once per month,0.3475033738191633,16862,0.3403160009357167,0.3546907467026099
1996,Baden-Wuerttemberg,Urban regions,At least once per week,0.1592442645074224,16862,0.15372134965267728,0.16476717936216753
1996,Baden-Wuerttemberg,Urban regions,Never,0.09244264507422402,16862,0.08807069945830881,0.09681459069013923
1996,Baden-Wuerttemberg,Rural regions,Seldom,0.42592592592592593,16862,0.4184622541251129,0.43338959772673896
1996,Baden-Wuerttemberg,Rural regions,At least once per month,0.3333333333333333,16862,0.3262179996458595,0.3404486670208071
