year,bula_h,hlf0188,proportion,n,proportion_lower_confidence,proportion_upper_confidence
2003,Brandenburg,Yes,0.5584677419354839,11804,0.5495095216762935,0.5674259621946742
2003,Brandenburg,No,0.4415322580645161,11804,0.4325740378053258,0.4504904783237065
2003,Mecklenburg-Western Pomerania,Yes,0.5232974910394266,11804,0.5142871855437412,0.532307796535112
2003,Mecklenburg-Western Pomerania,No,0.4767025089605735,11804,0.4676922034648881,0.48571281445625886
2003,Saxony,Yes,0.599523241954708,11804,0.5906836312057443,0.6083628527036716
2003,Saxony,No,0.40047675804529204,11804,0.39163714729632837,0.4093163687942557
2003,Saxony-Anhalt,Yes,0.5274949083503055,11804,0.518488453975317,0.5365013627252941
2003,Saxony-Anhalt,No,0.4725050916496945,11804,0.46349863727470597,0.48151154602468305
2003,Thuringa,Yes,0.5717255717255717,11804,0.5627987604839355,0.5806523829672079
2003,Thuringa,No,0.4282744282744283,11804,0.41934761703279216,0.43720123951606443
2005,Schleswig-Holstein,Yes,0.6422535211267606,11199,0.6333756797729616,0.6511313624805596
2005,Schleswig-Holstein,No,0.35774647887323946,11199,0.3488686375194405,0.3666243202270384
2005,Hamburg,Yes,0.7011494252873564,11199,0.6926713203464843,0.7096275302282284
2005,Hamburg,No,0.2988505747126437,11199,0.29037246977177156,0.30732867965351585
2005,Lower Saxony,Yes,0.6076759061833689,11199,0.5986326476297458,0.616719164736992
2005,Lower Saxony,No,0.39232409381663114,11199,0.38328083526300805,0.4013673523702542
2005,Bremen,No,0.5058823529411764,11199,0.49662245081632866,0.5151422550660243
2005,Bremen,Yes,0.49411764705882355,11199,0.48485774493397577,0.5033775491836714
2005,North Rhine-Westphalia,Yes,0.6298977853492334,11199,0.6209552156929475,0.6388403550055192
2005,North Rhine-Westphalia,No,0.3701022146507666,11199,0.3611596449944807,0.37904478430705246
2005,Hesse,Yes,0.6230366492146597,11199,0.6140608565787782,0.6320124418505413
2005,Hesse,No,0.3769633507853403,11199,0.36798755814945877,0.3859391434212219
2005,"Rhineland-Palatinate, Saarland",Yes,0.5362962962962963,11199,0.5270601855813788,0.5455324070112137
2005,"Rhineland-Palatinate, Saarland",No,0.46370370370370373,11199,0.4544675929887862,0.47293981441862126
2005,Baden-Wuerttemberg,Yes,0.6231003039513677,11199,0.6141248107107192,0.6320757971920162
2005,Baden-Wuerttemberg,No,0.3768996960486322,11199,0.36792420280798377,0.38587518928928066
2005,Bavaria,Yes,0.6085271317829457,11199,0.5994873643773246,0.6175668991885668
2005,Bavaria,No,0.39147286821705424,11199,0.38243310081143317,0.4005126356226753
2005,Berlin,Yes,0.5851528384279476,11199,0.5760275800847171,0.5942780967711782
2005,Berlin,No,0.4148471615720524,11199,0.40572190322882185,0.423972419915283
2005,Brandenburg,Yes,0.5382978723404256,11199,0.5290645346643045,0.5475312100165467
2005,Brandenburg,No,0.46170212765957447,11199,0.45246878998345336,0.4709354653356956
2005,Mecklenburg-Western Pomerania,No,0.5437956204379562,11199,0.5345706703105474,0.5530205705653649
2005,Mecklenburg-Western Pomerania,Yes,0.4562043795620438,11199,0.44697942943463503,0.46542932968945255
2005,Saxony,Yes,0.5724907063197026,11199,0.5633280066940759,0.5816534059453292
2005,Saxony,No,0.4275092936802974,11199,0.41834659405467073,0.43667199330592404
2005,Saxony-Anhalt,No,0.5181236673773987,11199,0.5088692099333906,0.5273781248214068
2005,Saxony-Anhalt,Yes,0.48187633262260127,11199,0.47262187517859316,0.49113079006660937
2005,Thuringa,Yes,0.5216450216450217,11199,0.5123931599568868,0.5308968833331565
2005,Thuringa,No,0.47835497835497837,11199,0.4691031166668435,0.4876068400431132
2007,Schleswig-Holstein,Yes,0.556786703601108,11453,0.5476886758094827,0.5658847313927334
2007,Schleswig-Holstein,No,0.44321329639889195,11453,0.43411526860726657,0.45231132419051734
2007,Hamburg,Yes,0.6436170212765957,11453,0.6348456260883553,0.6523884164648361
2007,Hamburg,No,0.35638297872340424,11453,0.34761158353516386,0.3651543739116446
2007,Lower Saxony,Yes,0.5614385614385614,11453,0.5523506773033147,0.5705264455738082
2007,Lower Saxony,No,0.4385614385614386,11453,0.4294735544261919,0.4476493226966853
2007,Bremen,Yes,0.6136363636363636,11453,0.604718720122432,0.6225540071502953
2007,Bremen,No,0.38636363636363635,11453,0.3774459928497047,0.395281279877568
2007,North Rhine-Westphalia,Yes,0.6158458244111349,11453,0.6069377216015545,0.6247539272207153
2007,North Rhine-Westphalia,No,0.3841541755888651,11453,0.3752460727792847,0.39306227839844554
2007,Hesse,Yes,0.6257982120051085,11453,0.616935502202989,0.6346609218072281
2007,Hesse,No,0.37420178799489145,11453,0.36533907819277184,0.38306449779701107
2007,"Rhineland-Palatinate, Saarland",Yes,0.5378787878787878,11453,0.5287478244856929,0.5470097512718828
2007,"Rhineland-Palatinate, Saarland",No,0.4621212121212121,11453,0.4529902487281172,0.471252175514307
2007,Baden-Wuerttemberg,Yes,0.6160118606375092,11453,0.6071044826304307,0.6249192386445878
2007,Baden-Wuerttemberg,No,0.3839881393624907,11453,0.3750807613554122,0.39289551736956924
2007,Bavaria,Yes,0.5734394124847001,11453,0.564381448839171,0.5824973761302292
2007,Bavaria,No,0.4265605875152999,11453,0.4175026238697708,0.43561855116082904
2007,Berlin,Yes,0.5969827586206896,11453,0.5879993914997766,0.6059661257416026
2007,Berlin,No,0.40301724137931033,11453,0.39403387425839737,0.4120006085002233
2007,Brandenburg,Yes,0.5081967213114754,11453,0.4990406729005015,0.5173527697224493
2007,Brandenburg,No,0.4918032786885246,11453,0.4826472302775507,0.5009593270994984
2007,Mecklenburg-Western Pomerania,No,0.5266903914590747,11453,0.5175461686564692,0.5358346142616802
2007,Mecklenburg-Western Pomerania,Yes,0.47330960854092524,11453,0.4641653857383197,0.48245383134353076
2007,Saxony,Yes,0.5642256902761105,11453,0.55514427195806,0.5733071085941609
2007,Saxony,No,0.43577430972388953,11453,0.42669289140583905,0.44485572804194
2007,Saxony-Anhalt,No,0.5183585313174947,11453,0.5092074270787084,0.5275096355562809
2007,Saxony-Anhalt,Yes,0.4816414686825054,11453,0.47249036444371917,0.49079257292129164
2007,Thuringa,No,0.5061475409836066,11453,0.49699095417835726,0.5153041277888559
2007,Thuringa,Yes,0.49385245901639346,11453,0.48469587221114413,0.5030090458216429
2011,Schleswig-Holstein,Yes,0.5359801488833746,16603,0.5283942784600489,0.5435660193067003
2011,Schleswig-Holstein,No,0.4640198511166253,16603,0.45643398069329966,0.47160572153995095
2011,Hamburg,Yes,0.6528497409326425,16603,0.6456082473140071,0.6600912345512778
2011,Hamburg,No,0.3471502590673575,16603,0.33990876544872217,0.3543917526859929
2011,Lower Saxony,Yes,0.5676172953081877,16603,0.560081575290405,0.5751530153259704
2011,Lower Saxony,No,0.43238270469181234,16603,0.4248469846740296,0.4399184247095951
2011,Bremen,No,0.5063291139240507,16603,0.49872413534187415,0.5139340925062272
2011,Bremen,Yes,0.4936708860759494,16603,0.4860659074937729,0.5012758646581259
2011,North Rhine-Westphalia,Yes,0.6138782460621541,16603,0.6064725472684146,0.6212839448558937
2011,North Rhine-Westphalia,No,0.38612175393784587,16603,0.3787160551441064,0.39352745273158535
2011,Hesse,Yes,0.6331719128329297,16603,0.6258410532877132,0.6405027723781462
2011,Hesse,No,0.3668280871670702,16603,0.3594972276218537,0.3741589467122867
2011,"Rhineland-Palatinate, Saarland",Yes,0.5218617771509168,16603,0.5142634626861167,0.5294600916157168
2011,"Rhineland-Palatinate, Saarland",No,0.4781382228490832,16603,0.47053990838428306,0.48573653731388333
2011,Baden-Wuerttemberg,Yes,0.640457469621158,16603,0.6331581384129567,0.6477568008293594
2011,Baden-Wuerttemberg,No,0.35954253037884204,16603,0.3522431991706407,0.3668418615870434
2011,Bavaria,Yes,0.5793780687397708,16603,0.571868936201028,0.5868872012785137
2011,Bavaria,No,0.4206219312602291,16603,0.41311279872148626,0.428131063798972
2011,Berlin,Yes,0.6431372549019608,16603,0.635849978755174,0.6504245310487476
2011,Berlin,No,0.3568627450980392,16603,0.34957546895125247,0.364150021244826
2011,Brandenburg,Yes,0.501937984496124,16603,0.4943324536951798,0.5095435152970683
2011,Brandenburg,No,0.49806201550387597,16603,0.49045648470293174,0.5056675463048202
2011,Mecklenburg-Western Pomerania,No,0.5127388535031847,16603,0.505135734417949,0.5203419725884204
2011,Mecklenburg-Western Pomerania,Yes,0.4872611464968153,16603,0.4796580274115796,0.494864265582051
2011,Saxony,Yes,0.5826086956521739,16603,0.5751076299913628,0.590109761312985
2011,Saxony,No,0.41739130434782606,16603,0.409890238687015,0.4248923700086371
2011,Saxony-Anhalt,Yes,0.531496062992126,16603,0.5239055795763145,0.5390865464079376
2011,Saxony-Anhalt,No,0.468503937007874,16603,0.4609134535920624,0.4760944204236856
2011,Thuringa,Yes,0.535645472061657,16603,0.528059236065653,0.5432317080576611
2011,Thuringa,No,0.464354527938343,16603,0.4567682919423389,0.47194076393434703
2013,Schleswig-Holstein,Yes,0.5159914712153518,17870,0.5086642118617584,0.5233187305689453
2013,Schleswig-Holstein,No,0.4840085287846482,17870,0.47668126943105465,0.4913357881382417
2013,Hamburg,Yes,0.6313868613138686,17870,0.6243134816294557,0.6384602409982815
2013,Hamburg,No,0.3686131386861314,17870,0.3615397590017185,0.3756865183705443
2013,Lower Saxony,Yes,0.5680713128038898,17870,0.5608085602307752,0.5753340653770044
2013,Lower Saxony,No,0.4319286871961102,17870,0.4246659346229956,0.4391914397692248
2013,Bremen,Yes,0.5619047619047619,17870,0.5546301568892171,0.5691793669203067
2013,Bremen,No,0.4380952380952381,17870,0.4308206330796933,0.44536984311078287
2013,North Rhine-Westphalia,Yes,0.615411681914145,17870,0.6082786411290149,0.6225447226992751
2013,North Rhine-Westphalia,No,0.38458831808585503,17870,0.37745527730072487,0.3917213588709852
2013,Hesse,Yes,0.6021194605009634,17870,0.5949429805467557,0.6092959404551712
2013,Hesse,No,0.3978805394990366,17870,0.3907040595448289,0.40505701945324435
2013,"Rhineland-Palatinate, Saarland",Yes,0.5473053892215569,17870,0.540007263851498,0.5546035145916158
2013,"Rhineland-Palatinate, Saarland",No,0.45269461077844314,17870,0.4453964854083842,0.45999273614850206
2013,Baden-Wuerttemberg,Yes,0.6340867440439829,17870,0.6270242644883034,0.6411492235996624
2013,Baden-Wuerttemberg,No,0.3659132559560171,17870,0.3588507764003375,0.37297573551169666
2013,Bavaria,Yes,0.6023497514685947,17870,0.595173976811795,0.6095255261253945
2013,Bavaria,No,0.39765024853140535,17870,0.3904744738746056,0.4048260231882051
2013,Berlin,Yes,0.6491228070175439,17870,0.6421254376526175,0.6561201763824702
2013,Berlin,No,0.3508771929824561,17870,0.34387982361752983,0.3578745623473824
2013,Brandenburg,Yes,0.5296367112810707,17870,0.5223185909828042,0.5369548315793372
2013,Brandenburg,No,0.47036328871892924,17870,0.4630451684206628,0.4776814090171957
2013,Mecklenburg-Western Pomerania,Yes,0.5133333333333333,17870,0.5060049305887176,0.520661736077949
2013,Mecklenburg-Western Pomerania,No,0.4866666666666667,17870,0.479338263922051,0.4939950694112824
2013,Saxony,Yes,0.6002415458937198,17870,0.5930593764058887,0.6074237153815509
2013,Saxony,No,0.3997584541062802,17870,0.3925762846184491,0.40694062359411126
2013,Saxony-Anhalt,Yes,0.5700197238658777,17870,0.5627609543956826,0.5772784933360728
2013,Saxony-Anhalt,No,0.42998027613412226,17870,0.4227215066639272,0.4372390456043173
2013,Thuringa,Yes,0.5878787878787879,17870,0.5806618964072405,0.5950956793503352
2013,Thuringa,No,0.4121212121212121,17870,0.4049043206496648,0.4193381035927594
2015,Schleswig-Holstein,Yes,0.5081967213114754,15764,0.5003924115707605,0.5160010310521903
2015,Schleswig-Holstein,No,0.4918032786885246,15764,0.4839989689478097,0.49960758842923947
2015,Hamburg,Yes,0.6855123674911661,15764,0.678264132064468,0.6927606029178641
2015,Hamburg,No,0.31448763250883394,15764,0.3072393970821359,0.321735867935532
2015,Lower Saxony,Yes,0.5611559139784946,15764,0.5534091601503209,0.5689026678066683
2015,Lower Saxony,No,0.4388440860215054,15764,0.4310973321933317,0.44659083984967907
2015,Bremen,Yes,0.5555555555555556,15764,0.5477985277776953,0.5633125833334158
2015,Bremen,No,0.4444444444444444,15764,0.4366874166665842,0.4522014722223046
2015,North Rhine-Westphalia,Yes,0.6148796498905909,15764,0.6072831042396123,0.6224761955415694
2015,North Rhine-Westphalia,No,0.3851203501094092,15764,0.3775238044584306,0.3927168957603878
2015,Hesse,Yes,0.6335403726708074,15764,0.6260185502884832,0.6410621950531317
2015,Hesse,No,0.36645962732919257,15764,0.3589378049468684,0.37398144971151676
2015,"Rhineland-Palatinate, Saarland",Yes,0.5456521739130434,15764,0.5378794179900844,0.5534249298360024
2015,"Rhineland-Palatinate, Saarland",No,0.4543478260869565,15764,0.44657507016399756,0.46212058200991546
2015,Baden-Wuerttemberg,Yes,0.6670323642347779,15764,0.6596754223972895,0.6743893060722662
2015,Baden-Wuerttemberg,No,0.33296763576522215,15764,0.3256106939277338,0.3403245776027105
2015,Bavaria,Yes,0.6245641224331654,15764,0.6170048628185022,0.6321233820478286
2015,Bavaria,No,0.37543587756683455,15764,0.3678766179521714,0.3829951371814977
2015,Berlin,Yes,0.6492307692307693,15764,0.6417811658635658,0.6566803725979727
2015,Berlin,No,0.3507692307692308,15764,0.3433196274020273,0.35821883413643424
2015,Brandenburg,Yes,0.5165016501650165,15764,0.508700543554494,0.524302756775539
2015,Brandenburg,No,0.4834983498349835,15764,0.47569724322446105,0.491299456445506
2015,Mecklenburg-Western Pomerania,No,0.5057142857142857,15764,0.49790943683204586,0.5135191345965255
2015,Mecklenburg-Western Pomerania,Yes,0.4942857142857143,15764,0.48648086540347446,0.5020905631679541
2015,Saxony,Yes,0.6170678336980306,15764,0.6094794333253835,0.6246562340706778
2015,Saxony,No,0.38293216630196936,15764,0.3753437659293222,0.3905205666746165
2015,Saxony-Anhalt,Yes,0.5155963302752293,15764,0.5077947697997579,0.5233978907507008
2015,Saxony-Anhalt,No,0.48440366972477067,15764,0.4766021092492992,0.49220523020024215
2015,Thuringa,Yes,0.6010362694300518,15764,0.593391930990084,0.6086806078700197
2015,Thuringa,No,0.39896373056994816,15764,0.39131939212998035,0.406608069009916
2016,Schleswig-Holstein,Yes,0.5358565737051793,16419,0.528228179926424,0.5434849674839345
2016,Schleswig-Holstein,No,0.4641434262948207,16419,0.45651503251606546,0.47177182007357593
2016,Hamburg,Yes,0.688212927756654,16419,0.6811273839885136,0.6952984715247944
2016,Hamburg,No,0.311787072243346,16419,0.30470152847520554,0.3188726160114865
2016,Lower Saxony,Yes,0.5857461024498887,16419,0.5782113198658365,0.5932808850339408
2016,Lower Saxony,No,0.4142538975501114,16419,0.4067191149660592,0.42178868013416354
2016,Bremen,Yes,0.5142857142857142,16419,0.506640751268891,0.5219306773025375
2016,Bremen,No,0.4857142857142857,16419,0.4780693226974625,0.4933592487311089
2016,North Rhine-Westphalia,Yes,0.6356428817649087,16419,0.6282816084450656,0.6430041550847517
2016,North Rhine-Westphalia,No,0.36435711823509137,16419,0.35699584491524833,0.3717183915549344
2016,Hesse,Yes,0.6499488229273286,16419,0.6426527683860126,0.6572448774686446
2016,Hesse,No,0.3500511770726714,16419,0.34275512253135537,0.35734723161398746
2016,"Rhineland-Palatinate, Saarland",Yes,0.5775147928994083,16419,0.5699591742476142,0.5850704115512024
2016,"Rhineland-Palatinate, Saarland",No,0.42248520710059173,16419,0.4149295884487976,0.43004082575238584
2016,Baden-Wuerttemberg,Yes,0.666871921182266,16419,0.6596623479783897,0.6740814943861423
2016,Baden-Wuerttemberg,No,0.333128078817734,16419,0.32591850561385777,0.3403376520216102
2016,Bavaria,Yes,0.627673505019642,16419,0.6202789577529101,0.635068052286374
2016,Bavaria,No,0.3723264949803579,16419,0.36493194771362597,0.37972104224708986
2016,Berlin,Yes,0.6957236842105263,16419,0.6886859122836702,0.7027614561373825
2016,Berlin,No,0.3042763157894737,16419,0.2972385438626175,0.31131408771632985
2016,Brandenburg,Yes,0.5320284697508897,16419,0.5243960917204541,0.5396608477813253
2016,Brandenburg,No,0.4679715302491103,16419,0.4603391522186747,0.4756039082795459
2016,Mecklenburg-Western Pomerania,Yes,0.5457317073170732,16419,0.5381156794246525,0.5533477352094939
2016,Mecklenburg-Western Pomerania,No,0.45426829268292684,16419,0.4466522647905061,0.46188432057534756
2016,Saxony,Yes,0.6064814814814815,16419,0.5990088411518135,0.6139541218111495
2016,Saxony,No,0.39351851851851855,16419,0.38604587818885056,0.40099115884818654
2016,Saxony-Anhalt,Yes,0.52734375,16419,0.5197071098931612,0.5349803901068388
2016,Saxony-Anhalt,No,0.47265625,16419,0.46501960989316116,0.48029289010683884
2016,Thuringa,Yes,0.5922509225092251,16419,0.5847341382364565,0.5997677067819936
2016,Thuringa,No,0.4077490774907749,16419,0.40023229321800624,0.4152658617635435
2017,Schleswig-Holstein,No,0.5124087591240876,18279,0.5051624630446495,0.5196550552035256
2017,Schleswig-Holstein,Yes,0.48759124087591244,18279,0.4803449447964744,0.4948375369553505
2017,Hamburg,Yes,0.6625386996904025,18279,0.6556838573868022,0.6693935419940027
2017,Hamburg,No,0.33746130030959753,18279,0.3306064580059973,0.34431614261319776
2017,Lower Saxony,Yes,0.5745412844036697,18279,0.5673737598769585,0.5817088089303809
2017,Lower Saxony,No,0.42545871559633025,18279,0.41829119106961904,0.43262624012304146
2017,Bremen,No,0.5494505494505495,18279,0.5422375584033621,0.5566635404977369
2017,Bremen,Yes,0.45054945054945056,18279,0.44333645950226314,0.457762441596638
2017,North Rhine-Westphalia,Yes,0.6084507042253521,18279,0.601374737571626,0.6155266708790782
2017,North Rhine-Westphalia,No,0.39154929577464787,18279,0.3844733291209217,0.39862526242837404
2017,Hesse,Yes,0.5986733001658375,18279,0.5915673226869541,0.605779277644721
2017,Hesse,No,0.4013266998341625,18279,0.39422072235527905,0.408432677313046
2017,"Rhineland-Palatinate, Saarland",Yes,0.5272547076313181,18279,0.5200169556922467,0.5344924595703895
2017,"Rhineland-Palatinate, Saarland",No,0.47274529236868185,18279,0.4655075404296104,0.4799830443077533
2017,Baden-Wuerttemberg,Yes,0.6531346351490236,18279,0.6462344351189324,0.6600348351791148
2017,Baden-Wuerttemberg,No,0.34686536485097635,18279,0.3399651648208852,0.35376556488106753
2017,Bavaria,Yes,0.6215510812826249,18279,0.6145200034995005,0.6285821590657493
2017,Bavaria,No,0.37844891871737507,18279,0.3714178409342507,0.38547999650049947
2017,Berlin,Yes,0.648876404494382,18279,0.6419566473392396,0.6557961616495244
2017,Berlin,No,0.351123595505618,18279,0.34420383835047563,0.3580433526607604
2017,Brandenburg,Yes,0.5322812051649928,18279,0.5250477993380013,0.5395146109919843
2017,Brandenburg,No,0.46771879483500717,18279,0.46048538900801567,0.47495220066199867
2017,Mecklenburg-Western Pomerania,Yes,0.5228426395939086,18279,0.5156016792681701,0.5300835999196472
2017,Mecklenburg-Western Pomerania,No,0.47715736040609136,18279,0.4699164000803528,0.4843983207318299
2017,Saxony,Yes,0.6170616113744076,18279,0.6100145415904676,0.6241086811583476
2017,Saxony,No,0.38293838862559243,18279,0.3758913188416524,0.38998545840953247
2017,Saxony-Anhalt,Yes,0.5249597423510467,18279,0.5177202508469808,0.5321992338551126
2017,Saxony-Anhalt,No,0.4750402576489533,18279,0.46780076614488736,0.48227974915301924
2017,Thuringa,Yes,0.6006339144215531,18279,0.5935337178732623,0.607734110969844
2017,Thuringa,No,0.3993660855784469,18279,0.392265889030156,0.40646628212673774
2018,Schleswig-Holstein,Yes,0.5066666666666667,17878,0.4993379488196299,0.5139953845137035
2018,Schleswig-Holstein,No,0.49333333333333335,17878,0.48600461548629653,0.5006620511803701
2018,Hamburg,Yes,0.6565934065934066,17878,0.6496327665082151,0.6635540466785981
2018,Hamburg,No,0.3434065934065934,17878,0.336445953321402,0.35036723349178484
2018,Lower Saxony,Yes,0.5384187082405345,17878,0.5311110071512283,0.5457264093298407
2018,Lower Saxony,No,0.4615812917594655,17878,0.4542735906701593,0.46888899284877167
2018,Bremen,Yes,0.5191256830601093,17878,0.5118016776931801,0.5264496884270385
2018,Bremen,No,0.4808743169398907,17878,0.47355031157296146,0.4881983223068199
2018,North Rhine-Westphalia,Yes,0.5807395583931897,17878,0.5735063787127268,0.5879727380736526
2018,North Rhine-Westphalia,No,0.4192604416068103,17878,0.41202726192634737,0.42649362128727325
2018,Hesse,Yes,0.6128246753246753,17878,0.6056843407434022,0.6199650099059485
2018,Hesse,No,0.3871753246753247,17878,0.3800349900940515,0.39431565925659784
2018,"Rhineland-Palatinate, Saarland",Yes,0.5164938737040528,17878,0.509168493292693,0.5238192541154125
2018,"Rhineland-Palatinate, Saarland",No,0.48350612629594725,17878,0.47618074588458753,0.49083150670730696
2018,Baden-Wuerttemberg,Yes,0.6539074960127592,17878,0.6469339951440665,0.660880996881452
2018,Baden-Wuerttemberg,No,0.34609250398724084,17878,0.33911900311854815,0.35306600485593354
2018,Bavaria,Yes,0.6249525976488434,17878,0.6178557868910146,0.6320494084066721
2018,Bavaria,No,0.37504740235115663,17878,0.36795059159332794,0.38214421310898533
2018,Berlin,Yes,0.6342710997442456,17878,0.6272109533457022,0.6413312461427889
2018,Berlin,No,0.3657289002557545,17878,0.35866875385721114,0.37278904665429785
2018,Brandenburg,Yes,0.5311203319502075,17878,0.5238051729733852,0.5384354909270297
2018,Brandenburg,No,0.46887966804979253,17878,0.46156450907297025,0.4761948270266148
2018,Mecklenburg-Western Pomerania,Yes,0.5191387559808612,17878,0.5118147579520174,0.5264627540097051
2018,Mecklenburg-Western Pomerania,No,0.48086124401913877,17878,0.4735372459902949,0.48818524204798264
2018,Saxony,Yes,0.6458923512747875,17878,0.638881926564232,0.652902775985343
2018,Saxony,No,0.35410764872521244,17878,0.347097224014657,0.3611180734357679
2018,Saxony-Anhalt,Yes,0.5257234726688103,17878,0.5184038093641808,0.5330431359734397
2018,Saxony-Anhalt,No,0.4742765273311897,17878,0.4669568640265602,0.48159619063581915
2018,Thuringa,Yes,0.5603715170278638,17878,0.5530957708106403,0.5676472632450873
2018,Thuringa,No,0.43962848297213625,17878,0.43235273675491276,0.44690422918935974
2019,Schleswig-Holstein,Yes,0.6829679595278246,18428,0.6762495153594439,0.6896864036962054
2019,Schleswig-Holstein,No,0.31703204047217537,18428,0.3103135963037947,0.32375048464055606
2019,Hamburg,Yes,0.8022284122562674,18428,0.7964773517176712,0.8079794727948636
2019,Hamburg,No,0.1977715877437326,18428,0.1920205272051364,0.2035226482823288
2019,Lower Saxony,Yes,0.6910187667560321,18428,0.6843471983745452,0.6976903351375191
2019,Lower Saxony,No,0.3089812332439678,18428,0.30230966486248084,0.3156528016254548
2019,Bremen,Yes,0.7461538461538462,18428,0.7398701315142845,0.7524375607934078
2019,Bremen,No,0.25384615384615383,18428,0.24756243920659216,0.2601298684857155
2019,North Rhine-Westphalia,Yes,0.7458040891058896,18428,0.7395175209304649,0.7520906572813143
2019,North Rhine-Westphalia,No,0.2541959108941105,18428,0.2479093427186857,0.26048247906953526
2019,Hesse,Yes,0.7580201649862511,18428,0.7518364859821649,0.7642038439903374
