year,bula_h,regtyp,hlf0188,proportion,n,proportion_lower_confidence,proportion_upper_confidence
2001,Schleswig-Holstein,Urban regions,Yes,0.7435897435897436,11680,0.7356707673137192,0.7515087198657681
2001,Schleswig-Holstein,Urban regions,No,0.2564102564102564,11680,0.24849128013423194,0.26432923268628084
2001,Schleswig-Holstein,Rural regions,Yes,0.6019417475728155,11680,0.5930643596430581,0.6108191355025728
2001,Schleswig-Holstein,Rural regions,No,0.39805825242718446,11680,0.38918086449742717,0.40693564035694174
2001,Hamburg,Urban regions,Yes,0.6818181818181818,11680,0.6733711015965697,0.6902652620397939
2001,Hamburg,Urban regions,No,0.3181818181818182,11680,0.3097347379602061,0.32662889840343023
2001,Lower Saxony,Urban regions,Yes,0.6200417536534447,11680,0.6112391113377416,0.6288443959691479
2001,Lower Saxony,Urban regions,No,0.37995824634655534,11680,0.37115560403085224,0.38876088866225844
2001,Lower Saxony,Rural regions,Yes,0.5870020964360587,11680,0.5780725705688732,0.5959316223032443
2001,Lower Saxony,Rural regions,No,0.4129979035639413,11680,0.40406837769675574,0.4219274294311268
2001,Bremen,Urban regions,No,0.5257731958762887,11680,0.5167173938502753,0.5348289979023021
2001,Bremen,Urban regions,Yes,0.4742268041237113,11680,0.4651710020976979,0.48328260614972474
2001,North Rhine-Westphalia,Urban regions,Yes,0.6764705882352942,11680,0.6679862886847511,0.6849548877858372
2001,North Rhine-Westphalia,Urban regions,No,0.3235294117647059,11680,0.3150451122141628,0.332013711315249
2001,North Rhine-Westphalia,Rural regions,No,0.5333333333333333,11680,0.5242856497410205,0.5423810169256461
2001,North Rhine-Westphalia,Rural regions,Yes,0.4666666666666667,11680,0.4576189830743539,0.47571435025897946
2001,Hesse,Urban regions,Yes,0.6273885350318471,11680,0.6186199191486385,0.6361571509150558
2001,Hesse,Urban regions,No,0.37261146496815284,11680,0.36384284908494413,0.38138008085136155
2001,Hesse,Rural regions,Yes,0.6351351351351351,11680,0.6264047431944278,0.6438655270758423
2001,Hesse,Rural regions,No,0.36486486486486486,11680,0.3561344729241576,0.3735952568055721
2001,"Rhineland-Palatinate, Saarland",Urban regions,Yes,0.5563636363636364,11680,0.5473535783587863,0.5653736943684865
2001,"Rhineland-Palatinate, Saarland",Urban regions,No,0.44363636363636366,11680,0.4346263056315135,0.4526464216412138
2001,"Rhineland-Palatinate, Saarland",Rural regions,Yes,0.5058823529411764,11680,0.49681512367131553,0.5149495822110374
2001,"Rhineland-Palatinate, Saarland",Rural regions,No,0.49411764705882355,11680,0.48505041778896263,0.5031848763286845
2001,Baden-Wuerttemberg,Urban regions,Yes,0.6388888888888888,11680,0.6301778943120427,0.6475998834657349
2001,Baden-Wuerttemberg,Urban regions,No,0.3611111111111111,11680,0.352400116534265,0.3698221056879572
2001,Baden-Wuerttemberg,Rural regions,Yes,0.6666666666666666,11680,0.6581174092643598,0.6752159240689735
2001,Baden-Wuerttemberg,Rural regions,No,0.3333333333333333,11680,0.3247840759310265,0.34188259073564015
2001,Bavaria,Urban regions,Yes,0.7222929936305732,11680,0.7141705862188426,0.7304154010423038
2001,Bavaria,Urban regions,No,0.27770700636942675,11680,0.2695845989576961,0.2858294137811574
2001,Bavaria,Rural regions,Yes,0.551219512195122,11680,0.5421993587753324,0.5602396656149116
2001,Bavaria,Rural regions,No,0.44878048780487806,11680,0.4397603343850885,0.4578006412246676
2001,Berlin,Urban regions,Yes,0.6784968684759917,11680,0.6700265219584064,0.6869672149935769
2001,Berlin,Urban regions,No,0.32150313152400833,11680,0.313032785006423,0.32997347804159366
2001,Brandenburg,Urban regions,Yes,0.7567567567567568,11680,0.7489757965135958,0.7645377169999178
2001,Brandenburg,Urban regions,No,0.24324324324324326,11680,0.23546228300008223,0.2510242034864043
2001,Brandenburg,Rural regions,Yes,0.5748373101952278,11680,0.565871599990386,0.5838030204000695
2001,Brandenburg,Rural regions,No,0.42516268980477223,11680,0.41619697959993046,0.434128400009614
2001,Mecklenburg-Western Pomerania,Urban regions,Yes,0.575,11680,0.5660347369374444,0.5839652630625555
2001,Mecklenburg-Western Pomerania,Urban regions,No,0.425,11680,0.41603473693744447,0.4339652630625555
2001,Mecklenburg-Western Pomerania,Rural regions,Yes,0.522633744855967,11680,0.5135751834749875,0.5316923062369465
2001,Mecklenburg-Western Pomerania,Rural regions,No,0.4773662551440329,11680,0.4683076937630534,0.4864248165250124
2001,Saxony,Urban regions,Yes,0.6507177033492823,11680,0.6420716233797635,0.659363783318801
2001,Saxony,Urban regions,No,0.3492822966507177,11680,0.34063621668119903,0.35792837662023635
2001,Saxony,Rural regions,Yes,0.6308411214953271,11680,0.6220892424577675,0.6395930005328867
2001,Saxony,Rural regions,No,0.3691588785046729,11680,0.36040699946711324,0.3779107575422325
2001,Saxony-Anhalt,Urban regions,Yes,0.6057692307692307,11680,0.5969065825020722,0.6146318790363893
2001,Saxony-Anhalt,Urban regions,No,0.3942307692307692,11680,0.38536812096361067,0.40309341749792776
2001,Saxony-Anhalt,Rural regions,No,0.5150753768844221,11680,0.5060116426456623,0.5241391111231818
2001,Saxony-Anhalt,Rural regions,Yes,0.4849246231155779,11680,0.47586088887681816,0.4939883573543376
2001,Thuringa,Urban regions,Yes,0.7062937062937062,11680,0.6980336321697611,0.7145537804176514
2001,Thuringa,Urban regions,No,0.2937062937062937,11680,0.28544621958234856,0.30196636783023884
2001,Thuringa,Rural regions,Yes,0.5472779369627507,11680,0.5382507081610415,0.55630516576446
2001,Thuringa,Rural regions,No,0.45272206303724927,11680,0.44369483423554,0.4617492918389585
2003,Schleswig-Holstein,Urban regions,Yes,0.7006369426751592,11804,0.6923749065402193,0.7088989788100991
2003,Schleswig-Holstein,Urban regions,No,0.29936305732484075,11804,0.2911010211899009,0.3076250934597806
2003,Schleswig-Holstein,Rural regions,Yes,0.5942028985507246,11804,0.585344334610042,0.6030614624914072
2003,Schleswig-Holstein,Rural regions,No,0.4057971014492754,11804,0.3969385375085928,0.41465566538995796
2003,Hamburg,Urban regions,Yes,0.6833333333333333,11804,0.6749414594321521,0.6917252072345146
2003,Hamburg,Urban regions,No,0.31666666666666665,11804,0.30827479276548536,0.32505854056784794
2003,Lower Saxony,Urban regions,Yes,0.660455486542443,11804,0.6519124629494156,0.6689985101354704
2003,Lower Saxony,Urban regions,No,0.33954451345755693,11804,0.3310014898645296,0.34808753705058426
2003,Lower Saxony,Rural regions,Yes,0.5711422845691383,11804,0.5622139544015944,0.5800706147366822
2003,Lower Saxony,Rural regions,No,0.4288577154308617,11804,0.4199293852633178,0.4377860455984056
2003,Bremen,Urban regions,Yes,0.5841584158415841,11804,0.5752670035625133,0.593049828120655
2003,Bremen,Urban regions,No,0.4158415841584158,11804,0.406950171879345,0.42473299643748663
2003,North Rhine-Westphalia,Urban regions,Yes,0.6746194981489099,11804,0.6661673582298263,0.6830716380679934
2003,North Rhine-Westphalia,Urban regions,No,0.3253805018510901,11804,0.3169283619320065,0.33383264177017363
2003,North Rhine-Westphalia,Rural regions,No,0.5714285714285714,11804,0.5625009851925636,0.5803561576645792
2003,North Rhine-Westphalia,Rural regions,Yes,0.42857142857142855,11804,0.4196438423354208,0.4374990148074363
2003,Hesse,Urban regions,Yes,0.6601796407185628,11804,0.6516349326060514,0.6687243488310742
2003,Hesse,Urban regions,No,0.3398203592814371,11804,0.3312756511689257,0.3483650673939485
2003,Hesse,Rural regions,Yes,0.5703703703703704,11804,0.5614400495359045,0.5793006912048363
2003,Hesse,Rural regions,No,0.42962962962962964,11804,0.42069930879516376,0.4385599504640955
2003,"Rhineland-Palatinate, Saarland",Urban regions,Yes,0.5441441441441441,11804,0.5351592654115133,0.553129022876775
2003,"Rhineland-Palatinate, Saarland",Urban regions,No,0.45585585585585586,11804,0.446870977123225,0.46484073458848674
2003,"Rhineland-Palatinate, Saarland",Rural regions,Yes,0.5662650602409639,11804,0.5573245242066842,0.5752055962752436
2003,"Rhineland-Palatinate, Saarland",Rural regions,No,0.43373493975903615,11804,0.42479440372475646,0.44267547579331584
2003,Baden-Wuerttemberg,Urban regions,Yes,0.68125,11804,0.6728434108040465,0.6896565891959535
2003,Baden-Wuerttemberg,Urban regions,No,0.31875,11804,0.3103434108040465,0.3271565891959535
2003,Baden-Wuerttemberg,Rural regions,Yes,0.6115702479338843,11804,0.6027775755931503,0.6203629202746183
2003,Baden-Wuerttemberg,Rural regions,No,0.3884297520661157,11804,0.3796370797253817,0.3972224244068497
2003,Bavaria,Urban regions,Yes,0.7033096926713948,11804,0.6950689481290044,0.7115504372137851
2003,Bavaria,Urban regions,No,0.2966903073286052,11804,0.28844956278621486,0.3049310518709955
2003,Bavaria,Rural regions,Yes,0.5541718555417185,11804,0.5452048498695518,0.5631388612138853
2003,Bavaria,Rural regions,No,0.44582814445828145,11804,0.4368611387861146,0.4547951501304483
2003,Berlin,Urban regions,Yes,0.6496945010183299,11804,0.6410881403179808,0.6583008617186791
2003,Berlin,Urban regions,No,0.35030549898167007,11804,0.34169913828132087,0.3589118596820193
2003,Brandenburg,Urban regions,Yes,0.75,11804,0.7421883620434931,0.7578116379565069
2003,Brandenburg,Urban regions,No,0.25,11804,0.2421883620434932,0.2578116379565068
2003,Brandenburg,Rural regions,Yes,0.5434782608695652,11804,0.5344923254934827,0.5524641962456477
2003,Brandenburg,Rural regions,No,0.45652173913043476,11804,0.44753580375435226,0.46550767450651725
2003,Mecklenburg-Western Pomerania,Urban regions,Yes,0.6842105263157895,11804,0.6758249064477158,0.6925961461838632
2003,Mecklenburg-Western Pomerania,Urban regions,No,0.3157894736842105,11804,0.3074038538161368,0.32417509355228424
2003,Mecklenburg-Western Pomerania,Rural regions,No,0.5020746887966805,11804,0.4930546638940736,0.5110947136992874
2003,Mecklenburg-Western Pomerania,Rural regions,Yes,0.4979253112033195,11804,0.4889052863007126,0.5069453361059264
2003,Saxony,Urban regions,Yes,0.6057007125890737,11804,0.5968844704555631,0.6145169547225842
2003,Saxony,Urban regions,No,0.39429928741092635,11804,0.38548304527741584,0.40311552954443686
2003,Saxony,Rural regions,Yes,0.5933014354066986,11804,0.5844397671007313,0.6021631037126658
2003,Saxony,Rural regions,No,0.40669856459330145,11804,0.3978368962873342,0.4155602328992687
2003,Saxony-Anhalt,Urban regions,Yes,0.6153846153846154,11804,0.6066079788310926,0.6241612519381382
2003,Saxony-Anhalt,Urban regions,No,0.38461538461538464,11804,0.3758387480618619,0.39339202116890737
2003,Saxony-Anhalt,Rural regions,Yes,0.5038759689922481,11804,0.4948561374627657,0.5128958005217304
2003,Saxony-Anhalt,Rural regions,No,0.49612403100775193,11804,0.48710419947826955,0.5051438625372343
2003,Thuringa,Urban regions,Yes,0.6363636363636364,11804,0.6276854733970224,0.6450417993302503
2003,Thuringa,Urban regions,No,0.36363636363636365,11804,0.3549582006697497,0.3723145266029776
2003,Thuringa,Rural regions,Yes,0.5443786982248521,11804,0.5353941955444423,0.5533632009052618
2003,Thuringa,Rural regions,No,0.4556213017751479,11804,0.4466367990947382,0.46460580445555766
2005,Schleswig-Holstein,Urban regions,Yes,0.7284768211920529,11199,0.7202396560557832,0.7367139863283226
2005,Schleswig-Holstein,Urban regions,No,0.271523178807947,11199,0.26328601367167725,0.2797603439442168
2005,Schleswig-Holstein,Rural regions,Yes,0.5784313725490197,11199,0.5692854712364547,0.5875772738615846
2005,Schleswig-Holstein,Rural regions,No,0.4215686274509804,11199,0.4124227261384154,0.4307145287635454
2005,Hamburg,Urban regions,Yes,0.7011494252873564,11199,0.6926713203464843,0.7096275302282284
2005,Hamburg,Urban regions,No,0.2988505747126437,11199,0.29037246977177156,0.30732867965351585
2005,Lower Saxony,Urban regions,Yes,0.6536796536796536,11199,0.644867380814354,0.6624919265449533
2005,Lower Saxony,Urban regions,No,0.3463203463203463,11199,0.33750807345504674,0.35513261918564587
2005,Lower Saxony,Rural regions,Yes,0.5630252100840336,11199,0.5538385306770083,0.572211889491059
2005,Lower Saxony,Rural regions,No,0.4369747899159664,11199,0.42778811050894106,0.4461614693229917
2005,Bremen,Urban regions,No,0.5058823529411764,11199,0.49662245081632866,0.5151422550660243
2005,Bremen,Urban regions,Yes,0.49411764705882355,11199,0.48485774493397577,0.5033775491836714
2005,North Rhine-Westphalia,Urban regions,Yes,0.6366013071895424,11199,0.6276930675290661,0.6455095468500188
2005,North Rhine-Westphalia,Urban regions,No,0.3633986928104575,11199,0.3544904531499811,0.3723069324709339
2005,North Rhine-Westphalia,Rural regions,No,0.660377358490566,11199,0.6516061213229872,0.6691485956581448
2005,North Rhine-Westphalia,Rural regions,Yes,0.33962264150943394,11199,0.3308514043418552,0.34839387867701266
2005,Hesse,Urban regions,Yes,0.6455696202531646,11199,0.6367102375716589,0.6544290029346702
2005,Hesse,Urban regions,No,0.35443037974683544,11199,0.3455709970653298,0.3632897624283411
2005,Hesse,Rural regions,Yes,0.5151515151515151,11199,0.5058952249692991,0.5244078053337312
2005,Hesse,Rural regions,No,0.48484848484848486,11199,0.47559219466626884,0.4941047750307009
2005,"Rhineland-Palatinate, Saarland",Urban regions,Yes,0.5414258188824663,11199,0.5321971146073143,0.5506545231576183
2005,"Rhineland-Palatinate, Saarland",Urban regions,No,0.45857418111753373,11199,0.4493454768423818,0.46780288539268566
2005,"Rhineland-Palatinate, Saarland",Rural regions,Yes,0.5192307692307693,11199,0.5099770782647599,0.5284844601967786
2005,"Rhineland-Palatinate, Saarland",Rural regions,No,0.4807692307692308,11199,0.4715155398032214,0.49002292173524015
2005,Baden-Wuerttemberg,Urban regions,Yes,0.6265560165975104,11199,0.61759702488548,0.6355150083095408
2005,Baden-Wuerttemberg,Urban regions,No,0.37344398340248963,11199,0.3644849916904593,0.38240297511452
2005,Baden-Wuerttemberg,Rural regions,Yes,0.5855855855855856,11199,0.5764617160953417,0.5947094550758295
2005,Baden-Wuerttemberg,Rural regions,No,0.4144144144144144,11199,0.40529054492417055,0.42353828390465825
2005,Bavaria,Urban regions,Yes,0.6777493606138107,11199,0.6690937462056765,0.686404975021945
2005,Bavaria,Urban regions,No,0.32225063938618925,11199,0.313595024978055,0.3309062537943235
2005,Bavaria,Rural regions,Yes,0.5378590078328982,11199,0.5286250493317909,0.5470929663340055
2005,Bavaria,Rural regions,No,0.4621409921671018,11199,0.4529070336659945,0.4713749506682091
2005,Berlin,Urban regions,Yes,0.5851528384279476,11199,0.5760275800847171,0.5942780967711782
2005,Berlin,Urban regions,No,0.4148471615720524,11199,0.40572190322882185,0.423972419915283
2005,Brandenburg,Urban regions,Yes,0.6744186046511628,11199,0.6657397780742633,0.6830974312280622
2005,Brandenburg,Urban regions,No,0.32558139534883723,11199,0.3169025687719378,0.3342602219257367
2005,Brandenburg,Rural regions,Yes,0.5245901639344263,11199,0.5153408269587226,0.5338395009101299
2005,Brandenburg,Rural regions,No,0.47540983606557374,11199,0.4661604990898702,0.4846591730412773
2005,Mecklenburg-Western Pomerania,Urban regions,Yes,0.625,11199,0.6160335177814652,0.6339664822185348
2005,Mecklenburg-Western Pomerania,Urban regions,No,0.375,11199,0.36603351778146515,0.38396648221853485
2005,Mecklenburg-Western Pomerania,Rural regions,No,0.5726495726495726,11199,0.5634873046518348,0.5818118406473104
2005,Mecklenburg-Western Pomerania,Rural regions,Yes,0.42735042735042733,11199,0.4181881593526896,0.43651269534816506
2005,Saxony,Urban regions,Yes,0.5786924939467313,11199,0.5695473620821748,0.5878376258112877
2005,Saxony,Urban regions,No,0.4213075060532688,11199,0.4121623741887124,0.4304526379178252
2005,Saxony,Rural regions,Yes,0.565989847715736,11199,0.5568103120423071,0.5751693833891649
2005,Saxony,Rural regions,No,0.434010152284264,11199,0.4248306166108351,0.44318968795769287
2005,Saxony-Anhalt,Urban regions,Yes,0.5533980582524272,11199,0.5441904768298839,0.5626056396749705
2005,Saxony-Anhalt,Urban regions,No,0.44660194174757284,11199,0.4373943603250296,0.4558095231701161
2005,Saxony-Anhalt,Rural regions,No,0.5382513661202186,11199,0.5290179623147029,0.5474847699257344
2005,Saxony-Anhalt,Rural regions,Yes,0.46174863387978143,11199,0.4525152300742657,0.4709820376852972
2005,Thuringa,Urban regions,Yes,0.6159420289855072,11199,0.6069338965948601,0.6249501613761543
2005,Thuringa,Urban regions,No,0.38405797101449274,11199,0.3750498386238456,0.39306610340513987
2005,Thuringa,Rural regions,No,0.5185185185185185,11199,0.5092643292215476,0.5277727078154894
2005,Thuringa,Rural regions,Yes,0.48148148148148145,11199,0.47222729218451054,0.49073567077845237
2007,Schleswig-Holstein,Urban regions,Yes,0.6482758620689655,11453,0.6395305068649348,0.6570212172729961
2007,Schleswig-Holstein,Urban regions,No,0.35172413793103446,11453,0.34297878272700383,0.3604694931350651
2007,Schleswig-Holstein,Rural regions,No,0.5046296296296297,11453,0.49547274320263346,0.5137865160566258
2007,Schleswig-Holstein,Rural regions,Yes,0.49537037037037035,11453,0.48621348394337416,0.5045272567973665
2007,Hamburg,Urban regions,Yes,0.6436170212765957,11453,0.6348456260883553,0.6523884164648361
2007,Hamburg,Urban regions,No,0.35638297872340424,11453,0.34761158353516386,0.3651543739116446
2007,Lower Saxony,Urban regions,Yes,0.5934291581108829,11453,0.5844331674419834,0.6024251487797825
2007,Lower Saxony,Urban regions,No,0.406570841889117,11453,0.3975748512202174,0.41556683255801663
2007,Lower Saxony,Rural regions,Yes,0.5311284046692607,11453,0.5219888893145787,0.5402679200239427
2007,Lower Saxony,Rural regions,No,0.4688715953307393,11453,0.45973207997605725,0.47801111068542135
2007,Bremen,Urban regions,Yes,0.6136363636363636,11453,0.604718720122432,0.6225540071502953
2007,Bremen,Urban regions,No,0.38636363636363635,11453,0.3774459928497047,0.395281279877568
2007,North Rhine-Westphalia,Urban regions,Yes,0.6215978928884986,11453,0.6127155408691456,0.6304802449078517
2007,North Rhine-Westphalia,Urban regions,No,0.3784021071115013,11453,0.36951975509214824,0.38728445913085435
2007,North Rhine-Westphalia,Rural regions,No,0.6140350877192983,11453,0.6051191516058525,0.622951023832744
2007,North Rhine-Westphalia,Rural regions,Yes,0.38596491228070173,11453,0.37704897616725597,0.3948808483941475
2007,Hesse,Urban regions,Yes,0.63125,11453,0.6224138485487122,0.6400861514512878
2007,Hesse,Urban regions,No,0.36875,11453,0.3599138485487122,0.3775861514512878
2007,Hesse,Rural regions,Yes,0.6013986013986014,11453,0.592431603726973,0.6103655990702297
2007,Hesse,Rural regions,No,0.3986013986013986,11453,0.38963440092977025,0.40756839627302693
2007,"Rhineland-Palatinate, Saarland",Urban regions,Yes,0.5384615384615384,11453,0.5293313922196886,0.5475916847033883
2007,"Rhineland-Palatinate, Saarland",Urban regions,No,0.46153846153846156,11453,0.4524083152966117,0.47066860778031144
2007,"Rhineland-Palatinate, Saarland",Rural regions,Yes,0.5359477124183006,11453,0.5268141308690119,0.5450812939675894
2007,"Rhineland-Palatinate, Saarland",Rural regions,No,0.46405228758169936,11453,0.45491870603241064,0.4731858691309881
2007,Baden-Wuerttemberg,Urban regions,Yes,0.6116978066612511,11453,0.6027719517229264,0.6206236615995757
2007,Baden-Wuerttemberg,Urban regions,No,0.388302193338749,11453,0.37937633840042434,0.39722804827707364
2007,Baden-Wuerttemberg,Rural regions,Yes,0.6610169491525424,11453,0.652347495469576,0.6696864028355087
2007,Baden-Wuerttemberg,Rural regions,No,0.3389830508474576,11453,0.3303135971644912,0.347652504530424
2007,Bavaria,Urban regions,Yes,0.6440251572327044,11453,0.6352560069972657,0.652794307468143
2007,Bavaria,Urban regions,No,0.3559748427672956,11453,0.34720569253185685,0.3647439930027343
2007,Bavaria,Rural regions,Yes,0.5065554231227652,11453,0.4973989312186231,0.5157119150269074
2007,Bavaria,Rural regions,No,0.4934445768772348,11453,0.48428808497309267,0.502601068781377
2007,Berlin,Urban regions,Yes,0.5969827586206896,11453,0.5879993914997766,0.6059661257416026
2007,Berlin,Urban regions,No,0.40301724137931033,11453,0.39403387425839737,0.4120006085002233
2007,Brandenburg,Urban regions,Yes,0.6,11453,0.5910277356267253,0.6089722643732747
2007,Brandenburg,Urban regions,No,0.4,11453,0.3910277356267253,0.4089722643732747
2007,Brandenburg,Rural regions,No,0.5011286681715575,11453,0.49197141252240517,0.5102859238207099
2007,Brandenburg,Rural regions,Yes,0.49887133182844245,11453,0.4897140761792901,0.5080285874775948
2007,Mecklenburg-Western Pomerania,Urban regions,Yes,0.5897435897435898,11453,0.5807350221128608,0.5987521573743187
2007,Mecklenburg-Western Pomerania,Urban regions,No,0.41025641025641024,11453,0.40124784262568125,0.41926497788713923
2007,Mecklenburg-Western Pomerania,Rural regions,No,0.5454545454545454,11453,0.5363351849769356,0.5545739059321553
2007,Mecklenburg-Western Pomerania,Rural regions,Yes,0.45454545454545453,11453,0.4454260940678446,0.46366481502306445
2007,Saxony,Urban regions,Yes,0.5829383886255924,11453,0.573907970124644,0.5919688071265409
2007,Saxony,Urban regions,No,0.41706161137440756,11453,0.4080311928734591,0.426092029875356
2007,Saxony,Rural regions,Yes,0.5450121654501217,11453,0.5358920689937734,0.5541322619064699
2007,Saxony,Rural regions,No,0.45498783454987834,11453,0.44586773809353014,0.46410793100622655
2007,Saxony-Anhalt,Urban regions,Yes,0.5806451612903226,11453,0.5716077785399675,0.5896825440406778
2007,Saxony-Anhalt,Urban regions,No,0.41935483870967744,11453,0.41031745595932234,0.42839222146003253
2007,Saxony-Anhalt,Rural regions,No,0.5432432432432432,11453,0.5341202763686577,0.5523662101178288
2007,Saxony-Anhalt,Rural regions,Yes,0.45675675675675675,11453,0.4476337898821712,0.46587972363134234
2007,Thuringa,Urban regions,Yes,0.5352112676056338,11453,0.5260767238486584,0.5443458113626091
2007,Thuringa,Urban regions,No,0.4647887323943662,11453,0.4556541886373909,0.4739232761513415
2007,Thuringa,Rural regions,No,0.523121387283237,11453,0.5139739044792405,0.5322688700872334
2007,Thuringa,Rural regions,Yes,0.476878612716763,11453,0.4677311299127666,0.4860260955207594
2011,Schleswig-Holstein,Urban regions,Yes,0.6016949152542372,16603,0.5942483005524055,0.609141529956069
2011,Schleswig-Holstein,Urban regions,No,0.3983050847457627,16603,0.39085847004393104,0.40575169944759437
2011,Schleswig-Holstein,Rural regions,Yes,0.5087719298245614,16603,0.5011675124341789,0.516376347214944
2011,Schleswig-Holstein,Rural regions,No,0.49122807017543857,16603,0.48362365278505604,0.4988324875658211
2011,Hamburg,Urban regions,Yes,0.6528497409326425,16603,0.6456082473140071,0.6600912345512778
2011,Hamburg,Urban regions,No,0.3471502590673575,16603,0.33990876544872217,0.3543917526859929
2011,Lower Saxony,Urban regions,Yes,0.6023391812865497,16603,0.5948946090949669,0.6097837534781325
2011,Lower Saxony,Urban regions,No,0.39766081871345027,16603,0.3902162465218674,0.4051053909050331
2011,Lower Saxony,Rural regions,Yes,0.5365853658536586,16603,0.5290001652389189,0.5441705664683982
2011,Lower Saxony,Rural regions,No,0.4634146341463415,16603,0.45582943353160177,0.4709998347610812
2011,Bremen,Urban regions,No,0.5063291139240507,16603,0.49872413534187415,0.5139340925062272
2011,Bremen,Urban regions,Yes,0.4936708860759494,16603,0.4860659074937729,0.5012758646581259
2011,North Rhine-Westphalia,Urban regions,Yes,0.6160245183887916,16603,0.6086265319098982,0.6234225048676849
2011,North Rhine-Westphalia,Urban regions,No,0.3839754816112084,16603,0.37657749513231503,0.3913734680901018
2011,North Rhine-Westphalia,Rural regions,Yes,0.5384615384615384,16603,0.5308784856553747,0.5460445912677022
2011,North Rhine-Westphalia,Rural regions,No,0.46153846153846156,16603,0.4539554087322978,0.46912151434462535
2011,Hesse,Urban regions,Yes,0.6518518518518519,16603,0.6446055022315006,0.6590982014722032
2011,Hesse,Urban regions,No,0.34814814814814815,16603,0.34090179852779684,0.35539449776849946
2011,Hesse,Rural regions,Yes,0.5496688741721855,16603,0.5421009052032488,0.5572368431411221
2011,Hesse,Rural regions,No,0.4503311258278146,16603,0.44276315685887796,0.4578990947967512
2011,"Rhineland-Palatinate, Saarland",Urban regions,Yes,0.5228136882129277,16603,0.5152160212816856,0.5304113551441698
2011,"Rhineland-Palatinate, Saarland",Urban regions,No,0.47718631178707227,16603,0.4695886448558302,0.48478397871831436
2011,"Rhineland-Palatinate, Saarland",Rural regions,Yes,0.5191256830601093,16603,0.5115256612885379,0.5267257048316807
2011,"Rhineland-Palatinate, Saarland",Rural regions,No,0.4808743169398907,16603,0.47327429516831937,0.488474338711462
2011,Baden-Wuerttemberg,Urban regions,Yes,0.6501597444089456,16603,0.6429052405471819,0.6574142482707094
2011,Baden-Wuerttemberg,Urban regions,No,0.3498402555910543,16603,0.34258575172929057,0.35709475945281804
2011,Baden-Wuerttemberg,Rural regions,Yes,0.5578231292517006,16603,0.5502685712980826,0.5653776872053187
2011,Baden-Wuerttemberg,Rural regions,No,0.4421768707482993,16603,0.4346223127946812,0.4497314287019174
2011,Bavaria,Urban regions,Yes,0.6528089887640449,16603,0.6455672961472829,0.6600506813808069
2011,Bavaria,Urban regions,No,0.3471910112359551,16603,0.33994931861919314,0.354432703852717
2011,Bavaria,Rural regions,Yes,0.5100742311770944,16603,0.5024701871870304,0.5176782751671584
2011,Bavaria,Rural regions,No,0.4899257688229056,16603,0.48232172483284164,0.4975298128129696
2011,Berlin,Urban regions,Yes,0.6431372549019608,16603,0.635849978755174,0.6504245310487476
2011,Berlin,Urban regions,No,0.3568627450980392,16603,0.34957546895125247,0.364150021244826
2011,Brandenburg,Urban regions,Yes,0.6222222222222222,16603,0.6148473627375686,0.6295970817068759
2011,Brandenburg,Urban regions,No,0.37777777777777777,16603,0.3704029182931241,0.38515263726243143
2011,Brandenburg,Rural regions,No,0.5095541401273885,16603,0.5019499408234808,0.5171583394312963
2011,Brandenburg,Rural regions,Yes,0.49044585987261147,16603,0.48284166056870365,0.4980500591765193
2011,Mecklenburg-Western Pomerania,Urban regions,Yes,0.6206896551724138,16603,0.6133089580356182,0.6280703523092094
2011,Mecklenburg-Western Pomerania,Urban regions,No,0.3793103448275862,16603,0.3719296476907906,0.38669104196438175
2011,Mecklenburg-Western Pomerania,Rural regions,No,0.5263157894736842,16603,0.5187207429031157,0.5339108360442527
2011,Mecklenburg-Western Pomerania,Rural regions,Yes,0.47368421052631576,16603,0.46608916395574723,0.4812792570968843
2011,Saxony,Urban regions,Yes,0.6447058823529411,16603,0.6374257778678902,0.651985986837992
2011,Saxony,Urban regions,No,0.3552941176470588,16603,0.348014013162008,0.36257422213210966
2011,Saxony,Rural regions,Yes,0.5131578947368421,16603,0.505554940775719,0.5207608486979652
2011,Saxony,Rural regions,No,0.4868421052631579,16603,0.4792391513020348,0.494445059224281
2011,Saxony-Anhalt,Urban regions,Yes,0.6307692307692307,16603,0.6234283701201105,0.638110091418351
2011,Saxony-Anhalt,Urban regions,No,0.36923076923076925,16603,0.3618899085816491,0.3765716298798894
2011,Saxony-Anhalt,Rural regions,No,0.5026455026455027,16603,0.49504002117341633,0.5102509841175891
2011,Saxony-Anhalt,Rural regions,Yes,0.4973544973544973,16603,0.489749015882411,0.5049599788265837
2011,Thuringa,Urban regions,Yes,0.5739644970414202,16603,0.5664425859091191,0.5814864081737212
2011,Thuringa,Urban regions,No,0.4260355029585799,16603,0.41851359182627884,0.43355741409088094
2011,Thuringa,Rural regions,Yes,0.5171428571428571,16603,0.5095417407493902,0.5247439735363241
2011,Thuringa,Rural regions,No,0.4828571428571429,16603,0.475256026463676,0.49045825925060976
2013,Schleswig-Holstein,Urban regions,Yes,0.5,17870,0.49266899021056876,0.5073310097894312
2013,Schleswig-Holstein,Urban regions,No,0.5,17870,0.49266899021056876,0.5073310097894312
