year,bula_h,sampreg,hlf0188,proportion,n,lower_confidence,upper_confidence
2001,Nordrhein-Westfalen,West,1.0,0.14291860265014628,11680,0.13657128745377,0.14926591784652254
2001,Bayern,West,1.0,0.08767854069867492,11680,0.08254927434758218,0.09280780704976767
2001,Baden-Wuerttemberg,West,1.0,0.0748580278781621,11680,0.07008539495270581,0.0796306608036184
2001,Nordrhein-Westfalen,West,2.0,0.06995353639648942,11680,0.06532768358388662,0.07457938920909223
2001,Bayern,West,2.0,0.05042161418000344,11680,0.04645327821731196,0.05438995014269492
2001,Niedersachsen,West,1.0,0.04964722078816038,11680,0.04570787099498091,0.05358657058133986
2001,Sachsen,East,1.0,0.04663569093099294,11680,0.04281164321834248,0.050459738643643406
2001,Hessen,West,1.0,0.041989330579934606,11680,0.0383519453550746,0.04562671580479461
2001,Baden-Wuerttemberg,West,2.0,0.041817243159525036,11680,0.038186993238638924,0.04544749308041115
2001,"Rheinland-Pfalz,Saarland",West,1.0,0.03372913440027534,11680,0.030455073974083122,0.037003194826467564
2001,Niedersachsen,West,2.0,0.032610566167613146,11680,0.029389389911392703,0.035831742423833586
2001,"Rheinland-Pfalz,Saarland",West,2.0,0.028222336947169163,11680,0.025218927154739227,0.0312257467395991
2001,Sachsen,East,2.0,0.026157287902254345,11680,0.023262775495197147,0.029051800309311544
2001,Brandenburg,East,1.0,0.02521080709000172,11680,0.022367764422862046,0.028053849757141393
2001,Thueringen,East,1.0,0.02512476337979694,11680,0.02228645120872265,0.027963075550871228
2001,Hessen,West,2.0,0.0247805885389778,11680,0.021961286360659193,0.027599890717296405
2001,Sachsen-Anhalt,East,1.0,0.022027189812424713,11680,0.019365376532947155,0.02468900309190227
2001,Sachsen-Anhalt,East,2.0,0.021166752710376872,11680,0.018556298233138185,0.02377720718761556
2001,Schleswig-Holstein,West,1.0,0.020650490449148167,11680,0.01807138742699683,0.023229593471299503
2001,Brandenburg,East,2.0,0.017638960591980727,11680,0.015251662175773745,0.02002625900818771
2001,Thueringen,East,2.0,0.017208742040956806,11680,0.014850220459303233,0.019567263622610378
2001,Berlin,West,1.0,0.01583204267768026,11680,0.01356824434106478,0.01809584101429574
2001,Mecklenburg-Vorpommern,East,1.0,0.012906556530717605,11680,0.010859551181516665,0.014953561879918545
2001,Berlin,East,1.0,0.012132163138874549,11680,0.010146739475821247,0.01411758680192785
2001,Mecklenburg-Vorpommern,East,2.0,0.011443813457236275,11680,0.009514864596253537,0.013372762318219013
2001,Schleswig-Holstein,West,2.0,0.010497332644983651,11680,0.008648989443729996,0.012345675846237306
2001,Hamburg,West,1.0,0.010325245224574084,11680,0.00849195558756741,0.012158534861580757
2001,Berlin,West,2.0,0.0073997590776114265,11680,0.005845474176348982,0.008954043978873871
2001,Berlin,East,2.0,0.005850972293925314,11680,0.004467805937407726,0.007234138650442902
2001,Hamburg,West,2.0,0.004818447771467906,11680,0.003562593097232492,0.00607430244570332
2001,Bremen,West,2.0,0.0043882292204439855,11680,0.0031894911072101613,0.005586967333677809
2001,Bremen,West,1.0,0.003958010669420065,11680,0.002819303765501815,0.005096717573338315
2003,Nordrhein-Westfalen,West,1.0,0.1414364640883978,11804,0.1351499718171057,0.1477229563596899
2003,Bayern,West,1.0,0.08839779005524862,11804,0.08327667115184223,0.093518908958655
2003,Baden-Wuerttemberg,West,1.0,0.080407989800255,11804,0.07550242894087043,0.08531355065963957
2003,Nordrhein-Westfalen,West,2.0,0.06995325116872078,11804,0.0653517682706914,0.07455473406675016
2003,Bayern,West,2.0,0.05176370590735232,11804,0.0477669057062685,0.055760506108436136
2003,Niedersachsen,West,1.0,0.0513387165320867,11804,0.04735746549501627,0.05531996756915713
2003,Hessen,West,1.0,0.04402889927751806,11804,0.04032778268137817,0.04773001587365795
2003,Sachsen,East,1.0,0.04275393115172121,11804,0.039104364551098655,0.04640349775234376
2003,Baden-Wuerttemberg,West,2.0,0.03867403314917127,11804,0.035195576940842854,0.042152489357499684
2003,"Rheinland-Pfalz,Saarland",West,1.0,0.03365915852103697,11804,0.03040560267497661,0.03691271436709734
2003,Niedersachsen,West,2.0,0.03212919677008075,11804,0.02894792992235855,0.03531046361780295
2003,Sachsen,East,2.0,0.028559286017849555,11804,0.025554432577215833,0.03156413945848328
2003,"Rheinland-Pfalz,Saarland",West,2.0,0.027624309392265192,11804,0.02466763001483143,0.030580988769698954
2003,Hessen,West,2.0,0.024224394390140246,11804,0.021450800234902225,0.026997988545378267
2003,Brandenburg,East,1.0,0.023544411389715258,11804,0.020809069367807534,0.02627975341162298
2003,Thueringen,East,1.0,0.02337441563960901,11804,0.02064872915516222,0.0261001021240558
