"plh0258_h","year","alter_gr","bula_h","n","percent","lower_confidence","upper_confidence"
"Mehrfachnennung","1996","35-65 Jahre alt","Hamburg","","","",""
"Mehrfachnennung","1996","35-65 Jahre alt","Niedersachsen","","","",""
"Mehrfachnennung","1996","35-65 Jahre alt","Bremen","","","",""
"Mehrfachnennung","1996","35-65 Jahre alt","Nordrhein-Westfalen","","","",""
"Mehrfachnennung","1996","35-65 Jahre alt","Hessen","","","",""
"Mehrfachnennung","1996","35-65 Jahre alt","Rheinland-Pfalz,Saarland","","","",""
"Mehrfachnennung","1996","35-65 Jahre alt","Baden-Wuerttemberg","","","",""
"Mehrfachnennung","1996","35-65 Jahre alt","Bayern","","","",""
"Mehrfachnennung","1996","35-65 Jahre alt","Saarland","","","",""
"Mehrfachnennung","1996","35-65 Jahre alt","Berlin","","","",""
"Mehrfachnennung","1996","35-65 Jahre alt","Brandenburg","","","",""
"Mehrfachnennung","1996","35-65 Jahre alt","Mecklenburg-Vorpommern","","","",""
"Mehrfachnennung","1996","35-65 Jahre alt","Sachsen","","","",""
"Mehrfachnennung","1996","35-65 Jahre alt","Sachsen-Anhalt","","","",""
"Mehrfachnennung","1996","35-65 Jahre alt","Thueringen","","","",""
"Mehrfachnennung","1996","66 und älter","Schleswig-Holstein","","","",""
"Mehrfachnennung","1996","66 und älter","Hamburg","","","",""
"Mehrfachnennung","1996","66 und älter","Niedersachsen","","","",""
"Mehrfachnennung","1996","66 und älter","Bremen","","","",""
"Mehrfachnennung","1996","66 und älter","Nordrhein-Westfalen","","","",""
"Mehrfachnennung","1996","66 und älter","Hessen","","","",""
"Mehrfachnennung","1996","66 und älter","Rheinland-Pfalz,Saarland","","","",""
"Mehrfachnennung","1996","66 und älter","Baden-Wuerttemberg","","","",""
"Mehrfachnennung","1996","66 und älter","Bayern","","","",""
"Mehrfachnennung","1996","66 und älter","Saarland","","","",""
"Mehrfachnennung","1996","66 und älter","Berlin","","","",""
"Mehrfachnennung","1996","66 und älter","Brandenburg","","","",""
"Mehrfachnennung","1996","66 und älter","Mecklenburg-Vorpommern","","","",""
"Mehrfachnennung","1996","66 und älter","Sachsen","","","",""
"Mehrfachnennung","1996","66 und älter","Sachsen-Anhalt","","","",""
"Mehrfachnennung","1996","66 und älter","Thueringen","","","",""
"Katholisch","1997","16-34 Jahre alt","Schleswig-Holstein","","","",""
"Katholisch","1997","16-34 Jahre alt","Hamburg","","","",""
"Katholisch","1997","16-34 Jahre alt","Niedersachsen","44","0.0871903668032518","0.0597149088967576","0.114665824709746"
"Katholisch","1997","16-34 Jahre alt","Bremen","","","",""
"Katholisch","1997","16-34 Jahre alt","Nordrhein-Westfalen","358","0.446201373805637","0.4140798924225","0.478322855188775"
"Katholisch","1997","16-34 Jahre alt","Hessen","82","0.278570905798536","0.226432994896062","0.33070881670101"
"Katholisch","1997","16-34 Jahre alt","Rheinland-Pfalz,Saarland","139","0.556104305415981","0.495478596060179","0.616730014771782"
"Katholisch","1997","16-34 Jahre alt","Baden-Wuerttemberg","271","0.447157033295763","0.410298297907258","0.484015768684269"
"Katholisch","1997","16-34 Jahre alt","Bayern","358","0.599731370416748","0.561563283169244","0.637899457664252"
"Katholisch","1997","16-34 Jahre alt","Saarland","","","",""
"Katholisch","1997","16-34 Jahre alt","Berlin","","","",""
"Katholisch","1997","16-34 Jahre alt","Brandenburg","","","",""
"Katholisch","1997","16-34 Jahre alt","Mecklenburg-Vorpommern","","","",""
"Katholisch","1997","16-34 Jahre alt","Sachsen","","","",""
"Katholisch","1997","16-34 Jahre alt","Sachsen-Anhalt","","","",""
"Katholisch","1997","16-34 Jahre alt","Thueringen","","","",""
"Katholisch","1997","35-65 Jahre alt","Schleswig-Holstein","","","",""
"Katholisch","1997","35-65 Jahre alt","Hamburg","","","",""
"Katholisch","1997","35-65 Jahre alt","Niedersachsen","82","0.133959735940065","0.104252750372149","0.163666721507981"
"Katholisch","1997","35-65 Jahre alt","Bremen","","","",""
"Katholisch","1997","35-65 Jahre alt","Nordrhein-Westfalen","549","0.443221748541683","0.41622813005577","0.470215367027596"
"Katholisch","1997","35-65 Jahre alt","Hessen","142","0.280905709900978","0.239194396473205","0.322617023328751"
"Katholisch","1997","35-65 Jahre alt","Rheinland-Pfalz,Saarland","198","0.578990542899518","0.52704299951992","0.630938086279117"
"Katholisch","1997","35-65 Jahre alt","Baden-Wuerttemberg","373","0.478537846489268","0.444388552877865","0.512687140100671"
"Katholisch","1997","35-65 Jahre alt","Bayern","459","0.594088277335868","0.559823266161729","0.628353288510008"
"Katholisch","1997","35-65 Jahre alt","Saarland","","","",""
"Katholisch","1997","35-65 Jahre alt","Berlin","","","",""
"Katholisch","1997","35-65 Jahre alt","Brandenburg","","","",""
"Katholisch","1997","35-65 Jahre alt","Mecklenburg-Vorpommern","","","",""
"Katholisch","1997","35-65 Jahre alt","Sachsen","","","",""
"Katholisch","1997","35-65 Jahre alt","Sachsen-Anhalt","","","",""
"Katholisch","1997","35-65 Jahre alt","Thueringen","38","0.128499588171271","0.0934406518903103","0.163558524452233"
"Katholisch","1997","66 und älter","Schleswig-Holstein","","","",""
"Katholisch","1997","66 und älter","Hamburg","","","",""
"Katholisch","1997","66 und älter","Niedersachsen","","","",""
"Katholisch","1997","66 und älter","Bremen","","","",""
"Katholisch","1997","66 und älter","Nordrhein-Westfalen","156","0.550854942384611","0.493606848674401","0.608103036094821"
"Katholisch","1997","66 und älter","Hessen","36","0.282989249765153","0.199191104931775","0.366787394598531"
"Katholisch","1997","66 und älter","Rheinland-Pfalz,Saarland","55","0.490726586080629","0.39687748045613","0.584575691705129"
"Katholisch","1997","66 und älter","Baden-Wuerttemberg","89","0.425778888397506","0.356731601614743","0.494826175180269"
"Katholisch","1997","66 und älter","Bayern","125","0.583223261055844","0.516221598681051","0.650224923430638"
"Katholisch","1997","66 und älter","Saarland","","","",""
"Katholisch","1997","66 und älter","Berlin","","","",""
"Katholisch","1997","66 und älter","Brandenburg","","","",""
"Katholisch","1997","66 und älter","Mecklenburg-Vorpommern","","","",""
"Katholisch","1997","66 und älter","Sachsen","","","",""
"Katholisch","1997","66 und älter","Sachsen-Anhalt","","","",""
"Katholisch","1997","66 und älter","Thueringen","","","",""
"Evangelisch","1997","16-34 Jahre alt","Schleswig-Holstein","65","0.711477031837273","0.621313095883114","0.801640967791432"
"Evangelisch","1997","16-34 Jahre alt","Hamburg","","","",""
"Evangelisch","1997","16-34 Jahre alt","Niedersachsen","215","0.61490122162154","0.567508753370761","0.662293689872319"
"Evangelisch","1997","16-34 Jahre alt","Bremen","","","",""
"Evangelisch","1997","16-34 Jahre alt","Nordrhein-Westfalen","244","0.304989012878401","0.275238660807255","0.334739364949547"
"Evangelisch","1997","16-34 Jahre alt","Hessen","107","0.453036391815357","0.395142241847836","0.510930541782879"
"Evangelisch","1997","16-34 Jahre alt","Rheinland-Pfalz,Saarland","69","0.259156400401335","0.205689811914136","0.312622988888534"
"Evangelisch","1997","16-34 Jahre alt","Baden-Wuerttemberg","169","0.310780516020109","0.276470954479426","0.345090077560791"
"Evangelisch","1997","16-34 Jahre alt","Bayern","110","0.160962507770644","0.132333962216956","0.189591053324333"
"Evangelisch","1997","16-34 Jahre alt","Saarland","","","",""
"Evangelisch","1997","16-34 Jahre alt","Berlin","","","",""
"Evangelisch","1997","16-34 Jahre alt","Brandenburg","","","",""
"Evangelisch","1997","16-34 Jahre alt","Mecklenburg-Vorpommern","","","",""
"Evangelisch","1997","16-34 Jahre alt","Sachsen","80","0.215961829082714","0.172414839953058","0.25950881821237"
"Evangelisch","1997","16-34 Jahre alt","Sachsen-Anhalt","","","",""
"Evangelisch","1997","16-34 Jahre alt","Thueringen","55","0.20720019982014","0.154591506084498","0.259808893555782"
"Evangelisch","1997","35-65 Jahre alt","Schleswig-Holstein","68","0.519346620188493","0.435066361133002","0.603626879243984"
"Evangelisch","1997","35-65 Jahre alt","Hamburg","","","",""
"Evangelisch","1997","35-65 Jahre alt","Niedersachsen","264","0.601341272440205","0.558637765093173","0.644044779787238"
"Evangelisch","1997","35-65 Jahre alt","Bremen","","","",""
"Evangelisch","1997","35-65 Jahre alt","Nordrhein-Westfalen","381","0.340513959615056","0.31476381296759","0.366264106262521"
"Evangelisch","1997","35-65 Jahre alt","Hessen","172","0.453556392398908","0.407353519302677","0.499759265495139"
"Evangelisch","1997","35-65 Jahre alt","Rheinland-Pfalz,Saarland","105","0.302321661500639","0.253999583048715","0.350643739952563"
"Evangelisch","1997","35-65 Jahre alt","Baden-Wuerttemberg","192","0.2857687765258","0.254884389513098","0.316653163538502"
"Evangelisch","1997","35-65 Jahre alt","Bayern","144","0.208621456274185","0.180269618751798","0.236973293796573"
"Evangelisch","1997","35-65 Jahre alt","Saarland","","","",""
"Evangelisch","1997","35-65 Jahre alt","Berlin","74","0.328583263511821","0.274147555586322","0.38301897143732"
"Evangelisch","1997","35-65 Jahre alt","Brandenburg","67","0.20221061087979","0.159642817640693","0.244778404118886"
"Evangelisch","1997","35-65 Jahre alt","Mecklenburg-Vorpommern","56","0.262931677554079","0.205663878569762","0.320199476538397"
"Evangelisch","1997","35-65 Jahre alt","Sachsen","169","0.297880529730977","0.261528985185852","0.334232074276102"
"Evangelisch","1997","35-65 Jahre alt","Sachsen-Anhalt","67","0.162083650293628","0.12483383656951","0.199333464017747"
"Evangelisch","1997","35-65 Jahre alt","Thueringen","101","0.270024242675164","0.223511744513586","0.316536740836743"
"Evangelisch","1997","66 und älter","Schleswig-Holstein","","","",""
"Evangelisch","1997","66 und älter","Hamburg","","","",""
"Evangelisch","1997","66 und älter","Niedersachsen","91","0.679519713997999","0.599300554917798","0.759738873078199"
"Evangelisch","1997","66 und älter","Bremen","","","",""
"Evangelisch","1997","66 und älter","Nordrhein-Westfalen","109","0.384192281978645","0.328210595980062","0.440173967977228"
"Evangelisch","1997","66 und älter","Hessen","58","0.568038101628988","0.475887525271457","0.660188677986519"
"Evangelisch","1997","66 und älter","Rheinland-Pfalz,Saarland","46","0.454121641423211","0.36065236514466","0.547590917701763"
"Evangelisch","1997","66 und älter","Baden-Wuerttemberg","87","0.467747801522814","0.398072382790992","0.537423220254635"
"Evangelisch","1997","66 und älter","Bayern","67","0.31915927541231","0.255809814810608","0.382508736014011"
"Evangelisch","1997","66 und älter","Saarland","","","",""
"Evangelisch","1997","66 und älter","Berlin","","","",""
"Evangelisch","1997","66 und älter","Brandenburg","","","",""
"Evangelisch","1997","66 und älter","Mecklenburg-Vorpommern","","","",""
"Evangelisch","1997","66 und älter","Sachsen","72","0.547326578691045","0.46545754095285","0.62919561642924"
"Evangelisch","1997","66 und älter","Sachsen-Anhalt","30","0.405041161480291","0.30068173869012","0.509400584270462"
"Evangelisch","1997","66 und älter","Thueringen","30","0.314487480518988","0.213372626885114","0.415602334152863"
"Andere christlische Religionsgemeinschaft","1997","16-34 Jahre alt","Schleswig-Holstein","","","",""
"Andere christlische Religionsgemeinschaft","1997","16-34 Jahre alt","Hamburg","","","",""
"Andere christlische Religionsgemeinschaft","1997","16-34 Jahre alt","Niedersachsen","","","",""
"Andere christlische Religionsgemeinschaft","1997","16-34 Jahre alt","Bremen","","","",""
"Andere christlische Religionsgemeinschaft","1997","16-34 Jahre alt","Nordrhein-Westfalen","41","0.0239548488124503","0.0140741912374379","0.0338355063874627"
"Andere christlische Religionsgemeinschaft","1997","16-34 Jahre alt","Hessen","","","",""
"Andere christlische Religionsgemeinschaft","1997","16-34 Jahre alt","Rheinland-Pfalz,Saarland","","","",""
"Andere christlische Religionsgemeinschaft","1997","16-34 Jahre alt","Baden-Wuerttemberg","53","0.0397635008365791","0.0252777532063082","0.0542492484668501"
"Andere christlische Religionsgemeinschaft","1997","16-34 Jahre alt","Bayern","33","0.0370384336301658","0.0223262539962774","0.0517506132640541"
"Andere christlische Religionsgemeinschaft","1997","16-34 Jahre alt","Saarland","","","",""
"Andere christlische Religionsgemeinschaft","1997","16-34 Jahre alt","Berlin","","","",""
"Andere christlische Religionsgemeinschaft","1997","16-34 Jahre alt","Brandenburg","","","",""
"Andere christlische Religionsgemeinschaft","1997","16-34 Jahre alt","Mecklenburg-Vorpommern","","","",""
"Andere christlische Religionsgemeinschaft","1997","16-34 Jahre alt","Sachsen","","","",""
"Andere christlische Religionsgemeinschaft","1997","16-34 Jahre alt","Sachsen-Anhalt","","","",""
"Andere christlische Religionsgemeinschaft","1997","16-34 Jahre alt","Thueringen","","","",""
"Andere christlische Religionsgemeinschaft","1997","35-65 Jahre alt","Schleswig-Holstein","","","",""
"Andere christlische Religionsgemeinschaft","1997","35-65 Jahre alt","Hamburg","","","",""
"Andere christlische Religionsgemeinschaft","1997","35-65 Jahre alt","Niedersachsen","","","",""
"Andere christlische Religionsgemeinschaft","1997","35-65 Jahre alt","Bremen","","","",""
"Andere christlische Religionsgemeinschaft","1997","35-65 Jahre alt","Nordrhein-Westfalen","73","0.0354570434860013","0.0254080748733743","0.0455060120986283"
"Andere christlische Religionsgemeinschaft","1997","35-65 Jahre alt","Hessen","","","",""
"Andere christlische Religionsgemeinschaft","1997","35-65 Jahre alt","Rheinland-Pfalz,Saarland","","","",""
"Andere christlische Religionsgemeinschaft","1997","35-65 Jahre alt","Baden-Wuerttemberg","78","0.0468702025710331","0.0324212414991037","0.0613191636429625"
"Andere christlische Religionsgemeinschaft","1997","35-65 Jahre alt","Bayern","38","0.0366112227253489","0.0235068119681173","0.0497156334825805"
"Andere christlische Religionsgemeinschaft","1997","35-65 Jahre alt","Saarland","","","",""
"Andere christlische Religionsgemeinschaft","1997","35-65 Jahre alt","Berlin","","","",""
"Andere christlische Religionsgemeinschaft","1997","35-65 Jahre alt","Brandenburg","","","",""
"Andere christlische Religionsgemeinschaft","1997","35-65 Jahre alt","Mecklenburg-Vorpommern","","","",""
"Andere christlische Religionsgemeinschaft","1997","35-65 Jahre alt","Sachsen","","","",""
"Andere christlische Religionsgemeinschaft","1997","35-65 Jahre alt","Sachsen-Anhalt","","","",""
"Andere christlische Religionsgemeinschaft","1997","35-65 Jahre alt","Thueringen","","","",""
"Andere christlische Religionsgemeinschaft","1997","66 und älter","Schleswig-Holstein","","","",""
"Andere christlische Religionsgemeinschaft","1997","66 und älter","Hamburg","","","",""
"Andere christlische Religionsgemeinschaft","1997","66 und älter","Niedersachsen","","","",""
"Andere christlische Religionsgemeinschaft","1997","66 und älter","Bremen","","","",""
"Andere christlische Religionsgemeinschaft","1997","66 und älter","Nordrhein-Westfalen","","","",""
"Andere christlische Religionsgemeinschaft","1997","66 und älter","Hessen","","","",""
"Andere christlische Religionsgemeinschaft","1997","66 und älter","Rheinland-Pfalz,Saarland","","","",""
"Andere christlische Religionsgemeinschaft","1997","66 und älter","Baden-Wuerttemberg","","","",""
"Andere christlische Religionsgemeinschaft","1997","66 und älter","Bayern","","","",""
"Andere christlische Religionsgemeinschaft","1997","66 und älter","Saarland","","","",""
"Andere christlische Religionsgemeinschaft","1997","66 und älter","Berlin","","","",""
"Andere christlische Religionsgemeinschaft","1997","66 und älter","Brandenburg","","","",""
"Andere christlische Religionsgemeinschaft","1997","66 und älter","Mecklenburg-Vorpommern","","","",""
"Andere christlische Religionsgemeinschaft","1997","66 und älter","Sachsen","","","",""
"Andere christlische Religionsgemeinschaft","1997","66 und älter","Sachsen-Anhalt","","","",""
"Andere christlische Religionsgemeinschaft","1997","66 und älter","Thueringen","","","",""
"Islamische Religionsgemeinschaft","1997","16-34 Jahre alt","Schleswig-Holstein","","","",""
"Islamische Religionsgemeinschaft","1997","16-34 Jahre alt","Hamburg","","","",""
"Islamische Religionsgemeinschaft","1997","16-34 Jahre alt","Niedersachsen","","","",""
"Islamische Religionsgemeinschaft","1997","16-34 Jahre alt","Bremen","","","",""
"Islamische Religionsgemeinschaft","1997","16-34 Jahre alt","Nordrhein-Westfalen","","","",""
"Islamische Religionsgemeinschaft","1997","16-34 Jahre alt","Hessen","","","",""
"Islamische Religionsgemeinschaft","1997","16-34 Jahre alt","Rheinland-Pfalz,Saarland","","","",""
"Islamische Religionsgemeinschaft","1997","16-34 Jahre alt","Baden-Wuerttemberg","","","",""
"Islamische Religionsgemeinschaft","1997","16-34 Jahre alt","Bayern","","","",""
"Islamische Religionsgemeinschaft","1997","16-34 Jahre alt","Saarland","","","",""
"Islamische Religionsgemeinschaft","1997","16-34 Jahre alt","Berlin","","","",""
"Islamische Religionsgemeinschaft","1997","16-34 Jahre alt","Brandenburg","","","",""
"Islamische Religionsgemeinschaft","1997","16-34 Jahre alt","Mecklenburg-Vorpommern","","","",""
"Islamische Religionsgemeinschaft","1997","16-34 Jahre alt","Sachsen","","","",""
"Islamische Religionsgemeinschaft","1997","16-34 Jahre alt","Sachsen-Anhalt","","","",""
"Islamische Religionsgemeinschaft","1997","16-34 Jahre alt","Thueringen","","","",""
"Islamische Religionsgemeinschaft","1997","35-65 Jahre alt","Schleswig-Holstein","","","",""
"Islamische Religionsgemeinschaft","1997","35-65 Jahre alt","Hamburg","","","",""
"Islamische Religionsgemeinschaft","1997","35-65 Jahre alt","Niedersachsen","","","",""
"Islamische Religionsgemeinschaft","1997","35-65 Jahre alt","Bremen","","","",""
"Islamische Religionsgemeinschaft","1997","35-65 Jahre alt","Nordrhein-Westfalen","","","",""
"Islamische Religionsgemeinschaft","1997","35-65 Jahre alt","Hessen","","","",""
"Islamische Religionsgemeinschaft","1997","35-65 Jahre alt","Rheinland-Pfalz,Saarland","","","",""
"Islamische Religionsgemeinschaft","1997","35-65 Jahre alt","Baden-Wuerttemberg","","","",""
"Islamische Religionsgemeinschaft","1997","35-65 Jahre alt","Bayern","","","",""
"Islamische Religionsgemeinschaft","1997","35-65 Jahre alt","Saarland","","","",""
"Islamische Religionsgemeinschaft","1997","35-65 Jahre alt","Berlin","","","",""
"Islamische Religionsgemeinschaft","1997","35-65 Jahre alt","Brandenburg","","","",""
"Islamische Religionsgemeinschaft","1997","35-65 Jahre alt","Mecklenburg-Vorpommern","","","",""
"Islamische Religionsgemeinschaft","1997","35-65 Jahre alt","Sachsen","","","",""
"Islamische Religionsgemeinschaft","1997","35-65 Jahre alt","Sachsen-Anhalt","","","",""
"Islamische Religionsgemeinschaft","1997","35-65 Jahre alt","Thueringen","","","",""
"Islamische Religionsgemeinschaft","1997","66 und älter","Schleswig-Holstein","","","",""
"Islamische Religionsgemeinschaft","1997","66 und älter","Hamburg","","","",""
"Islamische Religionsgemeinschaft","1997","66 und älter","Niedersachsen","","","",""
"Islamische Religionsgemeinschaft","1997","66 und älter","Bremen","","","",""
"Islamische Religionsgemeinschaft","1997","66 und älter","Nordrhein-Westfalen","","","",""
"Islamische Religionsgemeinschaft","1997","66 und älter","Hessen","","","",""
"Islamische Religionsgemeinschaft","1997","66 und älter","Rheinland-Pfalz,Saarland","","","",""
"Islamische Religionsgemeinschaft","1997","66 und älter","Baden-Wuerttemberg","","","",""
"Islamische Religionsgemeinschaft","1997","66 und älter","Bayern","","","",""
"Islamische Religionsgemeinschaft","1997","66 und älter","Saarland","","","",""
"Islamische Religionsgemeinschaft","1997","66 und älter","Berlin","","","",""
"Islamische Religionsgemeinschaft","1997","66 und älter","Brandenburg","","","",""
"Islamische Religionsgemeinschaft","1997","66 und älter","Mecklenburg-Vorpommern","","","",""
"Islamische Religionsgemeinschaft","1997","66 und älter","Sachsen","","","",""
"Islamische Religionsgemeinschaft","1997","66 und älter","Sachsen-Anhalt","","","",""
"Islamische Religionsgemeinschaft","1997","66 und älter","Thueringen","","","",""
"Andere Religionsgemeinschaft","1997","16-34 Jahre alt","Schleswig-Holstein","","","",""
"Andere Religionsgemeinschaft","1997","16-34 Jahre alt","Hamburg","","","",""
"Andere Religionsgemeinschaft","1997","16-34 Jahre alt","Niedersachsen","48","0.0666216369464195","0.0423355752644158","0.0909076986284233"
"Andere Religionsgemeinschaft","1997","16-34 Jahre alt","Bremen","","","",""
"Andere Religionsgemeinschaft","1997","16-34 Jahre alt","Nordrhein-Westfalen","163","0.0932596735349299","0.0744689895729247","0.112050357496935"
"Andere Religionsgemeinschaft","1997","16-34 Jahre alt","Hessen","47","0.0824584404790674","0.0504680639605744","0.114448816997561"
"Andere Religionsgemeinschaft","1997","16-34 Jahre alt","Rheinland-Pfalz,Saarland","","","",""
"Andere Religionsgemeinschaft","1997","16-34 Jahre alt","Baden-Wuerttemberg","144","0.0808837454184994","0.0606709978022452","0.101096493034754"
"Andere Religionsgemeinschaft","1997","16-34 Jahre alt","Bayern","55","0.0563235102023228","0.0383636620565954","0.0742833583480501"
"Andere Religionsgemeinschaft","1997","16-34 Jahre alt","Saarland","","","",""
"Andere Religionsgemeinschaft","1997","16-34 Jahre alt","Berlin","","","",""
"Andere Religionsgemeinschaft","1997","16-34 Jahre alt","Brandenburg","","","",""
"Andere Religionsgemeinschaft","1997","16-34 Jahre alt","Mecklenburg-Vorpommern","","","",""
"Andere Religionsgemeinschaft","1997","16-34 Jahre alt","Sachsen","","","",""
"Andere Religionsgemeinschaft","1997","16-34 Jahre alt","Sachsen-Anhalt","","","",""
"Andere Religionsgemeinschaft","1997","16-34 Jahre alt","Thueringen","","","",""
"Andere Religionsgemeinschaft","1997","35-65 Jahre alt","Schleswig-Holstein","","","",""
"Andere Religionsgemeinschaft","1997","35-65 Jahre alt","Hamburg","","","",""
"Andere Religionsgemeinschaft","1997","35-65 Jahre alt","Niedersachsen","","","",""
"Andere Religionsgemeinschaft","1997","35-65 Jahre alt","Bremen","","","",""
"Andere Religionsgemeinschaft","1997","35-65 Jahre alt","Nordrhein-Westfalen","118","0.0377848182915694","0.0274237576829619","0.0481458789001769"
"Andere Religionsgemeinschaft","1997","35-65 Jahre alt","Hessen","34","0.0517425371789155","0.031185162258465","0.072299912099366"
"Andere Religionsgemeinschaft","1997","35-65 Jahre alt","Rheinland-Pfalz,Saarland","","","",""
"Andere Religionsgemeinschaft","1997","35-65 Jahre alt","Baden-Wuerttemberg","101","0.0476193279477133","0.0330610804025378","0.0621775754928888"
"Andere Religionsgemeinschaft","1997","35-65 Jahre alt","Bayern","41","0.0283707265756462","0.0167857512283617","0.0399557019229307"
"Andere Religionsgemeinschaft","1997","35-65 Jahre alt","Saarland","","","",""
"Andere Religionsgemeinschaft","1997","35-65 Jahre alt","Berlin","","","",""
"Andere Religionsgemeinschaft","1997","35-65 Jahre alt","Brandenburg","","","",""
"Andere Religionsgemeinschaft","1997","35-65 Jahre alt","Mecklenburg-Vorpommern","","","",""
"Andere Religionsgemeinschaft","1997","35-65 Jahre alt","Sachsen","","","",""
"Andere Religionsgemeinschaft","1997","35-65 Jahre alt","Sachsen-Anhalt","","","",""
"Andere Religionsgemeinschaft","1997","35-65 Jahre alt","Thueringen","","","",""
"Andere Religionsgemeinschaft","1997","66 und älter","Schleswig-Holstein","","","",""
"Andere Religionsgemeinschaft","1997","66 und älter","Hamburg","","","",""
"Andere Religionsgemeinschaft","1997","66 und älter","Niedersachsen","","","",""
"Andere Religionsgemeinschaft","1997","66 und älter","Bremen","","","",""
"Andere Religionsgemeinschaft","1997","66 und älter","Nordrhein-Westfalen","","","",""
"Andere Religionsgemeinschaft","1997","66 und älter","Hessen","","","",""
"Andere Religionsgemeinschaft","1997","66 und älter","Rheinland-Pfalz,Saarland","","","",""
"Andere Religionsgemeinschaft","1997","66 und älter","Baden-Wuerttemberg","","","",""
"Andere Religionsgemeinschaft","1997","66 und älter","Bayern","","","",""
"Andere Religionsgemeinschaft","1997","66 und älter","Saarland","","","",""
"Andere Religionsgemeinschaft","1997","66 und älter","Berlin","","","",""
"Andere Religionsgemeinschaft","1997","66 und älter","Brandenburg","","","",""
"Andere Religionsgemeinschaft","1997","66 und älter","Mecklenburg-Vorpommern","","","",""
"Andere Religionsgemeinschaft","1997","66 und älter","Sachsen","","","",""
"Andere Religionsgemeinschaft","1997","66 und älter","Sachsen-Anhalt","","","",""
"Andere Religionsgemeinschaft","1997","66 und älter","Thueringen","","","",""
"Konfessionslos","1997","16-34 Jahre alt","Schleswig-Holstein","","","",""
"Konfessionslos","1997","16-34 Jahre alt","Hamburg","","","",""
"Konfessionslos","1997","16-34 Jahre alt","Niedersachsen","80","0.208940733649825","0.169346070903583","0.248535396396067"
"Konfessionslos","1997","16-34 Jahre alt","Bremen","","","",""
"Konfessionslos","1997","16-34 Jahre alt","Nordrhein-Westfalen","112","0.130848104445989","0.109056674172948","0.15263953471903"
"Konfessionslos","1997","16-34 Jahre alt","Hessen","32","0.164691476781133","0.121554675343253","0.207828278219014"
"Konfessionslos","1997","16-34 Jahre alt","Rheinland-Pfalz,Saarland","","","",""
"Konfessionslos","1997","16-34 Jahre alt","Baden-Wuerttemberg","60","0.120608879947782","0.0964659383813114","0.144751821514253"
"Konfessionslos","1997","16-34 Jahre alt","Bayern","76","0.145415971539357","0.117954128752602","0.172877814326111"
"Konfessionslos","1997","16-34 Jahre alt","Saarland","","","",""
"Konfessionslos","1997","16-34 Jahre alt","Berlin","99","0.561389552318523","0.484501342593491","0.638277762043555"
"Konfessionslos","1997","16-34 Jahre alt","Brandenburg","161","0.810444473197719","0.754565676270577","0.86632327012486"
"Konfessionslos","1997","16-34 Jahre alt","Mecklenburg-Vorpommern","105","0.801438303791032","0.732330691062207","0.870545916519858"
"Konfessionslos","1997","16-34 Jahre alt","Sachsen","248","0.73072403381706","0.683780419585664","0.777667648048456"
"Konfessionslos","1997","16-34 Jahre alt","Sachsen-Anhalt","167","0.857992634260247","0.810326306358418","0.905658962162076"
"Konfessionslos","1997","16-34 Jahre alt","Thueringen","142","0.657103367824956","0.595489407601816","0.718717328048095"
"Konfessionslos","1997","35-65 Jahre alt","Schleswig-Holstein","46","0.371230885643206","0.289732527828286","0.452729243458126"
"Konfessionslos","1997","35-65 Jahre alt","Hamburg","","","",""
"Konfessionslos","1997","35-65 Jahre alt","Niedersachsen","121","0.23603809033978","0.199001644711877","0.273074535967682"
"Konfessionslos","1997","35-65 Jahre alt","Bremen","","","",""
"Konfessionslos","1997","35-65 Jahre alt","Nordrhein-Westfalen","176","0.141494240804209","0.122555529195277","0.160432952413142"
"Konfessionslos","1997","35-65 Jahre alt","Hessen","76","0.186764124953105","0.15059519547548","0.22293305443073"
"Konfessionslos","1997","35-65 Jahre alt","Rheinland-Pfalz,Saarland","","","",""
"Konfessionslos","1997","35-65 Jahre alt","Baden-Wuerttemberg","77","0.140646303041289","0.116879962398164","0.164412643684414"
"Konfessionslos","1997","35-65 Jahre alt","Bayern","102","0.127683042977244","0.104396052852345","0.150970033102143"
"Konfessionslos","1997","35-65 Jahre alt","Saarland","","","",""
"Konfessionslos","1997","35-65 Jahre alt","Berlin","172","0.544139207522795","0.486417894071929","0.60186052097366"
"Konfessionslos","1997","35-65 Jahre alt","Brandenburg","264","0.759663038937031","0.714377888065658","0.804948189808404"
"Konfessionslos","1997","35-65 Jahre alt","Mecklenburg-Vorpommern","163","0.706820376873246","0.647601988463452","0.76603876528304"
"Konfessionslos","1997","35-65 Jahre alt","Sachsen","415","0.659089128856423","0.621411045655768","0.696767212057079"
"Konfessionslos","1997","35-65 Jahre alt","Sachsen-Anhalt","297","0.813668331627501","0.774311401884031","0.853025261370971"
"Konfessionslos","1997","35-65 Jahre alt","Thueringen","210","0.599867074718896","0.548540329407535","0.651193820030258"
"Konfessionslos","1997","66 und älter","Schleswig-Holstein","","","",""
"Konfessionslos","1997","66 und älter","Hamburg","","","",""
"Konfessionslos","1997","66 und älter","Niedersachsen","","","",""
"Konfessionslos","1997","66 und älter","Bremen","","","",""
"Konfessionslos","1997","66 und älter","Nordrhein-Westfalen","","","",""
"Konfessionslos","1997","66 und älter","Hessen","","","",""
"Konfessionslos","1997","66 und älter","Rheinland-Pfalz,Saarland","","","",""
