year,bula_h,sampreg,plh0185,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2012,Saxony-Anhalt,East,Often,0.06743,38,811,0.05016,0.08470
2012,Thuringa,East,Very seldom,0.43669,372,849,0.40331,0.47007
2012,Thuringa,East,Seldom,0.31527,288,849,0.28400,0.34654
2012,Thuringa,East,Sometimes,0.16211,139,849,0.13730,0.18692
2012,Thuringa,East,Often,0.06503,50,849,0.04844,0.08163
2013,Schleswig-Holstein,West,Very seldom,0.48255,420,906,0.44999,0.51511
2013,Schleswig-Holstein,West,Seldom,0.31688,311,906,0.28657,0.34719
2013,Schleswig-Holstein,West,Sometimes,0.14948,129,906,0.12625,0.17271
2013,Schleswig-Holstein,West,Often,0.04134,46,906,0.02837,0.05431
2013,Hamburg,West,Very seldom,0.44411,187,384,0.39435,0.49388
2013,Hamburg,West,Seldom,0.30071,136,384,0.25479,0.34664
2013,Hamburg,West,Sometimes,0.17343,61,384,0.13551,0.21135
2013,Lower Saxony,West,Very seldom,0.40995,1016,2460,0.39051,0.42939
2013,Lower Saxony,West,Seldom,0.34620,894,2460,0.32740,0.36501
2013,Lower Saxony,West,Sometimes,0.17232,378,2460,0.15739,0.18724
2013,Lower Saxony,West,Often,0.05855,140,2460,0.04927,0.06783
2013,Lower Saxony,West,Very often,0.01298,32,2460,0.00851,0.01746
2013,Bremen,West,Very seldom,0.38458,82,145,0.30512,0.46404
2013,Bremen,West,Seldom,0.32391,63,145,0.24747,0.40034
2013,North Rhine-Westphalia,West,Very seldom,0.40262,2097,5124,0.38919,0.41605
2013,North Rhine-Westphalia,West,Seldom,0.36176,1863,5124,0.34860,0.37492
2013,North Rhine-Westphalia,West,Sometimes,0.16036,792,5124,0.15031,0.17041
2013,North Rhine-Westphalia,West,Often,0.06264,305,5124,0.05601,0.06928
2013,North Rhine-Westphalia,West,Very often,0.01262,67,5124,0.00956,0.01567
2013,Hesse,West,Very seldom,0.43401,744,1740,0.41072,0.45731
2013,Hesse,West,Seldom,0.31824,592,1740,0.29634,0.34013
2013,Hesse,West,Sometimes,0.16834,292,1740,0.15076,0.18593
2013,Hesse,West,Often,0.06882,112,1740,0.05692,0.08072
2013,"Rhineland-Palatinate, Saarland",West,Very seldom,0.47367,650,1391,0.44742,0.49992
2013,"Rhineland-Palatinate, Saarland",West,Seldom,0.30494,455,1391,0.28073,0.32914
2013,"Rhineland-Palatinate, Saarland",West,Sometimes,0.15195,214,1391,0.13308,0.17083
2013,"Rhineland-Palatinate, Saarland",West,Often,0.05847,72,1391,0.04613,0.07080
2013,Baden-Wuerttemberg,West,Very seldom,0.36672,1156,3020,0.34953,0.38391
2013,Baden-Wuerttemberg,West,Seldom,0.35657,1148,3020,0.33948,0.37365
2013,Baden-Wuerttemberg,West,Sometimes,0.21204,527,3020,0.19746,0.22662
2013,Baden-Wuerttemberg,West,Often,0.05414,152,3020,0.04607,0.06222
2013,Baden-Wuerttemberg,West,Very often,0.01052,37,3020,0.00688,0.01416
2013,Bavaria,West,Very seldom,0.37930,1636,4038,0.36433,0.39427
2013,Bavaria,West,Seldom,0.35387,1399,4038,0.33912,0.36862
2013,Bavaria,West,Sometimes,0.17632,688,4038,0.16457,0.18808
2013,Bavaria,West,Often,0.07371,251,4038,0.06565,0.08177
2013,Bavaria,West,Very often,0.01680,64,4038,0.01283,0.02076
2013,Berlin,West,Very seldom,0.43807,222,530,0.39579,0.48035
2013,Berlin,West,Seldom,0.31684,182,530,0.27719,0.35648
2013,Berlin,West,Sometimes,0.17495,91,530,0.14258,0.20733
2013,Berlin,West,Often,0.05378,35,530,0.03456,0.07300
2013,Berlin,East,Very seldom,0.38243,178,412,0.33544,0.42941
2013,Berlin,East,Seldom,0.36761,158,412,0.32099,0.41422
2013,Berlin,East,Sometimes,0.18301,76,412,0.14563,0.22040
2013,Brandenburg,East,Very seldom,0.42181,409,993,0.39108,0.45254
2013,Brandenburg,East,Seldom,0.32719,355,993,0.29800,0.35639
2013,Brandenburg,East,Sometimes,0.18434,170,993,0.16021,0.20847
2013,Brandenburg,East,Often,0.04819,59,993,0.03486,0.06152
2013,Mecklenburg-Western Pomerania,East,Very seldom,0.41491,237,575,0.37461,0.45522
2013,Mecklenburg-Western Pomerania,East,Seldom,0.33607,211,575,0.29743,0.37472
2013,Mecklenburg-Western Pomerania,East,Sometimes,0.18531,90,575,0.15352,0.21710
2013,Mecklenburg-Western Pomerania,East,Often,0.05355,37,575,0.03513,0.07196
2013,Saxony,East,Very seldom,0.38870,702,1684,0.36541,0.41199
2013,Saxony,East,Seldom,0.34095,601,1684,0.31831,0.36360
2013,Saxony,East,Sometimes,0.19688,294,1684,0.17788,0.21588
2013,Saxony,East,Often,0.05927,87,1684,0.04799,0.07055
2013,Saxony-Anhalt,East,Very seldom,0.39598,384,954,0.36493,0.42703
2013,Saxony-Anhalt,East,Seldom,0.37761,373,954,0.34683,0.40839
2013,Saxony-Anhalt,East,Sometimes,0.14241,141,954,0.12023,0.16460
2013,Saxony-Anhalt,East,Often,0.06465,56,954,0.04904,0.08026
2013,Thuringa,East,Very seldom,0.43399,437,980,0.40295,0.46504
2013,Thuringa,East,Seldom,0.31201,318,980,0.28299,0.34104
2013,Thuringa,East,Sometimes,0.16259,168,980,0.13947,0.18570
2013,Thuringa,East,Often,0.07128,57,980,0.05516,0.08739
2014,Schleswig-Holstein,West,Very seldom,0.40892,388,910,0.37696,0.44088
2014,Schleswig-Holstein,West,Seldom,0.36409,340,910,0.33281,0.39537
2014,Schleswig-Holstein,West,Sometimes,0.17343,147,910,0.14882,0.19805
2014,Schleswig-Holstein,West,Often,0.04094,35,910,0.02806,0.05383
2014,Hamburg,West,Very seldom,0.40971,195,436,0.36350,0.45593
2014,Hamburg,West,Seldom,0.33083,150,436,0.28661,0.37505
2014,Hamburg,West,Sometimes,0.15659,59,436,0.12244,0.19075
2014,Hamburg,West,Often,0.08882,32,436,0.06208,0.11555
2014,Lower Saxony,West,Very seldom,0.41977,1114,2599,0.40079,0.43875
2014,Lower Saxony,West,Seldom,0.35930,909,2599,0.34085,0.37775
2014,Lower Saxony,West,Sometimes,0.14196,390,2599,0.12854,0.15538
2014,Lower Saxony,West,Often,0.06252,146,2599,0.05321,0.07183
2014,Lower Saxony,West,Very often,0.01645,40,2599,0.01156,0.02134
2014,Bremen,West,Very seldom,0.37950,91,193,0.31086,0.44814
2014,Bremen,West,Seldom,0.40655,71,193,0.33707,0.47603
2014,Bremen,West,Sometimes,0.13645,31,193,0.08789,0.18500
2014,North Rhine-Westphalia,West,Very seldom,0.40434,2349,5622,0.39151,0.41717
2014,North Rhine-Westphalia,West,Seldom,0.34860,1949,5622,0.33614,0.36106
2014,North Rhine-Westphalia,West,Sometimes,0.16793,900,5622,0.15816,0.17770
2014,North Rhine-Westphalia,West,Often,0.06582,328,5622,0.05934,0.07230
2014,North Rhine-Westphalia,West,Very often,0.01331,96,5622,0.01031,0.01630
2014,Hesse,West,Very seldom,0.43852,797,1847,0.41588,0.46115
2014,Hesse,West,Seldom,0.33019,633,1847,0.30874,0.35165
2014,Hesse,West,Sometimes,0.15885,308,1847,0.14217,0.17552
2014,Hesse,West,Often,0.05646,109,1847,0.04593,0.06699
2014,"Rhineland-Palatinate, Saarland",West,Very seldom,0.42191,716,1554,0.39735,0.44648
2014,"Rhineland-Palatinate, Saarland",West,Seldom,0.34185,506,1554,0.31826,0.36544
2014,"Rhineland-Palatinate, Saarland",West,Sometimes,0.15624,245,1554,0.13818,0.17430
2014,"Rhineland-Palatinate, Saarland",West,Often,0.06945,87,1554,0.05681,0.08209
2014,Baden-Wuerttemberg,West,Very seldom,0.40838,1375,3212,0.39138,0.42538
2014,Baden-Wuerttemberg,West,Seldom,0.32242,1061,3212,0.30625,0.33859
2014,Baden-Wuerttemberg,West,Sometimes,0.19512,563,3212,0.18141,0.20883
2014,Baden-Wuerttemberg,West,Often,0.05830,163,3212,0.05020,0.06641
2014,Baden-Wuerttemberg,West,Very often,0.01578,50,3212,0.01147,0.02009
2014,Bavaria,West,Very seldom,0.41937,1878,4392,0.40477,0.43396
2014,Bavaria,West,Seldom,0.32447,1421,4392,0.31063,0.33832
2014,Bavaria,West,Sometimes,0.17428,736,4392,0.16306,0.18550
2014,Bavaria,West,Often,0.06586,280,4392,0.05852,0.07320
2014,Bavaria,West,Very often,0.01601,77,4392,0.01230,0.01973
2014,Berlin,West,Very seldom,0.45887,232,528,0.41633,0.50142
2014,Berlin,West,Seldom,0.35819,210,528,0.31725,0.39912
2014,Berlin,West,Sometimes,0.11983,86,528,0.09211,0.14756
2014,Berlin,East,Very seldom,0.35431,153,388,0.30665,0.40196
2014,Berlin,East,Seldom,0.38314,156,388,0.33470,0.43157
2014,Berlin,East,Sometimes,0.17891,79,388,0.14072,0.21710
2014,Brandenburg,East,Very seldom,0.41977,418,1009,0.38930,0.45023
2014,Brandenburg,East,Seldom,0.35945,374,1009,0.32983,0.38907
2014,Brandenburg,East,Sometimes,0.15623,170,1009,0.13381,0.17864
2014,Brandenburg,East,Often,0.04984,47,1009,0.03640,0.06327
2014,Mecklenburg-Western Pomerania,East,Very seldom,0.47354,238,521,0.43062,0.51645
2014,Mecklenburg-Western Pomerania,East,Seldom,0.34041,200,521,0.29968,0.38114
2014,Mecklenburg-Western Pomerania,East,Sometimes,0.13379,83,521,0.10453,0.16306
2014,Saxony,East,Very seldom,0.36257,631,1590,0.33893,0.38621
2014,Saxony,East,Seldom,0.33858,581,1590,0.31531,0.36184
2014,Saxony,East,Sometimes,0.21135,295,1590,0.19127,0.23142
2014,Saxony,East,Often,0.06637,83,1590,0.05413,0.07861
2014,Saxony-Anhalt,East,Very seldom,0.40280,405,953,0.37164,0.43396
2014,Saxony-Anhalt,East,Seldom,0.37901,356,953,0.34820,0.40983
2014,Saxony-Anhalt,East,Sometimes,0.14969,143,953,0.12703,0.17235
2014,Saxony-Anhalt,East,Often,0.06041,49,953,0.04527,0.07554
2014,Thuringa,East,Very seldom,0.44827,436,975,0.41704,0.47951
2014,Thuringa,East,Seldom,0.30811,335,975,0.27911,0.33710
2014,Thuringa,East,Sometimes,0.15288,146,975,0.13028,0.17548
2014,Thuringa,East,Often,0.07765,58,975,0.06084,0.09446
2015,Schleswig-Holstein,West,Very seldom,0.38543,332,861,0.35290,0.41796
2015,Schleswig-Holstein,West,Seldom,0.38093,342,861,0.34847,0.41338
2015,Schleswig-Holstein,West,Sometimes,0.19814,151,861,0.17150,0.22478
2015,Schleswig-Holstein,West,Often,0.02997,36,861,0.01858,0.04137
2015,Hamburg,West,Very seldom,0.41746,182,398,0.36895,0.46597
2015,Hamburg,West,Seldom,0.32185,140,398,0.27590,0.36781
2015,Hamburg,West,Sometimes,0.18600,76,398,0.14772,0.22427
2015,Lower Saxony,West,Very seldom,0.42304,1002,2413,0.40332,0.44275
2015,Lower Saxony,West,Seldom,0.34677,867,2413,0.32778,0.36577
2015,Lower Saxony,West,Sometimes,0.16020,381,2413,0.14556,0.17483
2015,Lower Saxony,West,Often,0.05474,127,2413,0.04567,0.06382
2015,Lower Saxony,West,Very often,0.01525,36,2413,0.01036,0.02014
2015,Bremen,West,Very seldom,0.29880,57,151,0.22555,0.37205
2015,Bremen,West,Seldom,0.27450,60,151,0.20309,0.34592
2015,Bremen,West,Sometimes,0.26297,34,151,0.19252,0.33342
2015,North Rhine-Westphalia,West,Very seldom,0.39942,2160,5150,0.38605,0.41280
2015,North Rhine-Westphalia,West,Seldom,0.34837,1751,5150,0.33536,0.36139
2015,North Rhine-Westphalia,West,Sometimes,0.17259,819,5150,0.16227,0.18291
2015,North Rhine-Westphalia,West,Often,0.06384,324,5150,0.05716,0.07052
2015,North Rhine-Westphalia,West,Very often,0.01578,96,5150,0.01237,0.01918
2015,Hesse,West,Very seldom,0.43056,702,1686,0.40691,0.45420
2015,Hesse,West,Seldom,0.33732,589,1686,0.31475,0.35990
2015,Hesse,West,Sometimes,0.17204,292,1686,0.15402,0.19006
2015,Hesse,West,Often,0.05170,103,1686,0.04113,0.06227
2015,"Rhineland-Palatinate, Saarland",West,Very seldom,0.42750,650,1465,0.40216,0.45284
2015,"Rhineland-Palatinate, Saarland",West,Seldom,0.33551,491,1465,0.31132,0.35969
2015,"Rhineland-Palatinate, Saarland",West,Sometimes,0.16739,240,1465,0.14826,0.18651
2015,"Rhineland-Palatinate, Saarland",West,Often,0.05862,84,1465,0.04659,0.07065
2015,Baden-Wuerttemberg,West,Very seldom,0.42119,1292,2977,0.40345,0.43893
2015,Baden-Wuerttemberg,West,Seldom,0.35138,1049,2977,0.33423,0.36853
2015,Baden-Wuerttemberg,West,Sometimes,0.16342,465,2977,0.15014,0.17671
2015,Baden-Wuerttemberg,West,Often,0.04953,127,2977,0.04173,0.05732
2015,Baden-Wuerttemberg,West,Very often,0.01448,44,2977,0.01019,0.01877
2015,Bavaria,West,Very seldom,0.40426,1642,4014,0.38908,0.41945
2015,Bavaria,West,Seldom,0.32406,1359,4014,0.30958,0.33854
2015,Bavaria,West,Sometimes,0.18467,684,4014,0.17266,0.19667
2015,Bavaria,West,Often,0.06834,257,4014,0.06053,0.07614
2015,Bavaria,West,Very often,0.01867,72,4014,0.01449,0.02286
2015,Berlin,West,Very seldom,0.45228,215,482,0.40780,0.49676
2015,Berlin,West,Seldom,0.31898,183,482,0.27733,0.36063
2015,Berlin,West,Sometimes,0.15752,84,482,0.12497,0.19008
2015,Berlin,East,Very seldom,0.41033,166,363,0.35965,0.46100
2015,Berlin,East,Seldom,0.36065,137,363,0.31118,0.41012
2015,Berlin,East,Sometimes,0.15759,60,363,0.12005,0.19512
2015,Brandenburg,East,Very seldom,0.37634,367,964,0.34574,0.40694
2015,Brandenburg,East,Seldom,0.38005,359,964,0.34939,0.41071
2015,Brandenburg,East,Sometimes,0.17744,178,964,0.15331,0.20157
2015,Brandenburg,East,Often,0.04672,60,964,0.03339,0.06005
2015,Mecklenburg-Western Pomerania,East,Very seldom,0.41236,238,550,0.37118,0.45354
2015,Mecklenburg-Western Pomerania,East,Seldom,0.36544,196,550,0.32516,0.40573
2015,Mecklenburg-Western Pomerania,East,Sometimes,0.14587,78,550,0.11634,0.17539
2015,Mecklenburg-Western Pomerania,East,Often,0.06015,38,550,0.04026,0.08003
2015,Saxony,East,Very seldom,0.35478,554,1480,0.33040,0.37917
2015,Saxony,East,Seldom,0.37221,576,1480,0.34758,0.39685
2015,Saxony,East,Sometimes,0.19530,266,1480,0.17510,0.21551
2015,Saxony,East,Often,0.06971,84,1480,0.05674,0.08269
2015,Saxony-Anhalt,East,Very seldom,0.37337,345,877,0.34133,0.40540
2015,Saxony-Anhalt,East,Seldom,0.38504,335,877,0.35281,0.41726
2015,Saxony-Anhalt,East,Sometimes,0.17979,150,877,0.15436,0.20522
2015,Saxony-Anhalt,East,Often,0.05811,47,877,0.04261,0.07360
2015,Thuringa,East,Very seldom,0.42283,378,902,0.39057,0.45509
2015,Thuringa,East,Seldom,0.32212,312,902,0.29161,0.35263
2015,Thuringa,East,Sometimes,0.17958,166,902,0.15452,0.20464
2015,Thuringa,East,Often,0.06010,46,902,0.04458,0.07562
2016,Schleswig-Holstein,West,Very seldom,0.35984,288,801,0.32658,0.39310
2016,Schleswig-Holstein,West,Seldom,0.36989,300,801,0.33643,0.40334
2016,Schleswig-Holstein,West,Sometimes,0.19423,164,801,0.16682,0.22165
2016,Schleswig-Holstein,West,Often,0.05326,49,801,0.03770,0.06882
2016,Hamburg,West,Very seldom,0.43786,167,391,0.38862,0.48710
2016,Hamburg,West,Seldom,0.32157,161,391,0.27522,0.36793
2016,Hamburg,West,Sometimes,0.14571,63,391,0.11069,0.18072
2016,Lower Saxony,West,Very seldom,0.38831,919,2359,0.36864,0.40798
2016,Lower Saxony,West,Seldom,0.36389,833,2359,0.34447,0.38331
2016,Lower Saxony,West,Sometimes,0.16618,416,2359,0.15115,0.18120
2016,Lower Saxony,West,Often,0.06606,154,2359,0.05604,0.07609
2016,Lower Saxony,West,Very often,0.01556,37,2359,0.01057,0.02056
2016,Bremen,West,Very seldom,0.24246,61,161,0.17605,0.30886
2016,Bremen,West,Seldom,0.29809,56,161,0.22721,0.36896
2016,Bremen,West,Sometimes,0.35748,44,161,0.28322,0.43174
2016,North Rhine-Westphalia,West,Very seldom,0.39008,2007,5011,0.37658,0.40359
2016,North Rhine-Westphalia,West,Seldom,0.34347,1717,5011,0.33032,0.35662
2016,North Rhine-Westphalia,West,Sometimes,0.18323,881,5011,0.17252,0.19394
2016,North Rhine-Westphalia,West,Often,0.06873,334,5011,0.06173,0.07574
2016,North Rhine-Westphalia,West,Very often,0.01448,72,5011,0.01117,0.01779
2016,Hesse,West,Very seldom,0.38265,607,1577,0.35866,0.40665
2016,Hesse,West,Seldom,0.36073,577,1577,0.33702,0.38444
2016,Hesse,West,Sometimes,0.17374,294,1577,0.15504,0.19245
2016,Hesse,West,Often,0.06972,99,1577,0.05714,0.08229
2016,"Rhineland-Palatinate, Saarland",West,Very seldom,0.42754,634,1458,0.40214,0.45294
2016,"Rhineland-Palatinate, Saarland",West,Seldom,0.35769,512,1458,0.33308,0.38230
2016,"Rhineland-Palatinate, Saarland",West,Sometimes,0.14916,233,1458,0.13086,0.16745
2016,"Rhineland-Palatinate, Saarland",West,Often,0.05563,79,1458,0.04386,0.06740
2016,Baden-Wuerttemberg,West,Very seldom,0.37275,1101,2830,0.35493,0.39056
2016,Baden-Wuerttemberg,West,Seldom,0.35254,1032,2830,0.33494,0.37015
2016,Baden-Wuerttemberg,West,Sometimes,0.19999,476,2830,0.18525,0.21473
2016,Baden-Wuerttemberg,West,Often,0.05991,174,2830,0.05116,0.06866
2016,Baden-Wuerttemberg,West,Very often,0.01481,47,2830,0.01036,0.01926
2016,Bavaria,West,Very seldom,0.38920,1559,3870,0.37383,0.40456
2016,Bavaria,West,Seldom,0.33116,1285,3870,0.31634,0.34599
2016,Bavaria,West,Sometimes,0.18424,708,3870,0.17203,0.19646
2016,Bavaria,West,Often,0.07572,252,3870,0.06738,0.08406
2016,Bavaria,West,Very often,0.01968,66,3870,0.01530,0.02405
2016,Berlin,West,Very seldom,0.40961,199,508,0.36681,0.45242
2016,Berlin,West,Seldom,0.35531,183,508,0.31365,0.39697
2016,Berlin,West,Sometimes,0.14609,86,508,0.11534,0.17683
2016,Berlin,West,Often,0.08216,40,508,0.05826,0.10607
2016,Berlin,East,Very seldom,0.30706,151,357,0.25915,0.35498
2016,Berlin,East,Seldom,0.37571,137,357,0.32540,0.42602
2016,Berlin,East,Sometimes,0.21631,69,357,0.17354,0.25908
2016,Brandenburg,East,Very seldom,0.32776,340,928,0.29754,0.35797
2016,Brandenburg,East,Seldom,0.37114,355,928,0.34004,0.40224
2016,Brandenburg,East,Sometimes,0.20901,165,928,0.18284,0.23519
2016,Brandenburg,East,Often,0.08071,68,928,0.06318,0.09825
2016,Mecklenburg-Western Pomerania,East,Very seldom,0.36141,192,512,0.31975,0.40306
2016,Mecklenburg-Western Pomerania,East,Seldom,0.38331,195,512,0.34116,0.42547
2016,Mecklenburg-Western Pomerania,East,Sometimes,0.16989,93,512,0.13733,0.20245
2016,Mecklenburg-Western Pomerania,East,Often,0.07553,32,512,0.05262,0.09844
2016,Saxony,East,Very seldom,0.31131,478,1422,0.28723,0.33538
2016,Saxony,East,Seldom,0.39577,576,1422,0.37034,0.42119
2016,Saxony,East,Sometimes,0.19096,269,1422,0.17052,0.21139
2016,Saxony,East,Often,0.08937,99,1422,0.07453,0.10420
2016,Saxony-Anhalt,East,Very seldom,0.37079,322,815,0.33761,0.40398
2016,Saxony-Anhalt,East,Seldom,0.39950,324,815,0.36585,0.43315
2016,Saxony-Anhalt,East,Sometimes,0.14843,117,815,0.12401,0.17286
2016,Saxony-Anhalt,East,Often,0.06893,52,815,0.05153,0.08634
2016,Thuringa,East,Very seldom,0.44372,388,879,0.41086,0.47659
2016,Thuringa,East,Seldom,0.26878,276,879,0.23946,0.29811
2016,Thuringa,East,Sometimes,0.17819,155,879,0.15287,0.20350
2016,Thuringa,East,Often,0.09091,60,879,0.07189,0.10992
2017,Schleswig-Holstein,West,Very seldom,0.35243,348,938,0.32184,0.38301
2017,Schleswig-Holstein,West,Seldom,0.41660,391,938,0.38503,0.44817
2017,Schleswig-Holstein,West,Sometimes,0.17197,152,938,0.14780,0.19613
2017,Schleswig-Holstein,West,Often,0.05391,47,938,0.03945,0.06837
2017,Hamburg,West,Very seldom,0.41869,178,431,0.37206,0.46532
2017,Hamburg,West,Seldom,0.35446,174,431,0.30924,0.39967
2017,Hamburg,West,Sometimes,0.16857,79,431,0.13318,0.20395
2017,Lower Saxony,West,Very seldom,0.41138,1097,2685,0.39277,0.43000
2017,Lower Saxony,West,Seldom,0.36488,993,2685,0.34667,0.38310
2017,Lower Saxony,West,Sometimes,0.15584,413,2685,0.14212,0.16957
2017,Lower Saxony,West,Often,0.05084,139,2685,0.04253,0.05915
2017,Lower Saxony,West,Very often,0.01705,43,2685,0.01215,0.02195
2017,Bremen,West,Very seldom,0.28054,70,198,0.21780,0.34328
2017,Bremen,West,Seldom,0.35434,87,198,0.28755,0.42113
2017,Bremen,West,Sometimes,0.23400,41,198,0.17488,0.29312
2017,North Rhine-Westphalia,West,Very seldom,0.39793,2259,5477,0.38496,0.41089
2017,North Rhine-Westphalia,West,Seldom,0.34743,1853,5477,0.33482,0.36004
2017,North Rhine-Westphalia,West,Sometimes,0.16904,910,5477,0.15911,0.17897
2017,North Rhine-Westphalia,West,Often,0.07112,358,5477,0.06431,0.07793
2017,North Rhine-Westphalia,West,Very often,0.01448,97,5477,0.01132,0.01765
2017,Hesse,West,Very seldom,0.41378,722,1742,0.39064,0.43692
2017,Hesse,West,Seldom,0.32842,625,1742,0.30636,0.35048
2017,Hesse,West,Sometimes,0.17498,290,1742,0.15713,0.19283
2017,Hesse,West,Often,0.06972,105,1742,0.05776,0.08169
2017,"Rhineland-Palatinate, Saarland",West,Very seldom,0.42249,651,1495,0.39744,0.44754
2017,"Rhineland-Palatinate, Saarland",West,Seldom,0.35564,523,1495,0.33137,0.37992
2017,"Rhineland-Palatinate, Saarland",West,Sometimes,0.14304,232,1495,0.12529,0.16080
2017,"Rhineland-Palatinate, Saarland",West,Often,0.06441,89,1495,0.05196,0.07685
2017,Baden-Wuerttemberg,West,Very seldom,0.38571,1244,3000,0.36829,0.40313
2017,Baden-Wuerttemberg,West,Seldom,0.35004,1038,3000,0.33297,0.36711
2017,Baden-Wuerttemberg,West,Sometimes,0.18662,511,3000,0.17267,0.20056
2017,Baden-Wuerttemberg,West,Often,0.06549,159,3000,0.05664,0.07435
2017,Baden-Wuerttemberg,West,Very often,0.01214,48,3000,0.00822,0.01606
2017,Bavaria,West,Very seldom,0.40725,1790,4170,0.39234,0.42216
2017,Bavaria,West,Seldom,0.34265,1371,4170,0.32824,0.35706
2017,Bavaria,West,Sometimes,0.18086,730,4170,0.16918,0.19255
2017,Bavaria,West,Often,0.05268,209,4170,0.04590,0.05946
2017,Bavaria,West,Very often,0.01655,70,4170,0.01268,0.02043
2017,Berlin,West,Very seldom,0.38881,225,554,0.34818,0.42944
2017,Berlin,West,Seldom,0.32793,186,554,0.28880,0.36705
2017,Berlin,West,Sometimes,0.20277,112,554,0.16926,0.23628
2017,Berlin,West,Often,0.07387,31,554,0.05207,0.09567
2017,Berlin,East,Very seldom,0.38205,166,390,0.33376,0.43034
2017,Berlin,East,Seldom,0.38201,166,390,0.33373,0.43030
2017,Berlin,East,Sometimes,0.13894,58,390,0.10456,0.17331
2017,Brandenburg,East,Very seldom,0.33463,388,1018,0.30563,0.36363
2017,Brandenburg,East,Seldom,0.39127,396,1018,0.36127,0.42126
2017,Brandenburg,East,Sometimes,0.18049,168,1018,0.15685,0.20412
2017,Brandenburg,East,Often,0.08235,66,1018,0.06545,0.09924
2017,Mecklenburg-Western Pomerania,East,Very seldom,0.42055,246,531,0.37853,0.46258
2017,Mecklenburg-Western Pomerania,East,Seldom,0.35230,197,531,0.31163,0.39297
2017,Mecklenburg-Western Pomerania,East,Sometimes,0.17129,88,531,0.13921,0.20336
2017,Saxony,East,Very seldom,0.37185,623,1628,0.34836,0.39533
2017,Saxony,East,Seldom,0.37136,631,1628,0.34788,0.39484
2017,Saxony,East,Sometimes,0.18567,285,1628,0.16677,0.20456
2017,Saxony,East,Often,0.06025,89,1628,0.04869,0.07182
2017,Saxony-Anhalt,East,Very seldom,0.32404,343,908,0.29358,0.35450
2017,Saxony-Anhalt,East,Seldom,0.41542,353,908,0.38335,0.44749
2017,Saxony-Anhalt,East,Sometimes,0.18335,156,908,0.15816,0.20853
2017,Saxony-Anhalt,East,Often,0.06458,56,908,0.04858,0.08057
2017,Thuringa,East,Very seldom,0.40979,398,964,0.37873,0.44085
2017,Thuringa,East,Seldom,0.32305,352,964,0.29351,0.35258
2017,Thuringa,East,Sometimes,0.18776,151,964,0.16310,0.21243
2017,Thuringa,East,Often,0.06922,63,964,0.05319,0.08525
2018,Schleswig-Holstein,West,Very seldom,0.36253,361,911,0.33129,0.39376
2018,Schleswig-Holstein,West,Seldom,0.42074,363,911,0.38866,0.45282
2018,Schleswig-Holstein,West,Sometimes,0.15732,146,911,0.13367,0.18098
2018,Schleswig-Holstein,West,Often,0.04419,41,911,0.03084,0.05754
2018,Hamburg,West,Very seldom,0.42426,207,455,0.37880,0.46972
2018,Hamburg,West,Seldom,0.28670,146,455,0.24511,0.32830
2018,Hamburg,West,Sometimes,0.20875,102,455,0.17137,0.24614
2018,Lower Saxony,West,Very seldom,0.43690,1097,2524,0.41755,0.45626
2018,Lower Saxony,West,Seldom,0.34461,882,2524,0.32606,0.36315
2018,Lower Saxony,West,Sometimes,0.14940,372,2524,0.13549,0.16332
2018,Lower Saxony,West,Often,0.05215,135,2524,0.04347,0.06083
2018,Lower Saxony,West,Very often,0.01693,38,2524,0.01190,0.02197
2018,Bremen,West,Very seldom,0.34637,80,208,0.28155,0.41119
2018,Bremen,West,Seldom,0.35498,79,208,0.28979,0.42016
2018,Bremen,West,Sometimes,0.20892,49,208,0.15354,0.26430
2018,North Rhine-Westphalia,West,Very seldom,0.40285,2249,5388,0.38975,0.41595
2018,North Rhine-Westphalia,West,Seldom,0.35820,1851,5388,0.34540,0.37100
2018,North Rhine-Westphalia,West,Sometimes,0.16704,874,5388,0.15707,0.17700
2018,North Rhine-Westphalia,West,Often,0.05612,320,5388,0.04997,0.06226
2018,North Rhine-Westphalia,West,Very often,0.01580,94,5388,0.01247,0.01913
2018,Hesse,West,Very seldom,0.42531,721,1667,0.40157,0.44905
2018,Hesse,West,Seldom,0.32724,581,1667,0.30471,0.34977
2018,Hesse,West,Sometimes,0.18188,274,1667,0.16335,0.20040
2018,Hesse,West,Often,0.04670,91,1667,0.03657,0.05683
2018,"Rhineland-Palatinate, Saarland",West,Very seldom,0.42869,651,1457,0.40327,0.45411
2018,"Rhineland-Palatinate, Saarland",West,Seldom,0.34825,487,1457,0.32377,0.37272
2018,"Rhineland-Palatinate, Saarland",West,Sometimes,0.16573,248,1457,0.14663,0.18483
2018,"Rhineland-Palatinate, Saarland",West,Often,0.04512,71,1457,0.03445,0.05578
2018,Baden-Wuerttemberg,West,Very seldom,0.40227,1192,2775,0.38402,0.42052
2018,Baden-Wuerttemberg,West,Seldom,0.34600,952,2775,0.32830,0.36371
2018,Baden-Wuerttemberg,West,Sometimes,0.17375,448,2775,0.15965,0.18785
2018,Baden-Wuerttemberg,West,Often,0.06209,137,2775,0.05311,0.07107
2018,Baden-Wuerttemberg,West,Very often,0.01588,46,2775,0.01123,0.02054
2018,Bavaria,West,Very seldom,0.42390,1717,3966,0.40852,0.43928
