year,sampreg,sex,plh0185,proportion,n,proportion_lower_confidence,proportion_upper_confidence
2010,West,female,Very seldom,0.3182651191203421,35837,0.31344239379684025,0.323087844443844
2010,West,female,Sometimes,0.2272449602932193,35837,0.22290627348551248,0.23158364710092613
2010,West,female,Often,0.08185705558949298,35837,0.07901865650499568,0.08469545467399028
2010,West,female,Very often,0.01710445937690898,35837,0.01576200787126501,0.018446910882552948
2010,East,male,Very seldom,0.4587341772151899,35837,0.4535750516330424,0.46389330279733737
2010,East,male,Seldom,0.38126582278481014,35837,0.37623711686030786,0.3862945287093124
2010,East,male,Sometimes,0.12,35837,0.11663548702777776,0.12336451297222223
2010,East,male,Often,0.03291139240506329,35837,0.0310642664537905,0.03475851835633609
2010,East,male,Very often,0.007088607594936709,35837,0.00621999531930623,0.007957219870567188
2010,East,female,Seldom,0.3716026241799438,35837,0.3665994362577262,0.3766058121021614
2010,East,female,Very seldom,0.28631677600749766,35837,0.2816365546974551,0.29099699731754025
2010,East,female,Sometimes,0.23898781630740393,35837,0.23457237685876242,0.24340325575604543
2010,East,female,Often,0.08716026241799438,35837,0.08423983255089101,0.09008069228509774
2010,East,female,Very often,0.015932521087160263,35837,0.014636103426017694,0.017228938748302832
2011,West,male,Very seldom,0.48395361380798274,41903,0.4791686379378904,0.4887385896780751
2011,West,male,Seldom,0.33158036677454156,41903,0.32707269261126787,0.33608804093781525
2011,West,male,Sometimes,0.1423948220064725,41903,0.13904883454886915,0.14574080946407583
2011,West,male,Often,0.03465480043149946,41903,0.03290351661408144,0.03640608424891748
2011,West,male,Very often,0.007416396979503775,41903,0.006594885672354975,0.008237908286652575
2011,West,female,Seldom,0.34134615384615385,41903,0.3368061142993652,0.3458861933929425
2011,West,female,Very seldom,0.31021634615384613,41903,0.30578717664752203,0.31464551566017024
2011,West,female,Sometimes,0.23990384615384616,41903,0.2358151354263344,0.24399255688135793
2011,West,female,Often,0.08545673076923077,41903,0.08277997480503244,0.0881334867334291
2011,West,female,Very often,0.023076923076923078,41903,0.021639274799134037,0.02451457135471212
2011,East,male,Very seldom,0.48552915766738663,41903,0.4807437212099889,0.4903145941247844
2011,East,male,Seldom,0.34730021598272137,41903,0.34274149749682686,0.3518589344686159
2011,East,male,Sometimes,0.13131749460043196,41903,0.12808360384652664,0.13455138535433728
2011,East,male,Often,0.031101511879049675,41903,0.029439387947660434,0.03276363581043892
2011,East,male,Very often,0.004751619870410367,41903,0.004093173970802153,0.005410065770018581
2011,East,female,Seldom,0.3549141965678627,41903,0.35033273612843174,0.3594956570072937
2011,East,female,Very seldom,0.28120124804992197,41903,0.2768965192882965,0.28550597681154744
2011,East,female,Sometimes,0.2581903276131045,41903,0.25399998297740306,0.26238067224880596
2011,East,female,Often,0.0842433697347894,41903,0.08158392228039578,0.08690281718918301
2011,East,female,Very often,0.021450858034321372,41903,0.02006363220199887,0.022838083866643873
2012,West,male,Very seldom,0.5047021943573667,40229,0.4998163767394094,0.5095880119753241
2012,West,male,Seldom,0.33269728771977647,40229,0.32809289320378476,0.3373016822357682
2012,West,male,Sometimes,0.12143928035982009,40229,0.11824736081296006,0.12463119990668012
2012,West,male,Often,0.034891645086547636,40229,0.033098418316569574,0.0366848718565257
2012,West,male,Very often,0.006269592476489028,40229,0.005498262164637205,0.007040922788340851
2012,West,female,Very seldom,0.34863718958207146,40229,0.3439804195846107,0.35329395957953225
2012,West,female,Seldom,0.34718352513628103,40229,0.3425312910389916,0.35183575923357047
2012,West,female,Sometimes,0.21017565112053302,40229,0.20619418602609385,0.2141571162149722
2012,West,female,Often,0.07643852210781345,40229,0.07384209880281385,0.07903494541281304
2012,West,female,Very often,0.01756511205330103,40229,0.016281411278273237,0.018848812828328825
2012,East,male,Very seldom,0.4703056768558952,40229,0.4654282673257071,0.4751830863860833
2012,East,male,Seldom,0.3650655021834061,40229,0.3603607547671553,0.36977024959965693
2012,East,male,Sometimes,0.12532751091703057,40229,0.12209207804618957,0.12856294378787156
2012,East,male,Often,0.03449781659388646,40229,0.032714375015502485,0.03628125817227044
2012,East,male,Very often,0.00480349344978166,40229,0.004127847036517716,0.005479139863045603
2012,East,female,Seldom,0.3649233189146677,40229,0.36021896113059887,0.3696276766987366
2012,East,female,Very seldom,0.3185214313802595,40229,0.3139685966722881,0.3230742660882309
2012,East,female,Sometimes,0.2217852929610696,40229,0.21772551256882225,0.22584507335331697
2012,East,female,Often,0.07353519465198584,40229,0.07098455833571499,0.07608583096825669
2012,East,female,Very often,0.0212347620920173,40229,0.019825961839437765,0.022643562344596836
2013,West,male,Very seldom,0.4991634132738427,44486,0.4945170432906847,0.5038097832570008
2013,West,male,Seldom,0.34467373117679867,44486,0.3402572409483934,0.34909022140520396
2013,West,male,Sometimes,0.11477969882877859,44486,0.11181757905260786,0.11774181860494931
2013,West,male,Often,0.03457891801450084,44486,0.03288103219286865,0.03627680383613303
2013,West,male,Very often,0.006804238706079197,44486,0.006040312177489357,0.007568165234669036
2013,West,female,Seldom,0.362527512839325,44486,0.3580602078725432,0.36699481780610677
2013,West,female,Very seldom,0.34253484959647834,44486,0.33812490490131314,0.34694479429164354
2013,West,female,Sometimes,0.19836757153338225,44486,0.19466189617478719,0.2020732468919773
2013,West,female,Often,0.0768525311812179,44486,0.07437733844353343,0.07932772391890237
2013,West,female,Very often,0.01971753484959648,44486,0.018425583029016715,0.02100948667017624
2013,East,male,Very seldom,0.5145929339477726,44486,0.509948536808748,0.5192373310867973
2013,East,male,Seldom,0.337173579109063,44486,0.3327804793403308,0.3415666788777952
2013,East,male,Sometimes,0.10944700460829493,44486,0.1065458143064268,0.11234819491016305
2013,East,male,Often,0.03302611367127496,44486,0.03136545452708529,0.03468677281546463
2013,East,male,Very often,0.00576036866359447,44486,0.005057110038195579,0.006463627288993362
2013,East,female,Seldom,0.365446371226718,44486,0.36097139857495253,0.3699213438784835
2013,East,female,Very seldom,0.3233782915863841,44486,0.31903146026788765,0.32772512290488054
2013,East,female,Sometimes,0.21001926782273603,44486,0.20623412551474904,0.21380441013072302
2013,East,female,Often,0.07546563904945408,44486,0.07301104007775779,0.07792023802115038
2013,East,female,Very often,0.02569043031470777,44486,0.0242202230442463,0.02716063758516924
2014,West,male,Very seldom,0.5201543303888719,38694,0.5151763732052957,0.5251322875724481
2014,West,male,Seldom,0.3217585541679358,38694,0.3171038565733651,0.3264132517625065
2014,West,male,Sometimes,0.11727078891257996,38694,0.11406494088940577,0.12047663693575414
2014,West,male,Often,0.033709005990455884,38694,0.03191070991390873,0.03550730206700304
2014,West,male,Very often,0.007107320540156361,38694,0.006270295667821979,0.007944345412490743
2014,West,female,Seldom,0.3526311241683228,38694,0.34787042776985105,0.3573918205667946
2014,West,female,Very seldom,0.3466689708804977,38694,0.34192700542615434,0.35141093633484105
2014,West,female,Sometimes,0.199602523114145,38694,0.19561989159453003,0.20358515463375998
2014,West,female,Often,0.07724876868573403,38694,0.0745885192654288,0.07990901810603927
2014,West,female,Very often,0.023848613151300442,38694,0.022328330253553567,0.025368896049047317
2014,East,male,Very seldom,0.5100512416239653,38694,0.5050702421833281,0.5150322410646025
2014,East,male,Seldom,0.35041387465510443,38694,0.34566004873122835,0.3551677005789805
2014,East,male,Sometimes,0.10130074891604257,38694,0.09829434190435543,0.10430715592772971
2014,East,male,Often,0.030744974379188016,38694,0.02902492721247153,0.032465021545904506
2014,East,male,Very often,0.007489160425699646,38694,0.006630110402620758,0.008348210448778533
2014,East,female,Seldom,0.3663594470046083,38694,0.36155869317245487,0.37116020083676177
2014,East,female,Very seldom,0.3248847926267281,38694,0.32021832889612356,0.3295512563573326
2014,East,female,Sometimes,0.21691902567478605,38694,0.212812387722181,0.2210256636273911
2014,East,female,Often,0.07175773535220539,38694,0.0691861597950833,0.07432931090932748
2014,East,female,Very often,0.020078999341672153,38694,0.018681341636782357,0.02147665704656195
2015,West,male,Very seldom,0.5116845719348765,38036,0.5066610299513823,0.5167081139183707
2015,West,male,Seldom,0.33071214973972757,38036,0.32598401115191283,0.3354402883275423
2015,West,male,Sometimes,0.11651345663971648,38036,0.11328907332670264,0.11973783995273031
2015,West,male,Often,0.03355853361391073,38036,0.03174866137928101,0.03536840584854045
2015,West,male,Very often,0.007531288071768745,38036,0.006662424290454732,0.008400151853082759
2015,West,female,Seldom,0.3595810343215188,38036,0.3547583466926173,0.36440372195042026
2015,West,female,Very seldom,0.33797811652482934,38036,0.3332243361276332,0.3427318969220255
2015,West,female,Sometimes,0.20331057701299915,38036,0.1992659063576896,0.2073552476683087
2015,West,female,Often,0.07649864397269242,38036,0.07382745699295237,0.07916983095243246
2015,West,female,Very often,0.022631628167960348,38036,0.021136956879819008,0.024126299456101688
2015,East,male,Very seldom,0.4863845831587767,38036,0.48136153227108264,0.49140763404647075
2015,East,male,Seldom,0.35777126099706746,38036,0.3529539326820971,0.3625885893120378
2015,East,male,Sometimes,0.11311269375785504,38036,0.10992960650005279,0.1162957810156573
2015,East,male,Often,0.03519061583577713,38036,0.033338821100703235,0.037042410570851024
2015,East,male,Very often,0.00754084625052367,38036,0.006671435480320208,0.008410257020727131
2015,East,female,Seldom,0.37254213483146065,38036,0.36768322728847863,0.37740104237444266
2015,East,female,Very seldom,0.31144662921348315,38036,0.3067927053535295,0.3161005530734368
2015,East,female,Sometimes,0.2205056179775281,38036,0.21633908353630443,0.22467215241875177
2015,East,female,Often,0.0761938202247191,38036,0.0735275205604178,0.0788601198890204
2015,East,female,Very often,0.019311797752808987,38036,0.017928755400179155,0.02069484010543882
2016,West,male,Very seldom,0.4854757548032937,41132,0.4806456911660669,0.49030581844052046
2016,West,male,Seldom,0.34492223238792313,41132,0.34032842076649344,0.3495160440093528
2016,West,male,Sometimes,0.12351326623970722,41132,0.1203334967740809,0.12669303570533355
2016,West,male,Often,0.03774016468435499,41132,0.03589848442657384,0.03958184494213614
2016,West,male,Very often,0.008348581884720952,41132,0.007469251597543014,0.009227912171898889
2016,West,female,Seldom,0.3523035230352303,41132,0.34768704877688955,0.3569199972935711
2016,West,female,Very seldom,0.31910569105691056,41132,0.31460091418365593,0.3236104679301652
2016,West,female,Sometimes,0.22115756871854433,41132,0.2171466684516874,0.22516846898540127
2016,West,female,Often,0.08555942702284165,41132,0.08285622916195387,0.08826262488372943
2016,West,female,Very often,0.021873790166473093,41132,0.020460193127434703,0.023287387205511483
2016,East,male,Very seldom,0.46968365553602814,41132,0.46486044313232366,0.4745068679397326
2016,East,male,Seldom,0.3695079086115993,41132,0.36484327165768465,0.374172545565514
2016,East,male,Sometimes,0.11555360281195079,41132,0.11246406395446655,0.11864314166943503
2016,East,male,Often,0.03866432337434095,41132,0.03680112586501689,0.04052752088366501
2016,East,male,Very often,0.006590509666080844,41132,0.005808540172141982,0.007372479160019705
2016,East,female,Seldom,0.3727206418672502,41132,0.36804772151554305,0.3773935622189573
2016,East,female,Very seldom,0.2924872355944566,41132,0.2880909413060433,0.2968835298828699
2016,East,female,Sometimes,0.22064186725018234,41132,0.21663431996099783,0.22464941453936685
2016,East,female,Often,0.09190371991247265,41132,0.08911182767457744,0.09469561215036786
2016,East,female,Very often,0.02224653537563822,41132,0.020821216515582455,0.023671854235693984
2017,West,male,Very seldom,0.4999480087345326,45410,0.4953491473202988,0.5045468701487664
2017,West,male,Seldom,0.34002287615680565,45410,0.3356657630914951,0.3443799892221162
2017,West,male,Sometimes,0.11770822501819694,45410,0.11474414556341303,0.12067230447298086
2017,West,male,Often,0.03358635749194135,45410,0.031929278163726836,0.03524343682015587
2017,West,male,Very often,0.008734532598523448,45410,0.007878687547055244,0.009590377649991651
2017,West,female,Seldom,0.35509255119377625,45410,0.35069106039748454,0.35949404199006796
2017,West,female,Very seldom,0.3376553697576679,45410,0.3333056711992253,0.34200506831611055
2017,West,female,Sometimes,0.20906733434677635,45410,0.20532714862858742,0.21280752006496528
2017,West,female,Often,0.07681301976213896,45410,0.07436371641856065,0.07926232310571726
2017,West,female,Very often,0.021371724939640527,45410,0.020041549305782703,0.02270190057349835
2017,East,male,Very seldom,0.4941588785046729,45410,0.48956033089063494,0.4987574261187108
2017,East,male,Seldom,0.34968847352024923,45410,0.34530234144602207,0.3540746055944764
2017,East,male,Sometimes,0.11370716510903427,45410,0.11078729954902963,0.1166270306690389
2017,East,male,Often,0.03387850467289719,45410,0.032214485563173696,0.03554252378262069
2017,East,male,Very often,0.008566978193146417,45410,0.007719310090671342,0.009414646295621491
2017,East,female,Seldom,0.39820359281437123,45410,0.39370105153852947,0.402706134090213
2017,East,female,Very seldom,0.2977378576180971,45410,0.29353207348278737,0.3019436417534069
2017,East,female,Sometimes,0.2042581503659348,45410,0.2005500104093912,0.20796629032247843
2017,East,female,Often,0.08117099135063206,45410,0.07865911594050429,0.08368286676075984
2017,East,female,Very often,0.018629407850964737,45410,0.017385763029945402,0.01987305267198407
2018,West,male,Very seldom,0.5157826228441262,43121,0.5110656302099996,0.5204996154782529
2018,West,male,Seldom,0.32129298188523703,43121,0.31688536894889774,0.3257005948215763
2018,West,male,Sometimes,0.12289836207831652,43121,0.11979944705163724,0.12599727710499578
2018,West,male,Often,0.03297537693893047,43121,0.03128989031604799,0.03466086356181295
2018,West,male,Very often,0.007050656253389739,43121,0.006260905631006291,0.007840406875773186
2018,West,female,Seldom,0.35460337981346385,43121,0.35008797763523614,0.35911878199169156
2018,West,female,Very seldom,0.34924739126419796,43121,0.34474766387094297,0.35374711865745295
2018,West,female,Sometimes,0.1994644011450734,43121,0.19569272250052513,0.2032360797896217
2018,West,female,Often,0.0744297719087635,43121,0.07195240865323907,0.07690713516428793
2018,West,female,Very often,0.022255055868501246,43121,0.020862736728591992,0.0236473750084105
2018,East,male,Very seldom,0.5109083696945657,43121,0.5061901486474963,0.515626590741635
2018,East,male,Seldom,0.33518445061483537,43121,0.33072887133759094,0.3396400298920798
2018,East,male,Sometimes,0.11582705275684252,43121,0.11280650801063451,0.11884759750305053
2018,East,male,Often,0.03133677112257041,43121,0.029692304022512512,0.032981238222628315
2018,East,male,Very often,0.006743355811186037,43121,0.005970887919341666,0.007515823703030408
2018,East,female,Seldom,0.3915397631133672,43121,0.3869327897908656,0.3961467364358688
2018,East,female,Very seldom,0.3197969543147208,43121,0.31539477116416353,0.3241991374652781
2018,East,female,Sometimes,0.19526226734348562,43121,0.19152074790439252,0.1990037867825787
2018,East,female,Often,0.0700507614213198,43121,0.0676417008972021,0.0724598219454375
2018,East,female,Very often,0.023350253807106598,43121,0.021924886205994896,0.0247756214082183
2019,West,male,Very seldom,0.52614549629475,42417,0.521393659328595,0.530897333260905
2019,West,male,Seldom,0.3248095188393696,42417,0.3203528165251584,0.3292662211535808
2019,West,male,Sometimes,0.11084437950109592,42417,0.1078567150194317,0.11383204398276014
2019,West,male,Often,0.030894478655672686,42417,0.029247787828989086,0.03254116948235628
2019,West,male,Very often,0.007306126709111784,42417,0.006495655918587221,0.008116597499636346
2019,West,female,Very seldom,0.36138944555778224,42417,0.3568175965881468,0.36596129452741766
2019,West,female,Seldom,0.34898368164901233,42417,0.3444475610317296,0.3535198022662951
2019,West,female,Sometimes,0.19438877755511022,42417,0.19062274174905738,0.19815481336116306
2019,West,female,Often,0.07386200973375322,42417,0.07137295465697346,0.07635106481053297
2019,West,female,Very often,0.02137608550434202,42417,0.019999642927696085,0.022752528080987953
2019,East,male,Very seldom,0.5178435839028094,42417,0.5130882680142339,0.5225988997913849
2019,East,male,Seldom,0.33675018982536065,42417,0.3322526130201299,0.34124776663059136
2019,East,male,Sometimes,0.10895975702353834,42417,0.10599446261067144,0.11192505143640524
2019,East,male,Often,0.031131359149582385,42417,0.029478569489016306,0.03278414881014846
2019,East,male,Very often,0.005315110098709187,42417,0.0046231437260881155,0.006007076471330259
2019,East,female,Seldom,0.3793579565067311,42417,0.3747401972085795,0.3839757158048827
2019,East,female,Very seldom,0.33931653434587505,42417,0.334810595147648,0.3438224735441021
2019,East,female,Sometimes,0.19088712461166724,42417,0.18714706115451743,0.19462718806881704
2019,East,female,Often,0.07352433551950294,42417,0.07104052387369762,0.07600814716530825
2019,East,female,Very often,0.01691404901622368,42417,0.015686876460998412,0.018141221571448946
2020,West,male,Very seldom,0.4499227997941328,42741,0.4452063571775409,0.4546392424107247
2020,West,male,Seldom,0.3332990221307257,42741,0.3288299609754866,0.3377680832859648
2020,West,male,Sometimes,0.15491507977354607,42741,0.15148479041989407,0.15834536912719807
2020,West,male,Often,0.05198147195059187,42741,0.04987688714278548,0.05408605675839826
2020,West,male,Very often,0.009881626351003602,42741,0.008943866779058502,0.010819385922948703
2020,West,female,Seldom,0.3288615965989608,42741,0.32440763613641116,0.33331555706151045
2020,West,female,Very seldom,0.2831365139348134,42741,0.27886531399164227,0.2874077138779846
2020,West,female,Sometimes,0.2454416627302787,42741,0.24136171795119205,0.24952160750936536
2020,West,female,Often,0.11232876712328767,42741,0.10933508764092506,0.11532244660565028
2020,West,female,Very often,0.030231459612659425,42741,0.028608165044209433,0.03185475418110942
2020,East,male,Very seldom,0.46162974683544306,42741,0.45690344827174056,0.46635604539914555
2020,East,male,Seldom,0.34572784810126583,42741,0.3412188491825429,0.35023684701998875
2020,East,male,Sometimes,0.14161392405063292,42741,0.1383084934565083,0.14491935464475753
2020,East,male,Often,0.04074367088607595,42741,0.03886940523524582,0.042617936536906084
2020,East,male,Very often,0.010284810126582278,42741,0.009328305689711734,0.011241314563452821
2020,East,female,Seldom,0.37949640287769787,42741,0.37489585329763636,0.3840969524577594
2020,East,female,Very seldom,0.2629496402877698,42741,0.25877596552179105,0.26712331505374853
2020,East,female,Sometimes,0.23309352517985613,42741,0.2290851345426091,0.23710191581710316
2020,East,female,Often,0.1,42741,0.09715583369788341,0.1028441663021166
2020,East,female,Very often,0.02446043165467626,42741,0.022995935502747828,0.02592492780660469
2021,West,male,Very seldom,0.4992961051149695,27598,0.4933969904192971,0.505195219810642
2021,West,male,Seldom,0.3405287032692007,27598,0.3349376699887555,0.3461197365496459
2021,West,male,Sometimes,0.11465665571719068,27598,0.11089765191773446,0.1184156595166469
2021,West,male,Often,0.03707179727827311,27598,0.034842663974636624,0.039300930581909595
2021,West,male,Very often,0.008446738620366025,27598,0.007366997061421578,0.009526480179310471
2021,West,female,Seldom,0.3649951110490292,27598,0.35931509811902773,0.3706751239790307
2021,West,female,Very seldom,0.33789635423941894,27598,0.33231586842107774,0.34347684005776014
2021,West,female,Sometimes,0.18997066629417517,27598,0.18534247914265856,0.19459885344569178
2021,West,female,Often,0.08506774689202402,27598,0.08177624431011633,0.08835924947393171
2021,West,female,Very often,0.022070121525352704,27598,0.020336822526836544,0.023803420523868864
2021,East,male,Very seldom,0.5032757593805837,27598,0.49737676544281595,0.5091747533183514
2021,East,male,Seldom,0.34425253126861227,27598,0.3386469048823485,0.34985815765487605
2021,East,male,Sometimes,0.10541989279332936,27598,0.1017967273161726,0.10904305827048612
2021,East,male,Often,0.039309112567004166,27598,0.03701636774377522,0.04160185739023311
2021,East,male,Very often,0.007742703990470518,27598,0.0067085725436559955,0.00877683543728504
2021,East,female,Seldom,0.3772609819121447,27598,0.3715423617600543,0.3829796020642351
2021,East,female,Very seldom,0.351937984496124,27598,0.34630344248870853,0.3575725265035395
2021,East,female,Sometimes,0.17209302325581396,27598,0.16763964412653026,0.17654640238509767
2021,East,female,Often,0.07855297157622738,27598,0.07537877541266375,0.08172716773979102
2021,East,female,Very often,0.020155038759689922,27598,0.01849702638787303,0.021813051131506816
