year,pgisced97,quintil_oecd,plh0185,proportion,n,proportion_lower_confidence,proportion_upper_confidence
2007,Upper Secondary Level,1st Quintile,Often,0.08757870635374929,25385,0.08410122783087738,0.09105618487662119
2007,Upper Secondary Level,1st Quintile,Very often,0.027475672581568404,25385,0.02546476602272626,0.029486579140410547
2007,Upper Secondary Level,2nd Quintile,Very seldom,0.40195121951219515,25385,0.39591975929836587,0.4079826797260244
2007,Upper Secondary Level,2nd Quintile,Seldom,0.30829268292682926,25385,0.3026118727062935,0.313973493147365
2007,Upper Secondary Level,2nd Quintile,Sometimes,0.19951219512195123,25385,0.19459599479940393,0.20442839544449853
2007,Upper Secondary Level,2nd Quintile,Often,0.0702439024390244,25385,0.06710009222485054,0.07338771265319825
2007,Upper Secondary Level,2nd Quintile,Very often,0.02,25385,0.018277752657998362,0.02172224734200164
2007,Upper Secondary Level,3rd Quintile,Very seldom,0.41108007448789574,25385,0.40502723963037857,0.4171329093454129
2007,Upper Secondary Level,3rd Quintile,Seldom,0.3207635009310987,25385,0.31502140468877704,0.3265055971734203
2007,Upper Secondary Level,3rd Quintile,Sometimes,0.19599627560521415,25385,0.19111289665144748,0.20087965455898082
2007,Upper Secondary Level,3rd Quintile,Often,0.05307262569832402,25385,0.050314836219363196,0.05583041517728485
2007,Upper Secondary Level,3rd Quintile,Very often,0.019087523277467412,25385,0.017404239233869852,0.020770807321064972
2007,Upper Secondary Level,4th Quintile,Very seldom,0.41700044503782824,25385,0.4109348996292845,0.423065990446372
2007,Upper Secondary Level,4th Quintile,Seldom,0.3257676902536716,25385,0.32000233235955006,0.3315330481477931
2007,Upper Secondary Level,4th Quintile,Sometimes,0.1806853582554517,25385,0.17595216402882746,0.18541855248207595
2007,Upper Secondary Level,4th Quintile,Often,0.06186025812194036,25385,0.058896743199202385,0.06482377304467835
2007,Upper Secondary Level,4th Quintile,Very often,0.014686248331108143,25385,0.013206423899102574,0.01616607276311371
2007,Upper Secondary Level,5th Quintile,Very seldom,0.43187289359653347,25385,0.4257793739441384,0.43796641324892854
2007,Upper Secondary Level,5th Quintile,Seldom,0.3172845450168512,25385,0.31155906618064344,0.323010023853059
2007,Upper Secondary Level,5th Quintile,Sometimes,0.18536350505536833,25385,0.18058313480430688,0.1901438753064298
2007,Upper Secondary Level,5th Quintile,Often,0.05247953779489649,25385,0.04973634212253302,0.055222733467259956
2007,Upper Secondary Level,5th Quintile,Very often,0.012999518536350506,25385,0.011606073626188422,0.014392963446512589
2007,Post-secondary Non-tertiary Level,1st Quintile,Very seldom,0.32666666666666666,25385,0.32089720947469247,0.33243612385864085
2007,Post-secondary Non-tertiary Level,1st Quintile,Seldom,0.26666666666666666,25385,0.2612266207337082,0.2721067125996251
2007,Post-secondary Non-tertiary Level,1st Quintile,Sometimes,0.23333333333333334,25385,0.22813026929932836,0.2385363973673383
2007,Post-secondary Non-tertiary Level,1st Quintile,Often,0.12,25385,0.1160023989860847,0.12399760101391528
2007,Post-secondary Non-tertiary Level,1st Quintile,Very often,0.05333333333333334,25385,0.05056915922854082,0.05609750743812585
2007,Post-secondary Non-tertiary Level,2nd Quintile,Very seldom,0.4076086956521739,25385,0.40156373406959367,0.4136536572347541
2007,Post-secondary Non-tertiary Level,2nd Quintile,Seldom,0.2608695652173913,25385,0.25546774983365633,0.26627138060112626
2007,Post-secondary Non-tertiary Level,2nd Quintile,Sometimes,0.21195652173913043,25385,0.20692886094436305,0.2169841825338978
2007,Post-secondary Non-tertiary Level,2nd Quintile,Often,0.10326086956521739,25385,0.09951745059325993,0.10700428853717485
2007,Post-secondary Non-tertiary Level,2nd Quintile,Very often,0.016304347826086956,25385,0.014746411946682886,0.017862283705491026
2007,Post-secondary Non-tertiary Level,3rd Quintile,Seldom,0.38636363636363635,25385,0.38037371454749047,0.39235355817978224
2007,Post-secondary Non-tertiary Level,3rd Quintile,Very seldom,0.35,25385,0.3441324312354589,0.35586756876454106
2007,Post-secondary Non-tertiary Level,3rd Quintile,Sometimes,0.1590909090909091,25385,0.15459140456452924,0.16359041361728893
2007,Post-secondary Non-tertiary Level,3rd Quintile,Often,0.08636363636363636,25385,0.0829080668339751,0.08981920589329763
2007,Post-secondary Non-tertiary Level,3rd Quintile,Very often,0.01818181818181818,25385,0.016538197195284956,0.019825439168351406
2007,Post-secondary Non-tertiary Level,4th Quintile,Very seldom,0.4141791044776119,25385,0.4081195037501493,0.4202387052050745
2007,Post-secondary Non-tertiary Level,4th Quintile,Seldom,0.31716417910447764,25385,0.3114392817914589,0.32288907641749637
2007,Post-secondary Non-tertiary Level,4th Quintile,Sometimes,0.20522388059701493,25385,0.20025562603582323,0.21019213515820664
2007,Post-secondary Non-tertiary Level,4th Quintile,Often,0.04477611940298507,25385,0.04223196597053536,0.04732027283543479
2007,Post-secondary Non-tertiary Level,4th Quintile,Very often,0.018656716417910446,25385,0.016992171305527517,0.020321261530293375
2007,Post-secondary Non-tertiary Level,5th Quintile,Very seldom,0.42105263157894735,25385,0.4149789052065876,0.4271263579513071
2007,Post-secondary Non-tertiary Level,5th Quintile,Seldom,0.30409356725146197,25385,0.2984344781797011,0.30975265632322285
2007,Post-secondary Non-tertiary Level,5th Quintile,Sometimes,0.19005847953216373,25385,0.1852319169214046,0.19488504214292288
2007,Post-secondary Non-tertiary Level,5th Quintile,Often,0.08187134502923976,25385,0.07849858671817941,0.08524410334030011
2007,Post-secondary Non-tertiary Level,5th Quintile,Very often,0.0029239766081871343,25385,0.00225974647929055,0.0035882067370837187
2007,First Stage of Tertiary Education,1st Quintile,Very seldom,0.3333333333333333,25385,0.32753422488376255,0.3391324417829041
2007,First Stage of Tertiary Education,1st Quintile,Seldom,0.3333333333333333,25385,0.32753422488376255,0.3391324417829041
2007,First Stage of Tertiary Education,1st Quintile,Sometimes,0.19047619047619047,25385,0.18564557299012788,0.19530680796225305
2007,First Stage of Tertiary Education,1st Quintile,Often,0.0873015873015873,25385,0.08382908769565774,0.09077408690751686
2007,First Stage of Tertiary Education,1st Quintile,Very often,0.05555555555555555,25385,0.05273769535535237,0.05837341575575874
2007,First Stage of Tertiary Education,2nd Quintile,Very seldom,0.41841004184100417,25385,0.41234160289831856,0.42447848078368977
2007,First Stage of Tertiary Education,2nd Quintile,Seldom,0.32217573221757323,25385,0.31642699500695637,0.3279244694281901
2007,First Stage of Tertiary Education,2nd Quintile,Sometimes,0.18828451882845187,25385,0.18347527597395819,0.19309376168294556
2007,First Stage of Tertiary Education,2nd Quintile,Often,0.04602510460251046,25385,0.043447398779449545,0.04860281042557138
2007,First Stage of Tertiary Education,2nd Quintile,Very often,0.02510460251046025,25385,0.02318007921567567,0.02702912580524483
2007,First Stage of Tertiary Education,3rd Quintile,Very seldom,0.4376899696048632,25385,0.43158703523291797,0.4437929039768085
2007,First Stage of Tertiary Education,3rd Quintile,Seldom,0.3221884498480243,25385,0.316439653106573,0.3279372465894756
2007,First Stage of Tertiary Education,3rd Quintile,Sometimes,0.182370820668693,25385,0.17762049532704086,0.18712114601034516
2007,First Stage of Tertiary Education,3rd Quintile,Often,0.057750759878419454,25385,0.05488110785538466,0.06062041190145425
2007,First Stage of Tertiary Education,4th Quintile,Very seldom,0.43478260869565216,25385,0.42868427299598577,0.44088094439531855
2007,First Stage of Tertiary Education,4th Quintile,Seldom,0.32225063938618925,25385,0.31650155160762466,0.32799972716475384
2007,First Stage of Tertiary Education,4th Quintile,Sometimes,0.1815856777493606,25385,0.17684331365731915,0.18632804184140206
2007,First Stage of Tertiary Education,4th Quintile,Often,0.05115089514066496,25385,0.04844074917142515,0.05386104110990477
2007,First Stage of Tertiary Education,4th Quintile,Very often,0.010230179028132993,25385,0.008992305692128067,0.011468052364137919
2007,First Stage of Tertiary Education,5th Quintile,Very seldom,0.4696629213483146,25385,0.46352337021070594,0.4758024724859233
2007,First Stage of Tertiary Education,5th Quintile,Seldom,0.31910112359550563,25385,0.31336692192453175,0.3248353252664795
2007,First Stage of Tertiary Education,5th Quintile,Sometimes,0.15056179775280898,25385,0.1461624248271464,0.15496117067847157
2007,First Stage of Tertiary Education,5th Quintile,Often,0.05393258426966292,25385,0.051153804392142024,0.05671136414718382
2007,First Stage of Tertiary Education,5th Quintile,Very often,0.006741573033707865,25385,0.005734921316914899,0.007748224750500831
2007,Second Stage of Tertiary Education,1st Quintile,Very seldom,0.3175355450236967,25385,0.31180885495408134,0.32326223509331203
2007,Second Stage of Tertiary Education,1st Quintile,Seldom,0.3033175355450237,25385,0.29766252151744593,0.3089725495726015
2007,Second Stage of Tertiary Education,1st Quintile,Sometimes,0.26540284360189575,25385,0.2599710295435229,0.2708346576602686
2007,Second Stage of Tertiary Education,1st Quintile,Often,0.0995260663507109,25385,0.09584332277973061,0.1032088099216912
2007,Second Stage of Tertiary Education,1st Quintile,Very often,0.014218009478672985,25385,0.012761620690108706,0.015674398267237263
2007,Second Stage of Tertiary Education,2nd Quintile,Seldom,0.3614457831325301,25385,0.3555357766496918,0.3673557896153684
2007,Second Stage of Tertiary Education,2nd Quintile,Very seldom,0.35542168674698793,25385,0.34953355804606295,0.3613098154479129
2007,Second Stage of Tertiary Education,2nd Quintile,Sometimes,0.20783132530120482,25385,0.20283981670478374,0.2128228338976259
2007,Second Stage of Tertiary Education,2nd Quintile,Often,0.0572289156626506,25385,0.0543714674178397,0.0600863639074615
2007,Second Stage of Tertiary Education,2nd Quintile,Very often,0.018072289156626505,25385,0.016433534914193984,0.019711043399059026
2007,Second Stage of Tertiary Education,3rd Quintile,Very seldom,0.3955637707948244,25385,0.3895485581414457,0.40157898344820314
2007,Second Stage of Tertiary Education,3rd Quintile,Seldom,0.33271719038817005,25385,0.3269207673236153,0.3385136134527248
2007,Second Stage of Tertiary Education,3rd Quintile,Sometimes,0.19038817005545286,25385,0.18555840627857206,0.19521793383233366
2007,Second Stage of Tertiary Education,3rd Quintile,Often,0.06099815157116451,25385,0.05805400756676034,0.06394229557556869
2007,Second Stage of Tertiary Education,3rd Quintile,Very often,0.02033271719038817,25385,0.01859649820947926,0.02206893617129708
2007,Second Stage of Tertiary Education,4th Quintile,Very seldom,0.4128540305010893,25385,0.40679729241276424,0.4189107685894144
2007,Second Stage of Tertiary Education,4th Quintile,Seldom,0.3311546840958606,25385,0.3253651211021694,0.33694424708955173
2007,Second Stage of Tertiary Education,4th Quintile,Sometimes,0.19716775599128541,25385,0.19227337427072716,0.20206213771184367
2007,Second Stage of Tertiary Education,4th Quintile,Often,0.05119825708061002,25385,0.048486924375281924,0.05390958978593812
2007,Second Stage of Tertiary Education,4th Quintile,Very often,0.007625272331154684,25385,0.0065551510155989375,0.008695393646710431
2007,Second Stage of Tertiary Education,5th Quintile,Very seldom,0.4806560134566863,25385,0.4745097350119751,0.4868022919013975
2007,Second Stage of Tertiary Education,5th Quintile,Seldom,0.31833473507148863,25385,0.3126042011931594,0.32406526894981785
2007,Second Stage of Tertiary Education,5th Quintile,Sometimes,0.15727502102607233,25385,0.1527964414327482,0.16175360061939645
2007,Second Stage of Tertiary Education,5th Quintile,Often,0.036585365853658534,25385,0.03427581351760474,0.03889491818971233
2007,Second Stage of Tertiary Education,5th Quintile,Very often,0.007148864592094197,25385,0.006112462952354573,0.008185266231833821
2008,Pre-primary Level,1st Quintile,Seldom,0.45,23673,0.44366251383965266,0.45633748616034736
2008,Pre-primary Level,1st Quintile,Very seldom,0.43333333333333335,23673,0.42702079098815077,0.43964587567851593
2008,Pre-primary Level,1st Quintile,Sometimes,0.08333333333333333,23673,0.07981250768869591,0.08685415897797075
2008,Pre-primary Level,1st Quintile,Often,0.03333333333333333,23673,0.03104664399678932,0.03562002266987735
2008,Pre-primary Level,2nd Quintile,Very seldom,0.4915254237288136,23673,0.4851569254323813,0.49789392202524585
2008,Pre-primary Level,2nd Quintile,Seldom,0.3389830508474576,23673,0.3329529481024555,0.3450131535924597
2008,Pre-primary Level,2nd Quintile,Sometimes,0.1016949152542373,23673,0.0978446471585668,0.10554518334990778
2008,Pre-primary Level,2nd Quintile,Often,0.05084745762711865,23673,0.04804891419384717,0.05364600106039012
2008,Pre-primary Level,2nd Quintile,Very often,0.01694915254237288,23673,0.015304813352877384,0.01859349173186838
2008,Pre-primary Level,3rd Quintile,Seldom,0.425,23673,0.41870265031786774,0.43129734968213224
2008,Pre-primary Level,3rd Quintile,Very seldom,0.4125,23673,0.4062288767800139,0.41877112321998605
2008,Pre-primary Level,3rd Quintile,Sometimes,0.075,23673,0.07164470337218132,0.07835529662781868
2008,Pre-primary Level,3rd Quintile,Often,0.05,23673,0.04722363713361323,0.052776362866386775
2008,Pre-primary Level,3rd Quintile,Very often,0.0375,23673,0.0350798324962061,0.039920167503793895
2008,Pre-primary Level,4th Quintile,Very seldom,0.47761194029850745,23673,0.4712489152782964,0.48397496531871853
2008,Pre-primary Level,4th Quintile,Seldom,0.3880597014925373,23673,0.3818519657383733,0.3942674372467013
2008,Pre-primary Level,4th Quintile,Sometimes,0.1044776119402985,23673,0.10058107081027856,0.10837415307031845
2008,Pre-primary Level,4th Quintile,Often,0.029850746268656716,23673,0.027682910909236642,0.03201858162807679
2008,Pre-primary Level,5th Quintile,Very seldom,0.4883720930232558,23673,0.48200440240543263,0.49473978364107896
2008,Pre-primary Level,5th Quintile,Seldom,0.37209302325581395,23673,0.36593554566263287,0.37825050084899503
2008,Pre-primary Level,5th Quintile,Sometimes,0.09302325581395349,23673,0.089323072282331,0.09672343934557598
2008,Pre-primary Level,5th Quintile,Often,0.023255813953488372,23673,0.021335882993453292,0.02517574491352345
2008,Pre-primary Level,5th Quintile,Very often,0.023255813953488372,23673,0.021335882993453292,0.02517574491352345
2008,Primary Level,1st Quintile,Very seldom,0.3465346534653465,23673,0.34047267989614816,0.35259662703454486
2008,Primary Level,1st Quintile,Seldom,0.27722772277227725,23673,0.27152544335625517,0.28293000218829933
2008,Primary Level,1st Quintile,Sometimes,0.21782178217821782,23673,0.21256363262072675,0.2230799317357089
2008,Primary Level,1st Quintile,Often,0.12871287128712872,23673,0.12444686922788974,0.1329788733463677
2008,Primary Level,1st Quintile,Very often,0.0297029702970297,23673,0.027540342834151965,0.03186559775990744
2008,Primary Level,2nd Quintile,Seldom,0.35135135135135137,23673,0.3452699313905764,0.35743277131212636
2008,Primary Level,2nd Quintile,Very seldom,0.32432432432432434,23673,0.3183610014300274,0.3302876472186213
2008,Primary Level,2nd Quintile,Sometimes,0.16216216216216217,23673,0.15746663701966523,0.1668576873046591
2008,Primary Level,2nd Quintile,Often,0.08108108108108109,23673,0.07760389618807355,0.08455826597408862
2008,Primary Level,2nd Quintile,Very often,0.08108108108108109,23673,0.07760389618807355,0.08455826597408862
2008,Primary Level,3rd Quintile,Sometimes,0.32,23673,0.31405764124336,0.32594235875664
2008,Primary Level,3rd Quintile,Very seldom,0.32,23673,0.31405764124336,0.32594235875664
2008,Primary Level,3rd Quintile,Seldom,0.2,23673,0.19490446940413522,0.2050955305958648
2008,Primary Level,3rd Quintile,Often,0.12,23673,0.11586037137471969,0.1241396286252803
2008,Primary Level,3rd Quintile,Very often,0.04,23673,0.03750371001427827,0.04249628998572173
2008,Primary Level,4th Quintile,Seldom,0.5833333333333334,23673,0.5770530071786748,0.5896136594879919
2008,Primary Level,4th Quintile,Often,0.16666666666666666,23673,0.16191918633592345,0.17141414699740987
2008,Primary Level,4th Quintile,Sometimes,0.16666666666666666,23673,0.16191918633592345,0.17141414699740987
2008,Primary Level,4th Quintile,Very seldom,0.08333333333333333,23673,0.07981250768869591,0.08685415897797075
2008,Primary Level,5th Quintile,Very seldom,0.5,23673,0.493630586755169,0.506369413244831
2008,Primary Level,5th Quintile,Sometimes,0.25,23673,0.2444839263227753,0.25551607367722473
2008,Primary Level,5th Quintile,Seldom,0.125,23673,0.12078702913919406,0.12921297086080594
2008,Primary Level,5th Quintile,Very often,0.125,23673,0.12078702913919406,0.12921297086080594
2008,Lower Secondary Level,1st Quintile,Seldom,0.35294117647058826,23673,0.34685348731576426,0.35902886562541225
2008,Lower Secondary Level,1st Quintile,Very seldom,0.3322734499205087,23673,0.32627310017437994,0.3382737996666375
2008,Lower Secondary Level,1st Quintile,Sometimes,0.17965023847376788,23673,0.17475985574030142,0.18454062120723433
2008,Lower Secondary Level,1st Quintile,Often,0.10174880763116058,23673,0.09789763498946469,0.10559998027285647
2008,Lower Secondary Level,1st Quintile,Very often,0.033386327503974564,23673,0.031097883901845334,0.03567477110610379
2008,Lower Secondary Level,2nd Quintile,Very seldom,0.35361216730038025,23673,0.34752185435871213,0.3597024802420484
2008,Lower Secondary Level,2nd Quintile,Seldom,0.3269961977186312,23673,0.3210202122520341,0.3329721831852283
2008,Lower Secondary Level,2nd Quintile,Sometimes,0.21673003802281368,23673,0.21148142308848214,0.22197865295714522
2008,Lower Secondary Level,2nd Quintile,Often,0.07604562737642585,23673,0.07266893258097201,0.0794223221718797
2008,Lower Secondary Level,2nd Quintile,Very often,0.026615969581749048,23673,0.024565550303486082,0.028666388860012014
2008,Lower Secondary Level,3rd Quintile,Very seldom,0.3898305084745763,23673,0.3836176340017832,0.39604338294736935
2008,Lower Secondary Level,3rd Quintile,Seldom,0.33171912832929784,23673,0.3257212977337291,0.3377169589248666
2008,Lower Secondary Level,3rd Quintile,Sometimes,0.17191283292978207,23673,0.16710641425893272,0.17671925160063143
2008,Lower Secondary Level,3rd Quintile,Often,0.08716707021791767,23673,0.08357370552611643,0.09076043490971891
2008,Lower Secondary Level,3rd Quintile,Very often,0.01937046004842615,23673,0.017614753715132336,0.021126166381719966
2008,Lower Secondary Level,4th Quintile,Very seldom,0.3726937269372694,23673,0.36653422949791986,0.3788532243766189
2008,Lower Secondary Level,4th Quintile,Seldom,0.33579335793357934,23673,0.3297772297624994,0.3418094861046593
2008,Lower Secondary Level,4th Quintile,Sometimes,0.1992619926199262,23673,0.19417352660512663,0.20435045863472576
2008,Lower Secondary Level,4th Quintile,Often,0.08118081180811808,23673,0.07770167789364016,0.084659945722596
2008,Lower Secondary Level,4th Quintile,Very often,0.01107011070110701,23673,0.009737239587786748,0.012402981814427273
2008,Lower Secondary Level,5th Quintile,Very seldom,0.4472049689440994,23673,0.4408711623504498,0.45353877553774896
2008,Lower Secondary Level,5th Quintile,Seldom,0.3105590062111801,23673,0.3046644646001914,0.3164535478221688
2008,Lower Secondary Level,5th Quintile,Sometimes,0.16149068322981366,23673,0.15680301243492584,0.1661783540247015
2008,Lower Secondary Level,5th Quintile,Often,0.062111801242236024,23673,0.05903717719245581,0.06518642529201624
2008,Lower Secondary Level,5th Quintile,Very often,0.018633540372670808,23673,0.016910907553176032,0.020356173192165584
2008,Upper Secondary Level,1st Quintile,Very seldom,0.36744759556103573,23673,0.361306082459018,0.37358910866305345
2008,Upper Secondary Level,1st Quintile,Seldom,0.311960542540074,23673,0.30605872297002423,0.31786236211012375
2008,Upper Secondary Level,1st Quintile,Sometimes,0.21639950678175093,23673,0.21115378919341093,0.22164522437009093
2008,Upper Secondary Level,1st Quintile,Often,0.07953144266337854,23673,0.0760847438753767,0.08297814145138038
2008,Upper Secondary Level,1st Quintile,Very often,0.02466091245376079,23673,0.022685254270513877,0.026636570637007702
2008,Upper Secondary Level,2nd Quintile,Very seldom,0.39185750636132316,23673,0.385638855381638,0.3980761573410083
2008,Upper Secondary Level,2nd Quintile,Seldom,0.33486005089058524,23673,0.3288480697687726,0.34087203201239785
2008,Upper Secondary Level,2nd Quintile,Sometimes,0.19338422391857507,23673,0.18835300402217547,0.19841544381497467
2008,Upper Secondary Level,2nd Quintile,Often,0.06310432569974554,23673,0.0600068735612503,0.06620177783824079
2008,Upper Secondary Level,2nd Quintile,Very often,0.016793893129770993,23673,0.015156973342349254,0.018430812917192733
2008,Upper Secondary Level,3rd Quintile,Very seldom,0.3889423076923077,23673,0.38273199992258833,0.39515261546202707
2008,Upper Secondary Level,3rd Quintile,Seldom,0.3682692307692308,23673,0.36212484952538654,0.37441361201307505
